Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),HOX(23),CH2X(58),CHX(26),C2H5X(33),C3H8X(38),CXHO(27),C2H4OX(44)
3.4586081154562117e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969691459782,0.099964874134539916,6.5782507351807591e-60,0.099965134780066925,9.3373624151547675e-42,1.3296560495439513e-27,2.4688151212729234e-11,2.5922480891645237e-25,2.7020898972057412e-42,5.744683834630976e-14,1.8193872676511968e-49,8.8284050060846211e-24,1.331032889261447e-35,2.074630798564527e-43,5.3668494982123428e-34,9.1168377494568366e-43,1.1199368919014404e-42,0.0,3.512586540109152e-05,3.4865195238437694e-05,2.4694814336712787e-11,-9.3808072622395669e-20,6.6632275870524406e-15,1.5794393168669973e-15,5.9026927253124544e-14,3.8944840004896706e-31,8.5464430819681385e-29,5.2133919379885605e-29,2.7082625981148565e-19,3.598191355242867e-20,4.4963627252351283e-39,5.6922806945498488e-53,-1.9309006326348987e-32,2.2207857034467032e-46
3.4672043285910395e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969428354805,0.099964874134261958,6.6274164486452588e-60,0.099965132149295102,9.4090616328919016e-42,1.3395928958549406e-27,2.4749499571006894e-11,2.598965377025018e-25,2.7227031594243554e-42,5.7593526778903657e-14,1.8288017644620303e-49,8.8723119405092598e-24,1.337914009535193e-35,2.0855165979901293e-43,5.338467658806338e-34,9.0686133746533744e-43,1.1258068777431862e-42,0.0,3.512586567888847e-05,3.4867825948856235e-05,2.4756183506458795e-11,-5.2309624913972931e-19,6.684436317327841e-15,1.579443299736657e-15,5.917362141250626e-14,3.9252835443921687e-31,8.5700811771151947e-29,5.2273463090226472e-29,2.7143366893080924e-19,3.6158294377592742e-20,4.5079544382391263e-39,5.7235330470455223e-53,-2.3239283355872383e-32,2.2468614289214993e-46
3.4758005417258673e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104969168584495,0.099964874134006773,6.6768265228517475e-60,0.09996512955184722,9.4811285752675904e-42,1.3495791195918779e-27,2.4810846316240305e-11,2.6056826987655655e-25,2.7487573851078898e-42,5.7740215207806455e-14,1.8382405238601531e-49,8.9163276374217138e-24,1.3448128401538625e-35,2.0964315256360482e-43,4.9756492417915399e-34,8.4635777989382065e-43,1.1316925463042911e-42,0.0,3.5125865933948143e-05,3.4870423335379281e-05,2.4817552673268825e-11,6.9654181512944116e-19,6.7056481518698078e-15,1.5794472831131042e-15,5.9320315569102464e-14,3.9562456455121951e-31,8.5937193920255191e-29,5.2413028739437931e-29,2.7204068500427232e-19,3.6335070216721828e-20,4.5195459560522659e-39,5.7548712199471054e-53,3.3733209707271649e-32,2.2729443355580633e-46
3.484396754860695e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968912106542,0.099964874133773335,6.7264815635261457e-60,0.099965126987301103,9.5535641996809849e-42,1.3596148430714239e-27,2.4872194969466105e-11,2.6124000543905343e-25,2.7790696832754668e-42,5.7886903633064968e-14,1.8477035455628657e-49,8.9604520957323322e-24,1.3517293807866781e-35,2.1073755862273293e-43,5.26357965290346e-34,8.9446848780412816e-43,1.1375939000021905e-42,0.0,3.5125866167222107e-05,3.4872987820129318e-05,2.4878921837180085e-11,2.1620671190120702e-20,6.7268630577522506e-15,1.5794512669898884e-15,5.9467009722953293e-14,3.987370733405135e-31,8.6173577267084609e-29,5.255261632761759e-29,2.726473082878254e-19,3.651224081422307e-20,4.5311372788518025e-39,5.7862952122251106e-53,2.7483218635808153e-33,2.2973000773724294e-46
3.492992967995523e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968658879172,0.099964874133560783,6.776382176394345e-60,0.099965124455239987,9.6263694636614132e-42,1.3697001886098053e-27,2.493354370049145e-11,2.6191174439042407e-25,2.8003266634547069e-42,5.8033592054725379e-14,1.8571908292878221e-49,9.0046853143515008e-24,1.3586636311031323e-35,2.1183487844890585e-43,5.4421114744950022e-34,9.2416626077530583e-43,1.1435109412543232e-42,0.0,3.5125866379626962e-05,3.4875519819881767e-05,2.49402909982293e-11,-8.0727301074338845e-19,6.748081002398633e-15,1.579455251360643e-15,5.961370387409838e-14,4.0186592376248367e-31,8.6409961811733506e-29,5.2692225854861791e-29,2.7325353903724806e-19,3.6689805914669895e-20,4.542728406816014e-39,5.8178050228512849e-53,-3.5653554572687055e-32,2.3212562287782101e-46
3.5007295598168683e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968433719698,0.099964874133386603,6.8215031928338524e-60,0.099965122203819437,9.6922110345765031e-42,1.3788195275486648e-27,2.498875581838441e-11,2.6251631234449681e-25,2.8137558850326527e-42,5.8165611631181085e-14,1.8657501284362273e-49,9.0445882002720318e-24,1.3649195978945095e-35,2.1282495795381615e-43,5.0479703134038377e-34,8.5826022516415281e-43,1.1488496932381272e-42,0.0,3.512586655367868e-05,3.4877771185195488e-05,2.4995523240756522e-11,1.5403478438922818e-19,6.7671797239318039e-15,1.5794588377114704e-15,5.9745728607847793e-14,4.0469589674069661e-31,8.6622708926130119e-29,5.2817893187360422e-29,2.7379881130631126e-19,3.6849951594114369e-20,4.5531602555465625e-39,5.8462372262536772e-53,7.1278532378633611e-34,2.3417334787602782e-46
3.5084661516382136e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104968211130087,0.099964874133227993,6.866824054962418e-60,0.099965119978081982,9.7583534874673189e-42,1.3879792485988922e-27,2.5043968902422675e-11,2.6312088304420954e-25,2.8314182984241457e-42,5.8297631204792209e-14,1.8743290793889035e-49,9.0845791803656735e-24,1.3711899090215895e-35,2.1381739833723181e-43,4.8659956454008801e-34,8.2783028423939188e-43,1.1542011558613048e-42,0.0,3.5125866712163024e-05,3.4879996867408061e-05,2.5050755481020987e-11,1.6598439334870536e-19,6.7862808572763214e-15,1.5794624244527954e-15,5.9877753339465339e-14,4.0753917254937402e-31,8.6835457010903665e-29,5.294357829064699e-29,2.7434376601599492e-19,3.7010416428211957e-20,4.5635919467333925e-39,5.8747389409383575e-53,1.406988089039222e-32,2.3590814833341648e-46
3.516202743459559e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104967991080992,0.09996487413308433,6.9123452043541495e-60,0.099965117777734661,9.8247975206431597e-42,1.3971794409281166e-27,2.5099183336705157e-11,2.637254564898656e-25,2.8497675186372552e-42,5.8429650775591176e-14,1.8829276819407532e-49,9.124658253838172e-24,1.3774745642439979e-35,2.1481219994361932e-43,5.071171494593158e-34,8.6199613515301161e-43,1.1595653308861747e-42,0.0,3.5125866855680404e-05,3.488219715950689e-05,2.5105987719048504e-11,-1.1854159380097968e-18,6.8053843794127287e-15,1.5794660115801439e-15,6.0009778068978859e-14,4.1039578250267196e-31,8.7048206066121621e-29,5.3069281164789306e-29,2.7488840335240821e-19,3.7171200231101801e-20,4.5740234805058735e-39,5.9033101661583065e-53,-3.2777367923030502e-32,2.3731820479419532e-46
3.5239393352809043e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104967773543379,0.099964874132955059,6.9580670825831347e-60,0.099965115602487803,9.8915438324986884e-42,1.4064201937036824e-27,2.5154394891595411e-11,2.6433003268176501e-25,2.8677967803835937e-42,5.8561670343610109e-14,1.8915459358869115e-49,9.1648254198953165e-24,1.3837735633215399e-35,2.1580936311744793e-43,4.9063128112353864e-34,8.344400594757246e-43,1.1649422200750573e-42,0.0,3.5125866984811186e-05,3.4884372351137052e-05,2.5161219954864609e-11,3.811020503614449e-19,6.8244902676854148e-15,1.5794695990890945e-15,6.0141802796415808e-14,4.1326575791464668e-31,8.7260956091851282e-29,5.3195001809854431e-29,2.7543272350154839e-19,3.7332302817031857e-20,4.5844548569936403e-39,5.9319509011673145e-53,-1.1294553206051028e-32,2.3873268281832961e-46
3.5316759271022496e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104967558488555,0.099964874132839637,7.0039901312234391e-60,0.099965113452055068,9.9585931215139414e-42,1.4157015960926487e-27,2.5209608226505784e-11,2.6493461162020467e-25,2.890460024170375e-42,5.8693689908880752e-14,1.9001838410227452e-49,9.2050806777429076e-24,1.3900869060141969e-35,2.1680888820318903e-43,4.7965424338871302e-34,8.1615270424155416e-43,1.1703318251902739e-42,0.0,3.5125867100116365e-05,3.4886522728639472e-05,2.5216452188494524e-11,2.0211823681811734e-19,6.8435984995973738e-15,1.5794731869752746e-15,6.0273827521803422e-14,4.1614913009925288e-31,8.7473707088159697e-29,5.3320740225908651e-29,2.7597672664930135e-19,3.7493724000358886e-20,4.5948860763250354e-39,5.9606611452199831e-53,1.6849754147722873e-32,2.4018281555338797e-46
3.5386388597414604e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104967367038563,0.099964874132747128,7.0454932406623382e-60,0.099965111537647672,1.0019197104461765e-41,1.4240896873585229e-27,2.5259300803862642e-11,2.6547873501333481e-25,2.913657804798806e-42,5.8812507515300504e-14,1.9079747572432225e-49,9.2413857276301982e-24,1.3957811780302815e-35,2.1771048049974895e-43,5.0114159575383401e-34,8.5205548522485442e-43,1.1751933433675451e-42,0.0,3.5125867192518702e-05,3.4888437086340343e-05,2.5266161196912879e-11,-5.5173866683809644e-19,6.8607978936553749e-15,1.579476416391797e-15,6.0392649772922272e-14,4.1875564518690132e-31,8.7665183814737285e-29,5.343391999460738e-29,2.7646605859963753e-19,3.7639275312781079e-20,4.6042740394612179e-39,5.9865597944843001e-53,-7.4737141538928226e-33,2.4151047849895221e-46
3.54490549911675e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104967196416477,0.099964874132672743,7.0829859315943295e-60,0.099965109831501198,1.0073951420683572e-41,1.4316672368644974e-27,2.5304022386511232e-11,2.6596844796964641e-25,2.9306486557569905e-42,5.891944335921537e-14,1.9150001910084716e-49,9.2741212794697507e-24,1.4009159562048938e-35,2.1852354975486655e-43,4.9992565515505818e-34,8.5001616314100015e-43,1.1795775184242027e-42,0.0,3.5125867266798145e-05,3.489014318807707e-05,2.5310899303007509e-11,4.8015384144038639e-19,6.8762789424401889e-15,1.5794793231223494e-15,6.0499589797544622e-14,4.2111082725420219e-31,8.7837513540917712e-29,5.3535794093819251e-29,2.7690623805615856e-19,3.7770491898367913e-20,4.612723097612471e-39,6.0099167163465291e-53,-8.6262915340588708e-33,2.4267855325757241e-46
3.5511721384920396e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104967027373406,0.099964874132606477,7.1206113955654919e-60,0.09996510814113678,1.0128905762418944e-41,1.4392716151226882e-27,2.5348744476011039e-11,2.6645816272847978e-25,2.9480016079876463e-42,5.9026379201382347e-14,1.9220385175561779e-49,9.3069146269210005e-24,1.4060601447992081e-35,2.1933816927287907e-43,4.6937174279751929e-34,7.9905041187815726e-43,1.1839700395335956e-42,0.0,3.5125867332943673e-05,3.489183350774316e-05,2.5355637407711704e-11,1.0109557489883798e-18,6.8917614893610159e-15,1.5794822300927949e-15,6.0606529820869669e-14,4.2347485462087902e-31,8.8009843904013099e-29,5.3637679852692612e-29,2.7734620985821475e-19,3.7901917185983859e-20,4.62117205288272e-39,6.0333192417696286e-53,3.6635122419087794e-32,2.4388878787538906e-46
3.557438777867329e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104966859894733,0.099964874132548093,7.1583698672463488e-60,0.099965106466408452,1.0184060501032778e-41,1.446902869519581e-27,2.5393468504378284e-11,2.6694787928998641e-25,2.9721249973437648e-42,5.9133315041817604e-14,1.9290897367780336e-49,9.3397657695619304e-24,1.4112137436860099e-35,2.2015433923685746e-43,4.8686081657191078e-34,8.2833150143158133e-43,1.1883709076322974e-42,0.0,3.5125867391218855e-05,3.4893508191328584e-05,2.5400375511038335e-11,-3.829776004897931e-19,6.907245522912179e-15,1.5794851373009052e-15,6.0713469842911333e-14,4.2584774392825797e-31,8.8182174904058513e-29,5.3739577271261273e-29,2.7778597410437908e-19,3.803355107717917e-20,4.6296209053399639e-39,6.0567673703590226e-53,1.9590150900972916e-32,2.4512321574340822e-46
3.5637054172426187e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104966693965965,0.099964874132497328,7.1962615813074052e-60,0.099965104807171551,1.0239416007926703e-41,1.454561047441538e-27,2.5438190848521113e-11,2.6743759765431617e-25,2.9945507141662423e-42,5.9240250880537196e-14,1.9361538485658301e-49,9.3726747069705321e-24,1.416376752738162e-35,2.2097205982987376e-43,5.5172576860333545e-34,9.3659499575591055e-43,1.1927801236568814e-42,0.0,3.5125867441880065e-05,3.4895167383472849e-05,2.5445113613000142e-11,-8.8051906388128388e-20,6.9227310315386182e-15,1.5794880447444743e-15,6.0820409863683335e-14,4.2822951181762186e-31,8.8354506541088818e-29,5.38414863495588e-29,2.7822553089317732e-19,3.8165393473550789e-20,4.6380696550528344e-39,6.0802611017204853e-53,-6.2913805628278169e-32,2.4632062781407398e-46
3.5699720566179083e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104966529572744,0.099964874132453946,7.2342867724191657e-60,0.099965103163282817,1.0294972654539072e-41,1.4622461962747999e-27,2.5482912724009169e-11,2.6792731782161784e-25,3.0043503123769766e-42,5.9347186717556976e-14,1.9432308528114585e-49,9.4056414387248075e-24,1.4215491718286021e-35,2.2179133123500101e-43,5.3069667594628448e-34,9.0137042798088016e-43,1.1971976885439211e-42,0.0,3.5125867485176662e-05,3.489681122747758e-05,2.5489851713609757e-11,6.6166520923194665e-19,6.9382180037033609e-15,1.5794909524213152e-15,6.0927349883199219e-14,4.306201749302097e-31,8.8526838815138789e-29,5.3943407087618431e-29,2.7866488032308698e-19,3.829744427674239e-20,4.6465183020899627e-39,6.10380043546014e-53,-2.6777399920964046e-32,2.4756660375052015e-46
3.575612032055669e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104966382919993,0.099964874132420944,7.2686237612532622e-60,0.099965101696788239,1.0345145917972882e-41,1.4691859295185298e-27,2.5523163713299536e-11,2.6836806751385212e-25,3.0145307121702062e-42,5.9443428969434447e-14,1.9496111795946982e-49,9.4353609111204376e-24,1.4262123944877813e-35,2.2253000159528113e-43,4.9686575492955276e-34,8.4483561971061543e-43,1.2011806359937357e-42,0.0,3.5125867518047429e-05,3.4898277681792928e-05,2.5530116003012631e-11,2.0822579030729017e-20,6.9521575206383993e-15,1.5794935695281297e-15,6.1023595899700701e-14,4.3277939090134476e-31,8.8681938406464123e-29,5.4035145720995951e-29,2.7906011759950945e-19,3.8416468106191953e-20,4.6541219966915999e-39,6.1250248255339242e-53,2.2213140069403852e-32,2.4866084237036343e-46
3.5812520074934297e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104966237489234,0.099964874132393564,7.3030692276563039e-60,0.099965100242508043,1.0395482676303749e-41,1.4761475821275679e-27,2.5563414059487123e-11,2.6880881866671936e-25,3.0327749775917494e-42,5.9539671219959229e-14,1.9560019491026224e-49,9.4651271962866327e-24,1.4308832390825965e-35,2.2326992839512295e-43,5.0935061997758775e-34,8.656948334922957e-43,1.2051703474635279e-42,0.0,3.5125867545321585e-05,3.4899731921723132e-05,2.5570380291339401e-11,2.0821172007268977e-20,6.9660982057511562e-15,1.5794961868205754e-15,6.1119841915205404e-14,4.3494583761406211e-31,8.8837038513828468e-29,5.4126893798831263e-29,2.7945518706668334e-19,3.8535660593898735e-20,4.6617256082304799e-39,6.1462861529286431e-53,3.6408044672757566e-33,2.4970626785965702e-46
3.5868919829311904e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104966093270283,0.099964874132371637,7.3376233427030685e-60,0.099965098800340491,1.0445983200386545e-41,1.4831311886462294e-27,2.5603664390485817e-11,2.6924957128032517e-25,3.0517642244287713e-42,5.9635913469142519e-14,1.9624031612566251e-49,9.4949402939157763e-24,1.4355617055205781e-35,2.2401111176798881e-43,5.2116709504911867e-34,8.8544957073212319e-43,1.2091668236360611e-42,0.0,3.5125867567167039e-05,3.4901174049004183e-05,2.5610644578599028e-11,2.0823680684586721e-20,6.9800400508829607e-15,1.5794988042971006e-15,6.121608792972297e-14,4.3711952719973563e-31,8.899213913725679e-29,5.4218651321147987e-29,2.798500887962998e-19,3.865502166825787e-20,4.6693291367564763e-39,6.1675844173578829e-53,-1.2040608496846069e-32,2.5079489278219984e-46
3.592531958368951e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104965950253038,0.099964874132354956,7.3722862774683192e-60,0.099965097370184691,1.0496647761100216e-41,1.4901367836187483e-27,2.5643914731646815e-11,2.6969032535477443e-25,3.0678544877189944e-42,5.9732155716995574e-14,1.9688148159781648e-49,9.524800203700265e-24,1.440247793709307e-35,2.2475355184734183e-43,5.125838153983976e-34,8.7112603053987277e-43,1.2131700651940991e-42,0.0,3.5125867583747574e-05,3.490260416452473e-05,2.5650908864800409e-11,2.0822322113648234e-20,6.9939830479035102e-15,1.5795014219561671e-15,6.1312333943262993e-14,4.3930047178970985e-31,8.9147240276773975e-29,5.4310418287969586e-29,2.8024482286001868e-19,3.8774551257694996e-20,4.6769325823191754e-39,6.1889196185354625e-53,1.8580219217875506e-33,2.5191493909155128e-46
3.598171933806712e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410496580842747,0.099964874132343368,7.4070582030268205e-60,0.099965095951940627,1.0547476629347809e-41,1.4971644015892787e-27,2.5684165077633194e-11,2.7013108089017086e-25,3.0835547894934637e-42,5.982839796352944e-14,1.9752369131887674e-49,9.5547069253324969e-24,1.4449415035564138e-35,2.2549724876664589e-43,5.104081961378262e-34,8.6748329692578081e-43,1.2171800728204057e-42,0.0,3.5125867595222864e-05,3.4904022368333067e-05,2.5691173149952357e-11,2.0822937741863471e-20,7.0079271887791352e-15,1.5795040397962491e-15,6.1408579955834938e-14,4.4148868351530102e-31,8.930234193240472e-29,5.4402194699319267e-29,2.8063938932946831e-19,3.8894249290666351e-20,4.6845359449681508e-39,6.2102917561754271e-53,6.0252441127199512e-33,2.5298912179023206e-46
3.6038119092444726e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104965667783651,0.099964874132336748,7.4419392904533235e-60,0.099965094545509045,1.0598470076056452e-41,1.5042140771018933e-27,2.5724415419079062e-11,2.705718378866175e-25,3.099950590975631e-42,5.9924640208755122e-14,1.9816694528100216e-49,9.5846604585048745e-24,1.4496428349695784e-35,2.2624220265936533e-43,5.1659248219264168e-34,8.7779685579219911e-43,1.2211968471977453e-42,0.0,3.512586760174863e-05,3.4905428759644181e-05,2.5731437434063621e-11,2.0822992705446116e-20,7.0218724655598374e-15,1.5795066578158332e-15,6.1504825967448234e-14,4.4368417450779736e-31,8.9457444104173678e-29,5.4493980555220076e-29,2.8103378827624596e-19,3.9014115695658692e-20,4.6921392247530534e-39,6.231700829992053e-53,-2.2430827396752053e-33,2.5402354893881094e-46
3.6094518846822333e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104965528311717,0.099964874132334944,7.4769297108225759e-60,0.099965093150791565,1.0649628372177369e-41,1.5112858447005864e-27,2.5764665754206776e-11,2.7101259634421671e-25,3.1165442789549895e-42,6.0020882452683525e-14,1.9881124347635809e-49,9.6146608029098136e-24,1.4543517878565313e-35,2.2698841365896533e-43,5.1704862034426521e-34,8.7855952405655903e-43,1.2252203890088818e-42,0.0,3.5125867603476733e-05,3.4906823436846704e-05,2.5771701717142861e-11,2.0823120058760052e-20,7.0358188703357047e-15,1.5795092760134203e-15,6.1601071978112183e-14,4.4588695689845829e-31,8.9612546792105331e-29,5.4585775855694884e-29,2.8142801977191758e-19,3.9134150401189334e-20,4.6997424217234547e-39,6.2531468396998444e-53,-2.2131317102874051e-33,2.5506066114625295e-46
