Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
5.063812343902452e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399789585875887,0.11061749996372018,0.022472214014711021,0.0,6.5968654544523893e-13,9.3358658757744409e-05,0.0,3.2510553652330244e-07,0.0,0.00048881014930244118,5.4614558177344871e-15,0.00025332610850477955,1.2130878910167036e-11,8.0742103945026948e-15,0.0,0.0,4.5185251362310926e-12,4.2494156839466696e-10,0.0075629940209304318,0.00069870183247355171,4.5927528316972753e-05,5.4124416029327365e-11,5.0100218945005056e-09,2.7324511208503673e-09,1.7516303600259536e-06,6.6913343234810119e-10,8.503015913435417e-10,1.4713238607004655e-11,1.2022768977996229e-16
5.0762833811179246e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399344526509971,0.11061352712431728,0.02247136967186765,0.0,6.656486908581634e-13,9.3798649739001898e-05,0.0,3.2751969045810136e-07,0.0,0.00049008290372290519,5.5302831914400583e-15,0.0002536484702530079,1.2224173447091531e-11,8.1736711146517691e-15,0.0,0.0,4.5507198466018259e-12,4.2925866319162878e-10,0.0075656892223340396,0.00070039050389691286,4.5985614393832306e-05,5.4324332447965198e-11,5.0226479135319973e-09,2.7394637214954598e-09,1.7602456899223021e-06,6.7593955399116156e-10,8.5672486818054458e-10,1.4889462266669006e-11,1.214478998783886e-16
5.0887544183333974e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398901600833979,0.11060957513351281,0.022470525377633069,0.0,6.7164716069965397e-13,9.423930942552267e-05,0.0,3.2994569072305501e-07,0.0,0.00049135586956167675,5.5998024119938384e-15,0.00025396987180472796,1.2317948396634862e-11,8.2740915367469073e-15,0.0,0.0,4.5830496231746286e-12,4.3360876671519968e-10,0.0075683633397869588,0.00070207907810109177,4.6043530628194128e-05,5.4524373028609625e-11,5.0352759216339663e-09,2.7464769754941321e-09,1.7688750970348858e-06,6.8279777965014344e-10,8.6318023568350133e-10,1.5067335404323692e-11,1.2267743029294416e-16
5.10122545554887e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398460792876665,0.11060564383384572,0.022469681131923186,0.0,6.7768207097935361e-13,9.4680635447358667e-05,0.0,3.3238356484016931e-07,0.0,0.0004926290459809497,5.6700186441938615e-15,0.00025429031586852042,1.2412204961128202e-11,8.3754782197908096e-15,0.0,0.0,4.6155145478415334e-12,4.3799204747564504e-10,0.0075710165315319416,0.00070376755525429415,4.6101278372864376e-05,5.4724537238801532e-11,5.0479059105897975e-09,2.7534908780651025e-09,1.7775185302004576e-06,6.8970837566233571e-10,8.696677700096547e-10,1.5246869051080721e-11,1.2391632857150399e-16
5.113696492764343e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439802208678722,0.11060173306904193,0.022468836934654512,0.0,6.8375353776762889e-13,9.5122625446372389e-05,0.0,3.3483334031268479e-07,0.0,0.00049390243214438641,5.7409370775099435e-15,0.00025460980514582565,1.2506944342049832e-11,8.4778377471692722e-15,0.0,0.0,4.648114701441533e-12,4.4240867439701973e-10,0.0075736489546233601,0.0007054559355234853,4.6158858965079831e-05,5.4924825208467806e-11,5.0605378725184997e-09,2.7605054244357935e-09,1.7861759385174799e-06,6.966716090200971e-10,8.7618754726489411e-10,1.5428074280769381e-11,1.2516464235923075e-16
5.126167529979816e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397585466834477,0.11059784268400542,0.022467992785744191,0.0,6.8986167719110845e-13,9.5565277076145797e-05,0.0,3.3729504462501783e-07,0.0,0.00049517602721712033,5.8125629261268162e-15,0.00025492834233095386,1.2602167740021344e-11,8.5811767266416213e-15,0.0,0.0,4.6808501637663734e-12,4.4685881681684663e-10,0.0075762607649361271,0.0007071442190743994,4.6216273726687217e-05,5.5125237067065224e-11,5.0731717991074898e-09,2.7675206098430094e-09,1.7948472713442816e-06,7.0368774737034908e-10,8.8273964350357998e-10,1.5610962209959634e-11,1.2642241941703127e-16
5.1386385671952886e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397150917405909,0.11059397252480924,0.022467148685109968,0.0,6.9600660542707852e-13,9.6008588001889386e-05,0.0,3.3976870524270241e-07,0.0,0.00049644983036575894,5.8849014289871227e-15,0.00025524593011109462,1.2697876354803909e-11,8.6855017903297653e-15,0.0,0.0,4.7137210135662831e-12,4.513426444857929e-10,0.0075788521171745336,0.0007088324060715509,4.6273523964320847e-05,5.5325772938146013e-11,5.0858076821814699e-09,2.7745364295323367e-09,1.8035324782972146e-06,7.1075705901406344e-10,8.8932413472837022e-10,1.5795543997985366e-11,1.2768970762240611e-16
5.1511096044107614e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396718423006798,0.11059012243868697,0.022466304632670197,0.0,7.0218843870479267e-13,9.6452555900351756e-05,0.0,3.4225434961233117e-07,0.0,0.00049772384075838581,5.9579578498343107e-15,0.00025556257116632672,1.2794071385294527e-11,8.790819594711712e-15,0.0,0.0,4.7467273285557514e-12,4.5586032756734654e-10,0.0075814231648810805,0.00071052049667824158,4.6330610969579317e-05,5.5526432944658745e-11,5.0984455135959195e-09,2.7815528787582251e-09,1.8122315092488191e-06,7.1787981290575313e-10,8.9594109689004703e-10,1.5981830846967295e-11,1.2896655496885967e-16
5.163580641626234e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396287968259279,0.11058629227402368,0.022465460628343835,0.0,7.0840729330750438e-13,9.6897178459729922e-05,0.0,3.4475200516149766e-07,0.0,0.00049899805756456234,6.0317374772553527e-15,0.0002558782681696291,1.2890754029522314e-11,8.8971368206153397e-15,0.0,0.0,4.7798691854192113e-12,4.6041203663749138e-10,0.0075839740604451934,0.00071220849105657147,4.6387536019200883e-05,5.5727217205580025e-11,5.1110852851820165e-09,2.7885699527841456e-09,1.820944314325986e-06,7.2505627865295762e-10,9.0259060588734196e-10,1.6169834001835629e-11,1.3025300956596611e-16
5.18852271605718e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395433116786792,0.1105786911083208,0.022463772763710119,0.0,7.2095653188003951e-13,9.7788378370728283e-05,0.0,3.4978345941347696e-07,0.0,0.00050154710710321624,6.1814876306390758e-15,0.00025650684067692091,1.3085586946944407e-11,9.1127963819943839e-15,0.0,0.0,4.8465598263893712e-12,4.6961821710800484e-10,0.0075890159989902657,0.0007155841917705902,4.6500905285225823e-05,5.612915895306016e-11,5.1363706163053424e-09,2.8026059563346919e-09,1.8384110486253222e-06,7.3957142740610286e-10,9.1598756772243893e-10,1.655103442313227e-11,1.3285493353007552e-16
5.2134647904881254e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394586242269984,0.11057116783748626,0.02246208509057232,0.0,7.3365525245193743e-13,9.8682169466043088e-05,0.0,3.5486328703721572e-07,0.0,0.00050409697236786298,6.3341946963164988e-15,0.00025713166887518816,1.3282384673805956e-11,9.3325344077630691e-15,0.0,0.0,4.9137935295649964e-12,4.7896255874268133e-10,0.0075939791291914846,0.00071895950948670177,4.6613641685683799e-05,5.6531599076097847e-11,5.161663610520306e-09,2.8166444024709734e-09,1.8559322872277259e-06,7.5430467517471121e-10,9.2951562637601512e-10,1.6939236078344984e-11,1.3549586670856853e-16
5.238406864919071e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393747225804631,0.11056372128918357,0.022460397608303255,0.0,7.4650438712530213e-13,9.957853365433947e-05,0.0,3.5999170676362908e-07,0.0,0.00050664764676843486,6.4899018816677968e-15,0.00025775277389371488,1.3481156762723061e-11,9.5564052202552623e-15,0.0,0.0,4.9815708719109496e-12,4.884464409657873e-10,0.0075988646295295347,0.00072233444545934144,4.6725754917122918e-05,5.6934538423472122e-11,5.1869642029932438e-09,2.8306852536237215e-09,1.8735076401182434e-06,7.6925820227523838e-10,9.4317538714670767e-10,1.7334530470289228e-11,1.381761981458654e-16
5.2633489393500166e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392915950273371,0.11055635030868602,0.022458710316284929,0.0,7.5950486876893057e-13,0.00010047745301900791,0.0,3.651689370141591e-07,0.0,0.00050919912373871795,6.6486527956125639e-15,0.00025837017674919688,1.3681912752077542e-11,9.7844635305478306e-15,0.0,0.0,5.0498924144435919e-12,4.9807124976989128e-10,0.0076036736608520441,0.00072570900092456506,4.6837254454744424e-05,5.7337977797302624e-11,5.2122723290626241e-09,2.8447284723678905e-09,1.8911367211763352e-06,7.8443419942261619e-10,9.5696745448404753e-10,1.773700978879392e-11,1.4089631873389164e-16
5.288291013780962e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392092300318831,0.11054905375861267,0.022457023213908401,0.0,7.7265763100022711e-13,0.00010137890981541978,0.0,3.7039519589897975e-07,0.0,0.00051175139673641202,6.8104914499366628e-15,0.00025898389834609452,1.3884662165903867e-11,1.0016764438159882e-14,0.0,0.0,5.1187587024031026e-12,5.0783837770517371e-10,0.0076084073666374827,0.00072908317710033055,4.6948149557710229e-05,5.774191795316773e-11,5.2375879242614419e-09,2.8587740214228459e-09,1.9088191481181084e-06,7.9983486771336621e-10,9.7089243198312128e-10,1.8146766911349139e-11,1.4365662120897237e-16
5.313233088211908e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391276162317006,0.11054183051866841,0.022455336300573642,0.0,7.8596360816569868e-13,0.00010228288646822045,0.0,3.7567070121521649e-07,0.0,0.00051430445924318833,6.975462260608844e-15,0.00025959395947699294,1.4089414513777463e-11,1.02533634307392e-14,0.0,0.0,5.1881702654233397e-12,5.1774922386866534e-10,0.0076130668732552432,0.00073245697518676883,4.7058449274366186e-05,5.8146359600302948e-11,5.262910924313478e-09,2.8728218636526592e-09,1.9265545424389528e-06,8.1546241860860375e-10,9.8495092237928635e-10,1.8563895403734683e-11,1.4645750014870721e-16
5.3381751626428534e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390467424351132,0.11053467948538737,0.022453649575689398,0.0,7.9942373531576434e-13,0.00010318936556865966,0.0,3.8099567044518368e-07,0.0,0.00051685830476474526,7.143610049087034e-15,0.0002602003808229676,1.4296179290704545e-11,1.0494316383733084e-14,0.0,0.0,5.2581276176992528e-12,5.2780519389341697e-10,0.0076176532902218902,0.00073583039636645564,4.7168162447378804e-05,5.8551303401876799e-11,5.2882412651348475e-09,2.8868719620663898e-09,1.944342529356629e-06,8.3131907391692816e-10,9.9914352754293023e-10,1.8988489520629378e-11,1.492993519688263e-16
5.363117237073799e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438966597618591,0.11052759957188076,0.022451963038673063,0.0,8.130389481779342e-13,0.00010409832987196235,0.0,3.8637032075463715e-07,0.0,0.00051941292683085828,7.3149800436140814e-15,0.00026080318295395872,1.4504965977013399e-11,1.0739679560045995e-14,0.0,0.0,5.3286312581518326e-12,5.3800769993759706e-10,0.0076221677104535493,0.00073920344180467771,4.7277297718782063e-05,5.8956749975330689e-11,5.3135788828370894e-09,2.9009242798183135e-09,1.9621827377548529e-06,8.4740706577720229e-10,1.0134708484742841e-09,1.942064420620093e-11,1.5218257492002459e-16
5.3880593115047447e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388871709242145,0.1105205897075881,0.022450276688950548,0.0,8.2681018313223059e-13,0.00010500976229473985,0.0,3.9179486899104535e-07,0.0,0.00052196831899543005,7.4896178805028081e-15,0.00026140238632914949,1.4715784038247153e-11,1.0989509609686498e-14,0.0,0.0,5.3996816705906467e-12,5.4835816067351892e-10,0.007626611210514455,0.00074257611264969361,4.7385863534932066e-05,5.9362699892779437e-11,5.3389237137287782e-09,2.9149787802081581e-09,1.9800748001274191e-06,8.6372863664121835e-10,1.0279334852982876e-09,1.9860455094676118e-11,1.5510756908477683e-16
5.41300138593569e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388084516571746,0.11051364883803244,0.022448590525956134,0.0,8.407383771884312e-13,0.00010592364591244222,0.0,3.9726953168187439e-07,0.0,0.00052452447483653387,7.6675696054104776e-15,0.0002619980112973521,1.492864292505794e-11,1.1243863569403457e-14,0.0,0.0,5.4712793238740005e-12,5.5885800127660103e-10,0.0076309848508617868,0.00074594841003299169,4.7493868151369282e-05,5.9769153681468211e-11,5.3642756943174424e-09,2.9290354266813027e-09,1.9980183525229148e-06,8.80286039256257e-10,1.0425320372595019e-09,2.0308018510891719e-11,1.5807473637413346e-16
5.437943460366636e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387304292833113,0.11050677592457907,0.022446904549132375,0.0,8.5482446796303372e-13,0.00010683996395685192,0.0,4.0279452503289211e-07,0.0,0.00052708138795645905,7.8488816746027513e-15,0.00026259007809739963,1.5143552073102527e-11,1.1502798862310363e-14,0.0,0.0,5.5434246720668253e-12,5.6950865341425686e-10,0.0076352896760868037,0.00074932033506954485,4.7601319637588343e-05,6.0176111824281787e-11,5.3896347613114699e-09,2.9430941828289875e-09,2.0160130344900436e-06,8.9708153664753717e-10,1.0572671027170744e-09,2.0763431470826414e-11,1.6108448052449617e-16
5.4628855347975815e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44386530934266927,0.11049996994419808,0.022445218757929951,0.0,8.6906939365527005e-13,0.00010775869981361898,0.0,4.0837006492648635e-07,0.0,0.00052963905198174946,8.0336009562071032e-15,0.00026317860685854332,1.5360520902939389e-11,1.1766373297497507e-14,0.0,0.0,5.6161181545962523e-12,5.8031155523472205e-10,0.0076395267151524327,0.00075269188885805931,4.7708225881714888e-05,6.0583574760301038e-11,5.4150008516218533e-09,2.9571550123884841e-09,2.0340584890235909e-06,9.1411740210056276e-10,1.0721392791397546e-09,2.1226791682113761e-11,1.6413720709437569e-16
5.487827609228527e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44385764338672201,0.11049322988923015,0.022443533151807561,0.0,8.8347409302296036e-13,0.00010867983701983844,0.0,4.1399636692000132e-07,0.0,0.00053219746056324074,8.2217747314556513e-15,0.00026376361760085541,1.5579558819927156e-11,1.2034645069632421e-14,0.0,0.0,5.6893601964049923e-12,5.9126815135581354e-10,0.0076436969816272536,0.00075606307248122205,4.7814594595088335e-05,6.0991542885402301e-11,5.4403739023639196e-09,2.9712178792432589e-09,2.0521543625110657e-06,9.3139591914336383e-10,1.0871491631009546e-09,2.1698197544536328e-11,1.6723332346113053e-16
5.512769683659473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44385004405382861,0.11048655476715612,0.022441847730231789,0.0,8.9803950535888969e-13,0.00010960335926166992,0.0,4.196736462440882e-07,0.0,0.0005347566073760962,8.4134506959174028e-15,0.00026434513023563763,1.5800675214124492e-11,1.2307672758549234e-14,0.0,0.0,5.7631512081025035e-12,6.0237989285362522e-10,0.0076478014739159933,0.0007594338870059419,4.792043331675085e-05,6.1400016552895727e-11,5.465753850858999e-09,2.9852827474231255e-09,2.0703003046800295e-06,9.4891938152863473e-10,1.1022973502738669e-09,2.2177748150500963e-11,1.703732388176875e-16
5.537711758090418e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44384251035244482,0.11047994360036995,0.022440162492676965,0.0,9.1276657046760924e-13,0.00011052925037199982,0.0,4.2540211780107462e-07,0.0,0.00053731648611983745,8.6086769607198473e-15,0.00026492316456583456,1.6023879460191358e-11,1.258551532882697e-14,0.0,0.0,5.8374915861139911e-12,6.1364823725115864e-10,0.0076518411754865467,0.00076280433348359009,4.8025749417841913e-05,6.1808996074198443e-11,5.4911406346360204e-09,2.9993495811043715e-09,2.0884959685461543e-06,9.6669009321577412e-10,1.1175844354266273e-09,2.2665543285495479e-11,1.7355736416924364e-16
5.562653832521364e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438350413059155,0.11047339542595502,0.022438477438625103,0.0,9.2765622864229005e-13,0.00011145749432814579,0.0,4.3118199616334757e-07,0.0,0.00053987709051837428,8.8075020537600306e-15,0.00026549774028645275,1.6249180917291711e-11,1.2868232129356645e-14,0.0,0.0,5.9123817128273229e-12,6.2507464850689373e-10,0.0076558170550936055,0.00076617441295023314,4.8130550105899426e-05,6.2218481719538929e-11,5.516534191433052e-09,3.0134183446098848e-09,2.106741010362013e-06,9.8471036835282056e-10,1.1330110124175263e-09,2.3161683428526771e-11,1.7678611232995141e-16
5.5875959069523095e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382763595224967,0.11046690929546382,0.022436792567565741,0.0,9.4270942064153264e-13,0.00011238807524960349,0.0,4.370134955717547e-07,0.0,0.00054243841432003196,9.0099749209049582e-15,0.00026606887698498339,1.6476588928997507e-11,1.3155882892897247e-14,0.0,0.0,5.9878219567378632e-12,6.3666059700329435e-10,0.0076597300669989489,0.00076954412642686652,4.8234842429067137e-05,6.2628473718689566e-11,5.541934459198805e-09,3.0274890024092507e-09,2.1250350895666143e-06,1.0029825312582942e-09,1.1485776741902742e-09,2.3666269752540618e-11,1.8005989791958543e-16
5.612537981383255e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382029334389927,0.11046048427470107,0.022435107878995841,0.0,9.5792708766629508e-13,0.00011332097739583586,0.0,4.428968299340206e-07,0.0,0.00054500045129757518,9.2161449271814432e-15,0.00026663659414183051,1.6706112823194133e-11,1.3448527735620739e-14,0.0,0.0,6.0638126725912647e-12,6.4840755953525615e-10,0.0076635811511884065,0.0007729134749196408,4.8338633280209038e-05,6.3038972261723976e-11,5.5673413760940584e-09,3.041561519118851e-09,2.1433778687357208e-06,1.0215089164029411e-09,1.1642850127693105e-09,2.4179404124823111e-11,1.8337913736019254e-16
5.637480055814201e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381301254754119,0.11045411944350977,0.022433423372419659,0.0,9.7331017133705393e-13,0.0001142561851641043,0.0,4.4883221282317902e-07,0.0,0.00054756319524823093,9.4260618579552895e-15,0.00026720091113074316,1.6937761911987181e-11,1.3746227156646318e-14,0.0,0.0,6.1403542015242848e-12,6.6031701929849316e-10,0.0076673712335855954,0.00077628245942008823,4.8441929400931086e-05,6.3449977499795571e-11,5.5927548804930327e-09,3.0556358595019299e-09,2.1617690135329293e-06,1.040291868391381e-09,1.1801336192551672e-09,2.4701189107383977e-11,1.8674424887272494e-16
5.662422130245146e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380579264386283,0.11044781389556083,0.022431739047348673,0.0,9.8885961367119108e-13,0.00011519368308734192,0.0,4.5481985747602188e-07,0.0,0.00055012663999370664,9.6397759200999169e-15,0.00026776184721925215,1.7171545491610596e-11,1.4049042037563983e-14,0.0,0.0,6.2174468712036297e-12,6.7239046587786507e-10,0.007671101226262439,0.00077965108090534147,4.8544737385511065e-05,6.3861489545935107e-11,5.61817491098473e-09,3.0697119884686679e-09,2.1802081926615471e-06,1.0593337419436641e-09,1.196124083819875e-09,2.5231727957321793e-11,1.9015565247365659e-16
5.687364204676092e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379863272735059,0.11044156673814559,0.022430054903301442,0.0,1.0045763570605353e-12,0.00011613345583206825,0.0,4.6085997679156376e-07,0.0,0.00055269077938020837,9.8573377431542932e-15,0.00026831942156910991,1.7407472842336082e-11,1.4357033641947501e-14,0.0,0.0,6.2950909959628911e-12,6.846293952356487e-10,0.0076747720276465351,0.00078301934033835324,4.864706368473727e-05,6.4273508475863885e-11,5.6436014063741945e-09,3.0837898710762193e-09,2.1986950778172623e-06,1.0786369018767326e-09,1.2122569957024257e-09,2.5771124627171311e-11,1.9361376997158337e-16
