Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
4.968367409968347e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45016728689417729,0.1165578782528949,0.022786317989450983,0.0,1.9609132785058392e-16,8.5715314805912598e-07,2.9146834911628601e-10,2.9804851371300604e-10,3.1070064744314542e-24,4.4597985107459507e-05,3.8436926446148946e-20,4.0928572899233545e-05,8.7527237407363299e-15,2.8331594994465512e-19,1.4936926681357718e-18,1.3061530223536033e-20,7.4278467574704631e-15,3.1202491124162354e-14,0.0020674737366977967,7.0498609245120148e-05,1.9934027670101375e-06,1.4603497420437606e-12,2.5251215316869137e-10,1.5555333979417736e-09,9.2411440357927861e-09,4.7010495794786196e-14,5.0482891023898516e-13,1.3365107283455945e-16,8.9500809818502531e-21,7.2602664438764101e-13,2.2318358569355351e-10,1.3134559829859098e-08,1.8202294529572399e-17,9.147175738435201e-16
5.036432534610058e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45014205807247598,0.11653304217577418,0.022785837660953882,0.0,2.1033522149385927e-16,8.8010833750184289e-07,3.0573914573493068e-10,3.1048820472595036e-10,3.3609680167086135e-24,4.5215311324902022e-05,4.1214442439715268e-20,4.1451456875125284e-05,9.1317546355581176e-15,3.0226462301912756e-19,1.5935693146884334e-18,1.3877226406100062e-20,7.7627935324381658e-15,3.2993199858989458e-14,0.0020916921357539628,7.1459244924265461e-05,2.0425645974690953e-06,1.5161222609055438e-12,2.5600620131166765e-10,1.5721379861721219e-09,9.5570548112882113e-09,4.974125231882158e-14,5.2892926239144227e-13,1.4332318264114422e-16,9.4632051144157674e-21,7.3459006756602024e-13,2.3361074698073065e-10,1.3416664335007145e-08,1.8855225201462857e-17,9.5949416196851894e-16
5.10449765925177e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45011692865514569,0.11650830575302791,0.022785357396311167,0.0,2.2542380390577383e-16,9.0335369178278226e-07,3.2051172961044034e-10,3.2326990386756581e-10,3.6318054805990296e-24,4.5832803810856828e-05,4.4150788839951786e-20,4.197338868545337e-05,9.521705121850214e-15,3.222262044987561e-19,1.6986149797571493e-18,1.4732316774250544e-20,8.1083116629685979e-15,3.4860295732205925e-14,0.002115810710237336,7.2419752389881164e-05,2.0922663607288509e-06,1.5732587246833716e-12,2.5950104525437705e-10,1.5887452760163689e-09,9.8787046672719229e-09,5.2589907471251549e-14,5.5380522808009446e-13,1.5354697241379437e-16,9.9981830566596466e-21,7.4321021272511727e-13,2.4438118722620296e-10,1.3701164079096903e-08,1.9522789250205771e-17,1.0058436346520973e-15
5.172562783893481e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4500918982328978,0.11648366857369477,0.022784877195304563,0.0,2.4139609581608104e-16,9.2688894077990408e-07,3.3579695167997671e-10,3.3639828077797385e-10,3.9203874614546927e-24,4.6450462370173179e-05,4.7252723512794378e-20,4.2494370948108483e-05,9.9227369530024138e-15,3.4324159367191466e-19,1.8090199450023245e-18,1.5628161502165416e-20,8.4645985153219994e-15,3.6805945529908296e-14,0.0021398298712947479,7.3380132067657434e-05,2.1425057790724905e-06,1.6317732935938209e-12,2.6299668385765948e-10,1.6053552721398382e-09,1.0206097979793263e-08,5.5559845728286802e-14,5.7946967956918351e-13,1.6434566697478515e-16,1.055563293389936e-20,7.5188950832039375e-13,2.5550134586209419e-10,1.3988041994276103e-08,2.0205115476868541e-17,1.0537999072637972e-15
5.240627908535193e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45006696639816102,0.11645913022851241,0.022784397057716718,0.0,2.5829240711102123e-16,9.5071382749614588e-07,3.516057463146852e-10,3.4987800627560498e-10,4.2276144036142892e-24,4.7068286808223598e-05,5.0527195974299739e-20,4.3014406271364348e-05,1.0335012134283599e-14,3.6535282099537065e-19,1.9249786168303658e-18,1.6566149296727752e-20,8.831852736132568e-15,3.8832347581019474e-14,0.0021637500283736111,7.4340384381350381e-05,2.193280559454341e-06,1.6916800252133132e-12,2.664931159853088e-10,1.6219679791674425e-09,1.0539238734777607e-08,5.8654501411906926e-14,6.0593549480238827e-13,1.7574313009383994e-16,1.1136181807091149e-20,7.606304522858886e-13,2.6697767386425571e-10,1.4277280920054008e-08,2.0902331461067362e-17,1.1033971524990578e-15
5.3086930331769044e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45004213274507382,0.11643469030991024,0.022783916983331199,0.0,2.7615436148409735e-16,9.7482810806587721e-07,3.6794913020004914e-10,3.6371375235204758e-10,4.5544192917454929e-24,4.7686276930898884e-05,5.3981350201374708e-20,4.3533497253901681e-05,1.075869292182401e-14,3.8860306537570985e-19,2.0466895463507086e-18,1.7547697594633659e-20,9.2102742436464185e-15,4.0941731803159537e-14,0.002187571589228996,7.530050975279118e-05,2.2445883934098329e-06,1.7529928736590613e-12,2.6999034050404512e-10,1.6385834016838775e-09,1.0878130552887321e-08,6.1877358762737057e-14,6.3321555711665805e-13,1.8776387292044416e-16,1.1740465684656869e-20,7.6943561278498159e-13,2.788166321508157e-10,1.4568863605993541e-08,2.1614563554470288e-17,1.1546697968431553e-15
5.376758157818616e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45001739686947828,0.11641034841200244,0.022783436971932493,0.0,2.9502492112170465e-16,9.9923155176016834e-07,3.848382012131394e-10,3.7791019216689485e-10,4.901768345785427e-24,4.8304432544603071e-05,5.7622527447226541e-20,4.4051646484831911e-05,1.11939418216016e-14,4.1303667150001043e-19,2.1743554485249781e-18,1.8574252756362793e-20,9.600064218880825e-15,4.3136359748320673e-14,0.002211294959930677,7.6260508601895495e-05,2.296426956969863e-06,1.8157256887684442e-12,2.7348835628348665e-10,1.6552015442338217e-09,1.1222776713452391e-08,6.5231952012613374e-14,6.6132275497619682e-13,2.0043306240593904e-16,1.2369129534269859e-20,7.7830762893798443e-13,2.9102468998241409e-10,1.4862772714404567e-08,2.2341936874589878e-17,1.2076525170268047e-15
5.4448232824603275e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44999275836891223,0.11638610413058099,0.022782957023306009,0.0,3.1494841141586433e-16,1.023923940990823e-06,4.0228413729699406e-10,3.9247200004258761e-10,5.2706617193528893e-24,4.8922753456248453e-05,6.1458269061506269e-20,4.4568856543720653e-05,1.1640921588432422e-14,4.3869916721452082e-19,2.3081832205117629e-18,1.9647290257010567e-20,1.0001425096704362e-14,4.5418524648347156e-14,0.0022349205448701421,7.7220381346672633e-05,2.3487939105796678e-06,1.8798922152771095e-12,2.7698716219612111e-10,1.6718224113221321e-09,1.1573180177504681e-08,6.8721865456838837e-14,6.9026998172518581e-13,2.1377652971537707e-16,1.3022827294599905e-20,7.8724921152592137e-13,3.0360832336456341e-10,1.5158990823037563e-08,2.3084575298864942e-17,1.2623802364741426e-15
5.512888407102039e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44996821684260291,0.1163619570631087,0.022782477137238053,0.0,3.3597054569627532e-16,1.0489050713131376e-06,4.2029819533236273e-10,4.0740385145925615e-10,5.6621342015065161e-24,4.9541239473250724e-05,6.5496319315117346e-20,4.5085130000611038e-05,1.2099795224965052e-14,4.6563728095008793e-19,2.4483839592106189e-18,2.0768314873981624e-20,1.0414560556837664e-14,4.7790551460220827e-14,0.0022584487467675832,7.8180128403234809e-05,2.4016868990222349e-06,1.9455060919961641e-12,2.8048675711727905e-10,1.6884460074140397e-09,1.1929343609948499e-08,7.2350733526130329e-14,7.2007013535794185e-13,2.2782077862912159e-16,1.3702221887017398e-20,7.962631436698917e-13,3.1657401345257474e-10,1.545750042777717e-08,2.3842601459030945e-17,1.318888121743821e-15
5.5809535317437506e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44994377189146001,0.11633790680871212,0.02278199731351584,0.0,3.5813844997387536e-16,1.0741747514273385e-06,4.3889171000704994e-10,4.227104230495619e-10,6.0772559217236848e-24,5.0159890403524002e-05,6.9744628229661743e-20,4.5600469416046734e-05,1.257072598067915e-14,4.9389895919307773e-19,2.5951729780090859e-18,2.1938860871544533e-20,1.0839675514774438e-14,5.0254796911153387e-14,0.0022818799666788456,7.9139750185806232e-05,2.4551035513462568e-06,2.0125808509887357e-12,2.8398713992510551e-10,1.7050723369353517e-09,1.2291269400898747e-08,7.612224085825861e-14,7.5073611830529164e-13,2.4259299393417163e-16,1.4407985227256887e-20,8.0535228148542033e-13,3.2992824495948532e-10,1.5758283945334772e-08,2.4616136735778153e-17,1.3772115789639273e-15
5.649018656385462e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44991942311806832,0.11631395296817477,0.022781517551927477,0.0,3.8150068768806593e-16,1.0997328031786591e-06,4.5807609268308966e-10,4.3839639259353915e-10,6.517133057975516e-24,5.0778706055476062e-05,7.4211354411495814e-20,4.6114877341094806e-05,1.3053877350888033e-14,5.2353338400051555e-19,2.7487698227366591e-18,2.3160492182248495e-20,1.1276976112622472e-14,5.2813649543485825e-14,0.0023052146040023649,8.00992471067323e-05,2.5090414807986646e-06,2.0811299167462844e-12,2.8748830950053302e-10,1.7217014042726447e-09,1.265895968621687e-08,8.0040122369382121e-14,7.8228083723602836e-13,2.5812104980519509e-16,1.5140798237039962e-20,8.1451955471119364e-13,3.4367750456742755e-10,1.6061323715939572e-08,2.540530125369714e-17,1.4373862502614456e-15
5.717083781027174e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44989517012668157,0.11629009514393027,0.022781037852261991,0.0,4.0610728444973555e-16,1.125579061556016e-06,4.778628302619824e-10,4.5446643901343864e-10,6.9829085477739462e-24,5.1397686238003443e-05,7.8904867890368725e-20,4.662835631736834e-05,1.3549413075745405e-14,5.5459099055817513e-19,2.9093982868298216e-18,2.4434802585203153e-20,1.1726669709864382e-14,5.5469529759396116e-14,0.0023284530564860501,8.1058619576488607e-05,2.5634982847617251e-06,2.1511666053649202e-12,2.909902647272546e-10,1.7383332137734668e-09,1.3032416367273579e-08,8.4108163325076178e-14,8.1471720287239769e-13,2.7443351817525306e-16,1.5901350855657744e-20,8.2376796731162497e-13,3.5782827934286625e-10,1.6366602006027366e-08,2.6210213876510193e-17,1.4994480101869726e-15
5.785148905668885e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44987101252321499,0.11626633294005526,0.022780558214309275,0.0,4.3200975277218727e-16,1.1517133746892478e-06,4.9826348404822697e-10,4.7092524236857299e-10,7.4757628020675908e-24,5.2016830760486721e-05,8.3833752962615835e-20,4.7140908877048952e-05,1.405749713925608e-14,5.8712348478032718e-19,3.0772864257123656e-18,2.5763415881223385e-20,1.218896487403786e-14,5.8224889865415855e-14,0.0023515957202341633,8.2017868003690108e-05,2.6184715446947509e-06,2.2227041237221321e-12,2.9449300449169667e-10,1.7549677697465334e-09,1.3411641129966255e-08,8.8330199411058842e-14,8.4805812981863216e-13,2.9155967709619577e-16,1.6690342051513007e-20,8.3310059805267032e-13,3.7238705515614782e-10,1.6674101010926407e-08,2.7030992202588369e-17,1.5634329621354004e-15
5.853214030310597e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44984694991523866,0.11624266596226275,0.022780078637860135,0.0,4.592611167820564e-16,1.1781356038448794e-06,5.1928968861137431e-10,4.8777748385016426e-10,7.996914421863644e-24,5.2636139432785707e-05,8.9006811038879612e-20,4.765253754290902e-05,1.4578293768290866e-14,6.2118386094986082e-19,3.2526665703954129e-18,2.7147986064841298e-20,1.2664071371335207e-14,6.1082214116756711e-14,0.0023746429897141515,8.2976992795100226e-05,2.673958826080411e-06,2.2957555686541973e-12,2.9799652768299246e-10,1.7716050764619261e-09,1.3796635463017814e-08,9.2710116803614455e-14,8.8231653640161839e-13,3.0952951908871608e-16,1.7508479833622081e-20,8.4252060105037263e-13,3.8736031510578451e-10,1.6983802857539774e-08,2.7867752560752602e-17,1.6293774347632677e-15
5.921279154952308e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4498229819119709,0.11621909381789543,0.022779599122706249,0.0,4.8791593690228146e-16,1.2048456234203724e-06,5.4095315064683306e-10,5.0502784577619742e-10,8.5476209174539377e-24,5.3255612065234803e-05,9.4433063496331473e-20,4.8163244828333733e-05,1.5111967431605467e-14,6.5682641939747893e-19,3.4357753403016897e-18,2.8590197493188347e-20,1.3152200157121998e-14,6.4044018761447452e-14,0.0023975952577634622,8.393599435563951e-05,2.7299576783756732e-06,2.3703339261346134e-12,3.015008331929558e-10,1.7882451381512931e-09,1.4187400675582871e-08,9.7251852239716461e-14,9.1750534452285098e-13,3.2837375948204094e-16,1.8356481263076526e-20,8.5203120629157728e-13,4.0275453794790716e-10,1.7295689607023351e-08,2.8720610006357784e-17,1.6973179784034799e-15
5.98934427959402e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44979910812427137,0.11619561611591851,0.022779119668640171,0.0,5.180303344991742e-16,1.231843320936836e-06,5.632656478356531e-10,5.2268101158627511e-10,9.1291794301238505e-24,5.3875248468638237e-05,1.0012175453536701e-19,4.8673033237342972e-05,1.5658682838863469e-14,6.9410678421866004e-19,3.6268536553187234e-18,3.0091765051750912e-20,1.3653563366374701e-14,6.7112852084282298e-14,0.002420452915596318,8.4894873088395002e-05,2.7864656349673773e-06,2.4464520704539154e-12,3.0500591991605413e-10,1.8048879590080479e-09,1.4583937914185923e-08,1.0195939308685053e-13,9.5363747952087942e-13,3.4812384474324478e-16,1.9235072464464929e-20,8.6163572012632636e-13,4.1857619653131152e-10,1.7609743257459027e-08,2.9589678317658963e-17,1.7672913614780992e-15
6.057409404235731e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44977532816463434,0.1161722324669133,0.022778640275455352,0.0,5.4966201648561705e-16,1.2591285970301588e-06,5.8623902770351103e-10,5.4074166583647886e-10,9.7429274562235907e-24,5.4495048454265522e-05,1.0608235404074811e-19,4.9181905264613002e-05,1.6218604939663385e-14,7.3308192102708047e-19,3.8261467470858191e-18,3.1654434317003349e-20,1.4168374304037144e-14,7.0291294450581689e-14,0.0024432163528104785,8.5853629394628801e-05,2.8434802131324629e-06,2.5241227634011482e-12,3.0851178674938297e-10,1.8215335431875672e-09,1.4986248179015466e-08,1.068367774125395e-13,9.9072587004351398e-13,3.6881196079616917e-16,2.0144988637254715e-20,8.7133752573141687e-13,4.3483175623852605e-10,1.7925945746522307e-08,3.047506999245789e-17,1.8393345669098893e-15
6.125474528877443e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44975164164718195,0.11614894248307042,0.022778160942946102,0.0,5.8287029987240391e-16,1.2867013654405301e-06,6.098852064791258e-10,5.5921449419423534e-10,1.0390243573482134e-23,5.5115011833846698e-05,1.1232456044716475e-19,4.9689863395498039e-05,1.6791898922569758e-14,7.7381015474317252e-19,4.0339041695197899e-18,3.3279981715922929e-20,1.4696847435295716e-14,7.358195834976568e-14,0.0024658859573939585,8.6812263673787321e-05,2.9009989140028578e-06,2.6033586534473838e-12,3.1201843259263975e-10,1.83818189480739e-09,1.5394332339596921e-08,1.1188809405357115e-13,1.0287834479291052e-12,3.9047104132993066e-16,2.1086974067134085e-20,8.811400835446424e-13,4.5152767343331865e-10,1.8244278954143635e-08,3.1376896245028638e-17,1.9134847885333112e-15
6.193539653519154e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44972804818765771,0.11612574577818302,0.022777681670907605,0.0,6.1771613625972539e-16,1.3145615530003277e-06,6.3421616795232019e-10,5.7810418343318781e-10,1.1072548169444865e-23,5.5735138419567902e-05,1.1885830360919014e-19,5.0196910106051514e-05,1.7378730214148245e-14,8.1635118741650111e-19,4.2503798085845406e-18,3.497021468239169e-20,1.5239198375773245e-14,7.6987488438741722e-14,0.0024884621157317257,8.7770776323509812e-05,2.9590192225350322e-06,2.6841722749315524e-12,3.1552585634809806e-10,1.854833017947419e-09,1.5808191149866446e-08,1.1711748268493043e-13,1.0678231480962581e-12,4.1313477609700023e-16,2.2061782137314489e-20,8.910469316692519e-13,4.6867039391506525e-10,1.8564724705162961e-08,3.229526700332079e-17,1.9897794275056465e-15
6.261604778160866e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44970454740341931,0.1161026419676402,0.022777202459135903,0.0,6.5426213626079094e-16,1.3427090996203347e-06,6.5924396233195538e-10,5.9741542142807393e-10,1.1791304171916785e-23,5.635542802406675e-05,1.2569374767560286e-19,5.0703047863047339e-05,1.7979264478004797e-14,8.6076611608062376e-19,4.4758318913097695e-18,3.6726971810490676e-20,1.5795643881641501e-14,8.0510561585106434e-14,0.0025109452126123684,8.8729167739637363e-05,3.0175386074842448e-06,2.7665760472489894e-12,3.1903405692058233e-10,1.8714869166501175e-09,1.6227825262666765e-08,1.2252913388843684e-13,1.1078579084413938e-12,4.3683761920084121e-16,2.3070175339793244e-20,9.0106168624817217e-13,4.8626635138039755e-10,1.8887264771976756e-08,3.3230290906438814e-17,2.0682560887189235e-15
6.329669902802577e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44968113891343292,0.11607963066842035,0.022776723307427915,0.0,6.9257259384957432e-16,1.3711439582742634e-06,6.849807051039528e-10,6.1715289714961034e-10,1.2548017781294034e-23,5.6975880460427767e-05,1.3284129396804854e-19,5.1208279124000885e-05,1.859366761382879e-14,9.0711745063910145e-19,4.7105229940641661e-18,3.8552123004692782e-20,1.6366401839652388e-14,8.4153886910163145e-14,0.0025333356312347353,8.9687438316221708e-05,3.0765545213834671e-06,2.8505822740429418e-12,3.225430332174421e-10,1.8881435949207115e-09,1.6653235243685541e-08,1.2812728922108912e-13,1.1489006697435969e-12,4.6161479737308564e-16,2.411292528657691e-20,9.1118804180754966e-13,5.043219658925365e-10,1.9211880877176866e-08,3.4182075302395435e-17,2.1489525772133251e-15
6.397735027444289e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44965782233826529,0.11605671149908453,0.022776244215581408,0.0,7.3271351062466088e-16,1.3998660949815583e-06,7.114385758896242e-10,6.3732130065938385e-10,1.3344239204667214e-23,5.759649554217802e-05,1.4031158386401635e-19,5.171260633718983e-05,1.9222105756440163e-14,9.5546913178131729e-19,4.9547200500886336e-18,4.0447569626960411e-20,1.6951691257087622e-14,8.7920205831755627e-14,0.0025556337532145527,9.0645588445533779e-05,3.1360644005270175e-06,2.9362031423994442e-12,3.2605278414852703e-10,1.9048030567273863e-09,1.7084421584855678e-08,1.3391624128311729e-13,1.1909643755762459e-12,4.8750231824023582e-16,2.5190812720865208e-20,9.2142977156921016e-13,5.228436423587322e-10,1.9538554696180655e-08,3.515072624613767e-17,2.2319068945927393e-15
6.465800152086e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44963459730007838,0.1160338840797699,0.022775765183395004,0.0,7.747526199811718e-16,1.428875488788453e-06,7.3862981730452184e-10,6.5792532310474846e-10,1.4181563391581025e-23,5.8217273083282578e-05,1.4811550168410233e-19,5.221603194167486e-05,1.9864745274840513e-14,1.0058865489267573e-18,5.2086943562951428e-18,4.2415244640755368e-20,1.755173225162726e-14,9.1812292106918591e-14,0.0025778399585909967,9.1603618518072748e-05,3.1960656649588919e-06,3.0234507220458416e-12,3.2956330862616215e-10,1.9214653060014875e-09,1.7521384717236638e-08,1.3990033378574461e-13,1.234061972224943e-12,5.1453697857987547e-16,2.6304627528195706e-20,9.317907277316194e-13,5.4183776901620448e-10,1.9867267859851693e-08,3.6136348497843587e-17,2.3171572354431115e-15
