Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H5X(33),C3H8X(38),C2H4OX(44),H2OX(30),CH4OX(41),HOCXO(25)
0.0015310530163290554,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104282272156119,0.099962974691796477,1.8080896610602636e-38,0.099960749576412405,8.8150132925417646e-18,5.8487275698876586e-09,4.1863332404993542e-06,1.689778292072627e-08,4.266490682916522e-16,1.6645904704893714e-06,1.4740401980655521e-16,1.7145291406683859e-13,1.2821387119511704e-11,2.391951833644755e-18,3.6001099252581466e-16,9.9053899582145496e-16,5.7794531508330861e-25,0.0,3.5124204522018615e-05,3.5070437529595577e-05,4.1721716619888543e-06,7.1365300173897664e-16,3.3554293486479103e-10,2.3021238076909731e-06,1.4672104829921981e-09,3.0357283924451961e-10,1.9371750574484956e-07,2.0537276512325446e-12,5.9469099483809177e-12,4.4011072805418083e-16,7.540871958106764e-19,5.0909013975929297e-10,1.1314438660211774e-17,5.2122550359439325e-20,3.4859887497047818e-19,3.0950351594164557e-21,8.4081802099562909e-22,7.3612808737978497e-21
0.0015393958068438997,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104279106898063,0.099962964538387822,1.8278743947669289e-38,0.0999607268130807,8.935755805979862e-18,5.8967887231320002e-09,4.2091960875486209e-06,1.7193488399846502e-08,4.3043463082812368e-16,1.6745177451280128e-06,1.5235048953089953e-16,1.721565723009098e-13,1.3104200089575993e-11,2.4360750215063585e-18,3.6112450441090211e-16,1.0073229083393429e-15,5.8352840236171493e-25,0.0,3.5124196342053006e-05,3.5070424937981593e-05,4.194852648825789e-06,7.1755015038398018e-16,3.3754344200125914e-10,2.3115608465625087e-06,1.4752231751813215e-09,3.0410606686709656e-10,1.9326550126061247e-07,2.0706036176878067e-12,6.0509780655688286e-12,4.443164551539917e-16,7.5641777754134322e-19,5.0575366301771411e-10,1.1563936272109557e-17,5.3871631410652681e-20,3.5450556526130572e-19,3.1374285954582577e-21,8.5632807550880276e-22,7.3914549370200119e-21
0.001547738597358744,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104275942230652,0.099962954387997918,1.8477666258977061e-38,0.099960704049758958,9.0575477642314875e-18,5.9450220992750772e-09,4.2320590990231135e-06,1.7492716818826564e-08,4.3421425097600986e-16,1.6844357275519019e-06,1.5743578368227927e-16,1.7285988526179693e-13,1.3391739538816467e-11,2.4807309303551177e-18,3.622271007445745e-16,1.0242583780829198e-15,5.8913738523533966e-25,0.0,3.5124188164009477e-05,3.5070412347230621e-05,4.2175334495587347e-06,7.2144732604213417e-16,3.3954207474027008e-10,2.3209931224785128e-06,1.483235922929474e-09,3.046313870012016e-10,1.9281256188318335e-07,2.0875400542560481e-12,6.1562859987761777e-12,4.4854085208308665e-16,7.587255185475891e-19,5.0240030763328766e-10,1.1817602147178633e-17,5.5669800770188818e-20,3.60465591301605e-19,3.1801904904371334e-21,8.7202538781282283e-22,7.4216137551637389e-21
0.0015560813878735882,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104272778124017,0.099962944240639048,1.8677663561975249e-38,0.099960681286447209,9.1803944264409528e-18,5.9934283674344042e-09,4.2549222701030689e-06,1.7795485661662342e-08,4.3798802622041348e-16,1.6943442686827404e-06,1.6266299959617083e-16,1.735628669438001e-13,1.3684055949031286e-11,2.5259224048334304e-18,3.6331895033692673e-16,1.0413454128990422e-15,5.9477230622016706e-25,0.0,3.5124179987849573e-05,3.5070399757303751e-05,4.2402140690109731e-06,7.2534452789150126e-16,3.4153880308359426e-10,2.3304208228890628e-06,1.4912487245461947e-09,3.0514897560080342e-10,1.9235879151642894e-07,2.1045371958664939e-12,6.2628399007308544e-12,4.5278394075222444e-16,7.6101077227290929e-19,4.9903257143093773e-10,1.2075480783251136e-17,5.7518153646485726e-20,3.6647895583187598e-19,3.2233226907425711e-21,8.879109577813826e-22,7.4517579276302264e-21
0.001563589899336948,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104269930884056,0.099962935110617768,1.8858580266646522e-38,0.099960660799475201,9.2918625137197268e-18,6.0371423553620763e-09,4.2754992566755552e-06,1.8071019042835376e-08,4.4137950657433397e-16,1.7032537644740052e-06,1.6749143689633735e-16,1.7419527818112333e-13,1.39512668351733e-11,2.5670549841959429e-18,3.6429256155848147e-16,1.0568533360684474e-15,5.9986594610164468e-25,0.0,3.5124172630884886e-05,3.5070388427037016e-05,4.2606264753879156e-06,7.2885203129082605e-16,3.4333420640367986e-10,2.3389019880876846e-06,1.4984602907042782e-09,3.0560833430757245e-10,1.9194976944988038e-07,2.119886710072495e-12,6.3598087692170606e-12,4.5661871907252445e-16,7.6304855600896116e-19,4.95991294033394e-10,1.2311210324848306e-17,5.9225497448175204e-20,3.7193658960206649e-19,3.2624597985342485e-21,9.0236975485777924e-22,7.478875630486377e-21
0.0015710984108003078,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104267084055692,0.099962925983070508,1.9040367740492111e-38,0.09996064031251134,9.4041929278649086e-18,6.0809973363631624e-09,4.2960763654424485e-06,1.8349446827067551e-08,4.4476640093348108e-16,1.7121553950314562e-06,1.7243970783041025e-16,1.7482744099504196e-13,1.4222425002283999e-11,2.6086257292318441e-18,3.6525771553017163e-16,1.0724840313244701e-15,6.0498065792981508e-25,0.0,3.5124165275389496e-05,3.5070377097370489e-05,4.2810387420185927e-06,7.3235955469668783e-16,3.4512802333727719e-10,2.3473797138133068e-06,1.5056718980105568e-09,3.0606168524158299e-10,1.9154022302727083e-07,2.1352857290973958e-12,6.4577962541033244e-12,4.6046866867941964e-16,7.6506864204524613e-19,4.9294198321533788e-10,1.2550420905871001e-17,6.0975214392483476e-20,3.7743742905749093e-19,3.3018996681383953e-21,9.1698257227881216e-22,7.5059823231125307e-21
0.0015786069222636675,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104264237620196,0.099962916858006137,1.9223025995341008e-38,0.099960619825555694,9.517389436110195e-18,6.124993726667527e-09,4.3166535931957182e-06,1.8630781528753322e-08,4.4814877854918088e-16,1.7210490622668605e-06,1.7751017409584628e-16,1.7545936411237979e-13,1.4497567481979295e-11,2.6506366944658329e-18,3.6621452424777736e-16,1.0882374971541675e-15,6.1011646969037885e-25,0.0,3.5124157921340838e-05,3.5070365768286205e-05,4.3014508721133058e-06,7.3586709756199559e-16,3.469202341462493e-10,2.3558541169213573e-06,1.5128835453399061e-09,3.0650914308386835e-10,1.9113021785597006e-07,2.1507343990778642e-12,6.5568067592705293e-12,4.6433380325621971e-16,7.6707126561903668e-19,4.8988624770505459e-10,1.2793145167875851e-17,6.2768139567902449e-20,3.8298147365035647e-19,3.3416436221586628e-21,9.3175013219535358e-22,7.5330783791741169e-21
0.0015861154337270273,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104261391559711,0.099962907735433565,1.9406555042739293e-38,0.099960599338608194,9.6314557852286464e-18,6.1691319213653659e-09,4.3372309368191208e-06,1.8915035590038829e-08,4.5152670786990434e-16,1.7299346711511319e-06,1.8270523066119842e-16,1.7609105583584142e-13,1.4776731374142789e-11,2.69308992823898e-18,3.6716309645628226e-16,1.1041137297423431e-15,6.152734084650232e-25,0.0,3.512415056871552e-05,3.5070354439755616e-05,4.321862868790483e-06,7.3937465935537025e-16,3.4871081970701833e-10,2.3643253085786551e-06,1.5200952315993781e-09,3.0695081783090392e-10,1.9071981662807697e-07,2.1662328587277432e-12,6.6568446631710131e-12,4.6821413565111476e-16,7.6905665378396788e-19,4.8682563159473798e-10,1.3039415812451178e-17,6.4605119827291462e-20,3.8856872202267479e-19,3.3816929760132117e-21,9.4667315458409053e-22,7.5601641541432906e-21
0.001593623945190387,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104258545857221,0.099962898615361673,1.9590954893950529e-38,0.099960578851668994,9.7463956914927961e-18,6.2134122947195824e-09,4.3578083932859595e-06,1.9202221381198638e-08,4.549002564073888e-16,1.738812129562799e-06,1.8802730600913228e-16,1.7672252406602599e-13,1.5059953844792667e-11,2.7359874726156831e-18,3.6810353771144146e-16,1.1201127229248309e-15,6.2045150040669535e-25,0.0,3.5124143217488444e-05,3.5070343111734481e-05,4.3422747350789166e-06,7.4288223956077008e-16,3.5049976147880092e-10,2.3727933945639498e-06,1.527306955727332e-09,3.0738681457961388e-10,1.9030907927259922e-07,2.1817812394478475e-12,6.7579143189614045e-12,4.7210967781636177e-16,7.710250247916089e-19,4.8376161555458526e-10,1.328926559933439e-17,6.6487013873805635e-20,3.9419917198983404e-19,3.4220490344094802e-21,9.6175235721472302e-22,7.5872399862580617e-21
0.0015992410698795543,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104256417208758,0.099962891794267456,1.9729474007077492e-38,0.099960563525375301,9.8329557702431535e-18,6.2466316666261e-09,4.373202480396588e-06,1.941898971240697e-08,4.5742118671809362e-16,1.745447981772153e-06,1.9209328405150952e-16,1.7719478443783017e-13,1.527450896177497e-11,2.7683709116048813e-18,3.6880182769609521e-16,1.1321618506575957e-15,6.2433908294732783e-25,0.0,3.5124137718934046e-05,3.507033463757068e-05,4.3575447885016337e-06,7.455062754438759e-16,3.5183698492609866e-10,2.3791264075876486e-06,1.5327020776666001e-09,3.0770933421807552e-10,1.9000162087077365e-07,2.1934457156223617e-12,6.8342018594011237e-12,4.7503388922676834e-16,7.7248656928092002e-19,4.814680510212744e-10,1.3478538442956083e-17,6.7924749805901115e-20,3.9843956386200353e-19,3.4524407688500906e-21,9.7313567479924079e-22,7.6074891343036956e-21
0.0016048581945687216,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410425428874505,0.099962884974581376,1.9868480480609741e-38,0.099960548199086258,9.9200083633494103e-18,6.2799309515274967e-09,4.3885966278143937e-06,1.9637410808747754e-08,4.5993973002722012e-16,1.7520791860857788e-06,1.9623276941897745e-16,1.7766692695288533e-13,1.5491371927607279e-11,2.8010050007420868e-18,3.6949566659261864e-16,1.1442796728747817e-15,6.2823888022374077e-25,0.0,3.5124132221143449e-05,3.5070326163675015e-05,4.3728147717998e-06,7.4813032114600746e-16,3.5317327102302112e-10,2.3854577791794945e-06,1.5380972198009633e-09,3.0802877558773803e-10,1.8969402948980678e-07,2.2051382504449677e-12,6.9110710505564823e-12,4.7796662403573091e-16,7.7393879860901486e-19,4.791739504403821e-10,1.3669846495594299e-17,6.9388477889159867e-20,4.027041305066017e-19,3.4830054242397887e-21,9.8460709872950239e-22,7.6277330269095147e-21
0.0016104753192578889,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104252160459794,0.099962878156307083,2.0007974318955477e-38,0.099960532872801849,1.0007555006681075e-17,6.31331028559422e-09,4.4039908343660835e-06,1.9857489771162288e-08,4.6245591345161442e-16,1.7587057069138642e-06,2.0044681613064994e-16,1.7813895450927331e-13,1.5710558371355584e-11,2.8338905880316801e-18,3.7018509539093126e-16,1.1564661844361934e-15,6.3214979804524531e-25,0.0,3.5124126724109353e-05,3.5070317690041572e-05,4.3880846861475126e-06,7.5075437646708074e-16,3.5450861260720335e-10,2.3917875481262336e-06,1.5434923817189258e-09,3.083451794023174e-10,1.893863273985286e-07,2.2168588917228322e-12,6.9885236874675504e-12,4.809078867020278e-16,7.7538179889763131e-19,4.7687986668375336e-10,1.3863203533241395e-17,7.0878570820917599e-20,4.0699287010822971e-19,3.5137435397905977e-21,9.9616692707205453e-22,7.6479717881028947e-21
0.0016160924439470562,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104250032346947,0.099962871339448284,2.014795552643606e-38,0.09996051754652209,1.0095597233773089e-17,6.3467697998875522e-09,4.4193850989039624e-06,2.0079231678453259e-08,4.6496976373081035e-16,1.7653275094490687e-06,2.0473648896562812e-16,1.786108698980859e-13,1.5932083940489209e-11,2.8670285194521657e-18,3.7087015426618899e-16,1.1687213794575561e-15,6.3607297960257977e-25,0.0,3.5124121227824286e-05,3.5070309216661541e-05,4.4033545326932286e-06,7.5337844121139523e-16,3.5584300267359121e-10,2.3981157517782382e-06,1.5488875630179748e-09,3.086585851717668e-10,1.8907853612864208e-07,2.2286076854691407e-12,7.0665615573824757e-12,4.8385768146459892e-16,7.76815654134011e-19,4.7458633419757434e-10,1.4058623348067689e-17,7.2395405103140628e-20,4.1130578058963647e-19,3.5446556538944017e-21,1.0078154571811585e-21,7.6682055373173673e-21
0.0016217095686362234,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104247904400655,0.099962864524008627,2.0288424107286639e-38,0.099960502220246994,1.0184136572142368e-17,6.3803096201612686e-09,4.4347794203054415e-06,2.0302641587355795e-08,4.6748130721708698e-16,1.7719445596438447e-06,2.0910286351864188e-16,1.7908267580667077e-13,1.6155964300390467e-11,2.9004196389471288e-18,3.7155088257407718e-16,1.1810452513128602e-15,6.4000816298840362e-25,0.0,3.5124115732280975e-05,3.5070300743526431e-05,4.418624312560295e-06,7.5600251518753215e-16,3.5717643436985608e-10,2.4044424260946735e-06,1.5542827633044021e-09,3.089690313982586e-10,1.887706764972804e-07,2.2403846758333874e-12,7.1451864397824503e-12,4.8681601238362637e-16,7.7824044657955813e-19,4.7229386932829047e-10,1.4256119747990793e-17,7.3939361062099603e-20,4.156428596125343e-19,3.5757423028299867e-21,1.0195529856956578e-21,7.6884343895379045e-21
0.0016273266933253907,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104245776615291,0.099962857709991762,2.0429380065656864e-38,0.099960486893976533,1.0273174543480179e-17,6.4139298668881739e-09,4.4501737974725138e-06,2.0527724532604674e-08,4.6999056986911305e-16,1.7785568241899546e-06,2.1354702625535526e-16,1.7955437482172837e-13,1.6382215133866844e-11,2.9340647884177648e-18,3.722273188475446e-16,1.1934377926382512e-15,6.4395513543973482e-25,0.0,3.5124110237472536e-05,3.507029227062805e-05,4.4338940268474422e-06,7.5862659820826662e-16,3.5850890099246867e-10,2.4107676056840261e-06,1.5596779821931259e-09,3.0927655560140192e-10,1.8846276862753785e-07,2.2521899051106989e-12,7.224400106405403e-12,4.8978288334426755e-16,7.7965625680545725e-19,4.7000297065828411e-10,1.4455706556245807e-17,7.5510822867924124e-20,4.2000410457896959e-19,3.6070040208304553e-21,1.0313798085363547e-21,7.7086584554304769e-21
0.001632943818014558,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104243648985421,0.099962850897401354,2.0570823405611637e-38,0.099960471567710762,1.0362712664165811e-17,6.4476306555721556e-09,4.4655682293312491e-06,2.0754485527001332e-08,4.7249757723929442e-16,1.7851642704944087e-06,2.1807007456755707e-16,1.8002596943279596e-13,1.6610852140663758e-11,2.9679648077089876e-18,3.7289950083788826e-16,1.2058989953294316e-15,6.479140423729437e-25,0.0,3.5124104743392309e-05,3.5070283797958476e-05,4.449163676629307e-06,7.6125069009047946e-16,3.5984039598170133e-10,2.4170913238512237e-06,1.5650732193075083e-09,3.095811943505385e-10,1.881548319725676e-07,2.2640234138514086e-12,7.3042043212695459e-12,4.927582980614086e-16,7.810631637440735e-19,4.6771411934016742e-10,1.465739761095594e-17,7.7110178554116225e-20,4.2438951263040636e-19,3.6384413402636653e-21,1.0432962209011239e-21,7.7288778414927675e-21
0.0016385609427037253,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104241521505806,0.099962844086241023,2.0712754131131822e-38,0.099960456241449641,1.0452752445391113e-17,6.4814120968886132e-09,4.4809627148313019e-06,2.0982929561480165e-08,4.7500235445937449e-16,1.7917668666544886e-06,2.226731168282425e-16,1.8049746203592072e-13,1.6841891036977648e-11,3.0021205345936719e-18,3.7356746554313743e-16,1.2184288505372292e-15,6.5188488233358256e-25,0.0,3.5124099250033937e-05,3.5070275325510107e-05,4.4644332629569293e-06,7.6387479065507468e-16,3.611709129166933e-10,2.4234136126469246e-06,1.5704684742791886e-09,3.0988298329873012e-10,1.8784688534059736e-07,2.2758852409103655e-12,7.384600840696738e-12,4.9574226008531869e-16,7.824612447451694e-19,4.6542777942828362e-10,1.4861206764703411e-17,7.8737820037025973e-20,4.2879908064616876e-19,3.6700547916759395e-21,1.0553025172593777e-21,7.749092650211736e-21
0.0016441780673928925,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104239394171387,0.099962837276514407,2.0855172246115114e-38,0.099960440915193224,1.0543295393104856e-17,6.5152742967919228e-09,4.4963572529453982e-06,2.1213061605172148e-08,4.7750492622952262e-16,1.7983645814348889e-06,2.2735727244647244e-16,1.8096885493702572e-13,1.7075347554970275e-11,3.0365328047592518e-18,3.742312492239313e-16,1.2310273486656318e-15,6.5586763034678729e-25,0.0,3.5124093757391334e-05,3.5070266853275589e-05,4.4797027868582428e-06,7.6649889972689126e-16,3.6250044551082033e-10,2.429734502912652e-06,1.5758637467478961e-09,3.1018195721317827e-10,1.8753894691782212e-07,2.2877754234846717e-12,7.465591413334863e-12,4.9873477280632233e-16,7.8385057562388617e-19,4.6314439821272225e-10,1.5067147884101508e-17,8.0394143135248102e-20,4.3323280524274786e-19,3.7018449037725309e-21,1.0673989913473528e-21,7.7693029802079866e-21
0.0016497951920820598,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104237266977305,0.099962830468225169,2.0998077754376939e-38,0.099960425588941498,1.0634343008174523e-17,6.549217356680698e-09,4.5117518426688563e-06,2.1444886605465124e-08,4.8000531681098871e-16,1.8049573842470404e-06,2.3212367192195344e-16,1.8144015035493896e-13,1.7311237442284749e-11,3.0712024517963954e-18,3.7489088742667587e-16,1.2436944793719919e-15,6.5986232467957948e-25,0.0,3.5124088265458715e-05,3.5070258381247843e-05,4.4949722493385834e-06,7.6912301713462202e-16,3.6382898760754378e-10,2.4360540243214786e-06,1.5812590363612879e-09,3.1047815000284408e-10,1.8723103428911734e-07,2.2996939971717133e-12,7.5471777801790643e-12,5.0173583945910135e-16,7.8523123070492711e-19,4.6086440655804889e-10,1.527523484936807e-17,8.2079547588919937e-20,4.3769068277387539e-19,3.7338122034744232e-21,1.0795859361641308e-21,7.78950892636583e-21
0.001655412316771227,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104235139918853,0.099962823661376876,2.1141470659651431e-38,0.099960410262694463,1.0725896786507164e-17,6.5832413735337675e-09,4.5271464830190883e-06,2.1678409488061911e-08,4.8250355001959787e-16,1.8115452451290576e-06,2.3697345689936782e-16,1.8191135042433686e-13,1.7549576461563054e-11,3.106130307187504e-18,3.7554641500598949e-16,1.2564302315671053e-15,6.6386897066268506e-25,0.0,3.5124082774230447e-05,3.5070249909420023e-05,4.5102416513811691e-06,7.7174714271072752e-16,3.6515653317637573e-10,2.4423722054175394e-06,1.5866543427747714e-09,3.107715947450733e-10,1.8692316445812724e-07,2.3116409960169087e-12,7.6293616745921865e-12,5.0474546312684968e-16,7.8660328286472028e-19,4.585882192443552e-10,1.5485481553900347e-17,8.3794437078930767e-20,4.4217270933055044e-19,3.7659572159607708e-21,1.0918636439675946e-21,7.8097105799596571e-21
0.0016610294414603943,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104233012991516,0.099962816855973191,2.1285350965592422e-38,0.099960394936452118,1.0817958219109985e-17,6.6173464400324623e-09,4.5425411730351259e-06,2.1913635157036781e-08,4.8499964921884346e-16,1.8181281347255985e-06,2.4190778022249312e-16,1.8238245719870241e-13,1.7790380389964539e-11,3.1413172002942249e-18,3.761978661437553e-16,1.26923459341432e-15,6.6788755793545065e-25,0.0,3.5124077283701246e-05,3.5070241437785578e-05,4.5255109939475805e-06,7.7437127629135659e-16,3.6648307630882985e-10,2.4486890736557509e-06,1.5920496656513375e-09,3.1106232371270837e-10,1.8661535386743571e-07,2.3236164525566466e-12,7.7121448223246586e-12,5.0776364674556057e-16,7.8796680357505584e-19,4.5631623530800873e-10,1.5697901903850671e-17,8.553921924605718e-20,4.4667888074072648e-19,3.7982804646901726e-21,1.1042324062700413e-21,7.8299080287809293e-21
