Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),H2OX(23),OCX(25),CO2X(24),COX(47),CHOX(50),CH4OX(57)
2.3120331740482606e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18756004507352386,0.097164850001947287,0.098749550556691781,4.1752340375650493e-12,1.9864353967784482e-07,1.8107642782508816e-13,5.2165471997882814e-11,7.792081149757997e-14,3.1950884917337139e-33,5.132856699302717e-14,5.5267066312806952e-42,8.9674798018636079e-19,8.1059497444384143e-29,3.0174810441917679e-13,3.4583752392951159e-30,7.7806190708002035e-31,4.9567725977289529e-15,6.9347589643045773e-34,0.0028349858774053384,0.0025004183601992917,3.2146037125667727e-09,1.704278081178942e-08,7.4759608501299866e-09,2.0682751381467569e-15,1.8078421660376372e-11,8.5582056261265267e-09,1.1250633220004645e-07,1.5227281035382213e-07,3.4099307537328642e-14,5.9731964074409944e-14,5.8305255800972209e-17,3.7308581069588312e-15
2.3251365352560856e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1875403631698507,0.097158912015552074,0.098742676624101369,4.2621398526660332e-12,2.0101096943394204e-07,1.814622294146093e-13,5.300097974223301e-11,7.9010911914224613e-14,3.2327291950096464e-33,5.1817751629016483e-14,5.7634983442217984e-42,8.9957923758328903e-19,8.3286786377966561e-29,3.0536073691754398e-13,3.5079156705735988e-30,7.9235577714035943e-31,4.9958670669438923e-15,7.1641051447765539e-34,0.0028409222957328584,0.0025141615193129984,3.2289283262303396e-09,1.7082772662346735e-08,7.459684860331494e-09,2.0777532896349389e-15,1.8022227937540558e-11,8.5488212465554506e-09,1.1324170929700144e-07,1.538350637483085e-07,3.460399077996311e-14,6.0712630762180526e-14,5.8781364146195003e-17,3.7942021360887894e-15
2.3382398964639106e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18752074421039419,0.097153033116321869,0.098735804610196792,4.3503280350353029e-12,2.0339138010987561e-07,1.818458925822202e-13,5.3844419173434019e-11,8.0110724732749539e-14,3.2705941751532392e-33,5.2309025709633963e-14,6.0090912197949075e-42,9.0239823421360561e-19,8.5562922157286842e-29,3.0899763912993218e-13,3.5578702185021122e-30,8.0683011682163947e-31,5.0350421723317374e-15,7.3997360024254951e-34,0.0028467996199385802,0.0025279008204020276,3.2432449436769677e-09,1.712267630506506e-08,7.4435732329897445e-09,2.0872285771169714e-15,1.7966727598255927e-11,8.5395480583846846e-09,1.1397799253321574e-07,1.5540416076406353e-07,3.5113267306789395e-14,6.1702772624927453e-14,5.9258865317314574e-17,3.8582604308910409e-15
2.3513432576717356e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18750118761879156,0.09714721273805009,0.098728934509902111,4.4398102212262574e-12,2.0578476538225412e-07,1.8222744257553211e-13,5.4695816355660015e-11,8.1220287577246177e-14,3.3086838296408284e-33,5.2802387310011026e-14,6.2637633558267016e-42,9.0520507385848398e-19,8.7888711504326552e-29,3.1265885515977494e-13,3.6082403146981471e-30,8.2148626831198032e-31,5.0742976719267479e-15,7.6417889998008276e-34,0.0028526184162319594,0.0025416362736230677,3.2575535883593264e-09,1.7162492376000589e-08,7.4276233043254385e-09,2.0967010132335406e-15,1.7911907613184534e-11,8.530383928486149e-09,1.1471518349493801e-07,1.5698010062486699e-07,3.5627155221120327e-14,6.2702420052967788e-14,5.9737760440470748e-17,3.9230371402882463e-15
2.3644466188795607e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18748169282419433,0.097141450319954803,0.098722066318186308,4.5305980934740109e-12,2.0819111898614833e-07,1.8260690417906135e-13,5.5555197297826857e-11,8.2339638015775749e-14,3.3469985574962325e-33,5.3297834509681658e-14,6.527800115208427e-42,9.0799985874681274e-19,9.0264970179363312e-29,3.1634442895791597e-13,3.6590273937003616e-30,8.3632557778962637e-31,5.1136333253838578e-15,7.8904038637340711e-34,0.0028583792453977935,0.0025553678890430824,3.2718542834377743e-09,1.720222150542926e-08,7.4118324698075801e-09,2.1061706104565268e-15,1.7857754803114603e-11,8.521326782022929e-09,1.1545328370756066e-07,1.5856288250857262e-07,3.6145672603563978e-14,6.3711603365137418e-14,6.0218050413195458e-17,3.9885364145907742e-15
2.3775499800873857e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18746225926121554,0.097135745306626636,0.098715200030062747,4.622703379638383e-12,2.1061043471345836e-07,1.8298430172560193e-13,5.6422587953437369e-11,8.3468813560489386e-14,3.3855387591499299e-33,5.3795365392535233e-14,6.8014942765144948e-42,9.1078268958849122e-19,9.2692523034582326e-29,3.2005440432401476e-13,3.7102328929237956e-30,8.5134939546205707e-31,5.1530488939635249e-15,8.1457226106408539e-34,0.002864082662848252,0.0025690956766401939,3.2861470517842159e-09,1.7241864317614005e-08,7.3961981819539391e-09,2.1156373810858862e-15,1.7804256489816961e-11,8.5123745996487649e-09,1.1619229463778409e-07,1.6015250554907674e-07,3.6668837513364378e-14,6.4730352808474694e-14,6.0699736390932001e-17,4.0547624054577397e-15
2.3906533412952107e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18744288636987735,0.097130097147977365,0.098708335640588882,4.7161378531473044e-12,2.1304270641133567e-07,1.8335965910727386e-13,5.7298014220438556e-11,8.4607851667746113e-14,3.4243048362666566e-33,5.4294978046770006e-14,7.0851461869395708e-42,9.135536656067973e-19,9.5172204067711539e-29,3.2378882490774725e-13,3.7618582526144796e-30,8.6655907562188341e-31,5.192544140516665e-15,8.4078895719726722e-34,0.0028697292186744055,0.0025828196463045464,3.3004319159859301e-09,1.7281421430467209e-08,7.380717948978998e-09,2.1251013372317821e-15,1.7751400813649554e-11,8.5035254153724458e-09,1.1693221769552576e-07,1.6174896883795878e-07,3.7196667987010234e-14,6.5758698557924257e-14,6.1182819397323507e-17,4.1217192658584009e-15
2.4037567025030357e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.187423573595559,0.097124505299188799,0.098701473144865687,4.8109133329407025e-12,2.154879279806588e-07,1.837329997861643e-13,5.8181501941090046e-11,8.5756789738228969e-14,3.4632971919260052e-33,5.4796670564847188e-14,7.3790639175775516e-42,9.1631288456987806e-19,9.7704856475678983e-29,3.2754773421009228e-13,3.813904915800175e-30,8.8195597650343386e-31,5.2321188294696967e-15,8.6770514198182803e-34,0.0028753194576972697,0.0025965398078391737,3.3147088983493364e-09,1.7320893456321208e-08,7.3653893336885047e-09,2.1345624908442749e-15,1.7699175535811583e-11,8.4947773157409967e-09,1.1767305423586181e-07,1.6335227142632012e-07,3.7729182038564907e-14,6.6796670716059453e-14,6.1667300102708634e-17,4.1894111500338991e-15
2.4168600637108607e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18740432038894561,0.097118969220662182,0.098694612538037352,4.9070416834151885e-12,2.1794609337455943e-07,1.8410434680468445e-13,5.9073076901843332e-11,8.691566511705897e-14,3.502516230495965e-33,5.5300441043445711e-14,7.6835634210657358e-42,9.1906044282137481e-19,1.002913327082926e-28,3.3133117558472782e-13,3.8663743282509907e-30,8.9754146031924446e-31,5.271772726809738e-15,8.9533571926549802e-34,0.0028808539195183422,0.002610256170960841,3.3289780209037243e-09,1.7360281001737319e-08,7.3502099512241648e-09,2.1440208537156799e-15,1.7647568750180971e-11,8.4861284371580982e-09,1.1841480556102315e-07,1.6496241232658094e-07,3.8266397661963594e-14,6.7844299312823265e-14,6.2153179543096845e-17,4.2578422134593698e-15
2.4299634249186858e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18738512620597703,0.097113488377968349,0.098687753815290755,5.0045348143690936e-12,2.204171965969983e-07,1.8447372279567083e-13,5.9972764833231226e-11,8.8084515093907002e-14,3.5419623573641391e-33,5.5806287583417403e-14,7.9989686916177408e-42,9.2179643531020695e-19,1.0293249452194152e-28,3.3513919223911893e-13,3.9192679384392762e-30,9.1331689337530939e-31,5.3115056000698112e-15,9.2369583212496932e-34,0.0028863331385696701,0.0026239687453008991,3.3432393054049291e-09,1.7399584666817185e-08,7.3351774677801541e-09,2.1534764374456699e-15,1.7596569727958036e-11,8.4775769635724918e-09,1.1915747292204371e-07,1.6657939051377613e-07,3.8808332828924277e-14,6.8901614305286256e-14,6.2640458689159346e-17,4.3270166128063755e-15
2.4430667861265108e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18736599050779762,0.097108062241797896,0.098680896971855073,5.1034046809477627e-12,2.2290123170138786e-07,1.8484114999208095e-13,6.0880591409767103e-11,8.9263376903104172e-14,3.5816359792150908e-33,5.6314208289743014e-14,8.3256119274687725e-42,9.2452095561957152e-19,1.0562921303331853e-28,3.3897182723569124e-13,3.9725871974918323e-30,9.2928364587225991e-31,5.3513172183142193e-15,9.5280086547100095e-34,0.0028917576441634249,0.0026376775404061133,3.3574927733389777e-09,1.7438805046279937e-08,7.3202896000233282e-09,2.1629292534801604e-15,1.7546167130352127e-11,8.469121126508467e-09,1.1990105752044754e-07,1.6820320492714417e-07,3.9355005488590183e-14,6.9968645577421143e-14,6.3129137970821152e-17,4.396938505905686e-15
2.4561701473343358e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18734691276070631,0.097102690287912116,0.09867404200300138,5.2036632835897677e-12,2.2539819278926096e-07,1.8520665023642806e-13,6.1796582249853381e-11,9.0452287723749911e-14,3.6215375039483481e-33,5.6824201271488556e-14,8.6638336957569336e-42,9.272340959951596e-19,1.0838236877316338e-28,3.4282912349325998e-13,4.0263335591558848e-30,9.4544309192220775e-31,5.391207352124094e-15,9.8266644866851511e-34,0.0028971279605410068,0.0026513825657394881,3.3717384459256666e-09,1.7477942729452969e-08,7.305544112727702e-09,2.1723793131273887e-15,1.7496349603028338e-11,8.4607592025782754e-09,1.2064556051013962e-07,1.6983385447185401e-07,3.9906433571388516e-14,7.1045422939892984e-14,6.3619218304009405e-17,4.4676120517103929e-15
2.4692735085421608e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18732789243610695,0.097097371997094589,0.09866718890404233,5.3053226679734587e-12,2.2790807400898279e-07,1.8557024499004931e-13,6.2720762915698908e-11,9.1651284679818494e-14,3.6616673402559108e-33,5.7336264641762456e-14,9.0139830998643915e-42,9.2993594737260197e-19,1.1119285174002617e-28,3.4671112378801388e-13,4.0805084797644386e-30,9.6179660975770625e-31,5.4311757735829313e-15,1.0133084581717036e-33,0.0029024446069216736,0.0026650838306810981,3.3859763441221116e-09,1.7516998299001016e-08,7.2909388173981726e-09,2.1818266274966616e-15,1.7447107518274926e-11,8.4524895106150292e-09,1.2139098299882077e-07,1.7147133801996655e-07,4.0462634986243715e-14,7.2131976129864518e-14,6.4110700670383949e-17,4.5390414102593493e-15
2.482376869749986e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18730892901045981,0.097092106855102736,0.098660337670331527,5.4083949249634099e-12,2.3043086955450565e-07,1.8593195534195366e-13,6.3653158913244744e-11,9.2860404840263547e-14,3.7020258980140313e-33,5.7850396517673162e-14,9.3764179492423548e-42,9.3262659940421525e-19,1.1406156145405024e-28,3.506178707545254e-13,4.1351134181880932e-30,9.7834558146409759e-31,5.4712222562623007e-15,1.0447430201741363e-33,0.0029077080975507094,0.0026787813445288814,3.4002064886262628e-09,1.7555972332362874e-08,7.2764715723745588e-09,2.1912712075444373e-15,1.7398430472758462e-11,8.4443104127046495e-09,1.2213732604939221e-07,1.7311565441174339e-07,4.1023627618687208e-14,7.322833481081559e-14,6.4603585239413405e-17,4.6112307426409261e-15
2.495480230957811e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18729002196523239,0.097086894352620301,0.098653488297263364,5.5128921905580229e-12,2.3296657366416429e-07,1.8629180201741287e-13,6.4593795692097941e-11,9.4079685219121125e-14,3.742613588299177e-33,5.8366595020287302e-14,9.7515049317438231e-42,9.3530614048503916e-19,1.1698940701077465e-28,3.5454940688727486e-13,4.1901498358063075e-30,9.9509139294563799e-31,5.5113465752077802e-15,1.0769865132738912e-33,0.0029129189417471178,0.0026924751164994561,3.4144288998803457e-09,1.7594865402154709e-08,7.2621402803738066e-09,2.2007130641188412e-15,1.735030739363069e-11,8.4362203121322458e-09,1.2288459068181753e-07,1.747668024574351e-07,4.1589429337174099e-14,7.4334528572376397e-14,6.5097872788841656e-17,4.6841842109570898e-15
2.508583592165636e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18727117078685207,0.097081733985210084,0.098646640780272424,5.6188266458374715e-12,2.3551518061950988e-07,1.866498053864937e-13,6.5542698645473221e-11,9.5309162775610629e-14,3.7834308227327341e-33,5.8884858274588427e-14,1.0139619788488286e-41,9.3797465777816728e-19,1.1997730713495549e-28,3.5850577454154962e-13,4.2456191964796382e-30,1.0120354342775972e-30,5.5515485069248635e-15,1.1100555711536977e-33,0.0029180776439508699,0.0027061651557289102,3.4286435980742819e-09,1.763367807404554e-08,7.2479428867151681e-09,2.2101522078602146e-15,1.7302729706539528e-11,8.42821764941229e-09,1.2363277787434197e-07,1.7642478093792616e-07,4.2160057989817449e-14,7.5450586930173666e-14,6.5593564397369318e-17,4.7579059782877939e-15
2.521686953373461e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18725237496665789,0.097076625253267046,0.09863979511483327,5.7262105169111656e-12,2.3807668474418222e-07,1.8700598547216111e-13,6.6499893110141502e-11,9.654887441423455e-14,3.8244780139960275e-33,5.9405184409436397e-14,1.054114749128256e-41,9.4063223723944712e-19,1.2302619023440478e-28,3.6248701593421247e-13,4.3015229664975919e-30,1.0291790993592103e-30,5.5918278293649555e-15,1.1439670852761082e-33,0.0029231847037696911,0.002719851471273588,3.4428506031490788e-09,1.7672410908461424e-08,7.2338773803721309e-09,2.219588649246051e-15,1.7255688096782399e-11,8.4203009044368631e-09,1.2438188856455363e-07,1.78089588605671e-07,4.2735531399602477e-14,7.6576539325689226e-14,6.6090659946835086e-17,4.832400208655677e-15
2.534790314581286e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18723363400085397,0.097071567661972044,0.098632951296459867,5.8350560748664089e-12,2.4065108040281846e-07,1.8736036195806998e-13,6.7465404366385794e-11,9.7798856984876168e-14,3.8657555760380309e-33,5.9927571557527084e-14,1.0956482422622097e-41,9.4327896364154423e-19,1.261369944538479e-28,3.6649317314537867e-13,4.3578626145562629e-30,1.0465237857746521e-30,5.6321843219118122e-15,1.1787382075936991e-33,0.0029282406160253999,0.0027335340721108665,3.4570499348001436e-09,1.7711064461927171e-08,7.2199417914558148e-09,2.2290223986883689e-15,1.7209171442987883e-11,8.4124685953751372e-09,1.2513192365129139e-07,1.7976122418670791e-07,4.3315867374114266e-14,7.7712415126130546e-14,6.6589160033609029e-17,4.907671066991059e-15
2.547893675789111e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18721494739046252,0.097066560721246031,0.098626109320705396,5.9453756357179809e-12,2.4323836199999618e-07,1.8771295419646534e-13,6.8439257637963864e-11,9.9059147282895875e-14,3.9072639230740615e-33,6.0452017855352849e-14,1.1386028558297214e-41,9.4591492059736053e-19,1.2931066772879837e-28,3.7052428811931354e-13,4.4146396117390607e-30,1.0640708953596219e-30,5.672617765367725e-15,1.2143863532743058e-33,0.0029332458707997996,0.002747212967139933,3.4712416124805637e-09,1.7749639283572503e-08,7.2061341887080283e-09,2.2384534663833162e-15,1.7163172107132224e-11,8.4047192728472319e-09,1.258828839957581e-07,1.8143968638104491e-07,4.3901083702914404e-14,7.885824362431237e-14,6.708906594934289e-17,4.9837227190972331e-15
2.560997036996936e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18719631464127795,0.097061603945704428,0.098619269183161662,6.0571815603560956e-12,2.4583852397921061e-07,1.8806378121562232e-13,6.9421478092076503e-11,1.0032978204922586e-13,3.9490034702219107e-33,6.0978521443163405e-14,1.1830199652628762e-41,9.4854019058285313e-19,1.3254816783944864e-28,3.7458040266478712e-13,4.4718554314573552e-30,1.0818218337707168e-30,5.7131279419399535e-15,1.2509292034412979e-33,0.0029382009534801349,0.0027608881651825469,3.4854256554043981e-09,1.7788135917085199e-08,7.1924526815922746e-09,2.2478818623341895e-15,1.7117682192620228e-11,8.3970515231481917e-09,1.2663477042209675e-07,1.8312497386302927e-07,4.4491198147132013e-14,8.0014054038549418e-14,6.7590377259426228e-17,5.0605593316160633e-15
2.574100398204761e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18717773526382053,0.097056696854612212,0.098612430879458882,6.1704862544962906e-12,2.4845156082188451e-07,1.8841286172689891e-13,7.0412090839342594e-11,1.0161079797046315e-13,3.9909746340431727e-33,6.1507080464927257e-14,1.2289419426357843e-41,9.5115485495935489e-19,1.358504624645784e-28,3.7866155845701861e-13,4.529511549431971e-30,1.0997780101525684e-30,5.7537146352274271e-15,1.2883847079288993e-33,0.0029431063448041063,0.0027745596749837887,3.4996020825498388e-09,1.7826554903418827e-08,7.178895418254512e-09,2.2573075965396423e-15,1.7072690148127091e-11,8.3894639690615729e-09,1.2738758371945305e-07,1.8481708528378372e-07,4.5086228454269841e-14,8.1179875512559058e-14,6.809309428945443e-17,5.1381850719938681e-15
2.587203759412586e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18715920877329173,0.097051838971839305,0.098605594405265229,6.2853021686301211e-12,2.5107746704640932e-07,1.8876021413203373e-13,7.1411120933779988e-11,1.029022316789615e-13,4.0331778310599119e-33,6.2037693068293644e-14,1.2764121757214335e-41,9.5375899399518199e-19,1.3921852923547828e-28,3.8276779703864245e-13,4.587609443692669e-30,1.117940838015845e-30,5.7943776302076737e-15,1.3267710880525535e-33,0.0029479625209044512,0.0027882275052128207,3.5137709126624054e-09,1.7864896775971586e-08,7.1654605812368152e-09,2.2667306787832348e-15,1.7028188993388132e-11,8.3819552612147543e-09,1.2814132464308893e-07,1.8651601927148143e-07,4.5686192357574047e-14,8.2355737115374182e-14,6.8597218714910879e-17,5.2166041084475695e-15
2.600307120620411e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18714073468952883,0.097047029825816505,0.098598759756286472,6.4016417979745162e-12,2.5371623720721563e-07,1.8910585653011362e-13,7.2418593372791085e-11,1.042041197529214e-13,4.0756134784485305e-33,6.2570357404554994e-14,1.3254750873189083e-41,9.5635268688684636e-19,1.4265335578988917e-28,3.8689915981954331e-13,4.6461505944965207e-30,1.1363117347419836e-30,5.8351167132229786e-15,1.3661068393943479e-33,0.0029527699533531031,0.0028018916644636225,3.5279321642580532e-09,1.7903162061462699e-08,7.1521463914610274e-09,2.2761511185915562e-15,1.6984172832631135e-11,8.374524081958866e-09,1.2889599391434127e-07,1.8822177443080999e-07,4.6291107557554418e-14,8.3541667841265149e-14,6.9102749742997118e-17,5.2958206099311585e-15
2.6121001457074532e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18712415242877325,0.097042742878205912,0.098592610129245209,6.5076606041863349e-12,2.5610212454502414e-07,1.894154873524787e-13,7.3332557387233298e-11,1.0538478769026921e-13,4.1140046520726619e-33,6.3051508013765055e-14,1.371031012839498e-41,9.586781436450403e-19,1.4580260369253326e-28,3.9063890163259024e-13,4.6992178397923216e-30,1.1530246149178734e-30,5.8718467677075607e-15,1.4023362378163752e-33,0.00295705535284821,0.002814186276145872,3.5406708261829512e-09,1.7937535771061145e-08,7.1402653345246667e-09,2.2846272631001294e-15,1.6944962258853597e-11,8.3679012484359967e-09,1.2957599056607705e-07,1.8976278500605334e-07,4.6839779214913113e-14,8.4617638498259447e-14,6.9558930485842334e-17,5.3678007400750254e-15
