Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),CHOX(53),C2H4X(210),C2H4X(65)
2.083581469548988e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44645430033975592,0.11277660033660025,0.022748406068202647,1.0905734355669847e-11,1.1398245614467761e-06,1.5751591230455207e-05,1.5221141526775041e-06,2.0779164591739271e-08,4.6865407875459089e-19,0.00018420935576193433,5.3256667756315777e-17,0.00014191149915985675,7.1426389706198165e-13,6.6677603616262165e-09,3.6236687930762311e-14,3.052360047398695e-16,2.1598640778484681e-05,1.0491361863294539e-11,0.0056998863270617374,0.00012186106332357616,2.3070532482872958e-05,1.927010661852581e-07,1.042215792728394e-09,5.3017025058861688e-09,6.553157833533465e-11,2.7859736447479635e-12,2.8148144160266874e-08,7.6650427320064949e-06,6.1313504539025783e-11,2.672090399423145e-07,5.4448875653369878e-14,1.6406834168712242e-11,4.751101652410582e-12,7.4431498083074399e-14,1.4443266531699663e-15,1.7811025897564227e-13,2.984683499582005e-18
2.092836753023516e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44644158651929378,0.11276314194477408,0.022748280238042436,1.1101932622762497e-11,1.1572442068276477e-06,1.5895800153376069e-05,1.5414194037385722e-06,2.1053830209305196e-08,4.7899709507345749e-19,0.00018503036568098802,5.4464214025523009e-17,0.00014239326879536248,7.241421915137532e-13,6.8012580547136684e-09,3.6836510759920843e-14,3.1060472413747324e-16,2.1816135385809554e-05,1.0682754204110355e-11,0.0057124470366690279,0.00012185755146415701,2.3167024154891381e-05,1.9350911029465538e-07,1.0468564184174517e-09,5.323239864269856e-09,6.6428374045965563e-11,2.8015188083827522e-12,2.8474334212159973e-08,7.7213727981124785e-06,6.18137664207671e-11,2.6985276576130852e-07,5.5109158906186223e-14,1.6707000669560542e-11,4.811241249121278e-12,7.5919902434193812e-14,1.4622429541835415e-15,1.8206378670971288e-13,3.0390463311150162e-18
2.1020920364980436e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44642894423955637,0.11274975365282901,0.022748154413433242,1.1300502166847287e-11,1.1748271204475441e-06,1.6040678680217266e-05,1.5608655654873123e-06,2.1330877244673952e-08,4.895129689001571e-19,0.00018585140942018811,5.5693632125881913e-17,0.00014287397523935264,7.3411318503706459e-13,6.9366880673331422e-09,3.7442909935274091e-14,3.1603999226053092e-16,2.2034424893124942e-05,1.0876777107986008e-11,0.0057249372998518519,0.00012185293058123074,2.3263355109077652e-05,1.9431405028167998e-07,1.0514971843992819e-09,5.3447771314568558e-09,6.7332543044246514e-11,2.8171240207944239e-12,2.8802672397968512e-08,7.7778658151633239e-06,6.2315515043443177e-11,2.7250992825164221e-07,5.5773400536663095e-14,1.7011304535210938e-11,4.8718182692103516e-12,7.7429813669015939e-14,1.480283711830475e-15,1.8608665611381982e-13,3.0941548892805062e-18
2.1113473199725714e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44641637308348342,0.11273643506735566,0.02274802858488353,1.1501457149264393e-11,1.192573764765273e-06,1.6186226699743905e-05,1.5804528606193095e-06,2.1610315499481178e-08,5.0020363947885648e-19,0.00018667248695017954,5.6945219409381298e-17,0.00014335362113251023,7.4417734294674355e-13,7.074067055183041e-09,3.8055918069860803e-14,3.2154227399352839e-16,2.2253504803122824e-05,1.1073455064526197e-11,0.0057373575100167626,0.00012184722342994432,2.3359526449193637e-05,1.9511590949970992e-07,1.0561380900679868e-09,5.366314327056627e-09,6.8244104317434482e-11,2.8327896158510172e-12,2.9133162447292287e-08,7.8345215524861761e-06,6.2818749577496627e-11,2.7518052585582817e-07,5.6441601358590065e-14,1.7319784392101853e-11,4.932833395545815e-12,7.8961416657574971e-14,1.4984491764231401e-15,1.9017976117673338e-13,3.1500161006350328e-18
2.120602603447099e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44640387263664827,0.11272318579714898,0.022747902743095207,1.1704811734228701e-11,1.2104845991998602e-06,1.6332444099602852e-05,1.600181511015363e-06,2.1892154769290772e-08,5.1107105679559955e-19,0.00018749359823919869,5.8219275938082285e-17,0.00014383220910747305,7.5433513090246813e-13,7.2134117091837665e-09,3.8675567703486903e-14,3.2711203479340712e-16,2.2473370651010718e-05,1.1272812684598762e-11,0.005749708058368031,0.0001218404523500682,2.3455539262102585e-05,1.9591471116865824e-07,1.0607791348053062e-09,5.3878514702131896e-09,6.9163076761770519e-11,2.8485159230267244e-12,2.9465808070167126e-08,7.891339780604192e-06,6.3323469236641445e-11,2.7786455697872236e-07,5.7113762255005611e-14,1.7632479058475163e-11,4.9942873085921449e-12,8.0514896658085417e-14,1.5167395884606819e-15,1.9434400323920012e-13,3.2066369259751569e-18
2.129857886921627e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44639144248723828,0.11271000545319579,0.022747776878960256,1.1910580089130554e-11,1.2285600801617846e-06,1.6479330766327799e-05,1.6200517377609728e-06,2.2176404843589718e-08,5.2211718156866404e-19,0.00018831474325309601,5.9516104496658896e-17,0.00014430974178885836,7.6458701490696651e-13,7.3547387551850135e-09,3.9301891303010417e-14,3.3274974068775702e-16,2.2694018004314426e-05,1.1474874700415542e-11,0.0057619893339200231,0.00012183263927273513,2.3551394617855722e-05,1.9671047836971326e-07,1.0654203179807713e-09,5.4093885796127901e-09,7.0089479185494093e-11,2.8643032754597667e-12,2.9800612966694121e-08,7.9483202712000693e-06,6.3829673288541173e-11,2.8056201998849739e-07,5.7789884189535831e-14,1.7949427544504691e-11,5.056180686470194e-12,8.2090439313749682e-14,1.5351551953934668e-15,1.9858029101907314e-13,3.264024360362454e-18
2.1391131703961547e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44637908222603628,0.11269689364866255,0.022747650983557528,1.2118776384830799e-11,1.2468006610836479e-06,1.6626886585343057e-05,1.6400637611652615e-06,2.2463075505782839e-08,5.3334398526848884e-19,0.00018913592195535781,6.0836010604936331e-17,0.00014478622179328718,7.7493346130422055e-13,7.4980649536761697e-09,3.9934921262625374e-14,3.3845585827307303e-16,2.2915442462674796e-05,1.1679665965612782e-11,0.0057742017235095314,0.0001218238057271036,2.3647093569808588e-05,1.9750323404045188e-07,1.0700616389518732e-09,5.4309256734928362e-09,7.1023330308045744e-11,2.8801520075268136e-12,3.0137580816778982e-08,8.0054627971001526e-06,6.4337361045456447e-11,2.8327291321756867e-07,5.84699682291161e-14,1.8270669052423974e-11,5.1185142050152827e-12,8.3688230649599425e-14,1.5536962521334328e-15,2.0288954063638244e-13,3.3221854331481283e-18
2.1474429255232297e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44636801740923104,0.11268515130781541,0.022747537643735851,1.2308240655589422e-11,1.2633587167652939e-06,1.6760258852076413e-05,1.6581959998467056e-06,2.2723156785484785e-08,5.4360422714864485e-19,0.00018987501155887869,6.2043912133503178e-17,0.00014521415591468818,7.8432649961442907e-13,7.6287816879288937e-09,4.0510408879622399e-14,3.4365024219474675e-16,2.3115385288840889e-05,1.1866332251952482e-11,0.0057851342946176817,0.00012181500051077301,2.373308975855349e-05,1.9821415812425105e-07,1.0742389451005396e-09,5.4503090594304455e-09,7.1870180353394273e-11,2.8944686161243232e-12,3.044270422994121e-08,8.0570294237401177e-06,6.4795548054698882e-11,2.8572419855485812e-07,5.9085432394783022e-14,1.8563489498782406e-11,5.17499124875706e-12,8.5145419528334776e-14,1.5704906596438688e-15,2.0683101082088406e-13,3.3751976968928018e-18
2.1557726806503048e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44635700857779337,0.11267346389336225,0.022747424265263067,1.2499693375869156e-11,1.2800511947261285e-06,1.6894172953378461e-05,1.676443431207063e-06,2.2985213784530954e-08,5.5401387684765915e-19,0.00019061412838859755,6.3270982776785739e-17,0.00014564124137706264,7.9379685191815208e-13,7.7611436061287733e-09,4.1091378342530615e-14,3.4890075893557265e-16,2.3315950868603222e-05,1.2055247749672585e-11,0.0057960116586416371,0.00012180540097543901,2.3818960844622516e-05,1.9892267783791454e-07,1.0784163618486238e-09,5.4696924598829951e-09,7.2723092452916744e-11,2.9088354490427434e-12,3.0749585257590075e-08,8.1087269518176723e-06,6.5254935896947707e-11,2.8818635972652167e-07,5.9704107644770677e-14,1.8859848051599975e-11,5.2318258416391524e-12,8.6620916968797036e-14,1.5873870550120543e-15,2.1083300649742176e-13,3.4288475020532583e-18
2.16410243577738e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44634605543872108,0.11266183112778123,0.022747310842011211,1.2693144884561258e-11,1.2968784194501969e-06,1.7028628803426531e-05,1.6948062143103623e-06,2.3249253622365273e-08,5.6457439386340428e-19,0.00019135327241307082,6.4517450991337034e-17,0.0001460674800714106,8.0334485888199133e-13,7.8951629975078086e-09,4.1677853116850009e-14,3.5420774981982713e-16,2.3517136059979678e-05,1.2246430829668603e-11,0.0058068340931097867,0.00012179502200673684,2.3904707561693738e-05,1.9962880958709324e-07,1.0825938887033667e-09,5.4890758872380207e-09,7.3582080068385482e-11,2.9232527536639348e-12,3.1058226549804214e-08,8.1605552179901459e-06,6.5715524164747813e-11,2.9065939544599415e-07,6.0325994921802088e-14,1.9159773688841886e-11,5.2890184718171867e-12,8.8114859364184041e-14,1.6043856338312194e-15,2.1489621099608572e-13,3.483140044359698e-18
2.172432190904455e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44633515770066823,0.11265025273494998,0.022747197367967056,1.2888605523526671e-11,1.3138407135409966e-06,1.7163626315673012e-05,1.713284507755104e-06,2.3515283414427545e-08,5.7528724472819173e-19,0.00019209244359935797,6.5783547059487654e-17,0.00014649287388354646,8.1297086139195988e-13,8.0308521733209091e-09,4.2269856621091408e-14,3.5957155654105586e-16,2.3718937741520735e-05,1.2439899942700314e-11,0.0058176018741521087,0.00012178387824271719,2.3990330632818002e-05,2.0033256967289401e-07,1.0867715251645207e-09,5.5084593536038982e-09,7.4447156599512667e-11,2.9377207650766443e-12,3.1368630732680266e-08,8.2125140596147613e-06,6.6177312462198667e-11,2.9314330440529008e-07,6.0951095209220042e-14,1.9463295514797869e-11,5.3465696260818223e-12,8.9627383350538046e-14,1.621486566325173e-15,2.1902131256568504e-13,3.5380805420951856e-18
2.18076194603153e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44632431507393378,0.11263872844013886,0.022747083837230314,1.3086085637769337e-11,1.3309383977381785e-06,1.7299165402844827e-05,1.7318784696839484e-06,2.3783310272149993e-08,5.8615390299268116e-19,0.00019283164191303385,6.7069503096742807e-17,0.00014691742469411263,8.2267520055241694e-13,8.1682234666826729e-09,4.2867412226933614e-14,3.649925211611984e-16,2.3921352812176427e-05,1.2635673619438028e-11,0.0058283152765072647,0.00012177198407757413,2.4075830770482097e-05,2.0103397428983481e-07,1.0909492707244294e-09,5.5278428708123418e-09,7.5318335387663319e-11,2.9522397211217352e-12,3.1680800429522195e-08,8.2646033147137146e-06,6.6640300426543962e-11,2.9563808527543193e-07,6.1579409510056143e-14,1.9770442760155751e-11,5.4044797898884593e-12,9.115862580496749e-14,1.6386900234156877e-15,2.2320900438839363e-13,3.5936742361103915e-18
2.1882587256458977e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44631460359192954,0.11262840260266854,0.02274698160630809,1.3265552944715707e-11,1.346442335658828e-06,1.7421613555143742e-05,1.7487120623187578e-06,2.4026247809606329e-08,5.9606662431112882e-19,0.00019349694355962071,6.8244037130402212e-17,0.00014729880120747474,8.3147636573086229e-13,8.2933060520196965e-09,4.3409978598138306e-14,3.6992054233329836e-16,2.4104048276772935e-05,1.2813855710500778e-11,0.0058379110708052587,0.00012176064943917442,2.4152676366705084e-05,2.0166323781659414e-07,1.0947093345822906e-09,5.5452880893341994e-09,7.6107624708987199e-11,2.9653505448687648e-12,3.1963264831717458e-08,8.3115950144793928e-06,6.7058015036871095e-11,2.9789268242733184e-07,6.2147641247798497e-14,2.0049999275643829e-11,5.4569062906482037e-12,9.2552861625960702e-14,1.6542609603218728e-15,2.2703201859732734e-13,3.6442713933059748e-18
2.1957555052602653e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.446304936307863,0.11261812016485509,0.022746879320629812,1.3446671954924015e-11,1.3620564290950219e-06,1.7544500247205083e-05,1.7656395888223376e-06,2.427081390584027e-08,6.0610621303293955e-19,0.00019416226712315411,6.9435019053284068e-17,0.00014767949777244003,8.4034150903722152e-13,8.4197701812750891e-09,4.395707803719633e-14,3.7489538865184596e-16,2.4287235858905587e-05,1.299393319429775e-11,0.00584746323812261,0.00012174872859794512,2.4229423460187862e-05,2.0229061809513521e-07,1.0984694860126491e-09,5.5627333666561304e-09,7.6901877264745907e-11,2.9785030106178551e-12,3.2247163308035926e-08,8.3586921013364992e-06,6.7476700879442857e-11,3.0015608373626712e-07,6.2718478033904478e-14,2.0332537647527045e-11,5.5096243333711124e-12,9.3962470589808196e-14,1.6699152417005952e-15,2.3090680870620938e-13,3.6954057552729237e-18
2.203252284874633e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44629531301391778,0.11260788092928598,0.022746776976121753,1.3629450216985706e-11,1.3777809080578243e-06,1.7667825413893314e-05,1.7826611635701522e-06,2.4517013736746056e-08,6.1627375798094887e-19,0.00019482761257550311,7.064262191572923e-17,0.00014805951574930784,8.4927087958598814e-13,8.5476248900679574e-09,4.4508727485382461e-14,3.7991731024213046e-16,2.4470913339745449e-05,1.3175919745895947e-11,0.0058569719758810659,0.0001217362315551138,2.4306072548772573e-05,2.0291612670257362e-07,1.1022297246303826e-09,5.5801787108470651e-09,7.7701102656616232e-11,2.9916972827323175e-12,3.2532497743405056e-08,8.4058944585545273e-06,6.7896357734129841e-11,3.0242828819133667e-07,6.329192069800668e-14,2.06180794478773e-11,5.5626342692917269e-12,9.5387552973819123e-14,1.6856529685369959e-15,2.3483389035271772e-13,3.7470811895316601e-18
2.2107490644890005e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44628573350333001,0.11259768469944469,0.022746674568779952,1.3813895281898484e-11,1.3936160013752409e-06,1.7791588989592371e-05,1.7997769006610111e-06,2.4764852475579936e-08,6.2657035256330357e-19,0.0001954929798875938,7.1867019989254979e-17,0.00014843885649501961,8.5826472663226173e-13,8.6768792279623063e-09,4.5064943853628076e-14,3.849865574691473e-16,2.4655078513502808e-05,1.3359829092905352e-11,0.0058664374806069609,0.00012172316816092586,2.4382624123606127e-05,2.0353977514185717e-07,1.105990050045709e-09,5.597624129808628e-09,7.8505310452308863e-11,3.0049335420603035e-12,3.281927001908903e-08,8.4532019698090821e-06,6.8316985408277959e-11,3.0470929476879523e-07,6.3867970096366727e-14,2.0906646331876922e-11,5.6159364488370268e-12,9.6828209209136912e-14,1.7014742869217037e-15,2.3881378244761296e-13,3.7993015784475481e-18
2.218245844103368e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44627619757038217,0.11258753127970703,0.022746572094669144,1.4000014703133702e-11,1.409561936701371e-06,1.7915790908204198e-05,1.8169869139221093e-06,2.5014335292958136e-08,6.3699709482932781e-19,0.00019615836902941623,7.3108388770918484e-17,0.00014881752136316689,8.6732329957111944e-13,8.8075422583744467e-09,4.5625744022612635e-14,3.9010338093715305e-16,2.4839729187343554e-05,1.3545675015505582e-11,0.0058758599479353047,0.00012170954811673251,2.445907866921253e-05,2.0416157484097591e-07,1.1097504618642316e-09,5.6150696312816919e-09,7.93145101846807e-11,3.0182119782585094e-12,3.3107481999119636e-08,8.5006145191881872e-06,6.8738583723875825e-11,3.0699910243225034e-07,6.4446627147113623e-14,2.1198260037860993e-11,5.6695312216417807e-12,9.8284539879729296e-14,1.7173793794546818e-15,2.4284700718330137e-13,3.8520708192387389e-18
2.2257426237177357e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44626670501039784,0.11257742047533673,0.022746469549921808,1.4187816036764366e-11,1.4256189405252854e-06,1.8040431103146728e-05,1.8342913169138031e-06,2.5265467356854648e-08,6.4755508744926332e-19,0.00019682377997003135,7.4366904987678193e-17,0.00014919551170399978,8.764468479369893e-13,8.9396230584819604e-09,4.6191144842850816e-14,3.9526803148924758e-16,2.5024863181304099e-05,1.3733471346472263e-11,0.0058852395726138361,0.00012169538097703328,2.453543666353957e-05,2.0478153715212452e-07,1.1135109596870386e-09,5.6325152228296671e-09,8.0128711338047492e-11,3.0315327461105262e-12,3.3397135545812061e-08,8.5481319911699572e-06,6.9161152501133547e-11,3.0929771013283886e-07,6.5027892776352994e-14,2.1492942387359288e-11,5.7234189365633452e-12,9.9756645721404047e-14,1.7333683179202788e-15,2.4693409004236392e-13,3.9053928239673957e-18
2.2324897253706663e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44625819862196353,0.11256835702730555,0.022746377196112295,1.4358281519374078e-11,1.4401653937937323e-06,1.815298194943601e-05,1.8499460764722595e-06,2.5492900589334307e-08,6.5717041491035403e-19,0.00019742266842823886,7.5514377699144676e-17,0.00014953512740319101,8.8471380180836853e-13,9.0597154849732881e-09,4.6703953040595363e-14,3.9995731665699596e-16,2.519189522313508e-05,1.3904167118689245e-11,0.005893644764606118,0.00012168217056470204,2.4604076696868037e-05,2.0533794158639856e-07,1.1168954809278951e-09,5.6482163383565063e-09,8.0865776402888133e-11,3.0435577764736303e-12,3.365905781111421e-08,8.5909873296129178e-06,6.9542294018798952e-11,3.1137398021831745e-07,6.5553262946216014e-14,2.1760798294681196e-11,5.7721686332178225e-12,1.0109511212990646e-13,1.7478301612210591e-15,2.5065895028043004e-13,3.9538584866921057e-18
2.239236827023597e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44624972705292282,0.11255932779998179,0.022746284779282571,1.4530120985766231e-11,1.4548021585522655e-06,1.826588769600357e-05,1.8656774659031236e-06,2.5721677659137329e-08,6.6689376236368182e-19,0.0001980215744938127,7.6676014557128667e-17,0.00014987419880590206,8.9303377011648959e-13,9.1809703049672511e-09,4.722051363211133e-14,4.0468572833914404e-16,2.5359315427610239e-05,1.4076464127096084e-11,0.0059020155518117604,0.00012166853138935755,2.4672639244829068e-05,2.0589287503736024e-07,1.1202800712083114e-09,5.663917538132025e-09,8.160690714382141e-11,3.0556173873668558e-12,3.3922150589138082e-08,8.6339274784402492e-06,6.9924221392639517e-11,3.1345737669248878e-07,6.6080747535400785e-14,2.203117357128974e-11,5.8211561481935765e-12,1.02446511793446e-13,1.7623601946927997e-15,2.5442825164049793e-13,4.0027779418709907e-18
2.2459839286765276e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44624129015620323,0.11255033265323176,0.022746192296750088,1.4703339949951683e-11,1.4695293975257126e-06,1.8379148293297145e-05,1.8814855674559398e-06,2.5951802328218609e-08,6.7672594317733957e-19,0.00019862049814229666,7.785194696825087e-17,0.0001502127268895557,9.0140693505896633e-13,9.3033941639572548e-09,4.7740838839088601e-14,4.0945344989492427e-16,2.5527122231935576e-05,1.4250372565166855e-11,0.0059103520743744708,0.00012165447011916526,2.4741124642450159e-05,2.0644634562072422e-07,1.123664730228215e-09,5.6796188273356742e-09,8.2352110391677822e-11,3.0677116694197849e-12,3.41864152176808e-08,8.6769523542361789e-06,7.030693450674881e-11,3.1554789876548812e-07,6.6610347277636516e-14,2.2304084298095735e-11,5.8703817342483135e-12,1.0381091845996576e-13,1.7769584098441103e-15,2.5824238406909477e-13,4.0521540722877043e-18
