Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CHOX(50),H2X(46),H2OX(23),CO2X(24),COX(47),C2H6X(49)
9.999999999999998e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17949013407649811,0.096654360875251158,0.094973200383476647,7.1731164412743277e-14,5.4278366575785218e-11,9.4728998135717131e-08,2.5106290998565228e-09,3.9280280013419311e-12,8.5839283497420531e-26,6.865811587695403e-13,2.259632894435882e-39,9.9046662303005035e-16,6.6841691769515354e-28,3.6344147427388246e-20,1.3943128562461576e-25,1.19703638609964e-25,1.3057849008389285e-22,2.0743396105931936e-32,0.0033434433010675435,0.010051439579083561,1.1635382055304489e-08,2.2854983160984567e-10,8.5389950049505776e-06,2.0210537769094264e-14,1.7740971857731513e-08,7.0896189636509296e-09,2.1568344988593558e-06,9.857159567653257e-13,8.9342524226444961e-10,2.1948882209786364e-11,1.4157351808472804e-16,2.9279759855420404e-12,1.6052621574816164e-14
1.001049072816734e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17948057977960966,0.096654513325209121,0.094968352846225026,7.2017935403322914e-14,5.4623276421407672e-11,9.5179035263715426e-08,2.5172960306037507e-09,3.9393748792531777e-12,8.6421125199510529e-26,6.8786744330564206e-13,2.2802457902731753e-39,9.9313958103398846e-16,6.7256214275012017e-28,3.6521260571620701e-20,1.4012401085022067e-25,1.2040116031457431e-25,1.3108581128489923e-22,2.0893225347809221e-32,0.0033432866486205861,0.010061130492190347,1.164609786379568e-08,2.2920657940669999e-10,8.5548303950294328e-06,2.026528682569913e-14,1.7773125317330785e-08,7.0889438810573184e-09,2.160988090871042e-06,9.8949841548277216e-13,8.97685450373339e-10,2.2072721851456517e-11,1.4199047356645608e-16,2.9356497139775616e-12,1.6099264307852996e-14
1.0038609744421682e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17945497875075553,0.096654922461513873,0.094955363425422531,7.2790752589289826e-14,5.5557064487209922e-11,9.6393417042555397e-08,2.5352158211626762e-09,3.9698918187536676e-12,8.7997063133460243e-26,6.913202092792442e-13,2.3363209313064381e-39,1.0003246479895012e-15,6.8377881960546129e-28,3.6999309318051128e-20,1.419942066379824e-25,1.22287182703637e-25,1.3245261687318028e-22,2.1299416860863723e-32,0.0033428662301796747,0.010087098161886784,1.1674811088214871e-08,2.3097258067846695e-10,8.5973302461716034e-06,2.0412643852539694e-14,1.7859416411837836e-08,7.0871376613167424e-09,2.1721390126717047e-06,9.9968806544183619e-13,9.0918109272252483e-10,2.2407529806898621e-11,1.4311193737679183e-16,2.9562732745055202e-12,1.6224702683193219e-14
1.0066728760676025e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17942938936248712,0.096655332331364502,0.094942379485272607,7.3569660975626016e-14,5.6504530940099429e-11,9.7619683334363356e-08,2.553208424442302e-09,4.0005592078780338e-12,8.9597103474732855e-26,6.9478032325856901e-13,2.3936157188943629e-39,1.0075396680727296e-15,6.951511670619072e-28,3.7482221764866294e-20,1.4388409337556233e-25,1.2419728943482016e-25,1.3382965083931116e-22,2.1712373286943837e-32,0.0033424450521105419,0.010113054844318205,1.1703511073361062e-08,2.3274685620840704e-10,8.6399102708278979e-06,2.0560890958233526e-14,1.794586439066753e-08,7.0853361433348043e-09,2.1833157951951803e-06,1.0099526382111547e-12,9.2078905623346879e-10,2.2746553357180656e-11,1.4423904676802748e-16,2.9769771769787244e-12,1.6350751735320377e-14
1.0094847776930368e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17940381158781576,0.096655742915498638,0.094929401021802584,7.4354691139743429e-14,5.7465839343357281e-11,9.8857913013975831e-08,2.571273893323984e-09,4.0313773470542303e-12,9.1221542144085411e-26,6.9824777633690957e-13,2.4521532048947835e-39,1.014784658116557e-15,7.0668090514692695e-28,3.7970032755248335e-20,1.4579382203854518e-25,1.2613171688424968e-25,1.3521695801314664e-22,2.213218838145053e-32,0.0033420231336954553,0.01013900054744914,1.1732197820555292e-08,2.3452941585021557e-10,8.6825702300792496e-06,2.0710031246614401e-14,1.803246875603532e-08,7.0835392864196832e-09,2.1945184189814274e-06,1.0202924477231804e-12,9.3251007539967231e-10,2.3089833389272471e-11,1.4537181353332013e-16,2.9977614518620146e-12,1.6477412543280814e-14
1.0122966793184711e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17937824540016231,0.096656154195049873,0.094916428031046482,7.5145873722494711e-14,5.8441154711154936e-11,1.0010818518707056e-07,2.5894122803262192e-09,4.0623465362063319e-12,9.2870677752571654e-26,7.0172255961596959e-13,2.5119568106424888e-39,1.0220596346648311e-15,7.1836976788967419e-28,3.8462777267367237e-20,1.4772354430300624e-25,1.2809070301247257e-25,1.3661458325276285e-22,2.2558956934207063e-32,0.0033416004938208281,0.010164935279230748,1.1760871331131128e-08,2.3632026937215418e-10,8.7253098845801057e-06,2.0860067813927477e-14,1.8119229009347444e-08,7.0817470502992208e-09,2.2057468645815712e-06,1.0307078079321959e-12,9.443448866849024e-10,2.3437411046349198e-11,1.4651024944924554e-16,3.0186261291767704e-12,1.660468618335339e-14
1.0151085809439054e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17935269077334937,0.096656566151539433,0.09490346050904494,7.5943239428082167e-14,5.9430643515842029e-11,1.0137057918915366e-07,2.6076236376063682e-09,4.0934670747549116e-12,9.4544811616231339e-26,7.0520466420585618e-13,2.5730503317936327e-39,1.0293646139726562e-15,7.3021950339121715e-28,3.8960490414286976e-20,1.4967341254612897e-25,1.3007448736938832e-25,1.380225714439004e-22,2.2992774777867944e-32,0.0033411771509852988,0.01019085904760093,1.1789531606434492e-08,2.3811942645700552e-10,8.7681289945606891e-06,2.10110037487014e-14,1.8206144651052649e-08,7.0799593952403563e-09,2.2170011125579409e-06,1.0411990328091572e-12,9.5629422851217467e-10,2.378932772814681e-11,1.4765436627582392e-16,3.0395712385032934e-12,1.6732573729053371e-14
1.0179204825693396e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17932714768159252,0.096656978766868518,0.094890498451845093,7.6746819023967096e-14,6.0434473695223315e-11,1.0264517458453906e-07,2.6259080169623636e-09,4.1247392616173979e-12,9.624424777078241e-26,7.0869408122507312e-13,2.6354579432177642e-39,1.0366996120066775e-15,7.4223187389484349e-28,3.9463207443869214e-20,1.5164357984681241e-25,1.320833110991654e-25,1.3944096749940673e-22,2.3433738796368904e-32,0.003340753123307642,0.010216771860484484,1.1818178647823528e-08,2.3992689670199793e-10,8.811027319828929e-06,2.1162842131446467e-14,1.8293215180780547e-08,7.0781762818970238e-09,2.2282811434841033e-06,1.0517664363366792e-12,9.6835884125266759e-10,2.4145625091309695e-11,1.4880417575654806e-16,3.0605968089831809e-12,1.6861076251136181e-14
1.0207323841947739e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17930161609949322,0.096657392023310279,0.094877541855500652,7.7556643340778853e-14,6.1452814659824152e-11,1.0393205116531962e-07,2.6442654698344149e-09,4.15616339520845e-12,9.796929298631461e-26,7.1219080180051539e-13,2.6992042039378585e-39,1.044064644445373e-15,7.544086558564393e-28,3.9970963738674532e-20,1.5363419998626763e-25,1.3411741694514162e-25,1.4086981635867906e-22,2.3881946933417995e-32,0.0033403284285345195,0.010242673725793201,1.1846812456668397e-08,2.4174268961873475e-10,8.8540046197727517e-06,2.1315586034711019e-14,1.8380440097217354e-08,7.0763976714373866e-09,2.2395869379448712e-06,1.0624103325037385e-12,9.805394672145542e-10,2.4506345049729008e-11,1.499596896183933e-16,3.081702869321692e-12,1.6990194817601236e-14
1.0235442858202082e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17927609600203057,0.096657805903502508,0.094864590716071742,7.8372743272224542e-14,6.248583730014369e-11,1.0523128895033025e-07,2.6626960473067073e-09,4.1877397734403214e-12,9.9720256781982897e-26,7.1569481706746001e-13,2.7643140621199855e-39,1.0514597266793432e-15,7.667516400149452e-28,4.0483794815860997e-20,1.5564542744860379e-25,1.3617704925470959e-25,1.4230916298710708e-22,2.4337498201028932e-32,0.0033399030840480853,0.010268564651426013,1.1875433034351194e-08,2.4356681463312782e-10,8.8970606533620357e-06,2.1469238522900746e-14,1.8467818898261088e-08,7.074623525402851e-09,2.2509184765362955e-06,1.0731310353005365e-12,9.9283685063177086e-10,2.4871529774871738e-11,1.5112091957183727e-16,3.1028894477901002e-12,1.7119930493695736e-14
1.0263561874456425e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17925058736455382,0.096658220390440031,0.094851645029624787,7.9195149774998135e-14,6.3533713993895961e-11,1.0654296818410251e-07,2.6811998001090854e-09,4.2194686937232288e-12,1.0149745144070063e-25,7.1920611816956105e-13,2.8308128601134762e-39,1.058884873811603e-15,7.7926263146288405e-28,4.1001736327080368e-20,1.5767741742140331e-25,1.3826245398418361e-25,1.4375905237551571e-22,2.4800492688097359e-32,0.0033394771068734172,0.010294444645269112,1.1904040382265765e-08,2.4539928108532946e-10,8.9401951791509404e-06,2.1623802652238104e-14,1.8555351080856497e-08,7.0728538058653173e-09,2.2622757398656949e-06,1.0839288587133127e-12,1.0052517376527012e-09,2.5241221696101048e-11,1.5228787731087796e-16,3.1241565722280301e-12,1.7250284341918477e-14
1.0291680890710767e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17922509016277513,0.096658635467467349,0.094838704792232553,8.0023893868690318e-14,6.4596618613237651e-11,1.0786716933581127e-07,2.6997767786187346e-09,4.2513504529657219e-12,1.0330119202383176e-25,7.2272469625884128e-13,2.8987263395415207e-39,1.0663401006578742e-15,7.9194344971696342e-28,4.152482405837164e-20,1.5973032579628589e-25,1.4037387870365086e-25,1.4521952953960805e-22,2.5271031569019478e-32,0.0033390505136858123,0.010320313715196063,1.1932634501817575e-08,2.4724009822966609e-10,8.9834079552798652e-06,2.1779281470605237e-14,1.8643036141200778e-08,7.0710884752196195e-09,2.2736587085516633e-06,1.0948041167191802e-12,1.0177848763287965e-09,2.5615463500987989e-11,1.5346057451305106e-16,3.1455042700457858e-12,1.7381257422023578e-14
1.031979990696511e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17919960437276211,0.096659051118271735,0.094825769999974052,8.0859006635698055e-14,6.5674726531982863e-11,1.092039730982132e-07,2.7184270328618525e-09,4.2833853475750438e-12,1.0513179638588143e-25,7.2625054249568569e-13,2.9680806464420295e-39,1.0738254217468802e-15,8.0479592878874983e-28,4.2053093930052079e-20,1.618043091694623e-25,1.4251157260180612e-25,1.4669063951940817e-22,2.5749217112352859e-32,0.0033386233208179158,0.010346171869067916,1.1961215394423566e-08,2.4908927523457595e-10,9.0266987394779003e-06,2.1935678017519526e-14,1.8730873574488503e-08,7.0693274964254511e-09,2.2850673632240955e-06,1.1057571232809439e-12,1.0304370166031125e-09,2.599429813561437e-11,1.5463902283944721e-16,3.1669325682266663e-12,1.7512850791024363e-14
1.0347918923219453e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17917412997093093,0.096659467326876039,0.09481284064893454,8.1700519221134331e-14,6.6768214632804357e-11,1.1055346038657719e-07,2.7371506125153101e-09,4.3155736734575061e-12,1.0698958518918508e-25,7.2978364804883495e-13,3.0389023364591569e-39,1.0813408513206401e-15,8.1782191725541156e-28,4.2586581996605917e-20,1.6389952484227714e-25,1.4467578649076885e-25,1.4817242737870405e-22,2.6235152689519424e-32,0.0033381955442667237,0.010372019114733342,1.1989783061512005e-08,2.5094682118254422e-10,9.0700672890646718e-06,2.2092995323938584e-14,1.8818862875258051e-08,7.0675708326755769e-09,2.296501684524186e-06,1.1167881923419503e-12,1.0432089102987839e-09,2.6377768804866667e-11,1.5582323393473086e-16,3.1884414933292651e-12,1.7645065503197049e-14
1.0376037939473796e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17914866693403925,0.096659884077631861,0.094799916735205353,8.2548462832738067e-14,6.7877261314420609e-11,1.1191571233760671e-07,2.7559475669083102e-09,4.3479157260188501e-12,1.0887488191859439e-25,7.3332400409537741e-13,3.1112183800860051e-39,1.0888864033347664e-15,8.3102327833052998e-28,4.3125324446570327e-20,1.6601613082174078e-25,1.4686677281088441e-25,1.4966493820449059e-22,2.6728942783550808e-32,0.0033377671997004282,0.010397855460028716,1.2018337504522371e-08,2.5281274507004344e-10,9.1135133609530063e-06,2.2251236412302205e-14,1.8907003536932749e-08,7.0658184478370387e-09,2.3079616531044581e-06,1.1278976378208949e-12,1.0561013111074188e-09,2.6765918972720796e-11,1.5701321942715675e-16,3.2100310714897638e-12,1.7777902610084555e-14
1.0404156955728138e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17912321523917915,0.096660301355212988,0.094786998254883834,8.3402868740784116e-14,6.9002046498768673e-11,1.1329081030835438e-07,2.7748179450240333e-09,4.3804118001646192e-12,1.1078801289616065e-25,7.3687160182074225e-13,3.1850561679589947e-39,1.0964620914587615e-15,8.4440188993498157e-28,4.3669357602419082e-20,1.6815428582105058e-25,1.4908478563550748e-25,1.5116821710641269e-22,2.7230692997876285e-32,0.0033373383024651294,0.01042368091277826,1.2046878724905204e-08,2.5468705580747049e-10,9.157036711650515e-06,2.2410404296239657e-14,1.8995295052481781e-08,7.0640703058154988e-09,2.3194472496287462e-06,1.139085773606701e-12,1.0691149745774263e-09,2.7158792362517985e-11,1.5820899092858779e-16,3.2317013284242123e-12,1.7911363160500258e-14
1.0432275971982481e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17909777486377096,0.096660719144608637,0.094774085204073516,8.4263768277993222e-14,7.0142751638162057e-11,1.1467883587512818e-07,2.7937617955012759e-09,4.4130621903005183e-12,1.1272930729581336e-25,7.4042643241869308e-13,3.2604435162041119e-39,1.1040679290763176e-15,8.579596447678831e-28,4.421871792044362e-20,1.7031414926010133e-25,1.5133008067576821e-25,1.5268230921620839e-22,2.7740510065153204e-32,0.0033369088675914119,0.01044949548079413,1.2075406724121979e-08,2.5656976221909453e-10,9.2006370972627833e-06,2.2570501980759951e-14,1.9083736913466032e-08,7.0623263714647831e-09,2.3309584547722548e-06,1.1503529135533044e-12,1.082250658102271e-09,2.7556432957231617e-11,1.5941056003451344e-16,3.2534522894307956e-12,1.804544820053176e-14
1.0460394988236824e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17907234578555631,0.096661137431117081,0.094761177578883748,8.5131192839442224e-14,7.1299559722433503e-11,1.1607987083239015e-07,2.8127791666360853e-09,4.4458671903327914e-12,1.146990971580356e-25,7.4398848709131944e-13,3.337408671835334e-39,1.1117039292856152e-15,8.7169845037760467e-28,4.4773441990631597e-20,1.7249588126598455e-25,1.5360291528532107e-25,1.5420725968715204e-22,2.8258501856139862e-32,0.0033364789098007811,0.010475299171876529,1.2103921503644988e-08,2.5846087304298929e-10,9.2443142734941948e-06,2.2731532461724194e-14,1.9172328611482286e-08,7.0605866092068528e-09,2.3424952492215004e-06,1.1616993714745835e-12,1.0955091209086547e-09,2.7958884999725032e-11,1.6061793832406554e-16,3.2752839793920863e-12,1.8180158773544623e-14
1.0488514004491167e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17904692798259178,0.096661556200339394,0.094748275375429916,8.6005173882474444e-14,7.2472655286062227e-11,1.1749399719164684e-07,2.8318701063833789e-09,4.478827093668574e-12,1.1669771740453343e-25,7.4755775704903144e-13,3.4159803182055523e-39,1.1193701048996264e-15,8.8562022923284689e-28,4.5333566536543086e-20,1.7469964267347734e-25,1.5590354846507646e-25,1.5574311369349792e-22,2.8784777388610967e-32,0.0033360484435119749,0.010501091993813806,1.2132423064957198e-08,2.6036039693099288e-10,9.2880679956524078e-06,2.2893498726419042e-14,1.926106963594356e-08,7.0588509851474032e-09,2.3540576136744296e-06,1.1731254611390731e-12,1.1088911240446306e-09,2.8366192993000208e-11,1.618311373600383e-16,3.2971964227772939e-12,1.8315495920186141e-14
1.051663302074551e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17902152143324276,0.096661975438173203,0.094735378589833164,8.6885742926609858e-14,7.3662224415285172e-11,1.1892129718033211e-07,2.8510346623585615e-09,4.5119421932162764e-12,1.1872550585290051e-25,7.5113423351055019e-13,3.4961875805104086e-39,1.1270664684464152e-15,8.9972691879378048e-28,4.589912841518411e-20,1.769255950255202e-25,1.582322408679144e-25,1.572899164299232e-22,2.9319446836315598e-32,0.0033356174828471402,0.010526873954382581,1.2160911409552133e-08,2.6226834244863082e-10,9.3318980186471312e-06,2.3056403752397122e-14,1.9349959477615533e-08,7.0571194637095334e-09,2.3656455288402569e-06,1.1846314962650378e-12,1.1223974303676447e-09,2.8778401700437325e-11,1.6305016868890302e-16,3.3191896436444922e-12,1.8451460678389047e-14
1.0544752036999852e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17899612611617716,0.096662395130806725,0.094722487218220561,8.7772931553455645e-14,7.4868454755191803e-11,1.2036185324068192e-07,2.87027288183914e-09,4.5452127813859351e-12,1.2078280323127579e-25,7.547179077029027e-13,3.5780600313453706e-39,1.1347930321694455e-15,9.1402047158324649e-28,4.6470164616877915e-20,1.7917390057368386e-25,1.6058925480338042e-25,1.588477131109721e-22,2.9862621537977931e-32,0.0033351860416378871,0.01055264506134781,1.2189386538933765e-08,2.6418471807510082e-10,9.3758040969981493e-06,2.3220250509118213e-14,1.9438997622872109e-08,7.0553920130913924e-09,2.3772589754397609e-06,1.1962177905149658e-12,1.1360288045325098e-09,2.9195556146025082e-11,1.6427504384083009e-16,3.3412636656428428e-12,1.8588054083375299e-14
1.0572871053254195e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1789707420103594,0.09666281526471264,0.09470960125672484,8.8666771406616773e-14,7.6091535516802291e-11,1.2181574802860168e-07,2.8895848117663106e-09,4.5786391500895923e-12,1.2286995319299534e-25,7.5830877086141337e-13,3.6616276963164039e-39,1.1425498080278787e-15,9.2850285525802145e-28,4.7046712265133544e-20,1.8144472227862539e-25,1.6297485424236379e-25,1.6041654897049904e-22,3.041441400634053e-32,0.0033347541334312206,0.010578405322462906,1.2217848454616377e-08,2.6610953220315648e-10,9.4197859848280619e-06,2.3385041954952604e-14,1.9528183563288014e-08,7.0536685961627431e-09,2.3888979342048029e-06,1.2078846574910312e-12,1.149786012979305e-09,2.9617701614582019e-11,1.6550577432969754e-16,3.363418512014803e-12,1.8725277167659739e-14
1.0598178167883104e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17894790588358875,0.096663193751560406,0.094698008513836987,8.9476940276290324e-14,7.7206872963179576e-11,1.2313572643618998e-07,2.9070286096597544e-09,4.6088563151437348e-12,1.2477419851558292e-25,7.6154668703281524e-13,3.7383131885631701e-39,1.1495567473316321e-15,9.4170008949239491e-28,4.7570348225174868e-20,1.8350784838586135e-25,1.6514655385735018e-25,1.618379771425747e-22,3.0918489363418366e-32,0.0033343650277342807,0.010601580290663605,1.2243452882277849e-08,2.6784908670425621e-10,9.4594342974557391e-06,2.3534164405312173e-14,1.9608576846306121e-08,7.0521209464890498e-09,2.3993947940791559e-06,1.2184539865890031e-12,1.1622757237842305e-09,3.0001937499178678e-11,1.6661844758586787e-16,3.3834269974728963e-12,1.884931717051071e-14
1.0620954571049121e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17892736110713495,0.096663534678318758,0.094687578787016571,9.0210739660465034e-14,7.8222594368222048e-11,1.2433305217494995e-07,2.9227791361096687e-09,4.6361600266304476e-12,1.2650914419252573e-25,7.6446577897000989e-13,3.8085438855716554e-39,1.1558839310840996e-15,9.537109514419992e-28,4.8045485864153326e-20,1.8538046779980943e-25,1.6712122533439347e-25,1.6312496629571753e-22,3.1378273315863841e-32,0.0033340145262213813,0.010622430260770879,1.2266487718005772e-08,2.6942054054940133e-10,9.4951699615375906e-06,2.366903267076371e-14,1.9681032490794262e-08,7.0507308132811904e-09,2.4088596114842412e-06,1.2280225894307265e-12,1.1736046058945105e-09,3.0351265456403098e-11,1.6762392351132127e-16,3.4014906386613368e-12,1.8961390589671802e-14
