Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),OCX(21),OX(20),COX(37),CH3X(22),HX(19),H2X(36),C2H6X(39),CH2X(134),CHX(26),CXHO(27),HOX(23),C2H4X(51),C2H5X(38),C2H3X(50),SX(149),C2H4OX(49),CH2OX(40),H2OX(35),C3H8X(43),CH3OX(44),CH3OHX(46),C2H3OX(47),CH2(T)(29)
3.0607961428822735e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106051099532647,0.099968024751393506,1.3305722100047764e-56,0.099972798244245445,1.8694780921532364e-38,4.3961471896285031e-26,1.1803523091101418e-09,2.3413998656951027e-22,8.4608493760355693e-38,2.9959615315601514e-13,1.3832183022551951e-43,5.0849271953773307e-23,4.7827105042555898e-32,2.1466584377616079e-40,1.4601890644971928e-29,5.523397850942723e-31,3.4357466276473639e-40,6.2224348016879579e-47,3.1975248222501362e-05,2.7200575174672631e-05,6.0703604571852878e-17,1.1805798947239396e-09,2.275249101939208e-13,8.4310618673143642e-14,3.8411957477172545e-13,1.0402980090247724e-29,3.6849840845473411e-26,4.6416055013167801e-17,3.9990138380614868e-17,4.0078741433256214e-31,1.8142892393396886e-26,5.2427626629855623e-51,1.6799813664096373e-34,1.7350589127375649e-53,8.9221621148540585e-69,6.9409531137718221e-35,9.7828738897837677e-42,2.5236527927507691e-42,1.404777770632171e-47,1.3059750146126499e-29,2.7578920014072906e-44,2.8698519208209295e-31,7.8308624402014504e-32
3.080744796923792e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106039104076704,0.09996797950393628,1.3567534430495392e-56,0.09997272353714555,1.9073679707196479e-38,4.4826491646452473e-26,1.1880423426521069e-09,2.3636181512514374e-22,8.6273362220773446e-38,3.020699219367699e-13,1.4083168210379172e-43,5.1513817649278999e-23,4.8654533716416692e-32,2.1786565036170346e-40,1.4792830863790865e-29,5.595610702288818e-31,3.4832570168066719e-40,6.4310473499613388e-47,3.2020495677267611e-05,2.7275274582235776e-05,6.0704810009872941e-17,1.1882722095083131e-09,2.2980615139627598e-13,8.4338134205078458e-14,3.8662280246749105e-13,1.0631340920781078e-29,3.7387251045029226e-26,4.6613638677440622e-17,4.0506209036965586e-17,4.0397908706031435e-31,1.8270509269112333e-26,5.4501617160568356e-51,1.6956330418299277e-34,1.8065569748862522e-53,9.4176964081464769e-69,7.0634800654214028e-35,1.0021307942546236e-41,2.5859912664821493e-42,1.4388658092412417e-47,1.3245894422838526e-29,2.8130604988899263e-44,2.8935847105776724e-31,7.985777504843885e-32
3.10069345096531e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106027256640941,0.099967934996634616,1.3832758464348397e-56,0.099972649570091873,1.945768337466352e-38,4.5702783501858196e-26,1.1957323580172507e-09,2.385850706378824e-22,8.7959928766884987e-38,3.0454447227939377e-13,1.4336562654211457e-43,5.2182672229710217e-23,4.9489635491584484e-32,2.2108892340862053e-40,1.4985011715245947e-29,5.6682924135055891e-31,3.531100297019369e-40,6.6449997770056531e-47,3.2065002976409299e-05,2.7349233943613015e-05,6.0706016634374048e-17,1.1959645109647032e-09,2.3209224143594301e-13,8.4364864348150408e-14,3.8912602897565046e-13,1.0863074236599281e-29,3.7927473075059388e-26,4.6809270482183024e-17,4.1024460729401011e-17,4.0718069674712917e-31,1.8398172884095379e-26,5.6640867142046162e-51,1.7112914987689701e-34,1.8804427316136922e-53,9.9369235313222483e-69,7.187286148791406e-35,1.0263860559302781e-41,2.6494135626851529e-42,1.4734836195701407e-47,1.3433307873845449e-29,2.8688834092325177e-44,2.917325605228675e-31,8.142725045025419e-32
3.1206421050068285e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24106015555281526,0.099967891217382296,1.4101416280803499e-56,0.099972576335752364,1.9846826620891852e-38,4.6590420404025229e-26,1.2034223554162762e-09,2.4080971277488677e-22,8.9668333917674042e-38,3.0701978145837057e-13,1.4592366492540731e-43,5.2855835593057872e-23,5.0332413598869077e-32,2.2433565576705835e-40,1.5178433211686849e-29,5.7414429832594006e-31,3.5792765876786234e-40,6.864385492778025e-47,3.2108782226225828e-05,2.7422460590846559e-05,6.0707224431501113e-17,1.2036567992436306e-09,2.343831201305091e-13,8.4390831883321864e-14,3.9162925431698715e-13,1.1098205370892864e-29,3.8470479135779728e-26,4.700296545245902e-17,4.154487188696478e-17,4.1039226539731393e-31,1.8525883241362983e-26,5.884688695736121e-51,1.7269564860308426e-34,1.956777055866089e-53,1.0480793217293725e-68,7.3123748299546346e-35,1.0510573011311348e-41,2.7139304269414234e-42,1.5086342435052903e-47,1.3621989544017812e-29,2.9253625986363514e-44,2.9410743877078701e-31,8.3017180721169464e-32
3.140590759048347e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410600399808169,0.099967848154271011,1.4373529959002843e-56,0.099972503826867593,2.0241144153874561e-38,4.7489475294055377e-26,1.2111123350573438e-09,2.4303570234931765e-22,9.1398718193657013e-38,3.0949582740736994e-13,1.4850579832567132e-43,5.3533307637350829e-23,5.118287114784698e-32,2.2760584054756116e-40,1.5373095365546663e-29,5.8150624102343157e-31,3.6277860081844593e-40,7.0892987517927877e-47,3.2151845335011989e-05,2.749496178332931e-05,6.070843339106749e-17,1.2113490744938216e-09,2.3667872804463936e-13,8.4416058931477867e-14,3.9413247851194006e-13,1.13367596575642e-29,3.9016241594805986e-26,4.719473863642038e-17,4.2067421105561738e-17,4.1361381609832776e-31,1.8653640343877735e-26,6.1121208672128597e-51,1.7426277603617461e-34,2.0356218809508383e-53,1.1050285902187392e-68,7.4387495406427972e-35,1.0761486660390809e-41,2.779552625116109e-42,1.5443206932654126e-47,1.3811938495481984e-29,2.9824999088402345e-44,2.9648308472509468e-31,8.462769590370046e-32
3.160539413089865e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105992583151331,0.099967805795587242,1.4649121578034929e-56,0.099972432036250156,2.0640670692637775e-38,4.8400021112630066e-26,1.2188022971461072e-09,2.4526300128852236e-22,9.3151222116893967e-38,3.1197258870014851e-13,1.5111202751740531e-43,5.4215088260655305e-23,5.20410111306992e-32,2.3089947111914542e-40,1.5568998189340436e-29,5.8891506931318309e-31,3.6766286779436137e-40,7.3198346529306678e-47,3.2194204016296326e-05,2.7566744708524793e-05,6.0709643495177067e-17,1.2190413368622315e-09,2.3897900648080055e-13,8.4440566972541743e-14,3.9663570158060862e-13,1.1578762431189149e-29,3.9564732989848798e-26,4.7384605099578851e-17,4.2592087148181027e-17,4.1684537106323808e-31,1.8781444194548888e-26,6.3465386129439903e-51,1.7583050862163708e-34,2.1170402100793111e-53,1.1646413477550527e-68,7.5664136785869582e-35,1.1016642957843241e-41,2.8462909431041175e-42,1.5805459515901592e-47,1.4003153807434156e-29,3.040297157508683e-44,2.988594779211399e-31,8.6258925970171802e-32
3.1804880671313836e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105981308626637,0.099967764129808998,1.4928213216935469e-56,0.099972360956783732,2.104544096723898e-38,4.9322130800011155e-26,1.2264922418857419e-09,2.4749157260306221e-22,9.4925986210994581e-38,3.1445004453200169e-13,1.5374235299243763e-43,5.4901177361074203e-23,5.2906836425935371e-32,2.3421654110726956e-40,1.5766141695663651e-29,5.9637078306706024e-31,3.7258047163694036e-40,7.5560891392454183e-47,3.2235869792026576e-05,2.7637816482680016e-05,6.0710854729599027e-17,1.2267335864940668e-09,2.4128389747010009e-13,8.4464376864037906e-14,3.9913892354275812e-13,1.1824239026980408e-29,4.0115926031245741e-26,4.7572579919299843e-17,4.3118848945056751e-17,4.2008695063207096e-31,1.8909294796233365e-26,6.5880995043537829e-51,1.773988235530746e-34,2.2010961259074716e-53,1.2270220054993459e-68,7.6953706078546286e-35,1.1276083443389143e-41,2.9141561865802673e-42,1.6173129719320767e-47,1.4195634575950742e-29,3.0987561386148119e-44,3.012365984882259e-31,8.7911000823719585e-32
3.200436721172902e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105970172669675,0.099967723145602816,1.5210826954688306e-56,0.099972290581422638,2.1455489718765257e-38,5.0255877296041785e-26,1.2341821694769771e-09,2.4972138035656237e-22,9.6723151001128664e-38,3.1692817470175474e-13,1.5639677497419631e-43,5.5591574836746693e-23,5.3780349802008613e-32,2.3755704439170623e-40,1.596452589719083e-29,6.0387338215862008e-31,3.7753142428815853e-40,7.7981589977682695e-47,3.227685399570289e-05,2.7708184151531175e-05,6.0712067086493956e-17,1.2344258235328074e-09,2.4359334376323982e-13,8.4487508859116942e-14,4.0164214441782512e-13,1.2073214780752576e-29,4.0669793604336146e-26,4.7758678179511024e-17,4.3647685593768727e-17,4.2333857673706932e-31,1.9037192151736752e-26,6.8369633092247506e-51,1.7896769875014257e-34,2.2878548000743133e-53,1.2922782743370775e-68,7.8256236591834832e-35,1.1539849744115418e-41,2.9831591807532872e-42,1.6546246786516737e-47,1.4389379913795397e-29,3.1578786228179471e-44,3.0361442713266997e-31,8.958405029929354e-32
3.2203853752144203e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410595917346805,0.099967682831820545,1.5496984870226263e-56,0.099972220903190925,2.1870851699331566e-38,5.1201333540147102e-26,1.2418720801181265e-09,2.51952389636363e-22,9.8542857014038166e-38,3.1940695959427411e-13,1.5907529343143353e-43,5.6286280585847541e-23,5.4661553920823299e-32,2.4092097510432532e-40,1.6164150806674121e-29,6.1142286646308436e-31,3.8251573769062242e-40,8.0461418593104857e-47,3.2317167775459984e-05,2.7777854691002446e-05,6.0713280547797159e-17,1.2421180481202288e-09,2.4590728882158032e-13,8.4509982624058952e-14,4.0414536422492174e-13,1.2325715028888788e-29,4.1226308771683728e-26,4.7942914965618707e-17,4.4178576359285864e-17,4.2660027073278257e-31,1.9165136263814268e-26,7.0932920008178251e-51,1.8053711283708386e-34,2.3773825027380787e-53,1.3605212438604835e-68,7.9571761303118019e-35,1.1807983573436024e-41,3.0533107701236095e-42,1.6924839672153595e-47,1.4584388950223058e-29,3.2176663578359797e-44,3.0599294512094204e-31,9.1278204164658166e-32
3.2403340292559386e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410594830923449,0.099967643177496429,1.5786709042431976e-56,0.099972151915181814,2.2291561672078968e-38,5.2158572471335009e-26,1.2495619740051201e-09,2.5418456652495491e-22,1.003852447780413e-37,3.2188638016348608e-13,1.617779080914228e-43,5.6985294506586587e-23,5.5550451341139106e-32,2.4430832762679416e-40,1.636501643694185e-29,6.1901923585731537e-31,3.8753342378755675e-40,8.3001361982643842e-47,3.2356822097098648e-05,2.7846835007897798e-05,6.0714495098228919e-17,1.2498102603964236e-09,2.4822567680831837e-13,8.4531817255269749e-14,4.0664858298284097e-13,1.258176510830886e-29,4.1785444775152198e-26,4.8125305359625398e-17,4.4711500673954185e-17,4.2987205123005286e-31,1.9293127135171717e-26,7.3572497668710594e-51,1.8210704512186493e-34,2.4697466121102405e-53,1.4318654626254988e-68,8.0900312863055951e-35,1.2080526730065081e-41,3.1246218182448758e-42,1.7308937043960617e-47,1.4780660830781374e-29,3.2781210688124975e-44,3.0837213426324411e-31,9.2993592121391856e-32
3.260282683297457e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105937578206518,0.099967604171843957,1.6080021550138764e-56,0.099972083610556914,2.2717654411172827e-38,5.3127667028196986e-26,1.2572518513315308e-09,2.5641787807217779e-22,1.0225045482304163e-37,3.2436641791588671e-13,1.6450461845264682e-43,5.768861649720814e-23,5.6447044521874355e-32,2.477190965882014e-40,1.6567122800897194e-29,6.2666249021979093e-31,3.9258449452279048e-40,8.5602413324030866e-47,3.2395827747067934e-05,2.7915131940585969e-05,6.0715710732825452e-17,1.2575024604998215e-09,2.5054845257977225e-13,8.4553031295785637e-14,4.0915180071006196e-13,1.2841390356438923e-29,4.2347175037838856e-26,4.8305864435442351e-17,4.5246438137431834e-17,4.3315393898325827e-31,1.9421164768466445e-26,7.629003018478295e-51,1.8367747557589758e-34,2.5650156239872466e-53,1.5064290196935734e-68,8.224192359882495e-35,1.2357521097002277e-41,3.1971032074891285e-42,1.7698567284762937e-47,1.4978194717109767e-29,3.339244458678703e-44,3.1075197689811644e-31,9.4730343805883842e-32
3.2802313373389753e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105926978646067,0.099967565804253117,1.637694447213143e-56,0.099972015982545653,2.3149164701800991e-38,5.4108690148908624e-26,1.2649417122886073e-09,2.5865229226816594e-22,1.0413862768054242e-37,3.2684705489452945e-13,1.6725542379699139e-43,5.8396246455990524e-23,5.7351335825310956e-32,2.5115327686261092e-40,1.6770469911516842e-29,6.3435262943058064e-31,3.9766896184074588e-40,8.8265574226792623e-47,3.2434195335398425e-05,2.7982752259678646e-05,6.0716927433590437e-17,1.2651946485672118e-09,2.5287556167677565e-13,8.4573642751299565e-14,4.1165501742475421e-13,1.3104616111182382e-29,4.2911473165871119e-26,4.8484607254390496e-17,4.5783368516573136e-17,4.3644595476899432e-31,1.9549249166308248e-26,7.9087203988492356e-51,1.8524838481433158e-34,2.6632591612799951e-53,1.5843336274687116e-68,8.3596625517324413e-35,1.263900864053054e-41,3.2707658388155969e-42,1.8093758494534986e-47,1.5176989786736511e-29,3.4010382085101736e-44,3.1313245587700536e-31,9.648858879032766e-32
3.3001799913804936e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105916508839142,0.099967528064287436,1.6677499887147065e-56,0.099971949024444451,2.3586127340171978e-38,5.5101714771230414e-26,1.2726315570653023e-09,2.6088777801702003e-22,1.0604990388364797e-37,3.293282736634765e-13,1.700303232014634e-43,5.9108184281245463e-23,5.826332752020436e-32,2.5461086356655207e-40,1.6975057781849606e-29,6.4208965337132095e-31,4.027868376864255e-40,9.0991854730231762e-47,3.2471935298587482e-05,2.8049702668701919e-05,6.0718145183249299e-17,1.272886824733764e-09,2.5520695031617948e-13,8.459366910572378e-14,4.1415823314478257e-13,1.337146771089227e-29,4.3478312950070376e-26,4.8661548860884141e-17,4.6322271745263785e-17,4.3974811539474456e-31,1.9677380331260292e-26,8.196572791952343e-51,1.8681975407690299e-34,2.7645479835410462e-53,1.6657047058400591e-68,8.4964450308351587e-35,1.2925031409225657e-41,3.3456206315430662e-42,1.8494538492474599e-47,1.5377045232874042e-29,3.4635039778784824e-44,3.1551355454907667e-31,9.8268456583711073e-32
3.320128645422012e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105906167095453,0.099967490941681059,1.6981709873875863e-56,0.099971882729616227,2.4028577133513116e-38,5.6106813832508438e-26,1.2803213858482994e-09,2.631243051111896e-22,1.0798442396707155e-37,3.318100572927007e-13,1.7282931554944754e-43,5.9824429871317709e-23,5.9183021784800821e-32,2.5809185205645155e-40,1.7180886425015152e-29,6.4987356192519295e-31,4.0793813400539932e-40,9.3782273301402611e-47,3.250905790243746e-05,2.8115989804761114e-05,6.0719363980289743e-17,1.2805789891330465e-09,2.5754256538245811e-13,8.461312733630172e-14,4.1666144788771226e-13,1.3641970494344787e-29,4.4047668367488072e-26,4.8836704278291074e-17,4.6863127924209246e-17,4.4306044033410835e-31,1.9805558265839978e-26,8.4927333310420193e-51,1.8839156520932411e-34,2.868953996489549e-53,1.7506714676403566e-68,8.6345429347745264e-35,1.3215631532977823e-41,3.4216785231257194e-42,1.890093481909617e-47,1.5578360264212832e-29,3.5266434051977163e-44,3.1789525674726285e-31,1.0007007663280178e-31
3.3400772994635303e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105895951748071,0.099967454426336158,1.7289596510961882e-56,0.099971817091489626,2.4476548900068648e-38,5.7124060269674874e-26,1.2880111988220451e-09,2.6536184420654729e-22,1.0994232846715199e-37,3.3429238934342465e-13,1.7565239954151798e-43,6.0544983124584282e-23,6.011042070976479e-32,2.6159623792601232e-40,1.7387955854202743e-29,6.5770435497689947e-31,4.1312286274379428e-40,9.6637856833083812e-47,3.2545573244847384e-05,2.8181620239198973e-05,6.0720583807311149e-17,1.288271141897049e-09,2.5988235441942022e-13,8.4632033928282233e-14,4.191646616708129e-13,1.3916149800714101e-29,4.4619513582818296e-26,4.9010088504963973e-17,4.7405917320677974e-17,4.4638295015174846e-31,1.9933782972519831e-26,8.7973774070714273e-51,1.899638006452e-34,2.9765502615338932e-53,1.8393670054305782e-68,8.7739593700497603e-35,1.3510851222024924e-41,3.4989504689324522e-42,1.9312974738340904e-47,1.578093410471401e-29,3.5904581080659226e-44,3.2027754677417769e-31,1.0189357832312795e-31
3.3600259535050487e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410588586115309,0.099967418508319944,1.7601181877003822e-56,0.099971752103558464,2.4930077469097879e-38,5.8153527019248712e-26,1.2957009961687731e-09,2.6760036679813771e-22,1.1192375792185319e-37,3.3677525385388384e-13,1.7849957370581979e-43,6.1269843939454189e-23,6.1045526301018585e-32,2.6512401700354549e-40,1.7596266082669907e-29,6.6558203241264037e-31,4.1834103584828159e-40,9.9559640641752001e-47,3.2581491258559052e-05,2.824660047824735e-05,6.0721804643756811e-17,1.2959632831562001e-09,2.6222626562202262e-13,8.4650404889169164e-14,4.216678745110638e-13,1.4194030969548265e-29,4.5193822949691291e-26,4.918171651043707e-17,4.7950620368201888e-17,4.4971565978749874e-31,2.0062054453728386e-26,9.1106826769924379e-51,1.9153644338845921e-34,3.0874110052920756e-53,1.9319283796210721e-68,8.9146974123835789e-35,1.3810732765997448e-41,3.5774474420295617e-42,1.9730685239702709e-47,1.5984765993401056e-29,3.6549496836015447e-44,3.2266040938799304e-31,1.0373909097995391e-31
3.379974607546567e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105875893689319,0.099967383177862149,1.7916488050555768e-56,0.099971687759380895,2.538919768087323e-38,5.9195287017336324e-26,1.3033907780685342e-09,2.6983984519658508e-22,1.139288528707689e-37,3.3925863532550336e-13,1.8137083640803436e-43,6.1999012214367808e-23,6.1988340482497519e-32,2.6867518534925848e-40,1.7805817123741198e-29,6.7350659412009351e-31,4.2359266526606618e-40,1.0254866846555569e-46,3.261682171385809e-05,2.8310936963672459e-05,6.0723026492125005e-17,1.3036554130393892e-09,2.645742478282857e-13,8.4668255762558174e-14,4.2417108642515778e-13,1.4475639340746239e-29,4.5770571011851864e-26,4.9351603231782965e-17,4.8497217666235217e-17,4.5305858720956093e-31,2.0190372711850959e-26,9.4328290719440403e-51,1.9310947699628458e-34,3.2016116291097835e-53,2.0284967079395064e-68,9.0567601070272512e-35,1.4115318532974837e-41,3.6571804329668005e-42,2.0154093040367912e-47,1.6189855184150704e-29,3.7201197087748553e-44,3.2504382978982177e-31,1.0560674386924957e-31
3.3999232615880854e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410586604775791,0.099967348425352279,1.8235537110127965e-56,0.099971624052579033,2.5853944386678344e-38,6.0249413199631968e-26,1.3110805446992233e-09,2.7208025250514196e-22,1.159577538551436e-37,3.4174251870947341e-13,1.84266185860944e-43,6.2732487847796471e-23,6.293886509882227e-32,2.7224973925250631e-40,1.8016608990807071e-29,6.8147803998838983e-31,4.2887776294487488e-40,1.0560599246229428e-46,3.265157422123104e-05,2.8374636073413721e-05,6.0724249336575069e-17,1.3113475316739844e-09,2.6692625051130946e-13,8.4685601641573007e-14,4.266742974295061e-13,1.4761000254535966e-29,4.6349732504227123e-26,4.951976357012456e-17,4.9045689979774108e-17,4.5641175323926377e-31,2.0318737749230544e-26,9.7639988053306551e-51,1.946828855625296e-34,3.3192287185761972e-53,2.1292172562559402e-68,9.2001504690626607e-35,1.442465096855315e-41,3.7381604495666931e-42,2.0583224587367433e-47,1.6396200945483405e-29,3.7859697407344565e-44,3.2742779361093314e-31,1.0749666619865388e-31
