Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),COX(32),CH3X(22),HX(19),H2X(31),C2H6X(34),CH2X(58),CHX(26),CXHO(27),HOX(23),C2H5X(33),C2H4OX(44),C3H8X(38),CH2OX(35),H2OX(30),CH4OX(41),C2H3OX(43),CH3OX(40)
3.4837960060766204e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107886295347294,0.099973327410857862,1.9627127833383417e-59,0.099985847542658352,1.5313143945021433e-41,6.4844269655299901e-29,1.3439170188507954e-10,4.8174213317591541e-24,5.0329077261638028e-43,9.5131802630032507e-15,1.7477875613634289e-46,6.5940272049081709e-25,9.7187284162674941e-35,9.6408614554851921e-43,7.1558916232877983e-34,1.34846969403167e-40,2.3073310756170772e-42,0.0,2.6672589098545195e-05,1.4152322940992074e-05,1.3440061868868248e-10,6.0541059631661911e-17,8.8562625432024002e-15,3.4197345070561791e-14,4.3716186752580663e-14,6.8471564460314429e-33,5.5382487785740045e-28,2.5671909889011722e-18,1.7567602090923869e-19,4.041993337308388e-32,1.3058966970878201e-27,4.3356950054562634e-36,1.1754682839171036e-44,1.4834056188091406e-50,3.1366958333345849e-47,8.2074336700829718e-46,7.4864274538865719e-47,9.1923316490617975e-33,5.3001732785028266e-32
3.5260531714037394e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107858743788244,0.099973182598078317,2.0349950661498945e-59,0.099985716839847943,1.5983111921987747e-41,6.7232268113691389e-29,1.3602139579281262e-10,4.9736889520494188e-24,5.2187684429716102e-43,9.7268204319212704e-15,1.8463433298991477e-46,6.7549399771273889e-25,1.0169412838632057e-34,1.0040593892543662e-42,7.3310588855074705e-34,1.3952122450609871e-40,2.3802006437156976e-42,0.0,2.681740187757698e-05,1.4283024121505187e-05,1.3603051399312457e-10,6.0541120011718506e-17,9.057659191846941e-15,3.4513740079077429e-14,4.4246351220938692e-14,7.1626980283831487e-33,5.7714531791234994e-28,2.6226879549190895e-18,1.8177491953447394e-19,4.0912289499846654e-32,1.3292290942767374e-27,4.4779991766433889e-36,1.2282818382429162e-44,1.5831858662427958e-50,3.2861219883357132e-47,8.6624253697946388e-46,7.8807700285620459e-47,9.3987708840465495e-33,5.483577359166428e-32
3.568310336730858e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107831521915382,0.09997304026552177,2.1090304139470976e-59,0.099985586953676361,1.6673169653639519e-41,6.9678180642929031e-29,1.3765108194093158e-10,5.1328388143696985e-24,5.4091504325966354e-43,9.9424218254596724e-15,1.9490455957146997e-46,6.917792041429822e-25,1.0634786918845833e-34,1.0451149930439754e-42,7.5083469471207577e-34,1.4429550084405662e-40,2.4543625029377593e-42,0.0,2.6959734433581992e-05,1.4412908663200203e-05,1.3766040347052326e-10,6.0541182540159124e-17,9.2609884090125167e-15,3.4828171331913348e-14,4.477651442003866e-14,7.4885344629660884e-33,6.0110773139033622e-28,2.6786194072500637e-18,1.8800475918101358e-19,4.1404682647076642e-32,1.3526301426360251e-27,4.6229587847334155e-36,1.282735838566468e-44,1.6882114417100831e-50,3.4406875957663157e-47,9.1362329102621423e-46,8.2900953337032817e-47,9.6071056032678208e-33,5.6708962391193013e-32
3.610567502057977e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107804624970763,0.099972900370712783,2.1848398252143936e-59,0.099985457879039702,1.7383638160189237e-41,7.2182700928504929e-29,1.3928076039709439e-10,5.2948791198886784e-24,5.6041081018280787e-43,1.0159972266907905e-14,2.0560079138681961e-46,7.0825833836838581e-25,1.1115122624642952e-34,1.0872657046462154e-42,7.6877559673476312e-34,1.4917056897249142e-40,2.5298203958241128e-42,0.0,2.7099629242055247e-05,1.454198166996782e-05,1.392902871784194e-10,6.054124719000863e-17,9.4662400776827997e-15,3.5140651036726945e-14,4.5306676374822523e-14,7.8248619844689126e-33,6.2571957485330131e-28,2.7349808199826349e-18,1.943665554999053e-19,4.1897113587806393e-32,1.3760979547317354e-27,4.7705814525992982e-36,1.3388576586149892e-44,1.7986793767613115e-50,3.6005015795569429e-47,9.629365335640635e-46,8.7147421852300021e-47,9.8173240547103902e-33,5.862159800454706e-32
3.652824667385096e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107778048272388,0.099972762871903223,2.2624442982738135e-59,0.099985329610866036,1.8114838709591474e-41,7.4746522652030449e-29,1.4091043122818421e-10,5.4598176960983643e-24,5.8036958618886814e-43,1.0379459655250928e-14,2.1673451171896736e-46,7.2493139898484652e-25,1.1610692685039578e-34,1.130524163373157e-42,7.8692861087466269e-34,1.5414719169586937e-40,2.6065779620036833e-42,0.0,2.723712805109236e-05,1.4670248213775744e-05,1.4092016517363219e-10,6.0541313934695256e-17,9.6734041339071987e-15,3.5451191325027174e-14,4.5836837109812466e-14,8.1718777415549551e-33,6.5098821237680304e-28,2.7917676996447324e-18,2.0086131354365839e-19,4.2389583099135084e-32,1.399630696635803e-27,4.9208744499630592e-36,1.3966746664090763e-44,1.9147909387355105e-50,3.7656736898189117e-47,1.0142337711439179e-45,9.1550509609061522e-47,1.0029414559552947e-32,6.0573976145307085e-32
3.695081832712215e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107751787212908,0.099972627728059968,2.3418648312871262e-59,0.099985202144115062,1.8867092800023609e-41,7.7370339491335672e-29,1.4254009450032063e-10,5.627662003134514e-24,6.0079681285299002e-43,1.0600871964697054e-14,2.2831732983895557e-46,7.417983845971665e-25,1.2121770554523245e-34,1.1749028999608968e-42,8.0529375372322227e-34,1.5922612413931901e-40,2.6846387411109312e-42,0.0,2.7372271893846381e-05,1.4797713334868765e-05,1.4255003751226998e-10,6.0541382748039812e-17,9.8824705665206151e-15,3.5759804252654087e-14,4.6366996649117938e-14,8.5297797791907988e-33,6.7692091479427351e-28,2.8489755849909199e-18,2.0749002784228162e-19,4.2882091962169935e-32,1.4232265864093774e-27,5.0738446994296198e-36,1.4562142204198998e-44,2.0367516358932065e-50,3.9363144947031358e-47,1.0675671074061773e-45,9.6113635221333401e-47,1.0243365511707937e-32,6.2566389446822636e-32
3.737338998039334e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107725837258417,0.099972494898852474,2.4231224222579477e-59,0.099985075473778121,1.9640722143180397e-41,8.0054845120566228e-29,1.4416975027887035e-10,5.798419140007995e-24,6.2169793221274354e-43,1.0824197244208754e-14,2.4036097920373321e-46,7.5885929381890351e-25,1.2648630377855713e-34,1.2204143364662617e-42,8.2387104220919745e-34,1.6440811381969889e-40,2.7640061756204651e-42,0.0,2.7505101100770989e-05,1.4924382041967585e-05,1.4417990424974093e-10,6.0541453604249384e-17,1.0093429416864678e-14,3.6066501800255102e-14,4.6897155016442627e-14,8.8987670213172686e-33,7.0352485900050206e-28,2.9066000467910231e-18,2.1425368247882074e-19,4.3374640961963565e-32,1.4468838926292168e-27,5.2294987824349005e-36,1.5175036658184189e-44,2.1647712211416352e-50,4.1125353723442447e-47,1.1229892380254219e-45,1.0084023136815884e-46,1.0459165377364356e-32,6.4599127489114267e-32
3.779596163366453e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410770019394719,0.099972364344641088,2.5062380690338192e-59,0.099984949594877762,2.0436048648348896e-41,8.2800733210277968e-29,1.4579939862845807e-10,5.9720958507483899e-24,6.4307838677771629e-43,1.104942361703645e-14,2.5287731564219834e-46,7.7611412527222344e-25,1.3191546955479877e-34,1.2670707862164684e-42,8.4266049360033932e-34,1.6969390071609089e-40,2.844683613601328e-42,0.0,2.7635655311654024e-05,1.5050259312466392e-05,1.4580976544076319e-10,6.0541526477916019e-17,1.0306270778510536e-14,3.6371295873758243e-14,4.7427312235091314e-14,9.2790392538556293e-33,7.3080712731243389e-28,2.9646366876201177e-18,2.2115325116439801e-19,4.3867230887463353e-32,1.4706009329558484e-27,5.3878429451093996e-36,1.5805703308148416e-44,2.2990636943740683e-50,4.2944485028890311e-47,1.1805534456485947e-45,1.0573374403309141e-46,1.0676802694533535e-32,6.6672476825559389e-32
3.821853328693572e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241076748528885,0.099972236026464753,2.5912327693082519e-59,0.099984824502467734,2.1253394407232149e-41,8.560869742752965e-29,1.4742903961297671e-10,6.1486985304610459e-24,6.6494361953914064e-43,1.1276539280255206e-14,2.658783155305131e-46,7.9356287758775564e-25,1.375079570952171e-34,1.3148844538089886e-42,8.6166212550506092e-34,1.7508421733972513e-40,2.9266743113932709e-42,0.0,2.7763973487445127e-05,1.5175350092629169e-05,1.4743962113937512e-10,6.0541601344005622e-17,1.0520984796983128e-14,3.6674198304842446e-14,4.7957468327976551e-14,9.6707971080423819e-33,7.5877470688548291e-28,3.0230811416498734e-18,2.28189697312759e-19,4.4359862531456567e-32,1.4943760727422783e-27,5.5488831040584055e-36,1.6454415230866712e-44,2.4398473034441649e-50,4.4821668606083502e-47,1.240313594829398e-45,1.1079763175461447e-46,1.0896266072597855e-32,6.8786721009363255e-32
3.864110494020691e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107649809761453,0.099972109906029796,2.6781275206227413e-59,0.099984700191632733,2.209308167949229e-41,8.8479431435973275e-29,1.4905867329559775e-10,6.3282332312986742e-24,6.872990739795594e-43,1.150553250430434e-14,2.7937607395773145e-46,8.1120554940445111e-25,1.4326652650378998e-34,1.3638674351590683e-42,8.8087595587407462e-34,1.8057978880333748e-40,3.0099814362072139e-42,0.0,2.7890093921880895e-05,1.529965929778479e-05,1.4906947139894553e-10,6.0541678177850845e-17,1.0737561669486927e-14,3.697522085140465e-14,4.8487623317625348e-14,1.007424204408631e-32,7.8743448918366898e-28,3.0819290744412355e-18,2.3536397411432814e-19,4.4852536690503085e-32,1.5182077236821158e-27,5.7126248520599515e-36,1.71214452629381e-44,2.5873445437956545e-50,4.6758042060916586e-47,1.3023241269614242e-45,1.1603536488758916e-46,1.1117544191862363e-32,7.0942140619816952e-32
3.9063676593478096e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107625060313784,0.0999719859456982,2.7669433203687496e-59,0.099984576657488153,2.2955432878984878e-41,9.1413628895942626e-29,1.5068829973878151e-10,6.5107056683486156e-24,7.101501940825255e-43,1.1736391632529956e-14,2.9338280288274334e-46,8.2904213936944104e-25,1.4919394343888732e-34,1.4140317175924744e-42,9.0030200300200994e-34,1.8618133288996528e-40,3.0946080686519806e-42,0.0,2.801405425291094e-05,1.5423191812520888e-05,1.5069931627218316e-10,6.0541756955152198e-17,1.0955991644633194e-14,3.7274375198024051e-14,4.9017777226185592e-14,1.0489576335141776e-32,8.1679326950195051e-28,3.1411761827384547e-18,2.4267702460977721e-19,4.5345254164887832e-32,1.5420943424960266e-27,5.8790734636815668e-36,1.7807065966792018e-44,2.7417821567675879e-50,4.8754750785234182e-47,1.3666400552124084e-45,1.2145042487580896e-46,1.1340625803109329e-32,7.3139013288343914e-32
3.9486248246749285e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410760060036076,0.09997186410847668,2.8577011657896522e-59,0.099984453895179945,2.3840770560657188e-41,9.4411983464539507e-29,1.5231791900428706e-10,6.6961212254368521e-24,7.3350242434233937e-43,1.1969105080730329e-14,3.0791082928351256e-46,8.4707264613790156e-25,1.5529297879065073e-34,1.4653891799811242e-42,9.1994028552900353e-34,1.9188956012118629e-40,3.1805572051893876e-42,0.0,2.8135891473928203e-05,1.5545952490876456e-05,1.5232915581114697e-10,6.054183765196637e-17,1.1176265022168689e-14,3.7571672956423222e-14,4.9547930075432484e-14,1.091700305159216e-32,8.4685774653912844e-28,3.2008181942644355e-18,2.5012978176310955e-19,4.5838015758572342e-32,1.5660344296554272e-27,6.0482339008169245e-36,1.8511549597535242e-44,2.9033911265962042e-50,5.0812947880405729e-47,1.4333169594618984e-45,1.2704630353572438e-46,1.1565499727155645e-32,7.537761372433643e-32
3.9908819900020474e-11,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24107576425784014,0.099971744358005266,2.9504220539826571e-59,0.099984331899884468,2.4749417408083644e-41,9.7475188795718182e-29,1.5394753115318203e-10,6.8844849608498608e-24,7.5736120977381928e-43,1.2203661336704152e-14,3.2297259329956679e-46,8.6529706837291514e-25,1.615664083639963e-34,1.5179515929193152e-42,9.3979082244226814e-34,1.977051738248022e-40,3.2678317605197323e-42,0.0,2.8255641944806973e-05,1.5667946156533307e-05,1.5395899006725511e-10,6.0541920244697706e-17,1.1398372152705853e-14,3.7867125665926387e-14,5.0078081886774811e-14,1.1356726045637417e-32,8.7763452201972945e-28,3.2608508675174082e-18,2.5772316853426272e-19,4.6330822279121377e-32,1.5900265281423686e-27,6.2201108181434234e-36,1.9235168070623986e-44,3.0724066761350324e-50,5.2933794081702468e-47,1.5024109812445446e-45,1.3282650235138966e-46,1.1792154854413098e-32,7.7658213740784055e-32
