Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),H2X(46),OCX(25),CHOX(50)
2.1596906472682204e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18981946530960572,0.097147538396802638,0.099994696230673891,0.0,8.5396758012576678e-06,2.7030894799008608e-05,4.3348991373015661e-17,1.5619409426560242e-21,1.1344524111492328e-30,3.41291592258612e-13,1.2564372770986818e-44,1.0431733242629765e-14,2.4842980366190066e-32,4.4742921818615766e-13,5.8397738679968421e-32,1.5712745022481964e-36,5.2104398670491123e-11,2.7816839990923921e-37,0.0027781224745605615,9.7730366134302864e-07,5.2296861183146092e-10,0.00022194149987466187,2.5337426925919197e-14,2.4800552204742169e-06,7.1428525489874767e-05,1.7174536058927345e-08,6.4330795814110554e-07,2.4420195533570544e-07,4.3002414079589557e-07,2.7268823151507949e-15
2.161765867640267e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18981818886643653,0.097146382734514161,0.099994688043405597,0.0,8.5541219909340049e-06,2.7092942243167338e-05,4.3468790263403975e-17,1.563391642309311e-21,1.1391182211408398e-30,3.4197878604092997e-13,1.2639589722820194e-44,1.0448391376593673e-14,2.4916440320192231e-32,4.4789405634369491e-13,5.8601786986554549e-32,1.5767362950580541e-36,5.2157752697283916e-11,2.7926821869978471e-37,0.0027792083538562304,9.7729499556346802e-07,5.2295887189745508e-10,0.00022206055140297726,2.5387502243498429e-14,2.4836727371963072e-06,7.1493884781116646e-05,1.7174944413215222e-08,6.4443831530216682e-07,2.4480920914301947e-07,4.3083033415731715e-07,2.7334784571442406e-15
2.1638410880123133e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18981691423882152,0.097145228734822314,0.09999467985153887,0.0,8.5685757543463598e-06,2.715505395357832e-05,4.3588800877108442e-17,1.564842291479229e-21,1.1437978173635261e-30,3.4266665653842202e-13,1.271518079703562e-44,1.0465056128646284e-14,2.4990043720999306e-32,4.483588968846351e-13,5.8806329139935078e-32,1.5822111900000856e-36,5.2211104656575765e-11,2.8037128802235172e-37,0.0027802925723226738,9.7728634157612899e-07,5.2294914600090307e-10,0.00022217944836395464,2.5437605936779127e-14,2.4872908746217802e-06,7.1559240954073016e-05,1.71753517064896e-08,6.4556955469049406e-07,2.4541717979967869e-07,4.3163725770519725e-07,2.7400828754124335e-15
2.1659163083843597e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.189815641424078,0.097144076395192652,0.099994671655079262,0.0,8.58303708119296e-06,2.7217229873759754e-05,4.3709023371676906e-17,1.5662928902550199e-21,1.1484912228021932e-30,3.4335520368166056e-13,1.2791147473876827e-44,1.0481727484307048e-14,2.506379070290055e-32,4.4882373979236435e-13,5.9011365765972171e-32,1.5876992032846582e-36,5.2264454545017959e-11,2.814776142212182e-37,0.0027813751324917359,9.772776993648688e-07,5.2293943411969105e-10,0.00022229819090713508,2.5487737924702675e-14,2.4909096296529686e-06,7.1624594014435815e-05,1.7175757942051551e-08,6.4670167551391154e-07,2.4602586676959717e-07,4.3244491140106147e-07,2.7466955683254095e-15
2.1700667491284522e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18981310122249423,0.097141776686001671,0.099994655248403688,0.0,8.6119823840389452e-06,2.7341774117245981e-05,4.3950104633277144e-17,1.5691939369806758e-21,1.1579195532644615e-30,3.4473432762755664e-13,1.2944213578128742e-44,1.0515089948609309e-14,2.5211715947062676e-32,4.4975343264209649e-13,5.9422924939049447e-32,1.5987146497061576e-36,5.2371148096013613e-11,2.8370006265464326e-37,0.0027835352880458256,9.7726045020589639e-07,5.2292005231815816e-10,0.00022253521333857621,2.5588086460678668e-14,2.4981489801784695e-06,7.1755290820091743e-05,1.7176567253181629e-08,6.4896855829515099e-07,2.4724538750042631e-07,4.3406240908323418e-07,2.7599457715410636e-15
2.1742171898725448e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18981056824030032,0.097139483586743139,0.099994638823423423,0.0,8.640957817286412e-06,2.7466574520730727e-05,4.4192035307307502e-17,1.5720947831981677e-21,1.1674033963961641e-30,3.4611615732275904e-13,1.3098799964441167e-44,1.0548478653970032e-14,2.5360217126673983e-32,4.5068313476142678e-13,5.9836469511020768e-32,1.6097827639384268e-36,5.2477833323701228e-11,2.8593561487300275e-37,0.0027856888406961734,9.7724324795744963e-07,5.2290072632237906e-10,0.00022277161989484886,2.568854720467943e-14,2.5053907641379136e-06,7.1885975243393902e-05,1.7177372372769276e-08,6.5123895729985864e-07,2.4846776702907785e-07,4.356828268976019e-07,2.7732290536527846e-15
2.1783676306166373e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18980804245617211,0.097137197077280593,0.099994622380182793,0.0,8.669963298932715e-06,2.75916306304992e-05,4.4434816651848263e-17,1.574995429617755e-21,1.1769429360559055e-30,3.4750069221106165e-13,1.3254918631480152e-44,1.058189348511004e-14,2.550929531547561e-32,4.5161284602003852e-13,6.0252004485781066e-32,1.6209036755433377e-36,5.2584510201685788e-11,2.8818432184419029e-37,0.0027878358105589795,9.7722609249077654e-07,5.2288145596248609e-10,0.00022300741177445018,2.5789119511334272e-14,2.5126349570132073e-06,7.2016647329471299e-05,1.7178173326782901e-08,6.5351286617528526e-07,2.4969300103509008e-07,4.373061645391775e-07,2.7865454014438946e-15
2.1825180713607298e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1898055238488458,0.097134917137538856,0.099994605918726109,0.0,8.6989987471580359e-06,2.7716941992030691e-05,4.4678449923958697e-17,1.5778958769480748e-21,1.1865383560909917e-30,3.488879317359148e-13,1.3412581647987992e-44,1.0615334327001483e-14,2.565895158695476e-32,4.5254256628875254e-13,6.0669534865876113e-32,1.6320775140284533e-36,5.2691178703745538e-11,2.9044623463102666e-37,0.0027899762176891558,9.7720898367742605e-07,5.2286224106896834e-10,0.0002232425901767994,2.5889802736659488e-14,2.5198815344027726e-06,7.2147307123273088e-05,1.7178970140997695e-08,6.5579027856213418e-07,2.5092108518413442e-07,4.3893242170421469e-07,2.7998948016201958e-15
2.1866685121048223e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18980301239711792,0.097132643747503883,0.099994589439097559,0.0,8.7280640803253425e-06,2.784250815001158e-05,4.4922936379678508e-17,1.5807961258961487e-21,1.1961898403360986e-30,3.5027787534042873e-13,1.3571801153051242e-44,1.0648801064867891e-14,2.5809187014345159e-32,4.534722954395167e-13,6.108906565249363e-32,1.6433044088467621e-36,5.2797838803830674e-11,2.9272140439123717e-37,0.0027921100820805229,9.7719192138922473e-07,5.2284308147287562e-10,0.00022347715630221249,2.5990596238069021e-14,2.5271304720212871e-06,7.2277954669569037e-05,1.7179762840997582e-08,6.5807118809472908e-07,2.5215201512817429e-07,4.4056159809020276e-07,2.8132772408110653e-15
2.190818952848915e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18980050807984497,0.09713037688722273,0.099994572941341259,0.0,8.7571592169803128e-06,2.7968328648348001e-05,4.51682772740293e-17,1.583696177167389e-21,1.2058975726119846e-30,3.5167052246737633e-13,1.3732589356361944e-44,1.0682293584184201e-14,2.5960002670627309e-32,4.5440203334539624e-13,6.1510601845454706e-32,1.6545844893964125e-36,5.2904490476062114e-11,2.950098823774294e-37,0.0027942374236659914,9.7717490549829409e-07,5.2282397700577142e-10,0.00022371111135187726,2.6091499374385072e-14,2.5343817456994277e-06,7.2408590012949903e-05,1.7180551452176723e-08,6.6035558840117757e-07,2.5338578650561994e-07,4.4219369339586087e-07,2.8266927055704069e-15
2.1991198343371002e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18979552076439027,0.097125862676413377,0.099994539891621465,0.0,8.8154385758491465e-06,2.8220730837883756e-05,4.5661527393627538e-17,1.5894956894930137e-21,1.2254825164621394e-30,3.5446392505799729e-13,1.4058921051046299e-44,1.0749355510323557e-14,2.6263378960524976e-32,4.5626153492029569e-13,6.2359710442809609e-32,1.6773047250066047e-36,5.311776843429384e-11,2.9962696851247237e-37,0.0027984726178473954,9.7714101239822856e-07,5.2278593278732929e-10,0.00022417719303292912,2.6293631994129427e-14,2.5488912051356905e-06,7.2669824268437283e-05,1.7182116508710288e-08,6.6493483581792077e-07,2.5586183604749992e-07,4.4546663956718609e-07,2.8536226576386197e-15
2.2074207158252856e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18979056173453113,0.097121374346698999,0.099994506769917862,0.0,8.8738361757817742e-06,2.8474144896759527e-05,4.615821030261666e-17,1.5952944195363224e-21,1.245294657880761e-30,3.5726813504333617e-13,1.4391675831665709e-44,1.0816519194248747e-14,2.6569089035441316e-32,4.5812107001996052e-13,6.3216900628856658e-32,1.700239254937503e-36,5.3331012374774644e-11,3.042979049538205e-37,0.0028026819584854447,9.771073033601447e-07,5.2274810707633595e-10,0.00022464084484595862,2.6496195495025204e-14,2.5634097216667381e-06,7.2931010242899529e-05,1.718366551001923e-08,6.695279697190247e-07,2.5834919865184673e-07,4.4875125783235312e-07,2.8806845487833076e-15
2.215721597313471e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18978563082326827,0.097116911740631515,0.099994473576580159,0.0,8.9323513717145156e-06,2.8728567149418348e-05,4.6658336004660111e-17,1.6010923728833731e-21,1.2653354668029419e-30,3.600831479537537e-13,1.4730953944462375e-44,1.0883783728813724e-14,2.6877141470141318e-32,4.5998063766817059e-13,6.4082212352111806e-32,1.7233891123734976e-36,5.354422209649006e-11,3.0902310513583136e-37,0.0028068656028694557,9.7707377737163104e-07,5.2271049854359106e-10,0.00022510207642934145,2.6699184799384607e-14,2.5779371060865071e-06,7.319214828666703e-05,1.7185198652594382e-08,6.741349389220027e-07,2.608478389537609e-07,4.5204754582487548e-07,2.9078782688167569e-15
2.2240224788016563e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18978072786454928,0.097112474701720755,0.099994440311956687,0.0,8.9909835215003854e-06,2.8983993909021207e-05,4.7161914487266338e-17,1.6068895550951174e-21,1.285606412819678e-30,3.629089593145088e-13,1.5076856790792652e-44,1.0951148210897893e-14,2.7187544835372509e-32,4.6184023690567802e-13,6.4955685538437701e-32,1.7467553295969115e-36,5.3757397401038429e-11,3.1380298400884638e-37,0.0028110237073318248,9.770404334249676e-07,5.2267310586795306e-10,0.00022556089743304953,2.6902594853012555e-14,2.5924731710190849e-06,7.34532387472508e-05,1.7186716130047843e-08,6.7875569216026505e-07,2.6335772138624558e-07,4.553555011974535e-07,2.9352037064354501e-15
2.240624241778027e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1897710051452354,0.097103676704163228,0.099994373570238271,0.0,9.1085961286112112e-06,2.9497846147636691e-05,4.8179469663692761e-17,1.6184816282322169e-21,1.3268445925462115e-30,3.6859295946311492e-13,1.5788948116372305e-44,1.1086173425270253e-14,2.7815438620398867e-32,4.655595263947272e-13,6.6727275889046825e-32,1.7941409679792978e-36,5.4183643977864961e-11,3.2352844520493407e-37,0.0028192639170713635,9.7697428764965599e-07,5.2259896284342245e-10,0.0002264713463547299,2.7310657110569159e-14,2.6215706020174111e-06,7.3975278294904153e-05,1.7189704849945588e-08,6.8803834528538328e-07,2.6841106939336133e-07,4.6200640478852756e-07,2.9902492838147824e-15
2.2572260047543978e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18976139226690938,0.097094979121042521,0.099994306547520381,0.0,9.2266689181716548e-06,3.0015671907094619e-05,4.9210955410553762e-17,1.6300706829410619e-21,1.3690209454247242e-30,3.7432009959271465e-13,1.652878444692963e-44,1.1221587692919158e-14,2.8452838876578359e-32,4.6927893114163236e-13,6.8531990625428181e-32,1.8424044100130438e-36,5.4609750568863885e-11,3.3347763843762692e-37,0.0028274038194449247,9.7690885806562479e-07,5.2252566759290369e-10,0.00022737226901370364,2.772034231529245e-14,2.6507005519237024e-06,7.4497131610127434e-05,1.7192633162927174e-08,6.9737551746702454e-07,2.7350895427833935e-07,4.6870395020469074e-07,3.0458203693066565e-15
2.2738277677307685e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18975188793471467,0.097086380734331554,0.09999423924653783,0.0,9.3451968577287971e-06,3.0537441326153759e-05,5.0256451050860816e-17,1.6416567628267172e-21,1.4121472118498356e-30,3.8009034373109197e-13,1.7297219452619683e-44,1.135738393380617e-14,2.9099814026407194e-32,4.7299844405433311e-13,7.0370148315031768e-32,1.8915538807190955e-36,5.5035715677071261e-11,3.4365393781305267e-37,0.002835444631251557,9.7684413677832346e-07,5.2245320983237001e-10,0.00022826374294983141,2.8131610909180091e-14,2.6798615867161098e-06,7.5018801373032473e-05,1.7195502519270988e-08,7.0676679604395444e-07,2.7865108471893662e-07,4.754481193416277e-07,3.1019160353271359e-15
2.2904295307071393e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18974249086846037,0.097077880340778841,0.099994171670002546,0.0,9.4641749612175427e-06,3.1063124399861415e-05,5.131603565337219e-17,1.6532399111124128e-21,1.4562351230680009e-30,3.8590365583303124e-13,1.809512611274498e-44,1.1493555132277999e-14,2.9756432429177869e-32,4.7671805828559768e-13,7.2242067141379516e-32,1.9415975899941695e-36,5.5461537843819593e-11,3.5406074162552234e-37,0.00284338755452974,9.7678011596684754e-07,5.2238157940208761e-10,0.0002291458458167241,2.8544423737144121e-14,2.7090523008008237e-06,7.5540290220052619e-05,1.7198314327789227e-08,7.1621176747031148e-07,2.8383716661480428e-07,4.822388943864759e-07,3.1585353392376305e-15
2.30703129368351e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.189733199802464,0.097069476751729306,0.099994103820603517,0.0,9.5835982888498262e-06,3.1592690991305161e-05,5.238978803396899e-17,1.6648201706460038e-21,1.5012964000370249e-30,3.9175999978299236e-13,1.8923396994930886e-44,1.1630094337027431e-14,3.0422762381336332e-32,4.8043776722475988e-13,7.414806489797014e-32,1.9925437324080225e-36,5.588721564764768e-11,3.6470147233526645e-37,0.0028512337767363227,9.7671678788348365e-07,5.2231076626510805e-10,0.00023001865535889692,2.8958742054998464e-14,2.7382713167200947e-06,7.6061600744421726e-05,1.7201069957239893e-08,7.2571001746026639e-07,2.8906690323401114e-07,4.8907625781277497e-07,3.2156773242386852e-15
2.3236330566598807e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18972401348539752,0.097061168792947281,0.099994035701006803,0.0,9.7034619469956891e-06,3.2126110843114456e-05,5.3477786757015633e-17,1.6763975839063465e-21,1.5473427523211534e-30,3.9765933939769391e-13,1.9782944535933208e-44,1.1766994661039482e-14,3.1098872116838802e-32,4.8415756448975261e-13,7.6088458982680786e-32,2.0444004870137727e-36,5.6312747703246694e-11,3.7557957654629651e-37,0.0028589844709233166,9.7665414485327346e-07,5.2224076050578695e-10,0.00023088224938944732,2.9374527536965133e-14,2.7675172848576804e-06,7.6582735496653293e-05,1.7203770737682326e-08,7.352611311284462e-07,2.9433999535696468e-07,4.9596019237547627e-07,3.2733410202460543e-15
2.3402348196362515e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18971493068013312,0.097052955304441677,0.0999939673138555,0.0,9.8237610880563753e-06,3.2663353588716604e-05,5.4580110136704994e-17,1.6879721930096066e-21,1.5943858770211093e-30,4.0360163842860904e-13,2.0674701324134235e-44,1.1904249281523194e-14,3.1784829807508045e-32,4.8787744391941882e-13,7.8063566392652514e-32,2.0971760171708869e-36,5.6738132660440333e-11,3.8669852498438728e-37,0.0028666407959126402,9.7659217927357957e-07,5.221715523283136e-10,0.0002317367057682486,2.9791742282668427e-14,2.7967888831404402e-06,7.7103696985021439e-05,1.7206417961778346e-08,7.44864693126253e-07,2.9965614141776528e-07,5.028906811060146e-07,3.3315254447454109e-15
2.3568365826126222e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18970595016359151,0.097044835140292982,0.099993898661769803,0.0,9.944490910329382e-06,3.3204388763341143e-05,5.5696836238388153e-17,1.6995440397154853e-21,1.6424374577398283e-30,4.0958686056437458e-13,2.1599620383765755e-44,1.2041851439828941e-14,3.2480703563389117e-32,4.9159739956610203e-13,8.0073703719662542e-32,2.1508784703809213e-36,5.7163369203199217e-11,3.9806181247518195e-37,0.002874203896468747,9.765308836136472e-07,5.221031320552609e-10,0.00023258210238067089,3.0210348823657325e-14,2.8260848167376093e-06,7.7624487676041871e-05,1.7209012886041643e-08,7.5452028777402479e-07,3.0501503764291729e-07,5.0986770730743701e-07,3.3902296036287333e-15
2.373438345588993e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18969707072659234,0.097036807168482828,0.099993829747346955,0.0,1.0065646657865662e-05,3.3749185814768769e-05,5.6828042879888552e-17,1.7111131654333722e-21,1.691509163584206e-30,4.1561496943311333e-13,2.2558675460842687e-44,1.217979444135142e-14,3.3186561433104452e-32,4.9531742568851031e-13,8.2119187145980099e-32,2.2055159781359008e-36,5.7588456048688748e-11,4.0967295792242509e-37,0.0028816749034691327,9.7647025041416646e-07,5.2203549012615772e-10,0.0002334185171168351,3.0630310129467056e-14,2.8554038177575367e-06,7.8145109994953133e-05,1.7211556732038907e-08,7.6422749918904615e-07,3.104163781873426e-07,5.1689125454959935e-07,3.4494524920113918e-15
2.3900401085653637e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18968829117370489,0.097028870270725293,0.099993760573161311,0.0,1.0187223620319167e-05,3.4297714113828862e-05,5.7973807632800666e-17,1.7226796112284198e-21,1.7416126482022371e-30,4.2168592860467612e-13,2.3552861310774905e-44,1.2318071655418834e-14,3.3902471404208518e-32,4.9903751674483518e-13,8.4200332440689414e-32,2.2610966557789609e-36,5.8013391946348731e-11,4.2153550428632488e-37,0.00288905493407274,9.7641027228683466e-07,5.2196861709607437e-10,0.00023424602785139349,3.1051589613217978e-14,2.8847446449422342e-06,7.8665566326197966e-05,1.7214050687543999e-08,7.7398591140953519e-07,3.1585985526771151e-07,5.2396130666442018e-07,3.5091930950301589e-15
2.4066418715417344e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18967961032310127,0.097021023342300269,0.099993691141764263,0.0,1.0309217132789217e-05,3.4849942964650121e-05,5.9134207823773715e-17,1.7342434178275464e-21,1.7927595488547304e-30,4.2779970159280587e-13,2.4583193987645378e-44,1.245667651516886e-14,3.4628501403541563e-32,5.0275766738611886e-13,8.6317454956461522e-32,2.317628602376763e-36,5.8438175677003239e-11,4.3365301856203767e-37,0.0028963450918863443,9.7635094191391393e-07,5.2190250363422495e-10,0.0002350647124238239,3.1474151136776731e-14,2.91410608335985e-06,7.9185859013904423e-05,1.72164959076472e-08,7.8379510851475162e-07,3.2134515929313255e-07,5.3107784774119945e-07,3.5694503886223368e-15
2.4232436345181052e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.189671027006411,0.097013265291889098,0.099993621455684439,0.0,1.0431622575655762e-05,3.5405841614667223e-05,6.0309320535780854e-17,1.745804625625364e-21,1.8449614855211601e-30,4.3395625185722879e-13,2.5650711135159924e-44,1.2595602517411785e-14,3.5364719297583089e-32,5.0647787244985393e-13,8.8470869626763462e-32,2.3751199006034141e-36,5.8862806051999283e-11,4.4602909175827934e-37,0.0029035464671289149,9.762922520477944e-07,5.2183714052259225e-10,0.00023587464861923318,3.1897959015481663e-14,2.9434869440953318e-06,7.9705990362366819e-05,1.7218893515821921e-08,7.9365467474131532e-07,3.2687197899321134e-07,5.382408621219939e-07,3.6302233402861169e-15
