Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
4.0686023510884467e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4396561587033001,0.10686563526432012,0.020208985892923911,0.0,5.8363658893912481e-10,0.002377490995643983,0.00037869865576915324,8.9623547745482074e-05,1.8757283792267447e-14,0.0036124745444984199,7.0321639779098366e-11,0.00034956643523367597,3.7564839430013318e-09,6.3114581361172805e-11,2.4056013098612364e-11,1.5648112198266163e-12,4.8577126636505762e-10,1.2505426186875031e-06,0.0076241644264614739,0.0048464252093569585,0.00013060752984782494,1.077579395654894e-09,2.3245330228034833e-07,1.8162040377318615e-08,4.7018443182075026e-05,1.9779848088700383e-06,1.0995084458612125e-09,6.8227250365327523e-07,1.6228179112154926e-06,7.0506256599382505e-12,2.4420872179143159e-07,1.1648384765918316e-09,1.1738608608170278e-07,3.5035554865418678e-13,3.4233865714446356e-12
4.0841636086081934e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4396411071123581,0.10685149493532235,0.020199697923631688,0.0,5.8978368880437815e-10,0.0023890105272321941,0.00038142584373847542,9.0361758910300933e-05,1.901863078517443e-14,0.0036235956418092141,7.1294274776363565e-11,0.00034951142293771219,3.7879296701839693e-09,6.3924455311384326e-11,2.4225648822007029e-11,1.5808398780362318e-12,4.8851583123937807e-10,1.2666973587979826e-06,0.0076228879380534163,0.0048622738409672449,0.00013085476019656305,1.0831861512169461e-09,2.3315872154635607e-07,1.8209580834449334e-08,4.7245703051774051e-05,2.0035415585005153e-06,1.1033566558656523e-09,6.8337961833200956e-07,1.6223245793266634e-06,7.0965510393342002e-12,2.4621820677732621e-07,1.1731869785614187e-09,1.1899706644785946e-07,3.5486935814088693e-13,3.4586549511864739e-12
4.09972486612794e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43962607279588756,0.10683736034143097,0.020190414858291369,0.0,5.9596802237005498e-10,0.0024005391641895128,0.0003841610981387455,9.1102173214406546e-05,1.9282634746570037e-14,0.0036346970146559866,7.2275203653891274e-11,0.00034945662501353241,3.8194757186705579e-09,6.4740633921441499e-11,2.439575829531784e-11,1.5969601181716236e-12,4.9126105688980078e-10,1.2829859743371098e-06,0.0076216122389940197,0.0048781045984589008,0.00013110161760847226,1.0887994995068292e-09,2.3386283941241153e-07,1.8256975253366713e-08,4.7473130621469713e-05,2.0293101436036514e-06,1.1072034545847293e-09,6.8448382052357122e-07,1.6218307048923175e-06,7.142593951798472e-12,2.4823361783779704e-07,1.1815597631490997e-09,1.2062238280730407e-07,3.5942037623047141e-13,3.4941295310799115e-12
4.115286123647687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43961105572994907,0.10682323147533561,0.020181136693314748,0.0,6.0218963758741475e-10,0.0024120768865684111,0.00038690440262320196,9.1844777767734667e-05,1.9549312919388851e-14,0.0036457787114053683,7.3264442702471276e-11,0.00034940204197702251,3.8511215825611533e-09,6.5563129019139287e-11,2.4566340591152696e-11,1.6131719838726505e-12,4.9400692055135275e-10,1.299408879649437e-06,0.007620337328148704,0.0048939175053542977,0.00013134810397663914,1.0944194089359416e-09,2.3456565910257412e-07,1.830422405093341e-08,4.7700725498695544e-05,2.0552912200398482e-06,1.1110488445541963e-09,6.8558512736208942e-07,1.6213363048303617e-06,7.1887541490494051e-12,2.502549192395242e-07,1.1899567784595341e-09,1.2226208495213081e-07,3.6400871566544587e-13,3.5298104760706336e-12
4.1308473811674335e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43959605589066658,0.10680910832975626,0.020171863425117859,0.0,6.0844858217041045e-10,0.0024236236744896301,0.00038965574088713195,9.2589559704998702e-05,1.9818682594753474e-14,0.0036568407803108651,7.4262007905975459e-11,0.00034934767430155249,3.8828667566873512e-09,6.6391952285358925e-11,2.4737394785351344e-11,1.6294755175550139e-12,4.9675339980644058e-10,1.3159664868660848e-06,0.0076190632043862914,0.0049097125851252886,0.00013159422117657357,1.1000458480267768e-09,2.3526718383562028e-07,1.8351327642753047e-08,4.7928487292423473e-05,2.0814854401678739e-06,1.1148928295944721e-09,6.8668355581799442e-07,1.620841395788768e-06,7.2350313833736359e-12,2.5228207532200311e-07,1.1983779727366625e-09,1.2391622241624972e-07,3.6863448856116285e-13,3.5656979485111275e-12
4.14640863868718e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43958107325422796,0.10679499089744339,0.020162595050120958,0.0,6.1474490359871284e-10,0.0024351795081410535,0.00039241509666778859,9.3336506186199254e-05,2.0090761111888596e-14,0.0036678832695117543,7.5267914942474636e-11,0.00034929352241954255,3.9147107366347468e-09,6.722711525487065e-11,2.4908919956987175e-11,1.6458707604205307e-12,4.9950047257957092e-10,1.3326592059092032e-06,0.0076177898665790453,0.0049254898611933327,0.00013183997106649736,1.105678785573123e-09,2.3596741682450659e-07,1.83982864433985e-08,4.8156415613040434e-05,2.1078934528494641e-06,1.1187354119834766e-09,6.8777912269538237e-07,1.6203459941384689e-06,7.2814254078141105e-12,2.5431505049893259e-07,1.2068232943645717e-09,1.2558484447560398e-07,3.7329780640483078e-13,3.6017921081248969e-12
4.161969896206927e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43956610779688371,0.10678087917117801,0.020153331564748522,0.0,6.2107864912061144e-10,0.0024467443677766414,0.00039518245374424958,9.4085604397126901e-05,2.0365565858034975e-14,0.0036789062270320139,7.6282179185367445e-11,0.00034923958672399442,3.9466530187661944e-09,6.8068629317135238e-11,2.5080915188365347e-11,1.6623577524673735e-12,5.0224811713211218e-10,1.3494874444956586e-06,0.0076165173136026687,0.0049412493569296308,0.00013208535548760902,1.1113181904448286e-09,2.3666636126702427e-07,1.8445100866172639e-08,4.8384510072325641e-05,2.1345159034548235e-06,1.1225765933268381e-09,6.8887184466570079e-07,1.619850115999359e-06,7.3279359761636352e-12,2.5635380925958377e-07,1.215292691868775e-09,1.2726800014839554e-07,3.7799878005841594e-13,3.6380931121409823e-12
4.175975027974699e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43955265355382145,0.10676818349026813,0.020144998605590447,0.0,6.2681105655680021e-10,0.0024571604423974593,0.00039767990284799923,9.4761621946100791e-05,2.0615235464551034e-14,0.0036888102288114141,7.7202174876949178e-11,0.00034919122973162581,3.975484705438738e-09,6.8831431454402443e-11,2.523611204181554e-11,1.6772745229561217e-12,5.0472146840121551e-10,1.3647490636354916e-06,0.0076153726860278895,0.0049554177201845658,0.00013230589049895546,1.1163991587290018e-09,2.3729431220078336e-07,1.848711074412093e-08,4.8589936814484018e-05,2.1586599840152909e-06,1.1260324622278634e-09,6.8985287569377017e-07,1.61940343140641e-06,7.3698949295964014e-12,2.5819360782057875e-07,1.2229356920632556e-09,1.287953067994382e-07,3.8226194318940933e-13,3.670940995609654e-12
4.188579646565694e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43954055660180563,0.10675676131988011,0.02013750232403479,0.0,6.3199620207528109e-10,0.0024665411350484143,0.00039993312740840305,9.5371511373986496e-05,2.0841848766273225e-14,0.0036977103657269677,7.8035978133507585e-11,0.00034914785859813547,4.0015006518586133e-09,6.9522366311446004e-11,2.5376113567270905e-11,1.690763206897471e-12,5.0694785298499635e-10,1.3785788988848169e-06,0.0076143430632955667,0.0049681569635202571,0.00013250412125727986,1.120976469073075e-09,2.3785857979425276e-07,1.8524820178367372e-08,4.8774935441504054e-05,2.1805389948836725e-06,1.1291417782937193e-09,6.9073385467710913e-07,1.6190011056931366e-06,7.407738382356908e-12,2.5985338609992229e-07,1.229830999577046e-09,1.3018001104688058e-07,3.8612501096288369e-13,3.700647539730134e-12
4.201184265156689e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4395284708789719,0.10674534288049527,0.020130009244218112,0.0,6.3720598480589692e-10,0.0024759277147499794,0.00040219157291428875,9.5982789854717523e-05,2.1070281818929044e-14,0.0037065977729118264,7.8875290894361183e-11,0.00034910462988138851,4.0275802015148638e-09,7.021748789880933e-11,2.5516421877818976e-11,1.7043121546990502e-12,5.0917457513992827e-10,1.3924983662238683e-06,0.0076133139535031437,0.0049808845825708671,0.00013270211545037683,1.1255579677397123e-09,2.3842200764129104e-07,1.8562435617152494e-08,4.8960042386292385e-05,2.2025598345448129e-06,1.1322501803597233e-09,6.9161299624646096e-07,1.6185984951806459e-06,7.4456578637877679e-12,2.6151689610388874e-07,1.2367420122030093e-09,1.3157433711002888e-07,3.9001297978450816e-13,3.7304900656804087e-12
4.2137888837476837e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43951639637281836,0.10673392816833642,0.020122519364248283,0.0,6.4244042942607268e-10,0.0024853201711307763,0.00040445523082505012,9.6595450629946531e-05,2.1300543954677806e-14,0.0037154724756620857,7.9720120749412247e-11,0.00034906154372074032,4.0537230883397127e-09,7.0916801993680406e-11,2.5657036491952224e-11,1.7179213853496275e-12,5.1140162393797424e-10,1.4065076781085343e-06,0.0076122853560598178,0.0049936005896608461,0.00013289987402494919,1.1301436384326878e-09,2.3898459742937613e-07,1.8599957277753549e-08,4.9145257445113924e-05,2.2247228392948484e-06,1.1353576704804675e-09,6.9249030896936826e-07,1.6181956079573178e-06,7.4836532442201758e-12,2.6318411911152715e-07,1.2436687028508206e-09,1.3297831054514389e-07,3.9392590737483465e-13,3.7604686521744139e-12
4.2263935023386786e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43950433307086972,0.10672251717963968,0.020115032682234975,0.0,6.4769956051900212e-10,0.002494718493845958,0.00040672409261786294,9.7209486953338164e-05,2.1532644526180499e-14,0.0037243344992223494,8.0570475159721541e-11,0.00034901860024124965,4.0799290466401277e-09,7.1620314312248901e-11,2.5797956929549038e-11,1.7315909173393727e-12,5.1362898858632782e-10,1.4206070460527832e-06,0.0076112572703763018,0.0050063049970932643,0.00013309739792079412,1.134733464979102e-09,2.3954635084282409e-07,1.863738537700478e-08,4.9330580414792709e-05,2.2470283439387948e-06,1.1384642497916497e-09,6.9336580135477079e-07,1.6177924520105048e-06,7.521724394340665e-12,2.648550364368934e-07,1.2506110444896392e-09,1.3439195679806193e-07,3.9786385118670003e-13,3.7905833768356904e-12
4.2389981209296736e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.439492280960677,0.10671110991065466,0.020107549196289654,0.0,6.5298340257457867e-10,0.0025041226725768945,0.00040899814978765547,9.7824892090719509e-05,2.1766592906569643e-14,0.0037331838687854439,8.1426361457942745e-11,0.00034897579955410078,4.1061978111046597e-09,7.232803050998294e-11,2.5939182711871408e-11,1.7453207686632821e-12,5.1585665842573925e-10,1.4347966806302512e-06,0.0076102296958648263,0.0050189978171498546,0.00013329468807087881,1.1393274312628382e-09,2.401072695591275e-07,1.8674720131224214e-08,4.9516011092705305e-05,2.2694766817926564e-06,1.1415699188466123e-09,6.9423948185196239e-07,1.6173890352183048e-06,7.5598711851596488e-12,2.6652962942945817e-07,1.2575690101485788e-09,1.3581530120430438e-07,4.0182686840630946e-13,3.8208343162410003e-12
4.2516027395206685e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43948024002981778,0.1066997063576442,0.020100068904525582,0.0,6.5829197999025223e-10,0.0025135326970308599,0.0004112773938470595,9.8441659320232187e-05,2.2002398489419228e-14,0.0037420206094921234,8.2287786848754422e-11,0.00034893314175703542,4.132529116810575e-09,7.3039956181905483e-11,2.6080713361559964e-11,1.7591109568246146e-12,5.1808462292883131e-10,1.4490767914747071e-06,0.0076092026319391388,0.0050316790620910613,0.00013349174540137638,1.1439255210738377e-09,2.4066735525506627e-07,1.8711961756005314e-08,4.9701549276774391e-05,2.2920681846866246e-06,1.1446746810703551e-09,6.9511135883606232e-07,1.6169853653530703e-06,7.598093487743595e-12,2.6820787947452101e-07,1.2645425729145888e-09,1.3724836898918516e-07,4.0581501595585622e-13,3.8512215459529687e-12
4.2642073581116634e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.439468210265895,0.10668830651688466,0.020092591805057809,0.0,6.6362531707196122e-10,0.002522948556940735,0.00041356181632635987,9.9059781932477956e-05,2.224007068871452e-14,0.0037508447464307823,8.3154758409301516e-11,0.00034889062693475653,4.1589226992299498e-09,7.3756096862870336e-11,2.6222548402635635e-11,1.772961498838287e-12,5.2031287169845605e-10,1.4634475872826458e-06,0.0076081760780145119,0.005044348744156101,0.00013368857083176822,1.1485277184917697e-09,2.4122660960488182e-07,1.8749110466697872e-08,4.9887194765462518e-05,2.3148031829662788e-06,1.1477785365315614e-09,6.9598144063034911e-07,1.6165814500879662e-06,7.6363911736952024e-12,2.6988976799360394e-07,1.2715317059340862e-09,1.3869118526792644e-07,4.0982835048911475e-13,3.8817451404005461e-12
4.2755515148435587e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43945739301587061,0.1066780498311088,0.020085865143393656,0.0,6.6844650997581238e-10,0.0025314278117090556,0.0004156222171207188,9.9617245600572084e-05,2.2455579422224566e-14,0.0037587757141470655,8.3939780535759208e-11,0.00034885248589795861,4.1827299516884163e-09,7.4404231834757344e-11,2.6350459801954433e-11,1.7854786028663165e-12,5.2231853014942085e-10,1.4764590108867721e-06,0.0076072526150512063,0.0050557415818541507,0.00013386551619917132,1.1526731949634187e-09,2.4172922909656741e-07,1.878246504223232e-08,5.0054367284590503e-05,2.3353876418091863e-06,1.1505712322122838e-09,6.9676298619254851e-07,1.6162177228018999e-06,7.670923437868003e-12,2.7140656323044976e-07,1.2778352160714974e-09,1.3999807555015308e-07,4.1346193305189396e-13,3.9093330279714529e-12
4.286895671575454e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43944658479204418,0.10666779614655526,0.020079141064592524,0.0,6.7328779541557974e-10,0.0025399117774515521,0.00041768679943937051,0.0001001757968309693,2.2672614648379608e-14,0.0037666965113053296,8.4729305669747637e-11,0.00034881446077328555,4.2065872420711214e-09,7.5055789349397811e-11,2.6478617028821979e-11,1.7980446186268706e-12,5.2432440313936287e-10,1.4895442084187478e-06,0.0076063295642922512,0.0050671250724116674,0.00013404227512798267,1.1568219740359937e-09,2.4223117776309516e-07,1.8815744687390162e-08,5.022162641147394e-05,2.3560888370303566e-06,1.1533631958468711e-09,6.9754309033126656e-07,1.6158538083468587e-06,7.7055165654202639e-12,2.7292627712044781e-07,1.2841512969168676e-09,1.4131290052081253e-07,4.1711600367588059e-13,3.9370314832898784e-12
4.2982398283073493e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43943578558543206,0.10665754546053741,0.020072419567283981,0.0,6.7814919092372881e-10,0.0025484004467355641,0.00041975555714443118,0.00010073543075896943,2.2891183272262283e-14,0.0037746071560851519,8.5523338707321283e-11,0.0003487765515969397,4.2304943783833148e-09,7.5710773317784661e-11,2.6607019739108131e-11,1.8106595575226414e-12,5.2633048335289229e-10,1.5027033300759096e-06,0.0076054069253145579,0.0050784992247070926,0.00013421884827489783,1.1609740441536841e-09,2.427324568164285e-07,1.8848949557988032e-08,5.0388972000289534e-05,2.376907006377702e-06,1.1561544283674868e-09,6.9832175899005562e-07,1.6154897121148958e-06,7.7401704632637527e-12,2.744488961966731e-07,1.2904799290157357e-09,1.4263567826064983e-07,4.2079060311253616e-13,3.9648405584851713e-12
4.3095839850392447e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43942499538706808,0.10664729777037738,0.020065700650098769,0.0,6.8303071397485847e-10,0.0025568938121445324,0.00042182848410949995,0.00010129614252839517,2.3111292212271829e-14,0.0037825076666311067,8.6321884461984606e-11,0.00034873875839751733,4.2544511689050858e-09,7.6369187612118519e-11,2.6735667589583754e-11,1.8233234306442931e-12,5.283367635560599e-10,1.5159365254441087e-06,0.007604484697696038,0.0050898640476050531,0.00013439523629238745,1.1651293937938695e-09,2.4323306746597389e-07,1.8882079809487966e-08,5.0556403905553475e-05,2.3978423866313559e-06,1.1589449307924669e-09,6.9909899807377845e-07,1.6151254394357985e-06,7.7748850384854603e-12,2.7597440701690916e-07,1.2968210929518918e-09,1.4396642677848476e-07,4.244857719402963e-13,3.9927603050132802e-12
4.32092814177114e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43941421418800231,0.10663705307340622,0.020058984311668793,0.0,6.8793238198621334e-10,0.0025653918662778396,0.00042390557421963281,0.00010185792729167067,2.3332948400106218e-14,0.003790398061052613,8.7124947664965e-11,0.00034870108119621683,4.2784574221949595e-09,7.7031036065969045e-11,2.686456023791931e-11,1.8360362487724177e-12,5.3034323659543659e-10,1.5292439434986101e-06,0.0076035628810156132,0.0051012195499563814,0.00013457143982874948,1.1692880114721462e-09,2.4373301091895916e-07,1.8915135597006358e-08,5.0723921982118156e-05,2.4188952136051556e-06,1.1617347041386391e-09,6.9987481345065326e-07,1.6147609955805107e-06,7.8096601983561621e-12,2.775027961638595e-07,1.3031747693472905e-09,1.4530516401128992e-07,4.2820155056477581e-13,4.0207907736583877e-12
4.3322722985030353e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43940344197930181,0.10662681136696382,0.020052270550627128,0.0,6.9285421231818243e-10,0.0025738946017506577,0.00042598682137132279,0.00010242078020989776,2.3556158780744331e-14,0.0037982783574237984,8.7932532965487642e-11,0.00034866352000704147,4.3025129470933692e-09,7.7696322474435861e-11,2.6993697342682846e-11,1.8487980223794805e-12,5.3234989539720166e-10,1.5426257326050642e-06,0.0076026414748532169,0.0051125657405981561,0.00013474745952815105,1.1734498857421296e-09,2.4423228838017136e-07,1.8948117075314755e-08,5.0891526085168875e-05,2.4400657221480886e-06,1.1645237494193994e-09,7.0064921095174381e-07,1.6143963857604021e-06,7.8444958503283967e-12,2.7903405024535506e-07,1.3095409388620028e-09,1.4665190782426993e-07,4.3193797921906876e-13,4.0489320145363023e-12
4.3436164552349306e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43939267875205013,0.1066165726483988,0.020045559365607993,0.0,6.9779622227478724e-10,0.0025824020111938043,0.00042807221947247718,0.00010298469645293158,2.3780930312428034e-14,0.0038061485737833595,8.8744644931052397e-11,0.00034862607483699743,4.3266175527260491e-09,7.8365050594309362e-11,2.7123078563338883e-11,1.8616087616317603e-12,5.3435673296623909e-10,1.5560820405204413e-06,0.0076017204787897832,0.0051239026283537142,0.00013492329603065987,1.1776150051951442e-09,2.4473090105202189e-07,1.8981024398838358e-08,5.105921607022073e-05,2.4613541461457999e-06,1.1673120676444705e-09,7.0142219637036263e-07,1.6140316151254017e-06,7.8793919020348392e-12,2.8056815589455786e-07,1.3159195821941269e-09,1.4800667601094242e-07,4.3569509796403472e-13,4.0771840770977172e-12
