Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),H2X(31),C2H6X(34),CX(24),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),OCX(21),COX(32),HOX(23),OX(20),CH4OX(41),H2OX(30),CH3OX(39)
1.696198842811285e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105235743350278,0.099964907751433685,2.7198644373355894e-57,0.099967761682147285,1.1850373088701517e-37,7.4789223293446583e-27,1.3536503597221125e-25,1.7898195738094441e-22,0.0,1.3451780345844005e-13,1.0036192572955327e-43,1.5619589466572497e-23,2.2269557814659125e-32,8.4949522869445327e-35,0.0,0.0,2.2772513242040771e-33,0.0,3.5092248353591424e-05,3.22383178526932e-05,2.1280324511270876e-13,7.819666262727968e-14,2.7579843623787386e-17,1.1206332439084852e-17,1.8439271692018055e-30,4.9906631741561951e-26,9.6243181398363529e-29,1.6356111159029053e-34,2.4448330287691794e-47,3.7791248318905534e-33,2.1198731418347511e-27,-9.0559425006453772e-29,2.6707957051154262e-29,3.0021897786102314e-27,1.3229899236330825e-25,1.9820826157752242e-38,2.1058763735970212e-41,3.1058473823187604e-41
1.7038512395667093e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105232440011259,0.099964906704196915,2.7595651563378786e-57,0.099967729695993962,1.2025737777545672e-37,7.5805914115941472e-27,1.3588632206587162e-25,1.8044920214305804e-22,0.0,1.353985716300475e-13,1.0187634527504545e-43,1.5760789833974193e-23,2.2573695888919568e-32,8.592614038060146e-35,0.0,0.0,2.2998318976414129e-33,0.0,3.5093295589362494e-05,3.2270304006001838e-05,2.1376328462205492e-13,7.8275308326748845e-14,2.7716165171524942e-17,1.132399656575315e-17,1.8716853647487525e-30,5.0384700358477707e-26,9.7748130924155725e-29,1.6489816326178038e-34,2.4864373029360903e-47,3.8486539631257821e-33,2.129529150109951e-27,8.5022846816173417e-29,2.6904637940979605e-29,3.0171766956370865e-27,1.3298107046908255e-25,2.0088297164968375e-38,2.1425029064961089e-41,3.1578314765314949e-41
1.7115036363221337e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105229176006038,0.099964905689353567,2.7996754654850922e-57,0.099967698070785135,1.2202836462627047e-37,7.6831777214040153e-27,1.3664176059022074e-25,1.8191938126707511e-22,0.0,1.3628021852914641e-13,1.0340463173576862e-43,1.5902625147471085e-23,2.2880312273585384e-32,8.6908601698276722e-35,0.0,0.0,2.3225248800752022e-33,0.0,3.5094310431773264e-05,3.2301929214841392e-05,2.147233246933482e-13,7.8353074773519382e-14,2.7852161123256447e-17,1.1442240139441415e-17,1.8997246901073199e-30,5.0864160230077779e-26,9.9268838200865933e-29,1.6623781470481318e-34,2.5284901345452073e-47,3.919094035753239e-33,2.1391851656688171e-27,2.7231496093553382e-29,2.7101769258594746e-29,3.0321636316552313e-27,1.3366392781431076e-25,2.035778114945703e-38,2.1795728536382688e-41,3.210411554172966e-41
1.7191560330775582e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105225950827361,0.099964904705904356,2.8401979380678799e-57,0.099967666802447674,1.2381677750696211e-37,7.7866853775139708e-27,1.3749826447825899e-25,1.8339246482916403e-22,0.0,1.3716273430742873e-13,1.0494681647209151e-43,1.6045095401783213e-23,2.3189411754276602e-32,8.7896905526863217e-35,0.0,0.0,2.3453302713212242e-33,0.0,3.5095293880020398e-05,3.2333197552286003e-05,2.1568336532577965e-13,7.8429971822155315e-14,2.7987830029674176e-17,1.156106177142012e-17,1.9280465910422092e-30,5.1344998322158054e-26,1.0080538054525575e-28,1.6758003847793209e-34,2.5709930814378174e-47,3.9904518904853282e-33,2.1488411885208041e-27,-1.3084640420817178e-28,2.7299349244441113e-29,3.0471505862991831e-27,1.3434756440360579e-25,2.0629279186036802e-38,2.2170891463105319e-41,3.2635911703408789e-41
1.7268084298329826e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105222763975689,0.09996490375288089,2.8811351545879783e-57,0.099967635886954523,1.2562270248487663e-37,7.8911184986611229e-27,1.3797113116232018e-25,1.8486842317688589e-22,0.0,1.3804610922696509e-13,1.0650293044230778e-43,1.6188200591630098e-23,2.3500999066017004e-32,8.8891050531792905e-35,0.0,0.0,2.3682480711925879e-33,0.0,3.5096246902511197e-05,3.2364113045446245e-05,2.1664340651851661e-13,7.8506009216760578e-14,2.8123170479365908e-17,1.1680460066873477e-17,1.9566525133367725e-30,5.1827201691912797e-26,1.0235783508816895e-28,1.6892480739505991e-34,2.6139476846794051e-47,4.0627343753997405e-33,2.1584972186745242e-27,9.5491719354820902e-29,2.7497376363379995e-29,3.0621375592223888e-27,1.3503198024151945e-25,2.0902792309278189e-38,2.255054717392661e-41,3.3173738793334185e-41
1.734460826588407e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105219614959006,0.099964902829344643,2.9224897027664437e-57,0.099967605320323963,1.2744622562719666e-37,7.9964812035799322e-27,1.3870035697682437e-25,1.8634722692757809e-22,0.0,1.3893033365896753e-13,1.0807300420644379e-43,1.6331940711730771e-23,2.3815078893705724e-32,8.9891035340580581e-35,0.0,0.0,2.3912782794998683e-33,0.0,3.5097170437811806e-05,3.2394679675987809e-05,2.176034482707031e-13,7.8581196592217676e-14,2.8258181098298218e-17,1.1800433625059618e-17,1.9855439027923365e-30,5.2310757488071673e-26,1.0392627877372916e-28,1.7027209452390832e-34,2.6573554686562617e-47,4.13594834580866e-33,2.1681532561377629e-27,6.6249538195861075e-29,2.7695848952310051e-29,3.0771245500962086e-27,1.3571717533254357e-25,2.1178321514203785e-38,2.2934725013290905e-41,3.3717632346258653e-41
1.7421132233438315e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105216503292654,0.099964901934385925,2.9642641775518977e-57,0.099967575098619324,1.2928743300094094e-37,8.1027776110021831e-27,1.3964943492751021e-25,1.8782884696672372e-22,0.0,1.3981539808256613e-13,1.0965706793005677e-43,1.6476315756803695e-23,2.4131655872585908e-32,9.0896858543847789e-35,0.0,0.0,2.4144208960512396e-33,0.0,3.5098065395566575e-05,3.2424901380644366e-05,2.1856349058146101e-13,7.8655543475412153e-14,2.8392860549305931e-17,1.1920981039468551e-17,2.0147222052275583e-30,5.2795652951011438e-26,1.0551078835855862e-28,1.7162187318437533e-34,2.7012179411734851e-47,4.2101006641297463e-33,2.1778093009174975e-27,-1.8206594755983901e-28,2.7894765246846159e-29,3.0921115586089418e-27,1.3640314968111179e-25,2.1455867756979583e-38,2.3323454341013579e-41,3.4267627888478377e-41
1.749765620099256e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105213428499264,0.099964901067123135,3.0064611811287633e-57,0.099967545217948234,1.3114641067296299e-37,8.2100118396569464e-27,1.4007077439384809e-25,1.8931325444630886e-22,0.0,1.4070129308359927e-13,1.1125515138802407e-43,1.6621325721566844e-23,2.4450734588710384e-32,9.1908518696328806e-35,0.0,0.0,2.4376759206525989e-33,0.0,3.5098932657388807e-05,3.2454782051724674e-05,2.1952353344989022e-13,7.8729059286443544e-14,2.8527207531587737e-17,1.204210089797797e-17,2.0441888664777905e-30,5.3281875412842834e-26,1.0711144041101797e-28,1.7297411694693186e-34,2.7455365935542993e-47,4.2851981997588309e-33,2.1874653530199152e-27,9.8135888174062569e-29,2.8094123791219042e-29,3.1070985844649153e-27,1.3708990329160076e-25,2.173543195559761e-38,2.3716764532010229e-41,3.4823760937611604e-41
1.7574180168546803e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105210390108536,0.099964900226701861,3.0490833229255117e-57,0.099967515674462354,1.3302324470994972e-37,8.3181880082705509e-27,1.4074487716296831e-25,1.9080042078316715e-22,0.0,1.4158800935341784e-13,1.1286728396832107e-43,1.6766970600737591e-23,2.4772319579404338e-32,9.292601431785819e-35,0.0,0.0,2.4610433531076808e-33,0.0,3.5099773077724304e-05,3.2484325537613938e-05,2.2048357687506962e-13,7.8801753339822619e-14,2.8661220780207701e-17,1.2163791783006931e-17,2.0739453323944813e-30,5.3769412297473728e-26,1.0872831131046681e-28,1.7432879963099848e-34,2.7903129007406626e-47,4.3612478289443547e-33,2.1971214124504306e-27,1.2635326389754996e-28,2.8293923000494427e-29,3.1220856273836112e-27,1.3777743616833167e-25,2.2017014990549764e-38,2.4114684976030514e-41,3.5386067002383248e-41
1.7650704136101048e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105207387657174,0.099964899412293931,3.092133219622896e-57,0.0999674864643567,1.3491802117842011e-37,8.4273102355665373e-27,1.4181878878333053e-25,1.9229031765731429e-22,0.0,1.4247553768770231e-13,1.1449349467578841e-43,1.6913250389032763e-23,2.509641533372496e-32,9.3949343894340764e-35,0.0,0.0,2.4845231932181698e-33,0.0,3.5100587484688107e-05,3.251353564326943e-05,2.2144362085605766e-13,7.8873634845655127e-14,2.8794899065603022e-17,1.2286052271667425e-17,2.1039930488445851e-30,5.425825112064904e-26,1.1036147724654442e-28,1.7568589530331289e-34,2.8355483213950572e-47,4.4382564346634933e-33,2.2067774792137032e-27,-2.4445936311648792e-28,2.8494161084089105e-29,3.1370726870988439e-27,1.3846574831557122e-25,2.2300617705493117e-38,2.4517245077396804e-41,3.5954581582415593e-41
1.7727228103655292e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105204420688706,0.099964898623096765,3.1356134951621928e-57,0.099967457583869254,1.3683082614472398e-37,8.5373826402656281e-27,1.4219224382162713e-25,1.9378291701027087e-22,0.0,1.4336386898529332e-13,1.1613381213588707e-43,1.7060165081168587e-23,2.5423026292918063e-32,9.4978505878704034e-35,0.0,0.0,2.5081154407838048e-33,0.0,3.5101376680875702e-05,3.2542416130710641e-05,2.2240366539189273e-13,7.8944712910812477e-14,2.8928241193097378e-17,1.240888093591384e-17,2.1343334617099964e-30,5.4748379489968073e-26,1.1201101421847084e-28,1.7704537827628893e-34,2.8812442980034407e-47,4.5162309064999857e-33,2.216433553313653e-27,8.5963445826997239e-29,2.8694836662921943e-29,3.1520597633579787e-27,1.3915483973753335e-25,2.2586240907906534e-38,2.4924474254747232e-41,3.6529340168024722e-41
1.7803752071209536e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105201488753397,0.099964897858332541,3.1795267807534496e-57,0.09996742902928045,1.3876174567504098e-37,8.6484093410856974e-27,1.427681441703007e-25,1.9527819104337699e-22,0.0,1.4425299424703551e-13,1.1778826459844046e-43,1.7207714671860697e-23,2.5752156850871698e-32,9.6013498691833355e-35,0.0,0.0,2.5318200956024785e-33,0.0,3.5102141444148972e-05,3.2570970719503885e-05,2.2336371048159413e-13,7.9014996540088979e-14,2.9061246002420358e-17,1.2532276342690413e-17,2.1649680168870057e-30,5.5239785104880032e-26,1.1367699803436752e-28,1.7840722310636785e-34,2.9274022569792883e-47,4.5951781405236107e-33,2.2260896347534774e-27,2.1471980373678348e-28,2.8895948255029014e-29,3.1670468559211914e-27,1.3984471043837989e-25,2.2873885369738873e-38,2.5336401940783442e-41,3.7110378240022764e-41
1.788027603876378e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.241051985914081,0.099964897117247306,3.2238757148837177e-57,0.099967400796912714,1.4071086583537955e-37,8.7603944567417294e-27,1.4400483029070508e-25,1.9677611221609695e-22,0.0,1.4514290457463406e-13,1.1945687994136399e-43,1.7355899155824131e-23,2.6083811354566626e-32,9.7054320723490215e-35,0.0,0.0,2.5556371574703284e-33,0.0,3.510288252839819e-05,3.2599203087241276e-05,2.2432375612416237e-13,7.9084494637346538e-14,2.9193912367232483e-17,1.2656237054076598e-17,2.1958981602857645e-30,5.5732455756658642e-26,1.1535950431059784e-28,1.7977140459236257e-34,2.9740236087686586e-47,4.6751050391713288e-33,2.2357457235356692e-27,-3.1653074506444811e-28,2.9097494018343115e-29,3.1820339645607674e-27,1.4053536042222201e-25,2.3163551828048689e-38,2.5753057582022588e-41,3.7697731269525751e-41
1.7956800006318025e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105195728216128,0.099964896399110478,3.268662943325299e-57,0.099967372883129957,1.426782726915758e-37,8.8733421059457939e-27,1.4434579860114021e-25,1.9827665324431643e-22,0.0,1.4603359116952429e-13,1.2113968567438002e-43,1.7504718527773283e-23,2.6417994104523777e-32,9.8100970333213829e-35,0.0,0.0,2.5795666261818281e-33,0.0,3.5103600664280399e-05,3.2627116870014566e-05,2.2528380231857988e-13,7.915321600664593e-14,2.9326239194656055e-17,1.2780761627430475e-17,2.2271253378297818e-30,5.6226379328355764e-26,1.1705860847112653e-28,1.8113789777379505e-34,3.0211097479562398e-47,4.7560185111300635e-33,2.2454018196620291e-27,4.8715386267069733e-29,2.9299472640601589e-29,3.1970210890604347e-27,1.4122678969312144e-25,2.3455240985635571e-38,2.6174470638553761e-41,3.8291434717766983e-41
1.803332397387227e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105192898747169,0.099964895703213874,3.313891119143981e-57,0.099967345284337081,1.4466405230929271e-37,8.9872564074069978e-27,1.4476189221338698e-25,1.9977978709863215e-22,0.0,1.4692504533175356e-13,1.2283670894271865e-43,1.765417278242192e-23,2.675470935524859e-32,9.9153445851206044e-35,0.0,0.0,2.6036085015298706e-33,0.0,3.5104296559935078e-05,3.2654715662883382e-05,2.2624384906381149e-13,7.9221169353365989e-14,2.9458225424811669e-17,1.2905848615530134e-17,2.2586509954554248e-30,5.6721543794735661e-26,1.1877438574689849e-28,1.825066779292285e-34,3.0686620533723184e-47,4.8379254712210879e-33,2.2550579231336848e-27,3.3961509112802628e-28,2.9501882779631654e-29,3.2120082292147397e-27,1.4191899825509124e-25,2.3748953511663193e-38,2.6600670583798747e-41,3.8891524035915907e-41
1.8109847941426514e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105190102577148,0.099964895028871154,3.359562902707286e-57,0.099967317996979652,1.4666829075401911e-37,9.1021414798314673e-27,1.4620313555248296e-25,2.0128548700263443e-22,0.0,1.4781725845887652e-13,1.2454797653080352e-43,1.7804261914483175e-23,2.7093961315672347e-32,1.0021174557920089e-34,0.0,0.0,2.6277627833058439e-33,0.0,3.5104970901677775e-05,3.2682003020338282e-05,2.2720389635880487e-13,7.9288363285309779e-14,2.9589870030360066e-17,1.3031496566713105e-17,2.2904765791114465e-30,5.7217937222189772e-26,1.205069111752362e-28,1.8387772057459386e-34,3.116681888200616e-47,4.9208328402860154e-33,2.2647140339511011e-27,-3.9385604982895598e-28,2.9704722513753377e-29,3.2269953848284417e-27,1.4261198611209692e-25,2.4044690042274051e-38,2.7031686904276805e-41,3.9498034664902239e-41
1.8186371908980758e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105187339288103,0.09996489437541721,3.4056809616926993e-57,0.099967291017543217,1.4869107409106905e-37,9.2180014419223055e-27,1.4654591284851809e-25,2.0279372643118425e-22,0.0,1.487102220448614e-13,1.2627351486592165e-43,1.7954985918669511e-23,2.743575414959019e-32,1.0127586779131695e-34,0.0,0.0,2.6520294712997097e-33,0.0,3.5105624354672425e-05,3.270898245675868e-05,2.2816394420249139e-13,7.9354806313798622e-14,2.9721172016049782e-17,1.3157704025013889e-17,2.3226035347585197e-30,5.7715547768632725e-26,1.2225625959925546e-28,1.8525100146151209e-34,3.1651706000869393e-47,5.004747545074386e-33,2.2743701521141011e-27,-2.8082261722549945e-29,2.9907990575751118e-29,3.2419825557159565e-27,1.4330575326805752e-25,2.4342451181196144e-38,2.7467549099373739e-41,4.0111002035245336e-41
1.8262895876535002e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105184608468097,0.099964893742207322,3.452247971095928e-57,0.099967264342553097,1.5073248838558084e-37,9.3348404123795518e-27,1.4671729177352455e-25,2.0430447910868424e-22,0.0,1.4960392767901001e-13,1.2801335002187731e-43,1.8106344789692736e-23,2.778009197609633e-32,1.0234581073489541e-34,0.0,0.0,2.6764085653000723e-33,0.0,3.5106257563582847e-05,3.2735657446865399e-05,2.2912399259378616e-13,7.9420506854753587e-14,2.9852130418270106e-17,1.3284469530299513e-17,2.3550333083687954e-30,5.8214363683380526e-26,1.2402250566729969e-28,1.8662649657561211e-34,3.2141295212486035e-47,5.0896765181328033e-33,2.2840262776218742e-27,5.0986878832790096e-28,3.0111685815391834e-29,3.2569697417008133e-27,1.4400029972684649e-25,2.4642237500341411e-38,2.7908286681114971e-41,4.0730461566888808e-41
1.8339419844089247e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105181909711104,0.099964893128616727,3.4992666132391262e-57,0.099967237968573805,1.5279261970251646e-37,9.4526625099001676e-27,1.4840467529558956e-25,2.0581771900734538e-22,0.0,1.5049836704488882e-13,1.2976750772262942e-43,1.8258338522263962e-23,2.8126978870015848e-32,1.0342157263132172e-34,0.0,0.0,2.7009000650942434e-33,0.0,3.5106871153204281e-05,3.2762031426168304e-05,2.3008404153158897e-13,7.9485473229765304e-14,2.9982744304609388e-17,1.3411791618403261e-17,2.3877673459254717e-30,5.8714373307011405e-26,1.2580572383239205e-28,1.8800418213484589e-34,3.2635599685845688e-47,5.1756266976956393e-33,2.293682410472998e-27,-4.6740586222337267e-28,3.0315806202956509e-29,3.27195694261515e-27,1.4469562549229269e-25,2.4944049540396262e-38,2.835392917394251e-41,4.1356448669040048e-41
1.841594381164349e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105179242616892,0.099964892534039909,3.546739577779143e-57,0.099967211892208543,1.5487155410666081e-37,9.5714718531779763e-27,1.4881228361202689e-25,2.0733342034544875e-22,0.0,1.5139353191927254e-13,1.3153601334591123e-43,1.8410967111093633e-23,2.8476418862333581e-32,1.0450315167683262e-34,0.0,0.0,2.7255039704683059e-33,0.0,3.5107465729075464e-05,3.2788107791408745e-05,2.3104409101478431e-13,7.9549713667151261e-14,3.0113012773418762e-17,1.3539668821256473e-17,2.4208070934223737e-30,5.921556507120925e-26,1.2760598835170523e-28,1.8938403458779975e-34,3.3134632437862432e-47,5.2626050275772593e-33,2.3033385506654445e-27,-1.6412640576114468e-28,3.0520350476021683e-29,3.2869441582992374e-27,1.4539173056818107e-25,2.5247887811404042e-38,2.880450611449597e-41,4.1988998740014771e-41
1.8492467779197735e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105176606790929,0.099964891957889948,3.5946695617157658e-57,0.099967186110098985,1.5696937766262117e-37,9.69127256090366e-27,1.4862601088546959e-25,2.0885155758560454e-22,0.0,1.5228941417109933e-13,1.3331889192683288e-43,1.8564230550891485e-23,2.8828415940619688e-32,1.0559054604330829e-34,0.0,0.0,2.750220281207177e-33,0.0,3.510804187807174e-05,3.2813889900997109e-05,2.3200414104224243e-13,7.9613236303001599e-14,3.0242934953380996e-17,1.3668099667018535e-17,2.4541539968635579e-30,5.9717927498591239e-26,1.2942337328604876e-28,1.9076603061200413e-34,3.3638406334489059e-47,5.3506184570657705e-33,2.3129946981965986e-27,7.3381299966312982e-28,3.0725317747107474e-29,3.3019313886010147e-27,1.4608861495825375e-25,2.5553752793339644e-38,2.9260047051397294e-41,4.2628147167086441e-41
1.856899174675198e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410517400184429,0.099964891399598063,3.6430592693999557e-57,0.099967160618924522,1.5908617643482643e-37,9.8120687517646983e-27,1.5059353629209457e-25,2.1037210543300686e-22,0.0,1.5318600576043776e-13,1.3511616816146583e-43,1.8718128836366552e-23,2.9182974049452347e-32,1.0668375387904922e-34,0.0,0.0,2.7750489970946558e-33,0.0,3.5108600168980089e-05,3.2839381075445371e-05,2.3296419161281904e-13,7.967604918221294e-14,3.0372510003084741e-17,1.3797082680205065e-17,2.4878095022629182e-30,6.0221449202519491e-26,1.3125795249937387e-28,1.9215014711224145e-34,3.4146934091837106e-47,5.4396739408182784e-33,2.3226508530632712e-27,-5.2126681645147039e-28,3.0930705854550159e-29,3.316918633375663e-27,1.4678627866621061e-25,2.5861644936676278e-38,2.9720581545039357e-41,4.3273929326340431e-41
1.8645515714306224e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105171427393546,0.099964890858613042,3.6919114125420931e-57,0.099967135415402184,1.6122203648752667e-37,9.9338645444453635e-27,1.5117077424684783e-25,2.1189503883368686e-22,0.0,1.5408329873746553e-13,1.3692786641040827e-43,1.8872661962227134e-23,2.954009709083698e-32,1.0778277330953953e-34,0.0,0.0,2.7999901179134862e-33,0.0,3.5109141153056276e-05,3.2864584597794776e-05,2.3392424272535673e-13,7.9738160259510877e-14,3.0501737110603698e-17,1.3926616381814243e-17,2.5217750556438097e-30,6.0726118886897324e-26,1.3310979965829462e-28,1.9353636121885195e-34,3.4660228277302132e-47,5.5297784387576209e-33,2.3323070152617073e-27,-3.8528026424972857e-28,3.1136513473129494e-29,3.3319058924851979e-27,1.4748472169571047e-25,2.6171564662944534e-38,3.0186139167378233e-41,4.3926380582532883e-41
