Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),H2X(49),C2H4(47),C2H6X(52),CH4OX(60),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),C2H4X(65),COX(50),CH2OH(40),CH2OX(54)
2.9975591454381344e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44521224759983302,0.11173606036620376,0.022613328442232933,0.0,6.7885324037034617e-07,3.122587773557821e-05,1.4297111001813108e-07,6.6819752149611217e-08,2.5786936570810876e-12,0.00028133180561405681,3.7498495765287663e-16,0.00018416950098634478,2.3581241121762036e-12,2.0476492981935966e-09,4.5163522016742986e-15,3.8209392836159455e-17,3.5108377056293614e-06,4.918090923920281e-11,0.0066520815995983083,0.0004119620315738195,3.0039275420470713e-05,1.7854911805509848e-07,1.5823890511228986e-09,7.8583020736704195e-09,4.3271325754780362e-11,5.5611329442385741e-07,7.7181385704399716e-11,1.6871072524382141e-10,2.2797757855781574e-14,1.1317135398413091e-12,4.111449951186991e-11,4.1848371027598154e-08,1.6166978592655016e-07,1.5730683758886558e-15,1.3952619437263023e-17,4.450998151134892e-13,1.3945814561321351e-13,3.951717126001563e-15
3.010470976367868e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4452004256759971,0.11172477121788375,0.022612449808211806,0.0,6.9097291041557429e-07,3.1504442863009809e-05,1.4489226728611075e-07,6.7692101355853699e-08,2.6512026660776367e-12,0.00028259983257190315,3.8332571938545491e-16,0.00018470986966044085,2.3901102084859889e-12,2.0940332229688632e-09,4.5919710896084553e-15,3.890444660898559e-17,3.5564792438935871e-06,5.0058416801842089e-11,0.0066620980092389273,0.00041365821024894907,3.0141010361982494e-05,1.7989479236728468e-07,1.5894608606008722e-09,7.8918769616997271e-09,4.3988589275727921e-11,5.6138201560448148e-07,7.8561247568636937e-11,1.7097613286618828e-10,2.3313640816944497e-14,1.1559777610890611e-12,4.1535855018536308e-11,4.2157465242827992e-08,1.6230986509117022e-07,1.5874461211727884e-15,1.4201191928375438e-17,4.5107005481049666e-13,1.4268568598710075e-13,4.0650226912261473e-15
3.0233828072976014e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44518868395620226,0.11171356039178672,0.022611571303482965,0.0,7.0323248709709348e-07,3.1784111907534921e-05,1.4682892140204647e-07,6.8572034082931597e-08,2.7253849041721018e-12,0.00028386826985414614,3.9181519482487544e-16,0.00018524858855106067,2.4223916986136468e-12,2.1412249874907508e-09,4.6684343737259486e-15,3.9608670448614988e-17,3.6024395108375254e-06,5.0947753427995441e-11,0.0066720356583485898,0.00041535365506926839,3.0242015513811037e-05,1.8124078417451916e-07,1.5965344333260872e-09,7.9254615605669665e-09,4.4713271445879374e-11,5.6667412008042276e-07,7.9959747583536105e-11,1.7326180677187558e-10,2.3838497271407684e-14,1.1806522379119346e-12,4.1957583430865027e-11,4.2465898579860205e-08,1.629470004942269e-07,1.6018730029619297e-15,1.4453109549279583e-17,4.5708832390794829e-13,1.459709843278847e-13,4.1809977593205047e-15
3.036294638227335e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44517702182340635,0.11170242727616089,0.022610692927895408,0.0,7.1563252682180324e-07,3.2064879597297502e-05,1.4878109591125256e-07,6.9459583299516009e-08,2.8012702158674369e-12,0.00028513711654262557,4.0045538338787512e-16,0.00018578566225604468,2.4549700384470899e-12,2.1892341386244356e-09,4.7457459562786727e-15,4.0322136092920197e-17,3.6487181926345961e-06,5.18490274545594e-11,0.0066818951595190249,0.00041704836609083521,3.0342295418532422e-05,1.8258706373090032e-07,1.6036097639764396e-09,7.959055849675296e-09,4.5445393450460401e-11,5.7198951084671642e-07,8.1377056790677418e-11,1.7556783781531924e-10,2.4372433095260481e-14,1.2057420424666899e-12,4.2379650562201011e-11,4.2773655887609209e-08,1.6358118568138104e-07,1.6163487099585493e-15,1.4708402883447685e-17,4.6315469460478704e-13,1.4931475067791794e-13,4.2996910413438956e-15
3.0492064691570684e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4451654386652738,0.11169137126402373,0.022609814681300359,0.0,7.2817358088747989e-07,3.2346740649388952e-05,1.5074881381259442e-07,7.0354781970562879e-08,2.878888811026258e-12,0.00028640637171893364,4.0924830261055363e-16,0.00018632109535961293,2.4878466845909708e-12,2.2380702755382994e-09,4.8239097101799581e-15,4.1044915367976138e-17,3.6953149676186693e-06,5.2762347744395587e-11,0.0066916771205729813,0.00041874234337781712,3.0441854672482189e-05,1.8393360211016767e-07,1.6106868472292793e-09,7.9926598083725087e-09,4.6184976264017633e-11,5.773280902797645e-07,8.2813347063787693e-11,1.7789431684423165e-10,2.4915554743217563e-14,1.2312522862082482e-12,4.2802022670909329e-11,4.3080722343317804e-08,1.6421241444998695e-07,1.6308729310729562e-15,1.4967102662705493e-17,4.6926923741330501e-13,1.5271769932114206e-13,4.4211518607459644e-15
3.062118300086802e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44515393387414115,0.11168039175312462,0.022608936563551309,0.0,7.4085619555167467e-07,3.2629689771063796e-05,1.5273209756070683e-07,7.1257663057216014e-08,2.9582712670365715e-12,0.00028767603446442735,4.1819598823146886e-16,0.00018685489243254661,2.5210230943581365e-12,2.2877430495390134e-09,4.9029294788491974e-15,4.1777080185504623e-17,3.7422295065205344e-06,5.3687823686545214e-11,0.0067013821446013895,0.00042043558700223494,3.0540697922731756e-05,1.8528037119357858e-07,1.6177656777614845e-09,8.0262734159536254e-09,4.6932040655222741e-11,5.8268976016656105e-07,8.426879110908234e-11,1.8024133469932123e-10,2.5467969246796078e-14,1.2571881200017001e-12,4.3224666451036843e-11,4.3387083453854381e-08,1.648406808453295e-07,1.6454453555922172e-15,1.5229239767294117e-17,4.7543202116599977e-13,1.5618054877252477e-13,4.5454301571361803e-15
3.0750301310165354e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44514250684698387,0.11166948814590806,0.022608058574503966,0.0,7.5368091210098929e-07,3.2913721660930377e-05,1.5473096906822552e-07,7.2168259516709859e-08,3.0394485309719794e-12,0.00028894610386024234,4.2730049427468526e-16,0.00018738705803236465,2.5545007257611246e-12,2.3382621639073583e-09,4.9828090760625881e-15,4.2518702540329458e-17,3.7894614727006439e-06,5.4625565196440715e-11,0.0067110108300002533,0.00042212809704370908,3.0638829864134015e-05,1.866273436575071e-07,1.6248462502495412e-09,8.0598966516605353e-09,4.7686607191757609e-11,5.8807442173355001e-07,8.5743562465602448e-11,1.826089822140123e-10,2.6029784212501005e-14,1.2835547342338505e-12,4.3647549054298035e-11,4.3692725047713248e-08,1.654659791661104e-07,1.6600656730463179e-15,1.5494845225931054e-17,4.8164311302250676e-13,1.5970402176750927e-13,4.672576490043776e-15
3.087941961946269e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44513115698538264,0.11165865984947695,0.022607180714016215,0.0,7.6664826692066198e-07,3.3198831010116375e-05,1.5674544970815163e-07,7.308660430227283e-08,3.1224519217463668e-12,0.00029021657898730546,4.3656389313277317e-16,0.0001879175967034947,2.5882810375037124e-12,2.3896373737347975e-09,5.0635522858097464e-15,4.3269854507842858e-17,3.837010522378155e-06,5.5575682716114218e-11,0.0067205637705072489,0.00042381987358920854,3.0736255236415037e-05,1.879744929612335e-07,1.6319285593696131e-09,8.093529494685904e-09,4.8448696244936291e-11,5.9348197567511137e-07,8.7237835505547404e-11,1.8499735021416465e-10,2.6601107820019044e-14,1.3103573589242967e-12,4.4070638065630251e-11,4.3997633280383159e-08,1.6608830395645384e-07,1.6747335735163178e-15,1.5763950215870286e-17,4.8790257847688987e-13,1.6328884525147856e-13,4.8026420426682415e-15
3.1008537928760024e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44511988369549027,0.11164790627555636,0.022606302981948143,0.0,7.7975879156441145e-07,3.3485012503409355e-05,1.5877556031617192e-07,7.4012730363030343e-08,3.2073131322630781e-12,0.00029148745892634907,4.4598827564975878e-16,0.00018844651297743846,2.622365488972508e-12,2.4418784857608412e-09,5.1451628621566176e-15,4.4030608241482935e-17,3.8848763048561931e-06,5.6538287214403165e-11,0.0067300415552380291,0.00042551091673280396,3.0832978821345536e-05,1.8932179333426532e-07,1.6390125997976256e-09,8.1271719241707129e-09,4.9218327994567708e-11,5.9891232218166444e-07,8.8751785434602484e-11,1.8740652951779331e-10,2.7182048820421388e-14,1.3376012638360451e-12,4.4493901545849671e-11,4.4301794620006057e-08,1.6670765001760795e-07,1.689448747293283e-15,1.6036586062961522e-17,4.942104813648694e-13,1.6693575036923809e-13,4.9356786256203192e-15
3.112474440712763e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44510980271624162,0.11163829146426132,0.022605513132771791,0.0,7.9168110943440133e-07,3.3743488133334513e-05,1.6061604027579345e-07,7.4852924037072876e-08,3.2853031548603868e-12,0.0002926315962258106,4.5460960396033613e-16,0.00018892115420939063,2.6533027414870073e-12,2.489643979726372e-09,5.2193570578293193e-15,4.47235558075228e-17,3.9282260203819084e-06,5.7415399770003259e-11,0.0067385077865150262,0.00042703222858669058,3.0919434003400011e-05,1.9053447214607834e-07,1.6453897120506488e-09,8.1574582898534605e-09,4.9917462102441352e-11,6.0381903880380755e-07,9.0131309590349862e-11,1.8959265961007753e-10,2.7713208933490221e-14,1.3625024604187044e-12,4.4874961790722585e-11,4.4574890311203662e-08,1.6726251055621875e-07,1.7027325670436277e-15,1.6285003218813532e-17,4.9992905939970741e-13,1.7027165243905478e-13,5.0579951112160274e-15
3.1229330237658473e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44510078210393045,0.11162968912974773,0.022604802357272899,0.0,8.025110274381672e-07,3.3976851821033334e-05,1.6228332277315288e-07,7.5614529929432423e-08,3.3568225470222177e-12,0.00029366159895702132,4.6248303065898434e-16,0.00018934721357213491,2.6813587919618307e-12,2.5332454000662351e-09,5.2867373349919229e-15,4.5353951901666503e-17,3.9674596512534509e-06,5.8213593610675029e-11,0.0067460761000431788,0.00042840090147204215,3.0996763908089474e-05,1.9162595571557954e-07,1.6511303052003856e-09,8.1847226309708658e-09,5.0551932285791076e-11,6.0825073863063995e-07,9.1386737000261858e-11,1.9157470716178867e-10,2.8198055449604529e-14,1.3852260441680775e-12,4.5217996292253063e-11,4.4820142236785704e-08,1.6775981584386142e-07,1.7147203439832052e-15,1.6511064797312013e-17,5.0510940460926576e-13,1.7331791353456926e-13,5.1702057986514044e-15
3.1333916068189316e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44509181068926418,0.11162113478967674,0.022604091665788428,0.0,8.1343580879584865e-07,3.4210909476719697e-05,1.6396089538979634e-07,7.6381299687063893e-08,3.429618443098627e-12,0.00029469186565031697,4.7046585725564066e-16,0.00018977221649565417,2.709616985542342e-12,2.5774325440774905e-09,5.3546932674354902e-15,4.5990776248762726e-17,4.0069004454084363e-06,5.9020179192707401e-11,0.0067535961363582404,0.00042976909336171326,3.1073641996011473e-05,1.9271749504342382e-07,1.65687202479451e-09,8.2119932245234076e-09,5.1191386507538538e-11,6.1269721368282643e-07,9.2655388673270677e-11,1.9357057045979673e-10,2.8689407164675542e-14,1.4082486525706754e-12,4.556108994015434e-11,4.5064881107737746e-08,1.6825515835601968e-07,1.7267385882027512e-15,1.6739499157127646e-17,5.1032163772199048e-13,1.7640622010634183e-13,5.2844599765595889e-15
3.143850189872016e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44508288816528696,0.11161262814013689,0.02260338105824812,0.0,8.2445572702408953e-07,3.4445658268314843e-05,1.6564876817746392e-07,7.7153250812174653e-08,3.5037084139244996e-12,0.0002957223958168475,4.7855923072413908e-16,0.00019019616536402909,2.7380780990815428e-12,2.6222107219772393e-09,5.4232267921806507e-15,4.6634067333018343e-17,4.0465482041481063e-06,5.9835216502449862e-11,0.0067610681998186125,0.00043113680431827549,3.1150070877114492e-05,1.9380907785916685e-07,1.66261486800348e-09,8.2392700593374359e-09,5.1835835144054937e-11,6.1715841006996059e-07,9.3937359323527574e-11,1.9558029775220995e-10,2.9187322963351847e-14,1.4315731630320841e-12,4.5904226618462266e-11,4.5309100340323066e-08,1.6874853580446206e-07,1.7387871363454219e-15,1.6970323231831579e-17,5.1556578951104902e-13,1.7953696873625444e-13,5.4007864010013546e-15
3.1543087729251e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44507401422694731,0.11160416887913725,0.022602670534582637,0.0,8.3557105369630981e-07,3.4681095363096016e-05,1.6734695096158309e-07,7.7930400805017736e-08,3.579110195477366e-12,0.00029675318896770593,4.867643061421822e-16,0.00019061906255607105,2.7667429097102514e-12,2.6675852659034163e-09,5.4923398331318216e-15,4.7283863667392423e-17,4.0864027262148494e-06,6.0658765753408915e-11,0.0067684925928622238,0.0004325040344068939,3.122605317424226e-05,1.9490069219908083e-07,1.6683588319978033e-09,8.2665531242200869e-09,5.248528849804107e-11,6.2163427373724216e-07,9.5232744024585176e-11,1.9760393728321365e-10,2.9691861972797814e-14,1.4552024702788851e-12,4.6247390430481639e-11,4.5552793476392784e-08,1.6923994601501831e-07,1.7508658251175996e-15,1.7203554019071222e-17,5.208418900511681e-13,1.8271055779356366e-13,5.5192141053459361e-15
3.1647673559781845e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44506518857108751,0.11159575670659523,0.022601960094723528,0.0,8.4678205846718369e-07,3.4917217928047676e-05,1.6905545334225129e-07,7.871276716385851e-08,3.6558416896166325e-12,0.00029778424461393349,4.9508224672016765e-16,0.00019104091044537026,2.7956121948342661e-12,2.7135615298596786e-09,5.5620343010409227e-15,4.7940203792739482e-17,4.1264638078637872e-06,6.1490887386314143e-11,0.0067758696160186765,0.00043387078369524741,3.130159152224616e-05,1.9599232640209995e-07,1.6741039139480705e-09,8.293842407960428e-09,5.3139756799728218e-11,6.261247504745208e-07,9.6541638209503199e-11,1.9964153729297269e-10,3.0203083562084821e-14,1.4791394863963714e-12,4.6590565673883915e-11,4.5795954189920146e-08,1.6972938691996126e-07,1.7629744915559399e-15,1.7439208580589289e-17,5.2614996872164939e-13,1.8592738743127926e-13,5.6397724015579318e-15
3.1741800807259605e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44505728651329091,0.11158822576544866,0.022601320770448918,0.0,8.5695398887805825e-07,3.5130311972047368e-05,1.7060193649350759e-07,7.9421371340431187e-08,3.7260518687463249e-12,0.0002987124187249168,5.0266586092187892e-16,0.00019141967834949652,2.8217700198846077e-12,2.7554590807070177e-09,5.6252580108184816e-15,4.853653672265598e-17,4.1626952194466147e-06,6.2247176379912374e-11,0.0067824686824653835,0.00043510044702843776,3.1369198645644222e-05,1.9697480477100733e-07,1.6792754412172256e-09,8.3184080711687437e-09,5.3733074450111257e-11,6.3017862879007294e-07,9.7731272749840588e-11,2.0148735337827043e-10,3.0668945861204383e-14,1.5009483128429991e-12,4.6899420327705483e-11,4.6014338493988615e-08,1.7016819834897664e-07,1.7738977880292834e-15,1.7653384166159246e-17,5.3095460455033833e-13,1.8885983696249815e-13,5.7501209760504877e-15
3.1835928054737365e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44504942310191226,0.11158073250832529,0.022600681513954082,0.0,8.6720382936033761e-07,3.5343956887199919e-05,1.7215679279518361e-07,8.0134227698785966e-08,3.7973670361892813e-12,0.00029964080470454117,5.1034270421064352e-16,0.00019179759995990539,2.8480946663056703e-12,2.7978523129477317e-09,5.68895558779968e-15,4.9138229497090332e-17,4.1990936254093357e-06,6.3010502525501952e-11,0.0067890298376189224,0.00043632972102292187,3.1436450249480767e-05,1.9795728194236647e-07,1.6844478696764966e-09,8.3429787543574333e-09,5.4330469796988004e-11,6.3424425994360385e-07,9.8931997641528632e-11,2.0334455168377248e-10,3.1140312953990686e-14,1.5230109037957916e-12,4.7208260502485877e-11,4.6232282092291509e-08,1.7060541169234384e-07,1.7848451164379371e-15,1.786954940918031e-17,5.3578518634453444e-13,1.9182793114665909e-13,5.8622410628695914e-15
3.192064257746735e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44504237889489023,0.11157402061916094,0.022600106241020716,0.0,8.764954581878622e-07,3.5536706599325525e-05,1.735633279137108e-07,8.0779444576262277e-08,3.8625065230846006e-12,0.00030047653293921223,5.1733228884414636e-16,0.00019213700724953124,2.8719299492172709e-12,2.8364332925158374e-09,5.7466896922897575e-15,4.9684358927489801e-17,4.231994844198607e-06,6.3703549625455182e-11,0.0067949026409639245,0.00043743573477817002,3.149667432896317e-05,1.9884150384820302e-07,1.6891038241028476e-09,8.3650966545259975e-09,5.4871618085278874e-11,6.3791334375956068e-07,1.0002219040743554e-10,2.0502579101542381e-10,3.1569286117209749e-14,1.5430859885854871e-12,4.74861951544126e-11,4.6428050936730957e-08,1.709975362743438e-07,1.7947181617025583e-15,1.8065809674290132e-17,5.4015491028610419e-13,1.9452993621742172e-13,5.9646819238241904e-15
3.200535710019733e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44503536565815655,0.11156733892424285,0.022599531022915387,0.0,8.8585048990703425e-07,3.5729899340199239e-05,1.7497665524114796e-07,8.1428125345324265e-08,3.9285617452941668e-12,0.00030131243223875502,5.2439872393587726e-16,0.0001924757316855846,2.8959012306146703e-12,2.8754218600766619e-09,5.8048097247665104e-15,5.0234873167138419e-17,4.2650310913269336e-06,6.440236545723518e-11,0.0068007450664755173,0.00043854143325354554,3.1556613430871726e-05,1.9972571277026131e-07,1.6937605053193101e-09,8.3872186082363113e-09,5.5416080533825202e-11,6.4159188605686156e-07,1.0112147473790309e-10,2.0671630405216454e-10,3.200278564797934e-14,1.5633699533220977e-12,4.7764101167836259e-11,4.6623456187307803e-08,1.7138836447281686e-07,1.8046104913658845e-15,1.8263700937707926e-17,5.4454568091048504e-13,1.9726126887209475e-13,6.0685916208182467e-15
3.209007162292732e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502838323507132,0.1115606872685949,0.02259895585960384,0.0,8.9526906338052864e-07,3.5923533605745278e-05,1.7639677934507064e-07,8.2080279300276843e-08,3.9955426194768065e-12,0.00030214850234322558,5.3154264736740162e-16,0.00019281377451725975,2.9200089242844011e-12,2.9148209130739208e-09,5.863316668907616e-15,5.078979275956926e-17,4.2982022530031063e-06,6.5106982687160504e-11,0.0068065572693673838,0.00043964681649053423,3.1616268978751378e-05,2.0060990320891084e-07,1.6984179118226056e-09,8.4093446094882051e-09,5.5963862416263902e-11,6.452798577110024e-07,1.0222990221327101e-10,2.0841611642050362e-10,3.2440843673936176e-14,1.5838643875052613e-12,4.8041970687378956e-11,4.6818494785858919e-08,1.7177789545038069e-07,1.8145220194916846e-15,1.8463232420659343e-17,5.4895751218212161e-13,2.000221460247133e-13,6.1739864083530271e-15
3.21747861456573e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44502143146978346,0.11155406549803466,0.022598380751052177,0.0,9.0475131670193166e-07,3.6117607892526809e-05,1.7782370469835537e-07,8.2735915734491111e-08,4.063459135410854e-12,0.00030298474299266973,5.3876470058827482e-16,0.00019315113699160664,2.9442534441248201e-12,2.9546333582373421e-09,5.9222115026568798e-15,5.1349138258354064e-17,4.3315082145238707e-06,6.581743407951022e-11,0.006812339404059467,0.00044075188453152547,3.1675642399386985e-05,2.0149406978444203e-07,1.7030760421095556e-09,8.4314746522760101e-09,5.6514968977725202e-11,6.489772295507541e-07,1.0334752456887177e-10,2.1012525374499119e-10,3.2883492425453332e-14,1.604570888193948e-12,4.8319795919076526e-11,4.7013163735475367e-08,1.7216612840852647e-07,1.8244526605537226e-15,1.8664413372003552e-17,5.5339041777318034e-13,2.0281278534879021e-13,6.2808826638377806e-15
