Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3OO(77),C2H4(47),COX(50),CHOX(53),CO2X(24)
5.095726745646275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43886320573922649,0.069869284698862222,0.0049879599095066273,2.5796820198032293e-09,1.6360927302017826e-07,0.082191886219019211,0.035655123268145746,3.577197266398151e-05,5.9682649880561863e-10,0.0017712093680622794,4.9070512460363056e-11,0.00057673654864603399,2.9617523684551613e-09,1.8591572879177616e-09,3.7394790887840183e-09,1.7479124214810212e-10,4.9362916387098786e-09,2.9885365939070146e-05,0.0049746370259064069,1.1575375213459927e-05,0.00065296672778479288,1.2887615918335943e-11,2.0653550263662262e-07,2.162510944985995e-07,0.00059010228407979886,0.0055829336165267003,2.228124575433212e-07,0.0016311007919663297,2.1979276775859967e-09,4.7294235698889346e-05,1.0947622628053253e-07,1.511258463789395e-10,3.8369596696220521e-16
5.100284263822686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43884728668229994,0.069841415474731064,0.0049812729567657154,2.5783513251517979e-09,1.6374133899706759e-07,0.08225015821833935,0.035668528644972219,3.5759682856874847e-05,5.9792642968058528e-10,0.0017709297365871993,4.9072804504288891e-11,0.00057682826022539726,2.9624141907179698e-09,1.8576416350926065e-09,3.741479049049241e-09,1.7482128418792622e-10,4.9326899156647699e-09,2.9907286432902618e-05,0.0049724721846631384,1.1543671382097162e-05,0.00065316489574048973,1.28566845451083e-11,2.0714145719181612e-07,2.1698051786825411e-07,0.00059189182112499774,0.0055979623124661785,2.2288685477789436e-07,0.001632198545993486,2.1946345579492091e-09,4.7328925823486545e-05,1.0951341394264849e-07,1.5122767304068511e-10,3.8279116227572412e-16
5.104841781999097e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43883136291190983,0.069813558955205843,0.0049745954527912334,2.5770212432429033e-09,1.638732767548238e-07,0.082308401605296372,0.035681914961733459,3.5747431307829087e-05,5.9902683491319258e-10,0.0017706509889726663,4.9075142896606347e-11,0.00057691988708949502,2.9630775097279022e-09,1.8561261918453716e-09,3.7434769061702717e-09,1.7485123871000433e-10,4.9290874077934951e-09,2.9929200466965643e-05,0.0049703083362097169,1.1512130388237328e-05,0.00065336285535962167,1.2825906971878331e-11,2.077484731385976e-07,2.1771078279080924e-07,0.00059368260628760475,0.0056129941942242292,2.2296112643662758e-07,0.0016332956305425556,2.1913476248201188e-09,4.7363605724803899e-05,1.0955053892374483e-07,1.51329405860849e-10,3.8189075334985178e-16
5.109399300175508e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43881543445526588,0.06978571513833913,0.0049679273837433431,2.5756917744798092e-09,1.6400508623710388e-07,0.082366616385447095,0.035695282247312235,3.573521797916368e-05,6.0012771307598279e-10,0.0017703731247502681,4.9077527613386265e-11,0.00057701142932201522,2.9637423247065178e-09,1.854610964573634e-09,3.7454726621521384e-09,1.7488110599156744e-10,4.9254841288582999e-09,2.9951108063126249e-05,0.0049681454806856807,1.1480751028525086e-05,0.00065356060690436668,1.2795282076110114e-11,2.0835654970954801e-07,2.1844188803655033e-07,0.00059547463627765678,0.0056280292384484377,2.2303527272060025e-07,0.0016343920458497334,2.1880668651535039e-09,4.7398275437447158e-05,1.0958760132433565e-07,1.5143104489467565e-10,3.8099470839106868e-16
5.113956818351919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43879950133951445,0.069757884022183844,0.0049612687358021748,2.5743629192599045e-09,1.6413676738807131e-07,0.082424802564349586,0.035708630530539728,3.5723042833268484e-05,6.0122906274245947e-10,0.0017700961434509623,4.9079958630837263e-11,0.00057710288700651047,2.9644086348779949e-09,1.8530959596418138e-09,3.7474663189980624e-09,1.7491088630922645e-10,4.921880092571287e-09,2.9973009243233589e-05,0.004965983618229323,1.1449532111280627e-05,0.00065375815063643675,1.2764808746106821e-11,2.0896568613482096e-07,2.1917383237518967e-07,0.00059726790780825442,0.0056430674218364198,2.2310929383055148e-07,0.0016354877921513134,2.1847922659315418e-09,4.7432934995993792e-05,1.0962460124476183e-07,1.515325901974787e-10,3.8010299591184443e-16
5.11851433652833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43878356359173892,0.069730065604793223,0.0049546194951677882,2.5730346779747607e-09,1.6426832015239425e-07,0.082482960147563289,0.035721959840195723,3.5710905832602668e-05,6.0233088248709317e-10,0.0017698200446050669,4.9082435925303746e-11,0.00057719426022639713,2.9650764394690751e-09,1.8515811833812848e-09,3.7494578787094676e-09,1.7494057993897275e-10,4.9182753125945667e-09,2.9994904029118947e-05,0.0049638227489777051,1.1418472456359649e-05,0.00065395548681708427,1.2734485880882067e-11,2.0957588164210676e-07,2.1990661457583588e-07,0.00059906241759551647,0.0056581087211356887,2.2318318996688042e-07,0.0016365828696836859,2.1815238141637385e-09,4.7467584434992986e-05,1.0966153878519174e-07,1.5163404182463998e-10,3.792155847269772e-16
5.127629372881151e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43875167430813744,0.06967446685852044,0.0049413491807191526,2.570380038746293e-09,1.6453104030229644e-07,0.082599189549169269,0.035748561653656405,3.5686746117135764e-05,6.0453592651354914e-10,0.0017692704923915037,4.908752925132773e-11,0.00057737675360534013,2.966416528829569e-09,1.8485523420350319e-09,3.7534347147255001e-09,1.7499970823560363e-10,4.9110635759714005e-09,3.0038674505459857e-05,0.0049595039906308175,1.1356826269755744e-05,0.00065434953756665366,1.2674287193596504e-11,2.1079944680116628e-07,2.213746876365607e-07,0.00060265513881953899,0.0056882005747067059,2.2333060811857758e-07,0.0016387710193868728,2.1750053011648863e-09,4.7536853092404912e-05,1.097352271258775e-07,1.5183666427386772e-10,3.7745354298938934e-16
5.136744409233972e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43871976681988439,0.069618918883952649,0.0049281163303957617,2.5677278598127728e-09,1.6479324625420502e-07,0.082715304634769435,0.035775087916911412,3.5662738533781411e-05,6.0674283377050369e-10,0.0017687244643388817,4.9092807404853405e-11,0.00057755891012349701,2.9677625866514656e-09,1.8455244905291813e-09,3.7574031861760869e-09,1.75058493077047e-10,4.9038490272915499e-09,3.0082419666443409e-05,0.0049551892067170545,1.1295803253040311e-05,0.00065474276123341413,1.2614677415703792e-11,2.1202723895920352e-07,2.2284609735963567e-07,0.000606252773738839,0.0057183046141335353,2.2347752877213392e-07,0.0016409564968524212,2.1685112227770654e-09,4.7606081685513278e-05,1.0980866714431269e-07,1.5203891268666032e-10,3.757083396066387e-16
5.1458594455867926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43868784134141542,0.069563421665525996,0.0049149208345133869,2.5650781441030454e-09,1.6505493758350938e-07,0.082831305448892362,0.035801538858367003,3.5638882784599659e-05,6.0895159288870992e-10,0.001768181956665566,4.9098270201323405e-11,0.00057774073044339683,2.9691146068362943e-09,1.8424976783364356e-09,3.7613633090089834e-09,1.7511693664904838e-10,4.8966317740674188e-09,3.012613968608021e-05,0.0049508783982890273,1.1235394366439951e-05,0.00065513515989014393,1.255564811197525e-11,2.1325925184975738e-07,2.243208338765915e-07,0.00060985529619061909,0.0057484206551763851,2.2362395351862518e-07,0.0016431393039750717,2.1620414760534341e-09,4.7675270489699236e-05,1.098818596356944e-07,1.5224078750834036e-10,3.7397973561787315e-16
5.1549744819396135e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43865589808618916,0.069507975187680746,0.0049017625837044672,2.5624308944581605e-09,1.6531611387355263e-07,0.08294719203609198,0.03582791470562445,3.5615178572660352e-05,6.1116219251460168e-10,0.0017676429655786683,4.9103917458168442e-11,0.00057792221522546432,2.9704725833222277e-09,1.8394719544114306e-09,3.7653150991441746e-09,1.7517504112754511e-10,4.8894119230257657e-09,3.0169834738097897e-05,0.0049465715663800707,1.1175590741930835e-05,0.00065552673560211104,1.2497191006659264e-11,2.1449547916759977e-07,2.2579888730966631e-07,0.00061346268006001584,0.0057785485143787025,2.2376988394379762e-07,0.0016453194426512008,2.1555959584781118e-09,4.7744419779896128e-05,1.0995480539251608e-07,1.5244228918524722e-10,3.7226749656468277e-16
5.1640895182924344e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4386239372666948,0.069452579434860454,0.0048886414689173416,2.5597861136330399e-09,1.6557677471558985e-07,0.083062964440948336,0.035854215685485469,3.5591625602012779e-05,6.1337462131036941e-10,0.0017671074872737478,4.9109748994750294e-11,0.00057810336512804114,2.9718365100827184e-09,1.8364473671942646e-09,3.769258572474174e-09,1.7523280867869863e-10,4.8821895801123905e-09,3.0213504995941965e-05,0.0049422687120043701,1.1116383679200068e-05,0.00065591749042707363,1.243929797973666e-11,2.1573591456896526e-07,2.2728024777193864e-07,0.00061707489928000605,0.0058086880090622971,2.2391532162809823e-07,0.0016474969147788317,2.1491745679641417e-09,4.7813529830590762e-05,1.1002750520458478e-07,1.5264341816472113e-10,3.7057139238558472e-16
5.173204554645255e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43859195909446158,0.069397234391512061,0.0048755573814154721,2.5571438042981228e-09,1.6583691970874661e-07,0.083178622708068903,0.035880442023957723,3.5568223577656337e-05,6.1558886795403935e-10,0.0017665755179345228,4.9115764632306571e-11,0.00057828418080740375,2.9732063811251848e-09,1.8334239646140053e-09,3.7731937448643133e-09,1.7529024145892743e-10,4.8749648504967834e-09,3.0257150632776518e-05,0.0049379698361571136,1.1057764641722308e-05,0.00065630742641536815,1.2381961063287e-11,2.1698055167174378e-07,2.2876490536743352e-07,0.00062069192783128558,0.0058388389573225718,2.2406026814670815e-07,0.0016496717222576548,2.1427772028514676e-09,4.7882600915824675e-05,1.1009995985903905e-07,1.5284417489510515e-10,3.6889119731353542e-16
5.182319590998076e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43855996378006673,0.069341940042085257,0.0048625102127766743,2.5545039690409642e-09,1.6609654845997755e-07,0.08329416688208946,0.035906593946260244,3.5544972205512314e-05,6.1780492113955014e-10,0.0017660470537325991,4.9121964193897427e-11,0.0005784646629177836,2.9745821904897454e-09,1.8304017940921792e-09,3.7771206321530308e-09,1.7534734161493894e-10,4.8677378385767426e-09,3.0300771821485028e-05,0.0049336749398146062,1.0999725252946289e-05,0.00065669654560994233,1.2325172437954104e-11,2.1822938405571691e-07,2.3025285019126504e-07,0.00062431373974219798,0.0058690011780238123,2.2420472506957542e-07,0.0016518438669890407,2.1364037619049547e-09,4.7951633309195249e-05,1.1017217014036613e-07,1.530445598257386e-10,3.6722668977631505e-16
5.191434627350897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43852795153314389,0.069286696371032075,0.0048494998548923376,2.5518666103678052e-09,1.6635566058402495e-07,0.083409597007674932,0.035932671676828627,3.5521871192396741e-05,6.2002276957682942e-10,0.0017655220908272102,4.9128347504354229e-11,0.0005786448121113852,2.9759639322480023e-09,1.8273809025462512e-09,3.7810392501521394e-09,1.754041112837614e-10,4.860508647982979e-09,3.0344368734671062e-05,0.0049293840239344128,1.0942257292587383e-05,0.0006570848500464068,1.226892442951139e-11,2.1948240526273566e-07,2.3174407232972876e-07,0.00062794030908860227,0.0058991744907946186,2.2434869396144504e-07,0.0016540133508760526,2.1300541443124188e-09,4.8020627283856922e-05,1.1024413683041863e-07,1.532445734069496e-10,3.6557765229966867e-16
5.200549663703718e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43849592256239112,0.069231503362806701,0.0048365261999666551,2.5492317307050986e-09,1.6661425570337776e-07,0.083524913129520498,0.035958675439320138,3.5498920245994409e-05,6.2224240199186969e-10,0.0017650006253649749,4.9134914390229875e-11,0.00057882462903840418,2.9773516005018699e-09,1.8243613363930782e-09,3.7849496146470858e-09,1.7546055259277607e-10,4.8532773815836819e-09,3.0387941544658963e-05,0.0049250970894554871,1.0885352693020817e-05,0.00065747234175306854,1.2213209505518379e-11,2.2073960879696262e-07,2.3323856186045097e-07,0.00063157160999381798,0.0059293587160233431,2.2449217638189042e-07,0.0016561801758234623,2.1237282496827009e-09,4.8089583112522203e-05,1.1031586070843108e-07,1.5344421609004768e-10,3.6394387141307278e-16
5.209664700056539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43846387707557849,0.069176361001864889,0.0048235891405158564,2.5465993324010063e-09,1.6687233344822988e-07,0.08364011529235249,0.035984605456618961,3.5476119074833744e-05,6.2446380712680391e-10,0.0017644826534796601,4.9141664679751083e-11,0.00057900411434704663,2.9787451893824561e-09,1.8213431415523549e-09,3.788851741397214e-09,1.7551666765974817e-10,4.8460441414890543e-09,3.0431490423494496e-05,0.0049208141372982942,1.0829003535775035e-05,0.00065785902275099283,1.2158020272072093e-11,2.2200098812506874e-07,2.3473630885249617e-07,0.00063520761662851815,0.0059595536748536741,2.2463517388534342e-07,0.0016583443437377615,2.1174259780437514e-09,4.8158501067462772e-05,1.1038734255103616e-07,1.536434883273202e-10,3.623251375581108e-16
5.21877973640936e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43843181527955638,0.069121269272663738,0.0048106885693674217,2.5439694177268582e-09,1.6712989345643937e-07,0.08375520354092908,0.036010461950840865,3.5453467388262859e-05,6.2668697373997966e-10,0.0017639681712919651,4.914859820277221e-11,0.00057918326868354507,2.9801446930489745e-09,1.8183263634500386e-09,3.7927456461360007e-09,1.7557245859285875e-10,4.838809029055838e-09,3.047501554294548e-05,0.004916535168364931,1.0773202048120595e-05,0.00065824489505403327,1.2103349470644963e-11,2.2326653667645432e-07,2.3623730336650281e-07,0.0006388483032106671,0.0059897591891802469,2.2477768802112348e-07,0.0016605058565271715,2.1111472298407487e-09,4.8227381420510448e-05,1.1045858313228035e-07,1.538423905720228e-10,3.6072124499934475e-16
5.227894772762181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43839973738026211,0.069066228159661333,0.0047978243796593283,2.5413419888785873e-09,1.673869353734872e-07,0.083870177920041367,0.036036245143338343,3.5430964896426266e-05,6.2891189060603325e-10,0.0017634571749093118,4.9155714790730727e-11,0.00057936209269217733,2.9815501056877033e-09,1.8153110470217593e-09,3.7966313445712897e-09,1.7562792749073554e-10,4.8315721448917924e-09,3.0518517074502378e-05,0.0049122601835392523,1.0717940599752721e-05,0.00065862996066888709,1.2049189975011191e-11,2.2453624784345218e-07,2.3774153545479358e-07,0.00064249364400542055,0.0060199750816443652,2.2491972033346705e-07,0.0016626647161016538,2.1048919059342416e-09,4.8296224443058099e-05,1.1052958322363971e-07,1.5404092327837416e-10,3.5913199173762684e-16
5.237009809115002e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43836764358272817,0.069011237647316259,0.0047849964648392623,2.5387170479781195e-09,1.676434588524362e-07,0.083985038474514037,0.036061955254705229,3.5408611310242854e-05,6.3113854651596386e-10,0.001762949660425646,4.9163014276604269e-11,0.00057954058701528233,2.9829614215109975e-09,1.8122972367162145e-09,3.8005088523855237e-09,1.7568307644248406e-10,4.8243335888601647e-09,3.0561995189378924e-05,0.0049079891836869855,1.0663211699562724e-05,0.00065901422159512742,1.1995534788253473e-11,2.2581011498156057e-07,2.3924899516152414e-07,0.00064614361332508794,0.0060502011756297649,2.2506127236155568e-07,0.0016648209243729207,2.0986599075983002e-09,4.8365030406060613e-05,1.1060034359403479e-07,1.542390869015477e-10,3.5755717942572603e-16
5.246124845467823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.438335534091089,0.068956297720087448,0.0047722047186638519,2.5360945970747431e-09,1.678994635538903e-07,0.084099785249206374,0.036087592504781364,3.5386406341384378e-05,6.3336693027720583e-10,0.001762445623921255,4.9170496494869169e-11,0.00057971875229327803,2.9843786347563128e-09,1.8092849764985493e-09,3.8043781852359555e-09,1.7573790752771835e-10,4.8170934600841202e-09,3.0605450058512582e-05,0.0049037221696558581,1.0609007992497512e-05,0.00065939767982526145,1.1942377039853438e-11,2.2708813140964075e-07,2.4075967252278722e-07,0.00064979818552903185,0.006080437295258475,2.2520234563954382e-07,0.0016669744832544474,2.0924511365187102e-09,4.8433799580035763e-05,1.1067086500984568e-07,1.5443688189766575e-10,3.559966132862575e-16
5.255239881820644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43830340910858773,0.068901408362433567,0.0047594490351979043,2.5334746381464458e-09,1.6815494914595337e-07,0.084214418289012799,0.036113157112657307,3.536434970225503e-05,6.3559703071370091e-10,0.0017619450614625891,4.917816128146055e-11,0.00057989658916467656,2.9858017396852905e-09,1.806274309853716e-09,3.8082393587548576e-09,1.7579242281659183e-10,4.8098518569511549e-09,3.0648881852565169e-05,0.0048994591422756948,1.0555322256502433e-05,0.00065978033734475445,1.1889709982856878e-11,2.2837029041014449e-07,2.4227355756676123e-07,0.00065345733502363554,0.0061106832653867156,2.2534294169658672e-07,0.0016691253946614728,2.0862654947911687e-09,4.8502532235065012e-05,1.1074114823492676e-07,1.5463430872379024e-10,3.5445010203177847e-16
5.264354918173465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43827126883758355,0.068846569558812978,0.0047467293088136221,2.5308571731012181e-09,1.6840991530418866e-07,0.084328937638863843,0.03613864929667876,3.5342441105971785e-05,6.3782883666596982e-10,0.0017614479691020982,4.9186008473733623e-11,0.00058007409826610161,2.9872307305828699e-09,1.803265279789825e-09,3.8120923885497335e-09,1.7584662436982755e-10,4.8026088771174805e-09,3.0692290741923291e-05,0.004895200102358545,1.0502147399547339e-05,0.0006601621961320925,1.1837526991118531e-11,2.296565852293225e-07,2.4379064031381928e-07,0.00065712103626221294,0.0061409389116009044,2.2548306205686688e-07,0.001671273660511012,2.0801028849195164e-09,4.8571228640794313e-05,1.1081119403062082e-07,1.5483136783791723e-10,3.5291745778706243e-16
