Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
1.9455784820549765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32835151281146879,0.11291691899343895,0.021083687058395355,7.8393351936565953e-15,1.0369926226264769e-14,2.8130931293909818e-05,2.1296872250892256e-05,5.086012423570861e-13,1.1618095043469046e-18,5.6983451475538845e-08,1.1167117409668229e-26,3.9215411122180412e-08,3.3143440680326793e-20,2.9103368995464408e-20,1.0340171687635283e-15,2.4391812531863475e-18,2.9414467856308015e-15,1.3133992342277159e-19,0.0057313407894428693,0.0034544628488974278,6.0995762536258749e-09,5.2329934722285308e-12,2.9475301448679561e-05,7.5587703512384131e-13,2.1243654239031914e-08,3.2350346209046816e-07,1.5256557777512017e-09,4.1905315375605281e-07,1.723057770342348e-11,2.0192011233979175e-14,1.1454847216892084e-18
1.9487305657353646e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32834629125155518,0.11291694270243204,0.021081016142017298,7.8836893413902603e-15,1.0431185500140525e-14,2.8244864299382338e-05,2.1363103182534909e-05,5.1097356725790929e-13,1.169650862914924e-18,5.7120646419777259e-08,1.1274039572114114e-26,3.9283360163222591e-08,3.3327478172990611e-20,2.9289134561646265e-20,1.0391118561436798e-15,2.4508274243859487e-18,2.9580883440514518e-15,1.3227855121461408e-19,0.0057312505415807284,0.0034597384467270464,6.1085970062111926e-09,5.2471695501938913e-12,2.9509630263032385e-05,7.574183153474225e-13,2.1276917361239226e-08,3.2362793384017771e-07,1.5295829040457521e-09,4.2076353374425738e-07,1.7283888922756013e-11,2.0267884393545001e-14,1.1502053210313135e-18
1.9518826494157526e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32834107064955531,0.112916966306462,0.021078345648919097,7.9282257632474956e-15,1.0492686717501501e-14,2.8359001043442358e-05,2.1429431126905949e-05,5.1335320722166061e-13,1.1775308203956599e-18,5.7257947574065663e-08,1.138181360327995e-26,3.9351252699326522e-08,3.3512237862556821e-20,2.9475784715422131e-20,1.0442214183457265e-15,2.4625099318273739e-18,2.9747851773905669e-15,1.3322238675033004e-19,0.0057311603015288122,0.0034650131009796503,6.1176161491033658e-09,5.2613587447121031e-12,2.9543933842145144e-05,7.589604870262619e-13,2.1310184115676513e-08,3.2375243293257412e-07,1.533514511897159e-09,4.2247696802695033e-07,1.7337276978229844e-11,2.0343923529218489e-14,1.1549381657846026e-18
1.954719524728102e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283363729264368,0.11291698746030321,0.021075942566958897,7.9684647750009238e-15,1.0548245100614745e-14,2.8461898223139189e-05,2.1489209205893884e-05,5.155011466172331e-13,1.1846558883861997e-18,5.738160927772265e-08,1.1479543035380554e-26,3.9412307738260653e-08,3.3679140407343988e-20,2.9644528603377749e-20,1.0488327524998387e-15,2.4730553006261214e-18,2.9898596143179336e-15,1.3407630822893267e-19,0.0057310790922192002,0.0034697594832176579,6.1257320014764424e-09,5.274140576550781e-12,2.9574785595205284e-05,7.6034909991799438e-13,2.1340127359571179e-08,3.2386450537331884e-07,1.5370567879664336e-09,4.2402166883663596e-07,1.7385391906270472e-11,2.0412504433419397e-14,1.1592083725901814e-18
1.9575564000404513e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833167597860713,0.11291700852904663,0.021073539827713719,8.0088521510720623e-15,1.0604000251268737e-14,2.8564960270542746e-05,2.1549065833857381e-05,5.1765502806315855e-13,1.1918124157227701e-18,5.7505356742070972e-08,1.1577970797074019e-26,3.9473317135527433e-08,3.3846630438369281e-20,2.9813993531819898e-20,1.0534561542478478e-15,2.4836301848510835e-18,3.0049788738151972e-15,1.3493447943635558e-19,0.0057309978893452431,0.0034745051014729482,6.1338465504987912e-09,5.2869327424802678e-12,2.960561710795606e-05,7.6173856933366299e-13,2.1370073651093543e-08,3.2397659974158245e-07,1.5406026906857377e-09,4.255688409010306e-07,1.7433569041378715e-11,2.0481215246060203e-14,1.1634882647973442e-18
1.9603932753528006e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283269798057748,0.11291702951265717,0.021071137431116497,8.0493882340955441e-15,1.0659952545667403e-14,2.8668187110208174e-05,2.1609000995955033e-05,5.1981485953904102e-13,1.1990004947136315e-18,5.7629189839720714e-08,1.1677100853261707e-26,3.9534280952019397e-08,3.4014709144077805e-20,2.9984181650419323e-20,1.0580916325781165e-15,2.494234623843644e-18,3.0201429793100635e-15,1.3579691532018896e-19,0.005730916692957071,0.0034792499558945061,6.141959796441168e-09,5.2997354427968155e-12,2.9636428474034464e-05,7.6312876885264562e-13,2.1400023041647988e-08,3.2408871593128693e-07,1.5441522227533565e-09,4.2711848293976736e-07,1.7481808369113177e-11,2.0550060787841609e-14,1.1677781195600797e-18
1.96323015066515e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832228440765021,0.11291705041110078,0.021068735377100162,8.0900733670220212e-15,1.0716102360112007e-14,2.8771578667072186e-05,2.1669014677354257e-05,5.2198064902344415e-13,1.2062202177767747e-18,5.7753108443438711e-08,1.1776937185377131e-26,3.9595199248988735e-08,3.418337771357864e-20,3.015509511240613e-20,1.0627391964751943e-15,2.5048686569393423e-18,3.035351954101582e-15,1.366636308582387e-19,0.0057308355031037818,0.0034839940466312755,6.1500717392846943e-09,5.3125491350187319e-12,2.9667219786315103e-05,7.6451957773603015e-13,2.1429975582686818e-08,3.2420085383802457e-07,1.5477053798170644e-09,4.2867059367870592e-07,1.7530109874447672e-11,2.0619045314309031e-14,1.1720781202409874e-18
1.965783338446264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32831805921147522,0.11291706914685491,0.021066573821336726,8.1268177080141667e-15,1.0766806383922679e-14,2.8864771839719481e-05,2.1723094112357585e-05,5.2393496025009277e-13,1.2127451006749278e-18,5.7864708189440032e-08,1.1867397054210317e-26,3.9649986847978927e-08,3.4335684743005624e-20,3.0309539179574858e-20,1.0669323445647424e-15,2.5144646221896327e-18,3.0490784138159818e-15,1.3744734635035733e-19,0.0057307624378628999,0.0034882630754669362,6.1573713739722643e-09,5.3240902540965271e-12,2.96949148975265e-05,7.6577205859359842e-13,2.145693560094071e-08,3.2430179643981245e-07,1.5509063195004575e-09,4.3006960303431947e-07,1.757363437975822e-11,2.068124210224578e-14,1.1759563901010253e-18
1.9683365262273784e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32831383464237185,0.11291708781357364,0.021064412542960664,8.1636833079018504e-15,1.0817670978611245e-14,2.8958098318611776e-05,2.1777237125168962e-05,5.2589410974023411e-13,1.219295757758065e-18,5.7976376999889555e-08,1.1958435170774996e-26,3.9704737671202264e-08,3.4488471393616746e-20,3.0464574097616865e-20,1.0711352957815248e-15,2.5240846191880237e-18,3.0628412532339401e-15,1.3823455148032336e-19,0.0057306893779885829,0.0034925314859470449,6.1646699536399288e-09,5.3356400693946886e-12,2.972259390642667e-05,7.6702509365319958e-13,2.1483898245526522e-08,3.2440275647492826e-07,1.5541101954186035e-09,4.314706100898491e-07,1.76172092270735e-11,2.0743549600890245e-14,1.1798428031604289e-18
1.9708897140084926e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830961070013287,0.11291710641123413,0.021062251541923135,8.2006704173410164e-15,1.0868696419090563e-14,2.9051558049806771e-05,2.183144370498005e-05,5.2785810330799447e-13,1.2258722567313097e-18,5.8088114782358005e-08,1.2050054472056044e-26,3.9759451764033049e-08,3.464173853365251e-20,3.0620201444954031e-20,1.0753480566672553e-15,2.5337286765990963e-18,3.0766404890752374e-15,1.3902525722980234e-19,0.0057306163235145407,0.0034967992781800893,6.1719674783678019e-09,5.3471984851269804e-12,2.9750256879166699e-05,7.6827872773218716e-13,2.15108635511537e-08,3.2450373386984007e-07,1.5573170063672981e-09,4.3287361392916038e-07,1.7660834405900606e-11,2.0805966326151025e-14,1.1837372811104633e-18
1.973442901789607e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830538738455173,0.1129171249398143,0.021060090818175316,8.2377792871942936e-15,1.0919882980359888e-14,2.9145150979603859e-05,2.1885713840984063e-05,5.2982694676678962e-13,1.2324746653837789e-18,5.8199921444518189e-08,1.2142257905992719e-26,3.9814129172065532e-08,3.4795487031789394e-20,3.0776422802425296e-20,1.0795706337611738e-15,2.5433968230837308e-18,3.0904761379765343e-15,1.3981947460032645e-19,0.0057305432744738502,0.0035010664522745318,6.1792639483169944e-09,5.3587654999507226e-12,2.9777903881414197e-05,7.6953296176598732e-13,2.1537831552770257e-08,3.2460472855073e-07,1.5605267516898045e-09,4.342786136400652e-07,1.7704509905798032e-11,2.0868492328286612e-14,1.1876398303559545e-18
1.975996089570721e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830116469542336,0.11291714339929258,0.021057930371668393,8.2750101685313377e-15,1.0971230937586275e-14,2.9238877054542091e-05,2.1940047522376093e-05,5.3180064592932696e-13,1.2391030516175359e-18,5.8311796894145165e-08,1.2235048431504192e-26,3.986876994111021e-08,3.4949717757139934e-20,3.0933239753568856e-20,1.0838030336001188e-15,2.5530890872994129e-18,3.1043482164916791e-15,1.4061721461330455e-19,0.0057304702308989697,0.003505333008338806,6.186559363676895e-09,5.3703411134036247e-12,2.9805534978358048e-05,7.7078779631056559e-13,2.1564802285025417e-08,3.2470574044413771e-07,1.5637394308272554e-09,4.356856083142892e-07,1.7748235716264542e-11,2.0931127712188448e-14,1.1915504581225783e-18
1.9785492773518354e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829694263254378,0.11291716178964811,0.021055770202353555,8.3123633126252993e-15,1.1022740566097037e-14,2.9332736221398176e-05,2.1994444738353298e-05,5.3377920660760771e-13,1.2457574834322082e-18,5.842374103911628e-08,1.2328429018515138e-26,3.9923374117190191e-08,3.5104431579252797e-20,3.1090653884597575e-20,1.0880452627184388e-15,2.5628054979000757e-18,3.1182567410920076e-15,1.41418488310032e-19,0.0057303971928217472,0.0035095989464813179,6.1938537245959612e-09,5.3819253241170937e-12,2.9833150234712617e-05,7.7204323228743096e-13,2.1591775782309661e-08,3.2480676947703348e-07,1.5669550431404131e-09,4.3709459704744047e-07,1.7792011826819062e-11,2.0993872546868032e-14,1.1954691707177256e-18
1.9811024651329496e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829272119571012,0.11291718011086051,0.021053610310182026,8.349838970953647e-15,1.1074412141383633e-14,2.9426728427184544e-05,2.2048905478114762e-05,5.3576263461292059e-13,1.2524380289305035e-18,5.8535753787411158e-08,1.2422402647981316e-26,3.9977941746537577e-08,3.5259629368112841e-20,3.1248666784413635e-20,1.0922973276480454e-15,2.572546083536157e-18,3.1322017281666391e-15,1.4222330675170091e-19,0.0057303241602734319,0.0035138642668104455,6.20114703122214e-09,5.3935181312587801e-12,2.9860749714721723e-05,7.7329927037101917e-13,2.1618752078725039e-08,3.2490781557678007e-07,1.5701735880194073e-09,4.3850557893897665e-07,1.783583822698442e-11,2.105672691840658e-14,1.1993959750724056e-18
1.983655652914064e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828850038472041,0.11291719836291009,0.021051450695105028,8.3874373951997721e-15,1.1126245939097039e-14,2.952085361914731e-05,2.210342973086156e-05,5.3775093575584236e-13,1.2591447563233526e-18,5.8647835047111576e-08,1.2516972311915187e-26,4.0032472875589937e-08,3.5415311994141194e-20,3.1407280044595347e-20,1.096559234918496e-15,2.5823108728546527e-18,3.1461831940227765e-15,1.4303168101940989e-19,0.0057302511332846797,0.0035181289694345393,6.2084392837219139e-09,5.4051195337435471e-12,2.9888333482162535e-05,7.7455591133392247e-13,2.1645731208102454e-08,3.2500887867109227e-07,1.573395064852772e-09,4.39918553092174e-07,1.7879714906282357e-11,2.1119690907283078e-14,1.2033308778559437e-18
1.9887620284762926e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32828006063947091,0.11291723465944468,0.021047132296039574,8.4630035492037993e-15,1.1230401305186972e-14,2.9709502751743465e-05,2.2212668732125339e-05,5.4174218069325849e-13,1.2726370301567865e-18,5.8872202733567303e-08,1.2707911766673221e-26,4.0141425819565523e-08,3.5728135241569181e-20,3.1726314025700237e-20,1.1051126025883327e-15,2.6019131771094681e-18,3.1742556269005553e-15,1.4465914145693517e-19,0.00573010509610564,0.0035266565220008843,6.2230206269716752e-09,5.4283481204872125e-12,2.9943454132138989e-05,7.7707100487144324e-13,2.169969809970697e-08,3.252110555561946e-07,1.5798468119266775e-09,4.4275047461556202e-07,1.7967619060381948e-11,2.1245948061716109e-14,1.2112250055615346e-18
1.9938684040385214e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32827162339520166,0.11291727067910542,0.021042815004767252,8.5390637922118781e-15,1.1335208872685275e-14,2.9898683201756078e-05,2.2322161655792858e-05,5.457529878902193e-13,1.2862348527394333e-18,5.9096843365181555e-08,1.2901271540997553e-26,4.025023332459195e-08,3.6042908293634045e-20,3.2047768613879684e-20,1.1137054179176929e-15,2.6216126397712812e-18,3.2024741685557816e-15,1.4630095866990733e-19,0.005729959081518533,0.0035351816050466001,6.2375977556232054e-09,5.4516110755744824e-12,2.9998512685678463e-05,7.7958851881818633e-13,2.1753676722361523e-08,3.2541329956157035e-07,1.5863102794561019e-09,4.4559035451899437e-07,1.805572420535383e-11,2.1372644658868015e-14,1.2191516075160326e-18
1.9989747796007502e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826318865033505,0.11291730642175447,0.021038498820898331,8.6156201450724199e-15,1.1440670852397931e-14,3.0088394555370435e-05,2.2431908415543935e-05,5.4978340380565277e-13,1.2999387735491827e-18,5.9321756210286744e-08,1.3097075971646491e-26,4.0358895769207978e-08,3.6359638129417868e-20,3.2371656637844668e-20,1.122337733059245e-15,2.6414094898912622e-18,3.2308389465269176e-15,1.4795722202476987e-19,0.0057298130897485101,0.0035437042194374885,6.2521706709238795e-09,5.4749083898432492e-12,3.0053509636603703e-05,7.8210845902863973e-13,2.1807667337062887e-08,3.2561561012240519e-07,1.5927854625405817e-09,4.4843818576296704e-07,1.8144030257476055e-11,2.1499781345701617e-14,1.2271107373288783e-18
2.004081155162979e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32825475640330981,0.11291734188726245,0.021034183744043266,8.6926746319009986e-15,1.1546789457623586e-14,3.0278636402327169e-05,2.2541908925090039e-05,5.5383347488701115e-13,1.3137493437320503e-18,5.9546940538848683e-08,1.3295349574751825e-26,4.0467413534908218e-08,3.6678331734989433e-20,3.2697990969135606e-20,1.1310096001290565e-15,2.661303956464999e-18,3.2593500870696436e-15,1.4962802120742986e-19,0.005729667121012267,0.0035522243660389098,6.2667393741482083e-09,5.4982400537568231e-12,3.0108445471646435e-05,7.8463083129481733e-13,2.1861670200636176e-08,3.2581798667971153e-07,1.5992723562804794e-09,4.5129396136610927e-07,1.8232537133067074e-11,2.1627358767388797e-14,1.2351024485457382e-18
2.0091875307252077e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32824632665257958,0.11291737707550818,0.021029869773812739,8.7702292800797079e-15,1.1653566904138761e-14,3.0469408335862782e-05,2.2652163098174265e-05,5.5790324757024746e-13,1.3276671161159619e-18,5.977239562246579e-08,1.3496117046643678e-26,4.0575787006037353e-08,3.6998996103406207e-20,3.3026784522141408e-20,1.1397210712072732e-15,2.681296268432688e-18,3.2880077151659329e-15,1.5131344622357788e-19,0.005729521175518352,0.0035607420457157823,6.2813038665671739e-09,5.5216060574083536e-12,3.0163320670568443e-05,7.8715564134560715e-13,2.1915685565804484e-08,3.2602042868025785e-07,1.6057709557789193e-09,4.5415767440422516e-07,1.8321244748487036e-11,2.1755377567450488e-14,1.2431267946499007e-18
2.019400281849665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32822947463389623,0.11291744661976653,0.021021245151668987,8.9268471863321699e-15,1.186910719638957e-14,3.085254085274699e-05,2.2873432090087712e-05,5.6610208342849502e-13,1.3558264872213399e-18,6.0224115149416828e-08,1.3905233288061499e-26,4.0792102615597902e-08,3.7646265135957966e-20,3.3691801165023536e-20,1.157263033533237e-15,2.7215753440341181e-18,3.3457629276320234e-15,1.5472853537993501e-19,0.0057292293550526294,0.0035777700077533579,6.3104202240463835e-09,5.5684410424857458e-12,3.027289104495659e-05,7.922125974039199e-13,2.2023754791735986e-08,3.2642550682647286e-07,1.6188032524767699e-09,4.5990888536884915e-07,1.849926186446069e-11,2.2012741868365069e-14,1.2592736051360788e-18
2.0296130329741222e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32821263258221178,0.1129175150537111,0.021012624951356522,9.0854901480976714e-15,1.20873095042108e-14,3.1237788919626491e-05,2.3095714701861971e-05,5.7438028263693368e-13,1.3844213432219617e-18,6.0676908996543161e-08,1.432462590194082e-26,4.1007845725770711e-08,3.8301501311366936e-20,3.4366810738780193e-20,1.1749640359804842e-15,2.7622485471118102e-18,3.4041055586450545e-15,1.5820321594718437e-19,0.0057289376298674029,0.0035947881124607874,6.339519753482963e-09,5.6154132586555639e-12,3.0382224462945414e-05,7.9727937180126718e-13,2.2131876957271896e-08,3.2683084024741684e-07,1.6318823135090616e-09,4.6569176437123763e-07,1.8678080937103388e-11,2.2271879363171153e-14,1.2755515953879378e-18
2.0398257840985795e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32819580048567609,0.11291758237663578,0.02100400916976804,9.2461745016617679e-15,1.2308191641283432e-14,3.1625149402375186e-05,2.3319010244580749e-05,5.8273821626621238e-13,1.4134561674264298e-18,6.1130771395304238e-08,1.4754499030514058e-26,4.1223019503628414e-08,3.8964760825842297e-20,3.5051918102160857e-20,1.1928244939497568e-15,2.8033177071988029e-18,3.4630365631092201e-15,1.6173821951567461e-19,0.0057286460013657951,0.0036117963667416457,6.3686024650162899e-09,5.662522613963633e-12,3.049132452363718e-05,8.023560081821325e-13,2.2240053943619174e-08,3.2723642471695501e-07,1.645008099790061e-09,4.7150625798154516e-07,1.885770129878084e-11,2.2532795140291694e-14,1.2919611909976538e-18
2.0500385352230367e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32817897833265119,0.11291764858793903,0.020995397803799443,9.4089166351824553e-15,1.2531771459523113e-14,3.2014619217389971e-05,2.3543318029833559e-05,5.9117625520010996e-13,1.4429354700720427e-18,6.1585696603175909e-08,1.5195059778844021e-26,4.1437627152428675e-08,3.9636099987545619e-20,3.5747228801190027e-20,1.2108448223133645e-15,2.844784652945977e-18,3.5225568763851237e-15,1.6533428282300239e-19,0.0057283544708458516,0.0036287947774925502,6.3976683687737489e-09,5.7097690111076701e-12,3.0600194725610492e-05,8.0744254926303882e-13,2.2348287572889564e-08,3.2764225609433297e-07,1.6581805722736594e-09,4.7735231359748094e-07,1.9038122282517594e-11,2.2795494262230272e-14,1.3085028165508083e-18
