Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),H2X(49),CH3OO(77),C2H6X(52),C2H4(47),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
2.503401828164884e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30485504430709054,0.11261048214084668,0.0089910336237536848,0.0,0.00010089024810379916,0.00057192481851177628,0.00022325493822105503,4.1580575064706417e-05,2.5309650226394544e-18,0.00044787498360869814,5.4906689691874474e-12,1.1896283470308192e-07,1.0428314276175265e-10,1.8597149949249267e-07,3.4190406148810279e-14,2.298634841728492e-15,6.4199306215021414e-09,6.454357199936274e-09,0.0053043407780817278,0.027336438020547648,2.650350114699324e-07,2.2558144726931237e-07,6.2916413103833414e-05,4.3298943040492567e-09,8.0738490678209247e-06,3.1229601344964409e-08,1.0177823858029155e-07,2.5897938832719045e-12,3.7939566330226166e-10,1.3967323068608162e-07,1.2885173179050733e-08,2.0105331479845204e-12,1.6770735970145114e-10
2.512047260503022e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30480402327929706,0.11260987300047072,0.0089641473199969842,0.0,0.00010181081733688187,0.00057318199601792935,0.00022422260358398566,4.1851882215951716e-05,2.5585421806878568e-18,0.00044789332082777883,5.5630817933778238e-12,1.1908197024129904e-07,1.0497897580536176e-10,1.8735897065756867e-07,3.4373352323422645e-14,2.3225726252329476e-15,6.4413912165183834e-09,6.5353866578647268e-09,0.0053034189201552947,0.027388320509160558,2.6492516080846955e-07,2.2620202670960301e-07,6.295945813147902e-05,4.3681927388988549e-09,8.0902674270591457e-06,3.1137495233975539e-08,1.0242571616591028e-07,2.6223106441926819e-12,3.7909720565294962e-10,1.3944228900700038e-07,1.2852921729446691e-08,2.0186689116417178e-12,1.6840607417955311e-10
2.52069269284116e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30475318170101529,0.11260926497477979,0.0089373503592329595,0.0,0.00010273552114419983,0.00057443225450704764,0.0002251896781608696,4.2123207058793529e-05,2.5862893474740575e-18,0.00044790788433231679,5.6359781734191667e-12,1.1920034711979986e-07,1.0567410909010137e-10,1.8874964000619203e-07,3.4556285541373391e-14,2.3466353939006165e-15,6.462801514741228e-09,6.6169547017171709e-09,0.0053025002722271409,0.027440020766635553,2.6481472736792061e-07,2.2682058026528654e-07,6.3002175377448679e-05,4.406652241221038e-09,8.106586826528512e-06,3.1045430080463725e-08,1.0307307665779487e-07,2.655043571148208e-12,3.7879763418350236e-10,1.3921208946741715e-07,1.2820864072208962e-08,2.0267977577927633e-12,1.691042012747268e-10
2.529338125179298e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30470251886855371,0.11260865801198434,0.0089106423879896247,0.0,0.00010366435209679514,0.00057567563141011809,0.00022615616099063218,4.2394545063770704e-05,2.6142066050183805e-18,0.00044791875086429121,5.7093570373578515e-12,1.1931797064198269e-07,1.0636853124865357e-10,1.9014348868116964e-07,3.4739204080072396e-14,2.3708229631861201e-15,6.4841615583884706e-09,6.6990607847292289e-09,0.0053015848193682675,0.027491539508308627,2.6470373609339357e-07,2.2743711216526794e-07,6.3044567511422704e-05,4.4452724595636962e-09,8.1228078565826173e-06,3.0953412346412174e-08,1.0372030984893062e-07,2.6879924447669052e-12,3.7849699665392901e-10,1.3898263855218531e-07,1.2788999267404195e-08,2.0349196954284969e-12,1.6980174137811885e-10
2.537983557517436e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30465203408169017,0.1126080520610276,0.0088840230545508009,0.0,0.00010459730270346894,0.00057691216394907693,0.00022712205119618131,4.2665891793483548e-05,2.6422940328304122e-18,0.00044792599606695955,5.7832173060220042e-12,1.1943484606895092e-07,1.0706223134860535e-10,1.9154049797439852e-07,3.4922106246922126e-14,2.3951351483145795e-15,6.5054713905379355e-09,6.7817043515021633e-09,0.0053006725467477879,0.027542877445982588,2.645922114370476e-07,2.2805162664983209e-07,6.3086637173423316e-05,4.484053040527012e-09,8.1389311038612173e-06,3.0861448345012022e-08,1.0436740576063425e-07,2.7211570422090217e-12,3.7819533984463756e-10,1.387539424807813e-07,1.2757326370791481e-08,2.0430347341139842e-12,1.7049869493807437e-10
2.546628989855574e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3046017266436486,0.11260744707158023,0.0088574920089451153,0.0,0.00010553436541153624,0.0005781418891361974,0.00022808734798261088,4.2937242901384267e-05,2.6705517079405318e-18,0.00044792969449514462,5.8575578934894572e-12,1.1955097861982598e-07,1.0775519888472846e-10,1.9294064932586554e-07,3.5104990378900528e-14,2.4195717643246085e-15,6.5267310551159291e-09,6.8648848383367313e-09,0.0052997634396322497,0.027594035287950062,2.6448017736586207e-07,2.2866412797026605e-07,6.3128386974240259e-05,4.5229936287923669e-09,8.154957151289476e-06,3.0769544243090638e-08,1.0501435463936948e-07,2.7545371373006758e-12,3.7789270957302617e-10,1.3852600721330651e-07,1.2725844434119416e-08,2.0511428839741206e-12,1.711950624587714e-10
2.555274422193712e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30455159586107677,0.11260684299403485,0.0088310489029351062,0.0,0.00010647553260757556,0.00057936484377356704,0.00022905205063543436,4.320859413057253e-05,2.6989797049310656e-18,0.00044792991962556338,5.9323777075460021e-12,1.1966637347205962e-07,1.0844742377130397e-10,1.9434392432263937e-07,3.5287854842148076e-14,2.4441326261102326e-15,6.5479405968859936e-09,6.9486016735611018e-09,0.0052988574833849221,0.027645013739016285,2.6436765736931256e-07,2.2927462038849067e-07,6.3169819495849887e-05,4.5620938671509695e-09,8.1708865780784617e-06,3.0677706063514551e-08,1.0566114695358015e-07,2.7881325006655144e-12,3.7758915070983938e-10,1.3829883845636844e-07,1.2694552505412916e-08,2.0592441556795037e-12,1.7189084449887848e-10
2.56391985453185e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30450164104402327,0.1126062397795005,0.0088046933900063785,0.0,0.00010742079661817258,0.00058058106445266081,0.00023001615851884837,4.347994131259619e-05,2.7275780959670854e-18,0.0004479267438671948,6.0076756501340215e-12,1.1978103576174549e-07,1.0913889633449304e-10,1.9575030469785391e-07,3.5470698031559176e-14,2.4688175484617715e-15,6.5691000614379942e-09,7.0328542778528114e-09,0.0052979546634651167,0.027695813500521832,2.6425467446695541e-07,2.2988310817670374e-07,6.3210937291828054e-05,4.6013533965322474e-09,8.1867199597268822e-06,3.0585939687566465e-08,1.0630777339054104e-07,2.8219428998539792e-12,3.7728470719530621e-10,1.3807244166885404e-07,1.2663449629254245e-08,2.0673385604325533e-12,1.7258604167023734e-10
2.5725652868699878e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30445186150591635,0.11260563737979701,0.0087784251253568632,0.0,0.00010837014971065875,0.00058179058755399764,0.00023097967107402437,4.3751280366258064e-05,2.7563469508268345e-18,0.00044792023857167975,6.0834506177915724e-12,1.1989497058393033e-07,1.098296073047578e-10,1.9715977232968454e-07,3.5653518370377998e-14,2.4936263461056755e-15,6.5902094951774349e-09,7.1176420645548654e-09,0.0052970549654274878,0.027746435270364991,2.6414125121592174e-07,2.3048959561703265e-07,6.3251742887756825e-05,4.640771856032017e-09,8.202457868024015e-06,3.0494250857296626e-08,1.0695422485322849e-07,2.8559680994702168e-12,3.7697942205506109e-10,1.3784682206758851e-07,1.2632534847054102e-08,2.0754261099538948e-12,1.7328065463656806e-10
2.5812107192081257e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30440225656354108,0.11260503574744939,0.0087522437658861651,0.0,0.00010932358409384417,0.00058299344924688228,0.00023194258781743005,4.4022607296428443e-05,2.7852863369317945e-18,0.00044791047404374793,6.1597015020819718e-12,1.2000818299292439e-07,1.1051954780933407e-10,1.9857230924031804e-07,3.5836314309798561e-14,2.5185588337433401e-15,6.6112689453150841e-09,7.2029644399859789e-09,0.005296158374921334,0.027796879743024052,2.6402740971831797e-07,2.3109408700119759e-07,6.3292238781624915e-05,4.6803488829403593e-09,8.2181008710537362e-06,3.0402645177848193e-08,1.0760049245720982e-07,2.8902078612966477e-12,3.7667333741585927e-10,1.3762198463289699e-07,1.2601807197318069e-08,2.0835068164689778e-12,1.7397468411219721e-10
2.5898561515462637e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30435282553701787,0.11260443483568189,0.0087261489701849736,0.0,0.00011028109191874557,0.00058418968548922998,0.00023290490833917883,4.4293918192864159e-05,2.8143963193763948e-18,0.00044789751955166688,6.2364271900139629e-12,1.2012067800261118e-07,1.1120870936475891e-10,1.9998789759491637e-07,3.6019084328569215e-14,2.5436148260889253e-15,6.6322784598568336e-09,7.2888208037449997e-09,0.0052952648776899139,0.027847147609579445,2.6391317162853709e-07,2.3169658663018549e-07,6.3332427444222347e-05,4.7200841127693167e-09,8.2336495331996857e-06,3.031112811975651e-08,1.082465675275537e-07,2.9246619444161957e-12,3.763664945210703e-10,1.3739793411405311e-07,1.2571265715903471e-08,2.0915806926949611e-12,1.7466813086080974e-10
2.5985015838844016e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30430356774978085,0.11260383459841235,0.0087001403985245522,0.0,0.00011124266527930851,0.00058537933202746696,0.00023386663230140733,4.4565209229034161e-05,2.84367696095737e-18,0.00044788144333770895,6.3136265644525385e-12,1.2023246058675647e-07,1.1189708386945524e-10,2.0140651970057436e-07,3.6201826932601497e-14,2.5687941379061724e-15,6.6532380875938185e-09,7.3752105490095596e-09,0.0052943744595697444,0.027897239557735574,2.6379855816047773e-07,2.3229709881393163e-07,6.3372311319529173e-05,4.7599771792803096e-09,8.2491044151514147e-06,3.0219705021222269e-08,1.08892441595761e-07,2.9593301053321922e-12,3.7605893374596752e-10,1.371746750346321e-07,1.2540909436271659e-08,2.0996477518278217e-12,1.7536099569422236e-10
2.6071470162225396e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3042544825285563,0.11260323499024628,0.0086742177128463424,0.0,0.00011220829621312486,0.00058656242439650828,0.00023482775943668046,4.483647666095216e-05,2.8731283222027606e-18,0.00044786231262862979,6.3912985045205267e-12,1.203435356793166e-07,1.125846635963756e-10,2.0282815800527327e-07,3.6384540654583276e-14,2.5940965840442468e-15,6.6741478780927691e-09,7.4621330628290315e-09,0.0052934871064899119,0.027947156271842535,2.6368359009467434e-07,2.3289562787101194e-07,6.3411892825098189e-05,4.8000277145113392e-09,8.264466073911628e-06,3.0128381090358625e-08,1.0953810639671782e-07,2.9942120980860055e-12,3.7575069461279998e-10,1.3695221169775394e-07,1.2510737389730764e-08,2.107708007529713e-12,1.7605327947117951e-10
2.6157924485606775e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30420556920334185,0.11260263596647103,0.0086483805767515829,0.0,0.00011317797670214501,0.00058773899791980742,0.00023578828954642423,4.5107716826016365e-05,2.902750461400579e-18,0.00044784019364615556,6.4694418859909764e-12,1.2045390817474595e-07,1.1327144118570713e-10,2.0425279509682939e-07,3.6567224053596305e-14,2.61952197947263e-15,6.6950078816865792e-09,7.5495877264117767e-09,0.005292602804471391,0.027996898432917694,2.6356828778533597e-07,2.3349217812834349e-07,6.3451174352432e-05,4.84023534880397e-09,8.2797350628043154e-06,3.0037161407411818e-08,1.1018355386567041e-07,3.0293076743723755e-12,3.7544181580565843e-10,1.3673054819123501e-07,1.2480748605674681e-08,2.1157614739165553e-12,1.7674498309617103e-10
2.6244378808988155e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30415682710738473,0.1126020374830497,0.0086226286554910887,0.0,0.00011415169867338469,0.00058890908770947486,0.00023674822249938448,4.5378926141856766e-05,2.9325434346271152e-18,0.00044781515161747255,6.5480555816705062e-12,1.2056358292830397e-07,1.1395740963763989e-10,2.0568041370183868e-07,3.6749875714738126e-14,2.6450701393150559e-15,6.7158181494651056e-09,7.6375739154067966e-09,0.0052917215396263446,0.028046466718667031,2.6345267116729694e-07,2.3408675392089401e-07,6.3490158267354399e-05,4.880599710830063e-09,8.2949119314838339e-06,2.9946050926955686e-08,1.1082877613522296e-07,3.0646165836524942e-12,3.7513233518513164e-10,1.3650968839263217e-07,1.2450942111812278e-08,2.123808165545852e-12,1.7743610751827117e-10
2.6330833132369534e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30410825557716165,0.11260143949661508,0.008596961615955051,0.0,0.00011512945399962734,0.00059007272866646481,0.00023770755823011321,4.5650101105189987e-05,2.9625072957749157e-18,0.00044778725078571728,6.6271384617736089e-12,1.2067256475636087e-07,1.1464256230520007e-10,2.0711099668461837e-07,3.6932494248748277e-14,2.6707408788825189e-15,6.7365787332661667e-09,7.7260910001797878e-09,0.0052908432981574388,0.028095861803506293,2.6333675976287559e-07,2.3467935959139902e-07,6.3528846910375968e-05,4.9211204276183027e-09,8.309997225944875e-06,2.9855054480059982e-08,1.1147376553235853e-07,3.1001385732648563e-12,3.7482228980275725e-10,1.3628963597420013e-07,1.2421316934393772e-08,2.1318480974047476e-12,1.7812665372999879e-10
2.6417287455750914e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30405985395235735,0.11260084196446388,0.0085713791266628925,0.0,0.00011611123450012098,0.00059122995548082616,0.00023866629673748014,4.592123829068222e-05,2.9926420965804171e-18,0.00044775655442046044,6.7066893942881018e-12,1.2078085843670267e-07,1.1532689288715001e-10,2.0854452704614487e-07,3.7115078291638854e-14,2.6965340137053709e-15,6.7572896856667445e-09,7.8151383460836797e-09,0.0052899680663571627,0.028145084358582033,2.6322057268864933e-07,2.3526999949008809e-07,6.3567242597054421e-05,4.9617971245804948e-09,8.3249914885333025e-06,2.9764176776431945e-08,1.1211851457548403e-07,3.135873388533874e-12,3.7451171591526198e-10,1.3607039440774138e-07,1.2391872098426741e-08,2.1398812848982943e-12,1.7881662276619865e-10
2.6503741779132293e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30401162157584466,0.11260024484455033,0.008545880857753296,0.0,0.00011709703194127064,0.00059238080263201542,0.00023962443808321079,4.6192334349820129e-05,3.0229478866512547e-18,0.00044772312482818335,6.7867072453317568e-12,1.2088846870883605e-07,1.1601039542095661e-10,2.0998098792299006e-07,3.7297626504329462e-14,2.7224493595645133e-15,6.7779510599743519e-09,7.9047153137237045e-09,0.0052890958306071366,0.028194135051792423,2.631041286621352e-07,2.3585867797441788e-07,6.3605347618349157e-05,5.0026294255376591e-09,8.3398952579577643e-06,2.9673422406532238e-08,1.1276301597149924e-07,3.1718207728763157e-12,3.7420064899860829e-10,1.3585196696937659e-07,1.236260662789071e-08,2.1479077438379481e-12,1.7950601570294288e-10
2.6590196102513673e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30396355779366396,0.11259964809548033,0.0085204664809741953,0.0,0.0001180868380373255,0.00059352530438926761,0.00024058198239044955,4.6463386009790198e-05,3.0534247134932323e-18,0.00044768702336274034,6.8671908795002245e-12,1.2099540027429087e-07,1.1669306427582937e-10,2.1142036258625494e-07,3.7480137572286353e-14,2.7484867325217075e-15,6.798562910218626e-09,7.9948212592170187e-09,0.0052882265773774384,0.028243014547807931,2.629874460083897e-07,2.3644539940881329e-07,6.3643164240970813e-05,5.0436169527458871e-09,8.3547090693021159e-06,2.9582795843664024e-08,1.1340726261289057e-07,3.2079804679055474e-12,3.7388912376182371e-10,1.3563435674420524e-07,1.2333519545940202e-08,2.155927490430286e-12,1.8019483365645311e-10
2.667665042589505e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30391566195500275,0.11259905167650515,0.0084951356696729222,0.0,0.00011908064445106156,0.00059466349481202669,0.00024153892984234775,4.6734390072366568e-05,3.0840726225369703e-18,0.00044764831043580622,6.9481391602063637e-12,1.2110165779692313e-07,1.1737489414582987e-10,2.1286263444050167e-07,3.7662610205166008e-14,2.7746459489490063e-15,6.8191252911430496e-09,8.0854555344470124e-09,0.005287360293225918,0.028291723508091813,2.6287054266651369e-07,2.3703016816441643e-07,6.36806947077249e-05,5.0847593269219884e-09,8.3694334540385437e-06,2.9492301446036172e-08,1.1405124757484965e-07,3.2443522135336378e-12,3.7357717416064633e-10,1.3541756663089657e-07,1.2304609875108489e-08,2.1639405412659183e-12,1.8088307778204148e-10
2.676310474927643e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30386793341217633,0.1125984555475153,0.0084698880987863837,0.0,0.00012007844279445945,0.00059579540775042867,0.00024249528068067661,4.7005343412807598e-05,3.1148916571642353e-18,0.00044760704552730332,7.0295509500110674e-12,1.2120724590321656e-07,1.1805588004305372e-10,2.143077870226844e-07,3.7845043136462865e-14,2.8009268255573418e-15,6.8396382581968528e-09,8.176617487312252e-09,0.0052864969647975187,0.028340262590920401,2.6275343619608079e-07,2.3761298861884061e-07,6.3717941237850993e-05,5.1260561672689632e-09,8.3840689400414567e-06,2.9401943458800123e-08,1.1469496411241791e-07,3.2809357480713241e-12,3.7326483341094886e-10,1.3520159934616465e-07,1.2275876637497615e-08,2.1719469133086483e-12,1.8157074927307304e-10
2.684955907265781e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30382037152060698,0.11259785966903443,0.0084447234448313344,0.0,0.00012108022462937744,0.00059692107684583822,0.00024345103520446456,4.7276242978761249e-05,3.1458818587339433e-18,0.00044756328719580511,7.1114251109456761e-12,1.2131216918258285e-07,1.1873601729088588e-10,2.1575580400107983e-07,3.8027435123161487e-14,2.8273291794242616e-15,6.8601018675270887e-09,8.2683064619702043e-09,0.0052856365788236104,0.028388632451403328,2.6263614378346621e-07,2.3819386515593478e-07,6.3754906027356113e-05,5.1675070915012118e-09,8.3986160516020196e-06,2.9311726016060694e-08,1.1533840565765628e-07,3.3177308083258708e-12,3.7295213400199639e-10,1.3498645742918922e-07,1.2247318854972654e-08,2.1799466238847871e-12,1.8225784935994552e-10
2.7022467719420574e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30372574512834977,0.11259666850882213,0.0083946416016242344,0.0,0.00012309570477458972,0.00059915381703296911,0.00024536075678287023,4.7817868933265869e-05,3.2083759181751164e-18,0.00044746851995353814,7.2765559935373513e-12,1.2152003943461406e-07,1.2009372864855344e-10,2.1866036646980331e-07,3.8392091406104531e-14,2.8804975892356425e-15,6.9008812410479034e-09,8.4532628360011674e-09,0.0052839245815928014,0.028484867110056239,2.62401068048649e-07,2.3934980404330283e-07,6.3827999054332085e-05,5.2508696551856523e-09,8.4274472307378618e-06,2.9131728757134378e-08,1.1662443836774696e-07,3.3919544462643983e-12,3.7232578560819048e-10,1.3455865899322746e-07,1.2190725742520869e-08,2.195926131693208e-12,1.8363034042203301e-10
