Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),acetyl(43)
3.8073734975073586e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43992334162234903,0.10710318693130548,0.020365606726381495,0.0,1.0375210381108106e-05,0.0021754313197383094,0.00033419567609751599,7.758454348073998e-05,1.4723657623536303e-14,0.0034231529807675514,5.5244882212493809e-11,0.00035033083383460107,3.2457929212760626e-09,1.0228744379760302e-07,2.1272173241096626e-11,1.3094097897579006e-12,8.7361200222495004e-07,9.9930905499670105e-07,0.0076458470225727552,0.0045661136319640437,0.00012589187840833434,2.2527873405252891e-07,1.734357353274386e-08,2.2043166436834299e-07,4.3032464458049268e-05,1.580540949877024e-06,4.8924333276252496e-10,1.0297453512009195e-09,6.6241502652995366e-07,1.6355989466495102e-06,6.2988138987936683e-12,2.114332062816782e-07,1.0285746233112104e-09,9.2468526220640072e-08,2.8013916969907942e-13,2.862756025714104e-12
3.8309973474383545e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43990025822885204,0.10708156353395747,0.02035138188833889,0.0,1.0563099201286522e-05,0.0021925054591728716,0.00033813094676784079,7.8647369291822553e-05,1.5056487012637119e-14,0.0034405464467735522,5.65183378868389e-11,0.00035023987147984762,3.2909428700302769e-09,1.0451817351236614e-07,2.1517402373924227e-11,1.331456305174106e-12,8.8276684288212821e-07,1.0205804801945797e-06,0.0076438916026960726,0.0045904266960473386,0.00012627135160786073,2.2717260361023883e-07,1.7419524541962478e-08,2.2153605842415774e-07,4.3369646985994284e-05,1.6141912466640429e-06,4.9797262863650248e-10,1.0355636704062887e-09,6.6417037631407424e-07,1.6349188935452375e-06,6.3655551214882057e-12,2.1432813983147212e-07,1.0406320192149413e-09,9.456691750073461e-08,2.8608723882424171e-13,2.9111833888366355e-12
3.8546211973693504e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43987721788317125,0.10705995353799146,0.020337168476119306,0.0,1.0753215319356077e-05,0.0022095992203257793,0.00034208544943384285,7.9715766603725762e-05,1.5394779905588406e-14,0.0034578926203710169,5.7810220065698817e-11,0.00035014935358032698,3.3363437893838363e-09,1.0678052330671654e-07,2.1763755395794308e-11,1.3537117815015894e-12,8.9194684773912401e-07,1.0421444581292888e-06,0.0076419380758917261,0.004614695389497752,0.00012664985660803407,2.2906992561051556e-07,1.7495122992158492e-08,2.226373285761154e-07,4.3707189844839204e-05,1.6483044505145869e-06,5.0680347687928499e-10,1.0413783074803672e-09,6.6591840169823456e-07,1.6342371420200647e-06,6.4325771036577494e-12,2.1723810591902496e-07,1.0527474342365379e-09,9.6696427235342263e-08,2.9211671434570979e-13,2.9600792566228765e-12
3.8782450473003464e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43985422051015732,0.10703835691616706,0.020322966476805589,0.0,1.0945571272780689e-05,0.002226712516771348,0.00034605912459513848,8.0789689213008593e-05,1.5738593218583896e-14,0.0034751916760496029,5.9120603750045482e-11,0.00035005928527090255,3.3819938829759619e-09,1.0907467222857248e-07,2.2011228837530689e-11,1.3761764432919807e-12,9.0115177592123952e-07,1.0640025677987417e-06,0.0076399864382028148,0.0046389197852006276,0.00012702740113522808,2.3097067038697834e-07,1.7570370404004484e-08,2.2373548648018891e-07,4.4045091337950721e-05,1.6828830607688965e-06,5.1573642845115894e-10,1.0471892744366678e-09,6.6765917334993758e-07,1.6335537690041554e-06,6.4998789408949966e-12,2.2016297628797424e-07,1.0649206793611376e-09,9.885724465796108e-08,2.982280276772734e-13,3.0094443631847232e-12
3.9018688972313423e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43983126603502115,0.10701677364138651,0.020308775877503338,0.0,1.1140179584231095e-05,0.0022438452625838604,0.00035005191298381598,8.1869090995095883e-05,1.6087984119876033e-14,0.0034924437878196351,6.0449562234313799e-11,0.00034996967127801272,3.4278913559926215e-09,1.1140079792981928e-07,2.2259819246934701e-11,1.3988505076574241e-12,9.1038138923680176e-07,1.0861563762453255e-06,0.0076380366856872916,0.0046630999557765885,0.00012740399279893418,2.3287480847625888e-07,1.7645268292279141e-08,2.2483054375882174e-07,4.4383349779279148e-05,1.7179295578466595e-06,5.2477203350456003e-10,1.0529965832002675e-09,6.6939276090598675e-07,1.6328688495424251e-06,6.5674597325707086e-12,2.2310262292503612e-07,1.0771515663547107e-09,1.0104955762841278e-07,3.0442160683366861e-13,3.0592794272884613e-12
3.925492747162338e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43980835438332988,0.10699520368669788,0.020294596665340899,0.0,1.133705276146292e-05,0.0022609973723225177,0.00035406375556362355,8.2953925910108218e-05,1.6443010028984774e-14,0.0035096491291974944,6.1797167112140626e-11,0.00034988051594226038,3.474034415417489e-09,1.1375907666530099e-07,2.250952318880955e-11,1.4217341843617065e-12,9.1963545214584151e-07,1.1086074385695519e-06,0.007636088814418413,0.0046872359735826421,0.00012777963909443849,2.3478231061563313e-07,1.7719818165808268e-08,2.2592251200004506e-07,4.4721963493042234e-05,1.7534464032685269e-06,5.339108413794222e-10,1.0588002456107602e-09,6.7111923299391112e-07,1.6321824568448426e-06,6.6353185818152094e-12,2.2605691807599031e-07,1.0894399077611382e-09,1.0327355263230898e-07,3.106978764355911e-13,3.1095851525152651e-12
3.949116597093334e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43978548548100244,0.10697364702529778,0.020280428827469242,0.0,1.1536203297195473e-05,0.0022781687610171604,0.00035809459352914753,8.4044148008506788e-05,1.6803728615905505e-14,0.0035268078731917037,6.3163488282466387e-11,0.00034979182323976213,3.5204212702760155e-09,1.1614968329202336e-07,2.2760337244976894e-11,1.4448276759105672e-12,9.2891373172896974e-07,1.1313572979452933e-06,0.0076341428204851547,0.0047113279107132847,0.00012815434740541063,2.3669314774085273e-07,1.7794021527410025e-08,2.2701140275663235e-07,4.506093081342538e-05,1.7894360396801371e-06,5.4315340059863627e-10,1.0646002734255348e-09,6.728386572528409e-07,1.6314946623350389e-06,6.7034545955000227e-12,2.2902573426114904e-07,1.1017855168992414e-09,1.05529414780766e-07,3.170572577151331e-13,3.1603622274180199e-12
3.97274044702433e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43976265925430646,0.10695210363053419,0.020266272351061928,0.0,1.1737643668991231e-05,0.0022953593441547445,0.00036214436830497577,8.5139711436558007e-05,1.7170197800315904e-14,0.0035439201922896624,6.4548593955987169e-11,0.00034970359680232645,3.5670501318730148e-09,1.1857279126856303e-07,2.3012258014294157e-11,1.4681311776411913e-12,9.382159976564629e-07,1.1544074856365385e-06,0.0076321986999925645,0.0047353758390016459,0.00012852812500640945,2.386072909839372e-07,1.7867879873844686e-08,2.2809722754530759e-07,4.5400250084297271e-05,1.8259008908785993e-06,5.5250025886362788e-10,1.070396678323793e-09,6.7455110035381099e-07,1.6308055356974317e-06,6.7718668842196716e-12,2.3200894429032314e-07,1.1141882078598033e-09,1.0781732781036025e-07,3.2350016852166264e-13,3.2116113256768254e-12
3.996364296955326e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43973987562985395,0.10693057347590866,0.020252127223315024,0.0,1.1941386339136014e-05,0.0023125690376665006,0.00036621302154485211,8.6240570441620902e-05,1.7542475750781885e-14,0.0035609862584450097,6.5952550661945741e-11,0.00034961583993652561,3.6139192140219604e-09,1.2102857265467685e-07,2.3265282112668618e-11,1.4916448778108909e-12,9.4754202215755724e-07,1.1777595210156489e-06,0.0076302564490621219,0.004759379830020608,0.00012890097906530909,2.4052471167084515e-07,1.7941394695766129e-08,2.2917999784598597e-07,4.57399196589403e-05,1.8628433618413123e-06,5.6195196304973453e-10,1.0761894719085765e-09,6.7625662801935205e-07,1.6301151449230143e-06,6.8405545622731907e-12,2.3500642127729548e-07,1.12664779550256e-09,1.1013747408331817e-07,3.3002702332811092e-13,3.2633331062543891e-12
4.019988146886322e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43971713453459804,0.10690905653507854,0.020237993431447037,0.0,1.2147443754519725e-05,0.0023297977579157607,0.00037030049513081824,8.7346679377262265e-05,1.7920620883962533e-14,0.0035780062430656027,6.7375423255249641e-11,0.00034952855564172056,3.6610267332674162e-09,1.2351719811110614e-07,2.3519406173063112e-11,1.515368957684967e-12,9.5689157998995594e-07,1.2014149115830776e-06,0.0076283160638320269,0.0047833399550839505,0.00012927291664564827,2.4244538131940144e-07,1.8014567477677223e-08,2.302597251010427e-07,4.6079937899794549e-05,1.9002658387570711e-06,5.7150905920173573e-10,1.0819786657090511e-09,6.7795530504261781e-07,1.6294235563536573e-06,6.9095167476457438e-12,2.3801803865381395e-07,1.1391640954531177e-09,1.1249003458793401e-07,3.3663823323763803e-13,3.3155282135472982e-12
4.043611996817318e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43969443589582946,0.10688755278185899,0.020223870962698856,0.0,1.2355828346517853e-05,0.0023470454216864074,0.00037440673117234699,8.8457992708202652e-05,1.8304691863814192e-14,0.0035949803170020707,6.8817274923905315e-11,0.00034944174662709601,3.7083709091018004e-09,1.2603883689957037e-07,2.3774626845498421e-11,1.5393035916237589e-12,9.6626444840955606e-07,1.2253751529884534e-06,0.0076263775404574949,0.0048072562852475124,0.00012964394470890632,2.4436927163720966e-07,1.8087399697889709e-08,2.3133642071463446e-07,4.6420303178215083e-05,1.9381706890594166e-06,5.8117209252960421e-10,1.0877642711844016e-09,6.7964719530602752e-07,1.6287308347250655e-06,6.9787525619904921e-12,2.4104367018311314e-07,1.1517369240998909e-09,1.1487518893920929e-07,3.4333420599070601e-13,3.3681972775357042e-12
4.0672358467483137e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43967177964117282,0.10686606219022456,0.02020975980433368,0.0,1.2566552530873481e-05,0.0023643119461719134,0.0003785316720054658,8.9574465015097588e-05,1.8694747600793462e-14,0.0036119086505369304,7.0278167196757572e-11,0.00034935541532776261,3.7559499641744466e-09,1.2859365688294555e-07,2.4030940797054255e-11,1.5634489471688834e-12,9.7566040714039495e-07,1.2496417290530422e-06,0.0076244408751109964,0.0048311288913103429,0.00013001407011670955,2.4629635451935252e-07,1.8159892828485156e-08,2.3241009605205105e-07,4.6761013874241364e-05,1.9765602614621238e-06,5.9094160740388368e-10,1.0935462997251118e-09,6.8133236179923352e-07,1.6280370432085166e-06,7.0482611306101436e-12,2.4408318997297756e-07,1.1643660985910157e-09,1.1729311537970758e-07,3.5011534597252734e-13,3.4213409139338992e-12
4.0908596966793096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43964916569858353,0.10684458473431088,0.020195659943636955,0.0,1.2779628707579903e-05,0.0023815972489649303,0.00038267526019187067,9.0696050999157602e-05,1.9090847251059391e-14,0.0036287914133742417,7.1758159951521882e-11,0.0003492695639199765,3.8037621244936839e-09,1.3118182452562091e-07,2.4288344711864357e-11,1.5878051851286587e-12,9.850792383448203e-07,1.274216111793541e-06,0.007622506063982488,0.0048549578438158688,0.00013038329963296932,2.4822660204640565e-07,1.8232048335278967e-08,2.3348076243908378e-07,4.7102068376378443e-05,2.0154368859967436e-06,6.0081814735123867e-10,1.0993247626541502e-09,6.8301086663667876e-07,1.6273422434512683e-06,7.1180415824386098e-12,2.4713647248835578e-07,1.1770514368311757e-09,1.19743990780618e-07,3.5698205422084254e-13,3.4749597243362997e-12
4.1144835466103055e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43962659399634424,0.10682312038841596,0.020181571367916293,0.0,1.2995069260763879e-05,0.0023989012480474139,0.00038683743851803266,9.1822705486610648e-05,1.9493050215674654e-14,0.0036456287746297841,7.3257311423099968e-11,0.00034918419433552586,3.8518056196239547e-09,1.3380350489403025e-07,2.4546835291105919e-11,1.6123724596627214e-12,9.9452072659389014e-07,1.2990997614471051e-06,0.0076205731032796117,0.0048787432130530635,0.0001307516399259557,2.5015998648249269e-07,1.8303867677789419e-08,2.3454843116144789e-07,4.744346508138907e-05,2.0548028740522084e-06,6.1080225505045545e-10,1.1050996712310181e-09,6.8468277107474839e-07,1.6266464956157388e-06,7.1880930500228945e-12,2.5020339256353634e-07,1.1897927574784706e-09,1.2222799064302198e-07,3.6393472843407762e-13,3.5290542963612683e-12
4.1381073965413015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43960406446306155,0.10680166912700148,0.020167494064501443,0.0,1.3212886558569401e-05,0.0024162238617812378,0.00039101814999429533,9.2954383433010987e-05,1.990141613980583e-14,0.0036624209028217193,7.477567821216747e-11,0.00034909930827533165,3.9000786828759895e-09,1.3645886165735208e-07,2.4806409252986891e-11,1.63715091836583e-12,1.0039846588380011e-06,1.324294126497622e-06,0.0076186419892278852,0.0049024850690576414,0.00013111909757030962,2.5209648027300076e-07,1.8375352309207002e-08,2.3561311346423384e-07,4.7785202394096285e-05,2.0946605184163668e-06,6.2089447232778093e-10,1.1108710366525171e-09,6.8634813552829573e-07,1.625949858417626e-06,7.2584146695047462e-12,2.5328382541389572e-07,1.2025898799412654e-09,1.2474528909935677e-07,3.7097376297984628e-13,3.583625203797147e-12
4.1617312464722974e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43958157702766343,0.10678023092469384,0.020153428020744185,0.0,1.343309295304195e-05,0.0024335650088992745,0.0003952173378539666,9.4091039927397384e-05,2.0316004911922786e-14,0.0036791679658617501,7.6313315294023494e-11,0.0003490149072223029,3.9485795514898618e-09,1.3914805708837374e-07,2.5067063332729803e-11,1.6621407023508653e-12,1.0134708243777487e-06,1.3498006437032047e-06,0.0076167127180708453,0.004926183481613223,0.00013148567904899469,2.5403605604266431e-07,1.8446503676365854e-08,2.3667482055136371e-07,4.8127278727195677e-05,2.135012093319373e-06,6.3109534015241211e-10,1.1166388700526074e-09,6.8800701958679771e-07,1.6252523891628225e-06,7.32900558060239e-12,2.5637764664722752e-07,1.2154426243749498e-09,1.272960589150701e-07,3.7809954890373171e-13,3.6386730067432931e-12
4.1853550964032933e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43955913161939519,0.10675880575628496,0.020139373224018299,0.0,1.3655700780013421e-05,0.0024509246084969249,0.00039943494555240189,9.5232630196304726e-05,2.0736876662997062e-14,0.0036958701310467251,7.787027602769114e-11,0.00034893099245349093,3.9973064668135381e-09,1.4187125206451487e-07,2.5328794282549956e-11,1.6873419463310217e-12,1.0229790148350285e-06,1.3756207381247938e-06,0.0076147852860702064,0.0049498385202525336,0.00013185139075519163,2.5597868659379391e-07,1.8517323219720975e-08,2.3773356358510117e-07,4.8469692501077064e-05,2.1758598544789527e-06,6.4140539863285485e-10,1.1224031825069018e-09,6.8965948203017547e-07,1.6245541437831998e-06,7.399864926592441e-12,2.5948473227466447e-07,1.2283508116787348e-09,1.2988047149046102e-07,3.8531247393842104e-13,3.6941982517479255e-12
4.208978946334289e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43953672816781719,0.10673739359673322,0.020125329661719479,0.0,1.3880722358987494e-05,0.0024683025800240677,0.00040367091676608168,9.6379109607632371e-05,2.116409176569946e-14,0.003712527565050697,7.9446612165260221e-11,0.0003488475650515798,4.046257674475432e-09,1.4462860606900636e-07,2.559159887163002e-11,1.7127547787011933e-12,1.0325090241243694e-06,1.401755823155882e-06,0.0076128596895059719,0.0049734502542586011,0.00013221623899413847,2.5792434490399232e-07,1.858781237332511e-08,2.3878935368559531e-07,4.8812442143654791e-05,2.2172060391474186e-06,6.5182518701220914e-10,1.1281639850332372e-09,6.9130558084402362e-07,1.6238551768714534e-06,7.4709918542916862e-12,2.6260495872120035e-07,1.2413142634924654e-09,1.3249869686269949e-07,3.9261292251316318e-13,3.7502014719498571e-12
4.232602796265285e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43951436660280169,0.10671599442116399,0.020111297321265268,0.0,1.4108169993025417e-05,0.0024856988432773934,0.00040792519539168374,9.7530433674372085e-05,2.1597710833596661e-14,0.0037291404339174056,8.1042373861461063e-11,0.00034876462591575011,4.0954314245497427e-09,1.4742027719221857e-07,2.5855473886092176e-11,1.7383793216185597e-12,1.0420606484245112e-06,1.4282073005533517e-06,0.0076109359246765481,0.0049970187526659467,0.00013258022998491743,2.598730041242807e-07,1.8657972564806547e-08,2.3984220193041402e-07,4.9155526090206507e-05,2.2590528661603527e-06,6.6235524366344125e-10,1.13392128858983e-09,6.9294537323451094e-07,1.6231555417148657e-06,7.5423855140389396e-12,2.6573820283582335e-07,1.2543328021933215e-09,1.3515090370802175e-07,4.0000127576345523e-13,3.8066831872150414e-12
4.256226646196281e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43949204685452936,0.10669460820487026,0.020097276190095027,0.0,1.4338055968632438e-05,0.0025031133183931282,0.00041219772554514772,9.8686558058199623e-05,2.2037794720346922e-14,0.0037457089030531695,8.265760968345997e-11,0.00034868217577195044,4.1448259717174649e-09,1.5024642213313577e-07,2.6120416128965798e-11,1.7642156910823662e-12,1.0516336861502234e-06,1.454976560469314e-06,0.0076090139878988265,0.0050205440842617938,0.00013294336986219039,2.618246375775422e-07,1.8727805215353592e-08,2.4089211935412859e-07,4.9498942783219507e-05,2.3014025359869752e-06,6.7299610608626648e-10,1.1396751040804791e-09,6.9457891564300828e-07,1.6224552903280442e-06,7.6140450596769362e-12,2.6888434190126945e-07,1.2674062508925497e-09,1.3783725934409356e-07,4.0747791154105231e-13,3.8636439042682246e-12
4.279850496127277e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43946976885348732,0.10667323492331292,0.020083266255669825,0.0,1.457039255564474e-05,0.002520545925840092,0.00041648845156073728,9.9847438572932441e-05,2.2484404518894962e-14,0.0037622331372201812,8.4292366620867586e-11,0.00034860021518261003,4.1944395754224768e-09,1.5310719620097195e-07,2.6386422420151003e-11,1.7902639970129108e-12,1.0612279379243689e-06,1.4820649814839339e-06,0.0076070938755082671,0.0050440263175872734,0.00013330566467788607,2.637792187562269e-07,1.8797311739698427e-08,2.4193911694794584e-07,4.9842690672244679e-05,2.3442572307821174e-06,6.8374831090240572e-10,1.1454254423554154e-09,6.9620626376015231e-07,1.6217544734848052e-06,7.6859696485343212e-12,2.7204325364340325e-07,1.2805344334322625e-09,1.4055792973253809e-07,4.1504320442429031e-13,3.9210841168305939e-12
4.303474346058273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43944753253046559,0.1066518745521212,0.020069267505472412,0.0,1.4805192007116552e-05,0.0025379965864131097,0.0004207973179900948,0.00010101303118785733,2.2937601560665878e-14,0.0037787133005301762,8.5946690095950211e-11,0.00034851874455582322,4.2442705000204454e-09,1.5600275331692365e-07,2.6653489596379496e-11,1.8165243433297245e-12,1.0708432065502133e-06,1.5094739306392928e-06,0.0076051755838589591,0.0050674655209386275,0.00013366712040284041,2.657367213204771e-07,1.8866493546100114e-08,2.4298320565930784e-07,5.0186768213757327e-05,2.3876191144396617e-06,6.9461239385037432e-10,1.1511723142072162e-09,6.9782747253961921e-07,1.6210531407491093e-06,7.7581584414076429e-12,2.752148162402386e-07,1.2937171743820844e-09,1.4331307948162272e-07,4.2269752572858379e-13,3.9790043057524175e-12
