Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HOX(23),HX(19),CH2X(134),CHX(26),H2OX(35),H2X(36),CXHO(27),OCX(21),COX(37),CH3OHX(46),C2H6X(39),HOCXO(25),CO2X(34),CX(24),HO2X(135),CH2O3(144),SX(162),CH2O2(69),SX(192),CHO3X(143)
0.0001617176288956302,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031965204425964115,0.095716092063473063,0.012985178360254432,0.0010959817580769148,0.0081866056946727928,5.850329571773787e-06,0.0027841017754948716,5.0594833584238777e-06,7.7519274458807242e-13,7.0054859355489993e-10,0.0,7.1652313702554375e-15,3.3970255981013378e-13,2.3168316130348874e-05,4.2070764702388345e-14,5.6808441078672703e-11,1.6054767786322919e-11,1.775621138814898e-18,5.6731697988988435e-06,0.16046089329181304,6.1663518554807532e-09,0.00010508157734139342,3.9045227307148062e-05,9.0809606451932934e-09,0.00027933367979956803,4.8522635001404318e-07,3.4675369792507364e-10,1.1316099666169164e-11,9.9036691364621475e-06,1.6501585372358517e-07,1.373203438892133e-09,2.9987950197376011e-10,3.792438593206468e-10,6.4959583997725247e-08,2.2290578622378178e-14,2.9820083847918364e-05,5.6685182837687966e-05,3.3597664000367673e-09,1.8630601119500415e-05,1.1042489617475399e-09,5.7951443640576071e-08
0.00016191340871980143,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031957253512708096,0.095712111540233485,0.012974036732891383,0.0010980213612423408,0.0081943955988162814,5.8499019453188904e-06,0.0027859567514395911,5.0622337113412319e-06,7.7596530752363246e-13,7.0053946908377676e-10,0.0,7.1650549465441233e-15,3.4039749035233212e-13,2.3191168271160083e-05,4.2079287967471672e-14,5.6866660303360293e-11,1.6057025174724872e-11,1.7816772057458187e-18,5.6715228010690864e-06,0.16046890515256987,6.1646553997249338e-09,0.00010508323990675108,3.9034184429351198e-05,9.0774741717830973e-09,0.00027923594813321741,4.8556725533932306e-07,3.4664210808682181e-10,1.1315446043810281e-11,9.9077695325209882e-06,1.6508472682541509e-07,1.3742160002434266e-09,2.9996788593600417e-10,3.7949906894160051e-10,6.5064284917835707e-08,2.2273823470040838e-14,2.9863107867641779e-05,5.6811632020146907e-05,3.3664235741730605e-09,1.8656675023777684e-05,1.1055193307666273e-09,5.8120035794424354e-08
0.00016210918854397266,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03194933016891531,0.095708131924562387,0.012962910191268244,0.0011000618287743561,0.0082021834383336992,5.8494749173394841e-06,0.0027878095619299575,5.0649825515162222e-06,7.7673760526483295e-13,7.0053029713421173e-10,0.0,7.1648786399477932e-15,3.4109289321880714e-13,2.321401446194685e-05,4.2087780600204582e-14,5.6924860097532397e-11,1.6059275406758549e-11,1.787745757646286e-18,5.6698808669909815e-06,0.16047688910153635,6.1629641608669526e-09,0.00010508488863432456,3.9023177668672867e-05,9.07399854093499e-09,0.00027913853063221933,4.8590822795924286e-07,3.4653086533777876e-10,1.1314792979050882e-11,9.911867556182115e-06,1.6515355946060205e-07,1.3752287219988727e-09,3.0005635810781376e-10,3.7975394736648469e-10,6.516903314035019e-08,2.2257129525170605e-14,2.9906134712681251e-05,5.6938167743273579e-05,3.3730850573428381e-09,1.8682747727384527e-05,1.1067898149132777e-09,5.8288898831755557e-08
0.0001623049683681439,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031941434318687949,0.09570415321376595,0.01295179869244982,0.0011021031599731145,0.00820996921928175,5.8490484859926699e-06,0.0027896602115002876,5.0677298840116909e-06,7.7750963858951095e-13,7.0052107778810387e-10,0.0,7.1647024497800894e-15,3.417887679966349e-13,2.3236854718820787e-05,4.2096242639642968e-14,5.6983040515097423e-11,1.606151849883875e-11,1.7938268025008758e-18,5.6682439823859953e-06,0.16048484521572684,6.1612781243575895e-09,0.00010508652356248659,3.9012206922213527e-05,9.0705337160830853e-09,0.00027904142625584844,4.8624926836246149e-07,3.4641996865377979e-10,1.1314140462831875e-11,9.9159632225762113e-06,1.65222351884696e-07,1.3762416056084933e-09,3.0014491856409072e-10,3.8000849524552425e-10,6.5273828743547575e-08,2.224049654027626e-14,2.9949164369963208e-05,5.7064789881852045e-05,3.3797508496903759e-09,1.8708819228064693e-05,1.1080604154723827e-09,5.8458032903920173e-08
0.00016250074819231512,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031933565886449619,0.095700175405157045,0.012940702193676502,0.0011041453541422615,0.0082177529477008224,5.8486226494433393e-06,0.0027915087046694706,5.0704757138737004e-06,7.7828140827299226e-13,7.0051181112712239e-10,0.0,7.1645263753583586e-15,3.4248511427370868e-13,2.325968905785127e-05,4.2104674124752833e-14,5.7041201609791977e-11,1.6063754467321267e-11,1.799920348283814e-18,5.6666121330357032e-06,0.16049277357182884,6.1595972757083558e-09,0.00010508814472945518,3.9001272087520776e-05,9.0670796608427802e-09,0.00027894463396848046,4.8659037703620109e-07,3.4630941701513791e-10,1.1313488491241623e-11,9.9200565467618153e-06,1.6529110435202745e-07,1.3772546525180511e-09,3.0023356737945965e-10,3.8026271322535796e-10,6.5378671805728064e-08,2.2223924269272428e-14,2.9992196826449162e-05,5.7191498310889238e-05,3.3864209513697638e-09,1.8734889523561045e-05,1.1093311337250313e-09,5.8627438162574521e-08
0.00016269652801648634,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03192572479694375,0.095696198496055235,0.012929620652363376,0.0011061884105889217,0.008225534629615049,5.8481974058641438e-06,0.0027933550459410461,5.0732200461316205e-06,7.7905291508812259e-13,7.0050249723270695e-10,0.0,7.164350416003893e-15,3.4318193163873547e-13,2.3282517495065641e-05,4.2113075094019552e-14,5.7099343435182781e-11,1.6065983328503429e-11,1.8060264029589965e-18,5.6649853047814921e-06,0.16050067424620476,6.1579216004911561e-09,0.00010508975217329852,3.8990373062588706e-05,9.0636363390100106e-09,0.00027884815273956004,4.8693155446625665e-07,3.4619920940662199e-10,1.1312837060297457e-11,9.9241475437256673e-06,1.6535981711571618e-07,1.3782678641690836e-09,3.0032230462827329e-10,3.8051660194956001e-10,6.5483562405213089e-08,2.2207412467470026e-14,3.0035232069135619e-05,5.7318292905614913e-05,3.3930953625449053e-09,1.8760958611611677e-05,1.110601970948299e-09,5.8797114759680845e-08
0.00016289230784065757,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031917910975231868,0.095692222483786782,0.012918554026099283,0.0011082323286236823,0.0082333142710323548,5.8477727534354832e-06,0.0027951992398032696,5.0759628857982076e-06,7.798241598052683e-13,7.004931361860665e-10,0.0,7.164174571042313e-15,3.4387921968123447e-13,2.330534004644934e-05,4.2121445585719876e-14,5.7157466044666787e-11,1.6068205098624938e-11,1.8121449744800055e-18,5.6633634835242376e-06,0.16050854731489339,6.1562510843380279e-09,0.00010509134593192833,3.897950974585272e-05,9.0602037145595204e-09,0.00027875198154357021,4.8727280113700238e-07,3.46089344817432e-10,1.1312186164963926e-11,9.9282362283832432e-06,1.6542849042767781e-07,1.3792812419989193e-09,3.0041113038461352e-10,3.8077016206067706e-10,6.5588500620345244e-08,2.2190960891566568e-14,3.0078270085053876e-05,5.7445173541481034e-05,3.399774083389467e-09,1.8787026489952259e-05,1.1118729284154119e-09,5.8967062847507413e-08
0.0001630880876648288,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031910124346691909,0.095688247365684515,0.01290750227264594,0.0011102771075605766,0.0082410918779445667,5.8473486903454845e-06,0.0027970412907291817,5.0787042378696862e-06,7.805951431923125e-13,7.004837280681806e-10,0.0,7.1639988398035301e-15,3.4457697799153433e-13,2.3328156727946082e-05,4.2129785638258606e-14,5.7215569491471117e-11,1.6070419793868158e-11,1.8182760707901196e-18,5.6617466552239706e-06,0.16051639285361186,6.1545857129409104e-09,0.00010509292604309524,3.8968682036184905e-05,9.0567817516432344e-09,0.00027865611936000144,4.8761411753140207e-07,3.4597982224117753e-10,1.1311535801016701e-11,9.932322615579131e-06,1.654971245386311e-07,1.3802947874407051e-09,3.005000447222953e-10,3.810233941986855e-10,6.5693486529488045e-08,2.2174569299636322e-14,3.0121310861269934e-05,5.7572140094160892e-05,3.406457114086819e-09,1.8813093156319384e-05,1.1131440073959651e-09,5.9137282578628462e-08
0.00016347964731317126,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031894632372211809,0.095680299801342961,0.012885443216077258,0.0011143692454140314,0.0082566410121406829,5.8465023249723593e-06,0.0028007189815885984,5.084182499129971e-06,7.8213632903532614e-13,7.0046477094145182e-10,0.0,7.1636477158338812e-15,3.4597390378088533e-13,2.3373772544845883e-05,4.2146374579236536e-14,5.7331719109107075e-11,1.6074828024162318e-11,1.8305758694993824e-18,5.6585279216286061e-06,0.1605320016424085,6.1512703474797826e-09,0.00010509604547326567,3.8947133035721211e-05,9.0499696679025222e-09,0.00027846531797294603,4.8829696141601127e-07,3.4576179912381541e-10,1.1310236649344006e-11,9.9404885566124797e-06,1.6563427615444908e-07,1.3823223868719519e-09,3.0067813943562297e-10,3.8152887710549382e-10,6.5903601743363368e-08,2.2141965106820558e-14,3.0207400643032016e-05,5.7826330453757225e-05,3.4198361058216749e-09,1.886522284407644e-05,1.1156865349572783e-09,5.9478537582580653e-08
0.0001638712069615137,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031879248282792677,0.095672355781824911,0.012863443148174175,0.0011184648187298686,0.0082721820798178549,5.8456582954028809e-06,0.00280438815400203,5.0896548695544968e-06,7.8367647871109022e-13,7.0044562649581174e-10,0.0,7.1632970388140163e-15,3.4737270574552127e-13,2.3419365072486273e-05,4.2162842225074556e-14,5.7447792710544732e-11,1.6079208147701877e-11,1.8429258624276136e-18,5.6553289928474167e-06,0.16054750121196129,6.1479753908286129e-09,0.00010509911076268378,3.892572526084461e-05,9.0431998045116708e-09,0.00027827574051332387,4.8898008995588143e-07,3.4554513209069463e-10,1.1308939569973248e-11,9.9486454841813745e-06,1.6577127394526288e-07,1.3843506738452597e-09,3.0085658935353482e-10,3.8203305574983342e-10,6.6113908674159812e-08,2.2109597980797128e-14,3.0293501311638183e-05,5.8080862994189564e-05,3.4332323394089288e-09,1.8917347656781298e-05,1.11822956371633e-09,5.9820880998250594e-08
0.00016426276660985617,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031863971492680956,0.095664415286029272,0.012841501737162253,0.0011225638221427964,0.0082877151283366479,5.8448165874165095e-06,0.0028080488432132922,5.0951213885257006e-06,7.8521559827467547e-13,7.0042629537095242e-10,0.0,7.1629468035254438e-15,3.4877338063697982e-13,2.3464934436931035e-05,4.2179188882875749e-14,5.7563790715578021e-11,1.6083560291895735e-11,1.8553261127518207e-18,5.652149758659432e-06,0.16056289215659664,6.144700730645649e-09,0.00010510212220778164,3.8904457918072837e-05,9.0364718809683994e-09,0.0002780873789942675,4.8966350696474662e-07,3.4532981324701671e-10,1.1307644528170931e-11,9.9567935145348277e-06,1.6590811987447871e-07,1.3863796596776366e-09,3.0103539505720707e-10,3.8253593517916431e-10,6.6324407949522186e-08,2.2077466034773116e-14,3.0379612764850767e-05,5.8335736728742082e-05,3.4466458166606159e-09,1.8969467576322368e-05,1.120773103698815e-09,6.0164314057247697e-08
0.00016465432625819863,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031848801421028666,0.095656478292958563,0.012819618653947805,0.0011266662503411498,0.0083032402048057955,5.8439771869131027e-06,0.0028117010842294904,5.1005820951688838e-06,7.8675369374268368e-13,7.0040677820299033e-10,0.0,7.1625970048127952e-15,3.5017592521953052e-13,2.3510480763591491e-05,4.219541485829307e-14,5.7679713541366463e-11,1.6087884583255615e-11,1.8677766834856763e-18,5.6489901097610041e-06,0.16057817506565342,6.1414462555168407e-09,0.00010510508010257237,3.8883330220719821e-05,9.0297856195103252e-09,0.00027790022550617074,4.9034721623453702e-07,3.4511583476630059e-10,1.1306351489598255e-11,9.9649327628286101e-06,1.6604481588704228e-07,1.3884093556214011e-09,3.0121455712380071e-10,3.83037520408941e-10,6.6535100197414566e-08,2.2045567403095772e-14,3.0465734900973745e-05,5.8590950674177638e-05,3.4600765395400952e-09,1.9021582584573949e-05,1.1233171648724106e-09,6.0508837996078367e-08
0.00016504588590654108,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031833737491842186,0.095648544781718331,0.012797793572090226,0.0011307720980664035,0.008318757356084238,5.8431400799119744e-06,0.0028153449118231942,5.1060370283546281e-06,7.8829077109357828e-13,7.0038707562448641e-10,0.0,7.1622476375838204e-15,3.5158033627010142e-13,2.3556004177231511e-05,4.2211520456379676e-14,5.779556160245767e-11,1.6092181147405551e-11,1.8802776374800032e-18,5.6458499377562518e-06,0.16059335052353516,6.1382118549464414e-09,0.00010510798473865178,3.8862341388815446e-05,9.0231407450799994e-09,0.00027771427221575886,4.9103122153563135e-07,3.4490318888966431e-10,1.1305060420424352e-11,9.9730633431384069e-06,1.6618136390966142e-07,1.3904397728649033e-09,3.0139407612654543e-10,3.8353781642273565e-10,6.674598604611562e-08,2.2013900240964219e-14,3.0551867618848388e-05,5.884650385071721e-05,3.4735245101607289e-09,1.9073692663404158e-05,1.1258617571477653e-09,6.0854454056146362e-08
0.00016543744555488354,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031818779133931906,0.095640614731516305,0.012776026167774698,0.0011348813601126833,0.0083342666287830897,5.8423052525509076e-06,0.0028189803605345809,5.1114862267011924e-06,7.8982683626801694e-13,7.0036718826447749e-10,0.0,7.1618986968076788e-15,3.5298661057820726e-13,2.3601504801972436e-05,4.2227505982143497e-14,5.7911335310809844e-11,1.6096450109089009e-11,1.8928290374232518e-18,5.6427291351476121e-06,0.16060841910976145,6.1349974193475833e-09,0.00010511083640521782,3.8841490649031037e-05,9.0165369852913674e-09,0.00027752951136517421,4.9171552661710594e-07,3.4469186792511425e-10,1.1303771287241809e-11,9.9811853684728076e-06,1.6631776585102442e-07,1.3924709225332468e-09,3.0157395263482295e-10,3.8403682817253437e-10,6.6957066124213911e-08,2.1982462724146003e-14,3.0638010817848984e-05,5.9102395282018913e-05,3.4869897307845543e-09,1.9125797794681016e-05,1.1284068903795018e-09,6.1201163483753594e-08
0.00016622056485156845,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.03178917687090408,0.095624764931564299,0.012732663109478983,0.001143110106605223,0.0083652617236592564,5.8406423818861412e-06,0.0028262262583218923,5.1223675721023351e-06,7.9289595366333652e-13,7.0032686169864379e-10,0.0,7.161202074790324e-15,3.5580473618758871e-13,2.3692438178058802e-05,4.2259118033653749e-14,5.8142661304330737e-11,1.6104905719669013e-11,1.9180834251013304e-18,5.6365452125643986e-06,0.16063823796120869,6.1286280092043864e-09,0.00010511638197483211,3.8800200385324078e-05,9.0034517332671244e-09,0.00027716353632376489,4.930850510124773e-07,3.4427317029451641e-10,1.1301198697432426e-11,9.9974042009911719e-06,1.6659013903593851e-07,1.3965354633328714e-09,3.0193478042676084e-10,3.8503101853196773e-10,6.7379811484482862e-08,2.1920269430700767e-14,3.0810328259364852e-05,5.9615189020607513e-05,3.513971931825888e-09,1.922999314202746e-05,1.1334988188525962e-09,6.189786745128679e-08
0.00016692537221858487,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031762890254378208,0.095610511741836657,0.012693830418512322,0.0011505276042622459,0.0083931308269040977,5.8391534579803398e-06,0.0028327192523768321,5.1321415521487097e-06,7.956547565109599e-13,7.0028994207597954e-10,0.0,7.1605765241936318e-15,3.5834738962439655e-13,2.3774201510702818e-05,4.228716128292027e-14,5.8350604492731494e-11,1.6112422602408303e-11,1.9409855247398975e-18,5.6310448652238754e-06,0.16066471514197589,6.1229627391780947e-09,0.00010512119468499085,3.8763503798609345e-05,8.9918129395313108e-09,0.00027683816061633659,4.9431868540043016e-07,3.439007978049374e-10,1.1298889661535481e-11,1.001197300454529e-05,1.668347940910847e-07,1.4001961652822487e-09,3.0226075374454234e-10,3.8592144671430057e-10,6.7760952885456431e-08,2.1865062964238908e-14,3.096544880346626e-05,6.0077850491627524e-05,3.5383149334661521e-09,1.9323751852065043e-05,1.1380835022804473e-09,6.2528652942256615e-08
0.0001676301795856013,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031736937020009133,0.095596269447105212,0.012655179684013002,0.0011579560857139229,0.0084209751173279206,5.837671709830281e-06,0.0028391856256231901,5.1418975406221616e-06,7.9841037060562485e-13,7.0025243338584764e-10,0.0,7.1599522797723981e-15,3.6089603065391099e-13,2.3855892908792187e-05,4.2314820218750222e-14,5.855831306920386e-11,1.6119851953700546e-11,1.9640520368128872e-18,5.6256056430089246e-06,0.16069085485334658,6.1173604919159848e-09,0.00010512584016502794,3.8727242899961054e-05,8.980303239872328e-09,0.00027651653111655658,4.9555334843448347e-07,3.4353260138809236e-10,1.1296586398569985e-11,1.002651580005214e-05,1.6707900472585771e-07,1.4038594104883908e-09,3.0258789406788767e-10,3.8680778948049905e-10,6.8142733379195449e-08,2.181057308921881e-14,3.112060176540068e-05,6.0541592878993521e-05,3.5627138669581029e-09,1.9417494249959154e-05,1.1426700891582237e-09,6.3163000550473803e-08
0.0001683349869526177,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031711314003896637,0.095582037929709068,0.012616709108962133,0.0011653955224413528,0.0084487948580625107,5.8361970607427217e-06,0.0028456255713716688,5.1516357539265062e-06,8.0116282927243189e-13,7.0021433917287853e-10,0.0,7.1593293143010784e-15,3.634506409983691e-13,2.3937513073601696e-05,4.2342096600496762e-14,5.8765789345759855e-11,1.6127194470202253e-11,1.9872833211108189e-18,5.6202269502730653e-06,0.16071666030503037,6.111820659952812e-09,0.00010513032001839009,3.8691413410538258e-05,8.9689211382153278e-09,0.00027619860519138465,4.9678906124062837e-07,3.4316853851190758e-10,1.1294288729116382e-11,1.004103320963908e-05,1.6732278144796893e-07,1.407525261636602e-09,3.0291620458871476e-10,3.8769007460436805e-10,6.8525156642275567e-08,2.1756789874718776e-14,3.1275786577040536e-05,6.100641061034464e-05,3.587168750705079e-09,1.9511220229922074e-05,1.1472586350016248e-09,6.3800917721562638e-08
0.00016903979431963413,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031686018088758205,0.095567817073003034,0.012578416921842975,0.0011728458864414652,0.0084765903097908744,5.8347294351890353e-06,0.0028520392806569731,5.1613564059984879e-06,8.0391216546690207e-13,7.0017566294675686e-10,0.0,7.1587076011397166e-15,3.6601120250655775e-13,2.4019062700037919e-05,4.2368992181278442e-14,5.8973035609062241e-11,1.6134450839928015e-11,2.0106797357572484e-18,5.6149082000866662e-06,0.16074213465935147,6.1063426446436327e-09,0.00010513463582529395,3.8656011115857655e-05,8.957665164077694e-09,0.00027588434093067584,4.9802584474007003e-07,3.4280856729253205e-10,1.1291996477992796e-11,1.0055525845207355e-05,1.675661345924417e-07,1.4111937808022614e-09,3.0324568846471504e-10,3.8856832954902696e-10,6.8908226354214352e-08,2.1703703584633293e-14,3.1431002675525245e-05,6.1472298147836752e-05,3.6116796045735051e-09,1.9604929686174698e-05,1.1518491947817841e-09,6.4442411952621716e-08
0.00016974460168665056,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.031661046203077386,0.095553606761344487,0.012540301376179971,0.0011803071502187238,0.0085043617307817287,5.8332687587867904e-06,0.0028584269422745109,5.171059708348612e-06,8.0665841178100174e-13,7.0013640818269056e-10,0.0,7.1580871142180693e-15,3.6857769715253693e-13,2.4100542476724602e-05,4.239550870904966e-14,5.9180054120830448e-11,1.6141621742382509e-11,2.0342416372174523e-18,5.6096488140774238e-06,0.16076728103211674,6.1009258560030696e-09,0.00010513878914313526,3.8621031864584249e-05,8.9465338720219535e-09,0.00027557369713189717,4.9926371965344635e-07,3.4245264648225165e-10,1.128970947413122e-11,1.0069994308648816e-05,1.6780907432527235e-07,1.4148650294629638e-09,3.0357634882072063e-10,3.8944258147160267e-10,6.9291946197414302e-08,2.1651304673023771e-14,3.158624950318682e-05,6.1939249987782812e-05,3.636246449871166e-09,1.9698622512969917e-05,1.1564418229365142e-09,6.5087490792239613e-08
