Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50),H2X(49),CHOX(53)
3.600929210244387e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30876565486754143,0.11000956531075565,0.0060077827374895683,0.0,0.0066914012741956779,0.00011524581589124362,0.0034108959375031838,1.2156117586831186e-09,3.7386299801139689e-15,1.3979990613364191e-06,1.9185078586293371e-19,5.3881718808756417e-08,7.6382032279164858e-16,4.9299315511332113e-08,2.3711545970297601e-13,8.547566743831469e-15,4.5687636294732825e-07,7.4987890996909936e-14,0.0052476705476324215,0.023523199514732446,3.9544809224456356e-08,1.1198803702612129e-06,2.7600279211352691e-05,2.9073454287716951e-12,1.1244534316071967e-08,1.7173932206594403e-07,1.593752841530505e-07,2.8515590821408072e-07,2.5951071612819748e-09,1.648450540438494e-06,2.1004300214131665e-12
3.6037012084155442e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30876468255780315,0.11000618432359464,0.0060018669220624973,0.0,0.0066985224048950673,0.00011524352572597035,0.003414455373464883,1.21727052805393e-09,3.7452526248079118e-15,1.3981403667530514e-06,1.9237997776152488e-19,5.3881956315871905e-08,7.6493504996998322e-16,4.9360403449745596e-08,2.3736417618893687e-13,8.5638355092428883e-15,4.5692213260451735e-07,7.5177730864250594e-14,0.0052474917330116505,0.023524349940187431,3.9545527965936945e-08,1.1199472655541854e-06,2.7600489977225605e-05,2.9073925852532269e-12,1.1244275688587405e-08,1.7173350992495401e-07,1.5953804251690334e-07,2.8545543264585861e-07,2.5978071044049717e-09,1.6484121504559083e-06,2.1025977146726701e-12
3.6064732065867013e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30876372188401319,0.11000280309599501,0.0059959569689845716,0.0,0.0067056435893204846,0.00011524128357082511,0.0034180148622012267,1.2189294872741494e-09,3.7518820737582566e-15,1.3982808422088713e-06,1.9290999390673172e-19,5.3882202301290556e-08,7.6604983989285131e-16,4.9421495344732058e-08,2.3761293599964807e-13,8.5801206501072726e-15,4.5696772925014933e-07,7.5367847586886728e-14,0.0052473131068853634,0.023525488534963997,3.9546226756252292e-08,1.120013794286418e-06,2.7600706591206982e-05,2.9074384349004176e-12,1.1244019437171193e-08,1.7172770445865307e-07,1.5970080678641865e-07,2.8575496612859081e-07,2.60050716862738e-09,1.6483745102486779e-06,2.1047658988097515e-12
3.6092452047578583e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30876277282892256,0.10999942162984098,0.0059900528719649534,0.0,0.0067127648242334267,0.00011523908934556828,0.0034215744020498679,1.2205886345276998e-09,3.7585183298613337e-15,1.3984204889704158e-06,1.9344083417877542e-19,5.3882456751792561e-08,7.671646907876555e-16,4.9482591144778226e-08,2.3786173907789579e-13,8.596422165213673e-15,4.5701315313558503e-07,7.5558241180197354e-14,0.0052471346690305494,0.023526615316544101,3.954690562707374e-08,1.1200799569996088e-06,2.7600929044344829e-05,2.9074829796016019e-12,1.1243765561151593e-08,1.7172190565766953e-07,1.5986357689679638e-07,2.8605450854705956e-07,2.6032073528447996e-09,1.6483376185649928e-06,2.1069345735916192e-12
3.6120172029290154e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30876183537531121,0.10999603992701308,0.0059841546247227893,0.0,0.0067198861064015711,0.00011523694297021651,0.0034251339913516908,1.2222479680015288e-09,3.7651613960149417e-15,1.398559308301998e-06,1.939724984553331e-19,5.3882719654196646e-08,7.6827960088438191e-16,4.9543690798459337e-08,2.3811058536658177e-13,8.6127400533413604e-15,4.5705840451158918e-07,7.5748911659031029e-14,0.0052469564192245558,0.023527730302380326,3.9547564610017079e-08,1.120145754233855e-06,2.7601157327715799e-05,2.9075262214822667e-12,1.1243514055918695e-08,1.7171611351503398e-07,1.6002635278404317e-07,2.8635405978602913e-07,2.6059076559550054e-09,1.6483014741570615e-06,2.1091037387108055e-12
3.6147892011001724e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30876090950598051,0.10999265798938929,0.0059782622209846991,0.0,0.0067270074325972238,0.00011523484436497875,0.0034286936284499948,1.2239074858848589e-09,3.7718112751179669e-15,1.3986973014662693e-06,1.9450498661217715e-19,5.3882990995350743e-08,7.6939456841505294e-16,4.9604794254417126e-08,2.3835947480867587e-13,8.6290743132622818e-15,4.5710348362847893e-07,7.5939859037838574e-14,0.0052467783572450076,0.023528833509903275,3.9548203736653986e-08,1.1202111865282566e-06,2.7601391432420113e-05,2.9075681629162872e-12,1.1243264912973036e-08,1.7171032802402161e-07,1.6018913438478188e-07,2.866536197302182e-07,2.6086080768572512e-09,1.648266075780143e-06,2.1112733937960502e-12
3.6175611992713295e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875999520375719,0.10998927581884435,0.005972375654485957,0.0,0.0067341287995980516,0.00011523279345028574,0.0034322533116908759,1.225567186369549e-09,3.7784679700705664e-15,1.3988344697239545e-06,1.9503829852287285e-19,5.3883270762136271e-08,7.7050959161398342e-16,4.9665901461370251e-08,2.3860840734723985e-13,8.6454249437399279e-15,4.5714839073605604e-07,7.6131083330610394e-14,0.0052466004828698393,0.023529924956518074,3.9548823038514011e-08,1.1202762544213368e-06,2.7601631349569723e-05,2.9076088057365336e-12,1.1243018132398589e-08,1.7170454917447719e-07,1.6035192163438531e-07,2.8695318826499191e-07,2.6113086144524018e-09,1.6482314221929658e-06,2.113443538629835e-12
3.6203331974424865e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875909245148669,0.10998589341725079,0.0059664949189683156,0.0,0.0067412502041857255,0.0001152307901467344,0.0034358130394225219,1.2272270676494289e-09,3.7851314837738417e-15,1.3989708143343399e-06,1.9557243405933544e-19,5.3883558941459723e-08,7.7162466871724881e-16,4.9727012368095005e-08,2.3885738292539794e-13,8.6617919435314419e-15,4.5719312608373513e-07,7.6322584550992305e-14,0.0052464227958772258,0.023531004659610819,3.9549422547090667e-08,1.1203409584504435e-06,2.760187707029533e-05,2.9076481518282979e-12,1.1242773713387259e-08,1.7169877695767918e-07,1.6051471446848757e-07,2.8725276527577038e-07,2.6140092676425204e-09,1.6481975121569093e-06,2.1156141729753079e-12
3.6231051956136436e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875820123204095,0.10998251078647781,0.0059606200081825742,0.0,0.0067483716431475244,0.00011522883437515352,0.0034393728099960494,1.2288871279210924e-09,3.7918018191302227e-15,1.399106336554699e-06,1.9610739309117057e-19,5.3883855520262669e-08,7.7273979796337418e-16,4.9788126923448332e-08,2.3910640148635765e-13,8.6781753113851066e-15,4.5723768992039184e-07,7.6514362712148061e-14,0.0052462452960456716,0.023532072636540939,3.9550002293824705e-08,1.1204052991515257e-06,2.7602128585757033e-05,2.9076862034834324e-12,1.124253164861805e-08,1.7169301136737422e-07,1.6067751282385133e-07,2.8755235064781297e-07,2.6167100353316283e-09,1.648164344437005e-06,2.1177852964797727e-12
3.6258771937848006e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875732152831492,0.10997912792839176,0.0059547509158875836,0.0,0.0067554931132757191,0.00011522692605657815,0.0034429326217651798,1.2305473653835947e-09,3.7984789790433235e-15,1.3992410376405153e-06,1.9664317548593076e-19,5.3884160485517796e-08,7.7385497759307241e-16,4.9849245076358916e-08,2.3935546297340854e-13,8.6945750460413385e-15,4.5728208249442283e-07,7.6706417826812666e-14,0.0052460679831539715,0.023533128904644207,3.9550562310114148e-08,1.1204692770598276e-06,2.7602385887132657e-05,2.9077229628682009e-12,1.1242291932745822e-08,1.716872523954884e-07,1.6084031663697945e-07,2.8785194426666936e-07,2.6194109164253689e-09,1.6481319178015331e-06,2.1199569088289761e-12
3.6286491919559577e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875645332322854,0.10997574484485587,0.0059488876358507496,0.0,0.0067626146113678783,0.0001152250651122622,0.0034464924730864001,1.2322077782386093e-09,3.8051629664180113e-15,1.3993749188453717e-06,1.9717978110898483e-19,5.388447382423087e-08,7.7497020584937572e-16,4.9910366775831847e-08,2.3960456732993074e-13,8.710991146232176e-15,4.5732630405371625e-07,7.6898749907265024e-14,0.0052458908569812373,0.023534173481231192,3.9551102627313144e-08,1.1205328927096605e-06,2.7602648965616229e-05,2.9077584318377141e-12,1.1242054565328294e-08,1.7168150003244877e-07,1.6100312584372431e-07,2.881515460183192e-07,2.6221119098310179e-09,1.6481002310222126e-06,2.1221290097951984e-12
3.6314211901271147e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875559659972046,0.1099723615377311,0.0059430301618458711,0.0,0.0067697361342255302,0.00011522325146362301,0.0034500523623182643,1.2338683646897716e-09,3.8118537841600902e-15,1.399507981421431e-06,1.9771720982407014e-19,5.3884795523432308e-08,7.7608548097707481e-16,4.9971491970929322e-08,2.398537144993633e-13,8.7274236106834086e-15,4.5737035484578012e-07,7.7091358965443264e-14,0.0052457139173068086,0.023535206383593663,3.9551623276738705e-08,1.1205961466340532e-06,2.7602917812421612e-05,2.907792612402969e-12,1.1241819543404327e-08,1.7167575427064417e-07,1.6116594038044159e-07,2.8845115578870316e-07,2.6248130144569874e-09,1.6480692828733584e-06,2.1243015991029794e-12
3.6341931882982718e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3087547513407603,0.10996897800887455,0.0059371784876575007,0.0,0.0067768576786568753,0.00011522148503235281,0.0034536122878228073,1.2355291229440183e-09,3.8185514351769512e-15,1.3996402266184663e-06,1.9825546149217746e-19,5.3885125570194018e-08,7.7720080122389338e-16,5.0032620610809666e-08,2.4010290442525882e-13,8.7438724381102973e-15,4.5741423511748503e-07,7.7284245012711628e-14,0.0052455371639104232,0.023536227628991737,3.9552124289648729e-08,1.1206590393649593e-06,2.7603192418791976e-05,2.9078255067908571e-12,1.1241586860561636e-08,1.7167001510321208e-07,1.6132876018413753e-07,2.8875077346383629e-07,2.6275142292141298e-09,1.6480390721335866e-06,2.1264746764180919e-12
3.636965186469429e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875391752933845,0.1099655942601407,0.0059313326070772349,0.0,0.0067839792414744818,0.00011521976574032359,0.0034571722479643458,1.2371900512104559e-09,3.8252559223770194e-15,1.3997716556846871e-06,1.9879453597249821e-19,5.3885463951615021e-08,7.7831616483948346e-16,5.0093752644694371e-08,2.4035213705124725e-13,8.7603376272212275e-15,4.5745794511528376e-07,7.7477408060058418e-14,0.0052453605965720696,0.023537237234664783,3.9552605697264241e-08,1.1207215714338144e-06,2.7603472775985302e-05,2.9078571170796722e-12,1.1241356512740149e-08,1.7166428252124064e-07,1.6149158519148361e-07,2.8905039893003024e-07,2.6302155530147556e-09,1.6480095975843595e-06,2.1286482414517653e-12
3.639737184640586e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875309514847399,0.10996221029338056,0.0059254925139066552,0.0,0.006791100819497106,0.00011521809350966181,0.0034607322411104265,1.2388511477012656e-09,3.8319672486702001e-15,1.399902269866087e-06,1.9933443312167256e-19,5.3885810654832611e-08,7.7943157007615618e-16,5.0154888021894325e-08,2.4060141232109045e-13,8.7768191767148044e-15,4.5750148508503999e-07,7.7670848117938729e-14,0.0052451842150721068,0.023538235217822782,3.9553067530753493e-08,1.1207837433704335e-06,2.7603758875278982e-05,2.9078874450474251e-12,1.124112850053221e-08,1.7165855651515484e-07,1.6165441533859469e-07,2.8935003207400378e-07,2.6329169847729589e-09,1.6479808580111046e-06,2.1308222939942347e-12
3.642509182811743e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875228418120587,0.10995882611044262,0.005919658201954137,0.0,0.0067982224095477243,0.00011521646826266695,0.0034642922656307924,1.2405124106307261e-09,3.8386854169673947e-15,1.4000320704071499e-06,1.9987515279460383e-19,5.3886165667010189e-08,7.8054701518807645e-16,5.0216026691781403e-08,2.4085073017862581e-13,8.7933170852830066e-15,4.5754485527221563e-07,7.7864565196444605e-14,0.0052450080191911311,0.023539221595655725,3.9553509821243749e-08,1.1208455557031171e-06,2.760405070797571e-05,2.9079164928861999e-12,1.1240902817907165e-08,1.716528370796157e-07,1.6181725056276938e-07,2.8964967278222029e-07,2.6356185234041159e-09,1.647952852201989e-06,2.1329968337134661e-12
3.6452811809829e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875148461059476,0.10995544171317269,0.00591382966503551,0.0,0.0068053440084539316,0.00011521488992182804,0.003467852319897608,1.2421738382154232e-09,3.8454104301806139e-15,1.4001610585507079e-06,2.0041669484428937e-19,5.3886528975339652e-08,7.8166249843146892e-16,5.0277168603794468e-08,2.4110009056775748e-13,8.8098313516105159e-15,4.5758805592183278e-07,7.8058559305269453e-14,0.005244832008710021,0.023540196385331644,3.955393259982344e-08,1.120907008960486e-06,2.7604348265395047e-05,2.9079442627687811e-12,1.1240679459266085e-08,1.7164712420598878e-07,1.6198009080118063e-07,2.8994932094142836e-07,2.6383201678254888e-09,1.6479255789481822e-06,2.1351718602959231e-12
3.648053179154057e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30875069641972869,0.10995205710341324,0.0059080068969759592,0.0,0.0068124656130491403,0.00011521335840987204,0.0034714124022860609,1.243835428674841e-09,3.8521422912232573e-15,1.4002892355375182e-06,2.0095905912133398e-19,5.3886900567048727e-08,7.8277801806512283e-16,5.033831370745651e-08,2.4134949343248622e-13,8.8263619743728727e-15,4.5763108727836264e-07,7.8252830453606358e-14,0.0052446561834099915,0.023541159603991033,3.9554335897531558e-08,1.1209681036694635e-06,2.7604651538874917e-05,2.9079707565531678e-12,1.1240458423824084e-08,1.716414178848437e-07,1.6214293599042017e-07,2.9024897643876369e-07,2.64102191695595e-09,1.6478990370445913e-06,2.137347373508694e-12
3.650825177325214e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874991959171871,0.10994867228300376,0.0059021898916088288,0.0,0.0068195872201718194,0.00011521187364973297,0.0034749725111739849,1.2454971802309928e-09,3.8588810030099271e-15,1.4004166026065258e-06,2.0150224547425465e-19,5.38872804293962e-08,7.8389357235005534e-16,5.0399461952363921e-08,2.4159893871690405e-13,8.842908952237642e-15,4.576739495857969e-07,7.8447378650211711e-14,0.0052444805430725524,0.023542111268750353,3.9554719745360875e-08,1.1210288403556953e-06,2.7604960519776735e-05,2.9079959763066508e-12,1.1240239707463414e-08,1.7163571810914027e-07,1.6230578606773862e-07,2.9054863916133808e-07,2.6437237697160108e-09,1.6478732252893607e-06,2.1395233730577348e-12
3.653597175496371e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874915410969461,0.10994528725378155,0.0058963786427736501,0.0,0.0068267088266642812,0.00011521043556450195,0.0034785326449412171,1.2471590911078129e-09,3.8656265684561459e-15,1.4005431609953067e-06,2.0204625374998618e-19,5.3887668549664527e-08,7.8500915954902002e-16,5.0460613288168818e-08,2.4184842636516353e-13,8.8594722838663445e-15,4.5771664308776256e-07,7.8642203903510839e-14,0.0052443050874794433,0.023543051396707846,3.9555084174269604e-08,1.1210892195440871e-06,2.7605275199479227e-05,2.9080199241558282e-12,1.1240023305124522e-08,1.71630024871584e-07,1.6246864097057208e-07,2.9084830899634621e-07,2.6464257250273691e-09,1.6478481424831386e-06,2.1416998586343366e-12
3.656369173667528e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874839995681119,0.10994190201758074,0.0058905731443187476,0.0,0.0068338304293743008,0.0001152090440774932,0.0034820928019704449,1.248821159531973e-09,3.8723789904787465e-15,1.4006689119394859e-06,2.0259108379321189e-19,5.3888064915169707e-08,7.8612477792722662e-16,5.0521767664602587e-08,2.4209795632149743e-13,8.8760519679119088e-15,4.5775916802737001e-07,7.8837306221457894e-14,0.0052441298164127223,0.023543980004935863,3.9555429215169166e-08,1.1211492417587143e-06,2.7605595569380018e-05,2.9080426020745246e-12,1.1239809214130666e-08,1.7162433816334388e-07,1.6263150063606153e-07,2.9114798583130106e-07,2.6491277818135198e-09,1.6478237874300851e-06,2.1438768299734777e-12
3.6591411718386852e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874765711624652,0.10993851657623262,0.005884773390100323,0.0,0.0068409520251545425,0.00011520769911222056,0.0034856529806469062,1.2504833837325966e-09,3.8791382719957231e-15,1.4007938566729431e-06,2.0313673544660018e-19,5.3888469513257735e-08,7.8724042575209246e-16,5.0582925031467734e-08,2.4234752853021723e-13,8.8926480030195657e-15,4.5780152464726764e-07,7.9032685611585326e-14,0.0052439547296547363,0.023544897110483565,3.9555754898928374e-08,1.1212089075225636e-06,2.7605921620896313e-05,2.9080640120223706e-12,1.1239597431977141e-08,1.7161865797618726e-07,1.6279436500144527e-07,2.9144766955387367e-07,2.6518299389995293e-09,1.6478001589375023e-06,2.1460542868115185e-12
3.6619131700098423e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874692557119743,0.10993513093156604,0.0058789793739811146,0.0,0.0068480736108617341,0.00011520640059236345,0.0034892131793579613,1.2521457619408465e-09,3.8859044159260457e-15,1.4009179964281089e-06,2.0368320855114475e-19,5.3888882331299529e-08,7.883561012928927e-16,5.064408533862577e-08,2.4259714293569094e-13,8.9092603878281609e-15,4.5784371318971939e-07,7.9228342081074873e-14,0.0052437798269880757,0.023545802730380844,3.9556061256378367e-08,1.1212682173574841e-06,2.7606253345464487e-05,2.9080841560951913e-12,1.1239387953968531e-08,1.7161298430302062e-07,1.6295723400438673e-07,2.9174736005173159e-07,2.6545321955116218e-09,1.6477772558153138e-06,2.1482322288453499e-12
3.6646851681809993e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.308746205304892,0.10993174508540612,0.0058731910898345658,0.0,0.0068551951833592589,0.00011520514844187215,0.0034927733964944373,1.2538082923912299e-09,3.8926774251902768e-15,1.4010413324350438e-06,2.0423050294509892e-19,5.3889303356706678e-08,7.8947180282190431e-16,5.0705248536034983e-08,2.4284679948239844e-13,8.9258891209660814e-15,4.5788573389636347e-07,7.9424275636534488e-14,0.0052436051081957155,0.023546696881626066,3.9556348318293202e-08,1.1213271717843914e-06,2.7606590734545658e-05,2.9081030363566262e-12,1.1239180775894485e-08,1.7160731713596424e-07,1.6312010758258152e-07,2.9204705721282205e-07,2.6572345502783803e-09,1.6477550768776771e-06,2.150410655782923e-12
3.6674571663521564e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30874549630057829,0.10992835903957544,0.0058674085315410154,0.0,0.0068623167395147778,0.00011520394258487142,0.0034963336304493975,1.2554709733204111e-09,3.8994573027100056e-15,1.4011638659222799e-06,2.0477861846494936e-19,5.3889732576917021e-08,7.9058752861334853e-16,5.0766414573716107e-08,2.430964981148987e-13,8.9425342010549869e-15,4.5792758700843375e-07,7.9620486284202104e-14,0.0052434305730608855,0.023547579581197291,3.9556616115410897e-08,1.1213857713235661e-06,2.7606933779615276e-05,2.908120654709747e-12,1.1238975896067346e-08,1.7160165646589128e-07,1.6328298567339929e-07,2.9234676092537894e-07,2.6599370022298379e-09,1.6477336209415056e-06,2.1525895673778174e-12
