Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),H2X(46),CHOX(50),CO2X(24),CH4OX(57),COX(47)
0.0028015533355388623,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283837472814052,0.052382051440151893,0.0088383131875905373,0.04515863596033598,0.083938214252029117,1.9610164894710411e-05,1.0392730144233471e-08,1.3866395875011045e-12,6.5671425853004078e-20,3.6817505113462506e-11,6.3894838246209571e-22,1.2837272464758328e-14,9.5677988801620658e-18,3.971594305031951e-07,1.9436779674877023e-23,1.0896997722521141e-22,2.6305815840429849e-10,4.30574234926835e-17,0.0018339445304113519,2.8017660536586501e-07,2.7523599584217535e-10,3.0534856487490505e-05,1.1121033515365082e-11,5.2741592771527646e-05,7.2646006855344846e-05,4.4887836937145029e-09,0.0075674499759260236,0.000499351576464788,2.0116629622053771e-07,6.6212744288185167e-11,1.7240421850365107e-07,4.8531920712342051e-08,1.2548378441929881e-11
0.0028018456816194,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283778245263924,0.052378809558356734,0.0088317179258661921,0.045161825165220215,0.083944374967054786,1.9621455526561456e-05,1.0395272498199521e-08,1.3866342470803188e-12,6.5691522798773724e-20,3.6802461209111741e-11,6.3899228478571546e-22,1.2840971137217428e-14,9.566429095272038e-18,3.9717235901690687e-07,1.9447128771287449e-23,1.0898280225959969e-22,2.6296596871491031e-10,4.3063381998699428e-17,0.0018338250887376759,2.8007067221762568e-07,2.7522248492461889e-10,3.0543554713601383e-05,1.1130666589330344e-11,5.2772074694055231e-05,7.2667056945443424e-05,4.4871604206959222e-09,0.0075679808841326822,0.00049947213461826873,2.0128146603803674e-07,6.6247810651845316e-11,1.7241572410259171e-07,4.8533343565862546e-08,1.2551407464456459e-11
0.002802138027699938,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283719002692617,0.052375567900099416,0.0088251232688837302,0.045165013955450375,0.083950535230590165,1.9632761676571954e-05,1.0397817413020924e-08,1.3866288959557881e-12,6.5711642313251136e-20,3.6787413553373699e-11,6.3903616287962143e-22,1.2844673827884471e-14,9.5650585293902081e-18,3.9718528028948029e-07,1.945749147289029e-23,1.0899563649897948e-22,2.6287374011296181e-10,4.3069339651070044e-17,0.0018337056541191693,2.7996470978522179e-07,2.7520898330185182e-10,3.0552262418367189e-05,1.1140315469850904e-11,5.2802597459337612e-05,7.2688128391210904e-05,4.485536516245507e-09,0.0075685117418232035,0.00049959281464180647,2.0139679412698838e-07,6.6282923137682601e-11,1.7242722785886337e-07,4.8534765484471293e-08,1.2554439548774881e-11
0.0028024303737804756,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283659745073758,0.052372326465371273,0.0088185292168474101,0.045168202330771429,0.083956695042596299,1.9644083374870257e-05,1.0400364891984042e-08,1.3866235341374898e-12,6.5731784434449694e-20,3.6772362143499576e-11,6.3908001674089756e-22,1.2848380543156452e-14,9.5636871822969988e-18,3.9719819431982174e-07,1.9467867804109919e-23,1.09008479956972e-22,2.6278147257291953e-10,4.3075296449308831e-17,0.0018335862265530856,2.7985871803516333e-07,2.7519549099424412e-10,3.0560979616845628e-05,1.1149980192101446e-11,5.2833161145284258e-05,7.2709221225395748e-05,4.4839119798862728e-09,0.0075690425489822891,0.00049971361669113364,2.0151228079430864e-07,6.6318081827968561e-11,1.7243872977088873e-07,4.8536186467969423e-08,1.2557474698807323e-11
0.0028027227198610134,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283600472380945,0.0523690852541637,0.0088119357699619882,0.045171390290927857,0.083962854403034373,1.9655420651659651e-05,1.0402914938380494e-08,1.3866181616354185e-12,6.5751949200465724e-20,3.675730697673722e-11,6.3912384636662984e-22,1.2852091289443967e-14,9.5623150537726042e-18,3.9721110110683745e-07,1.9478257789426344e-23,1.0902133264722387e-22,2.626891660691736e-10,4.3081252392929122e-17,0.0018334668060366831,2.79752696941685e-07,2.7518200802338537e-10,3.0569706324142802e-05,1.1159660792083044e-11,5.2863765829983331e-05,7.2730335480825198e-05,4.4822868112682932e-09,0.0075695733055944278,0.00049983454092223018,2.0162792634771849e-07,6.6353286806182871e-11,1.7245022983766463e-07,4.8537606516157924e-08,1.2560512918459542e-11
0.002803015065941551,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283541184587715,0.052365844266468099,0.0088053429284327047,0.045174577835663601,0.08396901331186514,1.9666773537219787e-05,1.0405467555507179e-08,1.3866127784595842e-12,6.5772136649479813e-20,3.6742248050331096e-11,6.3916765175390663e-22,1.2855806073171283e-14,9.5609421435969754e-18,3.9722400064943293e-07,1.9488661453376056e-23,1.0903419458340783e-22,2.6259682057614609e-10,4.3087207481444147e-17,0.0018333473925672085,2.7964664646935859e-07,2.7516853440946633e-10,3.0578442555375909e-05,1.1169357304967851e-11,5.2894411591730891e-05,7.2751471190377225e-05,4.4806610098834716e-09,0.0075701040116442752,0.00049995558749132637,2.0174373109566346e-07,6.638853815469142e-11,1.7246172805744878e-07,4.8539025628837538e-08,1.2563554211672274e-11
0.002803307412022089,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283481881667563,0.052362603502275881,0.0087987506924653205,0.045177764964722068,0.083975171769049367,1.9678142061907147e-05,1.04080227466664e-08,1.3866073846200148e-12,6.5792346819757505e-20,3.6727185361522242e-11,6.3921143289981748e-22,1.2859524900776795e-14,9.5595684515498337e-18,3.9723689294651334e-07,1.9499078820552439e-23,1.0904706577922262e-22,2.6250443606815076e-10,4.3093161714366958e-17,0.001833227986141912,2.7954056659451508e-07,2.7515507017459903e-10,3.0587188325722893e-05,1.1179069767212428e-11,5.2925098508998409e-05,7.2772628387019096e-05,4.4790345754166341e-09,0.007570634667116204,0.00050007675655490533,2.0185969534743702e-07,6.6423835957712711e-11,1.7247322442943112e-07,4.8540443805808875e-08,1.2566598582356445e-11
0.0028035997581026266,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1828342256359391,0.052359362961578476,0.0087921590622660993,0.045180951677846172,0.083981329774547503,1.9689526256155495e-05,1.0410580515165771e-08,1.3866019801267547e-12,6.5812579749649565e-20,3.671211890754843e-11,6.3925518980145498e-22,1.2863247778712665e-14,9.5581939774106679e-18,3.9724977799698343e-07,1.9509509915605906e-23,1.0905994624839308e-22,2.6241201251957533e-10,4.3099115091210513e-17,0.0018331085867580323,2.7943445727896207e-07,2.75141615338619e-10,3.0595943650358294e-05,1.1188798213869559e-11,5.2955826660477664e-05,7.2793807103758209e-05,4.4774075073151934e-09,0.007571165271994835,0.000500198048269703,2.0197581941303705e-07,6.6459180297544195e-11,1.7248471895161069e-07,4.8541861046872319e-08,1.2569646034474966e-11
0.0028038628695751106,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.182833691643494,0.052356446666031793,0.0087862271131894862,0.045183819363821015,0.083986871593271548,1.9699785453673621e-05,1.0412884713179484e-08,1.3865971069822311e-12,6.5830808877793773e-20,3.6698555877470641e-11,6.3929455028167313e-22,1.2866601837233103e-14,9.5569562818142714e-18,3.9726136834564904e-07,1.9518909658911151e-23,1.0907154661073213e-22,2.623287979248843e-10,4.3104472398019263e-17,0.0018330011333306724,2.7933893370536987e-07,2.7512951404102788e-10,3.0603831624056123e-05,1.1197567513068654e-11,5.2983517317237608e-05,7.281288637587929e-05,4.4759426040351034e-09,0.0075716427731153252,0.00050030731580957561,2.020804679698686e-07,6.6491030062626097e-11,1.7249506243950316e-07,4.8543135763463029e-08,1.2572391379244328e-11
0.0028041259810475945,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283315752789567,0.052353530551502742,0.0087802956551036437,0.045186686712492152,0.083992413046068706,1.9710057390545244e-05,1.0415191003941164e-08,1.3865922252237137e-12,6.5849056500437945e-20,3.6684989793351556e-11,6.3933389111955907e-22,1.2869959186482118e-14,9.5557179523834309e-18,3.9727295282287369e-07,1.9528320559860841e-23,1.0908315450567043e-22,2.6224555166773775e-10,4.3109829010653891e-17,0.0018328936856026074,2.7924338623994014e-07,2.7511742038951125e-10,3.0611727360186603e-05,1.1206349815295601e-11,5.301124149523061e-05,7.2831983130253281e-05,4.4744771868889226e-09,0.0075721202332312007,0.00050041668293871724,2.0218524645481196e-07,6.6522917651684026e-11,1.7250540442713183e-07,4.8544409721660725e-08,1.257513922604399e-11
0.0028043890925200784,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283262328894945,0.052350614617985097,0.0087743646881599767,0.045189553723671082,0.083997954132909919,1.972034208911619e-05,1.0417499389873134e-08,1.3865873348585606e-12,6.5867322645715367e-20,3.6671420653169322e-11,6.3937321231299757e-22,1.2873319831192636e-14,9.5544789889569046e-18,3.9728453142785804e-07,1.9537742636543195e-23,1.0909476994326745e-22,2.6216227372931125e-10,4.3115184928759077e-17,0.001832786243571821,2.7914781486377595e-07,2.7510533440020947e-10,3.0619630869912049e-05,1.1215145147312411e-11,5.3038999252203466e-05,7.2851097391107749e-05,4.4730112556205062e-09,0.0075725976523310151,0.00050052614977190966,2.022901550955342e-07,6.6554843126520082e-11,1.725157449138247e-07,4.8545682921319485e-08,1.2577889577746047e-11
0.0028046522039925624,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283208892646038,0.05234769886547265,0.0087684342125102389,0.045192420397168927,0.084003494853765875,1.9730639571784926e-05,1.0419809873401346e-08,1.3865824358941396e-12,6.5885607341817622e-20,3.6657848454900344e-11,6.3941251385987367e-22,1.2876683776106624e-14,9.5532393913732949e-18,3.9729610415980218e-07,1.954717590708517e-23,1.0910639293360044e-22,2.62078964090862e-10,4.3120540151979354e-17,0.0018326788072362903,2.7905221955172905e-07,2.7509325608813986e-10,3.0627542164382552e-05,1.12239535351791e-11,5.3066790646060473e-05,7.2870229182689819e-05,4.4715448098720796e-09,0.0075730750304033754,0.00050063571642410627,2.0239519412019712e-07,6.6586806547968528e-11,1.7252608389828967e-07,4.854695536229329e-08,1.2580642437249786e-11
0.0028049153154650463,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283155444023311,0.052344783293959196,0.0087625042283065099,0.045195286732796443,0.08400903520860728,1.9740949861000748e-05,1.0422122456955326e-08,1.386577528337831e-12,6.5903910616993021e-20,3.6644273196520006e-11,6.3945179575807479e-22,1.2880051025975468e-14,9.5519991594710348e-18,3.9730767101790646e-07,1.9556620389651352e-23,1.0911802348676402e-22,2.619956227335527e-10,4.312589467995919e-17,0.0018325713765939937,2.7895660028437845e-07,2.7508118546952002e-10,3.0635461254804134e-05,1.1232775005795136e-11,5.3094615734810486e-05,7.2889378529319298e-05,4.4700778493792966e-09,0.0075735523674367866,0.00050074538301042842,2.0250036375752027e-07,6.6618807978089429e-11,1.725364213798488e-07,4.8548227044435972e-08,1.2583397807436005e-11
0.0028051784269375302,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283101983007186,0.052341867903438526,0.0087565747357012166,0.045198152730364101,0.084014575197404587,1.9751272979264279e-05,1.0424437142968115e-08,1.386572612197026e-12,6.592223249954626e-20,3.6630694876001679e-11,6.3949105800548936e-22,1.2883421585559625e-14,9.550758293088417e-18,3.9731923200137053e-07,1.9566076102444162e-23,1.091296616128702e-22,2.6191224963858103e-10,4.3131248512342945e-17,0.001832463951642902,2.7886095703727991e-07,2.7506912255954964e-10,3.0643388152372072e-05,1.1241609585409195e-11,5.3122474576618011e-05,7.2908545455333245e-05,4.4686103737962864e-09,0.0075740296634197847,0.0005008551496461643,2.0260566423670853e-07,6.6650847478048499e-11,1.7254675735724862e-07,4.8549497967601228e-08,1.258615569121068e-11
0.002805441538410014,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18283048509578062,0.05233895269390447,0.0087506457348471098,0.045201018389681935,0.084020114820128236,1.9761608949127488e-05,1.0426753933876326e-08,1.3865676874791271e-12,6.5940573017838726e-20,3.6617113491316151e-11,6.3953030060000712e-22,1.288679545962916e-14,9.549516792063574e-18,3.9733078710939396e-07,1.9575543063704005e-23,1.0914130732204841e-22,2.6182884478706478e-10,4.3136601648774918e-17,0.0018323565323809885,2.7876528979010075e-07,2.750570673744256e-10,3.0651322868334778e-05,1.1250457300991265e-11,5.3150367229752674e-05,7.292772998514033e-05,4.4671423828441842e-09,0.0075745069183408373,0.00050096501644676921,2.0271109578752242e-07,6.6682925110069962e-11,1.7255709182975431e-07,4.8550768131642659e-08,1.2588916091465128e-11
0.002805704649882498,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282995023716303,0.052336037665350846,0.0087447172258972843,0.045203883710559729,0.084025654076748529,1.9771957793194234e-05,1.0429072832120097e-08,1.386562754191548e-12,6.5958932200288613e-20,3.6603529040431603e-11,6.3956952353951916e-22,1.2890172652963206e-14,9.5482746562344766e-18,3.9734233634117581e-07,1.9585021291709508e-23,1.0915296062444536e-22,2.6174540816015384e-10,4.3141954088899288e-17,0.001832249118806219,2.7866959851891861e-07,2.7504501992951267e-10,3.0659265413932266e-05,1.1259318178968022e-11,5.3178293752639372e-05,7.2946932143168469e-05,4.4656738761859974e-09,0.0075749841321884268,0.00050107498352786604,2.0281665864022047e-07,6.6715040935635413e-11,1.7256742479614253e-07,4.8552037536413709e-08,1.2591679011112369e-11
0.002805967761354982,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282941525402246,0.052333122817771478,0.0087387892090051711,0.045206748692806817,0.084031192967235588,1.9782319534120017e-05,1.0431393840143152e-08,1.3865578123417137e-12,6.5977310075371214e-20,3.6589941521313926e-11,6.3960872682191785e-22,1.2893553170350474e-14,9.5470318854389461e-18,3.9735387969591505e-07,1.9594510804777449e-23,1.0916462153022537e-22,2.6166193973893669e-10,4.3147305832360175e-17,0.001832141710916562,2.7857388320280138e-07,2.7503298024102406e-10,3.0667215800455755e-05,1.1268192246402847e-11,5.3206254203809605e-05,7.2966151953916767e-05,4.4642048535334644e-09,0.0075754613049509719,0.00050118505100524584,2.0292235302561431e-07,6.6747195017165024e-11,1.7257775625563951e-07,4.8553306181767721e-08,1.2594444453053559e-11
0.002806230872827466,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282888014616172,0.052330208151160233,0.0087328616843245395,0.045209613336232253,0.084036731491559519,1.9792694194612448e-05,1.0433716960392781e-08,1.3865528619370612e-12,6.5995706671619039e-20,3.6576350931926834e-11,6.3964791044509699e-22,1.2896937016588787e-14,9.5457884795146388e-18,3.9736541717281035e-07,1.9604011621262965e-23,1.0917629004957027e-22,2.6157843950452121e-10,4.3152656878801568e-17,0.0018320343087099775,2.7847814381824122e-07,2.7502094832448827e-10,3.0675174039190239e-05,1.1277079529902152e-11,5.3234248641950391e-05,7.2985389441904662e-05,4.462735314556707e-09,0.0075759384366168928,0.00050129521899486881,2.0302817917502091e-07,6.677938741645892e-11,1.7258808620705189e-07,4.8554574067557876e-08,1.2597212420208847e-11
0.00280649398429995,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282834491338357,0.052327293665510942,0.0087269346520094937,0.045212477640644705,0.084042269649690263,1.9803081797431065e-05,1.0436042195319855e-08,1.3865479029850379e-12,6.6014122017621914e-20,3.6562757270231857e-11,6.3968707440695169e-22,1.2900324196485636e-14,9.5445444382990696e-18,3.9737694877105988e-07,1.9613523759559543e-23,1.0918796619267944e-22,2.6149490743796232e-10,4.315800722786739e-17,0.0018319269121844291,2.7838238034384232e-07,2.7500892419614757e-10,3.0683140141470298e-05,1.1285980056629762e-11,5.3262277125856658e-05,7.3004644631721884e-05,4.4612652589603053e-09,0.0075764155271745666,0.00050140548761286275,2.0313413732030873e-07,6.6811618196143655e-11,1.7259841464957214e-07,4.8555841193637278e-08,1.2599982915489057e-11
0.002806757095772434,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282780955549019,0.05232437936081745,0.0087210081122144883,0.045215341605852492,0.084047807441597608,1.9813482365387784e-05,1.0438369547378814e-08,1.3865429354931035e-12,6.6032556142027206e-20,3.6549160534188314e-11,6.3972621870537858e-22,1.2903714714857669e-14,9.5432997616295774e-18,3.9738847448986187e-07,1.9623047238099217e-23,1.0919964996976992e-22,2.6141134352032404e-10,4.316335687920148e-17,0.001831819521337871,2.7828659275637878e-07,2.7499690787168219e-10,3.0691114118626002e-05,1.129489385336588e-11,5.3290339714479027e-05,7.3023917547979661e-05,4.4597946864193196e-09,0.007576892576612349,0.00050151585697552495,2.0324022769385852e-07,6.6843887418329444e-11,1.7260874158203114e-07,4.8557107559858854e-08,1.2602755941821706e-11
0.0028070202072449178,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282727407228358,0.052321465237073664,0.0087150820650942901,0.045218205231663623,0.084053344867251314,1.9823895921343285e-05,1.0440699019027451e-08,1.3865379594687275e-12,6.6051009073535929e-20,3.6535560721753593e-11,6.3976534333827511e-22,1.290710857653045e-14,9.5420544493433703e-18,3.9739999432841408e-07,1.9632582075350049e-23,1.0921134139107514e-22,2.6132774773263241e-10,4.3168705832447565e-17,0.0018317121361682608,2.7819078103403278e-07,2.749848993673419e-10,3.0699095982032054e-05,1.1303820947353821e-11,5.3318436466870106e-05,7.3043208215354109e-05,4.4583235966318379e-09,0.0075773695849185741,0.00050162632719931053,2.0334645052856541e-07,6.6876195145816342e-11,1.7261906700357392e-07,4.8558373166075454e-08,1.260553150212745e-11
0.0028072833187174017,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282673846356526,0.052318551294273423,0.0087091565108040284,0.045221068517885696,0.084058881926620962,1.9834322488214786e-05,1.0443030612727422e-08,1.386532974919393e-12,6.6069480840911185e-20,3.6521957830882594e-11,6.3980444830354053e-22,1.2910505786339356e-14,9.5408085012774838e-18,3.9741150828591388e-07,1.9642128289821926e-23,1.0922304046684764e-22,2.6124412005590089e-10,4.3174054087249307e-17,0.0018316047566735493,2.7809494515405657e-07,2.7497289869907323e-10,3.0707085743068979e-05,1.1312761365640044e-11,5.3346567442242541e-05,7.3062516658552976e-05,4.4568519892810634e-09,0.0075778465520815377,0.00050173689840085633,2.0345280605788729e-07,6.6908541441156316e-11,1.7262939091312596e-07,4.8559638012139759e-08,1.260830959933888e-11
0.0028075464301898856,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18282620272913661,0.052315637532410642,0.0087032314494991988,0.045223931464325955,0.084064418619675993,1.9844762088974072e-05,1.0445364330944086e-08,1.386527981852594e-12,6.6087971472975778e-20,3.6508351859527397e-11,6.3984353359907533e-22,1.2913906349130316e-14,9.5395619172687824e-18,3.9742301636155861e-07,1.9651685900064664e-23,1.0923474720735804e-22,2.6116046047110783e-10,4.3179401643250239e-17,0.0018314973828516868,2.7799908509386765e-07,2.7496090588298832e-10,3.0715083413151155e-05,1.1321715135439879e-11,5.3374732699936918e-05,7.3081842902341539e-05,4.4553798640531124e-09,0.0075783234780895208,0.00050184757069697441,2.0355929451584273e-07,6.6940926367178697e-11,1.7263971330969137e-07,4.8560902097904332e-08,1.261109023639035e-11
