Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(56),CO2X(24),CHOX(60),COX(57)
2.0253083546647882e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32818483223107392,0.11291794733088206,0.021016393164358198,3.3053727530406068e-13,2.091003460516985e-12,3.1221591057772575e-05,5.1906532393400274e-06,3.0901124608075926e-17,1.1812994470801055e-13,3.0897583541448389e-09,1.3221009274352726e-26,3.5347280845903543e-08,1.0387461905202553e-18,1.8588519298041206e-20,7.2644590951132781e-17,7.0949472250989388e-20,9.7837483083763114e-14,3.9963021063819348e-20,0.0057285431652589524,0.0036050291098282013,3.6851553934743062e-10,7.5165864711321781e-11,3.0411446950246691e-05,9.2072132156729257e-14,7.0941470416922267e-08,1.8081264109150974e-05,1.2921189101260113e-07,4.653813449858391e-07,6.0338938081860689e-17,1.0218340285584164e-13,4.1973829353763068e-12
2.0349721965821126e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32816863692003373,0.11291801489743755,0.021008240272312566,3.3775301222196293e-13,2.1268939823056583e-12,3.1589097239366636e-05,5.2659249765508126e-06,3.1425766183982164e-17,1.1993917432578789e-13,3.1216908107673439e-09,1.3786085680488239e-26,3.5551237980899336e-08,1.0661542991790825e-18,1.8919128653556223e-20,7.4176467522347591e-17,7.2364238691806078e-20,9.9219909361652603e-14,4.1232121634233108e-20,0.0057282628890381057,0.0036212580621204629,3.7012317067225782e-10,7.5765355154970169e-11,3.0515159873554897e-05,9.3145387913820187e-14,7.1718669407863383e-08,1.8216331879345518e-05,1.3077123753083969e-07,4.7089680424387271e-07,6.1345052868268896e-17,1.0377437197089452e-13,4.2580418632787204e-12
2.044636038499437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32815245004639754,0.11291808147076592,0.021000091347001804,3.4508858426122322e-13,2.163193595034021e-12,3.1958507061012137e-05,5.3418507386444213e-06,3.195758142133221e-17,1.2176632550740886e-13,3.1537472438760012e-09,1.4372002851373332e-26,3.5754754614437507e-08,1.0941227345670443e-18,1.9253869336681318e-20,7.5732046417348535e-17,7.3799462257117724e-20,1.0061360057022169e-13,4.2534610898462779e-20,0.0057279826907416023,0.0036374784165772258,3.7172994617692765e-10,7.6366513056934428e-11,3.0618665674418979e-05,9.4227130569959835e-14,7.2500041920359951e-08,1.8351646292105138e-05,1.3234092205890967e-07,4.7644073776911875e-07,6.2362546317396826e-17,1.0538142645903907e-13,4.3192237361796016e-12
2.0542998804167616e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32813627160409115,0.1129181470503158,0.020991946385805132,3.5254533921833942e-13,2.199904800863286e-12,3.2329817956781959e-05,5.4184318170657723e-06,3.2496644131465491e-17,1.2361145588077336e-13,3.1859267733629779e-09,1.4979399922006014e-26,3.5957832396840391e-08,1.1226592237739169e-18,1.9592772333661415e-20,7.7311558751763803e-17,7.5255320090878989e-20,1.0201855444397083e-13,4.3871169212854262e-20,0.0057277025714981807,0.0036536901771435917,3.7333586620132879e-10,7.6969337256848025e-11,3.0721967264918199e-05,9.531739209180779e-14,7.3285587071852411e-08,1.848720547536899e-05,1.3392094959382748e-07,4.820131016252742e-07,6.3391482397510067e-17,1.0700464083627221e-13,4.3809295247315756e-12
2.063963722334086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32812010158716226,0.11291821163561189,0.020983805386104129,3.6012463237718775e-13,2.2370301070456679e-12,3.2703027398920116e-05,5.4956694859559316e-06,3.3043028516149543e-17,1.2547462248859309e-13,3.2182285238826481e-09,1.5608931352815547e-26,3.6160473019609252e-08,1.1517715384350528e-18,1.9935868722545986e-20,7.8915236451640135e-17,7.6731989683668836e-20,1.0343476814002533e-13,4.5242486278801185e-20,0.0057274225323601666,0.0036698933477773686,3.7494093108695504e-10,7.757382654017693e-11,3.0825067480893937e-05,9.6416204343686233e-14,7.4075303931632991e-08,1.8623007574897924e-05,1.3551132499906338e-07,4.8761385250195973e-07,6.4431925000624462e-17,1.0864408945637733e-13,4.4431601854690805e-12
2.0736275642514105e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32810393998977294,0.11291827522624998,0.020975668345282757,3.6782782649921318e-13,2.2745720258750921e-12,3.3078132896622666e-05,5.5735650023197162e-06,3.3596809165246521e-17,1.273558817920443e-13,3.2506516248788944e-09,1.6261267183312301e-26,3.6362678213171957e-08,1.1814674943646183e-18,2.0283189672798899e-20,8.054331224736221e-17,7.8229648868023261e-20,1.0486223824518782e-13,4.6649261196241831e-20,0.0057271425743084864,0.0036860879324489217,3.7654514117687894e-10,7.8179979640071986e-11,3.0927969084431812e-05,9.7523599088143215e-14,7.486919152206272e-08,1.8759050754104483e-05,1.3711205300649078e-07,4.9324294769500105e-07,6.5483937942007861e-17,1.1029984651119912e-13,4.5059166609474938e-12
2.083291406168735e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3280877868061931,0.11291833782189219,0.0209675352607273,3.7565629181356137e-13,2.3125330746386156e-12,3.3455131994856293e-05,5.6521196061925067e-06,3.4158061054370132e-17,1.292552896744295e-13,3.2831952106099249e-09,1.6937093287668379e-26,3.6564449744716731e-08,1.2117549511880334e-18,2.0634766444909861e-20,8.2196019667594955e-17,7.9748475813813124e-20,1.0630096078295664e-13,4.8092202516713135e-20,0.0057268626982573591,0.0037022739351410166,3.781484968157241e-10,7.8787795239197104e-11,3.1030674766266434e-05,9.8639607986589179e-14,7.5667248819795304e-08,1.889533319388375e-05,1.3872313821830388e-07,4.9890034508731574e-07,6.6547584959698965e-17,1.1197198603098595e-13,4.5691998798815962e-12
2.0929552480860594e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32807164203079425,0.11291839942226266,0.0209594061298264,3.8361140600715531e-13,2.3509157755685665e-12,3.3834022273214518e-05,5.7313345208062555e-06,3.472685954253371e-17,1.311729014448463e-13,3.3158584201707021e-09,1.7637111632214337e-26,3.6765789416109186e-08,1.2426418119736728e-18,2.0990630390007361e-20,8.3873593033249919e-17,8.1288649023667005e-20,1.0775093122050911e-13,4.9572028295961022e-20,0.0057265829050586834,0.0037184513598486684,3.7975099834963997e-10,7.9397271971530828e-11,3.1133187148110121e-05,9.9764262599995676e-14,7.6469474757004681e-08,1.903185309244495e-05,1.4034458510890414e-07,5.0458600313038902e-07,6.7622929714030999e-17,1.1366058188477953e-13,4.6330107572833308e-12
2.1026190900033838e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32805550565804298,0.11291846002714337,0.020951280949971035,3.9169455421471693e-13,2.3897226557954293e-12,3.4214801344810273e-05,5.8112109527546507e-06,3.5303280369789867e-17,1.3310877184186244e-13,3.3486403975130735e-09,1.8362040534836675e-26,3.6966699061889702e-08,1.2741360228639252e-18,2.1350812949473337e-20,8.557626745147641e-17,8.2850347328439076e-20,1.0921214447564785e-13,5.108946614610631e-20,0.0057263031955061133,0.0037346202105789854,3.8135264612627576e-10,8.0008408424139627e-11,3.1235508784907314e-05,1.0089759438965704e-13,7.7275868222613885e-08,1.9168608665143945e-05,1.4197639802675739e-07,5.1029988082633104e-07,6.8710035787172218e-17,1.1536570778086417e-13,4.6973501945988298e-12
2.1122829319207083e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32803937768249575,0.1129185196363704,0.02094315971855449,3.9990712900873623e-13,2.4289562473014909e-12,3.4597466855204155e-05,5.8917500921574286e-06,3.5887399654862559e-17,1.3506295503719474e-13,3.3815402914637091e-09,1.9112614926261195e-26,3.7167180547348577e-08,1.3062455727056792e-18,2.1715345654559664e-20,8.7304278809678304e-17,8.443374988272117e-20,1.1068459492371008e-13,5.2645253287365186e-20,0.0057260235703389057,0.0037507804913510258,3.8295344049475686e-10,8.0621203138920568e-11,3.1337642167016301e-05,1.020396347180048e-13,7.8086428063522236e-08,1.9305598144316591e-05,1.4361858119621984e-07,5.1604193771050171e-07,6.9808966682674437e-17,1.1708743726726018e-13,4.7622190798447182e-12
2.1219467738380328e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32802325809879307,0.11291857824983029,0.020935042432972392,4.0825053038938734e-13,2.4686190868752568e-12,3.4982016481367715e-05,5.9729531128237874e-06,3.6479293892771696e-17,1.3703550463939182e-13,3.4145572557399297e-09,1.9889586613206597e-26,3.7367235766675969e-08,1.3389784926803092e-18,2.2084260126006496e-20,8.905786376955738e-17,8.603903616039945e-20,1.1216827640443842e-13,5.4240136599323941e-20,0.0057257440302454828,0.0037669322061956354,3.8455338180566015e-10,8.1235654614312125e-11,3.1439589722319915e-05,1.0319041484947062e-13,7.8901153085828643e-08,1.9442819779112965e-05,1.4527113871933514e-07,5.2181213383469167e-07,7.0919785825032893e-17,1.1882584373226273e-13,4.8276182877436425e-12
2.1316106157553572e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32800714690165517,0.11291863586745678,0.020926929090622669,4.167261657743953e-13,2.5087137160666536e-12,3.5368447930680575e-05,6.0548211724149201e-06,3.7079039952451289e-17,1.3902647369751873e-13,3.4476904489635169e-09,2.0693724543393003e-26,3.7566866641184253e-08,1.372342855933241e-18,2.2457588073662504e-20,9.0837259761184096e-17,8.7666385950255125e-20,1.1366318222881203e-13,5.587487267176709e-20,0.0057254645758667679,0.0037830753591553039,3.8615247041099016e-10,8.1851761306971284e-11,3.1541353818266842e-05,1.043499659513949e-13,7.9720042056048827e-08,1.9580271835332597e-05,1.4693407457760242e-07,5.2761042975084745e-07,7.2042556559255554e-17,1.2058100040502022e-13,4.8935486798590491e-12
2.1412744576726817e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32799104408587654,0.11291869248922755,0.020918819688905563,4.2533544998885137e-13,2.5492426811430129e-12,3.5756758939961042e-05,6.1373554126055891e-06,3.7686715074361371e-17,1.4103591470484213e-13,3.480939034672578e-09,2.1525815072389661e-26,3.7766075117600132e-08,1.4063467772031566e-18,2.2835361296107188e-20,9.2642704977096083e-17,8.9315979351608807e-20,1.1516930518583785e-13,5.7550227855058759e-20,0.0057251852077993218,0.0037992099542840108,3.8775070666415661e-10,8.2469521633416425e-11,3.1642936763845455e-05,1.0551831909497486e-13,8.0543093702324715e-08,1.9717952595260537e-05,1.4860739263371574e-07,5.3343678649532536e-07,7.3177342150445772e-17,1.2235298035615467e-13,4.9600111047291287e-12
