Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),C2H4(47),COX(50),CHOX(53)
2.3827355911905522e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229545578428004,0.11865827785636515,0.022821397674910312,0.0,1.9477760428231435e-18,2.1201644282277734e-11,2.8988903755758565e-16,3.2640375727672039e-17,6.2449723852445884e-36,2.1037734072555494e-07,3.7183014491959417e-33,2.1022359183579943e-07,4.3066456769312864e-23,1.6212657378556276e-22,6.153823871027755e-28,6.0237787838213284e-29,1.3435158873503108e-16,1.3983996036151983e-24,1.1476505532235075e-05,3.4003445268951723e-07,3.1858730606356174e-09,3.371579527047956e-14,9.0057585469273033e-13,6.9484250725168101e-10,3.1840786225681206e-13,4.7762760828859559e-13,5.9418778698870675e-10,1.515535951912721e-18,1.9232218013815974e-15,2.9090118022600953e-19,1.4077095171934261e-25,4.8451674518672368e-22,1.2977537953433839e-26
2.4257706351302235e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229524241558883,0.11865806690633104,0.022821394604268453,0.0,2.0280058252157674e-18,2.1974230204451051e-11,3.0962279173653034e-16,3.4436399795864682e-17,6.9420446984105547e-36,2.1417791897009786e-07,4.1371275353075157e-33,2.1401916333400774e-07,4.6227964993654637e-23,1.7001779268475928e-22,6.7145452728396071e-28,6.5558149401823325e-29,1.3952378444905741e-16,1.5259127507601597e-24,1.1683632379528955e-05,3.4617569331925316e-07,3.2638882912523866e-09,3.4401336194200979e-14,9.2176680230093413e-13,7.0011170420354917e-10,3.2082399284348171e-13,4.8129301306986331e-13,6.1149985192626714e-10,1.5879820335881796e-18,2.0291865377702712e-15,2.9720527346599217e-19,1.5626771158724371e-25,5.2244100147832832e-22,1.3935275458758808e-26
2.468805679069895e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229502905190982,0.11865785596169839,0.022821391533629873,0.0,2.1099778256187677e-18,2.2760635429504052e-11,3.3029022232859122e-16,3.6297058780760243e-17,7.7023054573365142e-36,2.1797851530565299e-07,4.5944541830847499e-33,2.1781468817328428e-07,4.955924913905428e-23,1.7812827582753073e-22,7.3148570281349729e-28,7.1237091166257076e-29,1.4480027262702559e-16,1.6624464566944298e-24,1.1890753817964226e-05,3.5231692732492776e-07,3.3423174158286768e-09,3.5089439774386354e-14,9.4298465540009529e-13,7.0524112861473511e-10,3.2317601571276936e-13,4.8486387935850222e-13,6.2894115349408562e-10,1.6623717922251665e-18,2.1389687909706661e-15,3.0353293953832169e-19,1.7314415922451165e-25,5.6249028385292929e-22,1.4943197496164701e-26
2.5118407230095662e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229481569325275,0.11865764502246701,0.022821388462994582,0.0,2.1936993531926469e-18,2.3560859632465879e-11,3.5191609697912359e-16,3.8223493307219986e-17,8.5301972865759599e-36,2.2177912925928375e-07,5.0930504558028837e-33,2.2161016635636551e-07,5.3066182718896116e-23,1.8645938598260209e-22,7.9567650369923273e-28,7.7291406881605764e-29,1.5018144279312547e-16,1.8084595033484584e-24,1.2097869847682042e-05,3.5845815470664758e-07,3.4211501600698213e-09,3.5780115707892567e-14,9.6422754989109168e-13,7.1023467719177579e-10,3.2546574088744278e-13,4.8834268530975322e-13,6.4650826541086785e-10,1.7387133883861353e-18,2.2526357690399963e-15,3.0988428427568419e-19,1.9149487767914392e-25,6.047355953799829e-22,1.6002800135209606e-26
2.5548757669492376e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229460233962698,0.11865743408863678,0.02282138539236258,0.0,2.2791777519013368e-18,2.4374902488830491e-11,3.7452529074323812e-16,4.0216844035179705e-17,9.4303869532372144e-36,2.2557976037115937e-07,5.6358309868879333e-33,2.254055978859383e-07,5.6754732746249859e-23,1.9501245276422902e-22,8.6423376724197042e-28,8.3738330833288854e-29,1.5566768591475765e-16,1.9644250556733717e-24,1.2304980468823553e-05,3.6459937546451968e-07,3.5003765358141474e-09,3.6473373327387998e-14,9.8549375109992082e-13,7.1509613800385644e-10,3.2769490768732567e-13,4.9173217290169584e-13,6.6419785660413554e-10,1.8170155448191945e-18,2.3702546621412925e-15,3.1625940956262226e-19,2.1141903622083579e-25,6.4924855515585919e-22,1.7115615961721811e-26
2.597910810888909e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229438899104163,0.11865722316020758,0.022821382321733856,0.0,2.3664203994176319e-18,2.5202763674544386e-11,3.98142782426273e-16,4.2278251661915056e-17,1.0407772653164432e-35,2.2938040819419504e-07,6.2258608967692073e-33,2.2920098276464116e-07,6.0630959439805133e-23,2.0378877413800632e-22,9.3737065149042529e-28,9.0595539717739365e-29,1.6125939434825068e-16,2.1308308301235284e-24,1.2512085681529918e-05,3.7074058959865172e-07,3.5799868333948881e-09,3.7169221614643974e-14,1.0067816447858139e-12,7.1982919351147196e-10,3.2986517551593061e-13,4.9503502402961691e-13,6.8200668888366863e-10,1.8972865614522337e-18,2.4918926425499829e-15,3.2265841348365027e-19,2.3302052096609715e-25,6.9610137534201496e-22,1.8283243964334994e-26
2.6409458548285802e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229417564750563,0.11865701223717924,0.022821379251108432,0.0,2.4554347060719069e-18,2.6044442865994366e-11,4.2279365097227111e-16,4.4408856924058655e-17,1.1467490878119448e-35,2.3318107229370161e-07,6.8663607851513773e-33,2.3299632099506535e-07,6.4701015930954982e-23,2.127896178692668e-22,1.0153067084916879e-27,9.7881154437452893e-29,1.6695696178671398e-16,2.3081792612407487e-24,1.2719185485942284e-05,3.7688179710915161e-07,3.6599716141235463e-09,3.7867669215212845e-14,1.0280897287734269e-12,7.2443742351070033e-10,3.3197820994124506e-13,4.9825344690421657e-13,6.9993161468345084e-10,1.9795335001739773e-18,2.6176168646604158e-15,3.2908139046547272e-19,2.5640806646329914e-25,7.4536683890320532e-22,1.9507223221274022e-26
2.702398842574054e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229387100693652,0.11865671105362791,0.022821374866336303,0.0,2.5856309521424465e-18,2.7270293608701457e-11,4.5983577552977242e-16,4.7573525921535528e-17,1.3134183371774817e-35,2.3860835483615583e-07,7.8752034468706108e-33,2.3841589008387792e-07,7.0861360920261449e-23,2.2603426993273109e-22,1.1353661583476052e-27,1.0906436722178699e-28,1.7527724239412968e-16,2.5814259701513523e-24,1.3014909554369387e-05,3.8565127940082716e-07,3.7748189819071786e-09,3.8869557712198791e-14,1.0585494030311345e-12,7.3080834506545599e-10,3.3489951651854801e-13,5.0270784885019144e-13,7.2572317907867957e-10,2.1004202603910744e-18,2.8043646380682714e-15,3.3829498185963629e-19,2.9312745859416622e-25,8.200445112125618e-22,2.1355806184561678e-26
2.7638518303195275e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522935663767052,0.11865640988108886,0.022821370481570888,0.0,2.719476770933415e-18,2.8524319241647142e-11,4.9911003673831913e-16,5.0884944842639627e-17,1.4996348575886669e-35,2.4403566851903327e-07,9.0043188963854897e-33,2.4383536406397207e-07,7.7448211635588342e-23,2.3974278163927449e-22,1.2663549756666952e-27,1.2121473346885747e-28,1.8381534165593697e-16,2.8796031611976965e-24,1.33106225953674e-05,3.944207481867008e-07,3.8903854783837829e-09,3.9876786568116957e-14,1.0890436822103614e-12,7.3694160423579395e-10,3.3771178367274052e-13,5.0700271461823901e-13,7.517366353376656e-10,2.2253730869279583e-18,2.9997770452233985e-15,3.475578946584632e-19,3.3407091259406285e-25,9.0000684681105749e-22,2.3327090377958752e-26
2.825304818065001e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229326175683499,0.11865610871956168,0.022821366096812189,0.0,2.8569940618045118e-18,2.9806518826921626e-11,5.4069040961484077e-16,5.4346435746944811e-17,1.7071648365977514e-35,2.4946301219974512e-07,1.0264862076138579e-32,2.4925474294242599e-07,8.4480462837176289e-23,2.5391855782105362e-22,1.4089820409851654e-27,1.3438976964562546e-28,1.925724188992887e-16,3.2043339806867944e-24,1.3606324609347336e-05,4.0319020346709144e-07,4.0066463072837849e-09,4.0889377711175425e-14,1.1195691981539001e-12,7.4284660567392436e-10,3.4041939825894009e-13,5.1114311773039131e-13,7.7796371504912075e-10,2.3544083061263916e-18,3.2040494371493444e-15,3.5687036838685257e-19,3.7960979076526494e-25,9.8547130563921028e-22,2.5425705322573519e-26
2.8867578058104747e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229295714734813,0.11865580756904601,0.022821361712060211,0.0,2.9982048408937914e-18,3.1116891428224178e-11,5.846511985946675e-16,5.7961320886142609e-17,1.9378881991630005e-35,2.5489038478069861e-07,1.1668739548389583e-32,2.5467402672614751e-07,9.1977389764101934e-23,2.6856490393403392e-22,1.5639842498425446e-27,1.4864887121286417e-28,2.01549638070971e-16,3.5573060298629552e-24,1.3902015596720218e-05,4.1195964524232022e-07,4.1235776516043727e-09,4.1907351920459046e-14,1.1501229106381392e-12,7.4853238200359952e-10,3.430265965133584e-13,5.1513544697024872e-13,8.0439647534082059e-10,2.4875439794255401e-18,3.4173770906486678e-15,3.6623263000458822e-19,4.301383240326237e-25,1.0766573110665337e-21,2.7656273967595309e-26
2.948210793555948e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229265254826606,0.11865550642954137,0.022821357327314957,0.0,3.1431312362878068e-18,3.2455436110805443e-11,6.3106701776761245e-16,6.173292270855844e-17,2.1938030568294044e-35,2.603177852075577e-07,1.3228641999611527e-32,2.6009321542188044e-07,9.9958646436033543e-23,2.836850327252317e-22,1.7321269195598803e-27,1.6405332058852662e-28,2.1074816749984975e-16,3.9402722850903423e-24,1.4197695557897049e-05,4.2072907351270985e-07,4.2411566360805058e-09,4.2930728891572673e-14,1.1807020764728833e-12,7.5400760835879981e-10,3.4553716423692367e-13,5.1898722603276984e-13,8.3102728659233599e-10,2.6247994551527078e-18,3.6399552083395079e-15,3.7564489459415621e-19,4.8607442645068264e-25,1.1737861430607526e-21,3.0023525069159601e-26
3.0096637813014216e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229234795960938,0.11865520530104737,0.02282135294257643,0.0,3.2917954834555561e-18,3.3822151941409105e-11,6.8001277771822976e-16,6.5664563862530449e-17,2.4770302062117675e-35,2.6574521246756743e-07,1.495807736996166e-32,2.6551230903621146e-07,1.0844426396317064e-22,2.9928207054130201e-22,1.914204198735183e-27,1.8066629462290378e-28,2.2016917967262734e-16,4.3550520040298815e-24,1.4493364493288847e-05,4.2949848827858431e-07,4.3593612930663965e-09,4.3959527298527635e-14,1.2113042213623082e-12,7.592806163618886e-10,3.4795486193229205e-13,5.2270354976871882e-13,8.5784882329845797e-10,2.766189416847125e-18,3.8719789186917504e-15,3.8510736601695688e-19,5.4786051593302789e-25,1.2770808362234834e-21,3.2532216134169839e-26
3.071116769046895e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229204338139761,0.11865490418356363,0.02282134855784463,0.0,3.4442199206967088e-18,3.5217037988213838e-11,7.3156366554582788e-16,6.9759567199945417e-17,2.7898176648692779e-35,2.71172665587884e-07,1.6871404032888609e-32,2.7093130757557554e-07,1.1745464885681389e-22,3.1535906364771684e-22,2.1110394700828896e-27,1.9855287206019286e-28,2.2981385101043485e-16,4.8035316307433661e-24,1.4789022403306615e-05,4.3826788954026915e-07,4.4781705245066693e-09,4.499376485482742e-14,1.2419271118372364e-12,7.643594080643439e-10,3.5028379303175935e-13,5.2628764320048431e-13,8.848540508996268e-10,2.9117248482068656e-18,4.1136432760631555e-15,3.9462023756940159e-19,6.1596433537686014e-25,1.3867660783737016e-21,3.5186991085232841e-26
3.132569756792368e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229173881364987,0.11865460307708969,0.022821344173119554,0.0,3.6004269850922696e-18,3.6640093320785577e-11,7.8579511744658047e-16,7.4021255777493704e-17,3.1345453034271897e-35,2.7660014363402975e-07,1.8983865191932902e-32,2.7635021104626286e-07,1.2701058135574668e-22,3.3191898384145863e-22,2.3234857488121297e-27,2.1778004010014804e-28,2.3968336167065916e-16,5.287665673800671e-24,1.5084669288361361e-05,4.4703727729809136e-07,4.597564063346326e-09,4.6033458367919421e-14,1.2725687324306434e-12,7.6925166881401067e-10,3.5252732784232343e-13,5.2974769886037869e-13,9.1203620872101433e-10,3.0614235368470884e-18,4.3651432607347127e-15,4.0418369257719459e-19,6.9087978565412114e-25,1.5030681188697745e-21,3.7992578838318406e-26
3.1940227445378415e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229143425638429,0.1186543019816252,0.022821339788401215,0.0,3.7604392084842267e-18,3.8091317010026236e-11,8.4278280880296742e-16,7.8452952858180663e-17,3.5137295911515387e-35,2.8202764570835785e-07,2.1311623359737569e-32,2.8176901945442413e-07,1.3713321375389834e-22,3.4896473408170238e-22,2.5524260740568736e-27,2.3841670087290603e-28,2.4977889534927644e-16,5.8094775823914327e-24,1.5380305148864092e-05,4.5580665155237939e-07,4.7175224449727325e-09,4.7078623785380699e-14,1.3032272632545353e-12,7.7396478004422436e-10,3.5468797934765561e-13,5.3309198427693279e-13,9.3938880375821305e-10,3.2153031288665131e-18,4.6266737789459359e-15,4.1379790496896671e-19,7.7312775944906517e-25,1.6262146772661665e-21,4.0953978852130059e-26
3.249330433508768e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229116016382176,0.11865403100511984,0.022821335842160461,0.0,3.9077223165657802e-18,3.9421501508424261e-11,8.9649105769853648e-16,8.2589584343764082e-17,3.8866495546225365e-35,2.8691241740599443e-07,2.3604811862311031e-32,2.8664586574828513e-07,1.4674589220305069e-22,3.6472364177418003e-22,2.7733291151470415e-27,2.582533070936223e-28,2.5905910637822064e-16,6.3130514843661376e-24,1.5646367997664258e-05,4.6369907683598916e-07,4.8259524697658309e-09,4.8023963675119557e-14,1.3308330382220911e-12,7.7805927254645138e-10,3.5656545644314815e-13,5.3599867086109071e-13,9.6414671281054967e-10,3.3573687415580892e-18,4.8707883818813637e-15,4.2249423028842112e-19,8.538731786188124e-25,1.7430879716074928e-21,4.3756321364713148e-26
3.29339696654048e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229094178601481,0.11865381511032588,0.02282133269798764,0.0,4.0273008158558234e-18,4.0497659767196462e-11,9.4096228688679001e-16,8.5987567340389341e-17,4.2066484383866186e-35,2.9080438392708053e-07,2.5575417935909229e-32,2.9053144954906874e-07,1.5475648771813375e-22,3.7756426729954659e-22,2.9598843480455303e-27,2.7495171572189573e-28,2.665854483619144e-16,6.7383825185375308e-24,1.5858347815267893e-05,4.6998737766611693e-07,4.9126522269384128e-09,4.8780353838899186e-14,1.3528361283141891e-12,7.8122513868161138e-10,3.5801725472542182e-13,5.3825079125493116e-13,9.8396491387924147e-10,3.4729922898002678e-18,5.0713105276865004e-15,4.2945264894694343e-19,9.230559659056027e-25,1.8404202426148025e-21,4.608436537602637e-26
3.337463499572193e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229072341362059,0.11865359922119244,0.022821329553818281,0.0,4.1488664634313895e-18,4.1588300937367161e-11,9.8695314243162826e-16,8.9477441257323902e-17,4.5480983681586534e-35,2.9469636167921131e-07,2.7680829411774184e-32,2.9441698447669678e-07,1.6308783642776899e-22,3.906584647829726e-22,3.1561829961923126e-27,2.924722475578947e-28,2.7422961211134834e-16,7.1859799090497778e-24,1.6070321964604002e-05,4.7627567155317694e-07,4.9996180557996378e-09,4.9539577243294495e-14,1.3748458724154727e-12,7.8430812882029786e-10,3.5943087714257027e-13,5.4044875736991154e-13,1.0038626271959208e-09,3.5907806885775088e-18,5.2772524769682843e-15,4.3643738034211106e-19,9.9677833499009813e-25,1.9415816545664228e-21,4.8498964382728762e-26
3.3815300326039055e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229050504664453,0.11865338333771928,0.022821326409652384,0.0,4.2724276788855996e-18,4.2693424677932146e-11,1.0344917988845671e-15,9.3060431712916976e-17,4.9121159058140068e-35,2.9858835037465694e-07,2.9928286395670556e-32,2.9830247053327366e-07,1.7174820972009269e-22,4.0400723011504767e-22,3.3625902366503541e-27,3.1084277783912625e-28,2.8199203813633435e-16,7.6566804923531078e-24,1.6282290445824131e-05,4.8256395849729226e-07,5.0868437212911841e-09,5.0301638810867442e-14,1.3968618013675969e-12,7.8731060798385259e-10,3.6080759334792426e-13,5.4259278464706195e-13,1.0238377743580404e-09,3.7107347645936196e-18,5.488686000923493e-15,4.4344847803138522e-19,1.0752693521819254e-24,2.046657829035384e-21,5.1001940608399995e-26
3.425596565635618e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229028668509264,0.11865316745990633,0.02282132326548995,0.0,4.397992903038374e-18,4.3813030648188117e-11,1.0836064757062878e-15,9.6737764378908698e-17,5.2998592714401563e-35,3.024803497338688e-07,3.2325313747015559e-32,3.0218790772087264e-07,1.8074597546572481e-22,4.1761154636157382e-22,3.5794796281280432e-27,3.3009169417044997e-28,2.8987316769526663e-16,8.151340291141126e-24,1.6494253259079827e-05,4.8885223849858546e-07,5.1743231647068504e-09,5.1066543292925007e-14,1.4188834789721573e-12,7.9023487376982803e-10,3.6214845779955505e-13,5.4468482572067113e-13,1.0438883346504743e-09,3.8328577896300161e-18,5.7056828512114233e-15,4.5048599365689573e-19,1.1587661945835962e-24,2.155734687340085e-21,5.3594989930035172e-26
3.469663098667331e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229006832897012,0.11865295158775339,0.022821320121330979,0.0,4.5255705974292781e-18,4.4947118507724463e-11,1.1343254363448543e-15,1.0051066497983063e-16,5.7125292806942856e-35,3.0637235948525606e-07,3.4879728350932273e-32,3.0607329604153715e-07,1.9008959770979827e-22,4.3147238448402693e-22,3.8072331793760566e-27,3.5024789730244621e-28,2.9787344277063236e-16,8.6708346651654566e-24,1.670621040452262e-05,4.9514051155717925e-07,5.262050500560997e-09,5.1834295275893589e-14,1.4409104999688301e-12,7.9308315820619073e-10,3.6345447011278676e-13,5.4672649551427258e-13,1.0640123453317686e-09,3.9571543140474825e-18,5.928314759960173e-15,4.5754997702612897e-19,1.2475143142888226e-24,2.2688984383552293e-21,5.6279923471274191e-26
3.513729631699043e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228984997828248,0.11865273572126037,0.02282131697717547,0.0,4.6551692438154365e-18,4.6095687916415738e-11,1.1866769891034909e-15,1.0438035929246181e-16,6.151370327008204e-35,3.1026437936496339e-07,3.7599646429325719e-32,3.0995863549728143e-07,1.9978763636441597e-22,4.4559070405758177e-22,4.0462414211102849e-27,3.7134080190094816e-28,3.0599330604476641e-16,9.2160584614101154e-24,1.691816188230405e-05,5.0142877767319761e-07,5.3500200115332383e-09,5.2604899188349079e-14,1.4629424879794518e-12,7.9585762958864046e-10,3.6472663822342693e-13,5.4871915895879722e-13,1.0842078998697789e-09,4.0836272389885415e-18,6.1566534397729064e-15,4.6464047619185469e-19,1.3417676027170511e-24,2.3862355664415113e-21,5.9058574473308628e-26
3.557796164730756e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228963163303471,0.11865251986042705,0.022821313833023431,0.0,4.7867973436665736e-18,4.725873853441437e-11,1.2406894834497258e-15,1.0834807314533988e-16,6.617671330506743e-35,3.1415640911664914e-07,4.0493490866577142e-32,3.1384392609009107e-07,2.0984874690122629e-22,4.5996745399396342e-22,4.2969034779105564e-27,3.934003373306172e-28,3.1423320087525798e-16,9.7879261641452714e-24,1.7130107692575652e-05,5.0771703684676432e-07,5.43822614333503e-09,5.3378359306904897e-14,1.4849790933535819e-12,7.985603943202212e-10,3.6596592639036805e-13,5.5066432110975935e-13,1.1044731459880634e-09,4.2122793962943412e-18,6.3907705837341088e-15,4.7175753752885897e-19,1.441788554877369e-24,2.5078328194433828e-21,6.1932721123305071e-26
