Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),OX(20),OCX(21),CH3X(22),HX(19),COX(32),CH2X(58),CHX(26),H2X(31),C2H6X(34),HOX(23),CXHO(27),CX(24),C2H4OX(44),C2H5X(33),C3H8X(38),H2OX(30),CH2OX(35),CH4OX(41),HO2X(60)
0.009190860197641858,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23965443666700131,0.099921291092975206,1.8592451186580018e-33,0.098627437569374213,2.5800569016991163e-12,5.3558707639856928e-06,0.0013497008997259399,1.5208335023022153e-05,2.1802923156246669e-13,1.2871818573923762e-06,8.3791485880599264e-11,5.2390679149211785e-12,5.2375958257481659e-09,3.1010816347722096e-14,5.1478284087626766e-15,2.0399270289630668e-11,6.8483168760482835e-21,0.0,3.4907330013845098e-05,3.4403347235153963e-05,0.0013261469137230628,1.2353278118132604e-11,1.8952799781876895e-09,6.9252048415031946e-05,4.703135061638123e-07,3.9911378376331953e-10,6.1854078884319388e-08,1.8698330156447544e-09,5.3215064618223146e-09,4.2311009704986578e-12,7.876634153334915e-17,2.3637900714570207e-11,7.1377335150019456e-15,3.3728627171340399e-14,2.9458289464792163e-14,9.006648103815058e-16,7.6166376936878138e-17,1.0838122984144181e-17,4.8850517306712257e-21
0.009221994792882944,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23964985743327152,0.099921197725405295,1.8718261136731773e-33,0.098622963057238333,2.5985781475852196e-12,5.3761703584651224e-06,0.001354201710418978,1.5243326479920743e-05,2.1816918139805642e-13,1.2858960985008695e-06,8.4097919867350241e-11,5.2490345517579604e-12,5.2397467081176176e-09,3.114969802268029e-14,5.1413650739644894e-15,2.043195090718522e-11,6.8856232693106987e-21,0.0,3.4906630399532842e-05,3.4401129092798454e-05,0.0013305980041467597,1.2394235010229494e-11,1.8933506668977788e-09,6.9381830218741172e-05,4.7187283121516236e-07,3.9795599944803159e-10,6.1558100910842593e-08,1.8768841140136025e-09,5.3336483103549533e-09,4.2533394607972211e-12,7.8665949880147531e-17,2.3380702071683122e-11,7.1490319055065526e-15,3.3741831732954467e-14,2.9565456488762211e-14,9.0711300694003627e-16,7.6213810746715693e-17,1.0886453406579639e-17,4.9273039139259484e-21
0.00925312938812403,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23964527880642178,0.099921104530125857,1.884449053169032e-33,0.098618488918981714,2.6171635406271439e-12,5.3964667754541403e-06,0.0013587021100090939,1.5278246817340486e-05,2.1830896457202499e-13,1.2846148671634958e-06,8.4404161765279888e-11,5.2589808922389193e-12,5.2418851694315104e-09,3.1288642642435431e-14,5.1349422102733799e-15,2.0464541143710699e-11,6.9229965968984877e-21,0.0,3.4905930935050271e-05,3.4398911227613864e-05,0.0013350487575624897,1.2435186597112059e-11,1.8914280986100232e-09,6.9511339456182611e-05,4.7343195428432606e-07,3.9680550621586703e-10,6.1264601097155918e-08,1.8839338370449662e-09,5.3457648202567225e-09,4.2756141752645195e-12,7.8566181359570522e-17,2.3127183596073433e-11,7.1602982539105156e-15,3.375495587800651e-14,2.9672551941428746e-14,9.1358335082468617e-16,7.6261184661950067e-17,1.093480399984193e-17,4.9697709124484027e-21
0.009284263983365116,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23964070078524011,0.099921011506348065,1.8971139318103199e-33,0.098614015154546167,2.6358130509277432e-12,5.4167599938129123e-06,0.0013632020987600895,1.5313096355433009e-05,2.1844858270136402e-13,1.2833381359829242e-06,8.4710211693582565e-11,5.2689070400602552e-12,5.2440113115187051e-09,3.1427649764975559e-14,5.1285594500526233e-15,2.0497041531703689e-11,6.9604367067473829e-21,0.0,3.4905231619941595e-05,3.4396693639386618e-05,0.0013394991738231506,1.2476132881660082e-11,1.8895122325871598e-09,6.9640577516416556e-05,4.7499087548094736e-07,3.9566223356672821e-10,6.0973550023415759e-08,1.8909821774668001e-09,5.3578561050366485e-09,4.2979250273693425e-12,7.8467030314051037e-17,2.2877280242901108e-11,7.1715327483875883e-15,3.3768000266599694e-14,2.9779575869231734e-14,9.2007583036051803e-16,7.6308499250747247e-17,1.0983174608511504e-17,5.0124530383009794e-21
0.009315398578606202,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2396361233685235,0.099920918653288851,1.909820744260353e-33,0.098609541763873557,2.6545266486088657e-12,5.4370499927455854e-06,0.0013677016769338079,1.5347875412101825e-05,2.1858803738762408e-13,1.2820658777861418e-06,8.5016069774302129e-11,5.2788130980859485e-12,5.2461252350497937e-09,3.1566718952465137e-14,5.1222164295800133e-15,2.0529452598781427e-11,6.9979434476554258e-21,0.0,3.4904532453754369e-05,3.4394476327904023e-05,0.0013439492527834906,1.2517073866734747e-11,1.8876030284268535e-09,6.9769545777311151e-05,4.7654959491395953e-07,3.9452611190572856e-10,6.0684918731403365e-08,1.8980291281276493e-09,5.3699222774081559e-09,4.3202719310445177e-12,7.8368491141079305e-17,2.2630928332040136e-11,7.1827355753896086e-15,3.3780965551331206e-14,2.9886528319607286e-14,9.2659043388037944e-16,7.6355755075832469e-17,1.1031565078639608e-17,5.0553506026645324e-21
0.009346533173847288,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23963154655507793,0.099920825970170796,1.9225694851810201e-33,0.098605068746905805,2.6733043038674526e-12,5.4573367518129367e-06,0.0013722008447901574,1.5382584303023733e-05,2.1872733021850587e-13,1.2807980656499955e-06,8.5321736132271547e-11,5.2886991683446476e-12,5.248227039554372e-09,3.1705849771192908e-14,5.115912792319977e-15,2.0561774867739059e-11,7.0355166690618243e-21,0.0,3.4903833436039551e-05,3.439225929295571e-05,0.0013483989943000861,1.2558009555178875e-11,1.8857004460794364e-09,6.9898245605571336e-05,4.7810811269159353e-07,3.9339707261480904e-10,6.0398678689281882e-08,1.9050746820010017e-09,5.3819634492966216e-09,4.3426548007020605e-12,7.8270558347414474e-17,2.2388065516135012e-11,7.1939069196661027e-15,3.3793852377396107e-14,2.9993409340968723e-14,9.3312714974413194e-16,7.640295269507939e-17,1.1079975257730656e-17,5.0984639159571039e-21
0.009374316355897312,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23962746291077366,0.099920743406575571,1.9339813137693184e-33,0.098601077533230497,2.6901147422591498e-12,5.4754370366168384e-06,0.0013762153636504829,1.5413498045991597e-05,2.1885149380923106e-13,1.2796704564917236e-06,8.5594337952081423e-11,5.2975042810497389e-12,5.2500924477392728e-09,3.1830055854389515e-14,5.1103206595206262e-15,2.0590543325989143e-11,7.0691014155019178e-21,0.0,3.4903209787504379e-05,3.4390281139042738e-05,0.0013523694684113379,1.2594534344087911e-11,1.8840082215886561e-09,7.0012866289791698e-05,4.7949869716678858e-07,3.9239549083175211e-10,6.0145246434017862e-08,1.9113606481592412e-09,5.39268745828142e-09,4.3626586147100864e-12,7.8183674850872267e-17,2.2174241344097294e-11,7.2038493170888617e-15,3.3805286304659577e-14,3.0088725126713538e-14,9.3897889621550915e-16,7.6445021138469698e-17,1.1123190950279962e-17,5.1371188091607715e-21
0.009399321219742334,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23962378804013076,0.099920669214066407,1.9442804992129389e-33,0.098597485695281539,2.7052877118456302e-12,5.4917250617826454e-06,0.0013798281515913879,1.5441273039535886e-05,2.189631328314134e-13,1.2786586015586625e-06,8.5839549221012167e-11,5.3054154019845125e-12,5.2517631882169729e-09,3.1941882747451075e-14,5.1053141067816867e-15,2.0616375135737935e-11,7.0993727603658375e-21,0.0,3.4902648604344528e-05,3.438850098853072e-05,0.0013559426651883748,1.2627403051532738e-11,1.8824896777648575e-09,7.0115843860041864e-05,4.8075008603589631e-07,3.9149880366213162e-10,5.9918750062068247e-08,1.917017058010307e-09,5.40232218563094e-09,4.3806864265767039e-12,7.8105885673991445e-17,2.1984098358681232e-11,7.212776271416408e-15,3.3815524226718504e-14,3.0174460765413243e-14,9.4426050820296282e-16,7.6482843807185691e-17,1.1162098301371801e-17,5.1720554951499457e-21
0.009424326083587356,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23962011355655174,0.099920595129836171,1.9546067194107788e-33,0.098593894098272961,2.7205019470708374e-12,5.5080109627305754e-06,0.0013834406753216811,1.5469003317706695e-05,2.190746701709452e-13,1.2776495682674044e-06,8.608463705361721e-11,5.3133138055250962e-12,5.2534262813516815e-09,3.2053748651808718e-14,5.1003323476414835e-15,2.0642150564155621e-11,7.1296867263503066e-21,0.0,3.4902087516179361e-05,3.4386721016021775e-05,0.0013595156440691441,1.2660268347513926e-11,1.8809753365088608e-09,7.0218650631474449e-05,4.8200134502243738e-07,3.9060656806174256e-10,5.9693747834657624e-08,1.9226725550773152e-09,5.4119409796775837e-09,4.3987372892760706e-12,7.8028478242155432e-17,2.1796101557725875e-11,7.2216832351309734e-15,3.3825712641267196e-14,3.0260150419279559e-14,9.4955636252779774e-16,7.6520629886702731e-17,1.1201018104255917e-17,5.2071318770592795e-21
0.009449330947432378,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23961643945943412,0.099920521153492467,1.9649599715950342e-33,0.098590302742174771,2.7357574325396933e-12,5.5242947294801555e-06,0.0013870529349724965,1.5496689039970245e-05,2.1918610662381273e-13,1.2766433430945505e-06,8.6329601519512551e-11,5.3211995430238206e-12,5.2550817766455515e-09,3.2165653350269171e-14,5.0953752045035624e-15,2.0667869873330207e-11,7.1600432369678705e-21,0.0,3.4901526522782137e-05,3.4384941221409055e-05,0.0013630884049826567,1.2693130233471018e-11,1.8794651777136008e-09,7.0321287291909778e-05,4.8325247418122309e-07,3.8971875006010588e-10,5.9470225762442015e-08,1.9283271359332378e-09,5.4215438969639848e-09,4.416811159303438e-12,7.7951449822599468e-17,2.1610220993219021e-11,7.2305703008561486e-15,3.3835851869207007e-14,3.0345794115120149e-14,9.5486645317734311e-16,7.655837965667234e-17,1.1239950282570516e-17,5.2423481141305459e-21
0.0094743358112774,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23961276574817861,0.099920447284645109,1.9753402529973469e-33,0.09858671162695698,2.7510541528710313e-12,5.5405763521856736e-06,0.0013906649306742057,1.5524330364905343e-05,2.1929744298027693e-13,1.2756399126051276e-06,8.6574442689367653e-11,5.3290726655058434e-12,5.2567297231564789e-09,3.2277596627261846e-14,5.0904425018384264e-15,2.0693533323453872e-11,7.1904422160544503e-21,0.0,3.4900965623927492e-05,3.4383161604586164e-05,0.0013666609478586384,1.2725988710836268e-11,1.8779591813981388e-09,7.0423754524775829e-05,4.8450347356678096e-07,3.8883531606655628e-10,5.9248170029310215e-08,1.9339807971983143e-09,5.431130993718677e-09,4.4349079933457591e-12,7.7874797713298049e-17,2.1426427214250502e-11,7.2394375605461122e-15,3.3845942228557933e-14,3.0431391880111246e-14,9.6019077414428213e-16,7.6596093394736433e-17,1.1278894760525184e-17,5.2777043652482749e-21
0.009499340675122422,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23960909242218997,0.09992037352290617,1.9857475608488065e-33,0.09858312075258964,2.766392092705569e-12,5.5568558211347882e-06,0.0013942766625564286,1.5551927450210083e-05,2.1940868002503964e-13,1.2746392634586263e-06,8.681916063488738e-11,5.3369332236702658e-12,5.2583701695032318e-09,3.238957826882272e-14,5.0855340663408423e-15,2.0719141172841889e-11,7.2208835877372248e-21,0.0,3.4900404819391368e-05,3.4381382165447361e-05,0.0013702332726275269,1.2758843781034824e-11,1.8764573277209725e-09,7.052605300913214e-05,4.8575434323336843e-07,3.8795623283648073e-10,5.9027566982963886e-08,1.9396335355394909e-09,5.4407023258585113e-09,4.4530277482736034e-12,7.7798519243017713e-17,2.1244691257499389e-11,7.2482851054926919e-15,3.385598403449354e-14,3.0516943741790819e-14,9.6552931942930554e-16,7.6633771376581076e-17,1.1317851462895539e-17,5.3132007889747502e-21
0.009524345538967444,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23960541948087599,0.099920299867889972,1.9961818923799629e-33,0.098579530119042857,2.7817712366886175e-12,5.573133126739825e-06,0.0013978881307480386,1.5579480452708482e-05,2.1951981853716993e-13,1.2736413824070783e-06,8.7063755428794206e-11,5.3447812678953515e-12,5.2600031638705556e-09,3.2501598062580023e-14,5.0806497256391259e-15,2.0744693677951568e-11,7.2513672764802555e-21,0.0,3.4899844108950915e-05,3.4379602903887355e-05,0.0013738053792204609,1.2791695445484838e-11,1.874959596986089e-09,7.0628183419724371e-05,4.8700508323498417e-07,3.8708146742670264e-10,5.8808403133504071e-08,1.9452853476673641e-09,5.4502579489910716e-09,4.4711703811299548e-12,7.7722611758972533e-17,2.1064984637913014e-11,7.2571130263324969e-15,3.3865977599377289e-14,3.0602449728051207e-14,9.7088208303511229e-16,7.6671413875897148e-17,1.1356820315018166e-17,5.3488375435350882e-21
0.009549350402812466,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23960174692364791,0.099920226319213004,2.0066432448208277e-33,0.098575939726286671,2.7971915694776722e-12,5.589408259542693e-06,0.0014014993353771703,1.5606989528357124e-05,2.1963085929001182e-13,1.2726462562881441e-06,8.7308227144810527e-11,5.3526168482409023e-12,5.2616287540142763e-09,3.2613655797738194e-14,5.0757893092070186e-15,2.0770191093400802e-11,7.2818932070716314e-21,0.0,3.4899283492384623e-05,3.4377823819801269e-05,0.0013773772675692764,1.2824543705597363e-11,1.8734659696181041e-09,7.0730146427020745e-05,4.8825569362534912e-07,3.8621098726122031e-10,5.8590665156993369e-08,1.9509362303379887e-09,5.4597979184169007e-09,4.4893358491473747e-12,7.7647072637414503e-17,2.0887279338943232e-11,7.265921413052536e-15,3.3875923232790309e-14,3.0687909867134515e-14,9.7624905896918383e-16,7.6709021164367568e-17,1.1395801242784598e-17,5.3846147867945569e-21
0.009574355266657487,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23959807474992065,0.09992015287649389,2.0171316154008819e-33,0.098572349574291271,2.812653075757209e-12,5.6056812102158653e-06,0.001405110276571229,1.5634454832251743e-05,2.1974180305145447e-13,1.2716538720312633e-06,8.7552575857641349e-11,5.3604400144484568e-12,5.2632469872662856e-09,3.272575126506019e-14,5.0709526490127157e-15,2.0795633671986076e-11,7.312461304572541e-21,0.0,3.4898722969472229e-05,3.4376044913084933e-05,0.0013809489376064949,1.2857388562776555e-11,1.8719764261750714e-09,7.083194269723039e-05,4.8950617445791913e-07,3.8534476010988458e-10,5.8374339886152882e-08,1.9565861803531479e-09,5.4693222891318594e-09,4.5075241097410539e-12,7.7571899287888284e-17,2.0711547803491559e-11,7.2747103549969063e-15,3.3885821241564857e-14,3.077332418762623e-14,9.8163024124877085e-16,7.6746593511760111e-17,1.1434794172635482e-17,5.4205326763072439e-21
0.00959936013050251,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23959440295911211,0.099920079539353529,2.0276470013490807e-33,0.098568759663026695,2.8281557402149424e-12,5.6219519695512442e-06,0.0014087209544568946,1.5661876518633626e-05,2.1985265058393921e-13,1.2706642166558377e-06,8.7796801642957207e-11,5.3682508159471067e-12,5.2648579105393089e-09,3.2837884256854421e-14,5.0661395778109465e-15,2.0821021664700314e-11,7.3430714943755775e-21,0.0,3.4898162539994712e-05,3.4374266183634548e-05,0.0013845203892653216,1.2890230018419812e-11,1.8704909473597145e-09,7.0933572892360958e-05,4.9075652578590467e-07,3.8448275402084063e-10,5.8159414309221452e-08,1.9622351945564098e-09,5.4788311158295086e-09,4.5257351204909049e-12,7.7497089135290595e-17,2.0537762926276044e-11,7.283479940873862e-15,3.3895671929820437e-14,3.0858692718447512e-14,9.870256238926284e-16,7.6784131185908042e-17,1.1473799031556042e-17,5.4565913692959287e-21
0.009624364994347531,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23959073155064384,0.099920006307414891,2.0381893998938652e-33,0.098565169992463203,2.8436995475472675e-12,5.6382205284646929e-06,0.0014123313691601317,1.5689254740896039e-05,2.1996340264435806e-13,1.2696772772647454e-06,8.8040904577377372e-11,5.3760493018560389e-12,5.26646157033176e-09,3.2950054566959739e-14,5.0613499298941594e-15,2.0846355320750741e-11,7.3737237022025489e-21,0.0,3.4897602203734302e-05,3.4372487631346735e-05,0.0013880916224796348,1.2923068073917601e-11,1.8690095139912966e-09,7.1035037670254462e-05,4.920067476622431e-07,3.83624937395015e-10,5.7945875573237665e-08,1.9678832698348496e-09,5.4883244529032254e-09,4.5439688391639475e-12,7.7422639631483704e-17,2.0365898044812429e-11,7.2922302587609446e-15,3.3905475598988729e-14,3.0944015488851305e-14,9.9243520092311841e-16,7.6821634452698717e-17,1.151281574707024e-17,5.4927910226176339e-21
0.009649369858192553,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23958706052394058,0.099919933180303053,2.0487588082631619e-33,0.098561580562570875,2.859284482483886e-12,5.6544868779997652e-06,0.0014159415208061946,1.5716589651590653e-05,2.2007405998433225e-13,1.2686930410510724e-06,8.8284884738453297e-11,5.383835520983589e-12,5.2680580127326049e-09,3.3062261990727416e-14,5.0565835422745289e-15,2.0871634887576065e-11,7.4044178540307804e-21,0.0,3.4897041960474525e-05,3.4370709256118874e-05,0.001391662637183981,1.2955902730653685e-11,1.8675321070173507e-09,7.11363376845971e-05,4.932568401396115e-07,3.8277127897778843e-10,5.7733710974294088e-08,1.9735304031202643e-09,5.4978023544484877e-09,4.5622252237099271e-12,7.7348548263843e-17,2.0195926930109843e-11,7.300961396111266e-15,3.3915232547845252e-14,3.1029292528416442e-14,9.9785896637456311e-16,7.6859103576174309e-17,1.1551844247234914e-17,5.5291317928331247e-21
0.009674374722037575,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23958338987843031,0.099919860157645327,2.0593552236843884e-33,0.098557991373319956,2.8749105297561025e-12,5.6707510093147003e-06,0.0014195514095196341,1.5743881402433754e-05,2.2018462335015403e-13,1.2677114952943323e-06,8.8528742204652433e-11,5.3916095218338059e-12,5.2696472834259147e-09,3.3174506325010139e-14,5.0518402526846826e-15,2.0896860610863832e-11,7.4351538761613516e-21,0.0,3.4896481810000038e-05,3.4368931057848644e-05,0.0013952334333135667,1.2988733990005302e-11,1.8660587075287441e-09,7.1237473584984253e-05,4.9450680327045476e-07,3.8192174777134041e-10,5.7522907958481518e-08,1.9791765913845383e-09,5.5072648742652524e-09,4.5805042322344349e-12,7.7274812531962936e-17,2.0027823779750203e-11,7.309673439760795e-15,3.3924943072546516e-14,3.111452386703957e-14,1.003296914282169e-15,7.6896538818478818e-17,1.1590884460636084e-17,5.565613836176472e-21
0.009699379585882597,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.23957971961354441,0.099919787239070953,2.0699786433844679e-33,0.098554402424680679,2.8905776740980919e-12,5.6870129136859871e-06,0.0014231610354243072,1.5771130144312501e-05,2.2029509348268094e-13,1.2667326273551221e-06,8.8772477055342011e-11,5.3993713526093035e-12,5.2712294276954768e-09,3.3286787368147608e-14,5.0471199000631482e-15,2.0922032734567911e-11,7.4659316952332754e-21,0.0,3.4895921752096725e-05,3.4367153036434089e-05,0.001398804010804254,1.302156185334294e-11,1.8645892967290489e-09,7.1338446016954707e-05,4.9575663710695031e-07,3.8107631311746081e-10,5.7313454124024911e-08,1.9848218316410923e-09,5.5167120658599639e-09,4.5988058230274161e-12,7.7201429960705338e-17,1.9861563209655541e-11,7.3183664759331519e-15,3.3934607466652364e-14,3.119970953493186e-14,1.0087490386827919e-15,7.6933940439849765e-17,1.1629936316383119e-17,5.6022373085040253e-21
