Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(205),C2H4X(65),H2OX(23),acetyl(43)
3.446569207908444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42827408906618264,0.087084789759363262,0.0084985321744316129,0.0,9.9232890012447965e-06,0.030084433144004729,0.011660643060239794,0.0011329024995756951,3.8023185234576917e-11,0.010006374952928899,5.5559899519045242e-09,0.00037973969627072454,5.9850748494753887e-08,2.8760246999864716e-08,8.0534506269747313e-10,1.3288727307923945e-10,1.7554179765230284e-08,0.00029656407216053414,0.0060462113931023,0.016975308246331255,0.00039043014189213702,7.098734722107286e-08,2.1156368499047036e-08,6.2306305206363994e-07,0.00058246992451285522,0.00046930911519645004,3.022111212208334e-06,6.608239924490103e-09,1.420166923605353e-06,1.1007342851490887e-06,1.8120023626066481e-10,3.4939154487154577e-08,3.2488717061238103e-05,8.0935302563599481e-11,4.3856798220663246e-10,2.9198376300327407e-10
3.460669182866787e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42826692693262858,0.087020454914086859,0.008465007841944058,0.0,1.0005565239121284e-05,0.030209181923756146,0.011719245489328435,0.0011329798526950965,3.8517430836453769e-11,0.010005741479149744,5.5638301198487413e-09,0.00038002842108639462,5.9926040179350005e-08,2.8909755198549827e-08,8.1000634489112156e-10,1.3362093345581766e-10,1.7620997153145537e-08,0.00029856808745171523,0.0060416282140275468,0.016983671799315828,0.00039118299003481472,7.1160447410516864e-08,2.1071578570497882e-08,6.2301112523178021e-07,0.00058487701817893831,0.00047248053993919319,3.0222716054655137e-06,6.6255978361320541e-09,1.4213190122169531e-06,1.0994887816509125e-06,1.8209313044070862e-10,3.5114159920671074e-08,3.2710149361349952e-05,8.1480855763931599e-11,4.4214972722624747e-10,2.9343259729527154e-10
3.47476915782513e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42825998331313575,0.086956295061847724,0.008431616850375509,0.0,1.0088014133225776e-05,0.030333783594943969,0.011777810158051209,0.0011330312547693697,3.9015533375576153e-11,0.010005005001103549,5.5714945172788405e-09,0.00038031711775392041,6.0000197667968483e-08,2.9058689050258398e-08,8.1467109974081524e-10,1.3435364756350531e-10,1.7687623087351475e-08,0.00030057252880698299,0.006037060522914672,0.016991806260047301,0.00039193356977267302,7.1332277334754414e-08,2.0986915039593318e-08,6.2295329022963548e-07,0.0005872814820911793,0.00047565263929067749,3.0223642549992594e-06,6.6428981300022942e-09,1.4224632421998111e-06,1.0982488826974192e-06,1.8298548361648178e-10,3.5289064348590692e-08,3.2931647378208319e-05,8.2026548798174385e-11,4.4573881432501514e-10,2.9487726454650954e-10
3.488869132783473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42825325661115415,0.086892309251138,0.0083983586313121118,0.0,1.0170632926309435e-05,0.030458237730905453,0.011836336514343819,0.0011330570103558529,3.9517498162168655e-11,0.010004166765439379,5.5789848092840146e-09,0.00038060578071250409,6.0073233241087821e-08,2.9207043876243519e-08,8.193392703144269e-10,1.3508540152471165e-10,1.7754056697833175e-08,0.00030257734841127,0.0060325082231420454,0.016999713320171608,0.00039268189352263547,7.1502840193568129e-08,2.0902381590071887e-08,6.2288962193369791e-07,0.00058968330959643272,0.00047882533757792736,3.0223899658739635e-06,6.6601411439756528e-09,1.4235997020292711e-06,1.0970145657032809e-06,1.8387728840121631e-10,3.546386625870696e-08,3.3153205925829868e-05,8.2572369141581846e-11,4.4933512759602531e-10,2.9631774278326292e-10
3.502969107741816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42824674524298056,0.086828496534784139,0.0083652326192805958,0.0,1.0253418864965687e-05,0.030582543915305325,0.011894824013820053,0.0011330574220728825,4.0023330375302485e-11,0.010003228007212334,5.5863026600421712e-09,0.00038089440447989337,6.0145159113214379e-08,2.9354815088718768e-08,8.2401080002979502e-10,1.3581618167815039e-10,1.7820297124534773e-08,0.00030458249898473842,0.0060279712186787678,0.017007394657771641,0.0003934279736016172,7.1672139207481603e-08,2.0817981827797165e-08,6.2282019447666311e-07,0.0005920824942155441,0.0004819985599750091,3.0223495378125399e-06,6.6773272161226783e-09,1.4247284795134051e-06,1.0957858083699274e-06,1.8476853751286139e-10,3.5638564160027915e-08,3.3374819876277596e-05,8.3118304410949645e-11,4.5293855130517395e-10,2.9775401067234745e-10
3.5170690827001587e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42824044763763403,0.086764855969966442,0.0083322382517272732,0.0,1.0336369199795433e-05,0.03070670174199484,0.011953272119688408,0.0011330327905904743,4.053303506346442e-11,0.010002189949984074,5.5934497324673671e-09,0.00038118298365123098,6.0215987432149957e-08,2.950199819022586e-08,8.2868563265270581e-10,1.3654597457713407e-10,1.78863435173529e-08,0.00030658793377982157,0.0060234494140828645,0.017014851937492397,0.00039417182223067712,7.1840177617400191e-08,2.0733719281939891e-08,6.2274508125459083e-07,0.00059447902964087761,0.00048517223249834905,3.02224376517761e-06,6.6944566846734114e-09,1.4258496618189847e-06,1.0945625886768017e-06,1.8565922377289764e-10,3.5813156582537243e-08,3.3596484159329092e-05,8.3664342363787918e-11,4.5654896989752127e-10,2.9918604751365603e-10
3.5311690576585017e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42823436223674027,0.086701386618237258,0.0082993749689972418,0.0,1.0419481185569869e-05,0.030830710814876497,0.012011680302669596,0.0011329834146215914,4.1046617145131309e-11,0.010001053805922241,5.6004276878663593e-09,0.00038147151289777333,6.028573027829801e-08,2.9648588772999737e-08,8.3336371229547871e-10,1.3727476698787108e-10,1.7952195036127487e-08,0.00030859360657823698,0.006018942714499465,0.017022086810664926,0.00039491345153101548,7.2006958683540948e-08,2.0649597406143206e-08,6.2266435493425549e-07,0.00059687290973390206,0.00048834628200200721,3.0220734369541585e-06,6.711529888010069e-09,1.4269633354426134e-06,1.093344884881274e-06,1.8654934010516766e-10,3.5987642076956513e-08,3.3818193762141667e-05,8.4210470897482511e-11,4.6016626800375314e-10,3.006138332327254e-10
3.5438590351210103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42822906553280476,0.086644409816782078,0.008269909631829029,0.0,1.0494417918879734e-05,0.030942191476578593,0.01206421310182389,0.0011329180650163806,4.1512160150890022e-11,0.0099999484047764153,5.6065646241781629e-09,0.00038173114219024472,6.0347580690201003e-08,2.9780010122736519e-08,8.3757671426210378e-10,1.3792981397256789e-10,1.8011294099331603e-08,0.00031039887781438848,0.006014899521734186,0.017028409393114678,0.0003955790303199858,7.2155989324329075e-08,2.0574010785308604e-08,6.2258696152372461e-07,0.00059902512656935492,0.0004912031890895852,3.0218655942747493e-06,6.7268479439961915e-09,1.427959292777045e-06,1.0922536497996959e-06,1.8734995174909379e-10,3.6144586417115794e-08,3.4017767055926869e-05,8.4702054133686461e-11,4.6342762308532358e-10,3.0189518957714805e-10
3.555280014837268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42822444346619903,0.086593248061842099,0.0082434808916744973,0.0,1.0561969383021226e-05,0.031042420557886741,0.01211146430066712,0.0011328424968056383,4.1933840276474978e-11,0.0099988871627811164,5.6119728926228184e-09,0.00038196476721471758,6.0402509835903008e-08,2.9897873444092184e-08,8.4137059301105965e-10,1.385186466203386e-10,1.8064347226438264e-08,0.00031202372786862912,0.0060112709874558939,0.017033947804002622,0.00039617652975950589,7.2289250384860762e-08,2.0506084583813239e-08,6.2251351288381796e-07,0.00060096027512702055,0.00049377457334959327,3.021634839732406e-06,6.740595666341685e-09,1.4288505650995318e-06,1.091275330593391e-06,1.8807009854696705e-10,3.6285760430966149e-08,3.4197408019512408e-05,8.5144526360133932e-11,4.6636745801139801e-10,3.0304544131025741e-10
3.5655588965819e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42822040033435127,0.086547297126711081,0.0082197677251705584,0.0,1.0622852261743165e-05,0.031132542716238627,0.012153967207992701,0.0011327610487761304,4.2315534520759836e-11,0.009997878815107563,5.6167479599564875e-09,0.00038217499391537778,6.0451355147782547e-08,3.0003611660916569e-08,8.4478682218190511e-10,1.3904801542491107e-10,1.8111984486053384e-08,0.00031348615831134345,0.0060080136388411531,0.017038810060643537,0.00039671305227294577,7.2408484971353698e-08,2.0445034908460822e-08,6.2244436774427162e-07,0.0006027004104954257,0.00049608892285202071,3.0213921197965018e-06,6.7529375631496845e-09,1.4296486265210699e-06,1.0903979055400109e-06,1.8871790058196274e-10,3.6412754935288226e-08,3.4359102921381325e-05,8.5542784342817109e-11,4.6901699551278307e-10,3.0407825461434992e-10
3.575837778326532e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42821646717852468,0.086501435483874373,0.0081961232112264353,0.0,1.0683816049132749e-05,0.031222585136372581,0.012196447961062385,0.001132666988492606,4.2699297839617137e-11,0.0099968205101848145,5.6214361789378942e-09,0.0003823851846441485,6.049964539662404e-08,3.0109027290582601e-08,8.4820467619485854e-10,1.3957682918940468e-10,1.8159516686179372e-08,0.00031494863288308834,0.0060047641466459698,0.017043557086495739,0.00039724841711882868,7.2527057387334568e-08,2.0384066006378721e-08,6.2237236948917709e-07,0.00060443912415750417,0.00049840334235945298,3.0211165125310328e-06,6.7652501770889078e-09,1.4304428530555783e-06,1.0895233731862012e-06,1.8936538720614072e-10,3.6539690046906754e-08,3.4520812975535173e-05,8.5941068903202387e-11,4.7166997901133688e-10,3.0510877448049321e-10
3.5861166600711636e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42821264341546744,0.086455662777122119,0.0081725471377637731,0.0,1.0744859689275209e-05,0.031312547680995645,0.012238906366992298,0.0011325604283864046,4.3085131924379185e-11,0.0099957126990622112,5.6260381890817585e-09,0.00038259533745854034,6.0547385147435825e-08,3.0214118772160535e-08,8.516241339671671e-10,1.4010508313424591e-10,1.8206943517858302e-08,0.00031641113454703693,0.0060015224750922533,0.017048189499654465,0.00039778262883730423,7.2644968926134326e-08,2.0323179094627553e-08,6.2229754508588231e-07,0.00060617641400654296,0.00050071780490904547,3.0208083145753177e-06,6.7775336394336517e-09,1.431233277158762e-06,1.0886517255447607e-06,1.9001255584368264e-10,3.6666565237900589e-08,3.4682536334068091e-05,8.6339375581974969e-11,4.7432636414692708e-10,3.0613699414217994e-10
3.5963955418157954e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820892846531827,0.086409978651502864,0.0081490392934934746,0.0,1.0805982127658796e-05,0.031402430215459326,0.012281342234903615,0.0011324414803258742,4.3473038430521015e-11,0.0099945558297115152,5.6305546289867657e-09,0.0003828054504360048,6.0594578945310222e-08,3.0318884569116015e-08,8.5504517451192557e-10,1.4063277253750729e-10,1.8254264674926838e-08,0.00031787364641137406,0.0059982885885649685,0.017052707914630011,0.00039831569194200526,7.2762220885584465e-08,2.0262375370564275e-08,6.222199213058258e-07,0.00060791227798016867,0.00050303228376744882,3.0204678210306738e-06,6.7897880814032512e-09,1.4320199311092514e-06,1.0877829546946022e-06,1.9065940394602174e-10,3.6793379985872019e-08,3.4844271164780558e-05,8.6737699958082473e-11,4.7698610662051004e-10,3.0716290699891206e-10
3.6066744235604273e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820532175158094,0.086364382753326571,0.0081255994679116372,0.0,1.0867182311205057e-05,0.031492232607732255,0.012323755375906568,0.0011323102556152237,4.3863018977784548e-11,0.0099933503470461416,5.6349861362751341e-09,0.00038301552167363024,6.0641231315297742e-08,3.0423323169176839e-08,8.5846777693707568e-10,1.4115989273455902e-10,1.8301479854012304e-08,0.00031933615172865474,0.0059950624516117469,0.01705711294237177,0.00039884761092199162,7.2878814567889653e-08,2.020165601206667e-08,6.2213952472558479e-07,0.00060964671405989632,0.00050534675242979007,3.0200953254584422e-06,6.8020136340808195e-09,1.4328028470194624e-06,1.0869170527796861e-06,1.9130592899161829e-10,3.692013377390203e-08,3.5006015651107712e-05,8.7136037648559298e-11,4.7964916219505287e-10,3.08186506614675e-10
3.616953305305059e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42820182270110235,0.086318874730167125,0.0081022274512955721,0.0,1.0928459188298282e-05,0.031581954728374807,0.012366145603084739,0.0011321668649935319,4.4255075150304241e-11,0.0099920966929401191,5.6393333475348095e-09,0.00038322554928792824,6.0687346762289449e-08,3.0527433084199186e-08,8.6189192044388402e-10,1.4168643911772096e-10,1.8348588754530142e-08,0.00032079863389515372,0.0059918440289424965,0.017061405190291912,0.00039937839024082857,7.2994751280117339e-08,2.0141022177743963e-08,6.2205638172878842e-07,0.00061137972027064933,0.00050766118461864228,3.0196911198783615e-06,6.8142104287433408e-09,1.4335820568215769e-06,1.0860540120222087e-06,1.9195212848575448e-10,3.7046826090503133e-08,3.5167767992046901e-05,8.7534384308339139e-11,4.8231548669736696e-10,3.0920778671652924e-10
3.627232187049691e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819843074405101,0.086273454230865229,0.008078923034699809,0.0,1.0989811708815518e-05,0.031671596450513241,0.012408512731479178,0.0011320114186337232,4.4649208496732237e-11,0.0099907953062471147,5.6435968982610609e-09,0.00038343553141467697,6.0732929770956298e-08,3.0631212850034051e-08,8.6531758432857208e-10,1.4221240713591368e-10,1.8395591078682045e-08,0.00032226107645021591,0.0059886332854289836,0.017065585262289202,0.00039990803433562682,7.3110032333993079e-08,2.0080475007147421e-08,6.2197051850796929e-07,0.00061311129468026712,0.00050997555428300011,3.0192554947668928e-06,6.8263785968334634e-09,1.4343575922686165e-06,1.0851938247092476e-06,1.9259799996029271e-10,3.7173456429573637e-08,3.5329526402085766e-05,8.7932735630076238e-11,4.8498503601947995e-10,3.102267411931696e-10
3.6375110687943228e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819514531389202,0.086228120905530795,0.0080556860099521635,0.0,1.1051238824154876e-05,0.031761157649813201,0.012450856578073015,0.0011318440261417024,4.504542053036534e-11,0.009989446622819087,5.6477774228008321e-09,0.00038364546620868418,6.0777984805659542e-08,3.0734661026392923e-08,8.6874474798310671e-10,1.4273779229431015e-10,1.8442486531452496e-08,0.00032372346307559858,0.0059854301861044321,0.017069653758772226,0.0004004365476194725,7.3224659044398518e-08,2.0020015621001178e-08,6.2188196106417378e-07,0.00061484143539911539,0.00051228983559724306,3.0187887390560436e-06,6.8385182692239284e-09,1.4351294849564004e-06,1.0843364831766547e-06,1.932435409734401e-10,3.7300024290358921e-08,3.5491289111129225e-05,8.8331087343980441e-11,4.8765776611799997e-10,3.1124336409329006e-10
3.6477899505389546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42819196584736452,0.086182874405545437,0.0080325161696497907,0.0,1.1112739487264529e-05,0.031850638204454149,0.012493176961775838,0.0011316647965554686,4.5443712729271177e-11,0.009988051075525025,5.6518755542965787e-09,0.00038385535184354356,6.0822516310246416e-08,3.0837776196713829e-08,8.7217339088944943e-10,1.4326259015399033e-10,1.8489274820605287e-08,0.00032518577759482444,0.0059822346961631257,0.017073611276682915,0.00040096393448108659,7.3338632730567936e-08,1.9959645121410931e-08,6.2179073520847787e-07,0.00061657014057965359,0.00051460400296009679,3.0182911401319525e-06,6.8506295769243458e-09,1.4358977663052927e-06,1.0834819798509785e-06,1.9388874910958916e-10,3.7426529177403249e-08,3.5653054364427022e-05,8.8729435217622085e-11,4.90333633016197e-10,3.1225764962417286e-10
3.6570409441091234e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42818919446348258,0.086142226504125743,0.008011720585276794,0.0,1.1168152103290082e-05,0.031931101653769313,0.012531245098205622,0.0011314934588739789,4.5803955442929305e-11,0.0099867553697319551,5.6554939488691212e-09,0.00038404420538932816,6.0862150702471218e-08,3.0930293978065282e-08,8.7526041738321687e-10,1.4373440246330823e-10,1.8531292416654255e-08,0.00032650178575522085,0.0059793652326011592,0.017077078646720353,0.00040143762317187016,7.3440651807180279e-08,1.9905388565811027e-08,6.2170637162993739e-07,0.00061812474636337893,0.00051668663517874102,3.0178171664310304e-06,6.8615056108312378e-09,1.4365861576503026e-06,1.0827153473069454e-06,1.9446914984667131e-10,3.7540329327931717e-08,3.5798643829739093e-05,8.9087941552326441e-11,4.9274455889804078e-10,3.1316850349045517e-10
3.665366838322275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42818677287962542,0.086105703074608131,0.0079930508207364734,0.0,1.1218073040140789e-05,0.03200346275450295,0.012565489940757076,0.0011313311973443912,4.6129616353255725e-11,0.0099855573340887488,5.6586942602989683e-09,0.00038421413720427178,6.0897464802004155e-08,3.1013327566815221e-08,8.7803973928568144e-10,1.4415862116147428e-10,1.8569033663585168e-08,0.00032768612247251427,0.0059767879404938147,0.0170801231882898,0.00040186316852681818,7.3532018440819648e-08,1.985662061760003e-08,6.2162862948453142e-07,0.00061952289507035243,0.00051856089251409079,3.0173695989664038e-06,6.8712745672887793e-09,1.4372032491993155e-06,1.0820273339046167e-06,1.9499127689534219e-10,3.7642705218953487e-08,3.5929673866128799e-05,8.9410589181125052e-11,4.9491650775679066e-10,3.1398664601219761e-10
3.673692732535427e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42818441982763999,0.086069235995530152,0.0079744247696451956,0.0,1.126804037522017e-05,0.032075770735791764,0.012599719073560998,0.0011311613615041752,4.6456644573189489e-11,0.0099843293110291435,5.6618416351775815e-09,0.00038438403357921659,6.0932443247355377e-08,3.1096140228734829e-08,8.8081999555134405e-10,1.4458244682197936e-10,1.8606704089962589e-08,0.00032887038358020182,0.005974215579543243,0.017083095966947928,0.00040228798255743416,7.3622958984920306e-08,1.9807912887392379e-08,6.215491818759659e-07,0.00062092009877121024,0.00052043503029647873,3.016902301176797e-06,6.8810251469438963e-09,1.4378180266535668e-06,1.0813411693702289e-06,1.9551318133299727e-10,3.7745038929119192e-08,3.6060702501751517e-05,8.9733226886530315e-11,4.9709043670450384e-10,3.1480324519937614e-10
