Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),COX(50),CO2X(24)
5.923476026217829e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33549687058244237,0.11671348850643969,0.022764586369866661,2.8423930297929302e-18,1.1607687349609502e-19,6.4695919316262629e-11,2.9339413392680189e-09,1.4823502944688715e-18,4.8183541074637686e-27,6.016924923197924e-10,1.926797811367605e-36,5.8688043055597487e-10,1.325619832498634e-26,1.7166593794703389e-25,7.8059051875060041e-22,7.407798162270991e-24,3.9671517022220529e-20,2.0847764625030583e-27,0.0019564120715729566,0.00011395964628912115,9.8013045255103625e-11,2.5898287344594718e-07,6.7867440313929536e-15,8.548770318044218e-12,6.1743626403134366e-08,2.0919077605156398e-14,6.6121459548112824e-11,4.8265034627485115e-13,1.8104337086274692e-18,2.4213811580540333e-15,1.6491841219192874e-20
6.029731309927591e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33546660185824884,0.11668525528938255,0.022763571499196115,3.0647662955085443e-18,1.2562655180892697e-19,6.8789347799491394e-11,3.1058813953596434e-09,1.5300572007072235e-18,5.3426358098285057e-27,6.123834604722821e-10,2.0832057595444289e-36,5.9721824994029327e-10,1.3853407482405755e-26,1.8291356363569162e-25,8.4902692997177473e-22,7.9789702949484204e-24,4.1954741590168962e-20,2.2138069277848418e-27,0.0019846437444795734,0.00011598921298394697,9.8848915998936796e-11,2.6510591016495348e-07,6.8446398841653543e-15,8.9380208550531753e-12,6.3101215363201629e-08,2.1769306426107062e-14,6.8826676650669049e-11,5.1763138027614364e-13,1.9292341604715622e-18,2.5631273991954971e-15,1.7473874221783079e-20
6.135986593637353e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33543654217918262,0.11665723069934011,0.022762556856248794,3.3002612001846977e-18,1.3579428093878306e-19,7.3073517753082297e-11,3.2846736994792703e-09,1.5786911163174348e-18,5.9141185498242061e-27,6.23071218034524e-10,2.2494836658818682e-36,6.0755252338306478e-10,1.446818230698327e-26,1.9471409141193732e-25,9.2211699758186855e-22,8.5831685388249209e-24,4.4330009661723996e-20,2.3486063241985017e-27,0.0020126667775022086,0.00011801831731859643,9.9684382958244648e-11,2.7128004174301018e-07,6.9025088319215047e-15,9.3386313264705649e-12,6.4464752154534321e-08,2.2640282543125708e-14,7.1593343443984637e-11,5.5450597906941784e-13,2.0537071960015539e-18,2.7105098440947044e-15,1.8495913368310486e-20
6.242241877347115e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33540669000111856,0.11662941319445465,0.022761542439722143,3.5494074035576952e-18,1.4660989810529887e-19,7.7554402212626868e-11,3.4704657210375346e-09,1.6282614310563568e-18,6.5362077380338358e-27,6.337557837107918e-10,2.4260884491246341e-36,6.1788340565496865e-10,1.5100810229590236e-26,2.070863498810775e-25,1.0000875633266761e-21,9.2216875908904965e-24,4.679955343292347e-20,2.4893432468421642e-27,0.00204048271250621,0.00012004696175046182,1.0051945035228242e-10,2.7750522532035431e-07,6.960351206167052e-15,9.7507474361893945e-12,6.5834081294146639e-08,2.3532209990859448e-14,7.4421703568249901e-11,5.933438915620364e-13,2.1840261515634907e-18,2.8636491061607288e-15,1.9558842536228763e-20
6.348497161056877e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33537704379137145,0.11660180124428778,0.022760528248323496,3.8127461441314606e-18,1.5810422849821737e-19,8.2238081041734211e-11,3.6634052264311172e-09,1.6787775266470813e-18,7.2124963888214758e-27,6.4443717609286723e-10,2.6134912157807586e-36,6.2821105100145327e-10,1.5751580654872571e-26,2.2004955258726687e-25,1.0831721511967416e-21,9.8958492881534706e-24,4.9365627240853163e-20,2.6361890366214307e-27,0.0020680930799374391,0.00012207514871689944,1.0135412235543939e-10,2.8378141815830387e-07,7.018167336153821e-15,1.017451366387236e-11,6.7209047099090588e-08,2.4445292532089004e-14,7.7311988881501576e-11,6.3421633012493915e-13,2.3203666404018258e-18,3.0226660202577057e-15,2.0663546649554306e-20
6.4547524447666394e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33534760202861064,0.11657439332973561,0.022759514280769961,4.0908302510312778e-18,1.7030910454304397e-19,8.7130741674876999e-11,3.8636402472422197e-09,1.7302487768894794e-18,7.9467723696766827e-27,6.5511541366091169e-10,2.8121775130264283e-36,6.3853561314534336e-10,1.6420784941379291e-26,2.3362330132268682e-25,1.1716110237506406e-21,1.0607002646536926e-23,5.2030507550730161e-20,2.7893177989452991e-27,0.0020954993989072113,0.00012410288063541524,1.0218840309769538e-10,2.9010857763408682e-07,7.0759575489139464e-15,1.061007322269595e-11,6.8589493717371481e-08,2.5379733658161827e-14,8.0264419461411673e-11,6.7719598187590126e-13,2.4629065239627845e-18,3.1876816168267749e-15,2.1810911414778652e-20
6.5610077284764014e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33531836320277536,0.11654718794294446,0.022758500535788383,4.3842241524052198e-18,1.8325738531479637e-19,9.2238679857599097e-11,4.0713190485186052e-09,1.7826845477692013e-18,8.7430258102389274e-27,6.6579051478432884e-10,3.0226475832390779e-36,6.4885724528941861e-10,1.7108716381936026e-26,2.4782758943031762e-25,1.2656512363921125e-21,1.1356523894044009e-23,5.4796492943244268e-20,2.9489064222340745e-27,0.0021227031772766002,0.00012613015990384899,1.0302229666507269e-10,2.9648666123571496e-07,7.1337221692933691e-15,1.1057568017674687e-11,6.9975265158788077e-08,2.6335736589390842e-14,8.3279203610494028e-11,7.2235701995966658e-13,2.6118258823178826e-18,3.3588170960820341e-15,2.3001823057854438e-20
6.6672630121861635e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33528932581499055,0.11652018358722713,0.022757487012115264,4.693503880388037e-18,1.9698297609922401e-19,9.7568300384079106e-11,4.2865900971430586e-09,1.8360941975651532e-18,9.6054566712135831e-27,6.7646249772262395e-10,3.2454166201375672e-36,6.5917610011896056e-10,1.7815670184260854e-26,2.6268280510033161e-25,1.3655466895987725e-21,1.2145816498212411e-23,5.7665904102152874e-20,3.1151345962415862e-27,0.0021497059117401075,0.00012815698890055683,1.0385580710008379e-10,3.0291562655690127e-07,7.191461519984719e-15,1.1517138604580006e-11,7.1366205325689735e-08,2.731350427541881e-14,8.6356537864711668e-11,7.697751148226975e-13,2.767306983724372e-18,3.536193802287505e-15,2.4237168062353374e-20
6.7735182958959255e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33526048837748446,0.11649337877697975,0.02275647370849665,5.0192570726435963e-18,2.1152084810086935e-19,1.031261178320439e-10,4.5096020303009907e-09,1.8904870769554824e-18,1.0538482473317216e-26,6.8713138062625475e-10,3.4810150265086077e-36,6.6949232980427197e-10,1.8541943451819378e-26,2.7820973466013558e-25,1.4715581791008488e-21,1.2976311187879893e-23,6.0641083802124437e-20,3.2881848301940051e-27,0.0021765090879087112,0.00013018336998459279,1.0468893840217458e-10,3.0939543129202038e-07,7.2491759215595645e-15,1.1988924149467841e-11,7.2762158043640558e-08,2.8313239395548876e-14,8.9496607005467458e-11,8.1952744548041962e-13,2.9295342533410516e-18,3.7199331981220629e-15,2.5517832908904297e-20
6.8797735796056875e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33523184941350526,0.11646677203759964,0.022755460623688113,5.362082970503302e-18,2.2690705829733866e-19,1.0891875729502505e-10,4.7405036240549083e-09,1.9458725291220781e-18,1.1546746186318153e-26,6.9779718153747756e-10,3.7299886734989409e-36,6.7980608600316441e-10,1.9287835164916449e-26,2.9442956585808336e-25,1.583953444009101e-21,1.3849465969284159e-23,6.372439689682603e-20,3.4682424707475276e-27,0.0022031141803922818,0.00013220930549588902,1.0552169452816359e-10,3.1592603323111231e-07,7.3068656925000914e-15,1.2473062388828839e-11,7.4162967091982563e-08,2.93351443590418e-14,9.2699584074959384e-11,8.7169271077496688e-13,3.0986942411169297e-18,3.9101568391392015e-15,2.6844703816007452e-20
6.9860288633154495e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33520340745723948,0.11644036190540319,0.022754447756454625,5.7225924137192118e-18,2.4317876943914958e-19,1.149529551119508e-10,4.9794437620343284e-09,2.0022598898536256e-18,1.2635124278163552e-26,7.084599183911879e-10,3.9928991614531031e-36,6.9011751986341905e-10,2.0053646162021659e-26,3.1136389114088434e-25,1.7030072128918118e-21,1.4766766136521785e-23,6.6918230307250406e-20,3.6554957197671635e-27,0.0022295226528813916,0.00013423479775543463,1.0635407939267694e-10,3.2250739025492897e-07,7.3645311492301076e-15,1.2969689590374668e-11,7.5568476234288689e-08,3.0379421305379772e-14,9.596563039487973e-11,9.2635114062154763e-13,3.2749755888713077e-18,4.1069863483284747e-15,2.8218666482325468e-20
7.0922841470252115e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33517516105373019,0.11641414692754494,0.022753435105570534,6.1014078318518957e-18,2.603742701945143e-19,1.2123555959406596e-10,5.2265714042497489e-09,2.059658487647218e-18,1.3808734924112119e-26,7.1911960901575342e-10,4.2703240822769379e-36,7.0042678202521654e-10,2.0839679121325944e-26,3.2903471092472609e-25,1.8290012478014457e-21,1.5729724276392397e-23,7.0224993010277735e-20,3.8501356519288364e-27,0.0022557359582285005,0.00013625984906545286,1.0718609686857883e-10,3.2913946033002182e-07,7.4221726061454757e-15,1.3478940514473593e-11,7.6978529248697148e-08,3.1446272104497397e-14,9.9294895588436864e-11,9.8358450724167193e-13,3.4585689965841706e-18,4.3105433907853909e-15,2.9640605830550587e-20
7.1985394307349735e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33514710875879666,0.11638812566193683,0.02275242266981943,6.4991632323143485e-18,2.7853299543842007e-19,1.2777353174917111e-10,5.4820355560390501e-09,2.1180776438085504e-18,1.5072946375718043e-26,7.2977627113384311e-10,4.5628572833073441e-36,7.1073402262354011e-10,2.1646238542526576e-26,3.4746443686013166e-25,1.9622243862522696e-21,1.6739880267655672e-23,7.3647116027467798e-20,4.0523562321470028e-27,0.0022817555385285385,0.0001382844617095776,1.0801775078739815e-10,3.3582220150387252e-07,7.479790375643899e-15,1.4000948376248308e-11,7.8392969958118949e-08,3.2535898356980158e-14,1.0268751760567695e-10,1.0434761363815744e-12,3.6496671879158434e-18,4.5209496484964543e-15,3.1111405752944019e-20
7.3047947144447355e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3351192491389538,0.11636229667716828,0.022751410447994145,6.91650418509452e-18,2.9769554668535873e-19,1.3457394600317203e-10,5.7459852371548041e-09,2.1775266725507224e-18,1.6433385489438464e-26,7.4042992236324886e-10,4.8711091326690487e-36,7.2103939129055013e-10,2.2473630728837896e-26,3.6667589509056806e-25,2.102972581150948e-21,1.7798801274730232e-23,7.7187052414077922e-20,4.2623543328299152e-27,0.0023075828251988865,0.00014030863795302825,1.0884904493975095e-10,3.4255557190006414e-07,7.5373847681541548e-15,1.4535844808348254e-11,7.9811642260309079e-08,3.3648501394230718e-14,1.0614362275208198e-10,1.1061109185142672e-12,3.8484648749757379e-18,4.7383267952460382e-15,3.2631948858646686e-20
7.4110499981544976e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33509158077133311,0.11633665855242679,0.022750398438896622,7.3540878041803084e-18,3.179037126650573e-19,1.4164399091893048e-10,6.0185694510007405e-09,2.2380148810916608e-18,1.7895946414563897e-26,7.5108058021770303e-10,5.1957067860995364e-36,7.3134303715792888e-10,2.3322163769225198e-26,3.8669232950482137e-25,2.2515489386828123e-21,1.8908081735864697e-23,8.0847277248302452e-20,4.4803297509647151e-27,0.0023332192390587512,0.00014233238004278289,1.0967998307575854e-10,3.4933952971349372e-07,7.5949560921646436e-15,1.5083759824408998e-11,8.1234390157794386e-08,3.4784282278603032e-14,1.096633257204181e-10,1.1715753200237534e-12,4.0551587223591701e-18,4.962796471651627e-15,3.4203116222848923e-20
7.517305281864259e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33506410224360289,0.11631120987741922,0.022749386641337892,7.8125827257120604e-18,3.392004900405561e-19,1.4899096991240586e-10,6.2999371540256051e-09,2.2995515697501882e-18,1.9466799440097346e-26,7.6172826210768796e-10,5.5372944552235443e-36,7.4164510885920063e-10,2.4192147520859086e-26,4.0753740498315298e-25,2.4082637541572062e-21,2.0069343345812826e-23,8.463028762072874e-20,4.7064852250344165e-27,0.0023586661904079508,0.00014435569020775083,1.1051056890546203e-10,3.5617403320562515e-07,7.6525046542513855e-15,1.5644821783210155e-11,8.2661057787648509e-08,3.5943441803504999e-14,1.1324672962580901e-10,1.2399573943700002e-12,4.2699473104733963e-18,5.1944802603339626e-15,3.5825787137922249e-20
7.62356056557402e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33503681215389075,0.11628594925229356,0.022748375054137956,8.2926690828888558e-18,3.6163010426797789e-19,1.5662230196607724e-10,6.5902372252825472e-09,2.362146032040746e-18,2.1152400000136968e-26,7.7237298534124111e-10,5.89653367725886e-36,7.5194575453202121e-10,2.508389359178785e-26,4.2923521063724904e-25,2.5734345458159737e-21,2.128423503304573e-23,8.8538602624005978e-20,4.9410264517689035e-27,0.0023839250791051082,0.00014637857065894345,1.1134080609923252e-10,3.6305904069978329e-07,7.7100307591054193e-15,1.6219157353543554e-11,8.4091489451106701e-08,3.7126180493469846e-14,1.1689392604400658e-10,1.3113467932333629e-12,4.493031098172337e-18,5.4334996612285417e-15,3.750083886659723e-20
7.729815849283781e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33500970911070516,0.11626087528756121,0.022747363676125742,8.7950384776560729e-18,3.852380305973256e-19,1.6454552233963615e-10,6.8896184361620533e-09,2.425807554766802e-18,2.2959497837242206e-26,7.8301476712475557e-10,6.274103586135437e-36,7.6224512182044286e-10,2.5997715323825272e-26,4.5181026304397372e-25,2.7473860866098822e-21,2.2554432931535806e-23,9.2574763342722241e-20,5.1841621027319952e-27,0.0024089972946452565,0.00014840102358964382,1.1217069828817723e-10,3.6999451057648633e-07,7.7675347095595428e-15,1.6806891479802647e-11,8.5525529643011635e-08,3.8332698604196272e-14,1.2060499505283011e-10,1.3858347776372199e-12,4.7246123847211932e-18,5.679976067044813e-15,3.922914639728276e-20
7.836071132993542e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33498279173285844,0.11623598660402019,0.022746352506139031,9.3203939492028196e-18,4.1007101521364304e-19,1.7276828327793683e-10,7.1982294203064003e-09,2.4905454181129556e-18,2.4895146323193383e-26,7.936536245637721e-10,6.6707011850101639e-36,7.7254335787714909e-10,2.6933927775651343e-26,4.7528750947293527e-25,2.9304504339483968e-21,2.3881640347148079e-23,9.6741332843485013e-20,5.4361038407466085e-27,0.002433884216236869,0.0001504230511755751,1.1300024906454222e-10,3.7698040126881936e-07,7.8250168066145301e-15,1.7408147348304047e-11,8.6963023081082692e-08,3.9563196122558115e-14,1.2438000527674497e-10,1.4635142290476352e-12,4.9648952711114009e-18,5.9340307388793952e-15,4.1011582201612344e-20
7.942326416703304e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33495605864939021,0.11621128183267851,0.022745341543024405,9.8694499392991235e-18,4.3617709651787063e-19,1.8129835471619407e-10,7.5162186437134293e-09,2.5563688957357579e-18,2.6966711936481529e-26,8.0428957466376865e-10,7.0870416201598776e-36,7.8284060936566795e-10,2.7892847706123543e-26,4.9969233110787364e-25,3.1229669574289264e-21,2.5267587718676161e-23,1.0104089616520169e-19,5.6970663361600405e-27,0.0024585872128783043,0.00015244465557506714,1.138294619821106e-10,3.8401667125784643e-07,7.8824773494646971e-15,1.8023046354351486e-11,8.8403814735000799e-08,4.081787276658326e-14,1.2821901393454836e-10,1.544479660448948e-12,5.2140856207477309e-18,6.1957847819894644e-15,4.2849015994309659e-20
8.048581700413065e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33492950849949116,0.11618675961467828,0.02274433078563716,1.0442932254503727e-17,4.636056265467187e-19,1.9014362498241553e-10,7.8437343750374398e-09,2.6232872548532666e-18,2.9181883895795268e-26,8.1492263433094123e-10,7.523858456235564e-36,7.9313702246255181e-10,2.8874793557796018e-26,5.2505054626187438e-25,3.3252823645523247e-21,2.6714032573561264e-23,1.0547606030955489e-19,5.9672672829513678e-27,0.0024831076434336883,0.00015446583892922275,1.1465834055659699e-10,3.9110327906806104e-07,7.9399166355229048e-15,1.8651708070052203e-11,8.9847749855300374e-08,4.2096927985402813e-14,1.3212206689013296e-10,1.6288272273942251e-12,5.4723910195283372e-18,6.4653591217325704e-15,4.4742314495455416e-20
8.154836984122826e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490313993242787,0.11616241860122059,0.022743320232841233,1.1041578025274663e-17,4.9240729253088258e-19,1.9931210149705593e-10,8.180924656094798e-09,2.6913097563333528e-18,3.1548683948699118e-26,8.255528203729819e-10,7.9819039528608488e-36,8.0343274285953773e-10,2.988008544064462e-26,5.5138841358641321e-25,3.5377507244320575e-21,2.8222759478333976e-23,1.1004945423166927e-19,6.2469274146829261e-27,0.0025074468567082195,0.00015648660336208168,1.1548688826603891e-10,3.9824018326287617e-07,7.9973349604449704e-15,1.92942502128957e-11,9.1294674002061804e-08,4.3400560959169976e-14,1.3608919870629347e-10,1.7166547390295834e-12,5.740020735339831e-18,6.7428744796787796e-15,4.6692341195242961e-20
8.261092267832587e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33487695160746711,0.11613825745349052,0.022742309883509153,1.1666135662015657e-17,5.2263413859091362e-19,2.0881191146988041e-10,8.5279372725818233e-09,2.7604456547807744e-18,3.4075476314628881e-26,8.3618014949984953e-10,8.4619493425583483e-36,8.13727915765677e-10,3.0909045115994937e-26,5.7873263527423799e-25,3.7607334895051541e-21,2.9795579983819791e-23,1.1476372883096471e-19,6.5362705202978112e-27,0.0025316061915229126,0.00015850695098078394,1.1631510855118301e-10,4.0542734244015177e-07,8.0547326181534764e-15,1.9950788615103736e-11,9.2744433073395586e-08,4.4728970598949829e-14,1.4012043270154288e-10,1.8080616690914309e-12,6.0171856769887934e-18,7.0284513499012131e-15,4.8699956121302497e-20
8.367347551542348e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33485094219380251,0.1161142748425832,0.022741299736521958,1.2317364808092707e-17,5.5433958757005913e-19,2.1865130259402394e-10,8.8849197250123989e-09,2.8307041986230444e-18,3.6770977781259052e-26,8.4680463832453585e-10,8.9647851099874945e-36,8.2402268590944164e-10,3.1961995980651509e-26,6.0711036025608444e-25,3.9945995152536126e-21,3.1434332565150661e-23,1.1962155694219274e-19,6.8355234597653373e-27,0.0025555869767887873,0.00016052688387573134,1.1714300481586897e-10,4.1266471522776033e-07,8.1121099008610354e-15,2.0621437193760765e-11,9.4196873333711614e-08,4.6082355546579339e-14,1.4421578100990273e-10,1.9031491668757224e-12,6.3040983525923752e-18,7.3222099754508824e-15,5.0766015608679789e-20
8.47360283525211e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33482511037048018,0.11609046944942999,0.022740289790769135,1.2996036289856028e-17,5.8757846300337799e-19,2.2883864373723181e-10,9.2520191998825637e-09,2.9020946301950877e-18,3.9644267953228986e-26,8.5742630336382515e-10,9.4912212724779434e-36,8.3431719754080466e-10,3.3039263051225411e-26,6.3654918739123002e-25,4.2397250779456992e-21,3.314088255662593e-23,1.2462563332665106e-19,7.1449161795763495e-27,0.0025793905315804984,0.00016254640412074838,1.1797058042740849e-10,4.1995226027919015e-07,8.1694670990929326e-15,2.1306307921733347e-11,9.5651841441765846e-08,4.7460914174498815e-14,1.4837524464363355e-10,2.0020200681783679e-12,6.600972827449908e-18,7.624270325021503e-15,5.2891372072546795e-20
