Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),H2X(46),CHOX(50),COX(47),CH4OX(57),C2H6X(49),CH3OX(56),CH2OX(182),CHOX(183),CHO3(116)
0.00044125093775392233,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18927621309844642,0.095699378672882779,0.098342213232122333,0.00082601493631927485,0.0015201017581820907,8.8523843571044446e-08,1.5315662928310378e-09,8.8347936803827231e-11,3.0866755142317989e-23,6.3286542256629492e-11,6.8926915587349798e-22,8.6094173372024311e-16,1.6276465435162219e-16,4.4371129908919291e-08,1.9231780467683417e-25,7.1942314568987952e-24,2.5548018005522656e-10,5.5056503526948706e-17,0.003468488288372317,9.6990935745349337e-07,5.1734077901143651e-10,2.1230792023381273e-06,3.5207298344400271e-13,2.0527691230246651e-06,3.4793109596934497e-06,4.9622510371265797e-09,0.00014187816295386602,5.203394012959656e-07,3.3510396764282989e-09,9.400787346664671e-10,5.6069577363589136e-14,1.9143560536330391e-12,5.6122354769357162e-09,4.0710165375286805e-13,2.4050582108469099e-11,5.5588260878746096e-12,1.0026900270796364e-08,4.2443045657109656e-19
0.00046239426911170474,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18927092683749194,0.095661177599581065,0.098262849620337461,0.00086569697966782148,0.0015926927888431752,8.8420594515008901e-08,1.5273106512289889e-09,9.2224215436385455e-11,3.2071067133161537e-23,6.3419847458011684e-11,7.8608149351773943e-22,8.6044351653181424e-16,1.7626937666433392e-16,4.6154681046334634e-08,1.9167201893357935e-25,7.5052533815045708e-24,2.5611574892390061e-10,6.2690822417408409e-17,0.0034670069124610493,9.6949082086770303e-07,5.1712887682425493e-10,2.1217815057672152e-06,3.5166026949528609e-13,2.0515580501694257e-06,3.4792878101210587e-06,4.9740720044853184e-09,0.00014864888668927068,5.1887910217547518e-07,3.5072182966756712e-09,9.389560567233168e-10,5.5879607187710505e-14,1.9089834666593583e-12,5.837705350109433e-09,4.2495153959370253e-13,2.5020913066853601e-11,5.783092872736876e-12,1.0957443937595947e-08,4.4592684072860901e-19
0.00048353760046948715,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18926564310551247,0.095622993176494919,0.098183520755778297,0.00090536162547792264,0.0016652524115645705,8.8317712116153613e-08,1.5230854734664969e-09,9.6069615046879416e-11,3.3251913453967444e-23,6.3552656237285752e-11,8.9092535557465824e-22,8.5994686102872419e-16,1.9011385128811413e-16,4.7910956890643243e-08,1.9103101480564164e-25,7.8131254273431944e-24,2.5674974118808603e-10,7.0941163917631919e-17,0.0034655262636234039,9.6907233246963421e-07,5.1691705105875458e-10,2.1204875848729913e-06,3.5124906293111287e-13,2.0503508132490506e-06,3.4792651076730791e-06,4.9858599967226302e-09,0.00015541630302480305,5.1742923977568703e-07,3.6633197222829562e-09,9.3783734605569939e-10,5.569104049012425e-14,1.9036492779016537e-12,6.0597123337344547e-09,4.4265815215522645e-13,2.597659643172912e-11,6.0039684782673766e-12,1.1924382438491772e-08,4.6751281929505989e-19
0.0005046809318272695,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18926036190188461,0.095584825396732298,0.098104226624226812,0.00094500888116601353,0.0017377806384445461,8.8215194205715598e-08,1.5188904164159382e-09,9.9884358390390349e-11,3.4409676705297974e-23,6.3684970793633844e-11,1.0040223651898327e-21,8.5945175547682369e-16,2.0428012203948193e-16,4.9640434759316617e-08,1.9039473759028714e-25,8.1178759938658245e-24,2.5738216375450911e-10,7.9822424640650096e-17,0.0034640463414921958,9.6865389218529266e-07,5.1670530180263544e-10,2.1191974196723405e-06,3.5083935508440162e-13,2.0491473935546408e-06,3.4792428536926781e-06,4.9976151592173051e-09,0.00016218041360543329,5.159896966093967e-07,3.8193439944621952e-09,9.3672257926139778e-10,5.5503861345044373e-14,1.8983530551021373e-12,6.2783171055194331e-09,4.6022253042387727e-13,2.691788692208002e-11,6.2215121174565808e-12,1.2927154977482787e-08,4.8918796536643134e-19
0.0005258242631850519,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18925508322597293,0.095546674253395691,0.09802496721144735,0.0009846387541523182,0.0018102774816056179,8.8113038634410798e-08,1.5147251421891743e-09,1.0366866661883015e-10,3.5544733465838873e-23,6.3816793309766883e-11,1.1255850535178473e-21,8.5895818837538227e-16,2.1875101517725881e-16,5.1343583314484873e-08,1.8976313344035515e-25,8.4195332008209457e-24,2.5801302347476545e-10,8.934871015422265e-17,0.0034625671456998994,9.6823549994045393e-07,5.1649362914249007e-10,2.1179109903539022e-06,3.5043113736565308e-13,2.0479477725393317e-06,3.4792210495173128e-06,5.0093376362117219e-09,0.00016894122007793714,5.1456035698299962e-07,3.9752911544291214e-09,9.3561173314785908e-10,5.5318054070593775e-14,1.8930943726021606e-12,6.4935792413014274e-09,4.7764570587339971e-13,2.7845034667741577e-11,6.4357819312173405e-12,1.3965210594510762e-08,5.109518545024813e-19
0.0005469675945428343,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18924980707712974,0.095508539739582135,0.097945742503186647,0.0010242512518607949,0.0018827429531941419,8.8011243272213494e-08,1.5105893180373235e-09,1.0742275929256555e-10,3.665745438733892e-23,6.3948125952097376e-11,1.255817209385529e-21,8.5846614844918064e-16,2.3351010505150843e-16,5.3020862721395532e-08,1.891361493470676e-25,8.7181248916163157e-24,2.5864232714591027e-10,9.9533369449170314e-17,0.0034610886758786774,9.678171556606704e-07,5.1628203316384967e-10,2.1166282772763612e-06,3.5002440126207983e-13,2.0467519318171677e-06,3.479199696480744e-06,5.0210275708242351e-09,0.00017569872409085475,5.1314110696220057e-07,4.1311612434029947e-09,9.3450478472982394e-10,5.5133603224116042e-14,1.8878728112159355e-12,6.7055572352492456e-09,4.9492870251956372e-13,2.8758285292413149e-11,6.6468350078685252e-12,1.5038007986598527e-08,5.3280406470233576e-19
0.0005681109259006167,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18924453345469555,0.095470421848383377,0.097866552485174396,0.0010638463817190815,0.0019551770653799165,8.7909806008132107e-08,1.5064826162529922e-09,1.1114685439195737e-10,3.7748204288014421e-23,6.4078970870917968e-11,1.3949142148883559e-21,8.57975624640776e-16,2.4854168127761381e-16,5.4672724803951992e-08,1.885137331233908e-25,9.013678636628344e-24,2.592700815110733e-10,1.1038902789127574e-16,0.0034596109316603722,9.6739885927127695e-07,5.160705139511727e-10,2.115349260966395e-06,3.4961913833682495e-13,2.0455598531613864e-06,3.479178795912428e-06,5.0326851050616944e-09,0.00018245292729445327,5.1173183433855608e-07,4.2869543026062899e-09,9.3340171122692419e-10,5.4950493597638108e-14,1.8826879581074476e-12,6.9143085196948608e-09,5.1207253697448607e-13,2.9657879995692316e-11,6.85472740240752e-12,1.6145015332277173e-08,5.5474417638221254e-19
0.0005892542572583991,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18923926235799904,0.095432320572885906,0.0977873971431234,0.0011034241511584471,0.0020275798303557913,8.7808724749978304e-08,1.5024047140739414e-09,1.1484116832881513e-10,3.8817342244444816e-23,6.4209330200578921e-11,1.5430633674932263e-21,8.5748660610307769e-16,2.6383071736717112e-16,5.6299613197385683e-08,1.8789583338767548e-25,9.3062217364600579e-24,2.5989629326006719e-10,1.2192761872445217e-16,0.0034581339126765116,9.6698061069738529e-07,5.158590715878404e-10,2.1140739221166338e-06,3.4921534022798535e-13,2.0443715185019696e-06,3.4791583491361594e-06,5.0443103798315277e-09,0.00018920383134068825,5.1033242859646992e-07,4.4426703732644163e-09,9.3230249006118997e-10,5.4768710213382188e-14,1.8775394066691543e-12,7.1198894846001037e-09,5.2907821850055737e-13,3.0544055633649023e-11,7.0595141554465571e-12,1.7285710119241477e-08,5.7677177235342695e-19
0.0006103975886161816,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1892339937863578,0.095394235906171021,0.097708276462729768,0.0011429845676137378,0.0020999512603372783,8.7707997424137927e-08,1.4983552935890745e-09,1.1850591595776815e-10,3.98652216819871e-23,6.4339206059652997e-11,1.7004441892235213e-21,8.5699908219234503e-16,2.7936284074740247e-16,5.7901963498122576e-08,1.8728239954758729e-25,9.5957812251486314e-24,2.6052096902994749e-10,1.3416041319285199e-16,0.0034566576185583423,9.6656240986388816e-07,5.1564770615621392e-10,2.1128022415839088e-06,3.4881299864756623e-13,2.0431869099238716e-06,3.4791383574717546e-06,5.0559035349535861e-09,0.00019595143788316336,5.0894278088103473e-07,4.5983094966055927e-09,9.3120709885459167e-10,5.4588238319355475e-14,1.872426756403521e-12,7.3223554966625539e-09,5.4594674906396168e-13,3.1417044797210062e-11,7.2612493115985739e-12,1.8459578975170148e-08,5.9888643779812367e-19
0.000631540919973964,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18922872773907784,0.095356167841315051,0.097629190429673371,0.0011825276385233215,0.0021722913675621758,8.7607621975366182e-08,1.4943340416474532e-09,1.2214131058755347e-10,4.0892190463734612e-23,6.4468600551104383e-11,1.8672287234587228e-21,8.5651304246140925e-16,2.9512430410607122e-16,5.948020341089464e-08,1.8667338178469808e-25,9.8823838733235594e-24,2.6114411540559392e-10,1.4709804934435953e-16,0.0034551820489368058,9.6614425669547332e-07,5.1543641773762071e-10,2.1115342003873935e-06,3.4841210538086939e-13,2.0420060096660146e-06,3.4791188222353622e-06,5.0674647091721046e-09,0.00020269574857709514,5.0756278396690644e-07,4.7538717138604952e-09,9.3011551542684563e-10,5.4409063385132121e-14,1.8673496128084773e-12,7.5217609180703968e-09,5.6267912338780831e-13,3.2277075889678246e-11,7.4599859376758434e-12,1.9666117501649039e-08,6.2108776024771273e-19
0.0006526842513317464,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18922346421545444,0.095318116371389178,0.097550139029617997,0.0012220533713290412,0.0022446001642901859,8.7507596366581151e-08,1.4903406497687516e-09,1.2574756399222145e-10,4.189859097804491e-23,6.459751576246073e-11,2.0435818198412588e-21,8.5602847665313948e-16,3.1110195800375746e-16,6.1034752893144895e-08,1.8606873103940831e-25,1.0166056191316456e-23,2.6176573892030567e-10,1.6075055957310262e-16,0.0034537072034425444,9.657261511166085e-07,5.1522520641233462e-10,2.1102697797067043e-06,3.4801265228570896e-13,2.0408288001193299e-06,3.4790997447377968e-06,5.0789940401673042e-09,0.00020943676507927708,5.0619233222760754e-07,4.9093570662620284e-09,9.2902771779317903e-10,5.4231171097693062e-14,1.8623075872646774e-12,7.7181591249139913e-09,5.7927632900488554e-13,3.3124373203285583e-11,7.6557761406869485e-12,2.0904830111141039e-08,6.4337532956296181e-19
0.0006738275826895288,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1892182032147719,0.095280081489459725,0.097471122248211653,0.0012615617734761594,0.0023168776628025565,8.7407918578627415e-08,1.4863748140551533e-09,1.2932488642225907e-10,4.2884760224660137e-23,6.4725953765972416e-11,2.2296614077592798e-21,8.5554537469423615e-16,3.2728322469842526e-16,6.2566024296779368e-08,1.8546839899593492e-25,1.0446824432223472e-23,2.6238584605633555e-10,1.7512739695554408e-16,0.0034522330817059513,9.6530809305154526e-07,5.1501407225965053e-10,2.1090089608801286e-06,3.4761463129117139e-13,2.0396552638241802e-06,3.4790811262856663e-06,5.0904916645667713e-09,0.00021617448904804001,5.0483132160539163e-07,5.0647655950451657e-09,9.2794368416179522e-10,5.4054547357277877e-14,1.8573002969244661e-12,7.9116025252554311e-09,5.9573934631000562e-13,3.3959156993271108e-11,7.8486710852055897e-12,2.2175229866950069e-08,6.657487379096734e-19
0.0006949709140473112,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18921294473630382,0.095242063188588189,0.097392140071086833,0.0013010528524133086,0.0023891238754017137,8.7308586610073652e-08,1.4824362351061955e-09,1.328734866156329e-10,4.3851029899442629e-23,6.4853916618772198e-11,2.4256187588642217e-21,8.5506372668923061e-16,3.4365607312873695e-16,6.4074422507311462e-08,1.8487233806793573e-25,1.0724714594921091e-23,2.6300444324543869e-10,1.9023746043321712e-16,0.0034507596833571307,9.6489008242434412e-07,5.1480301535786967e-10,2.1077517254027969e-06,3.472180343970268e-13,2.0384853834695015e-06,3.4790629681822961e-06,5.1019577179569278e-09,0.00022290892214321862,5.0347964958213314e-07,5.2200973414466441e-09,9.2686339293171043e-10,5.3879178273438699e-14,1.8523273646046683e-12,8.1021425768654667e-09,6.1206914861197695e-13,3.4781643550959887e-11,8.0387210105081992e-12,2.3476838326122809e-08,6.8820757973716293e-19
0.0007161142454050936,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1892076887793136,0.095204061461831233,0.09731319248386075,0.0013405266155924391,0.0024613388144109002,8.7209598477037914e-08,1.4785246179355407e-09,1.3639357180875005e-10,4.4797726477749989e-23,6.4981406363040396e-11,2.6315987390705395e-21,8.5458352291476426e-16,3.6020899500423729e-16,6.5560345080444274e-08,1.8428050138462384e-25,1.0999752427036364e-23,2.6362153686945081e-10,2.0608911889354354e-16,0.0034492870080259008,9.6447211915885067e-07,5.1459203578426074e-10,2.1064980549249964e-06,3.4682285367323592e-13,2.0373191418918086e-06,3.4790452717260399e-06,5.1133923348940882e-09,0.00022964006602611901,5.0213721515077285e-07,5.3753523467047002e-09,9.2578682269085324e-10,5.3705050161189836e-14,1.8473884186818266e-12,8.2898298046369285e-09,6.2826670218520774e-13,3.5592045276564601e-11,8.2259752476947253e-12,2.4809185385232279e-08,7.1075145176113272e-19
