Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),COX(58)
1.68338384955555e-08,0.09977366400000001,0.80000000000000004,0.0,0.28480536737468592,0.096973955811392246,0.099244161313261733,4.2681540556276811e-19,2.3885501303021933e-08,1.4610850623750207e-09,1.8244109763116847e-07,5.2716019529146321e-12,7.8004654320304996e-13,1.1770815211401967e-07,4.8301647552975188e-24,4.4659884341704186e-12,8.663875145146316e-17,8.8859217806458069e-11,4.374020693898119e-22,1.9786330936448818e-24,5.170591022102118e-10,5.7766278979266712e-20,0.0030256284993100064,0.0015114297946904331,5.3493598010505247e-08,4.0630264590889223e-08,1.0438463757162905e-06,1.4808614637087706e-11,1.4877982434004322e-12,1.3039382150188834e-08,4.8904981758186097e-08,3.3955254831280531e-13,7.5964963315188095e-14
1.6907074926058336e-08,0.09977366400000001,0.80000000000000004,0.0,0.28479231581488595,0.096967368445178587,0.099240930305033406,4.4094916262482111e-19,2.4536799463936875e-08,1.4909132187455465e-09,1.8445347739778375e-07,5.3413584121711437e-12,7.9036303807591997e-13,1.1873792058814106e-07,5.0025774742128938e-24,4.5200193169175415e-12,8.8556528169130789e-17,9.0734232338412933e-11,4.4977309395867521e-22,2.0115827283152383e-24,5.2564716034092146e-10,5.9308587135213724e-20,0.0030322124537043079,0.0015178886553972337,5.3725159620094862e-08,4.111150765960586e-08,1.0517418324884555e-06,1.5161323636577184e-11,1.4963989692491403e-12,1.3146412954968301e-08,4.8934024295757099e-08,3.4144659861539975e-13,7.6799536570654526e-14
1.6980311356561173e-08,0.09977366400000001,0.80000000000000004,0.0,0.2847793009726336,0.096960816963807803,0.099237699697871412,4.5547509945532497e-19,2.5202626640831098e-08,1.5211906324430642e-09,1.864756244844477e-07,5.4117192183388699e-12,8.0076924439146029e-13,1.1977201646560567e-07,5.1803361162364081e-24,4.5744359114336282e-12,9.0507923542765027e-17,9.2639585185451996e-11,4.6244359386822334e-22,2.0448924392545955e-24,5.3433575773103073e-10,6.0884957578070497e-20,0.0030387605097653967,0.0015243466866269025,5.3956667240687239e-08,4.1595661490736524e-08,1.0596452708734211e-06,1.5520444815810207e-11,1.5050240964811593e-12,1.3253496897317381e-08,4.8962431611551065e-08,3.4334014611669107e-13,7.7638111353394379e-14
1.705354778706401e-08,0.09977366400000001,0.80000000000000004,0.0,0.28476632265366381,0.096954301174076954,0.099234469490899882,4.7040193705447745e-19,2.5883224017265691e-08,1.5519210674027349e-09,1.8850752190498206e-07,5.4826868429255008e-12,8.1126553385154803e-13,1.2081043769949707e-07,5.3635815061240905e-24,4.6292382887138573e-12,9.2493372381499592e-17,9.4575600028277781e-11,4.7541961844601853e-22,2.0785639425199116e-24,5.4312548201292892e-10,6.2495986069153848e-20,0.0030452728607006417,0.0015308038899215681,5.41881209147495e-08,4.2082710541792959e-08,1.0675562075936956e-06,1.5886047232673688e-11,1.5136735249989161e-12,1.3360629380218357e-08,4.8990222589401446e-08,3.4523325445285252e-13,7.8480680296921049e-14
1.7126784217566847e-08,0.09977366400000001,0.80000000000000004,0.0,0.28475338066476791,0.096947820883823518,0.099231239683247513,4.8573853989972632e-19,2.6578834890158749e-08,1.5831082679717555e-09,1.9054915312219244e-07,5.5542637558382904e-12,8.2185227794387459e-13,1.2185318224434547e-07,5.5524575240302036e-24,4.6844264929423016e-12,9.4513313112737085e-17,9.6542601473920006e-11,4.8870731480840745e-22,2.1125989511435299e-24,5.5201691723673436e-10,6.4142276057595851e-20,0.0030517496986768597,0.0015372602668120216,5.4419520683824891e-08,4.2572638804230259e-08,1.075474155700898e-06,1.6258199650138559e-11,1.5223471485150519e-12,1.3467805777471597e-08,4.9017415697516503e-08,3.4712598674692663e-13,7.9327236224199514e-14
1.7200020648069684e-08,0.09977366400000001,0.80000000000000004,0.0,0.28474047481378806,0.096941375901920077,0.099228010274047693,5.0149391737234464e-19,2.7289704647102083e-08,1.6147559578611096e-09,1.926005020437602e-07,5.6264524253843949e-12,8.3252984794210166e-13,1.2290024805610849e-07,5.7471111576226772e-24,4.740000541315593e-12,9.6568187795210526e-17,9.8540915020706923e-11,5.0231292901283584e-22,2.1469991752156652e-24,5.6101064377157288e-10,6.5824438744170585e-20,0.0030581912148259223,0.0015437158188177926,5.4650866588598901e-08,4.3065429802554119e-08,1.0833986246252581e-06,1.6636970506495215e-11,1.5310448544745068e-12,1.3575021432537284e-08,4.9044028993690344e-08,3.4901840560369058e-13,8.0177772145859336e-14
1.727325707857252e-08,0.09977366400000001,0.80000000000000004,0.0,0.28472760490961135,0.096934966038268386,0.099224781262438277,5.1767722518420747e-19,2.801608074262128e-08,1.6468678390908328e-09,1.9466155301798936e-07,5.6992553182713415e-12,8.4329861490601774e-13,1.239516330921541e-07,5.9476925548447033e-24,4.7959604238695591e-12,9.8658442132021367e-17,1.005708670227351e-10,5.1624280721689779e-22,2.1817663219660885e-24,5.7010723820671691e-10,6.7543093145351001e-20,0.0030645975992503434,0.0015501705474472327,5.4882158668965471e-08,4.3561066593420943e-08,1.0913291202272759e-06,1.7022427858840051e-11,1.539766524668513e-12,1.36822716574166e-08,4.9070080130622692e-08,3.5091057307756692e-13,8.1032281258386842e-14
1.7346493509075358e-08,0.09977366400000001,0.80000000000000004,0.0,0.28471477076216439,0.096928591103794148,0.099221552647561745,5.3429776680453529e-19,2.8758212673302893e-08,1.6794475909291251e-09,1.9673229082941684e-07,5.7726748996076113e-12,8.5415894968169103e-13,1.2500733531124456e-07,6.1543550773274002e-24,4.8523061033088862e-12,1.0078452548365519e-16,1.0263278465385393e-10,5.3050339684404393e-22,2.2169020958449882e-24,5.7930727325260019e-10,6.9298866157595e-20,0.0030709690410288333,0.0015566244541975953,5.5113396964093575e-08,4.405953176508082e-08,1.0992651448511169e-06,1.7414639382621711e-11,1.5485120345469834e-12,1.3789551731634225e-08,4.9095586361276438e-08,3.5280255063982585e-13,8.1890756942229559e-14
1.7419729939578195e-08,0.09977366400000001,0.80000000000000004,0.0,0.28470197218240728,0.096922250910441279,0.099218324428565069,5.5136499488636167e-19,2.9516351951866629e-08,1.7124988688256779e-09,1.9881270069429532e-07,5.8467136329033787e-12,8.6511122290162276e-13,1.2606735267352144e-07,6.3672553544585569e-24,4.9090375148399732e-12,1.0294689088097381e-16,1.0472699587117693e-10,5.4510124775587803e-22,2.2524081986029718e-24,5.8861131764174559e-10,7.1092392621860581e-20,0.003077305728221819,0.0015630775405551171,5.5344581512493591e-08,4.4560807436925051e-08,1.1072061973800621e-06,1.7813672352189327e-11,1.5572812529445056e-12,1.3896856901232459e-08,4.9120564544355127e-08,3.5469439918310052e-13,8.2753192759832345e-14
1.7492966370081032e-08,0.09977366400000001,0.80000000000000004,0.0,0.28468920898232802,0.09691594527116644,0.099215096604599748,5.688885126924887e-19,3.0290752080188301e-08,1.7460253033396317e-09,2.0090276825595767e-07,5.9213739800713633e-12,8.7615580498489781e-13,1.271316831404924e-07,6.5865533381124125e-24,4.966154566007033e-12,1.05145995038185e-16,1.068538293781125e-10,5.6004301343096231e-22,2.2882863293702082e-24,5.9801993602963647e-10,7.2924315388349758e-20,0.0030836078478769409,0.0015695298079951006,5.5575712352084096e-08,4.5064875259007895e-08,1.1151517732940615e-06,1.8219593572670984e-11,1.5660740430343207e-12,1.4004182377907418e-08,4.9145031149756723e-08,3.5658617899489917e-13,8.3619582453674955e-14
1.756620280058387e-08,0.09977366400000001,0.80000000000000004,0.0,0.28467648097493714,0.096909673999933693,0.099211869174821679,5.8687807552068566e-19,3.1081668521162882e-08,1.7800304990625488e-09,2.0300247958006857e-07,5.9966584014278401e-12,8.8729306613733459e-13,1.2820032467501877e-07,6.8124123580454399e-24,5.0236571365315839e-12,1.0738229836578903e-16,1.090136145869243e-10,5.7533545215005483e-22,2.3245381847346679e-24,6.0753368889555586e-10,7.4795285381480514e-20,0.0030898755860345119,0.0015759812579819994,5.5806789520258648e-08,4.5571716411847729e-08,1.1231013647292708e-06,1.863246937546166e-11,1.5748902615754691e-12,1.4111523338096759e-08,4.9169002264194343e-08,3.5847794971865669e-13,8.4489919944238708e-14
1.7639439231086706e-08,0.09977366400000001,0.80000000000000004,0.0,0.28466378797426234,0.096903436911708926,0.099208642138391256,6.0534359212788215e-19,3.1889358669480201e-08,1.8145180335367968e-09,2.051118211497769e-07,6.0725693556938104e-12,8.9852337635163576e-13,1.2927327524130488e-07,7.0449991779631619e-24,5.081545078155431e-12,1.0965626498350276e-16,1.1120668158083846e-10,5.909854281876979e-22,2.3611654588194633e-24,6.1715313244342605e-10,7.6705961665086599e-20,0.003096109127732958,0.0015824318919694992,5.6037813053952503e-08,4.6081311606426619e-08,1.1310544605393559e-06,1.9052365613218246e-11,1.5837297582866693e-12,1.421887492230228e-08,4.9192493596683423e-08,3.6036977037059018e-13,8.5364199327898552e-14
1.7712675661589543e-08,0.09977366400000001,0.80000000000000004,0.0,0.28465112979534185,0.096897233822454507,0.099205415494473315,6.2429512615311319e-19,3.2714081821368551e-08,1.8494914561697578e-09,2.0723077986076632e-07,6.1491092999962888e-12,9.0984710540753386e-13,1.303505328048884e-07,7.2844840522630152e-24,5.139818214487223e-12,1.1196836273316076e-16,1.1343336107569402e-10,6.0699991301007461e-22,2.398169843359256e-24,6.2687881850267977e-10,7.8657011507844891e-20,0.0031023086570142154,0.0015888817114006054,5.6268782989709595e-08,4.6593641084155597e-08,1.1390105463592522e-06,1.9479347581828469e-11,1.5925923772549646e-12,1.432623223421645e-08,4.9215520484327677e-08,3.6226169931785093e-13,8.6242414874830728e-14
1.778591209209238e-08,0.09977366400000001,0.80000000000000004,0.0,0.28463850625422027,0.096891064549124009,0.09920218924223706,6.4374289753895799e-19,3.3556099143164094e-08,1.8849542871443402e-09,2.0935934301622824e-07,6.2262806898697913e-12,9.2126462287194045e-13,1.3143209533263236e-07,7.5310407834582424e-24,5.1984763408527304e-12,1.1431906319159374e-16,1.1569398438114163e-10,6.2338598647904884e-22,2.4355530277757298e-24,6.3671129442919828e-10,8.0649110448929683e-20,0.0031084743569291138,0.0015953307177077269,5.6499699363749461e-08,4.7108684617088755e-08,1.1469691046704566e-06,1.9913480006040507e-11,1.6014779561853783e-12,1.4433590340314337e-08,4.9238097897722445e-08,3.6415379423409341e-13,8.7124561026878666e-14
1.7859148522595217e-08,0.09977366400000001,0.80000000000000004,0.0,0.28462591716794228,0.096884928909656609,0.099198963380856015,6.6369728395122875e-19,3.4415673638757644e-08,1.9209100163261247e-09,2.1149749832173727e-07,6.3040859792579479e-12,9.3277629809909218e-13,1.3251796079271787e-07,7.7848467802879232e-24,5.2575192241489208e-12,1.1670884168348492e-16,1.1798888336141197e-10,6.4015083806230441e-22,2.4733166992521004e-24,6.4665110300633538e-10,8.2682942363893669e-20,0.0031146064095427181,0.0016017789123127643,5.6730562212034091e-08,4.7626421508339495e-08,1.1549296148688849e-06,2.0354827052482213e-11,1.610386325243198e-12,1.4540944268886751e-08,4.9260240447016969e-08,3.6604611212168984e-13,8.801063239532436e-14
1.7932384953098054e-08,0.09977366400000001,0.80000000000000004,0.0,0.28461336235454693,0.096878826722971975,0.099195737909508142,6.8416882219664242e-19,3.5293070116028353e-08,1.9573621021677283e-09,2.1364523388007817e-07,6.382527620515312e-12,9.4438250023069644e-13,1.3360812715463889e-07,8.0460831165181495e-24,5.3169466027019442e-12,1.1913817729420333e-16,1.2031839039565118e-10,6.5730176804949076e-22,2.5114625428066651e-24,6.5669878234607825e-10,8.4759199530774992e-20,0.0031207049959396447,0.0016082262966271952,5.6961371570334917e-08,4.8146830592573959e-08,1.162891553333846e-06,2.0803452245362528e-11,1.619317308965156e-12,1.4648289010116066e-08,4.9281962386983028e-08,3.6793870930928126e-13,8.8900623758698663e-14
1.800562138360089e-08,0.09977366400000001,0.80000000000000004,0.0,0.2846008416330631,0.096872757808965038,0.099192512827375665,7.0516820963823493e-19,3.6188555152112666e-08,1.9943139706106628e-09,2.1580253818596522e-07,6.4616080644093179e-12,9.5608359819607676e-13,1.347025923891977e-07,8.3149345904393806e-24,5.3767581861291719e-12,1.2160755288261466e-16,1.2268283833783215e-10,6.7484618877428672e-22,2.5499922413653645e-24,6.6685486579035876e-10,8.6878582696430234e-20,0.0031267702962293545,0.0016146728720521628,5.719212747429969e-08,4.8669890236582043e-08,1.1708543935006773e-06,2.125941843577572e-11,1.6282707257641979e-12,1.4755619514651251e-08,4.9303277623696406e-08,3.6983164137934544e-13,8.9794530060560631e-14
1.8078857814103728e-08,0.09977366400000001,0.80000000000000004,0.0,0.28458835482350336,0.096866721988500479,0.099189288133645151,7.2670630560823452e-19,3.7102397057502765e-08,2.031769013985433e-09,2.1796940012076406e-07,6.5413297601224275e-12,9.678799607123186e-13,1.3580135446850197e-07,8.5915897850651568e-24,5.4369536552053218e-12,1.2411745509387053e-16,1.2508256047625275e-10,6.927916258422935e-22,2.5889074758333588e-24,6.7711988181256894e-10,8.9041801143093051e-20,0.0031328024895514108,0.0016211186399785671,5.7422829959519253e-08,4.9195578340259716e-08,1.1788176059326151e-06,2.1722787834208911e-11,1.6372463858223029e-12,1.4862930694775605e-08,4.9324199718628297e-08,3.7172496322326983e-13,9.0692346407200833e-14
1.8152094244606564e-08,0.09977366400000001,0.80000000000000004,0.0,0.28457590174685826,0.096860719083407709,0.099186063827507387,7.4879413281816912e-19,3.8034865839166218e-08,2.0697305899098505e-09,2.2014580894705442e-07,6.6216951552544507e-12,9.7977195628441372e-13,1.3690441136596313e-07,8.8762411290371513e-24,5.4975326617328819e-12,1.2666837437217432e-16,1.2751789049263876e-10,7.1114571936465445e-22,2.6282099251656032e-24,6.8749435391928319e-10,9.1249572755157479e-20,0.0031388017540807086,0.0016275636017871486,5.7653479061594308e-08,4.9723872337415192e-08,1.1867806583991075e-06,2.2193621927137967e-11,1.6462440937779569e-12,1.497021742150181e-08,4.9344741896965602e-08,3.7361872901830417e-13,9.1594068065334575e-14
1.82253306751094e-08,0.09977366400000001,0.80000000000000004,0.0,0.28456348222509226,0.096854748916475553,0.099182839908157475,7.714428787658898e-19,3.8986233162508877e-08,2.1082020201868896e-09,2.2233175430331455e-07,6.7027066958250558e-12,9.9175995320540563e-13,1.3801176105629604e-07,9.1690849582417532e-24,5.5584948284167835e-12,1.2926080497352581e-16,1.2998916242083626e-10,7.299162251973124e-22,2.6679012664364173e-24,6.9797880055227358e-10,9.3502624086186161e-20,0.0031447682670326838,0.0016340077588485845,5.7884074816202187e-08,5.0254749197112043e-08,1.1947430159489812e-06,2.2671981421405429e-11,1.655263648453037e-12,1.5077474528553442e-08,4.9364917048930138e-08,3.7551299219590827e-13,9.2499690459882648e-14
1.829856710561224e-08,0.09977366400000001,0.80000000000000004,0.0,0.28455109608113699,0.09684881131144718,0.09917961637479468,7.9466389713933317e-19,3.9956772312156429e-08,2.1471865897011945e-09,2.2452722619827756e-07,6.7843668262764555e-12,1.0038443195565334e-12,1.3912340151551994e-07,9.4703215781432047e-24,5.6198397487437019e-12,1.3189524497844317e-16,1.3249671060513962e-10,7.4911101618580471e-22,2.7079831749080226e-24,7.0857373499077079e-10,9.5801690426142772e-20,0.0031507022046684801,0.0016404511125235758,5.8114617259163192e-08,5.0788185424597381e-08,1.202704140997511e-06,2.3157926298044948e-11,1.6643048399711197e-12,1.5184696805019824e-08,4.9384737742756436e-08,3.7740780540426447e-13,9.3409209171530862e-14
1.836447989306479e-08,0.09977366400000001,0.80000000000000004,0.0,0.28453997694403421,0.096843495162438009,0.099176715524128781,8.1606162545079952e-19,4.0846876601262872e-08,2.1827141206483176e-09,2.2651128813071955e-07,6.8584175070933786e-12,1.0148029491838926e-12,1.4012754486445576e-07,9.7487791731186661e-24,5.6753770717818752e-12,1.3430257377843803e-16,1.3478479672253312e-10,7.6675569405186959e-22,2.7443922106865586e-24,7.1820406304732175e-10,9.7910807775259037e-20,0.0031560150415602703,0.0016462494450523114,5.8322059906143201e-08,5.1270446498306338e-08,1.2098676533710719e-06,2.3601811114389643e-11,1.6724602336764173e-12,1.5281162739934682e-08,4.9402283428825698e-08,3.7911365058443862e-13,9.4231103834289666e-14
1.843039268051734e-08,0.09977366400000001,0.80000000000000004,0.0,0.28452888457258191,0.096838205119414156,0.099173814984889475,8.3794074049024407e-19,4.1752934131477654e-08,2.2186622647460013e-09,2.2850305198898367e-07,6.9329973042187735e-12,1.0258402040571692e-12,1.41135160624188e-07,1.0034352187099888e-23,5.7312237344893607e-12,1.3674470526315039e-16,1.3710278173135132e-10,7.8475642235493955e-22,2.7811201802985133e-24,7.2792466443020326e-10,1.000583484698544e-19,0.0031613017616092813,0.0016520471289102757,5.8529459426324115e-08,5.175474347754677e-08,1.2170293344517467e-06,2.4051930564951188e-11,1.6806328177687949e-12,1.5377592357908451e-08,4.9419560632886647e-08,3.8082002074668389e-13,9.5056148051605589e-14
1.8489714189224636e-08,0.09977366400000001,0.80000000000000004,0.0,0.28451892421785074,0.096833466296721182,0.099171204765368517,8.5805065814249931e-19,4.2582193214844582e-08,2.2513771314122549e-09,2.3030221920124009e-07,7.0005729862193912e-12,1.035841179443769e-12,1.4204498250192381e-07,1.0297579239184095e-23,5.7817499212665312e-12,1.3897268655421854e-16,1.3921473363188248e-10,8.0126644785635797e-22,2.8144490478831924e-24,7.3675068951903546e-10,1.0202444518384849e-19,0.0031660375843443095,0.0016572644905720865,5.8716082143114767e-08,5.2192336517619475e-08,1.2234729535350748e-06,2.4462403401557904e-11,1.6880027027710688e-12,1.546434475726818e-08,4.9434887596175821e-08,3.8235623320142251e-13,9.5801378311524552e-14
1.8549035697931932e-08,0.09977366400000001,0.80000000000000004,0.0,0.28450898534812274,0.096828748425565186,0.099168594797220011,8.7856385350877925e-19,4.3424686609027753e-08,2.284436237033032e-09,2.3210761507031462e-07,7.068579989201694e-12,1.045906253470744e-12,1.4295761476641545e-07,1.056680946901886e-23,5.8325261097609713e-12,1.4122943086536667e-16,1.4135127954643151e-10,8.1807414303669035e-22,2.8480381253199593e-24,7.45650392299036e-10,1.0402252211080388e-19,0.0031707524467526069,0.0016624813283015601,5.8902669968424242e-08,5.263155060537853e-08,1.2299144771698394e-06,2.4877990533035874e-11,1.6953862518792828e-12,1.5551061750657748e-08,4.9450010039450347e-08,3.8389292727716397e-13,9.6549155301921223e-14
1.8608357206639228e-08,0.09977366400000001,0.80000000000000004,0.0,0.2844990678715838,0.09682405141453207,0.099165985080028399,8.9948676837172348e-19,4.4280563160334755e-08,2.3178412314816788e-09,2.3391923513870053e-07,7.1370196084780197e-12,1.0560356212442982e-12,1.4387305634519094e-07,1.0842159273271739e-23,5.8835520130959665e-12,1.4351521215734112e-16,1.4351259762411948e-10,8.3518398084383406e-22,2.8818882990012671e-24,7.5462403252145805e-10,1.0605299142304323e-19,0.0031754464402505285,0.0016676976427985016,5.9089222922068557e-08,5.3072372153350001e-08,1.2363536138838972e-06,2.5298721751082243e-11,1.7027833404720586e-12,1.5637740471972744e-08,4.9464933895200073e-08,3.8543012918415033e-13,9.7299477032591831e-14
