Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(84),COX(57)
7.290254738998631e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33726678845760372,0.11838332276464382,0.022814507369160936,3.4527252207696995e-29,1.2842468180641329e-14,1.7617627038648753e-14,1.9819283048457545e-12,3.3745560995522891e-16,2.6173410786544264e-16,1.4235875527180635e-09,3.0343600019071151e-32,1.6227831325947568e-12,1.1020935761364257e-21,2.7943852314163822e-17,7.1735369517776777e-27,9.1716053990202912e-29,7.7099265954906401e-14,1.9192385213252453e-25,0.00028663749876312744,1.4120637343953272e-05,2.175484220390575e-09,8.0662642593470711e-12,7.8427700007177914e-17,1.2257387182603567e-08,1.5062723839618929e-13,1.0437002888013712e-12,2.1641572493957727e-09,7.5851580121750094e-17,1.5205877544482782e-13,1.6220581709142595e-18
7.395039537016919e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33726257094387285,0.1183793081938697,0.022814405996114364,3.8156830676602519e-29,1.3313671227679393e-14,1.8530764025489026e-14,2.085548971679613e-12,3.4683752191434792e-16,2.7161098523775583e-16,1.4543517476698663e-09,3.3406313530628997e-32,1.6476865662228898e-12,1.168906687323248e-21,2.9120399795984202e-17,7.57905654563106e-27,9.7971789267849533e-29,7.9834102933737715e-14,2.0676808925213267e-25,0.00029065198205051356,1.4323383136675884e-05,2.1853283539738346e-09,8.2509739756924065e-12,8.0235762856342322e-17,1.2485238741074276e-08,1.5130887196429579e-13,1.0842725238196834e-12,2.2108863239722067e-09,7.8607346300625093e-17,1.5649816741257844e-13,1.7072394040929436e-18
7.499824335035206e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33725835637135154,0.11837529655894415,0.022814304626052745,4.2109251446457784e-29,1.3796382923153814e-14,1.947742757677871e-14,2.192896772439308e-12,3.563034213880769e-16,2.8169945008958612e-16,1.4852522907342635e-09,3.6722721233359363e-32,1.6726416340319152e-12,1.2386133307466687e-21,3.0329113874427564e-17,8.0011875106427044e-27,1.0455179904770873e-28,8.2631143330701826e-14,2.2250478471475158e-25,0.0002946635293591943,1.45261229534256e-05,2.1949574969585666e-09,8.4378538147414383e-12,8.2065441753981011e-17,1.2713843284004597e-08,1.5197561812308751e-13,1.1257995132020847e-12,2.2578194518622853e-09,8.1417857771874394e-17,1.6098147787788071e-13,1.7954977952344238e-18
7.604609133053493e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33725414473789789,0.11837128785771819,0.02281420325897425,4.6408177630743606e-29,1.4290765967367951e-14,2.0458336374051634e-14,2.3040447379990624e-12,3.6585184945819567e-16,2.9200042610075218e-16,1.5162861944586269e-09,4.0309280269982426e-32,1.6976485125090153e-12,1.311287889660676e-21,3.1570430790630096e-17,8.4403579321438002e-27,1.1146763932275606e-28,8.5491111075836309e-14,2.3917225893518083e-25,0.0002986721428381572,1.4728856797789113e-05,2.2043791701279893e-09,8.6269092278077341e-12,8.3916800952272838e-17,1.2943187148206944e-08,1.5262799768200958e-13,1.1682874030418933e-12,2.3049520082820162e-09,8.4283260584358542e-17,1.6550783609811547e-13,1.8868938760328516e-18
7.70939393107178e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724993604137143,0.11836728208804448,0.022814101894877047,5.1078648726605066e-29,1.4796984102331524e-14,2.1474213005858776e-14,2.4190660806109566e-12,3.7548138780040783e-16,3.0251481679410101e-16,1.5474505758455832e-09,4.4183219100711997e-32,1.7227073748073036e-12,1.3870052647355767e-21,3.2844788067113881e-17,8.8970005975191132e-27,1.1873108986685805e-28,8.8414731841189077e-14,2.5680980832787217e-25,0.00030267782463481166,1.4931584673350245e-05,2.2136006308118343e-09,8.8181455798580962e-12,8.5789903993623127e-17,1.3173257147897752e-08,1.5326651320610331e-13,1.211742055612144e-12,2.3522795275652673e-09,8.720369889022978e-17,1.7007638653806014e-13,1.9814883272264294e-18
7.814178729090068e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724573027963262,0.11836327924777715,0.022814000533759305,5.6147140580666036e-29,1.5315202110662071e-14,2.2525783915476664e-14,2.5380341894826904e-12,3.8519065800988235e-16,3.1324350624019145e-16,1.5787426526932981e-09,4.8362559507510014e-32,1.74781839086183e-12,1.4658408642582864e-21,3.4152624549901938e-17,9.3715529844435272e-27,1.263541547570704e-28,9.1402733013453083e-14,2.7545771200792672e-25,0.00030668057689499064,1.5134306583689943e-05,2.2226288821175056e-09,9.0115681552889576e-12,8.7684813762109691e-17,1.3404040557910999e-08,1.5389164965336382e-13,1.2561691140589285e-12,2.3997976975312534e-09,9.0179318756981079e-17,1.7468628899776223e-13,2.079341974807105e-18
7.918963527108355e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33724152745054331,0.11835927933477194,0.022813899175619212,6.1641627126788067e-29,1.5845585814751967e-14,2.3613779350843598e-14,2.6610226265091755e-12,3.9497832090250861e-16,3.2418735973728396e-16,1.6101597400640333e-09,5.2866138802624397e-32,1.7729817275015212e-12,1.5478705947539927e-21,3.549438044987525e-17,9.8644572496856945e-27,1.3434906288250589e-28,9.4455843668204686e-14,2.9515723836672376e-25,0.00031068040176295139,1.5337022532386285e-05,2.2314706818377137e-09,9.2071821619880362e-12,8.9601592529777971e-17,1.3635525097112023e-08,1.5450387499760453e-13,1.3015744542972988e-12,2.4475023536599926e-09,9.3210256328801725e-17,1.7933671870732623e-13,2.1805157864406457e-18
8.023748325126642e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723732755196661,0.11835528234688623,0.02281379782045492,6.759164392375681e-29,1.6388302076173926e-14,2.4738933317087131e-14,2.788105122249311e-12,4.0484307579589067e-16,3.3534722446750511e-16,1.6416992468764601e-09,5.7713632239160259e-32,1.7981975485571952e-12,1.6331708520164161e-21,3.68704973828766e-17,1.0376160218463913e-26,1.4272826844052761e-28,9.7574794545664481e-14,3.1595065152760728e-25,0.00031467730138137691,1.55397325230145e-05,2.2401325510459333e-09,9.4049927355282662e-12,9.154030199938951e-17,1.3867698913335816e-08,1.551036408201633e-13,1.3479636777546261e-12,2.4953894744151343e-09,9.6296645366570012e-17,1.8402686639101146e-13,2.2850708680865209e-18
8.128533123144929e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33723313058176696,0.11835128828197887,0.022813696468264616,7.4028353523173064e-29,1.6943518795361592e-14,2.5901983531844508e-14,2.9193555722435192e-12,4.1478365977374832e-16,3.4672393013001963e-16,1.6733586726173998e-09,6.2925575621600495e-32,1.8234660149657953e-12,1.7218185125339696e-21,3.8281418409497256e-17,1.0907113374339846e-26,1.5150445142098411e-28,1.0076031802791368e-13,3.3788121768688989e-25,0.00031867127789137698,1.5742436559146922e-05,2.24862078239062e-09,9.6050049446299402e-12,9.3501003348412491e-17,1.4100550568404335e-08,1.5569138287973996e-13,1.3953420694818113e-12,2.543455176282938e-09,9.9438625060980226e-17,1.8875593830290187e-13,2.3930684608113265e-18
8.233317921163216e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722893653780983,0.1183472971379104,0.02281359511904647,8.0984612696503475e-29,1.7511404911523998e-14,2.710367138240491e-14,3.0548480334224549e-12,4.2479884693706849e-16,3.5831828955201667e-16,1.7051356041688073e-09,6.8523388114351455e-32,1.8487872848709642e-12,1.8138909252992744e-21,3.9727588074237981e-17,1.1457772849635803e-26,1.6069051807916461e-28,1.0401314811748688e-13,3.6099321134526847e-25,0.00032266233343248923,1.5945134644353044e-05,2.2569414480987497e-09,9.8072237944635635e-12,9.5483757270162702e-17,1.4334069022954697e-08,1.5626752167591552e-13,1.4437152738003697e-12,2.5916957082691185e-09,1.0263632348166234e-16,1.9352315623627715e-13,2.504569937782789e-18
8.338102719181504e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722474541796216,0.1183433089125428,0.022813493772798659,8.8495041548982702e-29,1.8092130402751698e-14,2.8344741885087238e-14,3.1946567206983617e-12,4.3488744764504447e-16,3.7013109927828842e-16,1.7370277127459494e-09,7.4529395246543997e-32,1.8741615137201013e-12,1.9094659039896161e-21,4.1209452443155388e-17,1.2028599416361881e-26,1.7029960139812141e-28,1.0733402041726819e-13,3.8533192143458294e-25,0.00032665047014268054,1.6147826782199496e-05,2.2651004076988666e-09,1.0011654229802513e-11,9.7488624010054896e-17,1.4568243623048769e-08,1.5683246298066798e-13,1.4930886967616298e-12,2.6401074478380223e-09,1.058898647172415e-16,1.9832775750869176e-13,2.619636801434191e-18
8.442887517199791e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33722055722009198,0.11833932360373975,0.022813392429519373,9.659609455161752e-29,1.8685866286378524e-14,2.9625943647381145e-14,3.338856003927745e-12,4.4504830774856101e-16,3.8216314014015061e-16,1.7690327509428896e-09,8.0966852111467997e-32,1.8995888543580101e-12,2.0086217195061284e-21,4.2727459141276385e-17,1.2620058477639518e-26,1.8034506154097671e-28,1.1072367211163721e-13,4.1094365734468796e-25,0.00033063569015834797,1.635051297625002e-05,2.2731033154734814e-09,1.02183011403826e-11,9.9515663402724403e-17,1.4803064086902081e-08,1.5738659834538026e-13,1.5434672773257135e-12,2.6886868966461089e-09,1.0919938286283864e-16,2.0316899492465062e-13,2.7383306807957395e-18
8.547672315218078e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721637194206888,0.11833534120936635,0.02281329108920678,1.0532613352104641e-28,1.9292784619555416e-14,3.0948028831516961e-14,3.4875204049080575e-12,4.5528030781872753e-16,3.9441517780442915e-16,1.8011485498815077e-09,8.7859966759160709e-32,1.9250694571172713e-12,2.1114370928596565e-21,4.4282057389631969e-17,1.3232620059608314e-26,1.9084048629379146e-28,1.1418284194879427e-13,4.3787575485505011e-25,0.00033461799561432004,1.6553193230065536e-05,2.2809556276502927e-09,1.0427169363621507e-11,1.0156493490826887e-16,1.5038520490891518e-08,1.5793030561234784e-13,1.5948564552823183e-12,2.7374306752363362e-09,1.1256499978884034e-16,2.0804613671765938e-13,2.8607133289808349e-18
8.652457113236365e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33721218958176352,0.11833136172728942,0.022813189751859062,1.147255025742416e-28,1.9913058499964633e-14,3.2311753119852126e-14,3.6407245944746763e-12,4.6558236237271949e-16,4.0688796330321212e-16,1.8333730164604332e-09,9.5233923780806352e-32,1.9506034699054473e-12,2.2179911883914934e-21,4.5873698040428268e-17,1.3866758803803309e-26,2.0179969149955223e-28,1.1771227022419795e-13,4.6617658197552486e-25,0.00033859738864385798,1.6755867547204073e-05,2.2886626093413943e-09,1.0638263686575228e-11,1.0363649764326308e-16,1.5274603257644522e-08,1.5846394939374287e-13,1.6472615147628294e-12,2.7863355195089815e-09,1.1598683014502388e-16,2.1295846647332123e-13,2.9868466208168007e-18
8.757241911254653e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3372080101370481,0.11832738515537727,0.022813088417474411,1.2483660509038404e-28,2.054686206677395e-14,3.3717875683110868e-14,3.7985433900268441e-12,4.7595341909897456e-16,4.1958223354503993e-16,1.8657041307003873e-09,1.0311490808373395e-31,1.9761910382892241e-12,2.3283636073173571e-21,4.7502833612030911e-17,1.4522953959990237e-26,2.1323672148380401e-28,1.2131269876507302e-13,4.9589554470061628e-25,0.00034257387137865645,1.6958535931220815e-05,2.2962293412393085e-09,1.0851588851400205e-11,1.0573041041205546e-16,1.5511303144439224e-08,1.5898788151893581e-13,1.700687053977892e-12,2.8353982772126199e-09,1.1946500445404059e-16,2.1790528303505423e-13,3.1167925506195384e-18
8.86202670927294e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33720383360579581,0.11832341149149976,0.022812987086051,1.3570398271093498e-28,2.1194370501795654e-14,3.5167159149694792e-14,3.9610517530422893e-12,4.8639245808357815e-16,4.3249871180818635e-16,1.8981399431825526e-09,1.1153012885592681e-31,2.0018323055756165e-12,2.4426343815832671e-21,4.9169918323981506e-17,1.5201689379446701e-26,2.2516584947242169e-28,1.2498487091592863e-13,5.2708309268137351e-25,0.00034654744594884523,1.7161198385668086e-05,2.3036607260783529e-09,1.1067149557741365e-11,1.0784673173848224e-16,1.5748611230167981e-08,1.595024415004981e-13,1.7551383193610857e-12,2.8846159027123718e-09,1.2299964047119995e-16,2.2288590039390582e-13,3.2506132301011369e-18
8.966811507291227e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719965998588142,0.11831944073352837,0.022812885757587026,1.4737439640359628e-28,2.1855760030727335e-14,3.6660369576278033e-14,4.1283247865772411e-12,4.968984910394992e-16,4.456381082166557e-16,1.9306785725767105e-09,1.2050784371907528e-31,2.0275274128903146e-12,2.5608839680221714e-21,5.0875408129705618e-17,1.5903453508677123e-26,2.3760157800199503e-28,1.2872953152502042e-13,5.5979072481892436e-25,0.00035051811448299022,1.736385491409537e-05,2.3109614948695861e-09,1.1284950463234938e-11,1.0998551989223289e-16,1.5986518904694488e-08,1.6000795696895215e-13,1.8106205579893459e-12,2.9339854538765823e-09,1.2659084313424809e-16,2.2789964756385487e-13,3.3883708863989212e-18
9.071596305309514e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719548927518106,0.11831547287933607,0.022812784432080666,1.5989690962357331e-28,2.2531207924617805e-14,3.8198276421486525e-14,4.3004377332830148e-12,5.0747056054015489e-16,4.5900112019950318e-16,1.9633182032560009e-09,1.3007738306931938e-31,2.0532764992532949e-12,2.6831932428004532e-21,5.2619760748983881e-17,1.6628739383550198e-26,2.5055863932327903e-28,1.3254742693172808e-13,5.9407099478351297e-25,0.00035448587910809419,1.7566505520049267e-05,2.3181362129172488e-09,1.1504996189249896e-11,1.1214683291530402e-16,1.6225017858942836e-08,1.6050474406187209e-13,1.8671380289395847e-12,2.983504089435937e-09,1.3023874056450726e-16,2.3294586844390427e-13,3.5301278602284565e-18
9.176381103327801e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33719132147157194,0.11831150792679743,0.022812683109530107,1.7332297360524344e-28,2.32208925015491e-14,3.9781652520363798e-14,4.4774659733891898e-12,5.1810773925862858e-16,4.7258843293406434e-16,1.9960570829952665e-09,1.4026917460493638e-31,2.0790797016517786e-12,2.8096434961436843e-21,5.4403435701104608e-17,1.7378044623847329e-26,2.6405199579812835e-28,1.3643930495479776e-13,6.2997751646275703e-25,0.00035845074194959845,1.7769150207073558e-05,2.3251892856243712e-09,1.1727291323320268e-11,1.1433072864996674e-16,1.6464100072611509e-08,1.6099310784966474e-13,1.924695774465357e-12,3.0331690637100905e-09,1.3394344889960314e-16,2.3802392166818886e-13,3.6759466041510299e-18
9.281165901346089e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3371871565729328,0.11830754587378862,0.022812581789933551,1.8770651480782889e-28,2.39249931283333e-14,4.1411274059410416e-14,4.6594850225081708e-12,5.2880912921372436e-16,4.8640071977365218e-16,2.0288935207500543e-09,1.5111476804033127e-31,2.1049371551106297e-12,2.9403164273312747e-21,5.6226894335167771e-17,1.8151871428211073e-26,2.7809684029031828e-28,1.4040591488138086e-13,6.6756496934271224e-25,0.000362412705131384,1.7971788978709152e-05,2.3321249640949396e-09,1.1951840417819558e-11,1.1653726476072356e-16,1.67037578045464e-08,1.6147334273591628e-13,1.9832991042202106e-12,3.08297772374423e-09,1.3770506258193965e-16,2.4313318044524663e-13,3.8258896809419868e-18
9.385950699364376e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33718299457714368,0.11830358671818729,0.022812480473289182,2.0310402454933889e-28,2.4643690222414307e-14,4.3087920555092349e-14,4.8465705300744888e-12,5.3957386102390054e-16,5.0043864266027539e-16,2.061825884513439e-09,1.6264686000578842e-31,2.1308489927602905e-12,3.0752941399499074e-21,5.8090599859915339e-17,1.8950726569482951e-26,2.9270859655064304e-28,1.444480074568537e-13,7.0688910382519079e-25,0.00036637177077577214,1.8174421838494124e-05,2.3389473505397416e-09,1.2178647996089922e-11,1.1876649875645941e-16,1.694398358460072e-08,1.6194573278801241e-13,2.0429519412008943e-12,3.1329275077017905e-09,1.4152370797775036e-16,2.4827303238752939e-13,3.9800197620656572e-18
9.490735497382662e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717883548208616,0.11829963045787274,0.022812379159595195,2.1957465086528386e-28,2.5377165254022719e-14,4.4812374832993163e-14,5.0387982777703972e-12,5.504010931700077e-16,5.1470285252289278e-16,2.094852599247956e-09,1.7489931913253422e-31,2.1568153459023377e-12,3.2146591373959326e-21,5.9995017375215713e-17,1.9775121390419999e-26,3.0790291959663901e-28,1.4856633487537767e-13,7.4800674648465191e-25,0.00037032794100352618,1.8377048789963681e-05,2.3456604034927797e-09,1.2407718555480151e-11,1.2101848801579872e-16,1.7184770201925919e-08,1.6241055212600907e-13,2.1036590824504281e-12,3.1830159394567927e-09,1.4539950276785062e-16,2.5344287933216138e-13,4.1383996262494824e-18
9.595520295400948e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717467928564282,0.11829567709072573,0.022812277848849778,2.3718029261265826e-28,2.6125600748268655e-14,4.6585423006561881e-14,5.2362441775393018e-12,5.6129001126764494e-16,5.2919398966171633e-16,2.1279721448899945e-09,1.8790721132275052e-31,2.1828363440727371e-12,3.358494318617138e-21,6.194061390009208e-17,2.0625571799779906e-26,3.2369569608728017e-28,1.5276165077112743e-13,7.9097580526786297e-25,0.0003742812179338523,1.85796698366502e-05,2.3522679428448864e-09,1.2639056563691709e-11,1.2329328980492518e-16,1.7426110696042524e-08,1.6286806530085305e-13,2.165426017273907e-12,3.2332406257394251e-09,1.4933252964533045e-16,2.5864213715389062e-13,4.3010921581405107e-18
9.700305093419234e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717052598569808,0.11829172661462864,0.022812176541051124,2.5598569585361737e-28,2.6889180287405424e-14,4.8407854459867765e-14,5.4389842703782006e-12,5.7223982734983928e-16,5.4391268411905389e-16,2.1611830544241241e-09,2.0170682520426293e-31,2.2089121151028823e-12,3.5068829740846241e-21,6.3927858399717866e-17,2.1502598268764758e-26,3.4010304469297638e-28,1.5703471021018111e-13,8.3585527463939089e-25,0.00037823160368440073,1.87822849820832e-05,2.3587736547009589e-09,1.2872666465269434e-11,1.2559096129538727e-16,1.7667998350620936e-08,1.6331852756470849e-13,2.2282563454599622e-12,3.2835992557873016e-09,1.5332291306027062e-16,2.6387023557111579e-13,4.4681603470531993e-18
