Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),H2OX(23),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),CH3OO(77),COX(50),C2H6X(52)
4.508043721505956e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33592087405651216,0.1171102589568941,0.022778127904497191,0.0,3.0886893834959263e-12,1.1910806886771349e-11,9.2913888965085831e-10,6.9084218016108808e-15,3.1341462587465025e-30,1.7051229177182288e-08,1.3708136163617656e-31,4.4568498734864233e-10,4.8197669926256807e-23,7.6169789050438595e-15,1.342600374279939e-22,1.7535347478397699e-24,1.1684395368505178e-11,5.499849386722e-24,0.0015596609576211404,8.6878377545887447e-05,3.6747934840838776e-09,2.5002435664317831e-10,2.684247910384973e-15,1.2142604086285111e-07,2.5454942280225718e-13,1.1128915476849444e-10,2.4345909497594858e-08,5.3823969382302827e-15,2.8077489527506294e-12,7.6734748125406105e-16,1.2536692316636495e-17
4.5569223566764534e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33590557093505846,0.11709589391568256,0.022777659567477921,0.0,3.2110098078994112e-12,1.234828362098398e-11,9.6240327101086495e-10,7.0352839876974407e-15,3.3398653737921133e-30,1.7295886287400454e-08,1.44419409018992e-31,4.5040171297892919e-10,4.953016483929025e-23,7.9044415034949047e-15,1.4153300758551726e-22,1.8361157647329343e-24,1.2075620720264451e-11,5.7138355843946951e-24,0.0015740253692721885,8.7815011829058985e-05,3.6917514338436996e-09,2.5591680485839269e-10,2.7532892706956494e-15,1.2314407166793919e-07,2.5572856967916414e-13,1.1440389423949851e-10,2.4677431656531576e-08,5.516248546927277e-15,2.8499882642516182e-12,7.9480288848162448e-16,1.2811531020124753e-17
4.605800991846951e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33589031684211146,0.117081577803376,0.022777191282706256,0.0,3.3370995880199223e-12,1.279755337921151e-11,9.9647961098743484e-10,7.1633606255383956e-15,3.556639240674654e-30,1.7541618526169842e-08,1.5206690530210227e-31,4.5511637757943392e-10,5.0885207743283497e-23,8.2000014049973128e-15,1.4911444752523321e-22,1.9216264029214475e-24,1.2475987187328296e-11,5.9337066123844215e-24,0.0015883408492693748,8.8751540709331291e-05,3.7087057633852336e-09,2.618916870276539e-10,2.8235619252390009e-15,1.2486970834982419e-07,2.5690763065453372e-13,1.1757272214179328e-10,2.5009764992745763e-08,5.6519415249124654e-15,2.8924161264965092e-12,8.2292737446236686e-16,1.3089360558399845e-17
4.654679627017448e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33587511161069683,0.11706731045325691,0.022776723050041147,0.0,3.4670455448677903e-12,1.3258826882482031e-11,1.0313786448195953e-09,7.2926579631638995e-15,3.7849324876781952e-30,1.7788425478889476e-08,1.6003359411480948e-31,4.598289937501585e-10,5.2262975778420312e-23,8.5038151950192011e-15,1.5701385160869599e-22,2.0101373324042068e-24,1.2885620988183046e-11,6.1595616048709957e-24,0.0016026075643309696,8.9687964457399588e-05,3.7256564981814635e-09,2.6794944652509461e-10,2.8950819887715315e-15,1.2660294712655014e-07,2.5808661112506485e-13,1.2079602896649656e-10,2.5342897924252704e-08,5.7894804709851455e-15,2.9350324528682335e-12,8.5172974349291761e-16,1.3370192612126418e-17
4.703558262187946e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33585995507441063,0.1170530916991773,0.022776254869342046,0.0,3.6009359335131008e-12,1.3732316930344564e-11,1.0671111251438568e-09,7.4231822588218422e-15,4.0252238844182685e-30,1.8036306732715341e-08,1.6832943147292233e-31,4.6453957406873256e-10,5.3663646806920825e-23,8.8160412488050762e-15,1.6524089514749146e-22,2.1017201385335391e-24,1.3304648994923498e-11,6.391500473381971e-24,0.0016168256806058181,9.0624283342950101e-05,3.7426036633358234e-09,2.7409052639018796e-10,2.9678657976657565e-15,1.2834378422502734e-07,2.5926551646100717e-13,1.2407420291361861e-10,2.5676818857088824e-08,5.9288698715724195e-15,2.9778371571450607e-12,8.8121881323197227e-16,1.3654039075914086e-17
4.752436897358443e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33584484706741718,0.1170389213755567,0.022775786740468915,0.0,3.7388604591444739e-12,1.4218238408496855e-11,1.1036878212996105e-09,7.5549397810417323e-15,4.2780066068380547e-30,1.828526187653733e-08,1.769645886927605e-31,4.6924813109047391e-10,5.5087399413577837e-23,9.1368397398744848e-15,1.7380543556706386e-22,2.1964473232098557e-24,1.3733198732539331e-11,6.6296239099558816e-24,0.0016309953636752948,9.1560497634664186e-05,3.759547283621143e-09,2.8031536933077684e-10,3.04192991267091e-15,1.3009221587936087e-07,2.6044435213743898e-13,1.2740763137677235e-10,2.601151618448322e-08,6.0701141196662404e-15,3.020830153485951e-12,9.1140341413177905e-16,1.3940912050133167e-17
4.80131553252894e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33582978742444747,0.11702479931738001,0.022775318663282161,0.0,3.8809102932244352e-12,1.4716808296399853e-11,1.1411195186350182e-09,7.6879368086997796e-15,4.5437885038124452e-30,1.8535290500958092e-08,1.8594945532905065e-31,4.7395467734844811e-10,5.6534412906321536e-23,9.4663726485137683e-15,1.8271751355209587e-22,2.2943923060178815e-24,1.4171398378203604e-11,6.8740333903078826e-24,0.0016451167785552514,9.2496607600222743e-05,3.7764873835138314e-09,2.8662441772143245e-10,3.1172911215954412e-15,1.3184823833233544e-07,2.6162312362828477e-13,1.3079669928540129e-10,2.6346978289174491e-08,6.213217491682638e-15,3.064011356417545e-12,9.4229238887066884e-16,1.4230823833091873e-17
4.850194167699438e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33581477598079706,0.11701072536019586,0.022774850637642733,0.0,4.0271780897437067e-12,1.5228245674888116e-11,1.1794170178148295e-09,7.8221796310851875e-15,4.8230923653430138e-30,1.8786392198274001e-08,1.9529464213690598e-31,4.7865922535353e-10,5.8004867316812164e-23,9.8048037702620986e-15,1.9198735417331893e-22,2.3956294253042607e-24,1.4619376760564865e-11,7.1248311769979477e-24,0.0016591900896979551,9.3432613506310352e-05,3.7934239872230489e-09,2.9301811360688735e-10,3.1939664416656096e-15,1.3361184783553328e-07,2.6280183635361446e-13,1.3424178881792554e-10,2.6683193544357635e-08,6.3581841474656222e-15,3.1073806808228721e-12,9.7389459178670378e-16,1.4523786913564309e-17
4.899072802869935e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33579981257232433,0.11699669934011435,0.02277438266341204,0.0,4.1777580015714067e-12,1.5752771733753875e-11,1.2185911341267033e-09,7.957674547967715e-15,5.1164561923207736e-30,1.9038566562458018e-08,2.0501098405802132e-31,4.8336178759446147e-10,5.9498943401061278e-23,1.0152298724390234e-14,2.0162536799567821e-22,2.5002339391965305e-24,1.5077263359037287e-11,7.3821203226017285e-24,0.0016732154609940253,9.4368515618619323e-05,3.810357118714932e-09,2.9949689869895806e-10,3.2719731222346686e-15,1.3538304064698547e-07,2.6398049587189506e-13,1.3774328159674676e-10,2.7020150312153443e-08,6.5050181579637903e-15,3.1509380419317433e-12,1.006218888310416e-15,1.4819813963656634e-17
4.9479514380404326e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.335784897035448,0.11698272109380552,0.022773914740451973,0.0,4.3327456969004279e-12,1.6290609779315766e-11,1.2586526967878888e-09,8.0944278696661348e-15,5.4244334678222206e-30,1.9291813189144235e-08,2.1510954323110226e-31,4.8806237653791291e-10,6.1016822640081223e-23,1.050902496236978e-14,2.1164215216785077e-22,2.608282026563756e-24,1.5545188303091211e-11,7.6460046728841753e-24,0.0016871930557743606,9.5304314201854172e-05,3.8272868017328157e-09,3.0606121437520206e-10,3.3513286475722244e-15,1.3716181303294538e-07,2.6515910776354861e-13,1.4130155676716441e-10,2.7357836946196444e-08,6.6537234776427832e-15,3.1946833553125136e-12,1.0392741543982986e-15,1.5118917831994987e-17
4.99683007321093e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33577002920714583,0.11696879045849699,0.022773446868624918,0.0,4.4922383757947511e-12,1.6841985241992165e-11,1.299612548255338e-09,8.2324459171172844e-15,5.7475934299065299e-30,1.9546131675613633e-08,2.2560161202659756e-31,4.9276100462854079e-10,6.2558687240563676e-23,1.0875151776340106e-14,2.220484914931126e-22,2.7198507879190144e-24,1.6023282371548672e-11,7.9165888699760975e-24,0.0017011230368120566,9.6240009519735518e-05,3.8442130598145075e-09,3.1271150169108133e-10,3.4320507393335219e-15,1.3894816126862679e-07,2.6633767750702437e-13,1.4491699010388565e-10,2.769624179319363e-08,6.8043039386206339e-15,3.2386165368648604e-12,1.0730692759683923e-15,1.5421111537218965e-17
5.045708708381427e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33575520892495259,0.11695490727197243,0.02277297904779375,0.0,4.6563347868325809e-12,1.7407125683842593e-11,1.3414815435336077e-09,8.3717350219455108e-15,6.0865213458860749e-30,1.9801521620780766e-08,2.3649871610584983e-31,4.9745768428904734e-10,6.4124720135587228e-23,1.1250850307568632e-14,2.3285535948150237e-22,2.8350182462637908e-24,1.6511676991877725e-11,8.1939783555537217e-24,0.0017150055663243246,9.7175601835004511e-05,3.861135916307248e-09,3.1944820136942047e-10,3.5141573591904078e-15,1.4074208163496423e-07,2.6751621075222779e-13,1.4858995712128887e-10,2.8035353190482711e-08,6.9567632894200642e-15,3.2827375028133769e-12,1.1076131483349326e-15,1.5726408261766804e-17
5.094587343551925e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33574043602695763,0.11694107137256939,0.022772511277821806,0.0,4.8251352438399673e-12,1.7986260806088234e-11,1.3842705494824457e-09,8.5123015265323714e-15,6.441818788045194e-30,2.0057982625181331e-08,2.4781261750480158e-31,5.0215242792023813e-10,6.5715104985354158e-23,1.1636293554895046e-14,2.4407391938318363e-22,2.9538633478742934e-24,1.7010504239485035e-11,8.4782793740214323e-24,0.0017288408059743944,9.8111091409426736e-05,3.8780553943805447e-09,3.2627175379295738e-10,3.597666711591884e-15,1.4254357042056765e-07,2.6869471321252727e-13,1.5232083099136415e-10,2.8375159468784772e-08,7.1111051633833982e-15,3.3270461697019032e-12,1.1429146756430883e-15,1.6034821345940594e-17
5.143465978722422e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33572571035180376,0.11692728259917749,0.022772043558572926,0.0,4.9987416427313971e-12,1.8579622456650634e-11,1.4279904441300589e-09,8.6541517840866546e-15,6.8141039107809256e-30,2.0315514290960551e-08,2.5955531774237828e-31,5.0684524790108131e-10,6.7330026177956554e-23,1.2031656383177663e-14,2.5571552520297854e-22,3.0764659630297483e-24,1.7519896837014332e-11,8.7695989756978091e-24,0.0017426289168734177,9.9046478503796495e-05,3.8949715170370945e-09,3.3318259903221888e-10,3.6825972464914039e-15,1.4435262392340584e-07,2.6987319042630486e-13,1.5610998070105362e-10,2.8715648954713216e-08,7.267333063922397e-15,3.3715424543885161e-12,1.1789827703068262e-15,1.6346364282239773e-17
5.1923446138929195e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33571103173868444,0.11691354079123659,0.022771575889911397,0.0,5.1772574784496156e-12,1.9187444637652132e-11,1.4726521159833989e-09,8.797292158714519e-15,7.204011729137607e-30,2.0574116221862271e-08,2.7173906095365063e-31,5.1153615658876385e-10,6.8969668830171573e-23,1.2437115531738278e-14,2.6779172269604839e-22,3.2029068866827913e-24,1.8039988153645098e-11,9.0680450200050715e-24,0.0017563700595823624,9.9981763377940847e-05,3.9118843071219788e-09,3.4018117682935751e-10,3.7689676619788038e-15,1.4616923844645191e-07,2.7105164813188638e-13,1.5995777529387706e-10,2.9056809967201801e-08,7.4254504168597671e-15,3.4162262740411225e-12,1.215826352446161e-15,1.6661050709951446e-17
5.241223249063417e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33569640002734291,0.11689984578873483,0.022771108271702006,0.0,5.3607878619865642e-12,1.9809963512884264e-11,1.5182664633365713e-09,8.9417290254897781e-15,7.6121943987064848e-30,2.0833788023218568e-08,2.8437633704787594e-31,5.1622516631875188e-10,7.0634218788286323e-23,1.285284962277865e-14,2.8031425034463154e-22,3.3332678390720611e-24,1.8570912204387482e-11,9.3737261786620748e-24,0.0017700643941138978,0.00010091694629072385,3.9287937873305539e-09,3.4726792657443334e-10,3.8567969067229815e-15,1.4799341029962147e-07,2.7223009220471817e-13,1.6386458182956666e-10,2.9398630820217974e-08,7.5854605357596635e-15,3.4610975461335115e-12,1.2534543493234917e-15,1.6978894409985826e-17
5.290101884233914e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33568181505806954,0.11688619743220671,0.022770640703810005,0.0,5.5494395375165327e-12,2.0447417415313979e-11,1.5648443935881104e-09,9.0874687705241053e-15,8.0393214968620734e-30,2.1094529301939949e-08,2.9747988489152402e-31,5.2091228940484467e-10,7.2323862628951937e-23,1.3279039169803836e-14,2.9329504031584919e-22,3.4676314662771375e-24,1.9112803649383082e-11,9.6867519388809779e-24,0.0017837120799342788,0.00010185202750005047,3.9456999802152035e-09,3.5444328735569894e-10,3.9461041830941886e-15,1.4982513580285223e-07,2.7340852824197295e-13,1.678307621318304e-10,2.9741099826680224e-08,7.7473665945559645e-15,3.5061561884418024e-12,1.2918756947839874e-15,1.7299909299945804e-17
5.338980519404412e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33566727667170004,0.11687259556273127,0.022770173186101129,0.0,5.7433208996377396e-12,2.1100046854546718e-11,1.6123968225546967e-09,9.2345177910372413e-15,8.4860803053076324e-30,2.1356339666505803e-08,3.110626955164057e-31,5.2559753813923377e-10,7.4038787660067594e-23,1.3715866586057137e-14,3.0674621940057151e-22,3.6060813407159181e-24,1.9665797793208165e-11,1.0007232606567722e-23,0.0017973132759652177,0.00010278700726287076,3.962602908191202e-09,3.6170769794420376e-10,4.0369089501009881e-15,1.5166441128041635e-07,2.7458696205426517e-13,1.7185667836773728e-10,3.0084205293547105e-08,7.9111716961830949e-15,3.551402119041215e-12,1.3310993286961303e-15,1.7624109429420611e-17
5.387859154574909e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33565278470961407,0.11685904002193036,0.022769705718441561,0.0,5.9425420106793013e-12,2.1768094524236704e-11,1.6609346737800273e-09,9.3828824954270904e-15,8.9531760939021738e-30,2.1619218726955336e-08,3.2513801535301562e-31,5.3028092479255958e-10,7.5779181921693599e-23,1.416351619290671e-14,3.2068010993320687e-22,3.7487019615845152e-24,2.0230030584170926e-11,1.033527930952646e-23,0.0018108681405857542,0.00010372188583518394,3.9795025935417462e-09,3.6906159673981491e-10,4.1292309250330581e-15,1.5351123306250015e-07,2.7576539971410809e-13,1.7594269140221125e-10,3.0427935524136975e-08,8.0768788362663456e-15,3.5968352563031259e-12,1.3711341963900734e-15,1.7951508975493705e-17
5.4367377897454065e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33563833901373291,0.11684553065196641,0.022769238300697981,0.0,6.1472146181237856e-12,2.2451805309562737e-11,1.7104688778568778e-09,9.5325693033396864e-15,9.4413324057411572e-30,2.1883166094878733e-08,3.3971934948920495e-31,5.349624616139678e-10,7.7545234186994513e-23,1.4622174228239963e-14,3.3510923069244641e-22,3.8955787552398195e-24,2.0805638613614378e-11,1.0671004000668017e-23,0.0018243768316341166,0.00010465666347204245,3.9963990584222642e-09,3.7650542184895892e-10,4.2230900869817304e-15,1.5536559749026575e-07,2.7694384687821666e-13,1.8008915554106471e-10,3.0772278824047334e-08,8.2444908586782184e-15,3.6424555188923864e-12,1.4119892481006981e-15,1.8282122238455707e-17
5.485616424915904e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33562393942651769,0.11683206729554101,0.022768770932737509,0.0,6.3574521721578145e-12,2.3151426294659772e-11,1.7610103717456866e-09,9.6835846457390524e-15,9.9512913434628399e-30,2.2148181383408678e-08,3.548204649542929e-31,5.3964216083116392e-10,7.9337133963211264e-23,1.509202885489701e-14,3.5004629778300856e-22,4.0467980755248554e-24,2.13927591152238e-11,1.101451946122256e-23,0.0018378395064095755,0.00010559134042755584,4.0132923248641598e-09,3.8403961108238079e-10,4.3185066807783389e-15,1.5722750090865875e-07,2.7812230939599597e-13,1.8429642560619983e-10,3.1117223494744429e-08,8.4140105433934756e-15,3.6882628257648459e-12,1.4536734384121245e-15,1.8615963637713262e-17
5.529607196569352e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33561101909116114,0.11681998948675917,0.022768350344028201,0.0,6.5515191526893167e-12,2.3794894394901912e-11,1.8073679930194033e-09,9.8206396752519182e-15,1.0429524163268457e-29,2.2387607896694786e-08,3.6886747405201058e-31,5.4385232906400675e-10,8.0972100603708786e-23,1.5524628178858379e-14,3.6393462183429332e-22,4.1866804431223111e-24,2.1931124671089713e-11,1.1330438367287335e-23,0.0018499166993691536,0.00010643246381423291,4.0284935481084413e-09,3.9089800424556736e-10,4.4057301658397731e-15,1.5890965680492848e-07,2.7918294401699517e-13,1.8813525081812174e-10,3.1428178199349104e-08,8.5682115256317697e-15,3.7296492580618694e-12,1.4919055272245909e-15,1.8919192964103022e-17
5.5735979682228005e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33559813586256404,0.11680794870805167,0.022767929795439765,0.0,6.7502721680797453e-12,2.44516349194236e-11,1.854558363183783e-09,9.9587807402635643e-15,1.0926601208610853e-29,2.2627898833682057e-08,3.8335728415460183e-31,5.4806102760847103e-10,8.2628297011294341e-23,1.5966590619272224e-14,3.7825439276959255e-22,4.3302152144238669e-24,2.2479027955232175e-11,1.1652843213918379e-23,0.0018619568600407534,0.00010727350603801497,4.0436922142575671e-09,3.978302653254234e-10,4.4942469197826623e-15,1.6059791367355101e-07,2.802436004062943e-13,1.9202386919416088e-10,3.17396020098568e-08,8.7239617264838919e-15,3.7711870721404945e-12,1.5308230074608545e-15,1.9225059525577115e-17
5.617588739876249e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33558528962699535,0.11679594484586026,0.022767509286876302,0.0,6.9537975315000958e-12,2.5121832590634416e-11,1.9025894657934061e-09,1.0098012552738485e-14,1.1443103180261608e-29,2.2869053915516373e-08,3.9830048889109674e-31,5.5226826533423445e-10,8.4305862865963134e-23,1.6418057379552956e-14,3.9301529399208151e-22,4.4774672693027558e-24,2.3036570342789245e-11,1.1981817952411639e-23,0.0018739601019831264,0.00010811446728220508,4.0588883391266266e-09,4.0483671284579402e-10,4.5840722624684088e-15,1.6229226886557101e-07,2.8130428258623432e-13,1.959625323189753e-10,3.2051486400264913e-08,8.8812629368559402e-15,3.8128762095153329e-12,1.5704324138314796e-15,1.953357406625047e-17
5.661579511529697e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33557248027107295,0.11678397778697575,0.022767088818242218,0.0,7.1621827175300607e-12,2.5805673592066226e-11,1.9514692868805803e-09,1.0238339832239877e-14,1.1979623676732759e-29,2.3111072864335561e-08,4.1370786209181875e-31,5.5647405109704683e-10,8.6004938331939693e-23,1.6879170946954131e-14,4.0822714045425958e-22,4.6285020966258538e-24,2.3603853628614164e-11,1.2317447085559778e-23,0.0018859265384060027,0.00010895534772949787,4.0740819384560827e-09,4.1191766503516955e-10,4.6752216929722788e-15,1.6399271973050365e-07,2.8236499552107424e-13,1.9995149593961626e-10,3.2363822839698046e-08,9.0401169130003027e-15,3.8547166118866747e-12,1.6107402825199794e-15,1.9844747399266112e-17
