Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),H2OX(35),CX(24),OCX(21),COX(37),CO2X(34)
2.5303525914553624e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059904347830548953,0.097253822822797056,0.035710862733949342,1.1876840892641459e-09,5.5104949655835502e-05,0.0031887133634840911,3.7586506745768109e-09,6.4558830609050301e-17,2.3215283498900403e-17,8.8578375719413654e-15,0.0,1.700081697352125e-13,7.3103422937867237e-28,2.8927241233531338e-18,2.1147437136951038e-19,2.1187917721763619e-22,3.0465782142087728e-18,1.6130365788880701e-37,1.0802628382903318e-05,0.12844214661176626,5.5582327466334085e-11,0.0018024839192525314,1.1979349451843848e-09,0.0026504149677889252,2.3949620659201636e-07,3.5419054532332247e-07,2.0844932235671403e-13,6.1208199387808753e-09,4.1821616683905803e-06,8.0771218743965652e-05,4.1749176842400964e-13,1.3192065424366836e-13
2.5332657518227962e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059871639806322062,0.097252477204033724,0.035694851709589866,1.1917000643109157e-09,5.5200162164151587e-05,0.0031909302954363306,3.768439598319407e-09,6.4596021696000662e-17,2.3270670384556727e-17,8.864365093108449e-15,0.0,1.7006290556526631e-13,7.3262408666539398e-28,2.8972870999783031e-18,2.118676090673903e-19,2.1233842743054062e-22,3.0493024800433432e-18,1.6191376308286947e-37,1.0796580688627084e-05,0.12847390871831388,5.5562511985827148e-11,0.0018020840357086162,1.198857854202815e-09,0.0026515969702376845,2.3963251823973982e-07,3.5424327032408892e-07,2.0870780454074943e-13,6.1280480266802813e-09,4.1872426671985083e-06,8.0935787044529521e-05,4.1835053324090765e-13,1.3229445506433495e-13
2.53617891219023e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059838982280421178,0.097251132838177476,0.035678865322729188,1.1957246766770714e-09,5.529540020917854e-05,0.0031931452808383128,3.7782420144013131e-09,6.4633186274290563e-17,2.3326113589885776e-17,8.8708903176445986e-15,0.0,1.7011757394470159e-13,7.3421536927423336e-28,2.9018510441580153e-18,2.122610693282825e-19,2.1279808287316182e-22,3.0520250217100932e-18,1.6252539927286356e-37,1.07905424028538e-05,0.12850562139959201,5.5542728604056469e-11,0.0018016843323737026,1.1997800151814104e-09,0.0026527775857691188,2.3976868309889816e-07,3.54295809430152e-07,2.0896624935429536e-13,6.135272576682782e-09,4.1923233915622168e-06,8.1100480199830386e-05,4.192099615213622e-13,1.3266883907767598e-13
2.5390920725576638e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059806375123579003,0.097249789722731364,0.035662903510258033,1.1997579338474636e-09,5.5390663724869712e-05,0.0031953583232940523,3.7880579236122718e-09,6.4670324396288227e-17,2.3381613080064446e-17,8.8774132489343209e-15,0.0,1.7017217503354778e-13,7.3580807650691015e-28,2.9064159538882803e-18,2.1265475191337163e-19,2.1325814332329429e-22,3.0547458414637458e-18,1.6313856829657801e-37,1.0784513501390943e-05,0.12853728478198365,5.5522977237666825e-11,0.0018012848096340939,1.200701429147538e-09,0.0026539568170042445,2.3990470146483085e-07,3.5434816325108804e-07,2.0922465675548523e-13,6.1424935903010814e-09,4.1974038403760481e-06,8.1265298111141677e-05,4.2007005274745599e-13,1.3304380638761559e-13
2.5420052329250976e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059773818206991007,0.097248447855205894,0.035646966209292599,1.2037998433017864e-09,5.5485952645371918e-05,0.0031975694263979113,3.7978873267360862e-09,6.4707436114204363e-17,2.3437168820298249e-17,8.8839338903536567e-15,0.0,1.7022670899128651e-13,7.3740220766621367e-28,2.9109818271713452e-18,2.1304865658421801e-19,2.137186085590255e-22,3.0574649415549417e-18,1.6375327199141867e-37,1.0778493960132752e-05,0.12856889899142057,5.5503257802810051e-11,0.0018008854678722454,1.2016220971226213e-09,0.0026551346665563361,2.4004057362851257e-07,3.5440033239406491e-07,2.0948302669868116e-13,6.1497110690566914e-09,4.202484012544095e-06,8.1430240679840679e-05,4.2093080640192044e-13,1.33419357097698e-13
2.5449183932925314e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059741311402315221,0.097247107233119176,0.035631053357174557,1.2078504125145057e-09,5.5581266905025542e-05,0.0031997785937346109,3.8077302245506098e-09,6.4744521480092501e-17,2.3492780775821305e-17,8.8904522452698191e-15,0.0,1.7028117597685086e-13,7.3899776205600225e-28,2.9155486620156875e-18,2.1344278310275825e-19,2.1417947835873559e-22,3.0601823242302634e-18,1.6436951219440861e-37,1.0772483755060632e-05,0.1286004641533833,5.5483570216165686e-11,0.0018004863074667515,1.2025420202218976e-09,0.0026563111370309319,2.4017629989200742e-07,3.5445231746391416e-07,2.0974135915199339e-13,6.1569250144789515e-09,4.207563906972074e-06,8.1595307807416404e-05,4.2179222196800757e-13,1.3379549131108373e-13
2.5478315536599652e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059708854581668712,0.097245767853996731,0.035615164891469271,1.2119096489548559e-09,5.5676606438363238e-05,0.0032019858288792778,3.817586617827746e-09,6.478158054584979e-17,2.3548448911896337e-17,8.8969683170417071e-15,0.0,1.7033557614863035e-13,7.4059473898119812e-28,2.9201164564359746e-18,2.1383713123130165e-19,2.1464075250109581e-22,3.0628979917322115e-18,1.6498729074218857e-37,1.0766482862241919e-05,0.12863198039290466,5.5463914395555539e-11,0.0018000873287924155,1.2034611994567273e-09,0.0026574862310258848,2.4031188054807987e-07,3.5450411906301662e-07,2.0999965407412638e-13,6.1641354281044117e-09,4.2126435225673429e-06,8.1760499395469303e-05,4.2265429892948261e-13,1.3417220913058556e-13
2.5504533979906555e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059679686074127568,0.097244563473482259,0.035600886071305717,1.2155703783996878e-09,5.5762433573422295e-05,0.0032039706914319698,3.8264689110306631e-09,6.4814911261179357e-17,2.3598598240049949e-17,8.9028308323166906e-15,0.0,1.7038447930789479e-13,7.4203323390807588e-28,2.9242282902160664e-18,2.1419223382741384e-19,2.1505624475950691e-22,3.0653406278607245e-18,1.6554460823764261e-37,1.0761090000974571e-05,0.12866030328274489,5.5446251248654499e-11,0.0017997284036721675,1.204287825608038e-09,0.0026585426408718225,2.4043377888403657e-07,3.5455058413088021e-07,2.1023208737931733e-13,6.1706217819629426e-09,4.217214937303809e-06,8.1909278157188544e-05,4.2343073326189703e-13,1.3451175423607944e-13
2.5530752423213458e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059650557857871565,0.09724336009597756,0.035586626908553215,1.2192381397818663e-09,5.5848281079844639e-05,0.0032059539943896059,3.8353621367327978e-09,6.4848220752920707e-17,2.3648793021054721e-17,8.9086915033943917e-15,0.0,1.704333285905269e-13,7.434728800213139e-28,2.9283408982111975e-18,2.1454751556266167e-19,2.1547206419549839e-22,3.0677818781406811e-18,1.6610317461810146e-37,1.0755704645994124e-05,0.12868858673682518,5.5428613705286699e-11,0.001799369626322464,1.2051138508448039e-09,0.0026595979397500305,2.4055555972953785e-07,3.5459690150926347e-07,2.1046449022444474e-13,6.1771052774509243e-09,4.221786124517571e-06,8.2058157580699431e-05,4.2420770253149458e-13,1.3485177221986269e-13
2.555697086652036e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059621469840608808,0.097242157719694078,0.035572387358152512,1.2229129385356224e-09,5.593414891029683e-05,0.0032079357403388621,3.8442662954846436e-09,6.4881509058588303e-17,2.3699033229645823e-17,8.9145503327057641e-15,0.0,1.7048212411088026e-13,7.44913676816378e-28,2.9324542789866805e-18,2.1490297626452627e-19,2.1588821064831765e-22,3.0702217441983912e-18,1.6666299122169197e-37,1.0750326780029191e-05,0.12871683084538271,5.541100170582578e-11,0.0017990109970088667,1.2059392759229177e-09,0.0026606521295386753,2.4067722329769756e-07,3.5464307163244559e-07,2.1069686258139245e-13,6.1835859157045216e-09,4.226357083418985e-06,8.2207137594493166e-05,4.2498520636310311e-13,1.3519226315609591e-13
2.5583189309827263e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059592421930346778,0.097240956342848045,0.035558167375190297,1.2265947800920271e-09,5.6020037017571363e-05,0.0032099159318601492,3.8531813878328578e-09,6.491477621559459e-17,2.3749318840577394e-17,8.9204073226762049e-15,0.0,1.7053086598295751e-13,7.4635562378943461e-28,2.9365684311118792e-18,2.1525861576073767e-19,2.1630468395740418e-22,3.0726602276575613e-18,1.6722405938628831e-37,1.0744956385864564e-05,0.12874503569836243,5.5393415190742423e-11,0.0017986525159944505,1.2067641015925373e-09,0.0026617052121109021,2.4079876980017775e-07,3.5468909493316842e-07,2.1092920442118168e-13,6.1900636978653545e-09,4.2309278132204424e-06,8.2356218127133295e-05,4.2576324438194822e-13,1.3553322711872873e-13
2.5609407753134166e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059563414035392948,0.097239755963660662,0.035543966914899444,1.2302836698787744e-09,5.6105945354587071e-05,0.0032118945715275868,3.8621074143202091e-09,6.494802226124952e-17,2.3799649828622669e-17,8.9262624757255023e-15,0.0,1.7057955432040777e-13,7.4779872043735346e-28,2.9406833531602143e-18,2.1561443387927367e-19,2.1672148396238985e-22,3.0750973301392447e-18,1.6778638044951052e-37,1.0739593446341395e-05,0.12877320138541698,5.5375854100675834e-11,0.0017982941835398159,1.2075883286141416e-09,0.0026627571893348178,2.4092019944936389e-07,3.5473497184257049e-07,2.1116151571640459e-13,6.1965386250794207e-09,4.2354983131366582e-06,8.250539910725584e-05,4.2654181621360778e-13,1.3587466418146234e-13
2.563562619644107e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059534446064326348,0.097238556580357599,0.035529785932645143,1.2339796133204151e-09,5.6191873874377081e-05,0.003213871661909578,3.8710443754859033e-09,6.4981247232770393e-17,2.3850026168572141e-17,8.9321157942683201e-15,0.0,1.7062818923655673e-13,7.4924296625764202e-28,2.944799043708781e-18,2.159704304483334e-19,2.1713861050308117e-22,3.077533053262006e-18,1.6834995574874775e-37,1.0734237944351975e-05,0.1288013279959338,5.5358318376486391e-11,0.0017979359999033616,1.2084119577453311e-09,0.0026638080630739707,2.4104151245716816e-07,3.5478070279012918e-07,2.113937964398398e-13,6.2030106984935001e-09,4.2400685823840312e-06,8.2654680463562936e-05,4.273209214838687e-13,1.362165744177231e-13
2.5661844639747972e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059505517926055872,0.09723735819116984,0.035515624383953427,1.2376826158377857e-09,5.62778225301138e-05,0.0032158472055676076,3.8799922718649146e-09,6.5014451167261724e-17,2.3900447835237514e-17,8.9379672807132447e-15,0.0,1.7067677084434491e-13,7.5068836074858503e-28,2.9489155013391433e-18,2.163266052963945e-19,2.1755606341949776e-22,3.0799673986415775e-18,1.6891478662110765e-37,1.0728889862850176e-05,0.12882941561897887,5.5340807959257045e-11,0.0017975779653407449,1.2092349897351921e-09,0.0026648578351863655,2.4116270903404215e-07,3.5482628820413668e-07,2.1162604656337e-13,6.2094799192676846e-09,4.2446386201814208e-06,8.2804062124836947e-05,4.2810055981918345e-13,1.3655895790078144e-13
2.5688063083054875e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059476629529760884,0.097236160794332907,0.035501482224482073,1.2413926828487949e-09,5.6363791275083734e-05,0.0032178212050574771,3.8889511039886867e-09,6.5047634101735746e-17,2.3950914803447843e-17,8.9438169374638075e-15,0.0,1.7072529925639549e-13,7.5213490340910561e-28,2.9530327246365305e-18,2.166829582521589e-19,2.1797384255183339e-22,3.0824003678912854e-18,1.6948087440346666e-37,1.0723549184840665e-05,0.12885746434335413,5.5323322790199643e-11,0.0017972200801054002,1.210057425333163e-09,0.0026659065075254613,2.4128378938995309e-07,3.5487172851141183e-07,2.1185826605901499e-13,6.2159462885657826e-09,4.2492084257487139e-06,8.2953544019927038e-05,4.2888073084638943e-13,1.3690181470372811e-13
2.5714281526361778e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059447780784947876,0.097234964388087541,0.035487359410048373,1.2451098197665844e-09,5.6449780062711488e-05,0.0032197936629280509,3.8979208723842328e-09,6.5080796073092624e-17,2.4001427048053256e-17,8.9496647669172447e-15,0.0,1.7077377458493183e-13,7.5358259373889949e-28,2.9571507121906057e-18,2.170394891445914e-19,2.1839194774049363e-22,3.0848319626213006e-18,1.700482204324199e-37,1.0718215893389617e-05,0.1288854742575424,5.5305862810727547e-11,0.0017968623444481835,1.2108792652958023e-09,0.0026669540819392111,2.4140475373524605e-07,3.5491702413697852e-07,2.1209045490007062e-13,6.2224098075555953e-09,4.2537779983124313e-06,8.3103126077757996e-05,4.2966143419260075e-13,1.3724514489922051e-13
2.574049996966868e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059418971601365576,0.097233768970678619,0.035473255896587667,1.2488340320021151e-09,5.6535788846524262e-05,0.0032217645817231269,3.9069015775755165e-09,6.5113937118149764e-17,2.4051984543919615e-17,8.9555107714665233e-15,0.0,1.7082219694190351e-13,7.5503143123823753e-28,2.9612694625943198e-18,2.1739619780286853e-19,2.1881037882604167e-22,3.087262184439851e-18,1.7061682604435387e-37,1.0712889971609016e-05,0.12891344544979041,5.5288427962506883e-11,0.0017965047586178892,1.2117005103768454e-09,0.0026680005602714935,2.4152560228008346e-07,3.5496217550404924e-07,2.1232261306034564e-13,6.2288704774005017e-09,4.2583473370961497e-06,8.3252808227318725e-05,4.3044266948495609e-13,1.3758894855967693e-13
2.5766718412975583e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05939020188907599,0.097232574540356012,0.035459171640187997,1.252565324962078e-09,5.6621817580181614e-05,0.0032237339639798377,3.9158932200822007e-09,6.5147057273617279e-17,2.410258726593308e-17,8.961354953498424e-15,0.0,1.7087056643887485e-13,7.5648141540813382e-28,2.9653889744448718e-18,2.1775308405641531e-19,2.1922913564924354e-22,3.0896910349520462e-18,1.7118669257538392e-37,1.0707571402668846e-05,0.12894137800803909,5.5271018187399719e-11,0.0017961473228608814,1.2125211613058937e-09,0.0026690459443609094,2.4164633523119202e-07,3.5500718303539179e-07,2.1255474051035357e-13,6.2353282992864108e-09,4.2629164413295383e-06,8.3402590397671153e-05,4.3122443635159507e-13,1.3793322575744889e-13
2.5792936856282486e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059361471558426956,0.097231381095374353,0.035445106597076767,1.2563037040498244e-09,5.6707866217464156e-05,0.0032257018122292436,3.9248958004200906e-09,6.5180156576107311e-17,2.4153235188998468e-17,8.9671973153940383e-15,0.0,1.7091888318706835e-13,7.5793254575028293e-28,2.9695092463433481e-18,2.1811014773488937e-19,2.1964821805105188e-22,3.0921185157602654e-18,1.7175782136137638e-37,1.0702260169792999e-05,0.12896927201995043,5.5253633427334752e-11,0.0017957900374212551,1.2133412188272251e-09,0.0026700902360412438,2.4176695279622218e-07,3.5505204715193908e-07,2.1278683722240423e-13,6.2417832743992755e-09,4.2674853102456214e-06,8.3552472517946322e-05,4.3200673442090572e-13,1.3827797656460419e-13
2.581915529958939e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059332780520051372,0.097230188633992978,0.035431060723620317,1.2600491746653785e-09,5.6793934712273351e-05,0.0032276681289963843,3.9339093191012405e-09,6.5213235062134408e-17,2.4203928288039207e-17,8.9730378595295588e-15,0.0,1.70967147297369e-13,7.5938482176705891e-28,2.973630276894703e-18,2.1846738866818896e-19,2.2006762587260476e-22,3.0945446284643697e-18,1.7233021373795017e-37,1.0696956256259809e-05,0.12899712757290843,5.523627362440415e-11,0.0017954329025407928,1.2141606837176282e-09,0.002671133437141478,2.4188745518639932e-07,3.5509676827181459e-07,2.1301890317377809e-13,6.2482354039104919e-09,4.2720539430748739e-06,8.3702454517350222e-05,4.3278956332092911e-13,1.3862320105268091e-13
2.5845373742896292e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059304128684859118,0.097228997154475694,0.035417033976319984,1.2638017422056506e-09,5.6880023018628227e-05,0.0032296329168004356,3.9429337766340392e-09,6.5246292768118034e-17,2.4254666537997001e-17,8.9788765882757965e-15,0.0,1.7101535888033689e-13,7.6083824296149763e-28,2.9777520647076593e-18,2.1882480668644436e-19,2.2048735895522186e-22,3.0969693746617207e-18,1.7290387104048168e-37,1.0691659645398573e-05,0.12902494475402693,5.5218938721183193e-11,0.001795075918459042,1.2149795566981626e-09,0.0026721755494859205,2.4200784260707422e-07,3.551413468131087e-07,2.1325093833564075e-13,6.2546846890150903e-09,4.2766223390486854e-06,8.3852536325158339e-05,4.3357292268063111e-13,1.3896889929326028e-13
2.5871592186203195e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059275515964039099,0.097227806655090912,0.035403026311813114,1.2675614120643316e-09,5.6966131090666408e-05,0.0032315961781546579,3.95196917352318e-09,6.5279329730382067e-17,2.4305449913831996e-17,8.9847135039981192e-15,0.0,1.7106351804620379e-13,7.6229280883730394e-28,2.9818746083947373e-18,2.1918240162001985e-19,2.2090741714040615e-22,3.0993927559471241e-18,1.7347879460410232e-37,1.0686370320590918e-05,0.12905272365014753,5.5201628660083754e-11,0.0017947190854133031,1.2157978385050319e-09,0.00267321657489417,2.4212811526355139e-07,3.5518578319258194e-07,2.1348294267975311e-13,6.2611311309158028e-09,4.28119049740429e-06,8.4002717870711727e-05,4.3435681212962852e-13,1.3931507135780766e-13
2.5897810629510098e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.05924694226906442,0.097226617134111806,0.035389037686875582,1.2713281896316846e-09,5.7052258882646299e-05,0.0032335579155662766,3.9610155102695737e-09,6.5312345985152713e-17,2.4356278390523162e-17,8.9905486090565669e-15,0.0,1.7111162490486403e-13,7.6374851889886542e-28,2.9859979065723275e-18,2.1954017329951777e-19,2.2132780026984647e-22,3.101814773912775e-18,1.7405498576369342e-37,1.0681088265272424e-05,0.1290804643478346,5.518434338389271e-11,0.0017943624036385998,1.2166155298847041e-09,0.0026742565151810288,2.422482733629241e-07,3.5523007782464264e-07,2.1371491618077868e-13,6.26757473080641e-09,4.2857584173812749e-06,8.4152999083421655e-05,4.3514123129730177e-13,1.3966171731730575e-13
2.5924029072817e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059218407511692238,0.097225428589816101,0.035375068058421742,1.275102080294485e-09,5.7138406348947174e-05,0.0032355181315364759,3.9700727873703138e-09,6.5345341568558703e-17,2.4407151943068315e-17,8.9963819058058941e-15,0.0,1.7115967956587322e-13,7.6520537265125154e-28,2.990121957860686e-18,2.1989812155577776e-19,2.2174850818541909e-22,3.1042354301482339e-18,1.7463244585388583e-37,1.0675813462931554e-05,0.12910816693337535,5.516708283545104e-11,0.0017940058733677041,1.2174326315751297e-09,0.0026752953721565003,2.4236831711027792e-07,3.5527423112283293e-07,2.1394685881170976e-13,6.2740154898944805e-09,4.290326098219428e-06,8.4303379892771967e-05,4.3592617981379323e-13,1.4000883724265011e-13
2.5950247516123903e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.059189911603960095,0.097224241020486213,0.035361117383502616,1.2788830894360896e-09,5.7224573444067621e-05,0.003237476828560468,3.9791410053187257e-09,6.5378316516632419e-17,2.4458070546483993e-17,9.0022133965955353e-15,0.0,1.7120768213845351e-13,7.6666336960020768e-28,2.9942467608838894e-18,2.2025624621987419e-19,2.2216954072918476e-22,3.1066547262404482e-18,1.7521117620906195e-37,1.06705458971098e-05,0.12913583149278346,5.5149846957983103e-11,0.0017936494948311628,1.2182491443157661e-09,0.0026763331476258511,2.4248824671143376e-07,3.5531824349866705e-07,2.141787705472184e-13,6.2804534093833917e-09,4.2948935391603964e-06,8.4453860228316733e-05,4.3671165730919287e-13,1.403564312043374e-13
