Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24),CHOX(61),H2OX(23)
6.990253094123837e-08,0.09977366400000001,0.80000000000000004,0.0,0.2791030352220103,0.095816594083003734,0.096981113895303964,7.3558958382361492e-13,5.0997257531667345e-11,2.4577285898285105e-06,6.1529728647775185e-08,1.0988063970510344e-20,6.4940655010583167e-17,3.1039134271081936e-12,7.8708295499503215e-37,3.2624413032006869e-10,1.7671180730073274e-25,4.4893411767483334e-21,3.0869377576233525e-20,2.2605072815340195e-24,2.3553614951776773e-15,3.7766402772342472e-28,0.0041770880337913966,0.0060369275536774122,7.9907933769839174e-11,3.7067075344667602e-10,2.0288223279019334e-05,2.4427626672274811e-15,7.110509144861199e-09,5.4664563798656494e-06,7.8270280711208952e-07,2.9846927840032255e-08,2.2418666762976457e-16,2.9967060431582668e-14,6.9225123348162247e-15
7.010401478933624e-08,0.09977366400000001,0.80000000000000004,0.0,0.27908611652672805,0.095816433045594548,0.096972772266587404,7.4576344410051053e-13,5.1644991828521809e-11,2.48680774133681e-06,6.2163584750252392e-08,1.1079996210242231e-20,6.5672046357233996e-17,3.1322039678993098e-12,8.1258156429743303e-37,3.2850721592209487e-10,1.8037595429063977e-25,4.5477828571009054e-21,3.1347858824354833e-20,2.2907243405673591e-24,2.3793008632139361e-15,3.8631240280981711e-28,0.0041772139406892382,0.006053603913413151,8.01261351623561e-11,3.7321118525230901e-10,2.0369791157422152e-05,2.4547412806192439e-15,7.176307994109554e-09,5.4946263468562846e-06,7.8896343946868252e-07,3.0208540883847615e-08,2.2661785902654432e-16,3.0330043083266459e-14,6.9930341508212894e-15
7.030549863743411e-08,0.09977366400000001,0.80000000000000004,0.0,0.27906920668873098,0.095816277286412468,0.096964432366270434,7.5604742859260012e-13,5.229893184757e-11,2.5161136899628346e-06,6.2801965275668806e-08,1.1172431838882026e-20,6.6410031265446301e-17,3.1606747503898036e-12,8.3884514767357402e-37,3.3077701370376529e-10,1.8410708567994783e-25,4.6067846688720106e-21,3.1832112886919585e-20,2.3212522379870444e-24,2.4033987694602257e-15,3.9513988691540431e-28,0.0041773344757046011,0.0060702767808598996,8.034429453062786e-11,3.7575836450478037e-10,2.0451273880646851e-05,2.4667792616879252e-15,7.2424548468221192e-09,5.5228541443919321e-06,7.9525502394653172e-07,3.0573057940496449e-08,2.2906803000175798e-16,3.0696063326220256e-14,7.0640707566962855e-15
7.050698248553199e-08,0.09977366400000001,0.80000000000000004,0.0,0.27905230562787958,0.095816126725798562,0.096956094193442463,7.6644239512083233e-13,5.2959114256517564e-11,2.5456470007558838e-06,6.3444887362660965e-08,1.1265372155274536e-20,6.7154650926911852e-17,3.1893262399162814e-12,8.6589467191015975e-37,3.3305349436134849e-10,1.8790623965418074e-25,4.6663498234864922e-21,3.2322187822232325e-20,2.3520931910897652e-24,2.4276555748783073e-15,4.0414974984975221e-28,0.0041774497185254186,0.0060869461577688919,8.0562411866565596e-11,3.7831225370360866e-10,2.0532670187464467e-05,2.4788768191906294e-15,7.3089496269111317e-09,5.5511396734930455e-06,8.015776135269541e-07,3.0940486740545726e-08,2.3153726954911591e-16,3.1065133079218724e-14,7.135624098525943e-15
7.070846633362986e-08,0.09977366400000001,0.80000000000000004,0.0,0.27903541326520231,0.095815981285266444,0.096947757747197869,7.7694920551554175e-13,5.3625575740636968e-11,2.5754082314038228e-06,6.4092368145164944e-08,1.135881845783341e-20,6.7905946631519184e-17,3.2181588990181538e-12,8.9375161939824407e-37,3.3533662847741706e-10,1.9177446715413578e-25,4.7264815344377528e-21,3.2818131875344861e-20,2.3832494255784483e-24,2.4520716376721323e-15,4.1334531202050809e-28,0.0041775597476669535,0.0061036120458812472,8.0780487162199502e-11,3.8087281536696252e-10,2.0613978831567639e-05,2.4910341599030567e-15,7.3757922506730728e-09,5.579482835339668e-06,8.0793126104281119e-07,3.1310834916659765e-08,2.3402566677770241e-16,3.1437264222791558e-14,7.207696117841028e-15
7.090995018172774e-08,0.09977366400000001,0.80000000000000004,0.0,0.27901852952287814,0.095815840887485251,0.096939423026636232,7.8756872562157879e-13,5.4298353001634756e-11,2.6053979322273506e-06,6.4744424752284679e-08,1.1452772044544511e-20,6.8663959766663466e-17,3.2471731874297022e-12,9.224379992196875e-37,3.3762638652338217e-10,1.9571283198279059e-25,4.7871830172234215e-21,3.3319993477451736e-20,2.4147231755599989e-24,2.4766473132908932e-15,4.2272994505385101e-28,0.004177664640489057,0.0061202744469281145,8.0998520409679839e-11,3.8344001203577825e-10,2.0695198581582714e-05,2.5032514886181535e-15,7.4429826268894491e-09,5.6078835312712341e-06,8.1431601917883064e-07,3.1684110003435727e-08,2.3653331091143102e-16,3.1812468599201341e-14,7.2802887516009507e-15
7.111143402982561e-08,0.09977366400000001,0.80000000000000004,0.0,0.27900165432421919,0.095815705456262418,0.096931090030862005,7.9830182530341886e-13,5.4977482756529444e-11,2.6356166461753763e-06,6.5401074308160785e-08,1.1547234212969352e-20,6.9428731816555004e-17,3.2763695620723745e-12,9.5197635843372307e-37,3.399227388620237e-10,1.9972241091251246e-25,4.8484574892817614e-21,3.3827821245285763e-20,2.4465166835429666e-24,2.5013829544323241e-15,4.3230707242013177e-28,0.0041777644732131688,0.0061369333626308193,8.1216511601277885e-11,3.860138062778393e-10,2.0776328221079499e-05,2.5155290081452254e-15,7.5105206569278085e-09,5.6363416627863586e-06,8.2073194047192945e-07,3.2060319437254405e-08,2.3906029128850906e-16,3.2190758012430866e-14,7.3534039321780994e-15
7.131291787792349e-08,0.09977366400000001,0.80000000000000004,0.0,0.27898478759365464,0.095815574916527146,0.096922758758984651,8.0914937845024494e-13,5.5663001736540079e-11,2.6660649088214949e-06,6.6062333931840655e-08,1.164220626024851e-20,7.0200304361525867e-17,3.3057484770472947e-12,9.8238979356644635e-37,3.4222565575001541e-10,2.038042937925653e-25,4.9103081699288038e-21,3.4341663980513491e-20,2.478632200435162e-24,2.5262789110462929e-15,4.4208017006470889e-28,0.0041778593209390808,0.0061535887947010053,8.1434460729386809e-11,3.8859416069181361e-10,2.085736654857886e-05,2.5278669193094508e-15,7.5784062348430747e-09,5.6648571315426341e-06,8.2717907731153492e-07,3.2439470556146177e-08,2.4160669736089932e-16,3.2572144228178837e-14,7.4270435873433502e-15
7.151440172602136e-08,0.09977366400000001,0.80000000000000004,0.0,0.27896792925671277,0.095815449194313701,0.096914429210118419,8.2011226298100534e-13,5.635494668598559e-11,2.6967432483615434e-06,6.6728220737149035e-08,1.1737689483105067e-20,7.0978719077335509e-17,3.3353103836279999e-12,1.0137019623060548e-36,3.4453510734044286e-10,2.0795958365691019e-25,4.9727382802962247e-21,3.486157066913079e-20,2.5110719855411916e-24,2.5513355303386447e-15,4.5205276704400335e-28,0.0041779492576614376,0.0061702407448407668,8.165236778652254e-11,3.911810379112527e-10,2.093831237755804e-05,2.540265420951936e-15,7.6466392474791925e-09,5.6934298393564348e-06,8.3365748193990639e-07,3.2821570599672165e-08,2.4417261869378129e-16,3.2956638973863263e-14,7.5012096402528042e-15
7.171588557411923e-08,0.09977366400000001,0.80000000000000004,0.0,0.27895107924000567,0.09581532821674528,0.096906101383382404,8.3119136084944933e-13,5.7053354361195287e-11,2.7276521856122509e-06,6.7398751832559633e-08,1.1833685177848058e-20,7.176401773447474e-17,3.3650557302533976e-12,1.0459370954067056e-36,3.4685106368531882e-10,2.1218939683229376e-25,5.0357510432699644e-21,3.5387590480858687e-20,2.5438383065599444e-24,2.5765531567753297e-15,4.6222844616677992e-28,0.004178034356285997,0.0061868892147427922,8.1870232765324527e-11,3.937744006085518e-10,2.1019164536453899e-05,2.5527247099301524e-15,7.7152195745709596e-09,5.7220596882027002e-06,8.4016720645245563e-07,3.3206626708820239e-08,2.4675814496502179e-16,3.3344253938635076e-14,7.5759040094364709e-15
7.191736942221711e-08,0.09977366400000001,0.80000000000000004,0.0,0.27893423747121288,0.095815211912017875,0.096897775277900319,8.4238755804913693e-13,5.7758261529430528e-11,2.7587922340109472e-06,6.8073944321067455e-08,1.1930194640375961e-20,7.255624219746859e-17,3.394984962520943e-12,1.0791200088038778e-36,3.4917349473808893e-10,2.1649486304662086e-25,5.0993496834295906e-21,3.5919772768539676e-20,2.5769334395820066e-24,2.6019321320867734e-15,4.726108446406718e-28,0.0041781146886456597,0.0062035342060904964,8.2088055658556451e-11,3.9637421149886526e-10,2.109992186866384e-05,2.5652449811188214e-15,7.7841470888461173e-09,5.7507465802147328e-06,8.4670830279806684e-07,3.3594645925916259e-08,2.4936336596463608e-16,3.3735000773397863e-14,7.6511286087875882e-15
7.211885327031498e-08,0.09977366400000001,0.80000000000000004,0.0,0.278917403879065,0.095815100209384677,0.096889450892800641,8.5370174461842462e-13,5.8469704967817566e-11,2.7901638996163499e-06,6.8753815300062241e-08,1.2027219166180158e-20,7.3355434424177484e-17,3.4250985231800374e-12,1.1132761159441491e-36,3.5150237035613355e-10,2.2087712553760576e-25,5.1635374269884193e-21,3.6458167067534401e-20,2.6103596690870179e-24,2.6274727952725191e-15,4.8320365472396072e-28,0.0041781903255162615,0.0062201757205581536,8.2305836459107171e-11,3.9898043334398465e-10,2.1180583232544698e-05,2.5778264274113156e-15,7.8534216561276254e-09,5.7794904176839975e-06,8.5328082277941562e-07,3.3985635194549754e-08,2.5198837159426164e-16,3.4128891090837844e-14,7.7268853475538035e-15
7.232033711841286e-08,0.09977366400000001,0.80000000000000004,0.0,0.27890057839332821,0.095814993039140248,0.096881128227216284,8.6513481464542754e-13,5.9187721462292155e-11,2.8217676811103927e-06,6.9438381861202268e-08,1.2124760050348443e-20,7.4161636465097897e-17,3.4553968521256423e-12,1.1484314403323227e-36,3.5383766030326215e-10,2.2533734116169727e-25,5.2283175017343775e-21,3.7002823095119167e-20,2.6441192879409621e-24,2.6531754826061305e-15,4.9401062438262896e-28,0.0041782613366321214,0.0062368137598110178,8.2523575159990694e-11,4.0159302895617325e-10,2.1261147501409414e-05,2.5904692397213769e-15,7.9230431354361144e-09,5.8082911030599119e-06,8.5988481805328917e-07,3.4379601359514746e-08,2.5463325186662497e-16,3.4525936465460794e-14,7.8031761303296964e-15
7.252182096651073e-08,0.09977366400000001,0.80000000000000004,0.0,0.27888376094478928,0.095814890332605401,0.096872807280284814,8.7668766627295792e-13,5.9912347806555466e-11,2.8536040698011152e-06,7.0127661090289456e-08,1.222281858756853e-20,7.4974890462661037e-17,3.4858803863921187e-12,1.1846126282988734e-36,3.5617933425219997e-10,2.2987668050327468e-25,5.2936931369716331e-21,3.7553790749884068e-20,2.6782145973934017e-24,2.6790405276403294e-15,5.050355579526918e-28,0.0041783277907013758,0.0062534483255054733,8.2741271754347638e-11,4.0421196120195726e-10,2.1341613563521606e-05,2.6031736069853813e-15,7.9930113790924503e-09,5.8371485389496375e-06,8.6652034013090383e-07,3.4776551166764972e-08,2.5729809690501528e-16,3.4926148433637479e-14,7.8800028570501759e-15
7.27233048146086e-08,0.09977366400000001,0.80000000000000004,0.0,0.27886695146523954,0.095814792022112044,0.096864488051148168,8.8836120170343867e-13,6.0643620801042086e-11,2.8856735496265742e-06,7.0821670067144968e-08,1.2321396072131584e-20,7.5795238650531174e-17,3.5165495601472755e-12,1.2218469619906935e-36,3.5852736178706879e-10,2.3449632798410598e-25,5.3596675634629745e-21,3.8111120111132117e-20,2.7126479070746439e-24,2.7050682612124073e-15,5.1628231680782718e-28,0.004178389755421074,0.0062700794192891403,8.2958926235445165e-11,4.0683719300587778e-10,2.1421980322088071e-05,2.6159397161649654e-15,8.0633262328204891e-09,5.8660626281178731e-06,8.7318744037822226e-07,3.5176491263383735e-08,2.5998299694275575e-16,3.5329538493656893e-14,7.9573674229858376e-15
7.292478866270648e-08,0.09977366400000001,0.80000000000000004,0.0,0.27885014988746076,0.095814698040988272,0.096856170538952735,9.0015632720379461e-13,6.1381577251899578e-11,2.9179765971597978e-06,7.1520425865485879e-08,1.242049379793574e-20,7.6622723352902153e-17,3.5474048046866446e-12,1.2601623725881558e-36,3.6088171240585809e-10,2.3919748197306801e-25,5.4262440133729601e-21,3.8674861438279382e-20,2.747421534992852e-24,2.7312590114498671e-15,5.2775482003231402e-28,0.0041784472974920614,0.0062867070428010083,8.3176538596677632e-11,4.0946868735419528e-10,2.1502246695249144e-05,2.6287677522500971e-15,8.1339875358498386e-09,5.8950332734866528e-06,8.7988617001627198e-07,3.557942819756808e-08,2.6268804232267984e-16,3.5736118105787559e-14,8.0352717187392305e-15
7.312627251080435e-08,0.09977366400000001,0.80000000000000004,0.0,0.27883335614520938,0.095814608323543701,0.096847854742849182,9.1207395311031707e-13,6.2126253969980367e-11,2.9505136816147443e-06,7.2223945552802419e-08,1.252011305848968e-20,7.7457386983793701e-17,3.5784465484279634e-12,1.2995874537515354e-36,3.6324235552289113e-10,2.4398135489612002e-25,5.4934257202118271e-21,3.9245065170256199e-20,2.7825378075310914e-24,2.7576131037763159e-15,5.3945704509928931e-28,0.0041785004826336396,0.006303331197671562,8.3394108831567153e-11,4.1210640729855516e-10,2.1582411616067027e-05,2.6416578982625512e-15,8.2049951210187898e-09,5.9240603781351354e-06,8.8661658012146189e-07,3.5985368418627498e-08,2.6541332349660772e-16,3.614589869234654e-14,8.1137176302423358e-15
7.332775635890223e-08,0.09977366400000001,0.80000000000000004,0.0,0.27881657017320305,0.095814522805055119,0.096839540661992476,9.2411499383350954e-13,6.287768776984558e-11,2.9832852648532783e-06,7.2932246190236149e-08,1.262025514691616e-20,7.8299272046345981e-17,3.6096752169058779e-12,1.3401514752998467e-36,3.6560926047127944e-10,2.4884917334652844e-25,5.5612159187801686e-21,3.9821781924909768e-20,2.817999059444319e-24,2.7841308609176018e-15,5.5139302855434231e-28,0.0041785493755980112,0.0063199518855228927,8.361163693376384e-11,4.1475031595960607e-10,2.1662474032512089e-05,2.654610335259855e-15,8.2763488148772101e-09,5.9531438452993943e-06,8.9337872162589677e-07,3.6394318276996665e-08,2.6815893102482197e-16,3.6558891637775837e-14,8.1927070387559643e-15
7.35292402070001e-08,0.09977366400000001,0.80000000000000004,0.0,0.27879979190710552,0.095814441421752078,0.096831228295541791,9.3628036786290346e-13,6.3635915468781154e-11,3.0162918013931423e-06,7.3645344832459056e-08,1.2720921355955618e-20,7.9148421132113923e-17,3.6410912327668565e-12,1.3818843971251939e-36,3.6798239650537201e-10,2.538021781953355e-25,5.6296178451143775e-21,4.0405062498408021e-20,2.8538076338563123e-24,2.8108126029081834e-15,5.6356686670445067e-28,0.0041785940401845119,0.0063365691079688294,8.3829122897046413e-11,4.1740037653057669e-10,2.1742432907447096e-05,2.6676252423395157e-15,8.3480484377895215e-09,5.9822835783722132e-06,9.0017264531769575e-07,3.6806284024262289e-08,2.7092495557554899e-16,3.6975108288726671e-14,8.272241820869474e-15
7.373072405509798e-08,0.09977366400000001,0.80000000000000004,0.0,0.27878302128351262,0.09581436411080306,0.096822917642660378,9.4857099777185658e-13,6.4400973885826521e-11,3.0495337384169176e-06,7.4363258527553214e-08,1.2822112977969749e-20,8.0004876920360072e-17,3.6726950157643227e-12,1.4248168833457436e-36,3.7036173280319314e-10,2.5884162470206975e-25,5.6986347364328609e-21,4.0994957864645069e-20,2.8899658822565357e-24,2.837658647097738e-15,5.7598271631227443e-28,0.0041786345392536232,0.006353182866615046,8.4046566715322288e-11,4.2005655228080613e-10,2.182228721860945e-05,2.6807027966438471e-15,8.4200938040376493e-09,6.011479480902872e-06,9.0699840184130434e-07,3.7221271813203983e-08,2.737114879244398e-16,3.739455995415144e-14,8.3523238485027879e-15
7.413369175129374e-08,0.09977366400000001,0.80000000000000004,0.0,0.27874950271480337,0.095814221459253043,0.096806301474279238,9.735317359695444e-13,6.5951730153462586e-11,3.1167255660338342e-06,7.5813599235020681e-08,1.3026077628496692e-20,8.1739879755627859e-17,3.7364675476900088e-12,1.5144068138256188e-36,3.7513888253504454e-10,2.6918493633637714e-25,5.8385263684910699e-21,4.2194797755990947e-20,2.9633408487886382e-24,2.8918448980904292e-15,6.0155738344758275e-28,0.0041787032876695659,0.0063863999988909509,8.4481327893129667e-11,4.2538710279771526e-10,2.1981678134813655e-05,2.7070465457500461e-15,8.5652209938719187e-09,6.0700394093160894e-06,9.2074561524525755e-07,3.8060337633576763e-08,2.7934643965332333e-16,3.8243213376325974e-14,8.5141371046769919e-15
7.449636267786992e-08,0.09977366400000001,0.80000000000000004,0.0,0.27871936152286136,0.095814106388721093,0.096791352774832584,9.9643411449356059e-13,6.7371141221150874e-11,3.1780076168698706e-06,7.7135544239792563e-08,1.3211455683689755e-20,8.3326801158931998e-17,3.7945091416029876e-12,1.5994628171140733e-36,3.7945921151262062e-10,2.7880243856479626e-25,5.9665645157088155e-21,4.3297791237383426e-20,3.0305979650179577e-24,2.9411775664339916e-15,6.254452263540399e-28,0.0041787515270524985,0.0064162835876895134,8.487246875875957e-11,4.3020514537461923e-10,2.2124762399764214e-05,2.7309719107010113e-15,8.697015922909381e-09,6.1229344800370543e-06,9.3322748072818995e-07,3.882589195835878e-08,2.8448894572152049e-16,3.9018177888961744e-14,8.6616592985252835e-15
7.48590336044461e-08,0.09977366400000001,0.80000000000000004,0.0,0.27868924414773377,0.0958140035769314,0.09677640961452208,1.0197568570839434e-12,6.8813256405328089e-11,3.2400589857538228e-06,7.8473354833905304e-08,1.3398556158800801e-20,8.493806395999207e-17,3.8531654963453788e-12,1.6889160332633998e-36,3.8379914676877444e-10,2.8872020295096285e-25,6.0966455431993494e-21,4.4423017453827771e-20,3.099024977348602e-24,2.9910473873624673e-15,6.5018467008231995e-28,0.0041787872062939548,0.0064461559783879265,8.5263472985730132e-11,4.350424337395863e-10,2.2267492657421371e-05,2.7551029187918185e-15,8.8299279049401961e-09,6.1760100469306733e-06,9.4581326567517585e-07,3.960132887742221e-08,2.8969931365396785e-16,3.9803798013468692e-14,8.8109834669481926e-15
7.522170453102227e-08,0.09977366400000001,0.80000000000000004,0.0,0.2786591502515699,0.095813912689623415,0.096761471988610834,1.0435054924766153e-12,7.0278290374612532e-11,3.3028820169600239e-06,7.9827130187940543e-08,1.3587386577665443e-20,8.657392014220542e-17,3.912438954746637e-12,1.7829727145421396e-36,3.881585061080064e-10,2.9894608510857602e-25,6.2287883663542364e-21,4.5570780033646778e-20,3.1686359017230882e-24,3.0414561155358308e-15,6.7580223633238364e-28,0.0041788106598233104,0.0064760171800705875,8.5654340543195583e-11,4.3989875688029846e-10,2.2409863480738908e-05,2.7794405331832083e-15,8.9639556504760424e-09,6.2292655531275442e-06,9.5850326029098396e-07,4.0386680711459428e-08,2.9497807667064959e-16,4.0600138355257815e-14,8.9621203587902586e-15
7.558437545759845e-08,0.09977366400000001,0.80000000000000004,0.0,0.2786290795052489,0.095813833401342974,0.096746539892401132,1.0676855926523357e-12,7.1766457742952654e-11,3.3664789788081601e-06,8.1196969393986565e-08,1.3777954460433525e-20,8.8234622553054297e-17,3.9723318289509108e-12,1.8818477217235812e-36,3.9253710672482419e-10,3.0948810060660885e-25,6.3630119089520229e-21,4.6741384424073092e-20,3.2394448416336248e-24,3.0924054780356757e-15,7.0232513871330498e-28,0.0041788222132634716,0.0065058672017450957,8.6045071401676211e-11,4.4477390484946169e-10,2.2551869596728689e-05,2.8039856970210968e-15,9.099097814368525e-09,6.2827004433844115e-06,9.7129775329711028e-07,4.1181978751908041e-08,3.003257690783501e-16,4.1407263133779113e-14,9.1150806744253824e-15
