Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),C2H5X(38),HOX(23),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C3H8X(43),C4H7X(268),C5H9X(269),C6H12(397),SX(411),HOCXO(25),C4H7X(207),C4H7(219),C4H7X(463)
0.0892595697466413,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104013920736622,0.099955002280950375,2.5476693009896711e-35,0.099965257017200271,2.0146321277115724e-16,1.1180502304017737e-07,3.5275781104465394e-09,4.4031790816763221e-07,1.7776979939202013e-22,9.3610399375410001e-06,2.4158793553845157e-14,7.5737740626209708e-13,3.4881455308885863e-10,1.266725526168675e-16,6.2400326805601178e-23,4.6867462870090458e-22,3.6934431870179767e-24,4.1415069669737854e-11,3.4735890318093255e-05,3.4739453995600981e-05,2.5671329522582561e-10,1.0063429830339834e-05,1.1134760250196917e-20,3.5288036086068378e-09,1.2258872823120207e-12,3.8853953549857792e-11,7.0260992142086794e-12,1.3956668150466406e-10,1.5301719929716649e-10,4.1195474802937299e-17,6.1217066834348701e-17,1.4392369360472173e-14,1.2222986192061372e-11,1.6058987445776814e-09,5.6281113092374446e-11,1.9558546510132824e-14,1.3738709897978319e-09,4.1174600319213533e-11,1.4308802522936366e-14,1.1338748978380415e-09,1.1978726807842229e-09,2.4829273483029124e-11,8.628551733676946e-15,7.9012702210121659e-12,2.7458120830936718e-15,8.3955497717843982e-18,2.8402878579910121e-10,2.9767690649283406e-10,2.0902908646298589e-12,7.2640799349367382e-16,4.3790693420424635e-21,1.8253031727891875e-18,1.5454094561969267e-11,1.8252607525690793e-18
0.08959652366981787,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104012253964682,0.099954985312940975,1.410472955694959e-36,0.099965257005450767,2.0293778581246876e-16,1.121738774323665e-07,3.541728966874135e-09,4.4374169440432798e-07,1.7858027538677651e-22,9.3708937910890058e-06,2.4474957970993899e-14,7.5864765530439439e-13,3.5114618644658114e-10,1.2753589334853014e-16,6.2586144744933154e-23,4.7231544678908921e-22,3.7166746707602462e-24,4.1737029358478784e-11,3.4735882019494e-05,3.4739451589314378e-05,2.5698350175055277e-10,1.0080015380302446e-05,1.1179426448792986e-20,3.5429593799037473e-09,1.230804835995398e-12,3.8982133390673488e-11,7.0219209111909469e-12,1.3925416575587943e-10,1.5420700665560044e-10,4.1470844058650797e-17,6.156357276546134e-17,1.4504254267922065e-14,1.2246679188245778e-11,1.618720360372286e-09,5.6792412898256994e-11,1.9736229638964207e-14,1.389165733673742e-09,4.1679671745734163e-11,1.4484321557636368e-14,1.153574213451738e-09,1.2144115680294594e-09,2.5298182336333786e-11,8.7915041144568103e-15,8.0192349374707999e-12,2.7868064313062711e-15,8.5054211481807572e-18,2.8960969035523836e-10,3.0518290597161828e-10,2.1454173520712389e-12,7.4556523819128815e-16,4.3862864906090269e-21,1.846507313154878e-18,1.5633625470032478e-11,1.8464647607266598e-18
0.08993347759299443,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104010597458114,0.099954968454610604,-4.6605185387735745e-35,0.099965256993683055,2.0441480107914742e-16,1.1254103566498407e-07,3.5558832551250656e-09,4.4717221823801049e-07,1.7939217159075273e-22,9.3806220305408213e-06,2.4793562456676094e-14,7.5991003433557822e-13,3.5348010860970489e-10,1.2839956053305252e-16,6.2772469549260106e-23,4.7597084152180957e-22,3.739928941819913e-24,4.2059289201178802e-11,3.4735873773803832e-05,3.4739449197816239e-05,2.5725026358957481e-10,1.0096497601431678e-05,1.1224103478471296e-20,3.5571185842134447e-09,1.2357235821358193e-12,3.9109723789135406e-11,7.017734196026126e-12,1.3894393587539996e-10,1.5539915533324109e-10,4.1746483632486749e-17,6.1910313030156631e-17,1.4616243474196858e-14,1.2270088968941253e-11,1.6315589139220535e-09,5.7304504911646649e-11,1.9914188055880888e-14,1.4045136416267862e-09,4.2186778280693246e-11,1.4660547805488276e-14,1.1734766226599486e-09,1.2310690641796883e-09,2.5772455937652891e-11,8.9563208081485216e-15,8.1381133902206397e-12,2.828118312331098e-15,8.616140474026335e-18,2.9526097432593804e-10,3.1283007197116716e-10,2.2016257031398e-12,7.6509844464793082e-16,4.3934586759613527e-21,1.867774152607329e-18,1.5813687279758374e-11,1.8677314707658681e-18
0.09027043151617099,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104008951136083,0.099954951705143749,2.3246580417781193e-36,0.09996525698189726,2.0589423486035252e-16,1.1290650450726813e-07,3.5700409538353508e-09,4.5060939277727513e-07,1.8020549635813545e-22,9.3902256402094468e-06,2.5114609187893475e-14,7.6116460344245307e-13,3.5581627366168481e-10,1.2926353386625358e-16,6.2959300153029766e-23,4.7964081641890567e-22,3.7632056478286849e-24,4.2381837764127795e-11,3.4735865580623289e-05,3.473944682098991e-05,2.5751360773629915e-10,1.0112877302133801e-05,1.1268791271814033e-20,3.5712812001645747e-09,1.2406435133108396e-12,3.9236727097809606e-11,7.0135391765721516e-12,1.3863595923141445e-10,1.565936151345172e-10,4.2022388101598267e-17,6.225728497039131e-17,1.4728333005980296e-14,1.229321717486964e-11,1.6444140829070203e-09,5.7817367389234231e-11,2.0092414204855461e-14,1.4199139959784046e-09,4.2695888957354746e-11,1.4837470505110011e-14,1.1935822507474305e-09,1.2478448629461258e-09,2.6252099696139619e-11,9.1230036943108301e-15,8.257902454748343e-12,2.8697466403299517e-15,8.7277085057996837e-18,3.0098286252119548e-10,3.2062001025556698e-10,2.2589285418922401e-12,7.8501199986006815e-16,4.4005862498749058e-21,1.8891022922501944e-18,1.5994268146785926e-11,1.8890594837745571e-18
0.0905736900470299,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104007478087514,0.099954936723030685,1.402330828792997e-35,0.099965256971274702,2.0722777377976626e-16,1.1323398771211825e-07,3.5827857810949427e-09,4.5370846477718014e-07,1.8093871696054381e-22,9.3987631404476775e-06,2.5405641096041393e-14,7.6228708760519069e-13,3.5792070222989665e-10,1.3004135508049908e-16,6.3127879273545676e-23,4.8295626275832779e-22,3.7841735778035748e-24,4.2672368955422904e-11,3.4735858251327014e-05,3.4739444694295019e-05,2.5774771755461375e-10,1.0127532042843004e-05,1.1309019433460195e-20,3.584030453945555e-09,1.2450724584851711e-12,3.935053008630453e-11,7.009756595358311e-12,1.3836067895848974e-10,1.5767058014076609e-10,4.2270924162880382e-17,6.2569755643893607e-17,1.4829296106330586e-14,1.2313793175259693e-11,1.6559976774815232e-09,5.8279584545712812e-11,2.0253040457123719e-14,1.4338185665761011e-09,4.3155776573219841e-11,1.4997287527506676e-14,1.2118511579443607e-09,1.2630439724132414e-09,2.6688374550616577e-11,9.2746152719553307e-15,8.3664885465246408e-12,2.9074817804530185e-15,8.8288459791555857e-18,3.0619310878574312e-10,3.2775435340960837e-10,2.3114473173643364e-12,8.0326302353433441e-16,4.4069632130080142e-21,1.9083488801186525e-18,1.6157224988588371e-11,1.9083059600349806e-18
0.09087694857788882,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104006013164869,0.099954921827849874,-1.0989801979669399e-34,0.099965256960637697,2.0856323598703713e-16,1.1356011314938616e-07,3.5955333383183566e-09,4.5681279116294504e-07,1.8167310751573119e-22,9.4072011956519457e-06,2.5698654383539357e-14,7.6340333762419792e-13,3.600268777015592e-10,1.3081939368292556e-16,6.3296866449775611e-23,4.862835243994385e-22,3.805159148600695e-24,4.2963116630715848e-11,3.4735850963951253e-05,3.4739442579306659e-05,2.579791003171977e-10,1.0142104977587816e-05,1.1349256211088263e-20,3.5967824386366163e-09,1.249502352243243e-12,3.9463861229370862e-11,7.0059673823393195e-12,1.3808717930839746e-10,1.5874937104767259e-10,4.2519666541481069e-17,6.2882409998147381e-17,1.4930334430847559e-14,1.2334143639838943e-11,1.6675942418879218e-09,5.8742392730085021e-11,2.041387208779957e-14,1.4477645230368586e-09,4.3617240054888549e-11,1.5157652172747076e-14,1.2302848274487994e-09,1.2783384219028526e-09,2.7129006229678609e-11,9.42774089685242e-15,8.4758072693361555e-12,2.9454715173511461e-15,8.9306720025281817e-18,3.11460875243033e-10,3.3500681665123334e-10,2.3648720546053198e-12,8.2182888070380009e-16,4.4133045785350309e-21,1.9276429868542384e-18,1.6320584195924645e-11,1.927599957388349e-18
0.09118020710874773,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104004556309999,0.099954907019014216,-1.9712070388365416e-35,0.099965256949986356,2.0990060493802399e-16,1.1388488595787429e-07,3.608283610277527e-09,4.5992230956896211e-07,1.8240867407534324e-22,9.4155405141853309e-06,2.5993650460525669e-14,7.6451339675668882e-13,3.621347673779782e-10,1.3159763548378097e-16,6.3466260903188146e-23,4.8962260386301774e-22,3.8261621135749601e-24,4.3254072658331043e-11,3.4735843718209547e-05,3.4739440475940452e-05,2.5820777544982546e-10,1.0156596687632523e-05,1.1389501556643073e-20,3.6095371390044352e-09,1.2539331892943035e-12,3.9576722312925284e-11,7.0021716625312911e-12,1.3781543765853957e-10,1.5982996618260986e-10,4.2768611375606606e-17,6.319524620253837e-17,1.5031445153702071e-14,1.2354269778005334e-11,1.6792035480238095e-09,5.9205776480158609e-11,2.0574903723612656e-14,1.46175135051016e-09,4.4080256993968048e-11,1.5318556653600782e-14,1.2488833154204517e-09,1.2937279754381981e-09,2.7573997439168639e-11,9.5823815091793723e-15,8.5858562012104643e-12,2.9837150093370251e-15,9.0331870659174414e-18,3.1678631155189123e-10,3.4237857340922676e-10,2.4192119526206036e-12,8.4071276812147951e-16,4.4196105993914185e-21,1.9469836103426896e-18,1.6484337283945898e-11,1.9469404737080059e-18
0.09148346563960665,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410400310746505,0.099954892295939027,6.580389584827787e-35,0.099965256939320776,2.1123986430962279e-16,1.142083113351279e-07,3.6210365818527442e-09,4.6303695794244054e-07,1.8314542267840707e-22,9.4237818014495702e-06,2.6290630682194268e-14,7.6561730808394796e-13,3.6424433880330372e-10,1.3237606648445519e-16,6.3636061854785901e-23,4.9297350365578792e-22,3.8471822291395763e-24,4.3545228971060692e-11,3.4735836513814399e-05,3.4739438384113496e-05,2.5843376229717978e-10,1.0171007751660648e-05,1.142975542241086e-20,3.6222945399240825e-09,1.2583649643853194e-12,3.9689115143296673e-11,6.9983694388730563e-12,1.3754543216829373e-10,1.60912343981671e-10,4.3017754832142545e-17,6.3508262458651437e-17,1.5132625471470143e-14,1.237417280275914e-11,1.6908253699163879e-09,5.9669720456679972e-11,2.0736130034015983e-14,1.4757785368800207e-09,4.4544805042424275e-11,1.5479993203814485e-14,1.267646667122549e-09,1.3092123931800404e-09,2.8023350499557264e-11,9.7385379151920311e-15,8.6966328763246121e-12,3.0222113994850632e-15,9.1363916402298871e-18,3.2216956289478673e-10,3.4987079778576106e-10,2.4744762069467339e-12,8.5991788133460875e-16,4.425881527389353e-21,1.9663697542881947e-18,1.664847581706421e-11,1.9663265126855588e-18
0.09178672417046556,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104001666572414,0.09995487765804198,-3.1766484975726751e-34,0.099965256928641055,2.1258099800253865e-16,1.1453039453671339e-07,3.6337922380321615e-09,4.6615667454496627e-07,1.8388335935113487e-22,9.4319257598576922e-06,2.6589596349236435e-14,7.6671511451049347e-13,3.6635555976358649e-10,1.3315467287634592e-16,6.3806268525140445e-23,4.9633622627051318e-22,3.8682192548086759e-24,4.3836577566248003e-11,3.4735829350478557e-05,3.473943630374365e-05,2.5865708012200918e-10,1.0185338745765675e-05,1.1470017761017986e-20,3.6350546263785242e-09,1.2627976723007474e-12,3.9801041546975378e-11,6.9945607259573517e-12,1.3727714600040316e-10,1.6199648299020381e-10,4.3267093106542126e-17,6.3821457000465311e-17,1.5233872603160904e-14,1.2393853930499469e-11,1.702459483703801e-09,6.0134209443438094e-11,2.0897545731222109e-14,1.4898455728054514e-09,4.50108619160984e-11,1.5641954079334083e-14,1.2865749170264224e-09,1.3247914314945732e-09,2.847706734874065e-11,9.8962107881972885e-15,8.8081347858157402e-12,3.0609598159130517e-15,9.24028617743203e-18,3.2761076998988993e-10,3.5748466445418057e-10,2.5306740086151629e-12,8.7944741432453538e-16,4.432117613213893e-21,1.9858004283073137e-18,1.681299140974725e-11,1.985757083924757e-18
0.09208998270132447,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104000233574752,0.099954863104743261,-9.1452805365734898e-35,0.09996525691794729,2.1392399017068451e-16,1.1485114087898305e-07,3.6465505639113103e-09,4.692813979542127e-07,1.8462249010671976e-22,9.4399730888210528e-06,2.6890548708280391e-14,7.6780685876107572e-13,3.6846839828592572e-10,1.3393344103989776e-16,6.3976880134424169e-23,4.9971077418610066e-22,3.8892729536225569e-24,4.4128110505869136e-11,3.4735822227922547e-05,3.4739434234746102e-05,2.5887774810438332e-10,1.0199590243401086e-05,1.1510288525430542e-20,3.6478173834581467e-09,1.2672313078620872e-12,3.9912503371572967e-11,6.9907457649146406e-12,1.3701055531718814e-10,1.6308236186337062e-10,4.3516622422724924e-17,6.4134828096497802e-17,1.5335183790239812e-14,1.2413314381011009e-11,1.7141056676165276e-09,6.0599228347254864e-11,2.1059145570199788e-14,1.503951951765099e-09,4.547840539815101e-11,1.5804431559501617e-14,1.3056680889140106e-09,1.3404648430221002e-09,2.8935149544787553e-11,1.0055400669508137e-14,8.9203593785768613e-12,3.0999593720585015e-15,9.3448711107024614e-18,3.3311006910106338e-10,3.6522134855559233e-10,2.5878145431070969e-12,8.9930455914348264e-16,4.4383191064020382e-21,2.0052746480325952e-18,1.6977875727393231e-11,2.0052312030449614e-18
0.09239324123218338,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103998808414981,0.099954848635465429,2.215070820250355e-34,0.099965256907239564,2.1526882517157405e-16,1.1517055572835946e-07,3.6593115446926122e-09,4.7241106706547124e-07,1.8536282094514171e-22,9.4479244847153262e-06,2.7193488952332378e-14,7.6889258338055679e-13,3.705828226376081e-10,1.3471235754346061e-16,6.4147895902449554e-23,5.0309714986769853e-22,3.910343091390869e-24,4.4419819916577859e-11,3.4735815145860823e-05,3.473943217703987e-05,2.5909578534152401e-10,1.0213762815406134e-05,1.15505676689506e-20,3.660582796360262e-09,1.2716658659282381e-12,4.002350248209986e-11,6.986924467267674e-12,1.3674564121380616e-10,1.6416995936674518e-10,4.3766339032976622e-17,6.4448374044694363e-17,1.5436556296653857e-14,1.2432555376925452e-11,1.7257637019589188e-09,6.1064762198000145e-11,2.1220924348678948e-14,1.5180971700970158e-09,4.594741334241703e-11,1.5967417948220784e-14,1.3249261959824389e-09,1.3562323767446322e-09,2.9397598268804366e-11,1.0216107969438385e-14,9.0333040620561811e-12,3.1392091669568055e-15,9.4501468545862915e-18,3.3866759205029034e-10,3.7308202559715905e-10,2.6459069893237465e-12,9.1949250555676819e-16,4.4444862553523575e-21,2.0247914352041063e-18,1.7143120487111046e-11,2.0247478917730202e-18
0.0926661739099564,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103997532425619,0.099954835684478063,3.0533011067225873e-36,0.09996525689759081,2.1648073954070197e-16,1.1545689514483605e-07,3.6707986851926673e-09,4.7523194759483897e-07,1.8603014971873412e-22,9.4549992913390344e-06,2.7467835756819032e-14,7.6986462377054572e-13,3.7248713440390504e-10,1.354134982765832e-16,6.4302155004313024e-23,5.0615500274751071e-22,3.9293200795806651e-24,4.4682502813809158e-11,3.4735808806392905e-05,3.4739430334691703e-05,2.5928978528410342e-10,1.0226451118465788e-05,1.1586826023930214e-20,3.6720739265517451e-09,1.2756577527100424e-12,4.0123007617455873e-11,6.9834799316394787e-12,1.3650863846705019e-10,1.6515024908768776e-10,4.3991241043913021e-17,6.4730713515607942e-17,1.5527841737227708e-14,1.2449685652242004e-11,1.7362658850627173e-09,6.1484170669649358e-11,2.1366673977370096e-14,1.5308606603154814e-09,4.637075436316692e-11,1.6114534474742666e-14,1.3423995143850055e-09,1.3705034212100384e-09,2.9817536176571931e-11,1.0362042166663713e-14,9.1355677792404573e-12,3.1747471804649466e-15,9.545485994882961e-18,3.437192494686824e-10,3.8026362067075237e-10,2.6990116557006993e-12,9.379471269112742e-16,4.4500075294590846e-21,2.0423921352820752e-18,1.7292142145256523e-11,2.0423485050889703e-18
0.09293910658772943,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103996262697705,0.099954822800664492,-1.8453123426996627e-35,0.099965256887930856,2.1769412303889885e-16,1.1574216443116102e-07,3.6822879536257298e-09,4.7805674081141491e-07,1.8669845976353802e-22,9.4619974571135683e-06,2.7743794466491352e-14,7.7083185333167996e-13,3.7439268238545259e-10,1.3611473890733677e-16,6.4456740273357347e-23,5.0922243988140977e-22,3.9483100300283976e-24,4.4945316679113668e-11,3.4735802499293565e-05,3.4739428501363387e-05,2.5948168352728234e-10,1.0239076364394617e-05,1.1623091094863214e-20,3.6835671854139254e-09,1.2796503788902681e-12,4.0222140866421129e-11,6.9800304048400966e-12,1.3627296380162344e-10,1.6613189846558597e-10,4.4216289057918724e-17,6.5013192069160831e-17,1.5619172685567472e-14,1.2466640056957557e-11,1.7467773334518892e-09,6.1903973482269445e-11,2.1512560635632381e-14,1.5436548417386249e-09,4.6795247681404297e-11,1.6262051430604905e-14,1.3600064274125608e-09,1.3848503104112204e-09,3.0241011961774555e-11,1.0509205816724632e-14,9.2384106902926563e-12,3.2104864696150683e-15,9.6413852888567106e-18,3.4881826125491772e-10,3.8754745965612481e-10,2.7529014793979195e-12,9.5667460052185356e-16,4.4555013644553508e-21,2.0600258232444069e-18,1.7441443130901154e-11,2.0599821080192689e-18
0.09321203926550245,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103994999190173,0.099954809983608964,1.0386067173383002e-35,0.099965256878259842,2.1890896473211901e-16,1.1602636760734699e-07,3.6937793394244672e-09,4.8088540283534083e-07,1.873677554253378e-22,9.4689194833140186e-06,2.8021365841401263e-14,7.717943026990606e-13,3.7629944394434041e-10,1.3681607002988954e-16,6.4611651140217807e-23,5.1229946303829381e-22,3.9673127785070879e-24,4.5208255907315103e-11,3.4735796224358194e-05,3.4739426676996232e-05,2.596714938178176e-10,1.0251638963806515e-05,1.1659362848401262e-20,3.6950625623758208e-09,1.2836437407974538e-12,4.0320903626077755e-11,6.9765759133105677e-12,1.3603860420664251e-10,1.6711489225180074e-10,4.4441480401395798e-17,6.5295808530113465e-17,1.5710547193828185e-14,1.2483419487714709e-11,1.757297891204368e-09,6.2324159978169717e-11,2.1658580619813494e-14,1.5564793532830447e-09,4.722087731210315e-11,1.640996326079484e-14,1.377746923115257e-09,1.3992728540211369e-09,3.0668025714005838e-11,1.0657598950658521e-14,9.3418308222907004e-12,3.2464263487776936e-15,9.7378450006067036e-18,3.5396471433470484e-10,3.949343998592043e-10,2.8075831341291698e-12,9.7567724557399315e-16,4.4609679390183875e-21,2.0776917989672356e-18,1.7591017516113003e-11,2.0776480004299747e-18
0.09348497194327547,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24103993741862145,0.099954797232897394,-4.063331258609416e-36,0.099965256868577823,2.2012525382908287e-16,1.1630950872570681e-07,3.7052728320904384e-09,4.8371788999855826e-07,1.880380410407846e-22,9.4757658691756312e-06,2.8300550607519632e-14,7.7275200238607079e-13,3.7820739659791484e-10,1.3751748235886233e-16,6.4766887035382076e-23,5.1538607397827962e-22,3.9863281628376713e-24,4.5471314935725761e-11,3.4735789981383977e-05,3.4739424861531353e-05,2.5985922984646985e-10,1.026413932555015e-05,1.1695641251413476e-20,3.7065600469353637e-09,1.2876378347840257e-12,4.0419297304731369e-11,6.9731165051189705e-12,1.3580554592572091e-10,1.6809921527129183e-10,4.4666812419081515e-17,6.5578561743706907e-17,1.5801963328929593e-14,1.2500024842520467e-11,1.767827403713444e-09,6.2744719580272316e-11,2.1804730254275435e-14,1.5693338358303489e-09,4.7647627324409552e-11,1.6558264429126289e-14,1.3956209828626012e-09,1.4137708594782731e-09,3.1098577282994676e-11,1.0807221516147205e-14,9.4458261770923442e-12,3.2825661235591668e-15,9.8348653823885726e-18,3.5915869275560056e-10,4.024252985770918e-10,2.8630632867801291e-12,9.9495737888013185e-16,4.4664074310573958e-21,2.0953893665407687e-18,1.7740859408637721e-11,2.0953454864010761e-18
