Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HO2X(136),HOCXO(25)
0.008908774733752999,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.003317425591220943,0.098285327608685302,0.0037160238511084903,0.00074868482399249121,0.0014615105427882404,0.0019280228992783219,0.00010826906904188906,2.6152324439379944e-13,2.9869450341618419e-14,2.2505091018013257e-13,0.0,1.0756808654637057e-13,6.2446041309992909e-22,6.3727440704437598e-15,8.8424799963841551e-17,1.6919166177316062e-17,7.4643143279723947e-18,8.1429280664505577e-29,6.0457909970152009e-07,0.18864548842940174,1.9530782712358633e-11,7.4833409907916753e-05,8.4779779418949421e-12,2.0655545786412445e-06,2.6348582281596438e-07,1.1859779812488559e-08,3.6044091921064908e-13,0.00085503198303077106,8.9901386027607741e-09,6.6599173520107217e-10,1.1081065912918183e-08,4.6053587054592455e-09,1.3623281523192643e-10,9.6759064856623652e-16
0.008918629807993357,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033164440295500764,0.098284566163779397,0.0037142948970865764,0.00074931524183622581,0.0014626667914517642,0.0019283977794239682,0.00010831236490520121,2.6175085535402512e-13,2.9885669375692112e-14,2.2511457861914831e-13,0.0,1.0757312913965847e-13,6.2558521990199825e-22,6.3799617700468758e-15,8.8443772157787615e-17,1.6932969592871953e-17,7.4656625227769035e-18,8.1682982256107918e-29,6.0439553404278468e-07,0.18864639725150034,1.9529898078910383e-11,7.4818388621269524e-05,8.4756865030665886e-12,2.0647992318130898e-06,2.6351218223664198e-07,1.1858576039248755e-08,3.6041114317009548e-13,0.00085512065274533848,8.9945888832174981e-09,6.6606092673365999e-10,1.1078882089370458e-08,4.6078727893037496e-09,1.3628745781732499e-10,9.6811357038041655e-16
0.008928484882233715,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033154648762392701,0.098283804973690422,0.0037125677686541355,0.00074994524266415723,0.0014638227088484255,0.0019287724563809333,0.00010835563158472114,2.619784456185257e-13,2.9901883807357964e-14,2.2517813662750564e-13,0.0,1.0757817527294521e-13,6.2671080786891322e-22,6.3871798617661292e-15,8.8462707191949661e-17,1.6946771239824146e-17,7.4670098898947023e-18,8.1937186894587814e-29,6.0421241162337146e-07,0.18864730342789612,1.9529015246291137e-11,7.4803413306582137e-05,8.4734018053958607e-12,2.0640457888259568e-06,2.6353852360450045e-07,1.1857378265509723e-08,3.6038143249646944e-13,0.00085520951148682013,8.9990394552516492e-09,6.6613026513311921e-10,1.107670825606145e-08,4.6103853637126776e-09,1.3634202254207496e-10,9.686362147876978e-16
0.008938339956474074,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033144881241068537,0.098283044037789827,0.0037108424612080902,0.00075057482706028023,0.0014649782955907342,0.0019291469308639504,0.00010839886918830719,2.6220601522967368e-13,2.9918093650044373e-14,2.2524158442247023e-13,0.0,1.075832249484267e-13,6.2783717665829763e-22,6.3943983456991574e-15,8.8481605143822499e-17,1.6960571122038177e-17,7.4683564318030425e-18,8.2191894995432568e-29,6.0402973111903769e-07,0.18864820696596282,1.9528134197985817e-11,7.4788483835021679e-05,8.4711238340010443e-12,2.0632942437546286e-06,2.6356484697885739e-07,1.1856186476102077e-08,3.6035178716120986e-13,0.00085529855919924908,9.0034903204121709e-09,6.6619975035759158e-10,1.1074544387905745e-08,4.6128964329933996e-09,1.3639650954856187e-10,9.6915859452732245e-16
0.008947209523290396,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.003313611094283608,0.098282359412292325,0.0037092912376594494,0.00075114109744950038,0.001466018041454205,0.0019294837853721897,0.00010843775826041371,2.624108102560143e-13,2.9932678595951423e-14,2.2529859338459431e-13,0.0,1.0758777268673286e-13,6.2885157588933241e-22,6.4008953166624317e-15,8.8498581658979875e-17,1.6972989510366038e-17,7.4695676160521616e-18,8.2421563089762998e-29,6.0386569541248643e-07,0.1886490179005218,1.9527342754282965e-11,7.4775086400429523e-05,8.4690794039258454e-12,2.0626194710319492e-06,2.6358852268524497e-07,1.1855118969748476e-08,3.6032516232787981e-13,0.00085537886366386022,9.0074963509518742e-09,6.6626241255976657e-10,1.1072605406012299e-08,4.6151551120079776e-09,1.3644548152285262e-10,9.6962853379209382e-16
0.00895607909010672,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033127359984283762,0.098281674991724258,0.0037077414820637965,0.00075170703142561472,0.0014670575204265201,0.0019298204769710662,0.000108476623946067,2.6261558861807886e-13,2.9947259845363878e-14,2.2535551340649183e-13,0.0,1.075923232975444e-13,6.2986660706061685e-22,6.4073926054691873e-15,8.8515528256287419e-17,1.6985406475181616e-17,7.4707781357492263e-18,8.2651639627625052e-29,6.0370201563135405e-07,0.18864982670931624,1.9526552751618946e-11,7.4761725901662941e-05,8.4670403899635915e-12,2.0619462265586427e-06,2.6361218390673378e-07,1.1854056287490421e-08,3.6029859011898012e-13,0.00085545932110749328,9.0115026212920411e-09,6.6632519362438439e-10,1.1070674457558776e-08,4.6174125784644678e-09,1.3649439076406115e-10,9.7009825654889214e-16
0.008964948656923042,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033118628313674242,0.098280990775631349,0.003706193191101095,0.0007522726294123803,0.0014680967329506658,0.001930157006176542,0.0001085154663230177,2.6282035034649708e-13,2.9961837407989264e-14,2.2541234464495329e-13,0.0,1.0759687678241318e-13,6.3088226992346203e-22,6.4138902121905103e-15,8.8532444991839884e-17,1.6997822019280977e-17,7.4719879926888183e-18,8.288212491151583e-29,6.0353869082164788e-07,0.18865063339766003,1.9525764186223281e-11,7.4748402245892136e-05,8.465006777760405e-12,2.0612745060678737e-06,2.6363583068446399e-07,1.1852998418395698e-08,3.6027207042072826e-13,0.00085553993148812697,9.0155091325527518e-09,6.6638809351994e-10,1.1068751524501675e-08,4.6196688354753616e-09,1.3654323737530012e-10,9.7056776340910611e-16
0.008973818223739365,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033109915879462938,0.098280306763560615,0.0037046463614624444,0.00075283789183293109,0.0014691356794685208,0.0019304933735029891,0.0001085542854687423,2.6302509547181763e-13,2.9976411293509519e-14,2.2546908725607197e-13,0.0,1.0760143314287569e-13,6.3189856422946288e-22,6.4203881368974666e-15,8.8549331921654394e-17,1.7010236145453292e-17,7.4731971886749807e-18,8.3113019243808615e-29,6.0337572003292844e-07,0.18865143797084755,1.9524977036023255e-11,7.4735115340622058e-05,8.4629785612093712e-12,2.06060430530914e-06,2.6365946306457496e-07,1.1851945351570785e-08,3.6024560332261659e-13,0.00085562069476336291,9.0195158858492759e-09,6.6645111221451397e-10,1.106683658874328e-08,4.621923886143329e-09,1.3659202145949127e-10,9.7103707452269027e-16
0.008982687790555688,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.003310122263029772,0.098279622955060278,0.0037031009898500543,0.00075340281910977764,0.0014701743604208586,0.0019308295794631953,0.00010859308146044192,2.6322982402450392e-13,2.99909815115811e-14,2.2552574139528187e-13,0.0,1.076059923804531e-13,6.3291548973049829e-22,6.4268863796609883e-15,8.8566189101667682e-17,1.7022648856480847e-17,7.4744057255286095e-18,8.334432292675215e-29,6.0321310231831931e-07,0.18865224043415427,1.9524191302058882e-11,7.4721865093700416e-05,8.4609557239178837e-12,2.0599356200482318e-06,2.6368308108958098e-07,1.185089707616081e-08,3.6021918864475803e-13,0.00085570161089042716,9.0235228822922654e-09,6.6651424967578099e-10,1.1064929632348419e-08,4.624177733561243e-09,1.3664074311939631e-10,9.7150618587544409e-16
0.008991557357372011,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033092548515017161,0.098278939349679906,0.0037015570729771645,0.00075396741166480795,0.0014712127762473524,0.0019311656245683711,0.00010863185437504601,2.6343453603495268e-13,3.0005548071834901e-14,2.2558230721922407e-13,0.0,1.0761055449665199e-13,6.3393304617872949e-22,6.4333849405523394e-15,8.8583016587223284e-17,1.7035060155139241e-17,7.4756136050357364e-18,8.3576036262472226e-29,6.0305083673445799e-07,0.18865304079283632,1.9523407009043036e-11,7.4708651413319001e-05,8.4589382389688632e-12,2.0592684460684026e-06,2.6370668479435021e-07,1.1849853581351443e-08,3.6019282594966617e-13,0.00085578267982617401,9.0275301229933204e-09,6.6657750587132842e-10,1.1063030637607081e-08,4.6264303808157082e-09,1.3668940245736796e-10,9.7197506806680087e-16
0.009000426924188334,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033083893482650584,0.098278255946970192,0.0037000146075680342,0.0007545316699192864,0.0014722509273865764,0.0019315015093281562,0.00010867060428921121,2.6363923153347247e-13,3.002011098387656e-14,2.2563878488322677e-13,0.0,1.0761511949296388e-13,6.3495123332660056e-22,6.4398838196425507e-15,8.859981443378744e-17,1.7047470044197174e-17,7.4768208289551671e-18,8.3808159552970208e-29,6.0288892234146929e-07,0.1886538390521309,1.9522624123722836e-11,7.4695474207995831e-05,8.4569261054491106e-12,2.0586027791685571e-06,2.637302742240196e-07,1.1848814856368682e-08,3.6016651546960271e-13,0.00085586390152709105,9.0315376090639847e-09,6.6664088076858797e-10,1.1061139586596348e-08,4.6286818309866233e-09,1.3673799957549737e-10,9.7244375261147058e-16
0.009008409534323025,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033076120227445412,0.098277641057444631,0.0036986276270032131,0.00075503921686899389,0.0014731850374658196,0.0019318036689365439,0.00010870545960971079,2.6382344338941867e-13,3.0033214493410327e-14,2.2568953953135862e-13,0.0,1.0761923045335897e-13,6.3586814080350979e-22,6.445733082942359e-15,8.8614907200270737e-17,1.705863774142349e-17,7.4779067714493147e-18,8.4017421275253035e-29,6.0274349888215643e-07,0.1886545556948323,1.9521920724433001e-11,7.4683645834051687e-05,8.4551197504585257e-12,2.0580049640531308e-06,2.6375149254328818e-07,1.1847884073212673e-08,3.6014288060628028e-13,0.00085593713163586505,9.0351445572314876e-09,6.6669801963870969e-10,1.1059444417848178e-08,4.6307071151702008e-09,1.3678168386819674e-10,9.7286540400031938e-16
0.009016392144457716,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033068362351383537,0.098277026331393721,0.0036972418171073666,0.00075554649368217257,0.0014741189338208754,0.0019321056994459711,0.00010874029641720628,2.6400764191716103e-13,3.0046315062618399e-14,2.2574022300712128e-13,0.0,1.0762334374890815e-13,6.3678555876677417e-22,6.451582604092388e-15,8.8629976044433721e-17,1.7069804301119165e-17,7.4789921856793552e-18,8.4227015525406847e-29,6.0259835844890177e-07,0.1886552706450472,1.9521218471158752e-11,7.4671846864873858e-05,8.4533177033462086e-12,2.0574083632429027e-06,2.6377269936341502e-07,1.1846957137118858e-08,3.6011928771621941e-13,0.00085601048541665624,9.0387517058441131e-09,6.6675525460587123e-10,1.1057755656273815e-08,4.6327314344312751e-09,1.3682531791962638e-10,9.7328688474200605e-16
0.009024374754592408,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033060619817694668,0.098276411768492444,0.0036958571755148903,0.00075605350066464171,0.0014750526167692255,0.001932407601224763,0.00010877511476702748,2.6419182713863064e-13,3.0059412698451569e-14,2.2579083542296702e-13,0.0,1.0762745938067059e-13,6.3770348703650303e-22,6.4574323831443846e-15,8.8645021006390229e-17,1.7080969725288689e-17,7.4800770729280734e-18,8.4436942523336482e-29,6.0245350036368825e-07,0.18865598390655478,1.9520517357228981e-11,7.4660077234458663e-05,8.4515199557038165e-12,2.0568129737084354e-06,2.6379389471424581e-07,1.1846034040311828e-08,3.6009573676526274e-13,0.000856083962837005,9.0423590557052006e-09,6.6681258564566992e-10,1.1056073289011304e-08,4.6347547909967638e-09,1.3686890180374105e-10,9.7370819943395436e-16
0.009032357364727099,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033052892589732165,0.098275797368416712,0.0036944736998673236,0.00075656023812181142,0.0014759860866276366,0.0019327093746402246,0.00010880991471433492,2.6437599907570619e-13,3.0072507407844182e-14,2.2584137689096821e-13,0.0,1.076315773496935e-13,6.3862192543299053e-22,6.4632824201500791e-15,8.8660042126190075e-17,1.7092134015932168e-17,7.4811614344837161e-18,8.4647202488865423e-29,6.0230892395078517e-07,0.18865669548312192,1.9519817376051437e-11,7.4648336877017324e-05,8.4497264991231265e-12,2.0562187924308034e-06,2.6381507862709844e-07,1.1845114775040917e-08,3.6007222771148853e-13,0.00085615756386420844,9.0459666076147465e-09,6.6687001273347017e-10,1.1054397303215225e-08,4.6367771870870627e-09,1.3691243559439569e-10,9.7412935285335844e-16
0.00904033997486179,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.003304518063097334,0.09827518313084313,0.0036930913878133846,0.00075706670635867807,0.0014769193437121557,0.001933011020058635,0.00010884469631411022,2.6456015775021334e-13,3.0085599197713949e-14,2.2589184752292248e-13,0.0,1.0763569765701314e-13,6.3954087377671708e-22,6.4691327151611814e-15,8.8675039443792466e-17,1.7103297175045209e-17,7.4822452716315136e-18,8.4857795641734971e-29,6.0216462853674926e-07,0.18865740537850298,1.9519118528033842e-11,7.4636625726981441e-05,8.4479373221014312e-12,2.055625816401679e-06,2.6383625113136117e-07,1.1844199333580554e-08,3.6004876043514727e-13,0.00085623128846533012,9.0495743623701163e-09,6.6692753584439659e-10,1.1052727686122064e-08,4.6387986249164053e-09,1.3695591936528124e-10,9.7455034233396171e-16
0.009048322584996481,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033037483905008127,0.098274569055449068,0.0036917102370083135,0.00075757290567986019,0.0014778523883381769,0.0019333125378453405,0.00010887945962117444,2.6474430318393016e-13,3.0098688074963573e-14,2.2594224743040897e-13,0.0,1.076398203036582e-13,6.4046033188833278e-22,6.4749832682293784e-15,8.8690012999063437e-17,1.7114459204619382e-17,7.4833285856507562e-18,8.5068722201611586e-29,6.0202061345021245e-07,0.18865811359644127,1.9518420810708878e-11,7.4624943718981442e-05,8.4461524144599743e-12,2.0550340426223713e-06,2.6385741225647868e-07,1.1843287708227282e-08,3.6002533485177614e-13,0.00085630513660722219,9.0531823207645862e-09,6.6698515495328406e-10,1.105106442499783e-08,4.640819106692324e-09,1.3699935318993595e-10,9.7497116817455509e-16
0.009056305195131172,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033029802375558826,0.098273955141912811,0.0036903302451150124,0.00075807883638953286,0.001478785220820325,0.0019336139283645936,0.00010891420469016295,2.6492843539857822e-13,3.0111774046477955e-14,2.2599257672472689e-13,0.0,1.0764394529064415e-13,6.4138029958868666e-22,6.4808340794063491e-15,8.8704962831771685e-17,1.7125620106641499e-17,7.4844113778169642e-18,8.5279982388073479e-29,6.0187687802224392e-07,0.18865882014066665,1.9517724220476794e-11,7.4613290787879248e-05,8.4443717665682359e-12,2.0544434681055266e-06,2.6387856203245786e-07,1.1842379891307584e-08,3.6000195088822865e-13,0.00085637910825648298,9.0567904835962763e-09,6.6704287003514542e-10,1.1049407507138851e-08,4.6428386346208037e-09,1.3704273714172946e-10,9.7539183195150573e-16
0.009064287805265863,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033022136006473227,0.098273341389913477,0.0036889514098036595,0.000758584498791448,0.0014797178414724936,0.0019339151919796054,0.00010894893157551986,2.6511255441582582e-13,3.0124857119125253e-14,2.2604283551689538e-13,0.0,1.0764807261897628e-13,6.4230077669881789e-22,6.4866851487437577e-15,8.8719888981589789e-17,1.7136779883093837e-17,7.4854936494022005e-18,8.5491576420614818e-29,6.0173342158622854e-07,0.18865952501489652,1.9517028755077606e-11,7.4601666868759947e-05,8.4425953682355756e-12,2.0538540898745252e-06,2.6389970048879211e-07,1.1841475875172529e-08,3.5997860845712517e-13,0.00085645320337948705,9.0603988516586248e-09,6.6710068106458055e-10,1.1047756919891685e-08,4.6448572109002829e-09,1.3708607129384539e-10,9.7581233380816621e-16
0.009072270415400555,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033014484761716748,0.098272727799130863,0.0036875737287512577,0.00075908989318895597,0.0014806502506078904,0.0019342163290526093,0.00010898364033151074,2.65296660257291e-13,3.013793729975777e-14,2.2609302391767661e-13,0.0,1.0765220228965348e-13,6.4322176303994403e-22,6.4925364762932533e-15,8.8734791488094506e-17,1.7147938535954423e-17,7.4865754016747624e-18,8.5703504518650614e-29,6.0159024347771913e-07,0.18866022822283654,1.9516334411929555e-11,7.459007189691819e-05,8.4408232094528591e-12,2.0532659049627888e-06,2.6392082765497964e-07,1.1840575652197665e-08,3.5995530747501882e-13,0.00085652742194240251,9.0640074257441669e-09,6.6715858801599999e-10,1.1046112650639744e-08,4.6468748377243775e-09,1.3712935571929955e-10,9.7623267423818283e-16
0.009080253025535246,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0033006848605370968,0.098272114369245642,0.0036861971996415481,0.00075959501988500982,0.0014815824485390453,0.0019345173399448758,0.00010901833101223699,2.6548075294454243e-13,3.0151014595212236e-14,2.2614314203758155e-13,0.0,1.0765633430366818e-13,6.4414325843345904e-22,6.4983880621064754e-15,8.8749670390769581e-17,1.715909606719709e-17,7.4876566358995544e-18,8.5915766901517483e-29,6.01447343034411e-07,0.18866092976818072,1.9515641188448835e-11,7.4578505807854263e-05,8.4390552802484047e-12,2.0526789104136479e-06,2.6394194356044795e-07,1.1839679214782086e-08,3.5993204785878763e-13,0.00085660176391118151,9.0676162066429541e-09,6.6721659086361617e-10,1.1044474686804188e-08,4.6488915172808933e-09,1.3717259049096906e-10,9.7665285374532135e-16
0.009096218245804626,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0032991621414830701,0.09827088799089366,0.0036834475880195318,0.00076060447138253707,0.0014834462120352839,0.0019351189846273642,0.00010908765836348101,2.6584889894242656e-13,3.0177160557854207e-14,2.2624316787559261e-13,0.0,1.0766460536563094e-13,6.4598777566413536e-22,6.5100920087305939e-15,8.8779357542093213e-17,1.7181407772702558e-17,7.489817555247063e-18,8.6341295398688915e-29,6.0116237250510972e-07,0.18866232788579806,1.9514258090236708e-11,7.4555460021103276e-05,8.4355320708372302e-12,2.0515084806271369e-06,2.6398414170646497e-07,1.1837897666346895e-08,3.5988565239227419e-13,0.00085675081792902462,9.0748343920316305e-09,6.6733288414359431e-10,1.1041217625261311e-08,4.6529220433153114e-09,1.3725891136373843e-10,9.7749273195355796e-16
0.009112183466074007,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.0032976454149867451,0.098269662252318091,0.0036807025565445224,0.00076161285569954827,0.001485309134447639,0.0019357201288976379,0.00010915691405874261,2.662169925810201e-13,3.0203295061427292e-14,2.2634291391010653e-13,0.0,1.0767288581261463e-13,6.4783432696560236e-22,6.5217969890289794e-15,8.8808950749553013e-17,1.7203715015315415e-17,7.4919764174909069e-18,8.6768163665218422e-29,6.0087850474344399e-07,0.18866371939706433,1.9512879439990151e-11,7.4532528996669952e-05,8.4320256608747641e-12,2.0503427770634925e-06,2.6402629516048132e-07,1.1836131169544603e-08,3.5983942139694653e-13,0.0008569003651562497,9.08205341410923e-09,6.674495606951169e-10,1.1037985635406088e-08,4.656948806397458e-09,1.3734503449220143e-10,9.7833197237561429e-16
