Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
4.1397891446446056e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23604337700020231,0.058429688983567478,5.3583266352118776e-07,1.6617513238859587e-09,3.4288432258168384e-08,0.11175453423372213,0.0031035676814879635,1.4665123570661886e-09,1.9168607152551677e-11,5.9723428043097716e-07,2.1375030438815593e-18,1.5239661423344458e-06,1.6526540864906913e-15,3.3329025633897137e-15,6.1045755987973231e-12,7.9604713599458318e-14,2.7537482586152945e-14,1.9433264411874221e-12,0.0021309549316659215,0.042505941495921441,6.8861249846529823e-08,0.00066015701088997032,1.6479399130430843e-07,0.0058201745676050975,0.049152229451133352,2.0051696547533871e-09,3.2512319735773776e-05,0.0012219781812895483,7.7600332642069173e-10,1.3999673406854884e-15,1.805141854902636e-09
4.14672812547637e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23598898085173689,0.058367861863763713,5.2816689798706641e-07,1.6654545289641101e-09,3.4378507725974963e-08,0.11187790387319946,0.0031079088156604493,1.4707420180022649e-09,1.9245877482182342e-11,5.9744620487607208e-07,2.149563263473713e-18,1.5248880926238489e-06,1.6584096304165709e-15,3.3414435877031741e-15,6.1168106459681307e-12,7.9834761882496126e-14,2.7544834668395568e-14,1.9535369490546727e-12,0.0021282092030747335,0.042501577706661423,6.9038992743461727e-08,0.00066036404654787057,1.6514452421534503e-07,0.0058293823671076023,0.049203214725218339,2.0060548554353132e-09,3.2550204462159468e-05,0.0012230453210380027,7.7733034432613476e-10,1.4017777887672462e-15,1.8072502318392263e-09
4.153667106308135e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23593466652334089,0.058306121335573592,5.2061425592809133e-07,1.6691566947101775e-09,3.4468622203162832e-08,0.11200109741012564,0.0031122460927577207,1.4749773338576011e-09,1.9323290401050982e-11,5.9765771765029361e-07,2.1616693489451364e-18,1.5258084375048264e-06,1.6641756144069107e-15,3.3500096882180905e-15,6.1290419721148363e-12,8.0065000801896583e-14,2.7552367829633692e-14,1.9637827911616664e-12,0.0021254684086390841,0.042497217598148139,6.9216763244905645e-08,0.00066057043764131216,1.6549490820444469e-07,0.0058385811603709602,0.049254121387324386,2.0069378546978853e-09,3.2588039239004976e-05,0.0012241103386741714,7.7865631824691417e-10,1.4035862200237024e-15,1.8093558301204779e-09
4.1606060871398994e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2358804338491913,0.058244467238601459,5.1317301427771464e-07,1.6728578146770855e-09,3.4558775501094696e-08,0.11212411518027227,0.0031165795157796837,1.4792183100814319e-09,1.940084576129195e-11,5.9786882044484688e-07,2.1738213949464848e-18,1.5267271815242649e-06,1.66995204660444e-15,3.3586008775356632e-15,6.1412695607514928e-12,8.0295429983125595e-14,2.7560079472824754e-14,1.9740640305138091e-12,0.0021227325364947766,0.04249286117074455,6.9394560744664515e-08,0.00066077618669802831,1.6584514266255388e-07,0.0058477709512810153,0.049304949602741614,2.0078186599765689e-09,3.2625824149790222e-05,0.0012251732397363048,7.7998124784392914e-10,1.4053926368615986e-15,1.8114586543885834e-09
4.167545067971664e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23582628266393196,0.058182899412837788,5.0584147707197789e-07,1.6765578824534315e-09,3.4648967431763531e-08,0.11224695751856859,0.0031209090877243541,1.4834649521288789e-09,1.9478543414883942e-11,5.9807951494076599e-07,2.1860194962082741e-18,1.527644329209265e-06,1.6757389351684106e-15,3.3672171680952654e-15,6.1534933954725115e-12,8.0526049052774476e-14,2.7567967038418217e-14,1.9843807301629363e-12,0.0021200015748141492,0.042488508424761491,6.9572384639014916e-08,0.00066098129623329575,1.6619522698471062e-07,0.0058569517437659004,0.049355699536297308,2.008697278672274e-09,3.2663559277800059e-05,0.001226234029744728,7.8130513278600581e-10,1.4071970416837108e-15,1.813558709274888e-09
4.1744840488034285e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23577221280267119,0.058121417698658071,4.9861797500914252e-07,1.6802568916632927e-09,3.473919780779018e-08,0.11236962475910409,0.0031252348115878795,1.4877172654607766e-09,1.9556383213651964e-11,5.9828980280898869e-07,2.1982637475410324e-18,1.5285598850672639e-06,1.6815362882743699e-15,3.3758585721754996e-15,6.1657134599523426e-12,8.0756857638555178e-14,2.7576028003806124e-14,1.9947329532074179e-12,0.0021172755118059284,0.042484159360458497,6.9750234326697962e-08,0.00066118576875000908,1.6654516057002184e-07,0.0058661235417956353,0.049406371352357502,2.0095737181515724e-09,3.2701244706125261e-05,0.0012272927142019075,7.8262797274984456e-10,1.4089994368888818e-15,1.8156559993999246e-09
4.181423029635193e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23571822410098001,0.058060021936821776,4.9150086501671497e-07,1.6839548359660331e-09,3.4829466442420942e-08,0.11249211723513115,0.0031295566903645666,1.491975255543501e-09,1.9634365009269299e-11,5.9849968571042759e-07,2.2105542438354569e-18,1.5294738535861485e-06,1.6873441141139323e-15,3.3845251018952497e-15,6.17792973794515e-12,8.098785536929533e-14,2.7584259882781688e-14,2.0051207627922463e-12,0.0021145543357150979,0.042479813978044678,6.9928109208911254e-08,0.00066138960673875729,1.6689494282164188e-07,0.005875286349381734,0.049456965214828563,2.0104479857469208e-09,3.2738880517663235e-05,0.0012283492985925193,7.839497674199737e-10,1.4107998248720466e-15,1.817750529373466e-09
4.188362010466958e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23566431639489008,0.05799871196847118,4.8448852982573682e-07,1.6876517090561119e-09,3.4919773149525146e-08,0.11261443527906742,0.0031338747270469019,1.4962389278487967e-09,1.9712488653259424e-11,5.9870916529604382e-07,2.2228910800625569e-18,1.530386239234375e-06,1.6931624208945543e-15,3.3932167692147258e-15,6.1901422132844752e-12,8.1219041874933641e-14,2.7592660225006057e-14,2.0155442221091412e-12,0.0021118380348227541,0.042475472277679616,7.0106008689300889e-08,0.00066159281267789884,1.6724457314675142e-07,0.0058844401705768169,0.04950748128715883,2.0113200887568789e-09,3.2776466795118841e-05,0.0012294037883835152,7.8527051648869508e-10,1.4125982080242593e-15,1.8198423037945737e-09
4.195300991298722e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23561048952089145,0.057937487635130361,4.7757937755221057e-07,1.691347504662894e-09,3.5010117743592782e-08,0.11273657922249859,0.0031381889246255698,1.5005082878536093e-09,1.979075399699798e-11,5.9891824320691787e-07,2.2352743512738061e-18,1.5312970464610832e-06,1.6989912168393122e-15,3.4019335859364881e-15,6.2023508698829228e-12,8.1450416786514969e-14,2.760122661548285e-14,2.0260033943966393e-12,0.0021091265974459718,0.042471134259474019,7.0283932173952126e-08,0.00066179538903363621,1.6759405095653467e-07,0.0058935850094742111,0.049557919732340167,2.0121900344463301e-09,3.2814003621005271e-05,0.0012304561890241893,7.8659021965603671e-10,1.4143945887327277e-15,1.8219313272516298e-09
4.202239972130487e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23555674331593082,0.057876348778704005,4.7077184128554352e-07,1.6950422165504612e-09,3.5100500039732096e-08,0.1128585493961808,0.003142499286089482,1.5047833410399125e-09,1.9869160891714647e-11,5.9912692107431967e-07,2.2477041526012891e-18,1.5322062796962112e-06,1.7048305101866759e-15,3.4106755637064748e-15,6.2145556917318355e-12,8.1681979736185762e-14,2.7609956674040566e-14,2.0364983429401887e-12,0.0021064200119376678,0.042466799923490693,7.0461879071382349e-08,0.00066199733826008856,1.6794337566615962e-07,0.0059027208702075789,0.049608280712909576,2.0130578300466837e-09,3.2851491077644709e-05,0.0012315065059462446,7.8790887662970429e-10,1.4161889693808286e-15,1.8240176043223929e-09
4.2091789529622515e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23550307761740938,0.057815295241476432,4.6406437868388068e-07,1.6987358385174243e-09,3.5190919853667185e-08,0.11298034613004311,0.0031468058144257962,1.5090640928945436e-09,1.9947709188495106e-11,5.9933520051978031e-07,2.2601805792578389e-18,1.5331139433506101e-06,1.710680309190283e-15,3.4194427140150059e-15,6.226756662900982e-12,8.1913730357189212e-14,2.761884805482262e-14,2.0470291310722415e-12,0.0021037182666864616,0.042462469269745194,7.0639848792531387e-08,0.00066219866279936717,1.682925466947548e-07,0.0059118477569505227,0.04965856439095083,2.0139234827561015e-09,3.2888929247169224e-05,0.0012325547445638581,7.8922648712502744e-10,1.4179813523481427e-15,1.8261011395740395e-09
4.216117933794016e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2354494922631809,0.057754326866110428,4.5745547157621529e-07,1.7024283643967386e-09,3.5281377001735697e-08,0.11310196975319017,0.0031511085126199349,1.5133505489090349e-09,2.0026398738282865e-11,5.9954308315516166e-07,2.2727037265371866e-18,1.5340200418161552e-06,1.7165406221187222e-15,3.4282350481977896e-15,6.238953767538223e-12,8.2145668283860634e-14,2.7627898445784929e-14,2.0575958221723449e-12,0.0021010213501165462,0.042458142298206707,7.081784075075432e-08,0.0006623993650816454,1.6864156346538974e-07,0.0059209656739162113,0.049708770928095877,2.0147869997397e-09,3.2926318211521528e-05,0.0012336009102737473,7.9054305086491657e-10,1.4197717400104801e-15,1.8281819375632013e-09
4.2230569146257806e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.2353959870915498,0.057693443495646236,4.5094362557115353e-07,1.7061197880555176e-09,3.5371871300886434e-08,0.11322342059390469,0.0031554073836556101,1.5176427145794473e-09,2.0105229391881198e-11,5.9975057058272416e-07,2.2852736898140993e-18,1.5349245794658618e-06,1.7224114572553088e-15,3.4370525774369093e-15,6.2511469898692112e-12,8.23777931516228e-14,2.7637105568200992e-14,2.0681984796672284e-12,0.0020983292506875474,0.042453819008798702,7.0995854361812647e-08,0.00066259944752523436,1.6899042540505318e-07,0.0059300746253570027,0.049758900485526648,2.0156483881297627e-09,3.2963658052455676e-05,0.0012346450084552362,7.9185856757981008e-10,1.4215601347398993e-15,1.8302600028360188e-09
4.229995895457545e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23534256194126912,0.057632644973500402,4.4452736967222325e-07,1.7098101033948493e-09,3.5462402568677009e-08,0.11334469897964984,0.0031597024305148398,1.5219405954062055e-09,2.0184200999955012e-11,5.9995766439519627e-07,2.297890564544516e-18,1.5358275606539916e-06,1.728292822897862e-15,3.4458953127618086e-15,6.2633363141970613e-12,8.2610104596981327e-14,2.7646467176174245e-14,2.0788371670308927e-12,0.0020956419568943902,0.042449499401399811,7.1173889043866295e-08,0.0006627989125366512,1.6933913194463211e-07,0.0059391746155640739,0.04980895322397641,2.0165076550259475e-09,3.3000948851537966e-05,0.0012356870444703181,7.9317303700762767e-10,1.4233465389047419e-15,1.8323353399281737e-09
4.23693487628931e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23528921665153874,0.057571931143464754,4.3820525589960913e-07,1.7134993043496167e-09,3.5552970623271563e-08,0.11346580523707193,0.003163993656177973,1.5262441968939347e-09,2.0263313413032666e-11,6.0016436617584351e-07,2.310554446265688e-18,1.5367289897161671e-06,1.7341847273584865e-15,3.4547632650502599e-15,6.2755217249020442e-12,8.2842602257519921e-14,2.7655981056157667e-14,2.0895119477846976e-12,0.0020929594572671687,0.042445183475844417,7.1351944217464947e-08,0.00066299776251069306,1.6968768251889081e-07,0.0059482656488670464,0.049858929303731467,2.0173648074954901e-09,3.3038190690147555e-05,0.0012367270236637237,7.9448645889372189e-10,1.4251309548696494e-15,1.8344079533649406e-09
4.2438738571210744e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23523595106200323,0.057511301849705314,4.3197585891820726e-07,1.7171873848883138e-09,3.5643575283438392e-08,0.11358673969200275,0.0031682810636237024,1.5305535245512981e-09,2.0342566481507882e-11,6.0037067749853409e-07,2.3232654305963119e-18,1.5376288709694794e-06,1.7400871789633555e-15,3.4636564450293305e-15,6.2877032064412665e-12,8.3075285771895998e-14,2.7665645026480494e-14,2.1002228854974428e-12,0.002090281740371013,0.042440871231923492,7.15300193055409e-08,0.0006631959998305056,1.700360765664512e-07,0.0059573477296336252,0.049908828884632613,2.0182198525734094e-09,3.3075383649477344e-05,0.0012377649513629835,7.9579883299083181e-10,1.4269133849955941e-15,1.8364778476612213e-09
4.250812837952839e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23518276501275026,0.057450756936761257,4.258377756718878e-07,1.7208743390128679e-09,3.5734216368547632e-08,0.11370750266946215,0.0031725646558290899,1.5348685838908334e-09,2.0421960055641505e-11,6.005765999278069e-07,2.3360236132366637e-18,1.5385272087125991e-06,1.7460001860524877e-15,3.4725748632763348e-15,6.2998807433483725e-12,8.3308154779835988e-14,2.7675456936881957e-14,2.1109700437854574e-12,0.002087608794805951,0.04243656266938528,7.1708113733399251e-08,0.00066339362686765552,1.7038431352977027e-07,0.0059664208622692196,0.049958652126076745,2.019072797262714e-09,3.3112527810534615e-05,0.0012388008328784938,7.9711015905903329e-10,1.4286938316398985e-15,1.8385450273215923e-09
4.2577518187846035e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23512965834430835,0.057390296249543754,4.19789625023859e-07,1.7245601607584607e-09,3.5824893698569016e-08,0.11382809449366042,0.0031768444357695839,1.539189380428794e-09,2.0501493985563417e-11,6.0078213501893693e-07,2.3488290899687302e-18,1.5394240072258797e-06,1.7519237569795346e-15,3.4815185302197795e-15,6.3120543202332187e-12,8.3541208922130688e-14,2.7685414668051899e-14,2.1217534863126767e-12,0.0020849406092067852,0.042432257787935919,7.1886226928711446e-08,0.0006635906459821967,1.7073239285512173e-07,0.0059754850512166091,0.050008399187018382,2.0199236485345868e-09,3.3149623254141856e-05,0.0012398346735035789,7.9842043686569263e-10,1.4304722971562599e-15,1.8406094968403448e-09
4.264690799616368e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23507663089764552,0.057329919633335058,4.1383004740302829e-07,1.7282448441933502e-09,3.5915607094069559e-08,0.11394851548800093,0.0031811204064190347,1.5435159196849863e-09,2.0581168121274262e-11,6.0098728431800283e-07,2.3616819566563382e-18,1.5403192707714714e-06,1.7578579001115579e-15,3.4904874561402974e-15,6.3242239217815712e-12,8.3774447840630962e-14,2.7695516131178194e-14,2.1325732767907268e-12,0.0020822771722429551,0.042427956587240301,7.2064358321505785e-08,0.00066378705952274415,1.7108031399257379e-07,0.0059845403009555513,0.050058070225971155,2.0207724133286087e-09,3.3186670060937491e-05,0.0012408664785145578,7.9972966618542111e-10,1.4322487838947796e-15,1.8426712607015236e-09
4.271629780448133e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23502368251416675,0.057269626933787281,4.0795770445625651e-07,1.7319283834186968e-09,3.6006356376211218e-08,0.11406876597508232,0.0031853925707497175,1.5478482071826167e-09,2.0660982312647318e-11,6.0119204936195012e-07,2.3745823092452808e-18,1.5412130035934205e-06,1.7638026238288186e-15,3.4994816511715783e-15,6.336389532754802e-12,8.4007871178243044e-14,2.7705759267500905e-14,2.1434294789790029e-12,0.0020796184726184102,0.042423659066922546,7.2242507344160503e-08,0.00066398286982653645,1.7142807639597096e-07,0.0059935866160024682,0.050107665401009437,2.0216190985529294e-09,3.3223668311376539e-05,0.0012418962531708043,8.010378468000277e-10,1.4340232942019782e-15,1.8447303233789702e-09
4.278568761279897e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23497081303571291,0.057209417996921474,4.021712787064037e-07,1.735610772568386e-09,3.609714136674876e-08,0.11418884627670133,0.0031896609317323436,1.5521862484481257e-09,2.0740936409430249e-11,6.0139643167865746e-07,2.3875302437634479e-18,1.542105209917782e-06,1.7697579365245597e-15,3.5085011253012825e-15,6.3485511379895765e-12,8.4241478578924156e-14,2.7716142047873e-14,2.1543221566847467e-12,0.00207696449907148,0.042419365226566808,7.2420673431394279e-08,0.00066417807921951254,1.7177567952291131e-07,0.0060026240009100435,0.050157184869769729,2.0224637110844862e-09,3.3260618085731376e-05,0.0012429240027148159,8.0234497849846877e-10,1.4357958304208172e-15,1.8467866893363657e-09
4.285507742111662e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.23491802230455824,0.057149292669126467,3.9646947321606698e-07,1.739292005808858e-09,3.6187961888027354e-08,0.11430875671385483,0.0031939254923360832,1.5565300490110386e-09,2.0821030261246911e-11,6.0160043278699945e-07,2.4005258563209458e-18,1.5429958939527193e-06,1.7757238466047919e-15,3.5175458883719545e-15,6.3607087223975556e-12,8.4475269687677967e-14,2.772666247232758e-14,2.1652513737631253e-12,0.0020743152403747442,0.0424150750657179,7.259885602025999e-08,0.00066437269001636771,1.7212312283472951e-07,0.0060116524602669263,0.050206628789452284,2.0233062577691762e-09,3.3297519464092573e-05,0.0012439497323722703,8.0365106107681326e-10,1.4375663948907367e-15,1.8488403630272636e-09
4.2924467229434265e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.234865310163409,0.057089250797157876,3.908510112569133e-07,1.7429720773389318e-09,3.6278817762980453e-08,0.11442849760674263,0.0031981862555285809,1.5608796144038064e-09,2.0901263717599094e-11,6.0180405419691154e-07,2.4135692431102233e-18,1.5438850598886103e-06,1.78170036248808e-15,3.5266159500819197e-15,6.3728622709650833e-12,8.4709244150550213e-14,2.7737318569651508e-14,2.1762171941173057e-12,0.0020716706853349033,0.042410788583881864,7.2777054550134268e-08,0.00066456670452063455,1.724704057964732e-07,0.0060206719986973323,0.0502559973168226,2.0241467454220691e-09,3.3334372526369395e-05,0.0012449734473520934,8.0495609433817998e-10,1.4393349899476578e-15,1.8508913488951378e-09
