Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CO2X(24)
2.607860127383606e-07,0.09977366400000001,0.80000000000000004,0.0,0.26475454678029231,0.09593165731788883,0.089771380945500898,1.189268590312714e-17,1.8174112123055303e-14,0.00012217086767078277,3.0246127553767558e-08,3.690727810240649e-16,1.5095527651256601e-14,1.6585857614072182e-10,2.9912812354757509e-30,2.9349929524728475e-09,2.5570097246056892e-21,1.2598486966495353e-22,9.5992651755916399e-21,4.3787415027162957e-24,1.3133400756959418e-14,2.5123524098526952e-23,0.0039905642608539958,0.020457201756001114,1.4172184950142168e-09,9.6034096037674134e-12,6.2045907589032066e-05,2.0376345220420638e-12,1.6805913022928725e-06,7.6059901476642559e-05,6.0972200521477362e-09,1.5188764053741436e-06,9.7506739319353459e-22
2.619356356671293e-07,0.09977366400000001,0.80000000000000004,0.0,0.26467564679075423,0.095932192811437306,0.089731753672069162,1.2145025774925705e-17,1.8444455417057928e-14,0.00012334425004671917,3.0686969245349388e-08,3.736565819161754e-16,1.5301893538869043e-14,1.6731175326320183e-10,3.1038879795676787e-30,2.9485795448096311e-09,2.6161391838296032e-21,1.2798899723337074e-22,9.8339509565632266e-21,4.4637200978961336e-24,1.3299232696794693e-14,2.583839685561043e-23,0.0039893883313434821,0.020536455786512395,1.4226941045850037e-09,9.6695429137857405e-12,6.2213560866269561e-05,2.0662646710444845e-12,1.6993995697894121e-06,7.6681005928091819e-05,6.1726638014398663e-09,1.5331179323629225e-06,9.912520493059276e-22
2.63085258595898e-07,0.09977366400000001,0.80000000000000004,0.0,0.264596825966601,0.095932724966998825,0.089692167482397445,1.240153916870162e-17,1.8717469365507691e-14,0.00012452226772934958,3.1132040137156826e-08,3.7827579657660165e-16,1.5509970292621545e-14,1.6876900710218315e-10,3.2200978190146179e-30,2.962137089380033e-09,2.6763021447765731e-21,1.300156071011953e-22,1.0073103212969141e-20,4.5499346964170798e-24,1.3466178838919049e-14,2.6569754799189068e-23,0.0039882134607398057,0.020615627644696072,1.42816399812098e-09,9.7358162706358996e-12,6.2380837141059336e-05,2.0951665515138111e-12,1.7183301974503739e-06,7.7304262293519034e-05,6.2486857282756366e-09,1.5474096507440723e-06,1.0076288123884836e-21
2.642348815246667e-07,0.09977366400000001,0.80000000000000004,0.0,0.26451808417170813,0.095933253790122408,0.089652622306874319,1.2662275395963181e-17,1.8993167298652917e-14,0.00012570491178549777,3.1581358563554272e-08,3.8293052427112235e-16,1.5719761446175708e-14,1.7023031004797958e-10,3.3400050378160937e-30,2.9756657519045426e-09,2.7375104198872422e-21,1.3206484995948721e-22,1.0316782337325143e-20,4.6373971311442968e-24,1.3634238039085063e-14,2.7317885207263531e-23,0.0039870396473240515,0.020694717469755194,1.4336281846336519e-09,9.8022292347607873e-12,6.2547739055058982e-05,2.1243414916612042e-12,1.7373833950895338e-06,7.7929666513082673e-05,6.3252873995450269e-09,1.5617514076145701e-06,1.0241990284268117e-21
2.653845044534354e-07,0.09977366400000001,0.80000000000000004,0.0,0.26443942127030812,0.095933779286345014,0.089613118076053586,1.2927284111047037e-17,1.9271562541888466e-14,0.00012689217331790083,3.2034942821217365e-08,3.8762086389994211e-16,1.5931270494810775e-14,1.7169563467731517e-10,3.4637058115396277e-30,2.9891656976321246e-09,2.7997758747001578e-21,1.3413687683798909e-22,1.0565049194561703e-20,4.7261192861030616e-24,1.3803409120164602e-14,2.8083078629990391e-23,0.0039858668893811349,0.020773725400562212,1.4390866731176827e-09,9.8687813679673757e-12,6.2714269210816179e-05,2.1537908193820311e-12,1.7565593713513611e-06,7.8557214536377108e-05,6.4024703759704597e-09,1.576143050743388e-06,1.0409640456558623e-21
2.665341273822041e-07,0.09977366400000001,0.80000000000000004,0.0,0.26436083712698849,0.095934301461191682,0.089573654720653914,1.3196615311668953e-17,1.9552668415606987e-14,0.00012808404346471199,3.2492811169153659e-08,3.9234691399889638e-16,1.6144500895722056e-14,1.7316495375232261e-10,3.5912982328193266e-30,3.0026370913168926e-09,2.8631104274921976e-21,1.3623183910363852e-22,1.0817965122787799e-20,4.816113096372629e-24,1.3973690872621928e-14,2.8865628904308101e-23,0.0039846951851998502,0.020852651575660009,1.4445394725466626e-09,9.9354722334706344e-12,6.2880430172665861e-05,2.1835158616903873e-12,1.7758583337330411e-06,7.9186902322387731e-05,6.4802362121469678e-09,1.5905844285637145e-06,1.0579252146128132e-21
2.676837503109728e-07,0.09977366400000001,0.80000000000000004,0.0,0.26428233160668985,0.095934820320175168,0.089534232171558259,1.3470319339466333e-17,1.9836498235056773e-14,0.00012928051339901699,3.2954981828723579e-08,3.9710877274063707e-16,1.6359456068317443e-14,1.7463824021953533e-10,3.7228823370030452e-30,3.0160800971958551e-09,2.9275260489194823e-21,1.3834988845912175e-22,1.1075591934047472e-20,4.9073905479801208e-24,1.4145082054982157e-14,2.966583316846345e-23,0.0039835245330728866,0.020931496133262933,1.4499865918742848e-09,1.0002301396178409e-11,6.3046224467591832e-05,2.2135179458711806e-12,1.7952804886140338e-06,7.981872583943886e-05,6.558586456473594e-09,1.6050753901653954e-06,1.0750838879697285e-21
2.688333732397415e-07,0.09977366400000001,0.80000000000000004,0.0,0.26420390457470422,0.095935335868796309,0.089494850359813305,1.3748446880533154e-17,2.0123065310201061e-14,0.00013048157432836663,3.3421472983662932e-08,4.0190653793584352e-16,1.657613939451206e-14,1.761154672088733e-10,3.8585601279471064e-30,3.0294948789676929e-09,2.9930347616587823e-21,1.404911769414262e-22,1.1337991915069192e-20,4.9999636777944729e-24,1.4317581394295068e-14,3.048399187643909e-23,0.0039823549312968639,0.021010259211257792,1.4554280400392129e-09,1.0069268422388814e-11,6.3211654586118763e-05,2.2437983991137924e-12,1.8148260412243078e-06,8.0452681065202642e-05,6.6375226512377398e-09,1.6196157852875885e-06,1.0924414205434263e-21
2.6986803387563336e-07,0.09977366400000001,0.80000000000000004,0.0,0.26413338724236984,0.095935797036732134,0.089459441502819481,1.40025859413959e-17,2.0383327027761998e-14,0.00013156644722599846,3.384502404520731e-08,4.0625530717902204e-16,1.6772634724585617e-14,1.7744831858454883e-10,3.984256154932549e-30,3.041544185797827e-09,3.0529371745756609e-21,1.4243833195570445e-22,1.1578284821221848e-20,5.0843972888529514e-24,1.4473777196777019e-14,3.1235936771570544e-23,0.0039813031863438252,0.02108107643008858,1.4603205019137503e-09,1.0129656261876942e-11,6.3360232351654372e-05,2.2712899082767632e-12,1.8325227123436619e-06,8.1025060062385259e-05,6.7090674840021995e-09,1.6327442828845874e-06,1.1082343461437566e-21
2.709026945115252e-07,0.09977366400000001,0.80000000000000004,0.0,0.26406293327902708,0.09593625553171331,0.089424065537322572,1.4260386819693012e-17,2.0645826394335751e-14,0.00013265502537321402,3.4272102609364208e-08,4.1063331038043076e-16,1.6970534981492645e-14,1.7878432083405445e-10,4.1134294940895478e-30,3.0535708817817086e-09,3.1137436087493525e-21,1.4440454538505564e-22,1.1822540909472393e-20,5.1698990365007347e-24,1.4630868578797443e-14,3.200289456255401e-23,0.0039802522895623083,0.021151827861920866,1.4652083838558009e-09,1.0190155106593327e-11,6.3508518888625348e-05,2.2990089370350095e-12,1.8503196489929964e-06,8.1599159573867862e-05,6.7810892967487699e-09,1.6459125918020615e-06,1.1241904377622526e-21
2.7193735514741706e-07,0.09977366400000001,0.80000000000000004,0.0,0.26399254258719629,0.095936711357724858,0.089388722413394003,1.4521887183361807e-17,2.0910573101349094e-14,0.00013374730243014791,3.4702721854007301e-08,4.150406180967338e-16,1.71698425539131e-14,1.8012345474604307e-10,4.2461586997561397e-30,3.0655750850589441e-09,3.1754629353675945e-21,1.4638992875310186e-22,1.2070806576012769e-20,5.2564778008247815e-24,1.4788854548798538e-14,3.2785091226099317e-23,0.0039792022397187729,0.021222513606597663,1.4700916923435393e-09,1.0250764643648577e-11,6.3656515940048485e-05,2.3269564529689762e-12,1.8682169984723852e-06,8.2174976686630067e-05,6.8535892011195487e-09,1.6591206038209037e-06,1.1403106873978879e-21
2.729720157833089e-07,0.09977366400000001,0.80000000000000004,0.0,0.26392221506962388,0.095937164518743817,0.089353412081211253,1.4787124927650718e-17,2.1177576836417276e-14,0.00013484327207846089,3.5136894932390507e-08,4.1947730065006616e-16,1.7370559806650851e-14,1.8146570122692944e-10,4.3825236829915001e-30,3.0775569133687517e-09,3.2381040588583223e-21,1.4839459379910208e-22,1.2323128530301447e-20,5.3441424950052734e-24,1.4947734095700619e-14,3.3582754949748696e-23,0.0039781530355823044,0.021293133763749635,1.474970433840898e-09,1.0311484560717833e-11,6.3804225226998538e-05,2.3551334214081098e-12,1.8862149073322491e-06,8.2752508493723876e-05,6.9265683049557626e-09,1.6723682111308611e-06,1.1565960887595304e-21
2.7400667641920075e-07,0.09977366400000001,0.80000000000000004,0.0,0.26385195062928096,0.095937615018739361,0.089318134491057785,1.5056138175426036e-17,2.1446847283265577e-14,0.00013594292802109742,3.5574634973165287e-08,4.2394342812870899e-16,1.7572689080802492e-14,1.8281104130027839e-10,4.5226057271926195e-30,3.0895164840399e-09,3.3016759166795503e-21,1.5041865247707463e-22,1.2579553795487418e-20,5.4329020652531522e-24,1.5107506189163846e-14,3.4396116140133038e-23,0.0039771046759246058,0.02136368843279568,1.4798446147939039e-09,1.0372314546765611e-11,6.3951648448982523e-05,2.3835408077332261e-12,1.9043135214393384e-06,8.3331752094195088e-05,7.0000277120877991e-09,1.6856553063266893e-06,1.1730476369498209e-21
2.749378709915034e-07,0.09977366400000001,0.80000000000000004,0.0,0.2637887664839898,0.095938018196834451,0.089286412613349075,1.5301509846111556e-17,2.169113672440559e-14,0.00013693576496356778,3.5971661593725998e-08,4.2798817601069708e-16,1.7755814621792116e-14,1.8402447679774356e-10,4.6519259531271352e-30,3.1002611639969111e-09,3.3596937798316319e-21,1.5225697954496471e-22,1.2813883982718789e-20,5.5137292181253309e-24,1.5252063333698158e-14,3.5141754771303543e-23,0.0039761618732489538,0.02142713172460604,1.4842274837121336e-09,1.0427155387051695e-11,6.4084086150856256e-05,2.4093052622615713e-12,1.9206884970906327e-06,8.3854532525177045e-05,7.066552746864491e-09,1.6976473656983611e-06,1.187996909032715e-21
2.757759461065758e-07,0.09977366400000001,0.80000000000000004,0.0,0.26373194431211666,0.095938379219354081,0.089257885534711756,1.5525008866575235e-17,2.191257956641563e-14,0.00013783186303848661,3.6331472809238702e-08,4.316489315273075e-16,1.7921608492695418e-14,1.8511868685159423e-10,4.7709962407841561e-30,3.1099161126010208e-09,3.4125660717289615e-21,1.539250503477728e-22,1.3027684376483176e-20,5.5872435588135913e-24,1.538278152765051e-14,3.5824003321175965e-23,0.0039753139340987526,0.021484185461812935,1.4881689156700062e-09,1.0476587970571123e-11,6.4203084130552387e-05,2.4326540986107179e-12,1.9354959061540678e-06,8.432621666973385e-05,7.1267593344375837e-09,1.7084674281088035e-06,1.2015676097683524e-21
2.766140212216482e-07,0.09977366400000001,0.80000000000000004,0.0,0.26367516335342644,0.095938738503007645,0.089229379850068069,1.5751053526490075e-17,2.2135526802844637e-14,0.00013873036856337326,3.6693647571334973e-08,4.3532912971521946e-16,1.8088332876496434e-14,1.8621489325181771e-10,4.8926543975543548e-30,3.1195566651894073e-09,3.4660650167484146e-21,1.5560604507010694e-22,1.3244261592004788e-20,5.6614922623338239e-24,1.551408342757738e-14,3.6516967968157414e-23,0.0039744665468357436,0.021541196408351837,1.4921073668852866e-09,1.0526092220529727e-11,6.4321897376321888e-05,2.4561558290764292e-12,1.950369644914979e-06,8.479901878365627e-05,7.187282998717431e-09,1.7193132088607518e-06,1.2152490929355072e-21
2.774520963367206e-07,0.09977366400000001,0.80000000000000004,0.0,0.26361842355678206,0.095939096049889386,0.089200895533198807,1.5979664524509274e-17,2.2359983572213522e-14,0.00013963127823159643,3.7058192809934071e-08,4.3902880737602161e-16,1.8255988972538716e-14,1.8731308613590979e-10,5.0169463268698578e-30,3.1291828832867994e-09,3.5201954271547062e-21,1.5730002361766742e-22,1.3463641223795716e-20,5.7364801462515304e-24,1.5645968450043179e-14,3.7220775458893959e-23,0.0039736197108122097,0.021598164616653735,1.4960428407658205e-09,1.0575667973646508e-11,6.4440526751795597e-05,2.4798109675552391e-12,1.965309789517313e-06,8.5272937336777402e-05,7.2481243187178893e-09,1.7301846516366661e-06,1.2290418896847945e-21
2.78290171451793e-07,0.09977366400000001,0.80000000000000004,0.0,0.26356172487114143,0.0959394518620902,0.089172432557929712,1.6210862657840607e-17,2.2585955011222844e-14,0.0001405345887452509,3.7425115444401275e-08,4.4274800121198895e-16,1.842457797028298e-14,1.8841325569059704e-10,5.1439185537409514e-30,3.1387948282241994e-09,3.5749621290243721e-21,1.5900704598690761e-22,1.3685849002204865e-20,5.8122120422295527e-24,1.5778436003816825e-14,3.7935553511030964e-23,0.0039727734253815735,0.021655090139059582,1.4999753407164312e-09,1.0625315066902523e-11,6.4558973112127256e-05,2.503620027421426e-12,1.9803164157878519e-06,8.5747970801507736e-05,7.3092838718273854e-09,1.7410817002863796e-06,1.2429465317755552e-21
2.791282465668654e-07,0.09977366400000001,0.80000000000000004,0.0,0.26350506724555689,0.095939805941697515,0.08914399089813145,1.6444668822354673e-17,2.2813446254725304e-14,0.00014144029681508296,3.7794422383555692e-08,4.4648674782629513e-16,1.8594101049364104e-14,1.8951539215162023e-10,5.2736182303357392e-30,3.1483925611361234e-09,3.6303699621732357e-21,1.607271722646972e-22,1.391091079355935e-20,5.8886927960063557e-24,1.59114854899588e-14,3.8661430815997868e-23,0.0039719276898983824,0.021711973027820502,1.5039048701186861e-09,1.067503333753296e-11,6.4677237304075564e-05,2.527583518386498e-12,1.9953895992875546e-06,8.6224117652779303e-05,7.3707622339457707e-09,1.7520042988259071e-06,1.2569635523829882e-21
2.7988251417043055e-07,0.09977366400000001,0.80000000000000004,0.0,0.26345411044684658,0.095940123133699248,0.089118411607480866,1.6657341587098168e-17,2.3019492049166614e-14,0.00014225748127681182,3.8128842910948372e-08,4.4986836757751086e-16,1.8747471427174832e-14,1.9050898864062534e-10,5.392719389883041e-30,3.157018419842434e-09,3.6807891903732521e-21,1.6228653949094195e-22,1.4115928075052103e-20,5.9581697641518318e-24,1.6031727078493768e-14,3.9324317401988575e-23,0.0039711669976360284,0.021763131219052264,1.5074389095721115e-09,1.0719840504020185e-11,6.478352001609417e-05,2.5492831250592121e-12,2.0090124330519535e-06,8.6653600506029693e-05,7.4263658158949122e-09,1.7618564365295228e-06,1.2696753945618268e-21
2.805613550136392e-07,0.09977366400000001,0.80000000000000004,0.0,0.26340827769834235,0.095940407409290399,0.089095404974167999,1.6850580511001679e-17,2.3205992451289352e-14,0.00014299460347586923,3.8431481563787697e-08,4.5292541385181688e-16,1.8886153174966311e-14,1.9140457510615048e-10,5.5018615631330336e-30,3.1647719289452907e-09,3.7266168042643853e-21,1.6369912308898086e-22,1.430245392465242e-20,6.0212239584040832e-24,1.6140346735763936e-14,3.992877058223396e-23,0.003970482754632204,0.021809144132733778,1.5106174922203801e-09,1.0760216038150011e-11,6.4879049377727994e-05,2.5689203876209341e-12,2.0213191749167373e-06,8.7040904179472607e-05,7.4766305732841386e-09,1.7707409828394586e-06,1.2811945705601188e-21
2.8124019585684785e-07,0.09977366400000001,0.80000000000000004,0.0,0.26336247179906336,0.095940690551827509,0.089072412279623661,1.7045568041719465e-17,2.3393499120884224e-14,0.00014373329289115436,3.8735696808477853e-08,4.5599535346185353e-16,1.9025449839014376e-14,1.9230143485740265e-10,5.6128791396756202e-30,3.1725162215802734e-09,3.772873714418622e-21,1.651204112927452e-22,1.4490898729919205e-20,6.0847781401808455e-24,1.6249347109084394e-14,4.0540738007112443e-23,0.0039697988713049883,0.021855129167091428,1.513794131914578e-09,1.0800637984221395e-11,6.4974460697506163e-05,2.5886598845749867e-12,2.0336697183048232e-06,8.7428935642606744e-05,7.5271055194222528e-09,1.7796421934300235e-06,1.2927884265130662e-21
2.819190367000565e-07,0.09977366400000001,0.80000000000000004,0.0,0.26331669272211428,0.095940972562413518,0.089049433510047488,1.7242315474148187e-17,2.3582014783165221e-14,0.00014447354779093557,3.9041492296419904e-08,4.5907820567074494e-16,1.9165362027596179e-14,1.9319956279846461e-10,5.7257984078434075e-30,3.1802513298484349e-09,3.8195625189894987e-21,1.6655043620724535e-22,1.4681276499125865e-20,6.1488349116521547e-24,1.6358727865720716e-14,4.1160289951418187e-23,0.0039691153473135369,0.021901086349721922,1.5169688304525866e-09,1.0841106256820051e-11,6.5069754409926832e-05,2.6085018894432544e-12,2.0460641027855754e-06,8.7817694089849482e-05,7.5777909570026402e-09,1.7885600388632981e-06,1.3044572462097752e-21
2.8259787754326515e-07,0.09977366400000001,0.80000000000000004,0.0,0.26327094044064009,0.095941253442149821,0.089026468651658336,1.744083414584681e-17,2.3771542162502938e-14,0.00014521536644707052,3.93488716744899e-08,4.6217398969941988e-16,1.9305890344868174e-14,1.9409895385409716e-10,5.8406459369342069e-30,3.1879772857615676e-09,3.8666858219045627e-21,1.6798922997581612e-22,1.4873601299348425e-20,6.2133968810049948e-24,1.6468488669785285e-14,4.1787497114447942e-23,0.0039684321823174962,0.021947015708183689,1.5201415896247517e-09,1.0881620770451124e-11,6.5164930946124918e-05,2.6284466735605222e-12,2.0585023678028128e-06,8.8207178716705949e-05,7.6286871881502469e-09,1.7974944897707169e-06,1.3162013141181921e-21
2.832767183864738e-07,0.09977366400000001,0.80000000000000004,0.0,0.2632252149278258,0.095941533192136483,0.089003517690694089,1.7641135437070188e-17,2.3962083982416246e-14,0.00014595874713498353,3.9657838585041638e-08,4.6528272472669405e-16,1.9447035390885368e-14,1.9499960296966334e-10,5.9574485792017958e-30,3.195694121241457e-09,3.9142462328403797e-21,1.694368247800083e-22,1.5067887256512593e-20,6.2784666624357463e-24,1.6578629182266206e-14,4.2422430620939723e-23,0.0039677493759769965,0.021992917269996939,1.5233124112171758e-09,1.0922181439844672e-11,6.5259990733908642e-05,2.6484945082018847e-12,2.0709845526784383e-06,8.8597388719763889e-05,7.6797945142719218e-09,1.8064455168526938e-06,1.3280209149668043e-21
2.8395555922968245e-07,0.09977366400000001,0.80000000000000004,0.0,0.26317951615689622,0.095941811813472069,0.088980580613411769,1.7843230770801372e-17,2.4153642965564316e-14,0.00014670368813364252,3.9968396665909429e-08,4.6840442988935572e-16,1.9588797761620441e-14,1.9590150511105282e-10,6.0762334718517407e-30,3.2034018681191664e-09,3.9622463671975513e-21,1.7089325283948618e-22,1.5264148555440694e-20,6.3440468761426605e-24,1.6689149061056081e-14,4.3065162022007799e-23,0.0039670669279526513,0.022038791062643757,1.5264812970228145e-09,1.0962788180213052e-11,6.5354934197811554e-05,2.6686456673793e-12,2.0835106966000507e-06,8.8988323296704765e-05,7.7311132358902976e-09,1.815413090878257e-06,1.3399163331115859e-21
