Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CO2X(24),CHOX(53),COX(50)
1.2157383633496842e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31548286214895127,0.11253318169387287,0.014231042556384074,1.9944698484695983e-05,4.6436011169226399e-05,0.0011827717266448289,0.00062041663260359878,6.519600558082162e-13,2.0446548626821958e-15,9.5232839732711188e-08,4.6364796921234544e-25,1.7605945079945465e-07,1.1406843673925915e-19,3.8275102325602993e-13,1.4026018702529373e-13,4.6678426266219561e-16,5.3979239388900498e-09,2.8938366942673597e-18,0.0054868561856973933,0.016464799555841125,1.6391454849931972e-09,0.0001061036831938865,1.226340181483344e-13,2.6883805791152537e-09,1.8801121963383846e-07,2.2143477737560478e-07,9.2782687021126638e-06,1.7246477278163979e-05,2.1296240036228848e-09,4.6813761938466938e-10,2.6630640586247991e-11,4.8229824770730561e-10
1.2170462860709129e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31547066538035323,0.11253221372595788,0.014224138242191009,2.0017766160812699e-05,4.6610736754207063e-05,0.0011849833462538285,0.00062155603519671587,6.5382583957307776e-13,2.053569130896335e-15,9.531349394773671e-08,4.6619447477999643e-25,1.7619768203273024e-07,1.1446752244690268e-19,3.8412103093259062e-13,1.4062908661682867e-13,4.681778723682504e-16,5.4076157651170188e-09,2.907227072664446e-18,0.0054865956487858041,0.016477131614226002,1.640351904368224e-09,0.00010618100048585371,1.227315214111206e-13,2.6904255151061523e-09,1.8800997496515054e-07,2.2177065483904444e-07,9.294218485564206e-06,1.7278109500909709e-05,2.1374589702891178e-09,4.6931169003348653e-10,2.6696891032455931e-11,4.8316531664924875e-10
1.2183542087921416e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31545847776666452,0.11253124478604103,0.014217237810947785,2.0091014172318898e-05,4.6785917737734122e-05,0.0011871962247565744,0.00062269610554944977,6.556947749405748e-13,2.0625120408625339e-15,9.5394118791551619e-08,4.6875204649225093e-25,1.763358541504101e-07,1.1486754759084742e-19,3.8549425660662277e-13,1.4099849770588598e-13,4.6957402860396934e-16,5.4173110500124852e-09,2.9206642720768625e-18,0.0054863352279454075,0.016489454414938196,1.6415573748411388e-09,0.00010625828008875397,1.228289638062437e-13,2.6924696218576556e-09,1.8800873542768442e-07,2.2210659003968724e-07,9.3101761287653595e-06,1.7309758162398574e-05,2.1453136642988482e-09,4.7048718066670938e-10,2.6763225647912557e-11,4.8403285021647576e-10
1.2196621315133703e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31544629930238138,0.11253027487492287,0.014210341259832509,2.0164442726110864e-05,4.6961554725218932e-05,0.0011894103600753826,0.00062383684272278837,6.5756686340368755e-13,2.0714836496626961e-15,9.547471429086911e-08,4.7132071960660816e-25,1.7647396718590323e-07,1.1526851326497427e-19,3.8687070338510675e-13,1.4136842020318905e-13,4.7097273281517561e-16,5.4270097813532101e-09,2.9341484026517446e-18,0.0054860749231202812,0.016501767963554233,1.6427618969639442e-09,0.00010633552202854156,1.2292634542641598e-13,2.6945128992918938e-09,1.8800750101457933e-07,2.2244258263896557e-07,9.326141619111593e-06,1.7341423232616131e-05,2.1531881099008605e-09,4.7166409048718955e-10,2.682964440987403e-11,4.8490084768763295e-10
1.220970054234599e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31543412998200637,0.11252930399340338,0.014203448586026277,2.0238052028906931e-05,4.7137648321731545e-05,0.0011916257501341304,0.00062497824577849618,6.5944210645329172e-13,2.0804840144131698e-15,9.5555280472254916e-08,4.7390052945831791e-25,1.7661202117253319e-07,1.1567042056277992e-19,3.8825037437052389e-13,1.4173885401870711e-13,4.7237398644525727e-16,5.4367119469321113e-09,2.9476795746784556e-18,0.0054858147342545655,0.016514072265644549,1.6439654712881025e-09,0.00010641272633112212,1.2302366628173961e-13,2.6965553460140352e-09,1.8800627171965902e-07,2.2277863230070996e-07,9.3421149440126258e-06,1.7373104681577223e-05,2.1610823313672307e-09,4.7284241866062452e-10,2.6896147293863122e-11,4.8576930834212563e-10
1.2222779769558276e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31542196980004639,0.11252833214228197,0.014196559786712507,2.0311842287287981e-05,4.7314199132077846e-05,0.0011938423928578993,0.00062612031377893792,6.6132050557863978e-13,2.0895131922567781e-15,9.5635817362161491e-08,4.7649151144262768e-25,1.7675001614355842e-07,1.1607327057746388e-19,3.8963327266188383e-13,1.4210979906184622e-13,4.7377779093572638e-16,5.4464175345545415e-09,2.9612578985560196e-18,0.0054855546612924463,0.016526367326774892,1.6451680983644582e-09,0.00010648989302236454,1.2312092638479411e-13,2.6985969640724946e-09,1.880050475334616e-07,2.2311473868737991e-07,9.3580960908886987e-06,1.7404802479319226e-05,2.1689963529933958e-09,4.7402216431184613e-10,2.6962734273750801e-11,4.8663823145996774e-10
1.2235858996770563e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31540981875101398,0.11252735932235751,0.014189674859077265,2.0385813707676769e-05,4.7491207760759304e-05,0.0011960602861731562,0.00062726304578716613,6.632020622671197e-13,2.098571240366681e-15,9.5716324986911352e-08,4.7909370102372807e-25,1.7688795213216255e-07,1.1647706440188326e-19,3.9101940135420552e-13,1.4248125524132514e-13,4.7518414772594012e-16,5.4561265320401553e-09,2.9748834848093903e-18,0.0054852947041781619,0.016538653152505644,1.6463697787435067e-09,0.00010656702212809513,1.2321812577402732e-13,2.7006377538950016e-09,1.880038284483306e-07,2.2345090146230105e-07,9.3740850471721792e-06,1.74365165959058e-05,2.1769301990231439e-09,4.7520332659831612e-10,2.7029405324773166e-11,4.8750761632185574e-10
1.224893822398285e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31539767682942704,0.11252638553442816,0.014182793800309384,2.045996649633071e-05,4.7668674811958318e-05,0.0011982794280078106,0.00062840644086695099,6.6508677800417196e-13,2.1076582159476132e-15,9.5796803372692029e-08,4.8170713373783046e-25,1.7702582917145146e-07,1.1688180312853597e-19,3.9240876353833778e-13,1.4285322246515145e-13,4.7659305825300862e-16,5.4658389272235189e-09,2.9885564440949635e-18,0.0054850348628560129,0.016550929748391528,1.6475705129752513e-09,0.00010664411367409483,1.2331526447698442e-13,2.7026777155862108e-09,1.8800261445681873e-07,2.2378712028956269e-07,9.3900818003082244e-06,1.746824700142792e-05,2.1848838936869969e-09,4.7638590467333439e-10,2.7096160421942351e-11,4.8837746220919394e-10
1.2262017451195137e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31538554402980912,0.11252541077929157,0.014175916607600444,2.0534300859342736e-05,4.7846600889538989e-05,0.0012004998162912098,0.00062955049808277553,6.6697465427330339e-13,2.1167741762355549e-15,9.5877252545557583e-08,4.8433184519268914e-25,1.7716364729445446e-07,1.1728748784956166e-19,3.938013623009862e-13,1.432257006406373e-13,4.7800452395181167e-16,5.4755547079539901e-09,3.002276887199573e-18,0.0054847751372703469,0.016563197119981731,1.6487703016091686e-09,0.0001067211676861003,1.2341234251925763e-13,2.704716849803727e-09,1.8800140555099867e-07,2.2412339483343717e-07,9.406086337754406e-06,1.749999366600354e-05,2.1928574612066241e-09,4.7756989768034465e-10,2.7162999539845994e-11,4.8924776840408894e-10
1.2275096678407424e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31537342034668858,0.11252443505774477,0.014169043278144468,2.0608817002658435e-05,4.8024986597079417e-05,0.001202721448953982,0.00063069521649976117,6.6886569255629012e-13,2.1259191784943479e-15,9.5957672531443128e-08,4.8696787106010189e-25,1.7730140653413241e-07,1.176941196567785e-19,3.9519720072514626e-13,1.4359868967447796e-13,4.7941854625523643e-16,5.485273862094137e-09,3.0160449250267154e-18,0.0054845155273655693,0.016575455272820477,1.6499691451943131e-09,0.00010679818418980951,1.235093599298752e-13,2.7067551570975231e-09,1.8800020172311124e-07,2.2445972475866157e-07,9.4220986469794915e-06,1.7531756559774707e-05,2.2008509257850484e-09,4.7875530476404526e-10,2.7229922653112401e-11,4.9011853418929357e-10
1.228817590561971e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31536130577459986,0.11252345837058408,0.014162173809138538,2.0683515132039088e-05,4.8203832537799143e-05,0.0012049443239283582,0.00063184059518382296,6.7075989433274854e-13,2.1350932800224608e-15,9.6038063356136121e-08,4.8961524709182546e-25,1.7743910692336167e-07,1.1810169964160063e-19,3.9659628188918011e-13,1.4397218947259018e-13,4.8083512659368493e-16,5.4949963775230057e-09,3.0298606686253821e-18,0.0054842560330861474,0.016587704212445781,1.6511670442791908e-09,0.00010687516321087127,1.2360631673816284e-13,2.7087926378361066e-09,1.8799900296558142e-07,2.2479610973043994e-07,9.4381187154661702e-06,1.756353565291358e-05,2.2088643116047673e-09,4.7994212506990333e-10,2.7296929736384292e-11,4.9098975884831999e-10
1.2301255132831997e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31534920030808256,0.11252248071860535,0.014155308197782237,2.075839545309458e-05,4.8383139314622515e-05,0.0012071684391478854,0.00063298663320152831,6.7265726108052143e-13,2.1442965381467366e-15,9.6118425045302995e-08,4.9227400910527823e-25,1.775767484949494e-07,1.1851022889510949e-19,3.9799860886764402e-13,1.4434619994024139e-13,4.8225426639551991e-16,5.5047222421331611e-09,3.0437242291639829e-18,0.0054839966543765908,0.016599943944390592,1.6523639994118511e-09,0.00010695210477489341,1.2370321296974216e-13,2.7108292924841948e-09,1.8799780927073847e-07,2.2513254941440826e-07,9.4541465307087852e-06,1.7595330915617215e-05,2.2168976428362645e-09,4.8113035773835195e-10,2.7364020764066319e-11,4.9186144166532995e-10
1.2314334360044284e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31533710394168235,0.11252150210260367,0.014148446441278129,2.0833458171254336e-05,4.8562907530120972e-05,0.001209393792547671,0.00063413332962022092,6.7455779427534172e-13,2.1535290102275965e-15,9.6198757624467409e-08,4.9494419299600745e-25,1.7771433128162099e-07,1.189197085079898e-19,3.9940418473056446e-13,1.4472072098201259e-13,4.8367596708668366e-16,5.5144514438331822e-09,3.0576357179528363e-18,0.0054837373911814803,0.01661217447418183,1.653560011139795e-09,0.00010702900890744204,1.2380004865091986e-13,2.7128651217493035e-09,1.8799662063076287e-07,2.254690434765609e-07,9.4701820802147201e-06,1.7627142318111247e-05,2.2249509436342221e-09,4.8232000190496494e-10,2.7431195710344829e-11,4.9273358192524999e-10
1.2327413587256571e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31532501666994911,0.11252052252337366,0.014141588536831099,2.0908703491806306e-05,4.8743137786588384e-05,0.0012116203820640469,0.00063528068350784928,6.7646149539129171e-13,2.1627907536516395e-15,9.6279061119041502e-08,4.9762583472073439e-25,1.7785185531603832e-07,1.1933013957061254e-19,4.0081301254442012e-13,1.450957525018557e-13,4.8510023009122406e-16,5.524183970544212e-09,3.0715952464132655e-18,0.0054834782434454374,0.016624395807341718,1.6547550800101412e-09,0.00010710587563404315,1.2389682381413463e-13,2.7149001261203014e-09,1.8799543703811032e-07,2.2580559158337327e-07,9.4862253515022313e-06,1.7658969830644737e-05,2.2330242381321605e-09,4.8351105670934233e-10,2.7498454549570257e-11,4.9360617891362747e-10
1.2340492814468858e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3153129384874393,0.11251954198170924,0.014134734481649001,2.0984131619856745e-05,4.8923830685961531e-05,0.0012138482056349119,0.00063642869393314031,6.7836836590033263e-13,2.1720818258389733e-15,9.6359335554295271e-08,5.00318970314688e-25,1.7798932063078251e-07,1.1974152317294816e-19,4.022250953711356e-13,1.4547129440305309e-13,4.8652705683076253e-16,5.5339198102034087e-09,3.0856029261089336e-18,0.0054832192111131462,0.016636607949386453,1.6559492065694765e-09,0.00010718270498018388,1.2399353848918248e-13,2.7169343057065654e-09,1.8799425848552502e-07,2.2614219340186639e-07,9.5022763321031362e-06,1.7690813423495473e-05,2.241117550442917e-09,4.8470352129326489e-10,2.7565797256163611e-11,4.94479231916736e-10
1.2353572041681145e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31530086938871338,0.11251856047840388,0.01412788427294197,2.1059742760372653e-05,4.9104986829902587e-05,0.0012160772611993671,0.00063757735996541334,6.8027840727280892e-13,2.1814022842351574e-15,9.6439580955390398e-08,5.0302363587313221e-25,1.7812672725837269e-07,1.2015386040465551e-19,4.036404362691516e-13,1.4584734658822406e-13,4.8795644872506775e-16,5.5436589507602596e-09,3.0996588687122212e-18,0.005482960294129334,0.016648810905827635,1.6571423913639485e-09,0.00010725949697130681,1.2409019269551942e-13,2.7189676610588281e-09,1.8799308496531747e-07,2.2647884859941608e-07,9.518335009560116e-06,1.7722673066964621e-05,2.2492309046763258e-09,4.8589739478567236e-10,2.7633223803961047e-11,4.9535274022145006e-10
1.2366651268893432e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31528880936833831,0.11251757801425025,0.014121037907923208,2.1135537118132574e-05,4.9286606819701606e-05,0.0012183075466981337,0.0006387266806747923,6.8219162097686843e-13,2.1907521863202167e-15,9.6519797347342561e-08,5.0573986757263585e-25,1.7826407523124584e-07,1.20567152354977e-19,4.0505903829219062e-13,1.4622390895931503e-13,4.8938840719140101e-16,5.5534013801807582e-09,3.1137631860426974e-18,0.0054827014924387976,0.01666100468217066,1.6583346349391341e-09,0.00010733625163281634,1.2418678645904324e-13,2.7210001933086061e-09,1.8799191646947571e-07,2.2681555684364046e-07,9.5344013714292709e-06,1.7754548731382906e-05,2.257364324925741e-09,4.8709267630857672e-10,2.7700734166503944e-11,4.962267031154599e-10
1.2379730496105719e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31527675842088537,0.1125165945900406,0.014114195383808136,2.1211514897778169e-05,4.9468691256377295e-05,0.0012205390600731109,0.00063987665513198094,6.8410800847907703e-13,2.2001315895988956e-15,9.6599984755062321e-08,5.0846770164860399e-25,1.7840136458177834e-07,1.2098140011284591e-19,4.0648090449055909e-13,1.4660098141759625e-13,4.9082293364521208e-16,5.5631470864429867e-09,3.1279159900262506e-18,0.0054824428059863702,0.016673189283916423,1.6595259378403028e-09,0.00010741296899007113,1.2428331982238428e-13,2.7230319027318815e-09,1.8799075299085459e-07,2.2715231780276188e-07,9.5504754052772363e-06,1.7786440387104014e-05,2.2655178352498874e-09,4.8828936500166588e-10,2.7768328318100776e-11,4.9710111988705045e-10
1.2392809723318005e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31526471654093219,0.11251561020656649,0.014107356697815336,2.1287676303756607e-05,4.9651240740562904e-05,0.0012227717992678642,0.00064102728240850984,6.8602757124373626e-13,2.2095405516112637e-15,9.6680143203311008e-08,5.1120717442020111e-25,1.7853859534226351e-07,1.2139660476676517e-19,4.0790603790970029e-13,1.4697856386368004e-13,4.9226002949937431e-16,5.5728960575419446e-09,3.14211739274018e-18,0.0054821842347169535,0.016685364716559452,1.660716300612151e-09,0.00010748964906839514,1.2437979281373295e-13,2.7250627887444671e-09,1.8798959452279965e-07,2.2748913114572358e-07,9.5665570986850439e-06,1.7818348004511778e-05,2.273691459687615e-09,4.8948746000840807e-10,2.7836006233179519e-11,4.9797598982522097e-10
1.2405888950530292e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31525268372306048,0.11251462486461893,0.014100521847165506,2.1364021540383237e-05,4.9834255872628536e-05,0.0012250057622270913,0.00064217856157646543,6.8795031073363183e-13,2.2189791299208474e-15,9.6760272716750222e-08,5.1395832226309695e-25,1.786757675449364e-07,1.2181276740493644e-19,4.0933444159177544e-13,1.4735665619750248e-13,4.9369969616502742e-16,5.5826482814842492e-09,3.156367506363647e-18,0.0054819257785754926,0.016697530985590001,1.6619057237988767e-09,0.00010756629189306329,1.2447620543483791e-13,2.7270928523701942e-09,1.8798844105718625e-07,2.2782599654155756e-07,9.5826464392439014e-06,1.7850271554012234e-05,2.2818852222983272e-09,4.9068696043598838e-10,2.7903767884542297e-11,4.988513122195565e-10
1.241896817774258e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31524065996185874,0.11251363856498825,0.014093690829082585,2.1440550811772754e-05,5.0017737252545071e-05,0.0012272409468972022,0.00064333049170878405,6.8987622840921684e-13,2.2284473821272903e-15,9.6840373319889168e-08,5.1672118163921757e-25,1.7881288122194825e-07,1.2222988911511689e-19,4.1076611857393494e-13,1.4773525831835449e-13,4.9514193505066227e-16,5.5924037462938332e-09,3.170666443231506e-18,0.0054816674375069976,0.016709688096491759,1.6630942079440989e-09,0.0001076428974893177,1.2457255771753441e-13,2.7291220958461426e-09,1.8798729258540414e-07,2.281629136592804e-07,9.5987434145586541e-06,1.7882211006042235e-05,2.2900991471163495e-09,4.9188786538591734e-10,2.7971613244791949e-11,4.9972708636057452e-10
1.2432047404954866e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31522864525191918,0.1125126513084643,0.014086863640792511,2.1517264321914173e-05,5.0201685480030834e-05,0.0012294773512256843,0.00064448307187892811,6.9180532572950775e-13,2.2379453658522826e-15,9.6920445037143344e-08,5.1949578906416494e-25,1.7894993640539479e-07,1.2264797098477258e-19,4.1220107189020935e-13,1.4811437012484676e-13,4.9658674756312962e-16,5.6021624400056953e-09,3.1850143157751244e-18,0.0054814092114565125,0.016721836054744393,1.6642817535913212e-09,0.0001077194658823528,1.2466884973398515e-13,2.731150518444174e-09,1.8798614910149542e-07,2.2849988216899817e-07,9.6148480122441928e-06,1.7914166331060004e-05,2.2983332581041615e-09,4.9309017401733131e-10,2.8039542289070726e-11,5.0060331153930357e-10
1.2445126632167153e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3152166395878408,0.11251166309583624,0.014080040279524584,2.1594162274588349e-05,5.038610115438868e-05,0.0012317149731617938,0.00064563630116123993,6.9373760415110216e-13,2.2474731387548308e-15,9.7000487892771669e-08,5.2228218114292167e-25,1.7908693312728691e-07,1.2306701410090828e-19,4.1363930456943587e-13,1.4849399151495358e-13,4.9803413510654165e-16,5.6119243506726707e-09,3.1994112365869818e-18,0.0054811511003691627,0.016733974865820799,1.6654683612833711e-09,0.00010779599709733437,1.2476508149615926e-13,2.7331781178337742e-09,1.8798501059996681e-07,2.2883690174191019e-07,9.6309602199312327e-06,1.7946137499555447e-05,2.3065875792225139e-09,4.9429388548457915e-10,2.8107554992197226e-11,5.0147998704739221e-10
