Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),COX(37),CX(24),CO2X(34),HOCXO(25)
4.630074115668707e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049150387096643877,0.096098837838864901,0.026535654484284792,1.6609467518243475e-05,0.0052799237343182683,0.0014248693148491466,2.2408092504691115e-05,2.8846541017010418e-12,5.1150081543519332e-14,5.741293503562796e-13,0.0,1.0936056539536948e-13,7.1040162002694745e-23,7.2251735604743874e-12,4.4572374748410129e-16,1.6928113771434988e-16,2.0725719547588704e-14,7.7888944413536063e-32,8.7580788444960902e-06,0.13891713999144303,1.1406656958428742e-09,0.00095000228353895059,4.1923751633855269e-09,0.0011933285761120875,1.5465393846053245e-05,1.2985698737585211e-07,2.7608912320116953e-11,0.0026600485882674694,4.8119004889977382e-07,2.0421741927246416e-09,4.2700183133323312e-10,1.5137034808678622e-09,7.3868727970092891e-13
4.653695742842511e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.049058267205764186,0.096082513530555677,0.026470862741161866,1.6840949191209672e-05,0.0053132337564075049,0.0014259749070737252,2.2602383046389581e-05,2.9032718104149207e-12,5.1528825582909668e-14,5.7533851734655309e-13,0.0,1.0938225895618619e-13,7.203046016403753e-23,7.2803825925978265e-12,4.4706858663058155e-16,1.7076278540116615e-16,2.0763765831312728e-14,7.9594769688880338e-32,8.740179044162325e-06,0.13899492954055101,1.1407680847791529e-09,0.00094842020819443289,4.1865900661790693e-09,0.0011914323996737768,1.5477289587753724e-05,1.2971417408324927e-07,2.763177916262162e-11,0.002677861175121882,4.8331823624611513e-07,2.0560203339147829e-09,4.2597382611204446e-10,1.5319230855944459e-09,7.4556409622868755e-13
4.6773173700163154e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04896691636170214,0.096066214608909142,0.026406470171554172,1.7074105708715415e-05,0.0053465132927361311,0.0014270589058153534,2.2796873747889795e-05,2.9218927445177581e-12,5.1907245925609079e-14,5.7654006873532565e-13,0.0,1.0940328503301085e-13,7.3028336639270164e-23,7.3356384940536474e-12,4.4839878064522005e-16,1.7224576823944768e-16,2.0801479806233407e-14,8.1327247408464044e-32,8.7224241159510063e-06,0.13907196910306932,1.1408656850132997e-09,0.00094684651488136768,4.180755172167849e-09,0.0011895300610852322,1.5489011563696198e-05,1.2957105749300582e-07,2.7653960241908955e-11,0.0026956525175579186,4.8543990023424457e-07,2.0698507826700654e-09,4.2494881053276396e-10,1.5502400252494361e-09,7.5244806518000206e-13
4.70093899719012e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048876324881704653,0.09604994091464783,0.026342472184164384,1.7308935652751601e-05,0.0053797621836417326,0.0014281216246308517,2.2991559136483086e-05,2.9405167493147671e-12,5.2285335596472452e-14,5.7773406904462314e-13,0.0,1.0942365528487965e-13,7.4033795674485001e-23,7.3909404262656032e-12,4.4971447332857418e-16,1.7373004378273561e-16,2.0838865132769647e-14,8.3086617635325295e-32,8.704812238297554e-06,0.13914826823978363,1.1409585794043297e-09,0.00094528115684881136,4.1748723666005909e-09,0.0011876219410855392,1.5500562258957611e-05,1.2942765599202053e-07,2.7675467383447091e-11,0.0027134224028246795,4.8755508766661919e-07,2.083665360527147e-09,4.2392691422291408e-10,1.5686540069094686e-09,7.5933893791146507e-13
4.7221984616465435e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048795433937475374,0.096035316028813017,0.026285207629693434,1.7521712185819938e-05,0.0054096598566116217,0.0014290601325200431,2.3166937985833602e-05,2.9572808533496592e-12,5.2625327968806541e-14,5.7880226589560339e-13,0.0,1.094414372497754e-13,7.494519529796912e-23,7.4407508382316847e-12,4.5088631670370476e-16,1.750669625277332e-16,2.0872233920005672e-14,8.469324261696264e-32,8.6890823763388394e-06,0.13921631216772973,1.1410382280761204e-09,0.00094387942268258425,4.1695384029186865e-09,0.0011858999974595553,1.5510813461199793e-05,1.2929836586783126e-07,2.7694257241080586e-11,0.0027293967837517916,4.8945325733087933e-07,2.0960847682040619e-09,4.2300997786337762e-10,1.5853093200118085e-09,7.6554642356118361e-13
4.739365455484382e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048730553174019621,0.096023521191077099,0.026239194926407874,1.7694516603399023e-05,0.0054337839145722992,0.0014298057317825013,2.330866545835666e-05,2.970819499370565e-12,5.2899668666433641e-14,5.796604392358345e-13,0.0,1.0945542087587448e-13,7.5685636096267129e-23,7.4809990052657279e-12,4.5182416300764171e-16,1.7614724193119312e-16,2.0898988823123949e-14,8.6006749111598601e-32,8.6764631542419023e-06,0.13927083004420074,1.141099850414874e-09,0.00094275240021633115,4.1652049035002044e-09,0.0011845065134137064,1.5518992693586647e-05,1.2919381514337793e-07,2.770904429104739e-11,0.0027422831742623384,4.9098224929065155e-07,2.1061038590367484e-09,4.2227153064163136e-10,1.5988155126786397e-09,7.7056277720193105e-13
4.75653244932222e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048666060456982428,0.096011739460345677,0.026193384444499472,1.7868202823477315e-05,0.0054578915803544523,0.0014305405149260893,2.3450488366034577e-05,2.9843595591331598e-12,5.3173825522039327e-14,5.8051471209120346e-13,0.0,1.0946907378079787e-13,7.6430087295030413e-23,7.5212703506624846e-12,4.5275454889422959e-16,1.7722814697564052e-16,2.0925575108704484e-14,8.733479314757863e-32,8.6639170363612982e-06,0.13932496971142322,1.141159098371352e-09,0.00094162971542024001,4.1608486150310096e-09,0.001183110481991192,1.5527084810621066e-05,1.2908913831529615e-07,2.7723491407945659e-11,0.002755157954784608,4.9250788471887089e-07,2.1161143343011685e-09,4.2153489915747085e-10,1.612372555557194e-09,7.7558244155286714e-13
4.773699443160058e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048601952287106648,0.095999970777493171,0.026147774520535141,1.80427702627477e-05,0.005481982800672045,0.001431264596031407,2.3592404715222243e-05,2.9979009767193976e-12,5.3447796114672363e-14,5.8136510827410104e-13,0.0,1.0948240016822696e-13,7.7178550350940091e-23,7.5615645684598336e-12,4.5367752907393248e-16,1.7830966230964495e-16,2.0951994120346435e-14,8.8677467311618886e-32,8.6514433643395544e-06,0.13937873462388709,1.1412160016975772e-09,0.00094051135043345504,4.1564702084026374e-09,0.0011817120376485767,1.5535090713761883e-05,1.2898434184430421e-07,2.7737602922387674e-11,0.0027680210532223474,4.9403018116348081e-07,2.1261161331525346e-09,4.2080012705279704e-10,1.6259803375791241e-09,7.8060532613607135e-13
4.790866436997896e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048538225208367626,0.095988215083802036,0.026102363510751771,1.8218218330241263e-05,0.0055060575238231515,0.0014319780879229378,2.3734412533984082e-05,3.0114436969040238e-12,5.3721578074616495e-14,5.8221165140302721e-13,0.0,1.0949540418778595e-13,7.79310266859249e-23,7.6018813559020697e-12,4.5459315813320611e-16,1.7939177277248971e-16,2.0978247189245414e-14,9.0034864278136069e-32,8.6390414879409444e-06,0.13943212819325793,1.1412705897364779e-09,0.00093939728741958479,4.1520703440113189e-09,0.0011803113125079699,1.5543011294287574e-05,1.2887943207336963e-07,2.7751383123124278e-11,0.0027808723993835716,4.9554915608483625e-07,2.1361091962667024e-09,4.2006725676163611e-10,1.6396387479705626e-09,7.8563134152684297e-13
4.803848087652413e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048490285870151001,0.095979334038270081,0.026068154875458584,1.8351476238700135e-05,0.0055242518022310238,0.0014325106659412419,2.3841858144356916e-05,3.0216855098226139e-12,5.3928484840904399e-14,5.828492616384858e-13,0.0,1.0950502624780828e-13,7.8502713705090129e-23,7.6323836436576944e-12,4.5528070717979687e-16,1.802104488431563e-16,2.0997990330196978e-14,9.1071158262676289e-32,8.6297104921633207e-06,0.13947225979583602,1.1413103493958974e-09,0.00093855768063846607,4.1487293228044813e-09,0.0011792506514050078,1.5548944705440043e-05,1.2880002805922897e-07,2.7761586280389484e-11,0.0027905827193708431,4.966956073136618e-07,2.1436600970761395e-09,4.1951434957680243e-10,1.6500007646714702e-09,7.8943403050612058e-13
4.81682973830693e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048442561040596847,0.095970460361988252,0.026034058361974286,1.8485237118216067e-05,0.0055424365971624067,0.0014330373002876481,2.3949354109255025e-05,3.0319280130826712e-12,5.4135281429132685e-14,5.8348469201712128e-13,0.0,1.0951446806127525e-13,7.9076697042178707e-23,7.6628985378116879e-12,4.5596410723041967e-16,1.8102945026157598e-16,2.1017639899308204e-14,9.2115964458900573e-32,8.6204199095546971e-06,0.1395121824200303,1.1413488140122938e-09,0.00093772051600464891,4.1453766802340298e-09,0.0011781888156162607,1.5554830206919515e-05,1.2872056547025558e-07,2.7771604228982037e-11,0.0028002862510431805,4.9784017659520917e-07,2.1512059449486049e-09,4.1896257092368409e-10,1.6603916216639729e-09,7.9323842136466809e-13
4.8298113889614466e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048395049273159865,0.095961594030023287,0.026000073281302539,1.8619500704821875e-05,0.0055606118880111282,0.0014335580383523479,2.4056899600306867e-05,3.0421711835743164e-12,5.4341966871496652e-14,5.8411795253445713e-13,0.0,1.0952373136262481e-13,7.9652977273350467e-23,7.6934259110257957e-12,4.5664338173375795e-16,1.8184877068550919e-16,2.1037196458342623e-14,9.3169323038406356e-32,8.611169467939867e-06,0.13955189749365679,1.1413859958208713e-09,0.00093688578583779874,4.1420126901141758e-09,0.0011771258596813981,1.5560668172535388e-05,1.2864104691999803e-07,2.7781438775349559e-11,0.0028099829661584934,4.9898287138146004e-07,2.1587467159215472e-09,4.1841193782091641e-10,1.6708112713975004e-09,7.9704447656736182e-13
4.842793039615963e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048347749134689338,0.095952735017571164,0.025966198950542523,1.8754266732216758e-05,0.0055787776546591446,0.0014340729271333573,2.4164493796017674e-05,3.0524149984039089e-12,5.4548540216134581e-14,5.8474905312442492e-13,0.0,1.0953281786952052e-13,8.0231554963889874e-23,7.7239656369696518e-12,4.5731855408998886e-16,1.8266840383302372e-16,2.105666056515152e-14,9.4231274199966661e-32,8.6019588976591427e-06,0.1395914064312638,1.1414219069303791e-09,0.00093605348246816932,4.1386376229139073e-09,0.0011760618374138405,1.5566458972743447e-05,1.285614749865306e-07,2.7791091711764026e-11,0.0028196728370645935,5.0012369909753593e-07,2.1662823865093683e-09,4.1786246691819029e-10,1.6812596664299299e-09,8.0085215893142682e-13
4.85577469027048e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048300659205273606,0.09594388329995629,0.025932434692818439,1.8889534931802476e-05,0.005596933877470271,0.0014345820132404125,2.4272135881722043e-05,3.0626594348918744e-12,5.4755000526956216e-14,5.8537800365975423e-13,0.0,1.0954172928304272e-13,8.0812430668309154e-23,7.7545175903122055e-12,4.5798964764915184e-16,1.8348834348205494e-16,2.1076032773704065e-14,9.5301858169211371e-32,8.5927879315396587e-06,0.1396307106342857,1.1414565593243499e-09,0.00093522359823709192,4.1352517458069399e-09,0.0011749968019085946,1.5572202974666645e-05,1.2848185221264285e-07,2.7800564816545425e-11,0.0028293558366922632,5.0126266714086588e-07,2.1738129336951072e-09,4.173141745006239e-10,1.691736759425132e-09,8.0466143157129438e-13
4.868756340924997e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048253778078089241,0.095935038852630647,0.025898779837211072,1.9025305032718853e-05,0.0056150805372840781,0.0014350853428987732,2.4379825049536847e-05,3.0729044705705727e-12,5.4961346883473876e-14,5.8600481395235536e-13,0.0,1.0955046728787338e-13,8.1395604930449957e-23,7.7850816467132987e-12,4.5865668570959059e-16,1.843085834699681e-16,2.1095313634117487e-14,9.6381115198312963e-32,8.5836563048682795e-06,0.13966981149119256,1.1414899648617879e-09,0.00093439612549703528,4.1318553228262926e-09,0.0011739308055499558,1.5577900542514884e-05,1.2840218110554696e-07,2.7809859855509075e-11,0.0028390319385484656,5.0239978287891792e-07,2.1813383349166499e-09,4.1676707649182225e-10,1.7022425031436508e-09,8.0847225790400406e-13
4.878455184866078e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048218887717230166,0.095928435724222619,0.025873706643371429,1.9127068922921778e-05,0.005628632007613172,0.0014354576607322144,2.4460311972642665e-05,3.0805591139385421e-12,5.5115437349596475e-14,5.8647172511845718e-13,0.0,1.095568834433616e-13,8.1832806256202701e-23,7.8079244736390034e-12,4.5915240988984527e-16,1.8492159310124946e-16,2.1109659448256823e-14,9.7193133710290885e-32,8.5768594069861754e-06,0.13969889261070831,1.1415141160430437e-09,0.0009337794738073378,4.129311062241986e-09,0.0011731337827254936,1.5582127216795737e-05,1.2834262720510879e-07,2.7816689191991466e-11,0.0028462566252584159,5.0324813966038144e-07,2.1869573369247143e-09,4.1635911777212872e-10,1.7101102196374244e-09,8.1132039281655136e-13
4.8881540288071595e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048184112552226314,0.09592183663022634,0.025848693869879605,1.9229112701098777e-05,0.0056421781219288493,0.0014358268099666767,2.4540824397399656e-05,3.0882140701325415e-12,5.5269463330482279e-14,5.8693745111698975e-13,0.0,1.0956320442588467e-13,8.2271291124598715e-23,7.830773936375141e-12,4.5964589299178312e-16,1.8553476444569679e-16,2.1123954804458819e-14,9.8010032705112742e-32,8.5700842129350408e-06,0.13972786156216746,1.1415375826491987e-09,0.00093316416073978162,4.1267611682524122e-09,0.0011723362737257939,1.55863283229168e-05,1.2828304872640908e-07,2.7823420837459298e-11,0.0028534774366311116,5.0409546965877071e-07,2.1925734451262831e-09,4.1595184082126495e-10,1.7179938826893312e-09,8.1416935976070667e-13
4.897852872748241e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048149452010400641,0.095915241560542139,0.025823741243319084,1.9331436251888419e-05,0.0056557188727488278,0.0014361928094666922,2.4621361994214406e-05,3.0958693300103641e-12,5.5423424458984159e-14,5.8740199597411241e-13,0.0,1.0956943092043949e-13,8.2711059750971861e-23,7.8536299841344859e-12,4.601371446721246e-16,1.8614809499738973e-16,2.113819992798747e-14,9.8831828997653653e-32,8.5633306149535873e-06,0.13975671891072608,1.1415603694930247e-09,0.00093255018311837656,4.124205747506582e-09,0.0011715382996349264,1.5590504009379623e-05,1.2822344667778618e-07,2.7830055513744335e-11,0.0028606943622347001,5.0494177591588863e-07,2.1981866506059723e-09,4.1554525189631787e-10,1.7258934727152264e-09,8.1701914381948276e-13
4.907551716689322e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048114905522993127,0.0959086505051093,0.025798848492056492,1.9434039459262376e-05,0.0056692542527325531,0.0014365556779810402,2.4701924435555435e-05,3.1035248844935653e-12,5.5577320372635391e-14,5.8786536369744728e-13,0.0,1.0957556360710866e-13,8.3152112347440153e-23,7.8764925664295025e-12,4.6062617456985293e-16,1.8676158226845161e-16,2.1152395042938628e-14,9.9658539410720812e-32,8.5565985060157716e-06,0.13978546521766025,1.1415824813505061e-09,0.00093193753777125632,4.1216449056345738e-09,0.0011707398813237684,1.5594654423624696e-05,1.2816382205765083e-07,2.783659393801987e-11,0.0028679073918095738,5.0578706146603759e-07,2.2037969445905763e-09,4.1513935714866176e-10,1.7338089701698047e-09,8.1986973020141414e-13
4.916280676236295e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048083910733904001,0.095902721979120545,0.02577649598621996,1.9526621355849957e-05,0.005681431496699094,0.00143687959805446,2.4774451605780563e-05,3.1104151279637191e-12,5.571577064038716e-14,5.882813914964906e-13,0.0,1.095810033775289e-13,8.3550157651435062e-23,7.8970744360351016e-12,4.6106440980574235e-16,1.8731385276569839e-16,2.1165128073339997e-14,1.0040679426591754e-31,8.5505578932347471e-06,0.13981124241410611,1.1416018088267949e-09,0.00093138729343523997,4.1193355993781833e-09,0.0011700209421147162,1.5598368309676972e-05,1.2811014141800412e-07,2.7842396813420574e-11,0.0028743957789804518,5.0654694825814259e-07,2.2088437127097727e-09,4.1477465039689474e-10,1.7409465026062602e-09,8.2243593177566e-13
4.925009635783268e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.048053007462168389,0.095896796689277405,0.02575419156524442,1.9619429594246149e-05,0.0056936043793017919,0.0014372010106294315,2.4846998400544898e-05,3.1173055962326229e-12,5.5854167536549857e-14,5.8869647194401615e-13,0.0,1.0958636819942102e-13,8.3949243290586656e-23,7.9176615215738665e-12,4.6150086019182479e-16,1.87866246416538e-16,2.1177820939104045e-14,1.011590554664378e-31,8.5445345234809716e-06,0.13983693052212531,1.1416205968328843e-09,0.00093083812336909296,4.1170220624363621e-09,0.0011693016747394043,1.5602061950012073e-05,1.2805644400926192e-07,2.7848122819234681e-11,0.0028808809949563757,5.073060129280256e-07,2.2138881093185423e-09,4.1441051516213969e-10,1.7480968900549494e-09,8.2500276065833972e-13
4.933738595330241e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04802219530116765,0.095890874628325462,0.025731935034754568,1.9712464088511978e-05,0.005705772895478539,0.0014375199291366335,2.4919564585318841e-05,3.1241962828126936e-12,5.5992510806459381e-14,5.8911060792341197e-13,0.0,1.0959165855851448e-13,8.4349369412937905e-23,7.9382537868555998e-12,4.6193553271678221e-16,1.8841876144439723e-16,2.1190473801195786e-14,1.0191533529230747e-31,8.5385283202365957e-06,0.1398625299429565,1.1416388487746424e-09,0.00093029002526926732,4.1147043698090897e-09,0.001168582093976575,1.5605735450114641e-05,1.2800273053826502e-07,2.7853772469572816e-11,0.0028873630326099568,5.0806425766994514e-07,2.218930128304213e-09,4.1404695571171573e-10,1.7552601183395364e-09,8.2757020626110988e-13
4.941594658922517e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.04799454192188056,0.095885547528195045,0.025711944943940884,1.9796388510754212e-05,0.0057167208226318782,0.0014378048344060824,2.4984890537303418e-05,3.130398082061593e-12,5.611697369085106e-14,5.8948252515810991e-13,0.0,1.0959635661494244e-13,8.4710372656891975e-23,7.9567912245329151e-12,4.6232522368410658e-16,1.8891612728782442e-16,2.1201827306371531e-14,1.0259943321375823e-31,8.5331373518170193e-06,0.13988549392379637,1.1416548199831254e-09,0.00092979765160903398,4.1126149548271124e-09,0.0011679342154490265,1.5609024467013616e-05,1.2795437526004006e-07,2.7858792293758566e-11,0.002893194143229852,5.0874597870814275e-07,2.2234659075416843e-09,4.1372024797466592e-10,1.7617179910114778e-09,8.2988142589545049e-13
