Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),CO2X(24),CHOX(53),COX(50)
1.070499334886444e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3505390402019164,0.033970738683823463,0.0020530397853658032,5.1563788913027054e-08,1.9501349676817896e-06,0.16029080625545317,0.013231675599092241,1.0890002791323503e-05,6.0993713604364749e-10,0.00097037204938366572,2.8179743066490949e-11,0.00069947415130198174,3.0717493200430727e-09,1.0361669515337806e-09,1.6825264672312889e-09,3.7111720543778272e-11,4.9389385520288894e-09,4.8269680231138495e-05,0.001932820782397146,0.02827703247528128,0.00072387491434745637,4.3694463782778251e-08,2.1125365904147187e-09,1.2740974299214428e-08,0.0004990426142090121,0.067767902102208663,2.6207798521647841e-05,0.0025412636739553362,7.6388400637667438e-05,4.9562830429145226e-10,3.457320908591756e-13,1.238448757571849e-09,3.2450394872886579e-08
1.074543421601649e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35041321296872641,0.033816409531820468,0.0020375112780984732,5.190708276075017e-08,1.9602836798431386e-06,0.16061921967110926,0.013265833010608834,1.0795590747621484e-05,6.1428085489025635e-10,0.00096615863351092693,2.8059427073310093e-11,0.00069989531896896828,3.071983298398344e-09,1.0278619168174601e-09,1.6878841089718621e-09,3.7056591423115953e-11,4.9211074783049089e-09,4.8332205387283303e-05,0.0019233469335406216,0.028273863545284106,0.000724326352591684,4.3732508625410344e-08,2.1092211426991486e-09,1.2790931712396335e-08,0.00050050763688862688,0.06790010388590903,2.6265410414885477e-05,0.0025455576687594692,7.6487350256565872e-05,4.8974376537558397e-10,3.465776795981497e-13,1.2423912119486459e-09,3.2522486996155157e-08
1.078587508316854e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35028807068361112,0.033662813558470353,0.0020221112125316182,5.225044878353029e-08,1.9704287687035269e-06,0.16094606571787773,0.013299816240149821,1.0701988595027919e-05,6.1862497913430941e-10,0.00096196314147627409,2.7939666096150405e-11,0.0007003142137551986,3.0722229096632046e-09,1.019629409512815e-09,1.6932193083692259e-09,3.7000735506148753e-11,4.9033825345821744e-09,4.8394199415116193e-05,0.0019139248497324524,0.028270612256651013,0.00072477459062235882,4.3770168339237034e-08,2.1059338967679468e-09,1.2840748778896485e-08,0.00050196714201898205,0.0680316839642819,2.6322683523283709e-05,0.0025498280718897603,7.6585459334954837e-05,4.8393153620104455e-10,3.4741754247536773e-13,1.2463159159231997e-09,3.2594155843013882e-08
1.082631595032059e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35016360870624486,0.033509947134954303,0.002006838387909824,5.2593878333661817e-08,1.9805701326707178e-06,0.16127135222551647,0.013333626096447476,1.0609189721212395e-05,6.229693567486293e-10,0.00095778550990033903,2.7820456963134718e-11,0.00070073085050059963,3.0724680696027049e-09,1.0114689064120544e-09,1.6985321225961137e-09,3.6944164468734131e-11,4.8857635539220336e-09,4.845566670971031e-05,0.0019045542032130154,0.028267280200269824,0.00072521965667373908,4.380744687182801e-08,2.102674636009613e-09,1.2890425328723771e-08,0.0005034211435404626,0.068162645523138513,2.6379619852621168e-05,0.0025540750305460347,7.6682734828278462e-05,4.7819069080488164e-10,3.4825171405183524e-13,1.250222922030513e-09,3.2665403907921058e-08
1.086675681747264e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.35003982243831333,0.033357806649275741,0.0019916916165094224,5.2937362845777581e-08,1.9907076715659089e-06,0.16159508698663899,0.013367263387217509,1.0517187558175662e-05,6.2731383710693924e-10,0.00095362567532524933,2.7701796524597038e-11,0.00070114524391950593,3.072718694674048e-09,1.0033798838010663e-09,1.7038226094276957e-09,3.6886889874065664e-11,4.8682503594095465e-09,4.8516611632713763e-05,0.0018952346686486872,0.028263868941988686,0.00072566157867163009,4.3844348128640578e-08,2.0994431449523401e-09,1.2939961201332614e-08,0.00050486965547439874,0.068292991730148633,2.6436221399848273e-05,0.002558298690908302,7.6779183639084047e-05,4.725203156391333e-10,3.4908022881455505e-13,1.2541122832670536e-09,3.2736233674596747e-08
1.090719768462469e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34991670732301061,0.033206388506240511,0.0019766697234723453,5.3280893836410639e-08,2.0008412866064549e-06,0.16191727775677353,0.013400728919084984,1.0425975582222865e-05,6.3165827098264891e-10,0.00094948357422261855,2.7583681653038914e-11,0.00070155740860207644,3.0729747020287558e-09,9.953618176204545e-10,1.7090908272234185e-09,3.6828923173216482e-11,4.8508427644507148e-09,4.857703851253037e-05,0.0018859659231116556,0.028260380023022551,0.00072610038423750014,4.3880875973478083e-08,2.0962392092723637e-09,1.298935624547743e-08,0.00050631269192048117,0.068422725734948467,2.6492490153027741e-05,0.0025624991981437711,7.687481261730817e-05,4.6691950939660386e-10,3.4990312117276389e-13,1.2579840530746751e-09,3.2806647615942342e-08
1.094763855177674e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34979425884454418,0.033055689127435138,0.0019617715466424472,5.3624462903552616e-08,2.0109708803888014e-06,0.16223793225442529,0.013434023497512436,1.0335547313927695e-05,6.3600251054741964e-10,0.00094535914300134069,2.7466109243078991e-11,0.00070196735901568606,3.0732360095145275e-09,9.8741418362088761e-10,1.71433683490919e-09,3.6770275705693762e-11,4.8335405730627629e-09,4.8636951644501509e-05,0.0018767476460598929,0.028256814960352504,0.00072653610069251624,4.3917034228943059e-08,2.0930626158018531e-09,1.303861031907005e-08,0.00050775026705424412,0.068551850669248265,2.6548428091278711e-05,0.0025666766964138298,7.6969628560564452e-05,4.6138738283917313e-10,3.5072042545429905e-13,1.261838285324925e-09,3.287664819396462e-08
1.0988079418928789e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34967247252764677,0.032905704951203499,0.0019469959364042779,5.3968061726208793e-08,2.0210963568716028e-06,0.16255705816114258,0.013467147926730058,1.0245896318087811e-05,6.4034640936950588e-10,0.00094125231801518955,2.7349076211396136e-11,0.00070237510950630147,3.0735025356768248e-09,9.795364575129217e-10,1.7195606919599093e-09,3.6710958700004016e-11,4.8163435801575959e-09,4.8696355291088755e-05,0.0018675795193173127,0.028253175247118088,0.00072696875506153287,4.3952826676886608e-08,2.0899131525362429e-09,1.3087723289038033e-08,0.00050918239512457667,0.06868036964693941,2.6604037184724078e-05,0.0025708313288810049,7.7063638214432573e-05,4.5592305862860547e-10,3.5153217590208475e-13,1.2656750343036364e-09,3.2946237859703781e-08
1.1028520286080839e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34955134393709608,0.032756432432621704,0.0019323417555242395,5.4311682063950268e-08,2.0312176213590471e-06,0.16287466312158597,0.013500103009668044,1.0157016203671818e-05,6.4468982241188651e-10,0.00093716303557023293,2.7232579496666364e-11,0.00070278067429983338,3.0737741997601655e-09,9.7172811511145338e-10,1.7247624583823529e-09,3.6650983274228457e-11,4.7992515718186014e-09,4.8755253682057481e-05,0.0018584612270540904,0.02824946235300271,0.00072739837407699624,4.3988257058852103e-08,2.0867906086411007e-09,1.3136695031185689e-08,0.00051060909045130137,0.068808285764201033,2.6659319394440824e-05,0.0025749632377158943,7.7156848272748855e-05,4.5052567115981567e-10,3.523384066707384e-13,1.2694943546958709e-09,3.3015419053165869e-08
1.1068961153232889e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34943086867724032,0.032607868043471482,0.0019178078789941055,5.4655315756463307e-08,2.0413345804843583e-06,0.16319075474360062,0.013532889547890859,1.0068900623758069e-05,6.4903260603018522e-10,0.000933091231932059,2.7116616059494032e-11,0.00070318406750347062,3.0740509217091658e-09,9.6398863247495623e-10,1.7299421946983674e-09,3.6590360436608204e-11,4.7822643255709529e-09,4.8813651014661235e-05,0.0018493924557671472,0.028245677724612405,0.000727824984182809,4.4023329076515708e-08,2.0836947744585054e-09,1.3185525430056148e-08,0.00051203036742277755,0.068935602099606225,2.6714276672413775e-05,0.0025790725641040516,7.7249265377898034e-05,4.451943663965617e-10,3.5313915182329687e-13,1.273296301571138e-09,3.3084194203258899e-08
1.1109402020384938e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34931104239153166,0.032460008272211904,0.001903393193876851,5.4998954723096053e-08,2.0514471421935081e-06,0.16350534059829203,0.013565508341533616,9.981543275465645e-06,6.5337461797038942e-10,0.00092903684333282572,2.7001182882337392e-11,0.00070358530310699421,3.0743326221693103e-09,9.5631748603964829e-10,1.7350999619284258e-09,3.6529101086138421e-11,4.7653816106455573e-09,4.8871551453826749e-05,0.0018403728942608033,0.028241822785847848,0.00072824861153810989,4.4058046392121169e-08,2.0806254415129783e-09,1.3234214378796147e-08,0.00051344624049357566,0.069062321714227923,2.676891096149227e-05,0.0025831594482528626,7.7340896121105951e-05,4.39928301709525e-10,3.5393444532805531e-13,1.2770809303689938e-09,3.3152565727733203e-08
1.1149842887536988e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34919186076206665,0.032312849623949695,0.0018890965991547582,5.5342590962402663e-08,2.0615552157290994e-06,0.16381842822010462,0.013597960189240296,9.8949378998777221e-06,6.5771571736637071e-10,0.00092499980597813268,2.6886276969428952e-11,0.00070398439498407263,3.0746192224874836e-09,9.4871415274874103e-10,1.7402358215754806e-09,3.6467216013171274e-11,4.7486031882367854e-09,4.8928959132339716e-05,0.0018314022336275984,0.028237898938269987,0.00072866928202102018,4.4092412628911178e-08,2.0775824025169432e-09,1.3282761779021617e-08,0.00051485672418216796,0.069188447651744048,2.6823224195349508e-05,0.0025872240293983782,7.7431747042733755e-05,4.3472664571674415e-10,3.5472432105551397e-13,1.2808482968848337e-09,3.3220536033125276e-08
1.1190283754689038e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34907331950913256,0.032166388620408104,0.001874917005579758,5.5686216551685319e-08,2.0716587116144443e-06,0.16413002510690303,0.0136302458881039,9.8090782819577005e-06,6.6205576473721376e-10,0.00092098005605372032,2.6771895346690795e-11,0.00070438135689353796,3.0749106447122582e-09,9.411781101768991e-10,1.7453498356091451e-09,3.6404715900027242e-11,4.7319288117541325e-09,4.8985878151031105e-05,0.0018224801672292773,0.028233907561459264,0.00072908702123229978,4.4126431371553215e-08,2.0745654513757829e-09,1.3331167540686097e-08,0.00051626183306869341,0.069313982938542448,2.6877218298445171e-05,0.0025912664458121117,7.7521824632572505e-05,4.2958857812636834e-10,3.5550881277544002e-13,1.2845984572561051e-09,3.3288107514705478e-08
1.1230724621841088e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34895541439076111,0.032020621799894212,0.0018608533355259683,5.6029823646533948e-08,2.0817575416378278e-06,0.16444013872005658,0.013662366233608421,9.7239582504582308e-06,6.6639462198435678e-10,0.00091697752973200276,2.66580350616452e-11,0.00070477620248064548,3.0752068115939578e-09,9.3370883665006501e-10,1.7504420664501837e-09,3.6341611321613987e-11,4.7153582270679416e-09,4.9042312578964058e-05,0.0018136063906779396,0.028229850013368613,0.00072950185449898505,4.4160106166562505e-08,2.071574383192433e-09,1.3379431581949699e-08,0.00051766158179273312,0.069438930583825303,2.6930895185990464e-05,0.0025952868348078249,7.7611135330139171e-05,4.2451328958169403e-10,3.5628795415403007e-13,1.2883314679487012e-09,3.3355282556429225e-08
1.1271165488993138e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34883814120228779,0.03187554571726503,0.0018469045228443925,5.6373404480364151e-08,2.0918516188369544e-06,0.1647487764845264,0.013694322019572658,9.6395716778235342e-06,6.7073215238854945e-10,0.00091299216317843328,2.6544693183320806e-11,0.0007051689452783113,3.0755076465844922e-09,9.2630581136076487e-10,1.7555125769553128e-09,3.627791274605276e-11,4.6988911727493417e-09,4.9098266453621255e-05,0.0018047806018173414,0.028225727630670289,0.00072991380687792017,4.4193440522718404e-08,2.0686089942716411e-09,1.3427553829051468e-08,0.0005190559850511673,0.069563293579713067,2.6984256763915994e-05,0.002599285332748255,7.7699685524972958e-05,4.1949998150845392e-10,3.570617787511769e-13,1.2920473857437416e-09,3.3422063530891621e-08
1.1311606356145187e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34872149577591816,0.031731156943892259,0.0018330695127197444,5.6716951363953009e-08,2.1019408574835707e-06,0.1650559457889548,0.01372611403809576,9.5559124800851427e-06,6.750682206066353e-10,0.00090902389255771178,2.6431866802154493e-11,0.00070555959870833836,3.0758130738369837e-09,9.1896851447904122e-10,1.7605614304022936e-09,3.6213630535311703e-11,4.6825273803044925e-09,4.9153743781092734e-05,0.0017960025007043715,0.028221541729096748,0.00073032290315929447,4.4226437911479329e-08,2.0656690821237081e-09,1.3475534216181032e-08,0.00052044505759602194,0.069687074901347651,2.7037304928842253e-05,0.0026032620750518253,7.7787481556932642e-05,4.1454786596432347e-10,3.5783032001783966e-13,1.2957462677245142e-09,3.3488452799285449e-08
1.1352047223297237e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3486054739803009,0.031587452067625726,0.0018193472615293572,5.7060456684973524e-08,2.1120251730682781e-06,0.16536165398575756,0.013757743079504503,9.4729746167514123e-06,6.7940269266815858e-10,0.00090507265403983199,2.6319553029889296e-11,0.00070594817608261732,3.0761230182051882e-09,9.1169642725912782e-10,1.7655886904753297e-09,3.6148774945845645e-11,4.6662665744033145e-09,4.9208748536264108e-05,0.0017872717895906808,0.028217293603775562,0.00073072916787005093,4.4259101767389803e-08,2.0627544454680126e-09,1.3523372685355141e-08,0.00052182881423242357,0.069810277506995685,2.709004156805244e-05,0.0026072171961993218,7.7874529716494403e-05,4.0965616549061058e-10,3.5859361129350558e-13,1.2994281712638565e-09,3.3554452711362604e-08
1.1392488090449287e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3484900717201056,0.031444427692755648,0.0018057367367041476,5.7403912907527406e-08,2.1221044822855123e-06,0.16566590839121842,0.013789209932302197,9.3907520906909692e-06,6.8373543597180641e-10,0.00090113838380597767,2.6207748999468542e-11,0.00070633469060431872,3.0764374052427143e-09,9.044890321419975e-10,1.7705944212507405e-09,3.6083356129242084e-11,4.6501084731027989e-09,4.9263284663005e-05,0.0017785881729044748,0.02821298452955864,0.00073113262527733068,4.4291435488487447e-08,2.0598648842359905e-09,1.3571069186292102e-08,0.0005232072698165127,0.069932904338150803,2.7142468559468147e-05,0.0026111508297405289,7.7960836245050073e-05,4.0482411296610131e-10,3.5935168580375659e-13,1.3030931540115845e-09,3.3620065605398346e-08
1.1432928957601337e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34837528493560799,0.031302080439973637,0.0017922369165915967,5.7747312571676401e-08,2.1321787030187029e-06,0.16596871628558615,0.01382051538311934,9.3092389480103753e-06,6.8806631928168424e-10,0.00089722101805426514,2.6096451864926423e-11,0.0007067191553690609,3.0767561612020592e-09,8.9734581285389921e-10,1.775578687182941e-09,3.601738413287296e-11,4.6340527880650078e-09,4.931735607435801e-05,0.0017699513572324553,0.02820861576134566,0.00073153329939175545,4.4323442436700721e-08,2.0570001995739105e-09,1.3618623676292091e-08,0.00052458043925349184,0.070054958319635624,2.7194587771626964e-05,0.0026150631083008387,7.8046407335206043e-05,4.0005095146302321e-10,3.6010457665792109e-13,1.3067412738824827e-09,3.3685293808158957e-08
1.1473369824753387e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34826110960228057,0.031160406946332677,0.0017788467903207161,5.8090648292972471e-08,2.1422477543256141e-06,0.16627008491317377,0.013851660216665724,9.2284292779261727e-06,6.923952127234363e-10,0.00089332049300534181,2.5985658801275206e-11,0.00070710158336606793,3.0770792130334631e-09,8.9026625450100302e-10,1.7805415530906704e-09,3.5950868900551603e-11,4.6180992247699298e-09,4.937096665272764e-05,0.0017613610513019279,0.028204188534402017,0.0007319312139707966,4.4355125938248489e-08,2.0541601938451475e-09,1.3666036120114112e-08,0.00052594833749559781,0.070176442359703259,2.7246401063662569e-05,0.0026189541635878266,7.813124913108241e-05,3.9533593410509991e-10,3.6085231684681629e-13,1.3103725890441658e-09,3.3750139634872253e-08
1.1513810691905436e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.34814754173038848,0.03101940386520587,0.0017655653576689656,5.843391276198684e-08,2.152311556423844e-06,0.16657002148245956,0.013882645215684247,9.1483172126316159e-06,6.9672198778020987e-10,0.00088943674490783926,2.5875367004389343e-11,0.00070748198747930474,3.0774064883835715e-09,8.832498436602666e-10,1.7854830841435317e-09,3.588382027319511e-11,4.6022474827232633e-09,4.9424120250069566e-05,0.0017528169659630612,0.028199704064671299,0.00073232639252191541,4.4386489284027774e-08,2.0513446706323494e-09,1.3713306489861057e-08,0.00052731097954025687,0.070297359350138228,2.7297910285287316e-05,0.0026228241263977765,7.8215367728612422e-05,3.9067832392766469e-10,3.6159493924059026e-13,1.3139871579056956e-09,3.3814605389200937e-08
1.1554251559057486e-05,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3480345773645927,0.030879067866244208,0.0017523916289310874,5.8777098743837959e-08,2.1623700306765063e-06,0.16686853316619091,0.013913471160906122,9.068896927158208e-06,7.0104651728846926e-10,0.00088556971004368455,2.5765573690886569e-11,0.00070786038048860453,3.0777379155939633e-09,8.7629606846663289e-10,1.790403345848755e-09,3.5816247989490927e-11,4.5864972556592664e-09,4.9476820688080074e-05,0.0017443188141712982,0.028195163549082341,0.00073271885830588376,4.4417535730007254e-08,2.0485534347388806e-09,1.3760434764857288e-08,0.00052866838042808317,0.070417712166357047,2.7349117276776501e-05,0.0026266731266221966,7.8298769175842283e-05,3.8607739373980088e-10,3.6233247658663429e-13,1.3175850391058182e-09,3.3878693363218825e-08
