Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),CH2X(27),CHX(28),CX(26),H2X(49),C2H4(47),HOX(22),H2OX(23),OCX(25),CH4OX(60),C2H6X(52),COX(50),C2H4X(206),CH2OH(40),CH2OX(54),C2H4X(65),CH2(T)(34),CH2O2(180),O(29),C3H6O(211),acetyl(43),C2H3(46),C2H2(334),C2H2(358),C2H2X(360),C4H6(374)
1.0152078393601804e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422922041941282,0.10974959158333243,0.022779624946241948,0.0,1.395073519996902e-05,0.00040139613736374862,2.3748941007382982e-06,2.2118219761986168e-06,5.556653049490711e-08,0.00092613497178727566,1.5802826442610277e-13,0.00033124456007364877,9.7310530539157829e-11,5.4645460482293131e-07,4.8181987345690183e-13,2.6876852915398783e-15,5.8619501584987922e-05,6.9224507616924888e-09,0.0078905573111913638,3.4568527086756891e-06,8.0113084000548267e-05,9.0241663982754959e-08,5.2482676150828429e-09,2.7368476602665863e-09,8.259418976235982e-06,8.7727987487536317e-05,7.8265731307646652e-06,1.0928027354251478e-08,1.509499119223922e-08,6.2897126255795676e-10,5.8790506767468837e-13,6.0739307466095884e-12,5.9627041714343137e-09,7.3800266309554577e-12,3.8007075758072076e-10,4.2802864667072214e-11,9.3768743493585762e-11,1.9595803001997421e-15,1.4722508193556978e-07,4.1329373276499378e-15,4.8551172855525097e-06,8.3592506720954436e-23,5.503841820493649e-15,3.1096876362931788e-14,6.64851747405284e-12,1.2947222159415057e-15,2.913273759626245e-14,4.2174563880000211e-27
1.0182966352895876e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422839758599186,0.10974614980044735,0.022779425918854273,0.0,1.4058514222980913e-05,0.00040347185857618186,2.3958008647342757e-06,2.230663732930272e-06,5.6259317434463454e-08,0.00092884983307172785,1.6036519868441519e-13,0.00033148519004215309,9.8192596384409066e-11,5.5218965206220348e-07,4.8876938312033957e-13,2.7239210668558119e-15,5.8866515468155365e-05,7.0073300354273115e-09,0.007890647530459689,3.4565525630509656e-06,8.0234783833694408e-05,9.0501353654222858e-08,5.2636073621747451e-09,2.7608565393389919e-09,8.3199718644212993e-06,8.8236950665725855e-05,7.8678937263879224e-06,1.1062106682600541e-08,1.5126282331407834e-08,6.3382663080681114e-10,5.9212045121194749e-13,6.1376682265198004e-12,6.0140168324983568e-09,7.4449842586820688e-12,3.8540627476697926e-10,4.326305668357108e-11,9.4945232913887138e-11,1.983603942616132e-15,1.4853921713189486e-07,4.1697912149190542e-15,4.871276099454839e-06,8.5673122361715418e-23,5.5685698805125061e-15,3.1505755195975185e-14,6.7572510350906881e-12,1.3158973198472661e-15,2.9616252798080768e-14,4.3390225360019124e-27
1.021076551626054e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422766090983057,0.10974305682573521,0.022779246502677781,0.0,1.4155902013796061e-05,0.00040534269250806228,2.4147189542662333e-06,2.2477031478327534e-06,5.6888162144814329e-08,0.00093129201906233452,1.6249114090760004e-13,0.00033170024443313404,9.8990717161043476e-11,5.5738516631431426e-07,4.9509270957955485e-13,2.7568866226247204e-15,5.9088904930390632e-05,7.0843742525254462e-09,0.0078907236108790545,3.456282456383136e-06,8.0344139958194396e-05,9.0734964253674615e-08,5.2774060983662598e-09,2.7825802074476408e-09,8.3746842237274485e-06,8.8696164263770737e-05,7.905137173720753e-06,1.1183810082432307e-08,1.5154434097737624e-08,6.3821386992513766e-10,5.9592999402072319e-13,6.1954094459117994e-12,6.0604237662322048e-09,7.5037629875747448e-12,3.9025668414653151e-10,4.3680047602673027e-11,9.6013198615099359e-11,2.0054099739926471e-15,1.4972772640158408e-07,4.2031215736457373e-15,4.8857971093134516e-06,8.7583839790883002e-23,5.6272985357901428e-15,3.1877185028215763e-14,6.8563289738876932e-12,1.3351920642138192e-15,3.0056914723816396e-14,4.4510804230731064e-27
1.0238564679625204e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422692782101308,0.10973996815724607,0.02277906681045817,0.0,1.4253656270043224e-05,0.00040721606248362555,2.4337339026127788e-06,2.264820168246455e-06,5.7522087293638551e-08,0.00093373307597307913,1.6463874484643855e-13,0.00033191387554213107,9.9792881829949782e-11,5.626129577187675e-07,5.0148170002814067e-13,2.7901900103043892e-15,5.9311366589154698e-05,7.1620402027718883e-09,0.007890794926564422,3.4560123704476067e-06,8.0453332378090461e-05,9.0968470456235419e-08,5.2911981541823603e-09,2.8044137111754129e-09,8.429600190529165e-06,8.9156463182028564e-05,7.9424324857203062e-06,1.1306496270847003e-08,1.5182576274175706e-08,6.4261760704823525e-10,5.9975442964752323e-13,6.2535093218165793e-12,6.107044592043079e-09,7.562842602463606e-12,3.9515328870661471e-10,4.4099716559608292e-11,9.7089852095967675e-11,2.027391946639978e-15,1.5092172080102047e-07,4.2366053288605079e-15,4.9002973006555572e-06,8.953131747738897e-23,5.6864778593466587e-15,3.2251892245495693e-14,6.9565710974862934e-12,1.3547135309269854e-15,3.0502833881928787e-14,4.5656990610289423e-27
1.0263583926653402e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422627104346712,0.1097371919747672,0.022778904851553927,0.0,1.4341948544379466e-05,0.00040890425784073794,2.4509303498185311e-06,2.2802919014751272e-06,5.8096983511197134e-08,0.00093592905985373823,1.6659023319188748e-13,0.00033210493430672504,1.0051829284451337e-10,5.6734564125770429e-07,5.0728834684515951e-13,2.8204543724451114e-15,5.9511643240793319e-05,7.2324737132612829e-09,0.0078908551017836705,3.4557693089565844e-06,8.0551466281586972e-05,9.1178536712058574e-08,5.3036052812344489e-09,2.8241579708250537e-09,8.4791987644748376e-06,8.9571659309135621e-05,7.9760424867004299e-06,1.1417758195723057e-08,1.5207896135805321e-08,6.4659508139756344e-10,6.032091720782411e-13,6.3061066863142493e-12,6.1491863896901772e-09,7.6162720698333841e-12,3.9959997017823371e-10,4.4479714912064789e-11,9.8066302436819452e-11,2.047326879704988e-15,1.5200100719853524e-07,4.2668719049278866e-15,4.9133296342349845e-06,9.1315966461358759e-23,5.7401263138436667e-15,3.2591946481375514e-14,7.0477928369059706e-12,1.3724783442684176e-15,3.0908694832782143e-14,4.6710872756088579e-27
1.02886031736816e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422561705197244,0.1097344191645783,0.022778742669258323,0.0,1.4430537870514687e-05,0.00041059449636235705,2.4682055865301025e-06,2.2958266103767944e-06,5.8676031778842807e-08,0.00093812412551663932,1.6855949882633091e-13,0.00033229485445717267,1.0124698922748898e-10,5.7210460754712842e-07,5.1314895152605098e-13,2.8509969884778224e-15,5.9711977315450937e-05,7.3034156228856286e-09,0.007890911537571375,3.4555262607842824e-06,8.0649468869554327e-05,9.1388518281012587e-08,5.3160069759261747e-09,2.8439915641761844e-09,8.5289624822443157e-06,8.9987732965494984e-05,8.0096942675184809e-06,1.1529823765323386e-08,1.5233208419278273e-08,6.5058592867476318e-10,6.0667600933111764e-13,6.3589960972835001e-12,6.1915017675104144e-09,7.6699462903565256e-12,4.0408451810257934e-10,4.4861894698077063e-11,9.9049853498229619e-11,2.067405681544326e-15,1.5308473957660606e-07,4.2972628096245853e-15,4.926345033263467e-06,9.313130737791606e-23,5.7941430551338612e-15,3.2934684435699629e-14,7.1399733427202749e-12,1.390429875264426e-15,3.1318886538961803e-14,4.7786285192678289e-27
1.0313622420709799e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422496579116683,0.10973164967315917,0.022778580263665301,0.0,1.4519424349098074e-05,0.00041228677286111456,2.485559770604258e-06,2.3114243487989996e-06,5.9259249586822227e-08,0.00094031827124926035,1.7054665179792164e-13,0.00033248364268004596,1.019789755930952e-10,5.768899219160745e-07,5.190638810414039e-13,2.8818200656669227e-15,5.9912368318347282e-05,7.3748682079226268e-09,0.007890964289443414,3.4552832243094553e-06,8.0747340743295346e-05,9.1598415106808625e-08,5.3284032283200835e-09,2.8639146641382915e-09,8.5788914480116726e-06,9.0404683401365009e-05,8.0433877197651841e-06,1.1642696580652042e-08,1.5258513213362611e-08,6.5459015335012186e-10,6.1015495635683788e-13,6.4121782798776547e-12,6.2339908786500136e-09,7.7238657536186396e-12,4.0860714564490216e-10,4.5246261694890191e-11,1.0004053543999925e-10,2.0876289959950851e-15,1.5417291929589239e-07,4.3277780776007662e-15,4.9393434648287129e-06,9.4977781832301752e-23,5.8485296233018598e-15,3.3280119909393199e-14,7.2331201480829446e-12,1.4085695910163538e-15,3.1733443573887227e-14,4.8883609877904426e-27
1.0338641667737997e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422431720652472,0.10972888344780882,0.02277841763486723,0.0,1.4608608080084141e-05,0.00041398108217358505,2.5029930597120027e-06,2.3270851701272679e-06,5.9846654433900233e-08,0.00094251149535344103,1.725518024637039e-13,0.0003326713056234245,1.0271425653302325e-10,5.8170164959042551e-07,5.2503350377878372e-13,2.9129258264404061e-15,6.0112815758192702e-05,7.4468337477129502e-09,0.0078910134120846968,3.45504019792633e-06,8.0845082499393726e-05,9.1808227136097257e-08,5.3407940285595167e-09,2.8839274440526578e-09,8.6289857653995546e-06,9.0822509866199979e-05,8.0771227355350048e-06,1.1756380247566713e-08,1.528381060626969e-08,6.5860775986312354e-10,6.1364602807696783e-13,6.4656539580999447e-12,6.2766538749627254e-09,7.7780309486236073e-12,4.1316806647051723e-10,4.5632821671709265e-11,1.0103837843714685e-10,2.1079974677587061e-15,1.552655476710423e-07,4.358417742208446e-15,4.9523248966388319e-06,9.6855836737843449e-23,5.9032875601445921e-15,3.3628266733190796e-14,7.3272408245885244e-12,1.4268989661121649e-15,3.2152400690482861e-14,5.0003234811819135e-27
1.0363660914766196e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422367124434459,0.10972612043663316,0.022778254782954907,0.0,1.4698089162737591e-05,0.0004156774191601399,2.5205056113384015e-06,2.3428091272860879e-06,6.0438263827187431e-08,0.00094470379614531729,1.7457506148870062e-13,0.00033285784989711529,1.0345283661646475e-10,5.8653985569279901e-07,5.3105818954223353e-13,2.9443165084682194e-15,6.0313319147166156e-05,7.5193145246445414e-09,0.0078910589593615584,3.4547971800443865e-06,8.0942694729766796e-05,9.2017954315445408e-08,5.3531793668643781e-09,2.9040300775458559e-09,8.6792455374775125e-06,9.1241211608658008e-05,8.1108992074230963e-06,1.1870878376753834e-08,1.5309100685672913e-08,6.6263875262167059e-10,6.1714923938666268e-13,6.519423854799919e-12,6.3194909070125472e-09,7.8324423637900991e-12,4.1776749474325002e-10,4.6021580389687346e-11,1.0204341267960695e-10,2.1285117423931346e-15,1.5636262597090188e-07,4.3891818355073462e-15,4.9652892970176295e-06,9.8765924143062076e-23,5.9584184091795702e-15,3.3979138767581806e-14,7.4223429823532977e-12,1.4454194826422587e-15,3.2575792821564464e-14,5.114555383562492e-27
1.0388680161794394e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422302785173612,0.10972336058853266,0.022778091708017575,0.0,1.4787867695638208e-05,0.00041737577870480132,2.5380975827824003e-06,2.3585962727399e-06,6.1034095281968126e-08,0.00094689517195525419,1.7661653984499711e-13,0.00033304328207287161,1.0419472039013983e-10,5.9140460524243707e-07,5.3713830955176523e-13,2.975994364740705e-15,6.051387800089344e-05,7.5923128241369217e-09,0.0078911009843340794,3.4545541690881613e-06,8.1040178021711288e-05,9.2227596593658421e-08,5.3655592335414509e-09,2.9242227366993734e-09,8.7296708667643308e-06,9.1660787876605388e-05,8.1447170285222878e-06,1.1986194583703753e-08,1.5334383538509101e-08,6.6668313600173519e-10,6.2066460516185505e-13,6.5734886916630136e-12,6.3625021240764497e-09,7.8871004869516779e-12,4.2240564512388175e-10,4.6412543601913804e-11,1.0305566837192926e-10,2.1491724663090718e-15,1.574641554187257e-07,4.4200703882656719e-15,4.978236634899935e-06,1.0070850092095994e-22,6.0139237156643769e-15,3.4332749902756095e-14,7.5184342700960795e-12,1.4641326302151939e-15,3.300365508022467e-14,5.2310966258713566e-27
1.0413699408822593e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422238697660954,0.10972060385319034,0.022777928410142943,0.0,1.4877943776685702e-05,0.00041907615571509864,2.5557691311566394e-06,2.374446658494088e-06,6.1634166321529287e-08,0.0009490856211277778,1.7867634881082098e-13,0.00033322760868460984,1.0493991237832541e-10,5.9629596315509934e-07,5.4327423644282783e-13,3.0079616636471554e-15,6.0714491838425403e-05,7.6658309346255022e-09,0.0078911395392681858,3.4543111634970847e-06,8.1137532957943354e-05,9.2437153923084206e-08,5.3779336189788574e-09,2.9445055939864743e-09,8.7802618552301929e-06,9.2081237917117514e-05,8.1785760924200538e-06,1.2102332488685924e-08,1.535965925114289e-08,6.7074091434937069e-10,6.2419214024891526e-13,6.627849189220775e-12,6.405687674147107e-09,7.9420058053592014e-12,4.2708273276859124e-10,4.6805717053402813e-11,1.040751757329793e-10,2.1699802867691584e-15,1.5857013719238727e-07,4.4510834299710984e-15,4.9911668798269477e-06,1.0268402942435595e-22,6.0698050265360755e-15,3.4689114058549765e-14,7.6155223752188858e-12,1.4830399059733447e-15,3.3436022760217988e-14,5.3499877700928593e-27
1.0438718655850791e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422174856766172,0.10971785018105998,0.022777764889417185,0.0,1.4968317503104506e-05,0.00042077854512192369,2.5735204133872862e-06,2.3903603360959715e-06,6.223849447699015e-08,0.00095127514202151121,1.8075459996961658e-13,0.00033341083622862516,1.05688417082884e-10,6.0121399424295859e-07,5.4946634426575649e-13,3.0402206890544991e-15,6.091516018221639e-05,7.7398711475459466e-09,0.0078911746756475717,3.4540681617253267e-06,8.1234760116651088e-05,9.2646626256480639e-08,5.3903025136377642e-09,2.9648788226551955e-09,8.8310186042940873e-06,9.2502560976488152e-05,8.2124762931955291e-06,1.221929571672414e-08,1.5384927909467142e-08,6.7481209197992015e-10,6.2773185946581292e-13,6.6825060668501833e-12,6.4490477039356475e-09,7.9971588056768302e-12,4.3179897332739462e-10,4.7201106481082423e-11,1.0510196499564025e-10,2.1909358518790923e-15,1.596805724245891e-07,4.4822209888382062e-15,5.0040800019416159e-06,1.0469297736942606e-22,6.1260638904144045e-15,3.5048245184390797e-14,7.7136150238873827e-12,1.5021428146086412e-15,3.3872931336344883e-14,5.471269996338505e-27
1.0463737902878989e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422111257436581,0.1097150995233543,0.022777601145924947,0.0,1.5058988971448585e-05,0.00042248294187938895,2.5913515862138511e-06,2.4063373566358004e-06,6.2847097287132484e-08,0.00095346373300910761,1.8285140520911508e-13,0.00033359297116380672,1.0644023898329244e-10,6.0615876321449874e-07,5.55715008485204e-13,3.0727737403861129e-15,6.1115882558102975e-05,7.8144357573185471e-09,0.0078912064441854172,3.4538251622416181e-06,8.1331860071541328e-05,9.2856013547773535e-08,5.4026659080649364e-09,2.985342594014818e-09,8.88194121482664e-06,9.2924756300234197e-05,8.2464175254165338e-06,1.2337087897571753e-08,1.5410189598661074e-08,6.7889667317705335e-10,6.3128377761351266e-13,6.7374600427587752e-12,6.4925823588744021e-09,8.0525599739812166e-12,4.3655458294258128e-10,4.7598717613783548e-11,1.0613606640651645e-10,2.2120398105830609e-15,1.6079546220307349e-07,4.5134830918068894e-15,5.0169759719840547e-06,1.0673581729095362e-22,6.1827018576407739e-15,3.5410157259244831e-14,7.8127199811112078e-12,1.5214428683782051e-15,3.4314416464834977e-14,5.5949850362388703e-27
1.0488757149907188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422047894695932,0.10971235183203369,0.02277743717974938,0.0,1.5149958277606164e-05,0.00042418934096468525,2.6092628061890155e-06,2.4223777707477572e-06,6.3459992298232053e-08,0.00095565139247718439,1.8496687672040007e-13,0.00033377401991184979,1.0719538253667129e-10,6.1113033467441736e-07,5.6202060597955991e-13,3.1056231327007422e-15,6.1316658495282899e-05,7.8895270613326081e-09,0.007891234894835928,3.4535821635290505e-06,8.1428833391874114e-05,9.3065315754532805e-08,5.415023792889879e-09,3.0058970796394919e-09,8.9330297871526104e-06,9.3347823133095497e-05,8.2803996841366091e-06,1.245571266568704e-08,1.5435444403298503e-08,6.8299466219532764e-10,6.3484790946333119e-13,6.7927118339957353e-12,6.5362917831196658e-09,8.1082097957652575e-12,4.4134977824714853e-10,4.7998556172229572e-11,1.0717751022563801e-10,2.2332928126648439e-15,1.6191480757083328e-07,4.5448697645539284e-15,5.0298547612869794e-06,1.0881302735899598e-22,6.2397204802053684e-15,3.5774864291561088e-14,7.9128450508241055e-12,1.5409415871198859e-15,3.4760513983729558e-14,5.7211752776168432e-27
1.0513776396935386e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421984763643219,0.10970960705979467,0.022777272990972115,0.0,1.5241225516804465e-05,0.00042589773737794148,2.6272542296784587e-06,2.4384816286109588e-06,6.407719706389037e-08,0.00095783811882625897,1.8710112699696882e-13,0.00033395398885746911,1.079538521778144e-10,6.161287731235298e-07,5.6838351504035452e-13,3.1387711967715407e-15,6.1517487526293831e-05,7.9651473599308777e-09,0.0078912600768057065,3.4533391640849301e-06,8.1525680642511146e-05,9.3274532835686586e-08,5.4273761588118338e-09,3.0265424525117035e-09,8.9842844210468196e-06,9.3771760719043551e-05,8.3144226648921049e-06,1.2575173660208484e-08,1.5460692407534226e-08,6.8710606325957453e-10,6.3842426975546122e-13,6.8482621564556925e-12,6.5801761195544718e-09,8.1641087559339798e-12,4.4618477636323312e-10,4.8400627869025976e-11,1.0822632672616666e-10,2.2546955087381031e-15,1.630386095263225e-07,4.5763810315026201e-15,5.0427163417711717e-06,1.1092509137920437e-22,6.2971213117398286e-15,3.6142380319218345e-14,8.0139980759639094e-12,1.5606404982679127e-15,3.5211259913263364e-14,5.8498837663478311e-27
1.0538795643963584e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421921859451635,0.10970686516005888,0.022777108579673324,0.0,1.5332790783614397e-05,0.00042760812614208403,2.6453260128606789e-06,2.4546489799504591e-06,6.4698729144867303e-08,0.00096002391047068242,1.892542688337902e-13,0.00033413288434860862,1.0871565231921873e-10,6.2115414295867598e-07,5.7480411537164654e-13,3.1722202791651983e-15,6.1718369186992617e-05,8.0412989563939812e-09,0.0078912820385649857,3.4530961624206335e-06,8.1622402383965556e-05,9.3483664750544437e-08,5.439722996613619e-09,3.0472788831917006e-09,9.0357052157380525e-06,9.4196568301287706e-05,8.3484863636992303e-06,1.2695474524930158e-08,1.548593369485097e-08,6.9123088056308779e-10,6.420128732159199e-13,6.9041117248588925e-12,6.6242355097913635e-09,8.2202573388023398e-12,4.51059794900541e-10,4.8804938408650412e-11,1.0928254619410313e-10,2.2762485502403996e-15,1.6416686902366755e-07,4.6080169158182224e-15,5.0555606859409782e-06,1.1307249793145622e-22,6.3549059075819959e-15,3.6512719409470827e-14,8.1161869385524014e-12,1.5805411368684607e-15,3.5666690456245565e-14,5.9811541000491062e-27
1.0563814890991783e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421859177367362,0.10970412608696214,0.022776943945931674,0.0,1.5424654171955239e-05,0.00042932050230269772,2.6634783117268227e-06,2.4708798740382566e-06,6.5324606108914644e-08,0.00096220876583857473,1.9142641532635728e-13,0.00033431071269665141,1.0948078735111439e-10,6.2620650847262917e-07,5.8128278808939407e-13,3.205972742321195e-15,6.1919303016534839e-05,8.1179841569248891e-09,0.0078913008278586362,3.4528531570614038e-06,8.1718999172433803e-05,9.3692711461557439e-08,5.452064297163048e-09,3.0681065421835723e-09,9.0872922699123612e-06,9.4622245122273461e-05,8.3825906770511624e-06,1.2816618908277139e-08,1.5511168348084871e-08,6.9536911827078044e-10,6.4561373454167634e-13,6.9602612527619003e-12,6.6684700941751768e-09,8.2766560281003817e-12,4.5597505195477408e-10,4.9211493487442962e-11,1.1034619892799549e-10,2.2979525894367842e-15,1.6529958697287762e-07,4.6397774394197608e-15,5.0683877668798253e-06,1.1525574135763895e-22,6.4130758246908348e-15,3.6885895658894445e-14,8.2194195597749527e-12,1.6006450455950687e-15,3.6126841998439949e-14,6.1150305544513591e-27
