Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
6.863387481991454e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403992344363913,0.10332642216245697,0.018655070575377072,0.0,0.0029470673004526834,0.0081350006498969313,0.0049262021643878221,6.5300086920809283e-05,1.2805455270281248e-12,0.0025028269737345948,6.672741876214472e-11,0.00040457354555457925,3.1688349495405744e-09,8.3415963215280269e-05,3.6223336029229784e-10,2.395500946947431e-11,0.00019646513585524849,2.9730645831900449e-06,0.0074436370513134512,0.00017880991336453289,0.00023991464512030527,6.1653528972592412e-07,1.1615773559716839e-08,2.479583226512278e-08,1.328488840299742e-07,1.7670266074682827e-10,3.3676305443358647e-06,0.0002378352039021618,2.4542880420699113e-07,0.00016275380051816181,4.7041424645496739e-06,1.5303785387324781e-08,2.22993730751026e-11
6.874861093715059e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403985861323841,0.10331505993876679,0.01864863140047705,0.0,0.0029504965502878929,0.0081552626552810151,0.0049370578221922196,6.5349623108111374e-05,1.2882775611540982e-12,0.002502946455995303,6.682188051412065e-11,0.00040465806577834226,3.1706479563118792e-09,8.3439815004605726e-05,3.6310822395048265e-10,2.4022730333310884e-11,0.00019581881943727346,2.9832507630173939e-06,0.0074428149098533375,0.00017802724928499722,0.00024014584255221331,6.1442430999897168e-07,1.161231857677046e-08,2.479636285410852e-08,1.3300236735496792e-07,1.7772903204209998e-10,3.3852686918632977e-06,0.00023885071775012792,2.4592933947218822e-07,0.0001631605086458153,4.7202620705528451e-06,1.533750778224519e-08,2.2366387356010591e-11
6.886334705438663e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403978667926441,0.10330370276333972,0.018642194368874685,0.0,0.0029539159073124514,0.0081755316405939735,0.0049479121080671781,6.539876648827022e-05,1.2960418667168572e-12,0.0025030617004039484,6.6915733401199915e-11,0.0004047425356095916,3.1724450542973863e-09,8.3462953753208336e-05,3.6398327528105765e-10,2.4090452352374272e-11,0.00019517499118565298,2.9934418257870761e-06,0.0074419930190535626,0.00017724977673432311,0.00024037676589352494,6.1232538452871068e-07,1.1608844890273777e-08,2.479685331515219e-08,1.3315541060960224e-07,1.7875925175992726e-10,3.4029553576281707e-06,0.0002398679675384259,2.4642979249190698e-07,0.00016356735629839011,4.7363894084322178e-06,1.5371225659451179e-08,2.2433456599398529e-11
6.897808317162268e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403970769266166,0.1032923506173678,0.018635759480961217,0.0,0.002957325417219092,0.0081958075401601591,0.0049587650127076218,6.5447518485016259e-05,1.30383850868276e-12,0.0025031727390949668,6.7008978869373817e-11,0.00040482695511690755,3.1742263325652667e-09,8.3485383184950259e-05,3.648585132943111e-10,2.4158175262939404e-11,0.00019453365043601374,3.0036377181552418e-06,0.0074411713785161628,0.00017647745555648495,0.00024060741608100767,6.1023843766355702e-07,1.160535267000344e-08,2.4797303958048451e-08,1.33308015785908e-07,1.7979331951122447e-10,3.4206904376578965e-06,0.00024088694345143628,2.4693016299559999e-07,0.00016397434214195105,4.7525243937442689e-06,1.5404938990185037e-08,2.2500580691459133e-11
6.909281928885872e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403962170405353,0.10328100348208037,0.018629326737114454,0.0,0.0029607251255386927,0.0082160902887507339,0.0049696165269070393,6.5495880525164997e-05,1.3116675519455771e-12,0.0025032796040187484,6.7101618381239062e-11,0.0004049113243699308,3.1759918798514615e-09,8.3507107021183309e-05,3.6573393700885598e-10,2.4225898803449341e-11,0.00019389479634499609,3.0138383870774614e-06,0.0074403499878391765,0.00017571024586690584,0.00024083779404849876,6.0816339398863381e-07,1.1601842084655513e-08,2.4797715090837931e-08,1.3346018486932403e-07,1.8083123488900886e-10,3.4384738281267921e-06,0.00024190763572042403,2.474304507149753e-07,0.00016438146485164512,4.7686669425194077e-06,1.5438647745999989e-08,2.2567759518973767e-11
6.920755540609477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403952876374214,0.10326966133874489,0.018622896137698929,0.0,0.0029641150776390482,0.0082363798215820041,0.00498046664155599,6.5543854038509609e-05,1.3195290613264846e-12,0.0025033823269420101,6.7193653415701735e-11,0.00040499564343931177,3.1777417845583937e-09,8.3528128980494447e-05,3.6660954545149237e-10,2.4293622714504294e-11,0.00019325842789303559,3.0240437798075928e-06,0.0074395288466166934,0.00017494810805229424,0.00024106790072686115,6.0610017833200782e-07,1.1598313301848914e-08,2.4798087019810542e-08,1.3361191983863662e-07,1.8187299746916493e-10,3.4563054253693486e-06,0.00024293003462418195,2.4793065538396175e-07,0.00016478872311166689,4.7848169712601926e-06,1.5472351898755466e-08,2.2634992969303115e-11
6.932229152333081e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403942892170806,0.10325832416866781,0.018616467683066077,0.0,0.0029674953187236877,0.0082566760743136951,0.0049913153476406538,6.5591440457714683e-05,1.3274231015740524e-12,0.0025034809394481623,6.7285085467683764e-11,0.00040507991239666069,3.1794761347537435e-09,8.354845277845551e-05,3.6748533765707193e-10,2.4361346738850627e-11,0.00019262454388712576,3.0342538438966575e-06,0.007438707954438923,0.00017419100277043343,0.00024129773704394163,6.0404871577068559e-07,1.1594766488128887e-08,2.4798420049508764e-08,1.3376322266592125e-07,1.8291860681118582e-10,3.4741851258934189e-06,0.00024395413048965345,2.4843077673867416e-07,0.00016519611561522434,4.800974396939546e-06,1.5506051420612464e-08,2.2702280930379111e-11
6.943702764056686e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403932222760967,0.10324699195319546,0.018610041373554372,0.0,0.0029708658938307434,0.0082769789830472416,0.0050021626362413826,6.5638641218210416e-05,1.3353497373642436e-12,0.0025035754729376917,6.7375916047831382e-11,0.00040516413131449765,3.1811950181692945e-09,8.3568082127376646e-05,3.6836131266836332e-10,2.4429070621369733e-11,0.00019199314296356224,3.0444685271916989e-06,0.0074378873108922406,0.00017343889094992475,0.00024152730392453022,6.0200893163648207e-07,1.159120180897047e-08,2.4798714482731085e-08,1.3391409531648657e-07,1.8396806245893241e-10,3.492112826392976e-06,0.00024497991369253639,2.4893081451737893e-07,0.00016560364106450327,4.8171391369989505e-06,1.5539746284028882e-08,2.276962329069549e-11
6.95517637578029e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403920873078279,0.1032356646737147,0.018603617209489533,0.0,0.0029742268478318498,0.00829728848432402,0.0050130084985312894,6.5685457758088046e-05,1.343309033300406e-12,0.0025036659586285602,6.7466146682226114e-11,0.00040524830026620495,3.1828985221998429e-09,8.358702073606396e-05,3.692374695359203e-10,2.4496794109066934e-11,0.00019136422359066746,3.0546877778346423e-06,0.0074370669155592577,0.00017269173378988586,0.00024175660229032068,5.9998075152164336e-07,1.1587619428782089e-08,2.4798970620535553e-08,1.34064539748819e-07,1.8502136394133998e-10,3.510088423760781e-06,0.00024600737465786508,2.4943076846046173e-07,0.00016601129817063183,4.8333111093466469e-06,1.5573436461755008e-08,2.2837019939299707e-11
6.966649987503895e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403908848024076,0.103224342311654,0.018597195191184645,0.0,0.0029775782254310972,0.0083176045151235733,0.0050238529257748471,6.5731891517995927e-05,1.3513010539132706e-12,0.002503752427556594,6.7555778912097788e-11,0.00040533241932597954,3.1845867339021681e-09,8.3605272309580846e-05,3.7011380731795128e-10,2.456451695106027e-11,0.00019073778407149641,3.0649115442611538e-06,0.0074362467680188669,0.00017194949275960503,0.00024198563305987279,5.9796410128434763e-07,1.1584019510909076e-08,2.4799188762243334e-08,1.3421455791453085e-07,1.8607851077316729e-10,3.5281118151006368e-06,0.00024703650386057529,2.4993063831039491e-07,0.00016641908565364402,4.8494902323558233e-06,1.5607121926829047e-08,2.2904470765784549e-11
6.978123599227499e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403896152467448,0.10321302484848408,0.018590775318940329,0.0,0.0029809200711640137,0.0083379270128618125,0.0050346959093265252,6.577794394103645e-05,1.3593258636609478e-12,0.0025038349105759106,6.7644814293540045e-11,0.00040541648856878674,3.186259739994066e-09,8.3622840549013564e-05,3.7099032508018997e-10,2.4632238898569278e-11,0.00019011382254652224,3.075139775199494e-06,0.0074354268678463132,0.00017121212959815251,0.00024221439714857597,5.9595890705396553e-07,1.1580402217637349e-08,2.4799369205442449e-08,1.3436415175830894e-07,1.8713950245568159e-10,3.5461828977395573e-06,0.00024806729182604736,2.5043042381170595e-07,0.00016682700224244308,4.8656764248628122e-06,1.5640802652572775e-08,2.2971975660279542e-11
6.989597210951104e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403882791245131,0.10320171226571866,0.018584357593044928,0.0,0.0029842524293965996,0.0083582559153891831,0.0050455374406294193,6.58236164726642e-05,1.3673835269289278e-12,0.0025039134383593232,6.7733254397227807e-11,0.00040550050807031514,3.1879176268534532e-09,8.3639729151240285e-05,3.7186702189576928e-10,2.4699959704903668e-11,0.00018949233699630308,3.0853724196693713e-06,0.0074346072146132354,0.00017047960631395024,0.00024244289546861405,5.9396509523621013e-07,1.1576767710197008e-08,2.4799512245991524e-08,1.3451332321786594e-07,1.8820433847738761e-10,3.5643015692395329e-06,0.00024909972913063241,2.5093012471094616e-07,0.00016723504667476473,4.881869606165256e-06,1.5674478612587084e-08,2.3039534513443134e-11
7.001070822674708e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403868769161631,0.10319040454491532,0.01857794201377461,0.0,0.0029875753443243894,0.008378591160988838,0.0050563775112139366,6.586891056058429e-05,1.3754741080300769e-12,0.0025039880413987767,6.7821100808137577e-11,0.00040558447790693116,3.1895604805175123e-09,8.3655941808704373e-05,3.7274389684509478e-10,2.4767679125452053e-11,0.00018887332524412776,3.0956094269807821e-06,0.0074337878078877418,0.00016975188518430039,0.00024267112892893146,5.9198259251805146e-07,1.1573116148766039e-08,2.4799618178023649e-08,1.3466207422389235e-07,1.8927301831469169e-10,3.5824677274091609e-06,0.00025013380640215744,2.5142974075666113e-07,0.000167643217697139,4.8980696960202965e-06,1.570814978074786e-08,2.3107147216454518e-11
7.012544434398313e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403854090989148,0.1031791016676762,0.018571528581393583,0.0,0.0029908888599715668,0.008398932688374763,0.0050672161126964748,6.5913827654652323e-05,1.3835976712046423e-12,0.0025040587500057871,6.7908355125269229e-11,0.00040566839815563637,3.1911883866819111e-09,8.3671482209191243e-05,3.7362094901572165e-10,2.4835396917670514e-11,0.00018825678495864261,3.1058507467328648e-06,0.007432968647234456,0.00016902892875487481,0.00024289909843520094,5.9001132587250912e-07,1.1569447692474057e-08,2.4799687293950363e-08,1.3481040670001195e-07,1.9034554143261194e-10,3.6006812703149541e-06,0.0002511695143204135,2.5192927169936091e-07,0.00016805151406485284,4.9142766146427428e-06,1.5741816131201698e-08,2.3174813661005829e-11
7.024018046121917e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440383876146759,0.10316780361564873,0.01856511729615418,0.0,0.0029941930201901018,0.0084192804366898903,0.0050780532367781343,6.5958369206774699e-05,1.3917542806202504e-12,0.0025041255943118799,6.7995018961371013e-11,0.0004057522688940244,3.1928014307000735e-09,8.3686354035609095e-05,3.7449817750223256e-10,2.4903112841071236e-11,0.00018764271365645695,3.1160963288127386e-06,0.0074321497322145736,0.0001683106998391654,0.00024312680488979222,5.8805122256323934e-07,1.1565762499406003e-08,2.47997198844656e-08,1.3495832256273686e-07,1.9142190728542859e-10,3.6189420962924792e-06,0.00025220684361762475,2.5242871729149109e-07,0.00016845993454191129,4.9304902827032438e-06,1.5775477638361792e-08,2.3242533739294263e-11
7.035491657845522e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403822785304614,0.10315651037052632,0.018558708158297063,0.0,0.0029974878686589409,0.0084396343455042013,0.0050888888752434486,6.6002536670809934e-05,1.3999440003719121e-12,0.0025041886042690511,6.8081093942666054e-11,0.00040583609020023923,3.1943996975825055e-09,8.3700560965773414e-05,3.7537558140611797e-10,2.4970826657211017e-11,0.00018703110870472848,3.1263461233943457e-06,0.0074313310623859334,0.00016759716151789651,0.00024335424919174221,5.8610221014899528e-07,1.1562060726605982e-08,2.4799716238549878e-08,1.3510582372142613e-07,1.9250211531736223e-10,3.63725010395715e-06,0.00025324578507889917,2.5292807728740478e-07,0.00016886847790099915,4.9467106213264498e-06,1.5809134276903894e-08,2.3310307344014637e-11
7.046965269569126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403806167175619,0.10314522191404914,0.018552301168051347,0.0,0.0030007734488832244,0.0084599943548127957,0.0050997230199591338,6.6046331502470993e-05,1.4081668944820248e-12,0.0025042478096502247,6.8166581708581711e-11,0.00040591986215293447,3.1959832719961761e-09,8.3714106672195252e-05,3.7625315983565729e-10,2.5038538129679833e-11,0.00018642196732372829,3.1366000809372877e-06,0.007430512637303063,0.00016688827713840176,0.00024358143223672632,5.8416421648787822e-07,1.1558342530081043e-08,2.4799676643474393e-08,1.3525291207824475e-07,1.9358616496321644e-10,3.6556051922149096e-06,0.00025428632954266101,2.5342735144333497e-07,0.00016927714292344127,4.9629375520891775e-06,1.5842786021762284e-08,2.3378134368351756e-11
7.05843888129273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403788911723785,0.10313393822800469,0.018545896325634741,0.0,0.0030040498041935429,0.0084803604050339692,0.0051105556628728592,6.6089755159228305e-05,1.4164230269003774e-12,0.0025043032400497282,6.825148391148096e-11,0.00040600358483123292,3.1975522382639498e-09,8.3726994821873145e-05,3.7713091190580143e-10,2.510624702408925e-11,0.00018581528658938458,3.1468581521856651e-06,0.0074296944565172352,0.00016618401031396403,0.00024380835491703097,5.8223716974148169e-07,1.1554608064805034e-08,2.4799601384805369e-08,1.3539958952812496e-07,1.9467405564903231e-10,3.6740072602725269e-06,0.00025532846790106667,2.5392653951736761e-07,0.0001696859283991636,4.9791709970185672e-06,1.587643284812584e-08,2.3446014705972997e-11
7.081386104739939e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403752507263389,0.10311138509460518,0.018533093085103605,0.0,0.0030105750125177856,0.008521110391991351,0.0051322164114826858,6.6175494786127565e-05,1.4330352620979579e-12,0.0025044028933909309,6.8419538300771245e-11,0.00040617088268324753,3.2006466819297729e-09,8.3750813090215616e-05,3.7888693346038549e-10,2.5241656151214986e-11,0.00018460929465772841,3.1673864401906331e-06,0.0074280588260259104,0.00016478918510885846,0.00024426142273564977,5.7841563117987401e-07,1.154709094275262e-08,2.4799345010452671e-08,1.3569171925041728e-07,1.9686135780461369e-10,3.7109519341789061e-06,0.00025741749014142204,2.5492465646118155e-07,0.00017050385591291654,5.0116571197264712e-06,1.5943711647373991e-08,2.3581934898106826e-11
7.102038605842427e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403717609526666,0.10309110340771188,0.01852157751615699,0.0,0.0030164165818983161,0.008557805451045267,0.0051517058699029668,6.6251405686116278e-05,1.4481005888478619e-12,0.0025044799642113601,6.856880145760968e-11,0.00040632128303363458,3.2033825602346496e-09,8.3770037354979467e-05,3.8046793796414308e-10,2.5363513238263051e-11,0.00018353228512992009,3.1858754799162351e-06,0.0074265875895135006,0.00016354927485088793,0.00024466830220633382,5.7501297059006458e-07,1.1540271427458073e-08,2.479899513409113e-08,1.3595324955934054e-07,1.9884306018598144e-10,3.7443618069661345e-06,0.00025930297102134649,2.5582266492065297e-07,0.00017124039066073057,5.0409161355447964e-06,1.6004245501617177e-08,2.3704444345357644e-11
7.122691106944914e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403680717605454,0.10307083689601568,0.018510068909056779,0.0,0.0030222289283860127,0.008594519175174703,0.0051711903408292242,6.6326136716262119e-05,1.4632745989456865e-12,0.0025045452562305693,6.8716193651155301e-11,0.00040647152498291298,3.2060724037596829e-09,8.3787187891884495e-05,3.8204949159213718e-10,2.548535841836562e-11,0.00018246319628933345,3.2043770948995794e-06,0.0074251171374024923,0.00016232377166353282,0.00024507435181475703,5.7164467504611069e-07,1.1533401564753302e-08,2.4798534071349337e-08,1.3621347766541396e-07,2.008371982757907e-10,3.7779223415671681e-06,0.00026119347697079685,2.5672039079448686e-07,0.00017197729724696063,5.0701950650165235e-06,1.6064763045308605e-08,2.3827124895268715e-11
7.143343608047402e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403641857418591,0.10305058545509975,0.01849856726467921,0.0,0.003028012298288257,0.008631251231939514,0.0051906697800724721,6.6399696427624783e-05,1.4785576627221703e-12,0.0025045989356496491,6.886172495117334e-11,0.00040662160900455086,3.2087166917777418e-09,8.3802285861452004e-05,3.8363158940922698e-10,2.5607190396139855e-11,0.00018140200619116417,3.2228910080134412e-06,0.0074236474669659739,0.00016111247285666407,0.0002454795766390141,5.6831033704596873e-07,1.152648222160435e-08,2.4797963426586849e-08,1.3647241435380076e-07,2.0284376849091145e-10,3.8116329623164557e-06,0.00026308895686412041,2.576178327355133e-07,0.00017271456892012352,5.0994934694436089e-06,1.6125264142460074e-08,2.3949975944232476e-11
