Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),HOCOX(206)
4.795915810907175e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413177439879958,0.11070587782248917,0.022492022502311752,0.0,8.7097547123424047e-06,0.00012424690259460339,3.2893766020690027e-05,2.3573727692095328e-07,6.1746492710615873e-17,0.00041739190070827942,3.3485927083664723e-15,0.00025077644090329421,8.8798240569161358e-12,3.0869769470602083e-08,1.4550860803325448e-12,1.5152154251571814e-14,1.9613719331442529e-05,3.0525847608990224e-10,0.0074997087812014385,0.0005970441228125374,6.2305293828000146e-05,5.3680623773458102e-07,2.335287830663375e-09,6.0794493655109686e-10,2.9014363688374579e-13,6.6880671317273404e-09,1.3324013568602134e-05,2.5607594217827153e-07,4.9152927567289347e-10,2.3194167342178616e-06,4.8065287107346387e-10,1.021826250537428e-10,8.2205285758290942e-13,3.9331080645910565e-14
4.8116414374719824e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441260491832017,0.1107002292927524,0.022490971167847006,0.0,8.8013873071024774e-06,0.00012504338490200217,3.3171277311355538e-05,2.3796467427409339e-07,6.2642859150072937e-17,0.00041872214525385073,3.403026926962847e-15,0.000251225532843142,8.9677851294045858e-12,3.1329960696157431e-08,1.4702059612672538e-12,1.5340875325438809e-14,1.9766750627418343e-05,3.0931089722560042e-10,0.007503729085005747,0.00059862055324808906,6.2400435568965226e-05,5.390491688903861e-07,2.3426219592001308e-09,6.0981139650787291e-10,2.9104686958334521e-13,6.7054988976706864e-09,1.3338180365870861e-05,2.5741568062607279e-07,4.964302156262743e-10,2.3349818175770959e-06,4.87041902690419e-10,1.0304349985449144e-10,8.2762621935322956e-13,3.9702561569723762e-14
4.82736706403679e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412036611042977,0.11069461951042818,0.02248991998938854,0.0,8.8935988381327861e-06,0.00012584156721981134,3.3449817968350216e-05,2.4020534047902258e-07,6.3548414692887803e-17,0.00042005202099007878,3.4581561216923556e-15,0.00025167298678611494,9.0563138376380333e-12,3.1795174358353809e-08,1.4854085522982527e-12,1.5531141622885704e-14,1.9920311036200772e-05,3.1340334617473516e-10,0.0075077100838679871,0.00060019452852252996,6.249529429300925e-05,5.4129175099579623e-07,2.3499533448510463e-09,6.1167725083928387e-10,2.9194972995410331e-13,6.7228536352289189e-09,1.3352211411955142e-05,2.5875645218356921e-07,5.0136001824727749e-10,2.3505823076952894e-06,4.9349412447477908e-10,1.039075609779922e-10,8.3321233443311537e-13,4.0075901990602537e-14
4.8430926906015976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411472480173336,0.11068904810478059,0.022488868966808715,0.0,8.9863905330142491e-06,0.0001266414436956143,3.3729385560122432e-05,2.4245930525039023e-07,6.4463212466354273e-17,0.00042138152692169006,3.5139866881954211e-15,0.00025211880865016117,9.1454117835161012e-12,3.2265444479066556e-08,1.5006937826735581e-12,1.5722958341177857e-14,2.0074399618269605e-05,3.1753608036698166e-10,0.0075116521497106369,0.00060176605100018866,6.2589872449905743e-05,5.4353397794858867e-07,2.3572819824776269e-09,6.1354249824479781e-10,2.9285221839424613e-13,6.7401322727872198e-09,1.3366108844927312e-05,2.6009826331993012e-07,5.0631873516066579e-10,2.3662180790696616e-06,5.000099433811523e-10,1.0477480090123853e-10,8.388112126558537e-13,4.0451104145227826e-14
4.858818317166405e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410912488195881,0.1106835147085907,0.022487818099980905,0.0,9.0797636161267577e-06,0.00012744300851021362,3.4009977675134345e-05,2.4472659820977103e-07,6.538730564764867e-17,0.0004227106620569902,3.5705250568476568e-15,0.00025256300433221344,9.235080565952001e-12,3.2740805156848382e-08,1.5160615809287662e-12,1.5916330660502521e-14,2.0229015433317885e-05,3.2170935795385829e-10,0.0075155556509363822,0.00060333512302723291,6.2684172450631315e-05,5.4577584358314467e-07,2.3646078669626279e-09,6.1540713742613542e-10,2.9375433539015086e-13,6.7573357357121159e-09,1.3379874782120321e-05,2.6144112061950706e-07,5.1130641756788276e-10,2.3818890069864916e-06,5.0658976750731667e-10,1.0564521216347587e-10,8.4442286426063645e-13,4.0828170134835112e-14
4.874543943731213e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410356597951456,0.1106780189581231,0.022486767388779468,0.0,9.1737193086337307e-06,0.00012824625587720085,3.4291591921960795e-05,2.4700724888568508e-07,6.6320747463689262e-17,0.0004240394254078696,3.6277776927913082e-15,0.00025300557970823963,9.3253217808681775e-12,3.3221290566504817e-08,1.5315118749146617e-12,1.6111263744098603e-14,2.0384157540234947e-05,3.2592343780735964e-10,0.0075194209524614437,0.00060490174693163408,6.2778196668252079e-05,5.4801734167665629e-07,2.3719309932094816e-09,6.1727116709034062e-10,2.9465608145620252e-13,6.7744649432802388e-09,1.3393511320039112e-05,2.6278503077594789e-07,5.1632311629292678e-10,2.3975949675097247e-06,5.1323400609205692e-10,1.065187873665217e-10,8.5004730025524596e-13,4.12071020702583e-14
4.89026957029602e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409804772633843,0.11067256049309304,0.022485716833079747,0.0,9.2682588284688471e-06,0.00012905118004253615,3.4574225929378475e-05,2.4930128671361985e-07,6.7263591191024575e-17,0.00042536781598980855,3.6857510959661363e-15,0.00025344654063329529,9.4161370211919709e-12,3.3706934958669253e-08,1.5470445918242475e-12,1.6307762738386875e-14,2.053982499709007e-05,3.301785795185883e-10,0.0075232484157486158,0.00060646592502312899,6.287194743877075e-05,5.5025846596594837e-07,2.3792513561424394e-09,6.1913458594981258e-10,2.955574569761221e-13,6.7915208076832324e-09,1.3407020534279354e-05,2.6413000058649157e-07,5.2136888241969086e-10,2.4133358374698421e-06,5.199430695130002e-10,1.0739551917501169e-10,8.5568453216866317e-13,4.1587902286990432e-14
4.905995196860828e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440925697578631,0.11066713895663353,0.022484666432758017,0.0,9.3633833903236048e-06,0.00012985777528413695,3.4857877346445739e-05,2.5160874103605248e-07,6.8215890155634728e-17,0.00042669583282188231,3.7444518011397297e-15,0.00025388589294157601,9.5075278768514176e-12,3.4197772659377271e-08,1.562659658219187e-12,1.650583277310048e-14,2.0696016861117194e-05,3.3447504339638348e-10,0.007527038398839953,0.00060802765959322175,6.2965427061981445e-05,5.5249921013163972e-07,2.3865689507071559e-09,6.2099739271853403e-10,2.9645846243964606e-13,6.8085042384135421e-09,1.3420404479450259e-05,2.6547603694628248e-07,5.264437666309116e-10,2.4291114944529578e-06,5.2671736928444853e-10,1.082754003166307e-10,8.6133457178992544e-13,4.1970572952170979e-14
4.9201482607691546e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408767373113045,0.1106622908555259,0.022483721205215162,0.0,9.4494967082381444e-06,0.00013058513506791755,3.5114031580403734e-05,2.5369694520566207e-07,6.9081087565315594e-17,0.00042789072760678038,3.7979097080794498e-15,0.00025427993945688186,9.5902731097121524e-12,3.4643995299713288e-08,1.5767835655995448e-12,1.6685443270286654e-14,2.0837037126992646e-05,3.38377407061365e-10,0.0075304176312455421,0.00060943113337473553,6.3049328764179752e-05,5.5451554960790784e-07,2.3931524146998797e-09,6.2267339441440597e-10,2.972690514190227e-13,6.8237281417756308e-09,1.3432344606224337e-05,2.6668838734302779e-07,5.3103609981285592e-10,2.4433392280678117e-06,5.3287035718926478e-10,1.0906998006434714e-10,8.664305684415105e-13,4.2316577538226802e-14
4.934301324677481e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408280978159737,0.11065747212483287,0.022482776103340176,0.0,9.5360857723646406e-06,0.00013131383968694753,3.537100634327438e-05,2.5579606168759007e-07,6.9954025895231388e-17,0.00042908531815263423,3.8519668640037207e-15,0.00025467269192529961,9.6734870312274079e-12,3.5094477513814957e-08,1.5909740617143884e-12,1.6866334168226367e-14,2.0978480709865229e-05,3.4231364388509855e-10,0.0075337670482221635,0.0006108326313900551,6.3133014298442686e-05,5.5653157135254311e-07,2.3997336285818156e-09,6.2434889834998476e-10,2.9807934138621291e-13,6.8388947583340453e-09,1.3444186380364965e-05,2.6790161245765077e-07,5.3565209604627825e-10,2.4575949524224449e-06,5.3907682237424965e-10,1.0986709972033315e-10,8.7153695903147832e-13,4.2664100650891271e-14
4.948454388585808e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440779776506254,0.11065268251137123,0.022481831127044792,0.0,9.6231514614233297e-06,0.00013204388503464592,3.5628799963618431e-05,2.5790611167935429e-07,7.0834744122241551e-17,0.00043027960375183736,3.9066281052352782e-15,0.00025506415455683472,9.7571707942066812e-12,3.5549244480324149e-08,1.6052310918170676e-12,1.7048509172345775e-14,2.1120346920665868e-05,3.4628394511846453e-10,0.0075370869038036605,0.00061223215527177394,6.321648526929835e-05,5.5854727066918396e-07,2.4063125887120218e-09,6.2602390359638348e-10,2.9888933263551972e-13,6.8540047390762259e-09,1.3455931255853929e-05,2.6911571749830069e-07,5.4029179214800619e-10,2.4718785798051335e-06,5.4533706718628867e-10,1.1066675411485481e-10,8.7665375304661469e-13,4.3013143997727588e-14
4.9626074524941344e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407317708178801,0.11064792176412053,0.022480886276241334,0.0,9.7106946519755662e-06,0.0001327752670244276,3.5887410783448236e-05,2.6002711631750903e-07,7.1723281255330455e-17,0.00043147358369915274,3.9618982910196156e-15,0.00025545433154794254,9.8413255494814283e-12,3.6008321426290388e-08,1.6195546008092217e-12,1.7231971977449295e-14,2.1262635069743264e-05,3.50288502479822e-10,0.0075403774498592445,0.00061362970664054065,6.3299743259506559e-05,5.6056264281863975e-07,2.4128892914633341e-09,6.2769840922795218e-10,2.9969902566097433e-13,6.8690587316979447e-09,1.3467580672777235e-05,2.7033070772387254e-07,5.44955224036856e-10,2.4861900229741104e-06,5.5165139471261705e-10,1.1146893811999993e-10,8.8178096062444274e-13,4.3363709042036705e-14
4.976760516402461e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406840782085122,0.1106431896342045,0.022479941550842729,0.0,9.7987162184156925e-06,0.00013350798158948401,3.614683715825134e-05,2.6215909667766115e-07,7.2619676335579212e-17,0.00043266725729171579,4.0177823035413954e-15,0.00025584322708156249,9.9259524459026961e-12,3.6471733626918342e-08,1.633944533254835e-12,1.7416726267797283e-14,2.1405344466856443e-05,3.543275081541954e-10,0.007543638936111991,0.00061502528710504238,6.3382789830478511e-05,5.6257768304763921e-07,2.4194637332219803e-09,6.2937241432501811e-10,3.0050842072192214e-13,6.8840573760777629e-09,1.347913605730979e-05,2.7154658844101043e-07,5.4964242804821456e-10,2.5005291951517258e-06,5.5802010877953231e-10,1.1227364664973715e-10,8.869185923801351e-13,4.3715797615351979e-14
4.989498273919955e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440641420458914,0.11063895498111853,0.022479091405133603,0.0,9.8783453605317115e-06,0.00013416856070444576,3.6381016846759118e-05,2.6408728061399381e-07,7.3433182745874285e-17,0.00043374130101270469,4.0686067902950003e-15,0.000256192140862002,1.000252128128983e-11,3.6892532178781498e-08,1.6469522184294381e-12,1.7584112385600234e-14,2.1534142520364252e-05,3.5799222578509429e-10,0.0075465496322891538,0.0006162796257199076,6.345735225454808e-05,5.6439093151495112e-07,2.4253787946808285e-09,6.3087859019369822e-10,3.0123662178144731e-13,6.8975093624999637e-09,1.3489456673201315e-05,2.7264164687876473e-07,5.5388126695100577e-10,2.5134580870617596e-06,5.6379870363893621e-10,1.1300003862517524e-10,8.9155138207983721e-13,4.403398135140033e-14
5.002236031437449e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405990124387723,0.11063474312975843,0.022478241360869629,0.0,9.958363327984303e-06,0.00013483021298983414,3.6615854633833335e-05,2.6602438718532332e-07,7.4253114248522022e-17,0.00043481509550990442,4.1199360413293391e-15,0.00025654002306952739,1.0079474314686937e-11,3.7316881291579479e-08,1.6600136205750845e-12,1.7752550253356073e-14,2.1663280721173059e-05,3.6168514335535251e-10,0.0075494371696403339,0.00061753237035162682,6.3531745785913222e-05,5.6620390375182554e-07,2.4312920192056395e-09,6.3238435921288442e-10,3.0196458210560402e-13,6.9109175001888073e-09,1.3499703286824711e-05,2.7373743487896267e-07,5.5813941687307706e-10,2.5264093069315928e-06,5.6962182082096578e-10,1.1372846773111176e-10,8.9619263141722573e-13,4.435340160322412e-14
5.014973788954943e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405568523395428,0.11063055390307597,0.022477391417988497,0.0,1.0038770753679592e-05,0.00013549293552119596,3.68513493486792e-05,2.6797043162920435e-07,7.5079499370842921e-17,0.00043588864027586336,4.1717736634795405e-15,0.00025688687672555365,1.0156812379482805e-11,3.7744799489978732e-08,1.6731286986311916e-12,1.792204253529321e-14,2.1792758564846175e-05,3.6540640193416941e-10,0.0075523017258271371,0.00061878352214817997,6.3605971520193177e-05,5.6801659624016165e-07,2.4372034041904569e-09,6.3388972072146317e-10,3.0269230182781885e-13,6.9242822439164633e-09,1.3509876908911542e-05,2.7483395639757475e-07,5.6241690385973129e-10,2.5393827924422601e-06,5.7548968334536176e-10,1.1445893034700404e-10,9.0084234920501377e-13,4.4674059844442387e-14
5.027711546472437e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405149383666037,0.1106263871253846,0.022476541576428238,0.0,1.0119568269085445e-05,0.00013615672538653501,3.7087499829373236e-05,2.6992542914324452e-07,7.5912366661067409e-17,0.00043696193480469105,4.2241232786700924e-15,0.0002572327048427132,1.0234536307761279e-11,3.8176305329609423e-08,1.6862974113488533e-12,1.8092591888915799e-14,2.1922575546544239e-05,3.6915614289488669e-10,0.0075551434771481824,0.0006200330822497531,6.368003054003262e-05,5.6982900545064874e-07,2.4431129470392112e-09,6.3539467405066162e-10,3.0341978124904101e-13,6.9376040549363684e-09,1.3519978541033807e-05,2.7593121541464759e-07,5.6671375424569863e-10,2.5523784815654848e-06,5.8140251471354447e-10,1.151914228798129e-10,9.0550054308228e-13,4.4995957208599309e-14
5.0391755282381816e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404774247568257,0.11062265607523403,0.022475776805602442,0.0,1.0192620080400243e-05,0.00013675504643907192,3.730059498861749e-05,2.7169259430950812e-07,7.6667513087728147e-17,0.00043792768551102968,4.2716786920781533e-15,0.00025754307579530422,1.0304818443154233e-11,3.8567743379591594e-08,1.6981950761922598e-12,1.8246992294511923e-14,2.2039700375507146e-05,3.7255537928583206e-10,0.0075576816997976054,0.00062115632637806638,6.3746542001590428e-05,5.7145992860457364e-07,2.4484299584384751e-09,6.3674878250404823e-10,3.0407430756234749e-13,6.9495573549523731e-09,1.3529009278952503e-05,2.7691938239876157e-07,5.7059749671457758e-10,2.5640935348305537e-06,5.8676269641781948e-10,1.1585239879086514e-10,9.0970017141785897e-13,4.5286725208021029e-14
