Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),CH2X(134),CHX(26),COX(37),H2X(36),C2H6X(39),CX(24),C2H3X(136),HOX(23),C2H5X(38),C2H4X(51),C2H3X(50),CH2(T)(29),C3H8X(43),C3H6(150),C3H6X(167),C3H5X(165),HOCXO(25),C3H5X(166),C3H5X(153),allyl(170),C4H8(212),C4H8X(300),H2OX(35),C4H7X(299),C4H7X(215),C4H7(303),C4H7X(360),C4H8(158),C4H8X(467)
3.2492118012072555e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105943642552924,0.099967625739180874,1.5916798087512569e-56,0.099972122686433337,3.0689581036636018e-38,5.258838173607793e-26,6.2839006740414051e-16,2.5517832362905492e-22,5.0566550538508301e-44,3.2299000044011458e-13,1.6298840638977803e-43,5.729776288759186e-23,5.5948513389608872e-32,4.6871493453229784e-37,8.2206781980520524e-36,3.1219116925136949e-37,7.4330736081074021e-37,8.4151306268809617e-47,3.2374260411571964e-05,2.7877313566069514e-05,8.4541334413699395e-14,4.0776259502990973e-13,3.0449494103736183e-23,6.2851510481638897e-16,4.8205885346747404e-17,4.494931746280831e-17,1.2500698867591337e-19,1.2696863571780035e-29,4.2035113843228116e-26,8.1758474392016784e-28,9.3172399275902476e-37,2.5922010224297869e-26,1.8280587861009549e-34,7.4772158927378021e-51,2.5117814950367114e-53,9.3763855229560928e-32,1.7481649992990363e-47,1.376138740293343e-66,7.9514705539195534e-71,1.2193715699230233e-73,1.3019318693971886e-27,6.0968578496153458e-74,1.6750375451983421e-76,2.6520869524691223e-74,4.5412947900478271e-87,1.8731598929957162e-91,4.3151465273831048e-42,2.7413337519215698e-94,2.5240214825247007e-96,4.4122765860685889e-92,7.3841398610281584e-94,4.9221590895365447e-85,2.2288851154007456e-89
3.2717589944140275e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105931590583174,0.099967582021862372,1.6250396888452911e-56,0.099972045884054339,3.1348985504768416e-38,5.369058075234328e-26,6.3274901396917382e-16,2.5770318930590646e-22,5.1626379836114367e-44,3.2579343914196996e-13,1.6608419554656966e-43,5.8095184631306419e-23,5.6966336618196508e-32,4.7603352684733023e-37,8.3351402000610668e-36,3.1653801576356806e-37,7.5414220421878994e-37,8.7126858664258568e-47,3.2417977727254138e-05,2.7954115945042996e-05,8.4564962096672516e-14,4.1059188479114647e-13,3.0450187409981413e-23,6.3287536928715707e-16,4.8408915087949805e-17,4.5555088354368523e-17,1.2632489390636733e-19,1.2992380830281398e-29,4.2671499918368261e-26,8.3539776631739903e-28,9.6002485967774276e-37,2.6110698035693055e-26,1.8458115407879923e-34,7.7889385919764674e-51,2.6211665461043579e-53,9.5739215379249225e-32,1.7925236978867277e-47,1.4478799871313099e-66,8.421662878728922e-71,1.2929927139245786e-73,1.3109788878602436e-27,6.4649635696231382e-74,1.7624318789370766e-76,2.8123400515934276e-74,4.8547705816843933e-87,2.0163806437916032e-91,4.4278065078318289e-42,2.9534374912000912e-94,2.6986040145523405e-96,4.7194872943661139e-92,7.8360262357506927e-94,5.2227768462267124e-85,2.3814864296279667e-89
3.2943061876207995e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410591970529927,0.09996753911196983,1.6588624186883058e-56,0.099971969941107922,3.201776506321927e-38,5.4808072003477917e-26,6.371079501172403e-16,2.6022944063946957e-22,5.2700914122692526e-44,3.2859763047088717e-13,1.6921076517058234e-43,5.8898109689957973e-23,5.7993995806933973e-32,4.8340722513334553e-37,8.45039339420417e-36,3.209149088479064e-37,7.6505558012688999e-37,9.0182496696286201e-47,3.2460887616950661e-05,2.8030058891467116e-05,8.458783289735751e-14,4.134211732722589e-13,3.0450845771806438e-23,6.3723562609733527e-16,4.8609635636765596e-17,4.6163390409073887e-17,1.2764555554822902e-19,1.3292516324783452e-29,4.3311147132570766e-26,8.5344973561034791e-28,9.8894773568256053e-37,2.6299385730630477e-26,1.8635702732538314e-34,8.1109606963912485e-51,2.7344033850328704e-53,9.7742128209923528e-32,1.8375948532209522e-47,1.5227534252185258e-66,8.9156112260989744e-71,1.370436194519665e-73,1.3200258996640196e-27,6.8521809725985866e-74,1.8536449062347269e-76,2.9809200385699351e-74,5.1871877212152143e-87,2.1693039218490384e-91,4.5425250319677728e-42,3.1801223401046452e-94,2.8837569554113099e-96,5.0454288083808372e-92,8.3116564898947642e-94,5.5391583685216124e-85,2.5432003691797481e-89
3.3168533808275715e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105907984248348,0.099967496994592231,1.6931511862217069e-56,0.099971894847976334,3.2695985842079503e-38,5.594096080382422e-26,6.4146687598402048e-16,2.6275703355481913e-22,5.3790254691980346e-44,3.3140254972068865e-13,1.7236811374879621e-43,5.9706537916749905e-23,5.9031494147637087e-32,4.9083599317738511e-37,8.566437778845662e-36,3.2532184844227036e-37,7.7604748778159483e-37,9.3319686552595367e-47,3.250300499173467e-05,2.8105152023056466e-05,8.4609971590499348e-14,4.1625046049876417e-13,3.045156291442132e-23,6.4159587534406116e-16,4.8808068696810796e-17,4.6774194807778759e-17,1.2896893496526275e-19,1.3597306641691925e-29,4.3954017814479588e-26,8.7174164238462421e-28,1.0185009021431959e-36,2.6488073313433837e-26,1.8813347182441081e-34,8.4435310240395483e-51,2.8515952401983316e-53,9.9772780661771501e-32,1.8833824563174743e-47,1.6008692571616018e-66,9.4343106244794046e-71,1.451868205558229e-73,1.3290729049960406e-27,7.2593410277914245e-74,1.9488110929744487e-76,3.1581892527077725e-74,5.5395287050980037e-87,2.3325028423743619e-91,4.6593232026415097e-42,3.4222657313124223e-94,3.0800297138630921e-96,5.3910817998663596e-92,8.8120734770277724e-94,5.8719946049520467e-85,2.7144914618349602e-89
3.3394005740343435e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105896425015816,0.099967455655093823,1.727909179379335e-56,0.099971820595149502,3.3383713971440662e-38,5.70893524670489e-26,6.4582579170352053e-16,2.652859253980339e-22,5.4894502837570802e-44,3.3420817299391264e-13,1.755562394646936e-43,6.0520469164938756e-23,6.0078834687791389e-32,4.9831979552071137e-37,8.6832733523760387e-36,3.2975883448554082e-37,7.8711792643124952e-37,9.6539908172500716e-47,3.2544344487326765e-05,2.8179404849886548e-05,8.4631402140905667e-14,4.1907974649569556e-13,3.0452267133191621e-23,6.4595611712317402e-16,4.9004235932768335e-17,4.7387473003293088e-17,1.3029499406286612e-19,1.3906788368073988e-29,4.4600074598300911e-26,8.9027446593649421e-28,1.0486926729882283e-36,2.6676760788345051e-26,1.8991046201851747e-34,8.7869020734723544e-51,2.9728472214660611e-53,1.0183135957456841e-31,1.9298904529542343e-47,1.6823406254491439e-66,9.978789105209152e-71,1.5374607638851949e-73,1.3381199040402332e-27,7.6873038194262732e-74,2.0480684951646269e-76,3.3445227387281803e-74,5.912818631487626e-87,2.5065794136193536e-91,4.7782221554454467e-42,3.680790423488504e-94,3.2879955697746977e-96,5.7574698672455083e-92,9.3383568808484464e-94,6.2220008556645398e-85,2.8958438495745099e-89
3.3619477672411155e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410588502522478,0.099967415079109126,1.7631395860876084e-56,0.099971747173223782,3.408101558139672e-38,5.8253352306144169e-26,6.5018469740790521e-16,2.6781607489118137e-22,5.6013759852914487e-44,3.3701447717537344e-13,1.7877514021758948e-43,6.1339903287833257e-23,6.1136020335827037e-32,5.058585974490226e-37,8.8009001132115426e-36,3.3422586691757623e-37,7.9826689532595665e-37,9.984465524318957e-47,3.2584920469179669e-05,2.8252826775598708e-05,8.4652147729909667e-14,4.2190903128761078e-13,3.0452914229412317e-23,6.5031635152923462e-16,4.919815896330306e-17,4.8003196719847565e-17,1.316236952804762e-19,1.4220998091613442e-29,4.5249280426239075e-26,9.0904917437982493e-28,1.0795313943664304e-36,2.6865448159525616e-26,1.916879732857856e-34,9.1413300390917106e-51,3.0982663377525359e-53,1.0391805168947868e-31,1.9771227440628324e-47,1.7672836656538489e-66,1.0550108504075681e-70,1.6273918640243795e-73,1.347166896976986e-27,8.1369593201222148e-74,2.1515588239654216e-76,3.5403085845348389e-74,6.3081266864355083e-87,2.6921657434682469e-91,4.8992430581435273e-42,3.9566664585620498e-94,3.5082525085634701e-96,6.1456610470608309e-92,9.8916241992538109e-94,6.5899174217033742e-85,3.0877619441412379e-89
3.3844949604478875e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105873782535364,0.099967375252538015,1.7988455942656649e-56,0.099971674572900765,3.4787956802045954e-38,5.9433065633428845e-26,6.5454359322737632e-16,2.7034744208867738e-22,5.7148127031321931e-44,3.3982143990658696e-13,1.8202481364108989e-43,6.216484013879338e-23,6.2203053866216255e-32,5.1345236498250345e-37,8.9193180597936634e-36,3.387229456791941e-37,8.0949439371754355e-37,1.0323543519598584e-46,3.2624747037468829e-05,2.8325427098591385e-05,8.4672230780969125e-14,4.2473831489860022e-13,3.0453635467404596e-23,6.5467657865554204e-16,4.9389859354312253e-17,4.862133795247238e-17,1.3295500158408087e-19,1.4539972400568099e-29,4.5901598550691573e-26,9.2806672475280009e-28,1.1110254443114588e-36,2.7054135431057917e-26,1.9346598190816706e-34,9.5070748262752272e-51,3.2279615145825583e-53,1.0603304365084536e-31,2.0250831861229576e-47,1.8558175601323599e-66,1.1149365274950853e-70,1.721845635649548e-73,1.3562138839832078e-27,8.6092281782480811e-74,2.2594275113243912e-76,3.7459482650747947e-74,6.7265676693754435e-87,2.8899252859338302e-91,5.0224071101108766e-42,4.2509131870018541e-94,3.7414240777436985e-96,6.5567693657167625e-92,1.0473031746227668e-93,6.9765102660254494e-85,3.2907710986689058e-89
3.4070421536546595e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410586269464417,0.09996733616154066,1.835030391825495e-56,0.099971602784986166,3.5504603763492568e-38,6.0628597760549339e-26,6.5890247929057972e-16,2.7287998833498658e-22,5.8297705665965933e-44,3.4262903956103109e-13,1.8530525712071282e-43,6.2995279571229548e-23,6.3279937924398312e-32,5.2110106486572969e-37,9.0385271905887043e-36,3.4325007071215401e-37,8.2080042085952757e-37,1.0671376920262163e-46,3.2663838031990931e-05,2.8397215013198207e-05,8.4691672984428629e-14,4.2756759735229522e-13,3.0454355729730228e-23,6.590367985941515e-16,4.9579358612499678e-17,4.9241868966293139e-17,1.3428887645883591e-19,1.4863747883729366e-29,4.6556992536212558e-26,9.473280631243746e-28,1.1431832324098349e-36,2.724282260694647e-26,1.9524446504092073e-34,9.8844000662708833e-51,3.3620436116416592e-53,1.0817652200796688e-31,2.0737755915594205e-47,1.9480645922229115e-66,1.1777691315563165e-70,1.8210125038686003e-73,1.3652608652323863e-27,9.1050625193433642e-74,2.3718237762212958e-76,3.9618569923467451e-74,7.1693035586018639e-87,3.1005541285324587e-91,5.1477355417832127e-42,4.5646013628812899e-94,3.9881602659730915e-96,6.9919564322427458e-92,1.1083775671718558e-93,7.3825716863582249e-85,3.5054182956270517e-89
3.4295893468614315e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105851759283617,0.099967297792532855,1.8716971666720797e-56,0.099971531800388508,3.6231022595848401e-38,6.1840053998480662e-26,6.6326135572443435e-16,2.7541367622362271e-22,5.9462597049883726e-44,3.4543725522021504e-13,1.8861646781070307e-43,6.3831221438601579e-23,6.4366675031537799e-32,5.2880466455744954e-37,9.1585275040873218e-36,3.4780724195914037e-37,8.3218497600708638e-37,1.102811921715208e-46,3.2702207036972066e-05,2.8468199610852796e-05,8.4710495321473572e-14,4.3039687867187627e-13,3.0454988218789392e-23,6.6339701143589314e-16,4.9766678179261193e-17,4.9864762295748458e-17,1.3562528390178548e-19,1.5192361130383944e-29,4.7215426261254268e-26,9.6683412470043538e-28,1.1760131994721706e-36,2.7431509691119252e-26,1.9702340068303479e-34,1.0273573130865456e-50,3.5006254403237783e-53,1.1034867321685949e-31,2.1232037291414223e-47,2.0441502009408131e-66,1.2436254805465418e-70,1.9250893523468137e-73,1.3743078408946458e-27,9.6254467617344535e-74,2.4889006915221105e-76,4.1884640716134483e-74,7.6375451174533907e-87,3.3247823215226354e-91,5.2752496141158621e-42,4.8988553105547036e-94,4.2491384050009145e-96,7.4524330728135485e-92,1.1725092999675142e-93,7.8089210000110322e-85,3.7322728513298238e-89
3.4521365400682035e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105840974221415,0.099967260132181213,1.90884910670352e-56,0.09997146161011812,3.6967279429234602e-38,6.3067539657527497e-26,6.6762022265388295e-16,2.7794846955741288e-22,6.0642902475979047e-44,3.4824606665052999e-13,1.9195844265007354e-43,6.4672665594417933e-23,6.5463267589121934e-32,5.3656313222025875e-37,9.2793189988040775e-36,3.5239445936374559e-37,8.4364805841702501e-37,1.1393925274409837e-46,3.2739867385786812e-05,2.8538389881240519e-05,8.4728718087301267e-14,4.332261588800808e-13,3.0455710308073187e-23,6.6775721727038787e-16,4.9951839424870423e-17,5.0489990743732685e-17,1.3696418841468451e-19,1.5525848730277442e-29,4.7876863919695281e-26,9.8658583392963848e-28,1.2095238172075901e-36,2.76201966874289e-26,1.9880276764860508e-34,1.0674865146829734e-50,3.6438217812742125e-53,1.1254968364200532e-31,2.1733713243837455e-47,2.1442030361717954e-66,1.3126261056256191e-70,2.0342796892951271e-73,1.3833548111368015e-27,1.0171398446476046e-73,2.6108152514422893e-76,4.4262132638750398e-74,8.1325535419209685e-87,3.5633752500066988e-91,5.4049706180522151e-42,5.2548551647996768e-94,4.5250640949232915e-96,7.9394610077698723e-92,1.2398262684406975e-93,8.2564052407501072e-85,3.9719271372582702e-89
3.4746837332749756e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105830337259931,0.099967223167398575,1.9464893998111662e-56,0.099971392205285933,3.7713440393783082e-38,6.4311160047325009e-26,6.7197908020242397e-16,2.8048433330998773e-22,6.1838723237024327e-44,3.5105545428085593e-13,1.9533117837790189e-43,6.5519611892234854e-23,6.6569717883401349e-32,5.4437643671018847e-37,9.4009016732770132e-36,3.5701172287045394e-37,8.5518966734774396e-37,1.1768951329107965e-46,3.2776832165590627e-05,2.8607794713437421e-05,8.4746360913535415e-14,4.3605543799921148e-13,3.0456453650507621e-23,6.7211741618606592e-16,5.0134863642953541e-17,5.1117527380667625e-17,1.3830555499692221e-19,1.5864247273579884e-29,4.8541270022164569e-26,1.0065841046088974e-27,1.2437235879012925e-36,2.7808883599653973e-26,2.0058254553913846e-34,1.1088551010143778e-50,3.7917494019278668e-53,1.1477973955808417e-31,2.2242820599495326e-47,2.2483550143632431e-66,1.3848953374112899e-70,2.1487938163494179e-73,1.3924017761224156e-27,1.0743969081747523e-73,2.7377284396193191e-76,4.6755631546600092e-74,8.6556421504066495e-87,3.817135049910194e-91,5.5369198740014348e-42,5.6338391863121733e-94,4.8166721531549822e-96,8.4543545718893752e-92,1.3104606685438768e-93,8.7258998678477035e-85,4.2249973184468837e-89
3.4972309264817476e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105819846235657,0.099967186885339454,1.9846212338797454e-56,0.099971323577102325,3.8469571619638083e-38,6.557102047683978e-26,6.7633792849197271e-16,2.8302123358846469e-22,6.3050160625662622e-44,3.5386539918090137e-13,1.9873467154791309e-43,6.6372060185655418e-23,6.7686028089680214e-32,5.5224454756622218e-37,9.5232755260672258e-36,3.6165903242462488e-37,8.668098020592108e-37,1.2153354990884226e-46,3.2813114221866258e-05,2.8676422897036337e-05,8.4763442789908445e-14,4.3888471605114316e-13,3.0457068333993905e-23,6.7647760827018219e-16,5.0315772045242334e-17,5.1747345543506792e-17,1.3964934913854427e-19,1.6207593350852968e-29,4.9208609397169463e-26,1.0268298399884868e-27,1.2786210440952138e-36,2.7997570431500188e-26,2.0236271471675486e-34,1.1514909400005381e-50,3.9445270740428398e-53,1.1703902715168946e-31,2.2759395760543723e-47,2.3567413747133373e-66,1.4605613934693452e-70,2.268849000366737e-73,1.4014487360118544e-27,1.1344245001834147e-73,2.869805297794605e-76,4.9369875291906436e-74,9.2081781163655725e-87,4.0869020688684952e-91,5.671118731325293e-42,6.0371061544745654e-94,5.1247275875306236e-96,8.9984824786650062e-92,1.3845491061026139e-93,9.218309487415532e-85,4.4921241091864818e-89
3.5197781196885196e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105809499018646,0.099967151273395602,2.0232477967874847e-56,0.099971255716876081,3.923573923695763e-38,6.6847226254370655e-26,6.8069676764242103e-16,2.8555913759728657e-22,6.4277315934409658e-44,3.5667588304024992e-13,2.021689185423761e-43,6.7230010328328814e-23,6.8812200276460079e-32,5.6016743499975587e-37,9.646440555758459e-36,3.6633638797247794e-37,8.7850846181292763e-37,1.254729524157844e-46,3.2848726162886483e-05,2.8744283123260426e-05,8.4779982085235433e-14,4.4171399305733143e-13,3.0457785567154231e-23,6.8083779360883397e-16,5.0494585756595535e-17,5.2379418834675578e-17,1.4099553681337353e-19,1.6555923553018996e-29,4.9878847192035997e-26,1.0473239328767466e-27,1.3142247482717381e-36,2.8186257186601563e-26,2.0414325627826005e-34,1.1954222792624875e-50,4.1022755912293575e-53,1.1932773252302641e-31,2.3283474708713801e-47,2.4695007358581105e-66,1.5397564670463052e-70,2.3946696481644632e-73,1.410495690962339e-27,1.1973348240822808e-73,3.0072149951046985e-76,5.2109757539797031e-74,9.7915842445704088e-87,4.3735563730654641e-91,5.8075885678339297e-42,6.4660178393497319e-94,5.450026593952198e-96,9.5732696293546052e-92,1.4622327080500796e-93,9.7345685861329788e-85,4.7739735462968672e-89
3.5423253128952916e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105799293511965,0.099967116319191571,2.0623722764062351e-56,0.099971188616013271,4.0012009375914915e-38,6.8139882687549559e-26,6.8505559777231798e-16,2.8809801360318498e-22,6.5520290455655707e-44,3.594868881480911e-13,2.0563391558534045e-43,6.8093462173949536e-23,6.9948236409442306e-32,5.6814506988402048e-37,9.7703967609566746e-36,3.7104378946107657e-37,8.9028564587190262e-37,1.2950932434872229e-46,3.2883680364094338e-05,2.8811383986064258e-05,8.4795996567703123e-14,4.4454326903881938e-13,3.0458561285977274e-23,6.8519797228697673e-16,5.0671325810278036e-17,5.3013721120950651e-17,1.4234408447222654e-19,1.690927447133144e-29,5.055194887366937e-26,1.0680672657443532e-27,1.3505432925404197e-36,2.8374943868521694e-26,2.059241520300622e-34,1.2406777474809462e-50,4.265117786474112e-53,1.2164604168759296e-31,2.3815093009370368e-47,2.5867751530564215e-66,1.6226168170501833e-70,2.5264874842283459e-73,1.4195426411279992e-27,1.2632437421142253e-73,3.1501308979818608e-76,5.498033164915098e-74,1.0407340791744072e-86,4.6780193010841e-91,5.9463507892904305e-42,6.92200155488797e-94,5.7933975790032082e-96,1.0180198967572605e-91,1.5436572355613324e-93,1.0275642277480363e-84,5.0712377802239306e-89
3.5648725061020636e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105789227651131,0.099967082010580438,2.1019978606015866e-56,0.099971122266016108,4.0798448166699634e-38,6.9449095083342321e-26,6.8941441899881175e-16,2.9063783090123236e-22,6.6779185481667544e-44,3.6229839737361443e-13,2.0912965875524142e-43,6.8962415576256476e-23,7.1094138355393904e-32,5.7617742374347476e-37,9.8951441402896728e-36,3.7578123683831351e-37,9.0214135350062166e-37,1.3364428295931914e-46,3.2917988972402476e-05,2.8877733983222533e-05,8.4811503424495969e-14,4.4737254401624537e-13,3.0459155767310763e-23,6.8955814438844026e-16,5.0846013143488705e-17,5.3650226532281835e-17,1.4369495903622569e-19,1.7267682697346941e-29,5.1227880229142074e-26,1.0890607108281381e-27,1.3875852983276667e-36,2.8563630480754868e-26,2.0770538446390554e-34,1.2872863557340045e-50,4.4331785496600269e-53,1.2399414057784174e-31,2.4354285815574896e-47,2.7087101758728453e-66,1.7092828592848561e-70,2.6645417314154017e-73,1.4285895866599262e-27,1.3322708657077563e-73,3.2987306406639878e-76,5.7986814618893722e-74,1.1056987332313215e-86,5.0012550658444642e-91,6.0874268289240256e-42,7.4065527953672881e-94,6.1557022079537962e-96,1.082081338020152e-91,1.6289731991041517e-93,1.0842527060587612e-84,5.3846358842172199e-89
3.5874196993088356e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105779299403626,0.099967048335639616,2.1421277372329917e-56,0.099971056658481924,4.159512173951933e-38,7.077496874804931e-26,6.9377323143694745e-16,2.9317855978195326e-22,6.8054102304590193e-44,3.6511039414704434e-13,2.1265614399689803e-43,6.9836870389032231e-23,7.2249907885880882e-32,5.8426446874318678e-37,1.0020682692406697e-35,3.8054873005289576e-37,9.1407558396501777e-37,1.3787945921054856e-46,3.2951663910413181e-05,2.8943341517406593e-05,8.482651928078135e-14,4.5020181800985024e-13,3.0459858891146561e-23,6.9391830999594452e-16,5.1018668593127392e-17,5.4288909460559381e-17,1.4504812789020501e-19,1.7631184822898776e-29,5.1906607366117313e-26,1.1103051302344335e-27,1.425359416069352e-36,2.8752317026727177e-26,2.0948693673339739e-34,1.3352774988143778e-50,4.6065848450815016e-53,1.2637221504482382e-31,2.4901087872150891e-47,2.8354549063584683e-66,1.7998992589434933e-70,2.8090792946776187e-73,1.4376365277062236e-27,1.4045396473388682e-73,3.4531961963138944e-76,6.1134591100307559e-74,1.1742124670041483e-86,5.3442724057195171e-91,6.230838146951764e-42,7.9212379571217693e-94,6.5378364785847536e-96,1.149671764540803e-91,1.7183359754232385e-93,1.1436251591808712e-84,5.7149146818451538e-89
