Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),CH2X(58),CHX(26),COX(32),H2X(31),C2H6X(34),CX(24),HOX(23),C2H5X(33),C3H8X(38),CH2(48),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
4.207721714923215e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955764655442,0.099964874141638779,3.4543104440518818e-56,0.099964995505007578,6.7695358480176165e-38,1.1414062977218208e-25,8.1343527024739006e-16,7.2622231865230752e-22,3.087267231484967e-43,4.4249683534867829e-13,1.4191726374893187e-42,9.6023118312415569e-23,2.6903282420839636e-31,1.6547113244328477e-36,1.7684452346924037e-35,5.4046540075683944e-41,1.2727354034402378e-36,0.0,3.512585783351087e-05,3.5004494991775039e-05,5.2791165117560961e-13,8.5086967503210879e-14,8.1366582125945729e-16,3.0475700575260386e-23,5.5035546887547718e-17,7.2591957767501308e-17,2.3075902566858576e-19,3.4491881015179958e-29,2.3887966938230033e-25,1.7952744762877348e-27,3.3933296744393326e-26,6.5886575892316048e-34,4.4348902524510827e-46,1.1678912711887854e-31,1.686046842163844e-27,1.7706713471421792e-41,5.015794069019182e-40,-1.0979430299730599e-36,1.9002117531321002e-44
4.2260102786524785e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955581726051,0.099964874141968862,3.4995432203264108e-56,0.099964993675383557,6.8598845952392668e-38,1.1563529017143021e-25,8.1697016008756466e-16,7.3037006059198845e-22,3.1057937811015595e-43,4.4478457829185311e-13,1.4350087599142036e-42,9.6858971329711466e-23,2.7195646919196705e-31,1.6703253145191774e-36,1.7684278900960584e-35,5.4047143529004695e-41,1.2842224008377504e-36,0.0,3.5125857501113708e-05,3.5006324615800166e-05,5.3020634072118572e-13,8.5092033492560887e-14,8.1720194340598209e-16,3.0476302139370769e-23,5.5135449482243366e-17,7.3152224568291491e-17,2.3199133157013745e-19,3.4965552268130145e-29,2.4033664191336782e-25,1.8185407325972875e-27,3.4086337485151914e-26,6.6260380606021079e-34,4.4873127949185651e-46,1.1858473745647286e-31,1.6933846717116034e-27,1.7964637231772639e-41,5.0667176983734056e-40,5.9514820166974732e-36,1.900328542768506e-44
4.244298842381742e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955403691755,0.09996487414229395,3.5451691447334495e-56,0.099964991894715569,6.9510335415221809e-38,1.1714294143236344e-25,8.2050504966249128e-16,7.3451829037479434e-22,3.1241879132905943e-43,4.4707244352055152e-13,1.4509354120024657e-42,9.7698440774343023e-23,2.7489664963576737e-31,1.6860104865094566e-36,1.7685600723339236e-35,5.404813898155194e-41,1.2957610487387016e-36,0.0,3.5125857173725635e-05,3.5008105283802849e-05,5.3250103128238393e-13,8.5096977123229218e-14,8.2073806543572609e-16,3.04769037301701e-23,5.5234379762595207e-17,7.3713502506311865e-17,2.3322378593905064e-19,3.5443551374494475e-29,2.4179385545268883e-25,1.8419860303965532e-27,3.4239378341970526e-26,6.6634215509179733e-34,4.5400556300262212e-46,1.2039891498744203e-31,1.7007225050852081e-27,1.8225078144968325e-41,5.1178926864789848e-40,-2.7447587234383141e-36,1.9004389541038019e-44
4.2625874061110057e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955230421554,0.099964874142613916,3.5911899183906491e-56,0.099964990161693634,7.0429862140994284e-38,1.1866363974919996e-25,8.2403993897862539e-16,7.3866699626020341e-22,3.1423659434754282e-43,4.4936042778484147e-13,1.4669525886979717e-42,9.8541526570973642e-23,2.7785336679143706e-31,1.7017668263714009e-36,1.7686156019417807e-35,5.4047758274382477e-41,1.3073513468248553e-36,0.0,3.5125856851492421e-05,3.5009838305720085e-05,5.3479572284934279e-13,8.5101801647003099e-14,8.2427418735181496e-16,3.0477505347983184e-23,5.5332346635889339e-17,7.4275781737755906e-17,2.3445638544526102e-19,3.5925898068027226e-29,2.4325130403980638e-25,1.8656106909477582e-27,3.4392419313844567e-26,6.7008079695338997e-34,4.5931187426382503e-46,1.2223175620066058e-31,1.7080603422413379e-27,1.8488048594836254e-41,5.1693189621765722e-40,-3.31986192438017e-36,1.9005435724755129e-44
4.2808759698402693e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104955061787947,0.099964874142928567,3.6376072424152896e-56,0.099964988475042912,7.1357461402054096e-38,1.2019744131588508e-25,8.2757482804226414e-16,7.4281616681846164e-22,3.1608678570634758e-43,4.5164852792116087e-13,1.4830602849576168e-42,9.9388228644252901e-23,2.8082662187107975e-31,1.7175943203698578e-36,1.7685727839175413e-35,5.4048077132592379e-41,1.3189932947776417e-36,0.0,3.5125856534535871e-05,3.5011524956438271e-05,5.3709041541229152e-13,8.5106510229250615e-14,8.2781030915729034e-16,3.0478106991503724e-23,5.5429358944040733e-17,7.4839052509077025e-17,2.356891268334021e-19,3.6412612082388265e-29,2.447089818715322e-25,1.8894150323845949e-27,3.4545460399781177e-26,6.7381972284673506e-34,4.6465021173856392e-46,1.2408335757375026e-31,1.7153981831371808e-27,1.8753560965244086e-41,5.2209964556806123e-40,6.5205082300843292e-36,1.9006425380499514e-44
4.299164533569533e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954897666847,0.099964874143237861,3.6844228179242695e-56,0.099964986833522632,7.2293168470758261e-38,1.2174440232609047e-25,8.3110971685954992e-16,7.469657909223888e-22,3.1793451630681315e-43,4.5393674085002223e-13,1.4992584957548023e-42,1.0023854691881646e-22,2.8381641604842489e-31,1.7334929550614821e-36,1.7686928621489514e-35,5.4049323313800372e-41,1.3306868922781574e-36,0.0,3.5125856222955729e-05,3.5013166476731202e-05,5.3938510896154883e-13,8.5111105951217163e-14,8.3134643085511254e-16,3.0478708659346041e-23,5.552542546359664e-17,7.5403305156323782e-17,2.3692200692112889e-19,3.690371315114292e-29,2.4616688329782602e-25,1.9133993697409398e-27,3.4698501598799143e-26,6.7755892423253562e-34,4.7002057386906285e-46,1.2595381557324965e-31,1.7227360277304289e-27,1.9021627640098259e-41,5.2729250985585098e-40,-7.9432437235005907e-37,1.9007361716088259e-44
4.3174530972987965e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954737937484,0.099964874143541688,3.7316383460341095e-56,0.099964985235925174,7.3237018619476539e-38,1.233045789732142e-25,8.3464460543647511e-16,7.5111585773939819e-22,3.1974875813266743e-43,4.5622506357377751e-13,1.5155472160827295e-42,1.010924813192864e-22,2.8682275045995929e-31,1.7494627172894802e-36,1.7687884349855814e-35,5.4049066711883597e-41,1.3424321390071737e-36,0.0,3.5125855916831774e-05,3.5014764074172721e-05,5.4167980348752317e-13,8.5115591812261372e-14,8.3488255244816267e-16,3.0479310352260348e-23,5.5620554905757318e-17,7.5968530104475233e-17,2.3815502259748023e-19,3.7399221007761763e-29,2.4762500281778083e-25,1.9375640149793529e-27,3.4851542909928741e-26,6.8129839282332771e-34,4.7542295907900919e-46,1.2784322665478218e-31,1.7300738759792717e-27,1.9292261003342509e-41,5.3251048237099591e-40,-5.4915683196281328e-36,1.9008250642451382e-44
4.33574166102806e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410495458248233,0.099964874143839977,3.7792555278609429e-56,0.099964983681075315,7.4189047120591233e-38,1.2487802745037989e-25,8.3817949377888487e-16,7.5526635672372402e-22,3.2159319628592543e-43,4.5851349317444429e-13,1.5319264409575168e-42,1.0195003177027122e-22,2.8984562620602542e-31,1.7655035941784325e-36,1.7687291854767801e-35,5.4049033038765064e-41,1.3542290346451363e-36,0.0,3.5125855616225528e-05,3.5016318924025099e-05,5.4397449898071106e-13,8.5119970732031088e-14,8.3841867393924494e-16,3.0479912069050991e-23,5.57147559164139e-17,7.6534717866776339e-17,2.3938817082127743e-19,3.78991553856205e-29,2.4908333507571248e-25,1.961909277019361e-27,3.5004584332211661e-26,6.850381205765455e-34,4.8085736577579045e-46,1.2975168726322342e-31,1.7374117278423937e-27,1.9565473438956569e-41,5.3775355653464035e-40,6.1861239664510335e-36,1.9009093305426509e-44
4.3540302247573237e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954431186995,0.099964874144132743,3.8272760645205174e-56,0.099964982167829217,7.514928924649667e-38,1.2646480395043665e-25,8.4171438189248079e-16,7.5941727760885498e-22,3.2345003193442285e-43,4.6080202681158751e-13,1.5483961654211534e-42,1.0281119819636612e-22,2.9288504435189155e-31,1.7816155731291865e-36,1.7688222105730682e-35,5.4050450199403183e-41,1.3660775788721729e-36,0.0,3.5125855321181916e-05,3.5017832170103653e-05,5.4626919543169715e-13,8.5124245552581912e-14,8.4195479533108801e-16,3.0480513807880213e-23,5.5808037076202102e-17,7.7101859044074251e-17,2.4062144861955835e-19,3.840353601799976e-29,2.505418748573496e-25,1.9864354617655366e-27,3.5157625864700815e-26,6.8877809968777446e-34,4.8632379235262958e-46,1.3167929383286685e-31,1.7447495832789627e-27,1.9841277330954769e-41,5.4302172589706536e-40,1.8310290557762599e-36,1.9009891217414955e-44
4.3723187884865873e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954283940161,0.099964874144419902,3.8757016571281899e-56,0.099964980695073716,7.6117780269599311e-38,1.2806496466595832e-25,8.4524926978282572e-16,7.6356861040016314e-22,3.2526369937690552e-43,4.6309066172025997e-13,1.5649563845442877e-42,1.0367598052215299e-22,2.9594100592879091e-31,1.7977986418138223e-36,1.7689601662784686e-35,5.4050455884753841e-41,1.3779777713680934e-36,0.0,3.5125855031730775e-05,3.5019304925618119e-05,5.4856389283115316e-13,8.5128419040439282e-14,8.4549091662634817e-16,3.0481115569980785e-23,5.5900406900571586e-17,7.7669944324154745e-17,2.4185485308604761e-19,3.8912382638084986e-29,2.5200061708612326e-25,2.0111428721353605e-27,3.5310667506460326e-26,6.9251832258418395e-34,4.9182223719062528e-46,1.336261427875886e-31,1.7520874422486318e-27,2.0119685063384815e-41,5.4831498413566503e-40,-7.2341720082649171e-36,1.9010650213734054e-44
4.390607352215851e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954140633475,0.099964874144701454,3.9245340067989225e-56,0.099964979261725345,7.7094555462317153e-38,1.2967856578924336e-25,8.4878415745534525e-16,7.6772034536772931e-22,3.2709910218149915e-43,4.6537939520899406e-13,1.5816070934288649e-42,1.0454437867220068e-22,2.9901351193493283e-31,1.8140527881706925e-36,1.7688987290173112e-35,5.4050044129650196e-41,1.3899296118123963e-36,0.0,3.5125854747888292e-05,3.5020738273991644e-05,5.5085859116983771e-13,8.513249388860565e-14,8.4902703782760994e-16,3.0481717354403831e-23,5.5991873839870541e-17,7.8238964481079954e-17,2.430883813796602e-19,3.9425714978966212e-29,2.5345955681955188e-25,2.0360318080868782e-27,3.5463709256565323e-26,6.9625878191813603e-34,4.9735269866069856e-46,1.3559233054101085e-31,1.7594253047115295e-27,2.0400709020326527e-41,5.5363332505294147e-40,4.7783262930141609e-36,1.9011371716241839e-44
4.4088959159451145e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104954001161502,0.0999648741449774,3.9737748146472788e-56,0.099964977866729685,7.8079650097079594e-38,1.3130566351231423e-25,8.5231904491533253e-16,7.7187247303935276e-22,3.2896443579299058e-43,4.6766822465785101e-13,1.5983482872106111e-42,1.0541639257106505e-22,3.0210256333648609e-31,1.8303780003995288e-36,1.7689507090985268e-35,5.4051503496365721e-41,1.4019330998842723e-36,0.0,3.5125854469658285e-05,3.5022133269657704e-05,5.5315329043859497e-13,8.5136472718514513e-14,8.5256315893738949e-16,3.0482319158641773e-23,5.6082446279444548e-17,7.880891037452651e-17,2.4432203072303947e-19,3.9943552773637997e-29,2.5491868924572073e-25,2.0611025666461309e-27,3.5616751114101825e-26,6.9999947056096473e-34,5.0291517512545212e-46,1.3757795349666367e-31,1.7667631706282558e-27,2.0684361585890703e-41,5.5897674257451421e-40,4.8601649589098587e-36,1.9012055572532893e-44
4.427184479674378e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953865421619,0.099964874145247726,4.0234257817874267e-56,0.099964976509060499,7.9073099446327339e-38,1.3294631402691728e-25,8.5585393216795097e-16,7.7602498419374768e-22,3.3078163832808512e-43,4.6995714751651917e-13,1.6151799610613787e-42,1.0629202214328912e-22,3.0520816106853418e-31,1.8467742669566314e-36,1.7691270093956077e-35,5.4051903460271029e-41,1.413988235262606e-36,0.0,3.5125854197033351e-05,3.5023490938835896e-05,5.5544799062835454e-13,8.5140358081932447e-14,8.5609927995813464e-16,3.048292098444393e-23,5.6172132539749229e-17,7.9379772949125174e-17,2.4555579840112702e-19,4.0465915754999184e-29,2.5637800967985145e-25,2.0863554419343961e-27,3.5769793078166699e-26,7.0374038159692411e-34,5.0850966494094136e-46,1.3958310804814566e-31,1.7741010399598757e-27,2.0970655144217954e-41,5.6434523074714846e-40,-8.1457075970705227e-36,1.9012707238952937e-44
4.4454730434036417e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953733313947,0.099964874145512458,4.0734886093331253e-56,0.099964975187719018,8.0074938782511836e-38,1.3460057352452195e-25,8.5938881921823762e-16,7.8017786985391651e-22,3.3260534498761922e-43,4.7224616130246334e-13,1.6321021101913547e-42,1.0717126731340325e-22,3.0833030603600556e-31,1.8632415765501149e-36,1.7690817425818846e-35,5.4051146141573342e-41,1.4260950176259818e-36,0.0,3.512585392999605e-05,3.5024812280286844e-05,5.577426917301302e-13,8.5144152462810495e-14,8.5963540089222884e-16,3.0483522831328231e-23,5.6260940876476362e-17,7.9951543233801462e-17,2.4678968175976526e-19,4.0992823655852806e-29,2.5783751356096255e-25,2.1117907251951986e-27,3.5922835147867465e-26,7.0748150831729794e-34,5.1413616645836385e-46,1.4160789057928345e-31,1.7814389126679166e-27,2.1259602079477626e-41,5.6973878373680147e-40,2.2649760667778744e-36,1.9013328905287199e-44
4.4637616071329053e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953604741286,0.09996487414577164,4.1239649983977338e-56,0.099964973901733284,8.1085203378095371e-38,1.3626849819632083e-25,8.6292370607110622e-16,7.8433112128069726e-22,3.3447683329589838e-43,4.7453526359912372e-13,1.6491147298511276e-42,1.0805412800592524e-22,3.1146899911457705e-31,1.8797799181352363e-36,1.7690822390829208e-35,5.4052478678393025e-41,1.4382534466526854e-36,0.0,3.5125853668519812e-05,3.5026098266046863e-05,5.6003739373501989e-13,8.5147858279086521e-14,8.6317152174199096e-16,3.0484124695846264e-23,5.6348879480692926e-17,8.0524212341117725e-17,2.4802367820433185e-19,4.1524296208905968e-29,2.5929719644861494e-25,2.1374087048211248e-27,3.6075877322322198e-26,7.1122284421466545e-34,5.1979467802566863e-46,1.4365239746428888e-31,1.788776788714359e-27,2.1551214775866776e-41,5.7515739582668573e-40,7.8858454774580083e-36,1.9013918946958535e-44
4.482050170862169e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953479609043,0.099964874146025298,4.1748566500941984e-56,0.099964972650157163,8.2103928505550566e-38,1.379501442332291e-25,8.6645859273135046e-16,7.8848472996648071e-22,3.3630240604840585e-43,4.7682445205416252e-13,1.6662178153336413e-42,1.0894060414536045e-22,3.1462424115155258e-31,1.8963892809097923e-36,1.7692855448786853e-35,5.4053374672380625e-41,1.4504635220207085e-36,0.0,3.5125853412569935e-05,3.5027349842143104e-05,5.6233209663420531e-13,8.5151477884439445e-14,8.6670764250967781e-16,3.0484726580248848e-23,5.6435956478992108e-17,8.1097771466616554e-17,2.4925778519840348e-19,4.2060353146769615e-29,2.6075705401974304e-25,2.1632096663804165e-27,3.6228919600659453e-26,7.1496438297732622e-34,5.2548519798908871e-46,1.4571672506791571e-31,1.7961146680616367e-27,2.1845505617609131e-41,5.8060106141535305e-40,-7.8629630420325635e-36,1.9014481998958054e-44
4.5003387345914325e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410495335782514,0.099964874146273475,4.226165265535053e-56,0.099964971432070004,8.3131149437360315e-38,1.3964556782588404e-25,8.6999347920364622e-16,7.9263868762909241e-22,3.3811307295080971e-43,4.7911372437775802e-13,1.6834113619760214e-42,1.0983069565620197e-22,3.177960329667177e-31,1.9130696543095797e-36,1.7692768682179498e-35,5.4052372332252114e-41,1.4627252434077537e-36,0.0,3.5125853162104468e-05,3.5028567929289484e-05,5.6462680041894957e-13,8.515501356999716e-14,8.7024376319748668e-16,3.0485328484855211e-23,5.6522179933656619e-17,8.1672211888165978e-17,2.5049200026245012e-19,4.2601014201958431e-29,2.6221708206556808e-25,2.1891938926433644e-27,3.6381961982018095e-26,7.187061184838692e-34,5.312077246945985e-46,1.4780096974561403e-31,1.803452550672627e-27,2.2142486988954154e-41,5.8606977501479569e-40,-1.2081312667177547e-36,1.9015021399740434e-44
4.518627298320696e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953239299984,0.099964874146516225,4.2778925458324216e-56,0.099964970246575746,8.4166901446017443e-38,1.4135482516464482e-25,8.735283654925554e-16,7.9679298620583506e-22,3.3998650861159896e-43,4.8140307834094151e-13,1.7006953651612804e-42,1.107244024629307e-22,3.2098437535316998e-31,1.9298210280039331e-36,1.769221646852726e-35,5.4053386704721458e-41,1.4750386104912346e-36,0.0,3.5125852917074892e-05,3.5029753423563975e-05,5.6692150508059889e-13,8.5158467565998667e-14,8.7377988380755489e-16,3.0485930404953444e-23,5.6607557842832804e-17,8.2247524965306262e-17,2.5172632097255962e-19,4.3146299106890772e-29,2.6367727648859148e-25,2.2153616636084879e-27,3.6535004465547216e-26,7.2244804479789052e-34,5.3696225648930075e-46,1.499052278436834e-31,1.8107904365106478e-27,2.2442171274176088e-41,5.9156353124856842e-40,1.0399028794989275e-35,1.9015534440402284e-44
4.5369158620499597e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953123946374,0.099964874146753549,4.3300401920980071e-56,0.099964969092802239,8.521121980402464e-38,1.4307797243959218e-25,8.7706325160252843e-16,8.0094761784768873e-22,3.4182535293708546e-43,4.8369251177398167e-13,1.7180698203199154e-42,1.1162172449001548e-22,3.2418926907812689e-31,1.9466433918913305e-36,1.7694333916482289e-35,5.4054824956597446e-41,1.487403622948282e-36,0.0,3.5125852677426957e-05,3.5030907197067788e-05,5.6921621061057994e-13,8.5161842043412502e-14,8.7731600434196325e-16,3.0486532343192488e-23,5.6692098140716372e-17,8.2823702138598605e-17,2.5296074495918948e-19,4.3696227593888409e-29,2.6513763329966722e-25,2.241713256528505e-27,3.6688047050406005e-26,7.2619015616285557e-34,5.4274879172274537e-46,1.5202959569942443e-31,1.8181283255394509e-27,2.2744570857573101e-41,5.9708232484992938e-40,-6.1323337341852344e-36,1.901602441229188e-44
4.5552044257792233e-10,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104953011679423,0.099964874146985586,4.3826099054430931e-56,0.099964967969900731,8.6264139783894065e-38,1.4481506584052801e-25,8.8059813753790634e-16,8.0510257491366188e-22,3.4362362768015347e-43,4.8598202256480943e-13,1.7355347229314027e-42,1.1252266166191333e-22,3.2741071488371107e-31,1.9635367360950623e-36,1.7694808703626169e-35,5.4053747163556953e-41,1.499820280455747e-36,0.0,3.5125852443101282e-05,3.5032030098567003e-05,5.715109170004003e-13,8.5165139115511693e-14,8.8085212480273706e-16,3.0487134301178461e-23,5.67758086977477e-17,8.3400734928975574e-17,2.5419526990594672e-19,4.4250819395176473e-29,2.6659814861514983e-25,2.2682489459361016e-27,3.6841089735763643e-26,7.2993244699709493e-34,5.4856732874818019e-46,1.541741696412888e-31,1.8254662177232177e-27,2.3049698123466373e-41,6.0262615066000142e-40,-5.2970571599285572e-36,1.9016495996749824e-44
