Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),H2OX(23),C2H4X(65),CH2X(27),CHX(28),CX(26),OCX(25),COX(50)
2.4157504007014948e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229529480289005,0.11865811602326365,0.022821395319228617,0.0,5.4689427024242529e-20,2.1790615593316552e-11,1.0012081479678857e-17,3.4071763756852072e-17,2.2646743972679311e-37,2.142321837373824e-07,4.0516729192166417e-33,2.1313516882549571e-07,4.549638427448335e-23,1.3737097403331928e-24,2.218560877746199e-29,2.2155874423333765e-30,1.011291984896777e-19,1.4948093647775947e-24,1.1635405695500438e-05,3.4474580926513106e-07,1.4776997485726296e-09,8.9803149576728127e-16,9.2058083013674937e-13,3.4930804122991972e-10,2.0039228330258956e-15,1.5238147055183757e-25,6.0770308564345865e-22,1.6489387451881561e-30,7.7881159648868155e-21,4.2278524265744124e-31,1.5999052772126908e-13,1.2259431331133429e-14,1.8421371121291195e-11,-2.8418025905106773e-20,1.731344771204003e-23
2.4293720133352126e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229522729021399,0.11865804925329926,0.022821394347297998,0.0,5.5356407421236744e-20,2.2036994896841704e-11,1.0395429346355245e-17,3.4651138233358511e-17,2.3383324188346403e-37,2.1544198452046731e-07,4.189958038629585e-33,2.1433654788490148e-07,4.6521507606062826e-23,1.3912416773708345e-24,2.2776406210462507e-29,2.2722312675274583e-30,1.0229062675133573e-19,1.5363847908312286e-24,1.1700965529904333e-05,3.4668965700818182e-07,1.4863711989655859e-09,9.0328464573890541e-16,9.2732809615041388e-13,3.4949267061732226e-10,2.0379699535905109e-15,1.5746580254923866e-25,6.2150052214507931e-22,1.713741600936727e-30,7.8367801351998706e-21,4.3459077140967167e-31,1.6007697959095954e-13,1.2269031566502696e-14,1.8559115716087615e-11,-2.1802201752102938e-19,1.7701629084270546e-23
2.4429936259689303e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229515977808077,0.11865798248387599,0.022821393375367701,0.0,5.6027542825564546e-20,2.2284758642553748e-11,1.0300945572453778e-17,3.5237046434356303e-17,2.4139464876925995e-37,2.1665178929149342e-07,4.3321459102475465e-33,2.1553792224467991e-07,4.7563757138472402e-23,1.4088851348262186e-24,2.337890390746673e-29,2.3299725703952393e-30,1.0345888059829946e-19,1.5788694522760616e-24,1.1766524822414177e-05,3.4863350408814058e-07,1.4950455428402002e-09,9.0853994700027513e-16,9.3407809995681486e-13,3.4967398098885409e-10,2.0724000682803332e-15,1.626891805379572e-25,6.3553140748200015e-22,1.7806999715531155e-30,7.8854643694022092e-21,4.4665550971288898e-31,1.6016187020685165e-13,1.227853584496157e-14,1.8696934118610628e-11,7.2746883126430193e-20,1.8095928646811508e-23
2.456615238602648e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229509226649034,0.11865791571499389,0.022821392403437737,0.0,5.6702834944552383e-20,2.2533906820372426e-11,1.041800203133607e-17,3.5829525043775266e-17,2.4915483997070795e-37,2.1786159797937077e-07,4.478323998459907e-33,2.1673929190485876e-07,4.8623319907671532e-23,1.4266400953832594e-24,2.3991043568166562e-29,2.3888233837074739e-30,1.0463396336477088e-19,1.6222778579271532e-24,1.183208357303445e-05,3.5057735050501224e-07,1.5037227762351326e-09,9.1379740051293635e-16,9.4083078043755838e-13,3.4985204478595321e-10,2.1072153083918049e-15,1.6805457717956866e-25,6.4979835702644711e-22,1.8498727536497789e-30,7.9341686764717012e-21,4.5898361054599475e-31,1.6024523364514382e-13,1.2287946742192547e-14,1.8834824999897974e-11,1.5453452418113748e-19,1.8496362674125103e-23
2.470236851236366e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229502475544275,0.11865784894665293,0.022821391431508103,0.0,5.738228548619417e-20,2.2784439420217711e-11,1.1108769873921936e-17,3.6428610745789425e-17,2.5711902981648525e-37,2.190714105143733e-07,4.6285810276138021e-33,2.1794065686546566e-07,4.970038378039979e-23,1.4445065424479405e-24,2.4619161603437058e-29,2.4487965131629103e-30,1.058158783860161e-19,1.6666246422484673e-24,1.1897641781769636e-05,3.5252119625880158e-07,1.5124028952648012e-09,9.1905700723908538e-16,9.4758607767590157e-13,3.5002693305994809e-10,2.1424178050654094e-15,1.7356500457790107e-25,6.6430399871800586e-22,1.9213199271723259e-30,7.9828930653902008e-21,4.7157926300328015e-31,1.6032710332813131e-13,1.2297266784775458e-14,1.8972787056488933e-11,-3.3481520104615493e-19,1.8902963035435137e-23
2.4838584638700836e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229495724493785,0.11865778217885309,0.022821390459578799,0.0,5.8065896159418199e-20,2.3036356432009921e-11,1.1259065718090143e-17,3.7034340224895686e-17,2.6528938282224653e-37,2.2028122682862667e-07,4.7830074941859931e-33,2.1914201712652835e-07,5.079513778451504e-23,1.462484460531039e-24,2.5259792969594017e-29,2.5099106195251933e-30,1.0700462899878767e-19,1.7119246164824833e-24,1.1963199448624217e-05,3.5446504134951341e-07,1.5210858961464502e-09,9.2431876814194683e-16,9.5434393338485562e-13,3.5019871497536791e-10,2.1780096892233815e-15,1.7922353073494016e-25,6.7905097808168397e-22,1.9951030201390284e-30,8.0316375451430213e-21,4.8444670699428862e-31,1.6040751179056638e-13,1.230649843270568e-14,1.9110819019535977e-11,-2.811007293176706e-19,1.9315842810189548e-23
2.4974800765038014e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229488973497556,0.11865771541159439,0.022821389487649824,0.0,5.8753668673730563e-20,2.3289657845669573e-11,1.0614738499578066e-17,3.7646750165790557e-17,2.7367065969307957e-37,2.2149104685536536e-07,4.941695022935034e-33,2.2034337268807443e-07,5.1907771664118359e-23,1.4805738347258472e-24,2.5904556455561906e-29,2.5721816588068923e-30,1.0820021854075942e-19,1.7581927016372925e-24,1.2028756573602672e-05,3.5640888577715255e-07,1.5297717751589094e-09,9.2958268418475596e-16,9.6110429025277576e-13,3.5036745856669086e-10,2.2139930916531595e-15,1.8503325861190257e-25,6.940419515029956e-22,2.0712845366678184e-30,8.0804021247189938e-21,4.9759021397985077e-31,1.6048649103562906e-13,1.2315644105877001e-14,1.9248919640922581e-11,5.6984866610874374e-19,1.9735070041790802e-23
2.511101689137519e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229482222555584,0.11865764864487684,0.022821388515721172,0.0,5.9445604739549803e-20,2.3544343651117497e-11,1.1076370483037063e-17,3.8265877253466688e-17,2.822654040299986e-37,2.2270087052955066e-07,5.1047370005150255e-33,2.2154472355013164e-07,5.3038476294117595e-23,1.498774651233307e-24,2.6560124796215037e-29,2.6356173226173008e-30,1.0940265035105543e-19,1.8054439925725814e-24,1.2094313156709487e-05,3.5835272954172381e-07,1.5384605286769076e-09,9.3484875632858635e-16,9.6786709248626425e-13,3.5053323010870693e-10,2.2503701429292266e-15,1.9099734673671316e-25,7.0927959252414975e-22,2.1499285387457139e-30,8.1291868131095405e-21,5.1101410539641394e-31,1.6056407223874836e-13,1.2324706161253282e-14,1.9387087704814359e-11,3.1746567952235631e-19,2.016059460185809e-23
2.524723301771237e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229475471667868,0.11865758187870037,0.022821387543792853,0.0,6.0141706067875981e-20,2.3800413838274737e-11,1.2604474224954412e-17,3.8891758173109754e-17,2.9108093346068794e-37,2.2391069778721261e-07,5.2722279797400154e-33,2.2274606971272755e-07,5.4187443268303275e-23,1.5170868968108781e-24,2.724319501213163e-29,2.7002316376354934e-30,1.1061192776972692e-19,1.8536936953337311e-24,1.2159869197949139e-05,3.6029657264323203e-07,1.5471521531345338e-09,9.4011698553568658e-16,9.7463228523104456e-13,3.5069609478699842e-10,2.2871429734905294e-15,1.9711898941097286e-25,7.2476658560617094e-22,2.2311000989543988e-30,8.1779916193095366e-21,5.2472273464096986e-31,1.6064028606299388e-13,1.23336869175523e-14,1.9525322015358227e-11,-9.9875028964769887e-19,2.0592467612273615e-23
2.5383449144049547e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229468720834393,0.11865751511306505,0.022821386571864864,0.0,6.0841974370696922e-20,2.4057868397062681e-11,1.1882107777161294e-17,3.9524429610213285e-17,3.0012097943010647e-37,2.25120528566187e-07,5.4442644534213998e-33,2.2394741117588991e-07,5.5354865402055443e-23,1.5355105594061125e-24,2.7938127619664354e-29,2.7660520431575319e-30,1.1182805413839382e-19,1.9029572051619794e-24,1.2225424697326114e-05,3.62240415081682e-07,1.5558466450661519e-09,9.4538737277028312e-16,9.8139981521906599e-13,3.5085611594713517e-10,2.3243137135456353e-15,2.0340144190235942e-25,7.4050563376917225e-22,2.3148660152176564e-30,8.2268165523159803e-21,5.3872050949852556e-31,1.6071516230590003e-13,1.2342588628854587e-14,1.9663621410455686e-11,-6.1835453586634509e-20,2.1030922479227553e-23
2.5519665270386724e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229461970055151,0.11865744834797085,0.022821385599937204,0.0,6.1546411360721313e-20,2.4316707317402984e-11,1.1173019564565867e-17,4.0163928250485827e-17,3.0938467309741088e-37,2.2633036280556153e-07,5.6209443733427834e-33,2.2514874793964627e-07,5.654093639948018e-23,1.5540456277775917e-24,2.8623620328331915e-29,2.8330867580602894e-30,1.1305103279982252e-19,1.9532500564108915e-24,1.2290979654844892e-05,3.6418425685707839e-07,1.5645440010756587e-09,9.5065991899386527e-16,9.8816963028079596e-13,3.5101335565883216e-10,2.3618844931351529e-15,2.0984800483357684e-25,7.5649945356185862e-22,2.4012943863248654e-30,8.2756616211282127e-21,5.5301187774608777e-31,1.6078873016484384e-13,1.2351413503170663e-14,1.9801984751414766e-11,8.6448515637079036e-19,2.1475895950992081e-23
2.5655881396723902e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229455219330145,0.11865738158341772,0.022821384628009873,0.0,6.2255018751258419e-20,2.457693058921749e-11,1.2320820590309781e-17,4.0810290779819087e-17,3.1888165950788052e-37,2.2754020044547117e-07,5.8023669128806531e-33,2.2635008000402434e-07,5.7745850705092455e-23,1.5726920913179363e-24,2.9335043213031032e-29,2.9013424559704982e-30,1.142808670977346e-19,2.0045878992366913e-24,1.2356534070509952e-05,3.6612809796942618e-07,1.5732442178251118e-09,9.5593462516880705e-16,9.9494167916567728e-13,3.5116787492459228e-10,2.3998574421597856e-15,2.1646201655084316e-25,7.7275077280206736e-22,2.4904543920704992e-30,8.3245268347479913e-21,5.6760132044954341e-31,1.6086101833518913e-13,1.2360163710897035e-14,1.9940410919121374e-11,-6.3392955487882603e-20,2.1927334493988161e-23
2.579209752306108e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229448468659367,0.11865731481940572,0.022821383656082873,0.0,6.296779825644717e-20,2.4838538202428348e-11,1.3109049102568816e-17,4.1463553884344116e-17,3.2861453523274091e-37,2.2875004142746203e-07,5.9886329398448507e-33,2.2755140736905174e-07,5.8969803785214105e-23,1.591449940376284e-24,3.0073513173810037e-29,2.9708420778510137e-30,1.1551756037716987e-19,2.0569865444446484e-24,1.2422087944325779e-05,3.6807193841873024e-07,1.5819472920549421e-09,9.6121149225804751e-16,1.0017159118607408e-12,3.5131973330881036e-10,2.4382346903269565e-15,2.2324686803332379e-25,7.892623348748708e-22,2.5824167304081185e-30,8.3734122021788759e-21,5.8249336485873902e-31,1.6093205483581921e-13,1.2368841371755808e-14,2.0078898820843327e-11,-6.2899120544921165e-19,2.2385409288411726e-23
2.5928313649398257e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229441718042807,0.11865724805593483,0.022821382684156202,0.0,6.3684751591188649e-20,2.5101530146957984e-11,1.2520643550709887e-17,4.2123754250409604e-17,3.3858816376826644e-37,2.2995988569435296e-07,6.1798448965635194e-33,2.287527300347561e-07,6.0212992043616564e-23,1.610319166143776e-24,3.0815935336524947e-29,3.0416057270153844e-30,1.1676111598437922e-19,2.1104619507815699e-24,1.2487641276296856e-05,3.7001577820499522e-07,1.5906532205762541e-09,9.6649052122430893e-16,1.008492279468531e-12,3.5146898907904929e-10,2.4770183671666349e-15,2.3020599893113902e-25,8.0603689745747246e-22,2.6772535098718271e-30,8.422317732426643e-21,5.9769258075441611e-31,1.6100186707559221e-13,1.2377448559418723e-14,2.0217447387639022e-11,1.8477568726764714e-19,2.285023249991803e-23
2.6064529775735435e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229434967480459,0.11865718129300501,0.02282138171222986,0.0,6.4405880471185714e-20,2.5365906412729086e-11,1.2477704259488542e-17,4.2790928564584167e-17,3.4880631054076935e-37,2.3116973319026846e-07,6.3761068955740839e-33,2.2995404800116505e-07,6.1475612869056986e-23,1.6292997607243582e-24,3.1563450510729137e-29,3.1136419681685116e-30,1.1801153726688696e-19,2.1650302332339167e-24,1.255319406642766e-05,3.7195961732822589e-07,1.5993620002726705e-09,9.7177171302986594e-16,1.0152707342354758e-12,3.5161569917223022e-10,2.5162106020221442e-15,2.3734290058432563e-25,8.2307723325844308e-22,2.7750383467125717e-30,8.4712434344987871e-21,6.132035828349862e-31,1.6107048183743716e-13,1.2385987300189673e-14,2.0356055574977773e-11,4.5582408091038902e-19,2.3321754164706441e-23
2.6200745902072612e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229428216972323,0.11865711453061632,0.022821380740303848,0.0,6.5131186612746785e-20,2.5631666989664561e-11,1.3343721876796677e-17,4.3465113513600363e-17,3.59271939873401e-37,2.3237958386030144e-07,6.5775243257707196e-33,2.3115536126830623e-07,6.2757864393547519e-23,1.6483917168898789e-24,3.2327567232423426e-29,3.1869643726918025e-30,1.1926882757317968e-19,2.2207076251205412e-24,1.2618746314722677e-05,3.7390345578842723e-07,1.6080736280815951e-09,9.77055068637656e-16,1.0220512292559563e-12,3.5175991953843315e-10,2.5558135240958599e-15,2.4466110364055276e-25,8.4038612633673096e-22,2.8758460090450965e-30,8.5201893174042894e-21,6.2903101981805313e-31,1.6113792544007649e-13,1.2394459585587197e-14,2.0494722356432385e-11,-1.7932290357914059e-19,2.380000543658619e-23
2.633696202840979e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229421466518371,0.11865704776876869,0.022821379768378166,0.0,6.5860671733193234e-20,2.5898811867687687e-11,1.3501795367455977e-17,4.4146345784453538e-17,3.6999072408812002e-37,2.3358943765112422e-07,6.784204726938665e-33,2.3235666983620719e-07,6.4059945990506331e-23,1.6675950285657749e-24,3.3109172970657825e-29,3.2615941645710683e-30,1.2053299025335181e-19,2.2775105584132926e-24,1.2684298021186384e-05,3.7584729358560385e-07,1.6167881010281437e-09,9.8234058900994071e-16,1.0288337190064766e-12,3.5190170451824028e-10,2.5958292623544985e-15,2.5216420510732352e-25,8.5796637972751474e-22,2.9797532221751705e-30,8.5691553901539351e-21,6.4517959753506933e-31,1.6120422344513072e-13,1.2402867349999725e-14,2.0633446735102081e-11,-1.0374740193553924e-19,2.4285125447737174e-23
2.6473178154746968e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229414716118643,0.11865698100746215,0.022821378796452813,0.0,6.6594337550516143e-20,2.6167341036721951e-11,1.2795050003004564e-17,4.483466206431233e-17,3.809653038392873e-37,2.3479929451043234e-07,6.9962570809786278e-33,2.3355797370489562e-07,6.5382057853392627e-23,1.6869096903900333e-24,3.3896255236531703e-29,3.3375482205769739e-30,1.2180402865856239e-19,2.3354555968460065e-24,1.2749849185823264e-05,3.7779113071976071e-07,1.6255054161942642e-09,9.8762827510968593e-16,1.0356181588585675e-12,3.5204110740943456e-10,2.6362599456089797e-15,2.598558462043465e-25,8.7582080901099013e-22,3.0868380220753327e-30,8.6181416617603678e-21,6.6165405969864464e-31,1.6126940092369123e-13,1.241121249098025e-14,2.07722277332162e-11,8.3944564850096968e-19,2.477717825693986e-23
2.6609394281084145e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452294079657731,0.11865691424669669,0.02282137782452779,0.0,6.7332185783644097e-20,2.6437254486691197e-11,1.3607890224952215e-17,4.5530099040572229e-17,3.9220467062899196e-37,2.3600915438731019e-07,7.2137923967357151e-33,2.347592728743991e-07,6.6724401321629239e-23,1.706335698081638e-24,3.4702877997651648e-29,3.4148331606721952e-30,1.2308194614145779e-19,2.3945594894240477e-24,1.2815399808637797e-05,3.7973496719090258e-07,1.6342255707390244e-09,9.9291812790031783e-16,1.0424045053974038e-12,3.5217818009469329e-10,2.6771077024522213e-15,2.6773973074068447e-25,8.9395224731933606e-22,3.1971803146522517e-30,8.6671481412372945e-21,6.7845920329026456e-31,1.6133348228118882e-13,1.2419496855971038e-14,2.0911064398964217e-11,2.6586498562641159e-19,2.5276086263425519e-23
2.6745610407421323e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522940121548174,0.11865684748647232,0.022821376852603097,0.0,6.8074218152084907e-20,2.6708552207519448e-11,1.5439730991056029e-17,4.6232693400770917e-17,4.0371311114377542e-37,2.3721901723167329e-07,7.4369229710401977e-33,2.3596056734474524e-07,6.8087178441262438e-23,1.7258730479265053e-24,3.5545624020612483e-29,3.4934657158188884e-30,1.2436674605560555e-19,2.4548391000975051e-24,1.2880949889634471e-05,3.8167880299903429e-07,1.6429485618676553e-09,9.9821014834545879e-16,1.0491927159341026e-12,3.5231297360958768e-10,2.7183746613425458e-15,2.7581960161781774e-25,9.1236353862047825e-22,3.3108611827430223e-30,8.7161748376006119e-21,6.9559985833868371e-31,1.613964915245784e-13,1.242772226247256e-14,2.1049955796075766e-11,-1.3238917514609959e-18,2.5781925725073247e-23
2.68818265337585e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522939446524456,0.11865678072678898,0.022821375880678733,0.0,6.8820436376261355e-20,2.6981234189131062e-11,1.4469821130956245e-17,4.6942481832653313e-17,4.1549761872899193e-37,2.3842888299473238e-07,7.6657631134005405e-33,2.3716185711596159e-07,6.9470592374525065e-23,1.7455217372841435e-24,3.6399363004932835e-29,3.5734766427356471e-30,1.2565843175602481e-19,2.5163114749171328e-24,1.2946499428817759e-05,3.8362263814416049e-07,1.6516743868573289e-09,1.0035043374075394e-15,1.0559827489106006e-12,3.5244553766967489e-10,2.7600629505255407e-15,2.8409926387090969e-25,9.3105754400851951e-22,3.427963586943286e-30,8.7652217598668965e-21,7.1308090723133964e-31,1.6145845203988524e-13,1.2435890480997381e-14,2.1188901012496391e-11,-1.0904954542304364e-19,2.62949591402424e-23
2.7018042660095678e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229387715061559,0.11865671396764672,0.022821374908754698,0.0,6.9570842177244566e-20,2.7255300421450615e-11,1.4181530558286503e-17,4.7659501024115218e-17,4.2756495357222865e-37,2.3963875162859397e-07,7.9004285966120687e-33,2.3836314218807577e-07,7.0874847072875552e-23,1.7652817641594514e-24,3.7257440348508134e-29,3.6548700848308461e-30,1.269570065987648e-19,2.5789937892947479e-24,1.3012048426192145e-05,3.8556647262628615e-07,1.660403043034952e-09,1.0088006960501244e-15,1.0627745635502105e-12,3.5257592107787808e-10,2.8021746980962217e-15,2.9258256690118634e-25,9.5003713669807377e-22,3.5485718366318827e-30,8.814288917054735e-21,7.3090726954920645e-31,1.6151938678383456e-13,1.2444003249887594e-14,2.1327899152913808e-11,4.2704050728355388e-19,2.6815054820282725e-23
2.7154258786432856e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229380964932731,0.11865664720904553,0.022821373936830994,0.0,7.0325437276944743e-20,2.7530750894402987e-11,1.4915914775639848e-17,4.8383787663238444e-17,4.3991526751303485e-37,2.4084862308649919e-07,8.1410370963170239e-33,2.395644225611154e-07,7.2300147508500377e-23,1.7851531274438273e-24,3.8129839647361537e-29,3.7376604836185425e-30,1.2826247394120757e-19,2.6429033866807338e-24,1.307759688176211e-05,3.8751030644541604e-07,1.6691345277904429e-09,1.0140992252371775e-15,1.0695681200656754e-12,3.5270417148088211e-10,2.8447120319546925e-15,3.0127341802027897e-25,9.6930520559315782e-22,3.6727720117199218e-30,8.8633763181844385e-21,7.4908391318935178e-31,1.6157931816926137e-13,1.2452062266591029e-14,2.146694934322689e-11,-5.6662734030022298e-20,2.734224575543575e-23
