Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24),COX(50),CHOX(53),H2X(49)
1.5762885260525522e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31504966746166069,0.1122406393034083,0.012791392547971204,0.00013867596872795779,0.0019164758980726837,1.5832444431245955e-06,0.00080980804007092354,2.1765409257957274e-09,6.4848721906530151e-18,4.8496337405989176e-06,4.1573291713520486e-18,1.2067272116728522e-08,1.5464189496471568e-14,1.0906544247902315e-08,1.2600255577651931e-14,8.5846356822050837e-16,6.1064709720014307e-06,4.9259195876655186e-13,0.0054639897490169377,0.017037526746140754,1.714013594599306e-09,3.1039811021390757e-06,1.1825603713773334e-13,8.7850735247365186e-11,1.8230461267310433e-07,1.1780895186697353e-06,1.1801078819269065e-05,8.5974355126205583e-08,2.2592737523679651e-09,6.2866350825597384e-10,9.9222268486223828e-13,2.3123862497924634e-08
1.5803367939874266e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31502995228843106,0.112237149446382,0.012774754491893178,0.00013975212082423274,0.0019244777968454713,1.580483125995444e-06,0.00081269137456834286,2.1914409979578494e-09,6.5163828201623934e-18,4.8566381135101001e-06,4.211870545574132e-18,1.2064211808460025e-08,1.5584443635132375e-14,1.0971594771409128e-08,1.2642033751561363e-14,8.6410392377550502e-16,6.111617781227021e-06,4.9822307196268663e-13,0.0054634735594970736,0.017057719550605675,1.7159662254524186e-09,3.1020497228105176e-06,1.1839020446675597e-13,8.7814139290736353e-11,1.8228641731256381e-07,1.1788170766669027e-06,1.1840543047423969e-05,8.6317602435439949e-08,2.2698404836818262e-09,6.3086240053240216e-10,9.9498355636477383e-13,2.3082003703106209e-08
1.5884333298571755e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31499077081560994,0.11223015325337303,0.012741577956965957,0.00014191900847262281,0.0019405074397320732,1.575016257558629e-06,0.00081845646276664603,2.2213690757580013e-09,6.579612860071814e-18,4.8705526672630503e-06,4.3224626011410181e-18,1.2058144393341864e-08,1.5826254555414951e-14,1.1102132871557812e-08,1.2725553920405577e-14,8.7544418714132932e-16,6.1218424644433458e-06,5.0961655205249524e-13,0.005462444789232729,0.01709785269041577,1.7198456489983776e-09,3.0982210254594825e-06,1.1865675966579467e-13,8.7741610810816354e-11,1.8225016589120913e-07,1.1802619741251009e-06,1.1919432388939483e-05,8.7005090541334759e-08,2.2909967049413932e-09,6.352586196376041e-10,1.0005008715166662e-12,2.2999135647493342e-08
1.5952132145735951e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31495821521352269,0.11222427797894634,0.012713898296490266,0.00014374848651726676,0.001953956679972581,1.5704949622979546e-06,0.00082328231433776117,2.2465608631048818e-09,6.6327744602265445e-18,4.8821084907661247e-06,4.4166298523154086e-18,1.2053117644466823e-08,1.6030073198338525e-14,1.1211888840196581e-08,1.2795453775070554e-14,8.8500136430746664e-16,6.1303342284889325e-06,5.192926188106552e-13,0.0054615870045808743,0.01713120152745581,1.7230678161317593e-09,3.0950495549655659e-06,1.1887815062853613e-13,8.7681549950775287e-11,1.8221995199892105e-07,1.1814614930949056e-06,1.1985451497607364e-05,8.7581791914871028e-08,2.3087352412565878e-09,6.3893825158216079e-10,1.0051163923307568e-12,2.2930605004233975e-08
1.6019930992900147e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31492589022601314,0.11221838750636089,0.012686310951254927,0.00014559161639966011,0.0019674297191521876,1.5660245536801348e-06,0.00082810648982558298,2.2718710125445495e-09,6.6861309052238555e-18,4.893577528710691e-06,4.512230543816807e-18,1.2048139508741386e-08,1.6235099218631188e-14,1.1322048660182471e-08,1.2865317408747876e-14,8.9461416478045074e-16,6.1387625483027148e-06,5.2909286996327823e-13,0.0054607325672569448,0.017164316417889982,1.7262660498155673e-09,3.0919092896651679e-06,1.1909789342432786e-13,8.7622095021524019e-11,1.8218986731589817e-07,1.1826515960096645e-06,1.2051431703047303e-05,8.8159408306255257e-08,2.3264938393571595e-09,6.4261627921995945e-10,1.0097277115210528e-12,2.2862849398991037e-08
1.6087729840064343e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31489379482229368,0.11221248193948019,0.012658815530681353,0.00014744840594969747,0.0019809263757216951,1.5616044165379431e-06,0.00083292889136569667,2.2972988987512592e-09,6.7396820191083258e-18,4.9049604144944828e-06,4.6092758161671202e-18,1.2043209434205524e-08,1.644132729255495e-14,1.1432609952181278e-08,1.2935143639039458e-14,9.0428255943369323e-16,6.1471279193357488e-06,5.3901803736779887e-13,0.005459881463953797,0.017197198407226878,1.7294404615438683e-09,3.088799915452168e-06,1.1931599578840406e-13,8.7563238998130812e-11,1.8215991132908943e-07,1.1838323508475647e-06,1.2117371854754497e-05,8.8737932840095127e-08,2.3442718946328986e-09,6.4629263312376939e-10,1.0143347988604009e-12,2.2795859381684804e-08
1.6155528687228539e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31486192797538287,0.11220656138166905,0.012631411645689157,0.00014931886248884611,0.0019944464690492903,1.5572339436123374e-06,0.00083774942205301845,2.322843896715352e-09,6.79342762666777e-18,4.9162577765303722e-06,4.7077767760204605e-18,1.2038326877374628e-08,1.6648752063094633e-14,1.1543570344006089e-08,1.3004931295773476e-14,9.1400651798304642e-16,6.155430831208554e-06,5.4906884963741271e-13,0.0054590336814044514,0.01722984853711276,1.7325911623770544e-09,3.0857211226415442e-06,1.1953246542526656e-13,8.7504974962366879e-11,1.8213008352687894e-07,1.1850038249069004e-06,1.218327081476773e-05,8.9317358680371003e-08,2.3620688058336188e-09,6.4996724459456467e-10,1.0189376246280298e-12,2.2729625625901568e-08
1.6223327534392734e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31483028866209567,0.11220062593579591,0.012604098908693401,0.00015120299283327026,0.0020079898194160948,1.5529125354730641e-06,0.00084256798593648232,2.348505381799389e-09,6.8473675534289104e-18,4.9274702382592798e-06,4.8077444954526129e-18,1.2033491303076788e-08,1.6857368140952301e-14,1.16549274706785e-08,1.3074679220931495e-14,9.2378600899851574e-16,6.1636717678097454e-06,5.5924603212111388e-13,0.0054581892063820924,0.017262267845340525,1.7357182629428346e-09,3.0826726058890528e-06,1.1974731000876263e-13,8.7447296100743137e-11,1.8210038339908138e-07,1.1861660848156353e-06,1.2249127457598094e-05,8.9897679030171461e-08,2.3798839750914617e-09,6.5364004565671836e-10,1.0235361596061374e-12,2.2664138927585163e-08
1.629112638155693e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31479887586303562,0.11219467570423508,0.012576876933601858,0.00015310080329697154,0.0020215562480117343,1.5486396004387698e-06,0.00084738448801372098,2.3742827297924659e-09,6.9015016256568338e-18,4.9385984181646094e-06,4.9091900112645735e-18,1.2028702184294241e-08,1.7067170105522836e-14,1.176667897448666e-08,1.3144386268576249e-14,9.3362099991589637e-16,6.1718512073923235e-06,5.6955030688440694e-13,0.0054573480257000774,0.017294457365858596,1.7388218734373332e-09,3.0796540641137414e-06,1.1996053718216495e-13,8.7390195702493292e-11,1.8207081043695099e-07,1.1873191965405493e-06,1.231494067015542e-05,9.0478887131433745e-08,2.3977168079459839e-09,6.5731096905322971e-10,1.0281303750707209e-12,2.2599390203724346e-08
1.6358925228721126e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3147676885625853,0.11218871078886891,0.012549745335812242,0.00015501229969494193,0.0020351455769299421,1.5444145544968111e-06,0.00085219883422578565,2.4001753169631451e-09,6.9558296703532813e-18,4.9496429297878518e-06,5.0121243242969421e-18,1.2023959002008189e-08,1.7278152505854981e-14,1.1878822505040918e-08,1.3214051304778575e-14,9.4351145704835165e-16,6.1799696226681314e-06,5.7998239269054732e-13,0.0054565101262119605,0.017326418128779886,1.7419021036260047e-09,3.0766652004212198e-06,1.2017215455824542e-13,8.7333667157720028e-11,1.8204136413315671e-07,1.188463225396392e-06,1.238070935163569e-05,9.1060976264682896e-08,2.4155667133535347e-09,6.6097994824099031e-10,1.0327202427866743e-12,2.2535370491037515e-08
1.6426724075885322e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31473672574889783,0.11218273129108992,0.012522703732209364,0.00015693748734632994,0.0020487576291641661,1.5402368212227234e-06,0.00085701093145183283,2.4261825201107285e-09,7.0103515152569388e-18,4.9606043817455382e-06,5.1165583987575587e-18,1.2019261245047471e-08,1.7490309861595229e-14,1.1991355719326624e-08,1.3283673207544654e-14,9.5345734559792186e-16,6.1880274809001559e-06,5.9054300498240755e-13,0.0054556754948114992,0.017358151160390779,1.7449590628445611e-09,3.0737057220279031e-06,1.2038216971935218e-13,8.7277703955643707e-11,1.8201204398176892e-07,1.1895982360550916e-06,1.2446432413436698e-05,9.164393974877121e-08,2.433433103701013e-09,6.6464691738601125e-10,1.0373057350077845e-12,2.2472070944654438e-08
1.6494522923049518e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31470598641388814,0.11217673731180314,0.012495751741162337,0.00015887637107761808,0.0020623922286032146,1.5361058316994769e-06,0.00086182068750378189,2.4523037166151156e-09,7.0650669888421158e-18,4.9714833777472998e-06,5.2225031615604697e-18,1.201460840994057e-08,1.7703636663916983e-14,1.2104276281754486e-08,1.3353250866743694e-14,9.6345862966696968e-16,6.1960252439929926e-06,6.0123285586488521e-13,0.0054548441184326607,0.017389657483160108,1.7479928600002302e-09,3.0707753401887454e-06,1.2059059021749703e-13,8.7222299682632454e-11,1.8198284947828629e-07,1.1907242925542519e-06,1.2512108779104862e-05,9.2227770940626313e-08,2.4513153948380095e-09,6.6831181135867253e-10,1.0418868244647936e-12,2.2409482836798017e-08
1.6562321770213713e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31467546955322367,0.11217072895142817,0.012468888982521679,0.00016082895522581298,0.0020760492000269125,1.5320210244365273e-06,0.00086662801112102146,2.4785382844851447e-09,7.1199759203179473e-18,4.9822805166151159e-06,5.3299695016773613e-18,1.2010000000771074e-08,1.7918127376433627e-14,1.2217581864208378e-08,1.3422783184035816e-14,9.7351527226955889e-16,6.2039633685813351e-06,6.1205265408789581e-13,0.0054540159840496321,0.017420938115748123,1.7510036035727179e-09,3.0678737701260205e-06,1.2079742357442899e-13,8.7167448020404331e-11,1.8195378011961422e-07,1.1918414583056834e-06,1.2577737384227605e-05,9.2812463234998342e-08,2.4692130060859194e-09,6.7197456572904181e-10,1.0464634843580857e-12,2.2347597555465463e-08
1.663012061737791e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31464517416631599,0.11216470630990148,0.012442115077616439,0.00016279524364164579,0.0020897283691017855,1.5279818452887905e-06,0.00087143281196512068,2.5048856024055722e-09,7.1750781396267651e-18,4.9929963923035486e-06,5.4389682695003641e-18,1.2005435529036391e-08,1.8133776436096681e-14,1.2331270146090815e-08,1.3492269072799781e-14,9.8362723534276744e-16,6.2118423061166842e-06,6.230031050298941e-13,0.0054531910786768268,0.017451994073015505,1.7539914016149373e-09,3.0650007309575587e-06,1.2100267728170643e-13,8.7113142744585867e-11,1.8192483540403283e-07,1.1929497961045379e-06,1.2643317176323013e-05,9.3398010064201587e-08,2.4871253602338554e-09,6.756351167621437e-10,1.0510356883657086e-12,2.2286406603109765e-08
1.6697919464542105e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31461509925631176,0.11215866948667837,0.012415429649251278,0.00016477523969278207,0.0021034295623767662,1.5239877473755459e-06,0.00087623500061447066,2.5313450497826298e-09,7.2303734774430627e-18,5.0036315939210335e-06,5.5495102762168003e-18,1.2000914513509648e-08,1.8350578254078686e-14,1.2445338814366025e-08,1.3561707458060975e-14,9.9379447975793695e-16,6.2196625029522036e-06,6.3408491068195119e-13,0.005452369389368889,0.017482826366032402,1.7569563617544474e-09,3.0621559456289544e-06,1.2120635880079349e-13,8.7059377722797699e-11,1.8189601483124169e-07,1.1940493681371815e-06,1.270884711479993e-05,9.398440489786923e-08,2.5050518835785341e-09,6.7929340141322173e-10,1.0556034106282246e-12,2.2225901595322907e-08
1.67657183117063e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3145852438300839,0.11215261858073536,0.012388832321703531,0.0001667689462670424,0.0021171526072789083,1.5200381909993482e-06,0.00088103448855896536,2.5579160067882686e-09,7.2858617651722732e-18,5.0141867057520566e-06,5.6616062931953018e-18,1.1996436480104709e-08,1.8568527216641368e-14,1.2559785563600889e-08,1.3631097276419557e-14,1.0040169653318561e-15,6.2274244004258605e-06,6.4529876963235199e-13,0.0054515509032206982,0.017513436002087414,1.7598985911946686e-09,3.059339140848136e-06,1.2140847556313987e-13,8.7006146912706296e-11,1.8186731790235207e-07,1.1951402359887684e-06,1.277432617087688e-05,9.4571641242711669e-08,2.5229920059475473e-09,6.829493573231222e-10,1.0601666257311305e-12,2.2166074259521924e-08
1.6833517158870497e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31455560689822243,0.11214655369057216,0.012362322720720218,0.00016877636577563223,0.0021308973321091415,1.5161326435649836e-06,0.00088583118819474528,2.5845978544030544e-09,7.3415428349498803e-18,5.024662307280285e-06,5.7752670513835647e-18,1.1992000961744225e-08,1.8787617685989213e-14,1.267460809600358e-08,1.3700437475978636e-14,1.0142946508378773e-15,6.2351284349418247e-06,6.5664537705172366e-13,0.0054507356073673716,0.017543823984696647,1.7628181967151723e-09,3.056550047017148e-06,1.2160903497023692e-13,8.6953444361029872e-11,1.8183874411982757e-07,1.1962224606526419e-06,1.283975332744052e-05,9.5159712642258365e-08,2.5409451606643314e-09,6.8660292281361356e-10,1.0647253087289193e-12,2.2106916433637346e-08
1.6901316006034692e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31452618747502581,0.11214047491421393,0.012335900473515096,0.00017079750015637878,0.0021446635660380344,1.5122705794985337e-06,0.00089062501281885159,2.6113899744578042e-09,7.3974165196401229e-18,5.0350589732124931e-06,5.8905032407173288e-18,1.1987607498230667e-08,1.900784400110862e-14,1.2789804121460138e-08,1.3769727016272774e-14,1.0246274940169696e-15,6.2427750380501707e-06,6.6812542467867324e-13,0.0054499234889842634,0.0175739913136128,1.7657152846731803e-09,3.0537883981677137e-06,1.2180804439372405e-13,8.6901264201870105e-11,1.8181029298753889e-07,1.1972961025379102e-06,1.2905127578995441e-05,9.5748612676615134e-08,2.5589107845846655e-09,6.902540368826408e-10,1.0692794351330495e-12,2.2048420064805099e-08
1.6969114853198888e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31449698457849212,0.11213438234921323,0.012309565208765593,0.0001728323508769772,0.0021584511391015805,1.5084514801665623e-06,0.00089541587662386594,2.6382917496739483e-09,7.453482652834913e-18,5.0453772735033257e-06,6.0073255095407144e-18,1.1983255636120172e-08,1.9229200478592842e-14,1.2905371357568988e-08,1.3838964868196671e-14,1.0350154515887048e-15,6.2503646365249668e-06,6.7973960080593651e-13,0.0054491145352869629,0.017603938984834179,1.7685899610055096e-09,3.0510539319021055e-06,1.2200551117548917e-13,8.6849600654187178e-11,1.8178196401078491e-07,1.1983612214753512e-06,1.2970447931631095e-05,9.6338334962240009e-08,2.5768883181643445e-09,6.9390263919978736e-10,1.0738289808647048e-12,2.1990577208063068e-08
1.7036913700363084e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31446799723030966,0.11212827609265229,0.012283316556609806,0.0001748809189382443,0.0021722598821970075,1.5046748337954915e-06,0.00090020369469267429,2.6653025637026835e-09,7.5097410688526205e-18,5.0556177733807806e-06,6.125744464037595e-18,1.1978944928599215e-08,1.945168141345293e-14,1.302130752967343e-08,1.3908150013933653e-14,1.0454584792621801e-15,6.2578976524407589e-06,6.914885902670173e-13,0.0054483087335312989,0.017633667990613788,1.7714423312281898e-09,3.0483463893284422e-06,1.2220144262769542e-13,8.6798448021284852e-11,1.8175375669620212e-07,1.1994178767273359e-06,1.3035713402864865e-05,9.6928873151685624e-08,2.5948772053851575e-09,6.9754867010168191e-10,1.0783739223015117e-12,2.1933380025052635e-08
1.710471254752728e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31443922445584865,0.11212215624114515,0.012257154148643415,0.00017694320487737867,0.0021860896270786009,1.5009401353912199e-06,0.00090498838299317755,2.6924218011629293e-09,7.5661916027367663e-18,5.0657810333724166e-06,6.2457706676740533e-18,1.1974674935364028e-08,1.9675281079914903e-14,1.313761037089224e-08,1.397728144688452e-14,1.0559565317468732e-15,6.265374503247457e-06,7.0337307442332084e-13,0.0054475060710133267,0.017663179319468439,1.7742725004374434e-09,3.0456655149977357e-06,1.2239584603288325e-13,8.6747800690032704e-11,1.8172567055181572e-07,1.2004661269960374e-06,1.3100923021544588e-05,9.7520220933348245e-08,2.6128768937477508e-09,7.0119207058718517e-10,1.0829142362952687e-12,2.1876820782725114e-08
1.7172511394691476e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31441066528415168,0.11211602289083954,0.0122310776179166,0.00017901920877122566,0.0021999402063535589,1.4972468866589807e-06,0.00090976985837288758,2.7196488476781237e-09,7.6228340902548253e-18,5.0758676093322111e-06,6.3674146406516926e-18,1.1970445222502645e-08,1.98999937322033e-14,1.3254277622148358e-08,1.4046358171596907e-14,1.0665095627634325e-15,6.2727956018437447e-06,7.1539373115176218e-13,0.005446706535069336,0.017692473956187803,1.7770805733132507e-09,3.0430110568519095e-06,1.2258872864412756e-13,8.6697653127113611e-11,1.8169770508710255e-07,1.2015060304265316e-06,1.3166075827867943e-05,9.8112372031269913e-08,2.6308868344313843e-09,7.0483278231294073e-10,1.0874499000603498e-12,2.1820891852054237e-08
1.7240310241855672e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3143823187479251,0.11210987613741916,0.012205086598930937,0.00018110893023955173,0.0022138114534778547,1.4935945959234935e-06,0.00091454803855367495,2.746983089911882e-09,7.6796683678972696e-18,5.0858780524680445e-06,6.4906868593718024e-18,1.1966255362379471e-08,2.0125813605311433e-14,1.3371307032195801e-08,1.4115379203694303e-14,1.0771175250544043e-15,6.2801613566489802e-06,7.275512348328506e-13,0.0054459101130758291,0.017721552881843551,1.7798666541184346e-09,3.0403827661634643e-06,1.2278009768502362e-13,8.6647999878477411e-11,1.8166985981287343e-07,1.20253764461701e-06,1.32311708732532e-05,9.8705320204889202e-08,2.6489064822035129e-09,7.0847074758896597e-10,1.0919808912295317e-12,2.1765585706755524e-08
1.7308109089019867e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31435418388352987,0.11210371607610572,0.012179180727636267,0.0001832123684483221,0.0022277032027521308,1.4899827780494734e-06,0.0009193228421265719,2.7744239156025492e-09,7.736694272876014e-18,5.0958129093697711e-06,6.6155977559101702e-18,1.1962104933522497e-08,2.0352734915758395e-14,1.3488696357644764e-08,1.418434356980512e-14,1.0877803703948902e-15,6.2874721716735999e-06,7.3984625633923573e-13,0.0054451167924495312,0.017750417073798472,1.7826308466975339e-09,3.0377803974708257e-06,1.2296996034973782e-13,8.6598835570948011e-11,1.816421342413044e-07,1.2035610266295798e-06,1.3296207220161384e-05,9.9299059248762059e-08,2.6669352952745058e-09,7.121059093736694e-10,1.0965071879707416e-12,2.1710894922012126e-08
1.7375907936184063e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31432625973097267,0.11209754280166095,0.012153359641427525,0.00018532952211298081,0.0022416152893176017,1.4864109543624873e-06,0.00092409418854636296,2.8019707135966802e-09,7.7939116431230798e-18,5.1056727220378192e-06,6.7421577175024972e-18,1.1957993520512898e-08,2.0580751862333018e-14,1.3606443362985056e-08,1.425325030749257e-14,1.0984980496031453e-15,6.2947284465881256e-06,7.5227946302471119e-13,0.005444326560647369,0.017779067505715587,1.7853732544831669e-09,3.0352037085343716e-06,1.2315832380327866e-13,8.6550154906733686e-11,1.8161452788604629e-07,1.2045762329891861e-06,1.3361183942135794e-05,9.9893582992393701e-08,2.684972735596118e-09,7.1573821126942232e-10,1.1010287687723463e-12,2.1656812173207845e-08
1.744370678334826e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31429854533389695,0.1120913564083887,0.012127622979141599,0.00018746038950173978,0.002255547549151987,1.4828786525701693e-06,0.0009288619981262582,2.8296228738814567e-09,7.8513203172900067e-18,5.1154580279123187e-06,6.8703770860402698e-18,1.1953920713876949e-08,2.0809858626825185e-14,1.3724545820607866e-08,1.432209846518452e-14,1.1092705125511041e-15,6.30193057679086e-06,7.6485151871366382e-13,0.0054435394051664662,0.017807505147567307,1.7880939804961178e-09,3.0326524602834313e-06,1.2334519518147003e-13,8.6501952660819121e-11,1.8158704026209379e-07,1.205583319692628e-06,1.3426100123762637e-05,1.0048888530002681e-07,2.7030182688639394e-09,7.1936759751858558e-10,1.1055456124285811e-12,2.1603330234668143e-08
1.7511505630512455e-06,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3142710397395736,0.11208515699013701,0.012101970381054074,0.00018960496843887045,0.0022694998190654569,1.4793854066839037e-06,0.00093362619203279191,2.8573797876160936e-09,7.9089201347460329e-18,5.1251693599026796e-06,7.0002661575770004e-18,1.1949886109980349e-08,2.1040049374744437e-14,1.3843001510825922e-08,1.4390887102102775e-14,1.1200977081748484e-15,6.3090789534740696e-06,7.775630836909664e-13,0.0054427553135441287,0.017835730965644565,1.7907931273388109e-09,3.0301264167447555e-06,1.2353058159082937e-13,8.6454223687569984e-11,1.8155967088578194e-07,1.2065823422254223e-06,1.3490954860412909e-05,1.0108496007030118e-07,2.7210713640652915e-09,7.2299401299824422e-10,1.1100576983885876e-12,2.1550441978409365e-08
