Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),CH2X(58),CHX(26),C2H6X(34),H2X(31),CX(24),C2H5X(33),HOCXO(25),C3H8X(38),C3H7X(36),C3H7(49),C3H7X(37),C3H7(50),CH2O2(65),CH2O2X(92),CHO2X(91)
0.009046486366227853,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2408595610560576,0.09970042011403471,0.0,0.099964954744557438,-5.1306275335839977e-29,3.9343799209937656e-05,0.0,0.00013127284037369035,0.0,5.098715877462331e-07,5.4947768966992968e-09,1.4211187824888533e-11,1.6690498762656994e-08,0.0,0.0,0.0,-6.6228818026118184e-32,0.0,3.5005315830148419e-05,3.5045248168704534e-05,0.00018863959124648474,5.5447721819640782e-09,3.2109386156423084e-09,1.3493192269748684e-06,4.6164296558765941e-08,1.3804715066479128e-08,1.8737965298581123e-08,7.9382740471688261e-13,1.2384080673920946e-16,1.941494274457805e-12,4.1699951864747287e-17,8.7761208114208739e-13,1.4697754544730041e-17,3.1019322138172505e-13,3.2274466184627391e-12,1.1359681917759538e-15,4.0454515908844612e-12
0.009075285477918832,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085927528380208,0.099699874432752036,0.0,0.09996495478610129,-5.1488473286353519e-29,3.9465533721395044e-05,0.0,0.00013154861895466809,0.0,5.0942292023028377e-07,5.5142939752806909e-09,1.4233260949020592e-11,1.6699753329271877e-08,0.0,0.0,0.0,4.3704465043463502e-32,0.0,3.5005082706248874e-05,3.5045206603189391e-05,0.00018893096358139024,5.5398865864993103e-09,3.2031547191235885e-09,1.3439707399360407e-06,4.6261223835974841e-08,1.3847412108520187e-08,1.8634090319512113e-08,7.9426658712783128e-13,1.2403209643975848e-16,1.9483880200713453e-12,4.1783477036682091e-17,8.7937122731922079e-13,1.4727182724426465e-17,3.1081471333676797e-13,3.2391931625014999e-12,1.1401012840630877e-15,4.0553557050990217e-12
0.00910408458960981,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085899013915374,0.099699329688415952,0.0,0.099964954827553909,-5.1952171119190013e-29,3.9587176228807445e-05,0.0,0.00013182390745892085,0.0,5.0897595141922839e-07,5.5338046513663128e-09,1.4255283519503436e-11,1.6708976333113795e-08,0.0,0.0,0.0,-4.0329884290620012e-32,0.0,3.5004850002982123e-05,3.5045165128959559e-05,0.0001892216664872479,5.5350194889237307e-09,3.1954168321038547e-09,1.3386627464800478e-06,4.6357978660552592e-08,1.3890076803650203e-08,1.8531172035598989e-08,7.9470426965060771e-13,1.2422294664781754e-16,1.9552794921984697e-12,4.1866844126203745e-17,8.8112704783406555e-13,1.4756565078562489e-17,3.1143519078944247e-13,3.2509288633765206e-12,1.144230553048888e-15,4.0652258050488282e-12
0.00913288370130079,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085870561943246,0.099698785876940685,0.0,0.09996495486891567,-5.4684998061323512e-29,3.970872675241814e-05,0.0,0.00013209870816047688,0.0,5.0853067025748273e-07,5.5533089344938255e-09,1.4277255772022153e-11,1.6718168027349174e-08,0.0,0.0,0.0,-3.1436575113129603e-31,0.0,3.5004617718521359e-05,3.5045123745625191e-05,0.00018951170309705969,5.5301707688565949e-09,3.1877245381095575e-09,1.3333948076506377e-06,4.6454561833048457e-08,1.3932709159265257e-08,1.8429198428529499e-08,7.9514046422870181e-13,1.2441335942013588e-16,1.9621686942494565e-12,4.1950054131767502e-17,8.8287956349569344e-13,1.4785880046969575e-17,3.1205448172324039e-13,3.2626537062382696e-12,1.148355993539831e-15,4.0750620653464515e-12
0.009161682812991769,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085842172197175,0.099698242994267633,0.0,0.099964954910187004,-6.0206770051596356e-29,3.9830185315147731e-05,0.0,0.00013237302331654433,0.0,5.0808706578958118e-07,5.5728068340616095e-09,1.4299177940776109e-11,1.672732866373016e-08,0.0,0.0,0.0,-1.9989947177500725e-31,0.0,3.5004385851051507e-05,3.5045082452798462e-05,0.00018980107652400414,5.5253403070064348e-09,3.1800774256612449e-09,1.3281664905990004e-06,4.655097414808854e-08,1.3975309183699184e-08,1.8328157668906465e-08,7.9557518293424007e-13,1.2460333680045179e-16,1.9690556295847418e-12,4.203310803199215e-17,8.8462879508261992e-13,1.4815144711512197e-17,3.1267262818600944e-13,3.274367677288302e-12,1.1524776007121923e-15,4.0848646605856636e-12
0.009190481924682747,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085813844411846,0.099697701036365258,0.0,0.099964954951368215,-6.4465037255980629e-29,3.9951551942540958e-05,0.0,0.00013264685516768394,0.0,5.0764512716075799e-07,5.5922983597814518e-09,1.432105025848988e-11,1.673645848970683e-08,0.0,0.0,0.0,1.6468957447493863e-31,0.0,3.5004154398768922e-05,3.5045041250093497e-05,0.00019008978986155231,5.5205279851792242e-09,3.1724750882071266e-09,1.3229773684791495e-06,4.6647216394436691e-08,1.4017876886204868e-08,1.8228038112691991e-08,7.9600843762308064e-13,1.2479288081956936e-16,1.9759403016752438e-12,4.2116006797328501e-17,8.8637476319613611e-13,1.4844361442947041e-17,3.1328942884317371e-13,3.2860707637577035e-12,1.1565953701044538e-15,4.0946337653120122e-12
0.009219281036373726,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2408578557832331,0.099697159999228804,0.0,0.099964954992459748,-6.6073408641555966e-29,4.0072826662711793e-05,0.0,0.00013292020593797099,0.0,5.0720484361723988e-07,5.6117835208538251e-09,1.4342872956431402e-11,1.6745557752992015e-08,0.0,0.0,0.0,-1.3372786393497352e-31,0.0,3.500392335988114e-05,3.5045000137126334e-05,0.00019037784618359524,5.5157336862814088e-09,3.1649171240434456e-09,1.3178270203457223e-06,4.6743289355051277e-08,1.4060412276935097e-08,1.8128828297805966e-08,7.9644023982887221e-13,1.2498199349544188e-16,1.9828227138115374e-12,4.2198751389299077e-17,8.8811748759514599e-13,1.4873513351381621e-17,3.1390526852128927e-13,3.2977629538859531e-12,1.1607092976098611e-15,4.1043695539944878e-12
0.009248080148064705,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085757373668942,0.099696619878880066,0.0,0.099964955033461977,-6.7007236361426305e-29,4.0194009506287076e-05,0.0,0.00013319307783516552,0.0,5.0676620450049236e-07,5.6312623267947981e-09,1.4364646264410922e-11,1.6754626696987367e-08,0.0,0.0,0.0,-4.1198927026142082e-31,0.0,3.5003692732607202e-05,3.5044959113514953e-05,0.00019066524854458429,5.5109572942525879e-09,3.1574031362402393e-09,1.3127150310608413e-06,4.6839193807145284e-08,1.4102915366922732e-08,1.8030516940729455e-08,7.9687060117417597e-13,1.2517067683326331e-16,1.9897028693951356e-12,4.2281342756549577e-17,8.8985698828909212e-13,1.490261565133663e-17,3.1452028426012986e-13,3.3094442368999719e-12,1.1648193794690652e-15,4.1140722009975614e-12
0.009276879259755684,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085729230187478,0.099696080671367107,0.0,0.099964955074375278,-5.545608320971907e-29,4.0315100506355398e-05,0.0,0.00013346547305088333,0.0,5.0632919924837617e-07,5.6507347883624442e-09,1.4386370410780999e-11,1.6763665554039426e-08,0.0,0.0,0.0,1.1900563521045553e-30,0.0,3.5003462515177508e-05,3.5044918178879497e-05,0.00019095199997964168,5.5061986940831484e-09,3.1499327325901321e-09,1.3076409911940941e-06,4.6934930522246926e-08,1.4145386168062685e-08,1.7933092933129722e-08,7.9729953308248433e-13,1.2535893282554132e-16,1.9965807722653284e-12,4.2363781840219557e-17,8.9159328580598179e-13,1.4931670920899681e-17,3.1513343598745845e-13,3.3211146029935081e-12,1.1689256122628491e-15,4.1237418805541028e-12
0.009305678371446663,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2408570114761899,0.099695542372764206,0.0,0.099964955115199997,-3.6941105705004721e-29,4.043609969841704e-05,0.0,0.00013373739376073627,0.0,5.0589381739947865e-07,5.6702009145056874e-09,1.4408045622475468e-11,1.6772674565552834e-08,0.0,0.0,0.0,1.3912637218021346e-30,0.0,3.5003232705833149e-05,3.5044877332841804e-05,0.00019123810350468921,5.5014577718673064e-09,3.1425055255177369e-09,1.3026044969202249e-06,4.7030500266248368e-08,1.4187824693094529e-08,1.7836545338681002e-08,7.9772704663993085e-13,1.2554676345218211e-16,2.0034564256231344e-12,4.2446069579369724e-17,8.9332639921737691e-13,1.4960661823858201e-17,3.1574556137038017e-13,3.3327740433067591e-12,1.173027992904943e-15,4.1333787667388301e-12
0.009331597571968544,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085675925174191,0.099695058677915838,0.0,0.099964955151866861,-2.9682855473514695e-29,4.054492050667087e-05,0.0,0.00013398171848247025,0.0,5.0550335316960729e-07,5.6877150187197379e-09,1.4427511660269724e-11,1.6780757356234435e-08,0.0,0.0,0.0,-2.3551594358065632e-31,0.0,3.5003026224891518e-05,3.5044840646847955e-05,0.00019149504519147903,5.4972059631393643e-09,3.135857655566593e-09,1.2981034242499999e-06,4.711637090407449e-08,1.4225991780746551e-08,1.7750392934147724e-08,7.981106054309603e-13,1.2571544895485399e-16,2.009642592985158e-12,4.2519999904120045e-17,8.9488349447300495e-13,1.4986712633345218e-17,3.162962621693621e-13,3.3432581914707442e-12,1.1767168396050888e-15,4.1420240696970914e-12
0.009357516772490426,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085650751671817,0.099694575713300107,0.0,0.099964955188462573,-3.4586301300618222e-29,4.0653667010277088e-05,0.0,0.00013422566216770399,0.0,5.0511418799716832e-07,5.7052240070158679e-09,1.4446938407053378e-11,1.6788816326021602e-08,0.0,0.0,0.0,-5.2125224863557483e-32,0.0,3.5002820071817062e-05,3.5044804032040815e-05,0.00019175146667045276,5.4929683004271898e-09,3.1292441884707297e-09,1.2936321542213064e-06,4.7202107461686881e-08,1.4264132746179201e-08,1.7664933965823533e-08,7.9849303247361388e-13,1.2588379293072939e-16,2.0158269438747964e-12,4.2593809045458882e-17,8.9643804065691072e-13,1.5012724551348689e-17,3.1684555081819402e-13,3.3537334781601685e-12,1.1804025620312487e-15,4.1506430775010051e-12
0.009383435973012307,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085625626925167,0.099694093476108442,0.0,0.099964955224987412,-4.0829388303055889e-29,4.0762339239923012e-05,0.0,0.00013446922636986403,0.0,5.0472631444968785e-07,5.7227278862934496e-09,1.4466326025315502e-11,1.6796851643008598e-08,0.0,0.0,0.0,5.506193203325144e-31,0.0,3.5002614245350365e-05,3.5044767488148764e-05,0.00019200737010084348,5.4887447028031332e-09,3.1226648510573907e-09,1.2891904037408384e-06,4.7287710485943027e-08,1.4302247600363181e-08,1.7580160805985844e-08,7.9887433556312952e-13,1.2605179679731726e-16,2.022009480757801e-12,4.2667497677275719e-17,8.9799005161110097e-13,1.5038687057481975e-17,3.1739378539685501e-13,3.3641998988036162e-12,1.1840851585975059e-15,4.159235916621843e-12
0.009406763253482,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.240856030561857,0.099693660082275648,0.0,0.099964955257799359,-4.1604162592835931e-29,4.086008076890951e-05,0.0,0.00013468811096954179,0.0,5.04378326497886e-07,5.7384770148945662e-09,1.4483741560425899e-11,1.6804063345647854e-08,0.0,0.0,0.0,-4.0812942505873763e-31,0.0,3.5002429279744877e-05,3.5044734659054774e-05,0.0001922372420313711,5.4849554241819848e-09,3.1167724048038424e-09,1.2852178363348337e-06,4.7364639485863288e-08,1.4336528653491065e-08,1.7504445108837585e-08,7.9921655390782339e-13,1.2620271064888399e-16,2.0275722149302923e-12,4.2733714944763377e-17,8.9938470478370073e-13,1.5062019804331044e-17,3.1788686240862656e-13,3.373612093596251e-12,1.1873968217483894e-15,4.1669472020018729e-12
0.009430090533951692,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085580524652939,0.09969322727337071,0.0,0.099964955290554325,-4.1305057923430713e-29,4.0957762186435657e-05,0.0,0.0001349066905563002,0.0,5.0403137345126734e-07,5.7542220166323524e-09,1.4501125649457268e-11,1.681125614081575e-08,0.0,0.0,0.0,-2.2958830842624984e-31,0.0,3.5002244576769523e-05,3.5044701886986925e-05,0.00019246669763841169,5.4811774151162566e-09,3.1109071895558963e-09,1.2812687517227238e-06,4.7441461157507291e-08,1.4370788574518846e-08,1.7429273409689853e-08,7.9955787394015784e-13,1.2635335117562468e-16,2.0331334838421167e-12,4.2799835591038847e-17,9.007773255034013e-13,1.5085322509912253e-17,3.1837889618653635e-13,3.3830171011181032e-12,1.1907059509559502e-15,4.1746374850116531e-12
0.009453417814421385,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085558032192561,0.099692795047380461,0.0,0.099964955323252488,-3.9053567267315798e-29,4.1055383517849822e-05,0.0,0.00013512496624176851,0.0,5.0368545001511614e-07,5.7699628966822037e-09,1.4518478408966794e-11,1.6818430146794135e-08,0.0,0.0,0.0,3.8304286140993764e-31,0.0,3.5002060135520825e-05,3.5044669171749729e-05,0.0001926957384706768,5.4774106179557669e-09,3.1050690120801539e-09,1.2773429506141681e-06,4.7518175892203013e-08,1.4405027372486717e-08,1.735464036314782e-08,7.9989830113967806e-13,1.2650371939425198e-16,2.0386932893420254e-12,4.2865860099996212e-17,9.0216792371072784e-13,1.5108585314364944e-17,3.1887007694490173e-13,3.392414919203784e-12,1.1940125454746467e-15,4.1823068574787976e-12
0.009474412366844109,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085537822274566,0.099692406540725947,0.0,0.099964955352632431,-3.622222781771288e-29,4.1143191364181556e-05,0.0,0.00013532115543663531,0.0,5.0337499489112456e-07,5.7841261687011081e-09,1.4534069201643148e-11,1.682487078703335e-08,0.0,0.0,0.0,1.9201335455600348e-32,0.0,3.5001894361430339e-05,3.5044639776465684e-05,0.00019290152186091124,5.4740300393339862e-09,3.099837611410818e-09,1.2738294740549038e-06,4.7587128043935151e-08,1.4435824238170439e-08,1.7287926804363956e-08,8.0020392688881877e-13,1.2663881880370443e-16,2.0436958645112245e-12,4.29252003402299e-17,9.0341774062271274e-13,1.512949513216005e-17,3.1931184558992134e-13,3.4008668070094473e-12,1.1969863128669836e-15,4.1891914899735918e-12
0.009495406919266832,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085517643799759,0.099692018503157565,0.0,0.099964955381966675,-3.5421274225271016e-29,4.1230950581777887e-05,0.0,0.00013551710016794432,0.0,5.0306536568418561e-07,5.7982861104265449e-09,1.4549634795466275e-11,1.6831296387055995e-08,0.0,0.0,0.0,-7.465821973501292e-32,0.0,3.5001728797958356e-05,3.5044610426915672e-05,0.00019310697164949889,5.4706584545103232e-09,3.0946278179908481e-09,1.2703345552363654e-06,4.7655994173953824e-08,1.4466604008790173e-08,1.7221641473145194e-08,8.0050883799483922e-13,1.2677369919678968e-16,2.0486972572704559e-12,4.2984463414952471e-17,9.0466593419300037e-13,1.5150379029789978e-17,3.1975295551580942e-13,3.4093128688227935e-12,1.1999580262895845e-15,4.1960593259511355e-12
0.009516401471689556,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085497496671393,0.099691630933229677,0.0,0.099964955411255316,-3.6015215791011114e-29,4.131866119097249e-05,0.0,0.00013571280123273957,0.0,5.027565586120543e-07,5.8124427258166253e-09,1.4565175274179529e-11,1.6837707029864675e-08,0.0,0.0,0.0,3.9007185541322628e-32,0.0,3.5001563444455791e-05,3.504458112295899e-05,0.00019331208894907606,5.4672958222961937e-09,3.0894394946989749e-09,1.2668580533415602e-06,4.7724774562841846e-08,1.4497366691585618e-08,1.7155780607716544e-08,8.0081303837591948e-13,1.2690836130394408e-16,2.0536974690327746e-12,4.3043649666463195e-17,9.0591251157442141e-13,1.5171233558131573e-17,3.2019340474616416e-13,3.4177531037906955e-12,1.2029276854541435e-15,4.20291043206269e-12
0.00953739602411228,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085477380793108,0.099691243829503534,0.0,0.099964955440498562,-3.6357861143172753e-29,4.1406323212666473e-05,0.0,0.00013590825942391509,0.0,5.024485699166085e-07,5.8265960186946285e-09,1.4580690721141322e-11,1.6844102799248571e-08,0.0,0.0,0.0,5.6347214683259847e-33,0.0,3.5001398300276495e-05,3.5044551864455472e-05,0.00019351687486716308,5.4639421017717496e-09,3.0842725055745766e-09,1.2633998289290881e-06,4.7793469489720632e-08,1.4528112293995094e-08,1.7090340487771574e-08,8.0111653199845774e-13,1.2704280585224586e-16,2.0586965011632951e-12,4.3102759423071171e-17,9.0715747964402844e-13,1.5192062509673926e-17,3.2063333953173888e-13,3.4261875112813543e-12,1.20589529015021e-15,4.2097448748585123e-12
0.009558390576535004,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2408545729606891,0.0996908571905471,0.0,0.099964955469696498,-3.6194630233613726e-29,4.149393666831787e-05,0.0,0.00013610347553024769,0.0,5.021413958643454e-07,5.840745993093693e-09,1.4596181219328431e-11,1.6850483776795424e-08,0.0,0.0,0.0,-1.5670062540786819e-32,0.0,3.5001233364777242e-05,3.5044522651265486e-05,0.0001937213305061879,5.4605972522826693e-09,3.0791267158003934e-09,1.2599597439159943e-06,4.7862079232261864e-08,1.455884082365193e-08,1.7025317433925371e-08,8.0141932274617279e-13,1.271770335654307e-16,2.0636943551012109e-12,4.3161793015438861e-17,9.0840084535298235e-13,1.5212864610285978e-17,3.2107270887942951e-13,3.4346160908806717e-12,1.2088608402439134e-15,4.2165627207836955e-12
0.009579385128957727,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085437242403157,0.099690471014935236,0.0,0.099964955498849276,-3.5953408189632968e-29,4.1581501579933892e-05,0.0,0.00013629845033642443,0.0,5.0183503274565171e-07,5.854892653022512e-09,1.4611646851338521e-11,1.685685004350556e-08,0.0,0.0,0.0,5.1945557598180387e-33,0.0,3.5001068637317739e-05,3.5044493483249922e-05,0.00019392545696351196,5.4572612334351567e-09,3.0740019916924371e-09,1.2565376615621701e-06,4.7930604066696969e-08,1.4589552288381701e-08,1.6960707807175436e-08,8.0172141447493223e-13,1.273110451639092e-16,2.0686910322770236e-12,4.3220750772816963e-17,9.0964261564309937e-13,1.5233639712328618e-17,3.2151149872962917e-13,3.4430388423886572e-12,1.2118243356766934e-15,4.2233640361740987e-12
0.009600379681380451,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085417219700589,0.099690085301249454,0.0,0.099964955527957061,-3.5911730310059706e-29,4.166901797006221e-05,0.0,0.00013649318462307118,0.0,5.0152947687478108e-07,5.8690360024654112e-09,1.462708769939183e-11,1.6863201680027079e-08,0.0,0.0,0.0,2.5709700136527692e-33,0.0,3.5000904117260636e-05,3.5044464360270232e-05,0.00019412925533145598,5.453934005095689e-09,3.0688982006875172e-09,1.2531334464543465e-06,4.7999044267827364e-08,1.4620246696199195e-08,1.689650800837231e-08,8.0202281101500073e-13,1.2744484136478308e-16,2.0736865341125624e-12,4.327963302087093e-17,9.1088279735691182e-13,1.5254388178096055e-17,3.2194973162023153e-13,3.4514557658158737e-12,1.2147857764640568e-15,4.2301488872523227e-12
0.009621374233803175,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085397227866304,0.099689700048077978,0.0,0.099964955557019952,-3.6023793096089717e-29,4.1756485861782398e-05,0.0,0.00013668767916678209,0.0,5.0122472458960933e-07,5.8831760454385633e-09,1.464250384533305e-11,1.6869538766203736e-08,0.0,0.0,0.0,-2.7856828926596196e-33,0.0,3.500073980397139e-05,3.5044435282188385e-05,0.00019433272669732495,5.4506155273874953e-09,3.0638152113318206e-09,1.2497469644906156e-06,4.8067400109034744e-08,1.4650924055305404e-08,1.683271447769967e-08,8.0232351616370922e-13,1.2757842288186208e-16,2.078680862040844e-12,4.3338440082523167e-17,9.1212139728570533e-13,1.5275110353743193e-17,3.2238741005799882e-13,3.4598668613799256e-12,1.2177451626943339e-15,4.2369173401238187e-12
0.009642368786225899,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24085377266805783,0.099689315254015656,0.0,0.099964955586038129,-3.609772783849535e-29,4.1843905278697517e-05,0.0,0.00013688193474014761,0.0,5.0092077225149066e-07,5.8973127859770927e-09,1.4657895370633151e-11,1.687586138108998e-08,0.0,0.0,0.0,4.8146401078335443e-34,0.0,3.5000575696818393e-05,3.5044406248866895e-05,0.00019453587214343312,5.4473057606896598e-09,3.0587528932696426e-09,1.2463780828649902e-06,4.8135671862290942e-08,1.4681584374084574e-08,1.6769323694161228e-08,8.0262353368031075e-13,1.2771179042568022e-16,2.0836740175015238e-12,4.3397172279448355e-17,9.1335842219764169e-13,1.5295806055315061e-17,3.2282452900728629e-13,3.4682721295019892e-12,1.2207024945274627e-15,4.2436694607730508e-12
