Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(52),COX(50),C2H4X(205),C2H4X(65),CH4OX(60),acetyl(43)
5.315282119499303e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43925857720495842,0.10570859233797739,0.01947822898281152,0.0,0.00067578916547387895,0.0026738623086882659,0.00062421843804359983,0.00015572962827361129,4.4656612638417703e-14,0.004462413846550644,1.8005418960664296e-10,0.00033668462875515359,6.7224819838942487e-09,9.6779202948602639e-06,3.821446840454215e-11,3.1293135486419134e-12,4.4428536079019909e-05,3.0565766410243674e-06,0.0075334934112377743,0.0053308711818889267,0.00012616549655521158,1.6159258402974725e-06,2.1624006890506365e-08,2.8522600730308638e-07,4.8352811309119691e-06,5.2957213920967245e-05,3.0920651819267889e-08,1.1679336944498336e-09,7.3727846309828793e-07,1.813745471014106e-06,1.1153545887532834e-11,4.2460867406927353e-07,1.9183071292386774e-09,3.0138170157068246e-07,8.5556432629060503e-13,1.063798013033533e-10,6.9705070306426714e-12
5.338662245349516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43924599002015341,0.1056875925672625,0.019464817131084899,0.0,0.00068331084773088334,0.002684943690875003,0.00062925626746072622,0.00015705974843347863,4.5340390952392123e-14,0.0044770705648568485,1.8265036311003239e-10,0.00033656460175058618,6.7817924690079934e-09,9.805986512683758e-06,3.8509435286921207e-11,3.1642355394592743e-12,4.4664362014684788e-05,3.099836978540189e-06,0.0075317670859979865,0.0053447644114848246,0.0001263482813560116,1.6225258345238503e-06,2.1680093363660165e-08,2.8614168608721186e-07,4.903725860547929e-06,5.3176224307320785e-05,3.1261190027939189e-08,1.1719941752032681e-09,7.3877716116369566e-07,1.8147510385789803e-06,1.1236663154053341e-11,4.2823235859185823e-07,1.9337338052963805e-09,3.0586181498725727e-07,8.6764843745185818e-13,1.0778443235822675e-10,7.0498427483197609e-12
5.362042371199729e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43923348180107408,0.10566660305521489,0.019451415354251975,0.0,0.00069087607851880484,0.0026960006686321271,0.00063430997954516601,0.00015839279402678859,4.6031411304915003e-14,0.0044916901476527256,1.8526737096430182e-10,0.00033644492824170451,6.8412583674039333e-09,9.9349528938960303e-06,3.8805196176814107e-11,3.1993594751931308e-12,4.4899656864180376e-05,3.1434743932273363e-06,0.0075300429547914246,0.005358577711562851,0.00012653029176552423,1.6291038283891967e-06,2.1735913579192145e-08,2.8705490812133332e-07,4.9727672876350372e-06,5.3394746802287956e-05,3.1603656320803861e-08,1.1760519778542921e-09,7.402749473144758e-07,1.8157626931482415e-06,1.1320015372967502e-11,4.3186395462209451e-07,1.9492087523934477e-09,3.1038335664739755e-07,8.7983755423203294e-13,1.0919889665216197e-10,7.1296675914124581e-12
5.385422497049942e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43922105241227116,0.10564562379634206,0.01943802363926939,0.0,0.00069848480078705318,0.0027070332404158836,0.00063937953038033083,0.00015972873008176041,4.6729714088094004e-14,0.0045062727144081051,1.8790520238744301e-10,0.0003363256074632943,6.9008781899836717e-09,1.0064817913530208e-05,3.9101748228095009e-11,3.2346851955354561e-12,4.5134416430114552e-05,3.1874898226402994e-06,0.007528321014079054,0.0053723112149682839,0.00012671153382255436,1.6356597537807745e-06,2.1791468581603182e-08,2.8796568181362301e-07,5.0424068963127557e-06,5.3612781497968126e-05,3.1948047842046009e-08,1.1801071696578843e-09,7.4177186362544059e-07,1.8167804451195145e-06,1.1403601915628302e-11,4.3550336741264347e-07,1.964731839176739e-09,3.1494644363298106e-07,8.921319363348981e-13,1.1062317730976587e-10,7.2099815901122934e-12
5.408802622900155e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43920870171731324,0.10562465478529014,0.019424641973120382,0.0,0.00070613695623074162,0.0027180414060650761,0.0006444648762088484,0.00016106752181999822,4.7435339663889369e-14,0.0045208183840117107,1.9056384551220133e-10,0.00033620663864013592,6.960650453901919e-09,1.0195579999637536e-05,3.9399088610347104e-11,3.2702125369104863e-12,4.5368636596282589e-05,3.231884194640337e-06,0.0075266012603170864,0.0053859650555524892,0.00012689201351972042,1.6421935442360247e-06,2.1846759410277623e-08,2.8887401553316952e-07,5.1126461553788234e-06,5.3830328513225816e-05,3.2294361683468215e-08,1.1841598177418054e-09,7.4326795179860505e-07,1.8178043045826877e-06,1.1487422155892475e-11,4.3915050275920175e-07,1.9803029348264904e-09,3.1955119190329553e-07,9.0453184081828333e-13,1.1205725694979275e-10,7.2907847663063945e-12
5.432182748750368e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43919642957879823,0.10560369601684218,0.019411270342814816,0.0,0.00071383248530404377,0.0027290251667875017,0.00064956597343171453,0.00016240913465648071,4.8148328363373737e-14,0.0045353272747732992,1.9324328739745658e-10,0.0003360880209876771,7.0205736825908998e-09,1.0327237533772226e-05,3.9697214508776283e-11,3.3059413325213868e-12,4.5602313326748744e-05,3.2766584274374527e-06,0.0075248836899570598,0.0053995393681608205,0.00012707173680394577,1.6487051349260804e-06,2.1901787099507993e-08,2.8977991761009751e-07,5.1834865183556725e-06,5.4047387993417037e-05,3.2642594885103445e-08,1.1882099891084295e-09,7.4476325316686131e-07,1.8188342813336135e-06,1.1571475470095785e-11,4.4280526700021024e-07,1.9959219090531234e-09,3.2419771629970591e-07,9.1703752210623675e-13,1.1350111769047153e-10,7.3720771336512112e-12
5.455562874600581e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43918423585836569,0.10558274748591573,0.01939790873538922,0.0,0.00072157132723351086,0.002739984525146442,0.00065468277860745918,0.00016375353419951827,4.8868720486004425e-14,0.0045497995044258771,1.9594351403958573e-10,0.00033596975371267212,7.0806464057832635e-09,1.045978885147592e-05,3.9996123124125296e-11,3.3418714123963784e-12,4.5835442664935019e-05,3.3218134296325032e-06,0.0075231682994458893,0.00541303428862053,0.0001272507095769372,1.6551944626395256e-06,2.195655267851993e-08,2.9068339633569095e-07,5.2549294235570622e-06,5.4263960110116633e-05,3.2992744435823817e-08,1.19225775063178e-09,7.4625780870179348e-07,1.8198703848738795e-06,1.1655761237051818e-11,4.4646756701647534e-07,2.0115886320941036e-09,3.2888613055034777e-07,9.2964923200120212e-13,1.1495474115482686e-10,7.4538586976452708e-12
5.478943000450794e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43917212041670833,0.10556180918756104,0.019384557137906752,0.0,0.00072935342003134225,0.0027509194850472069,0.00065981524845130294,0.00016510068625067817,4.9596556298907847e-14,0.0045642351901279549,1.9866451038380262e-10,0.00033585183601379017,7.1408671595335253e-09,1.0593232242761655e-05,4.0295811672587294e-11,3.3780026034343499e-12,4.6068020732717111e-05,3.36735010025945e-06,0.0075214550852259338,0.0054264499537287269,0.00012742893769566183,1.6616614657660356e-06,2.2011057171497324e-08,2.9158445996252054e-07,5.3269762941549339e-06,5.4480045060847089e-05,3.3344807273947257e-08,1.1963031690617217e-09,7.4775165901509269e-07,1.8209126244310918e-06,1.1740278838015792e-11,4.5013731023070469e-07,2.0273029747107775e-09,3.3361654727484341e-07,9.4236721969622935e-13,1.1641810847599226e-10,7.5361294557017e-12
5.502323126301007e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43916008311358351,0.10554088111695888,0.019371215537457284,0.0,0.00073717870050861868,0.0027618300517237362,0.00066496333983433501,0.00016645055680467965,5.0331876036176551e-14,0.0045786344484658268,2.0140626033547413e-10,0.000335734267082194,7.2012344862381281e-09,1.0727565952597284e-05,4.0596277385720236e-11,3.4143347294499388e-12,4.630004372952746e-05,3.4132693288277156e-06,0.0075197440437350703,0.0054397865012403524,0.00012760642697280547,1.6681060842804389e-06,2.2065301597607419e-08,2.9248311670457107e-07,5.3996285382464408e-06,5.469564306880846e-05,3.3698780287840383e-08,1.2003463110175568e-09,7.4924484436939594e-07,1.8219610089475096e-06,1.1825027656701384e-11,4.538144046069611e-07,2.0430648081852694e-09,3.3838907798904171e-07,9.5519173178719654e-13,1.1789120030251465e-10,7.6188893972192503e-12
5.52570325215122e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43914812380782575,0.10551996326941854,0.019357883921157403,0.0,0.00074504710428848484,0.0027727162317252546,0.00067012700978266618,0.00016780311204925893,5.1074719898178176e-14,0.0045929973954559056,2.0416874677140961e-10,0.00033561704610209021,7.2617469346540852e-09,1.0862788181388236e-05,4.0897517510360309e-11,3.4508676112181068e-12,4.6531507931465401e-05,3.4595719953646625e-06,0.0075180351714067431,0.0054530440698562326,0.00012778318317723908,1.6745282597263843e-06,2.2119286971026196e-08,2.9337937473737511e-07,5.4728875489211711e-06,5.4910754382609611e-05,3.405466031652045e-08,1.2043872429976086e-09,7.507374046746048e-07,1.8230155471167206e-06,1.1910007079217035e-11,4.5749875865003538e-07,2.0588740043173182e-09,3.4320383310977905e-07,9.681230122850593e-13,1.1937399680365046e-10,7.7021385036537909e-12
5.549083378001433e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4391362423573576,0.1054990556403759,0.019344562276150418,0.0,0.00075295856581929015,0.0027835780329029799,0.00067530621547663282,0.00016915831836500554,5.1825128050876945e-14,0.004607324146547096,2.0695195155112202e-10,0.00033550017225125284,7.3224030599163045e-09,1.0998897085459606e-05,4.1199529308536976e-11,3.4876010665181914e-12,4.6762409690414518e-05,3.5062589704581718e-06,0.0075163284646700421,0.005466222799211099,0.00012795921203445258,1.6809279352008515e-06,2.2173014300963717e-08,2.9427324219814696e-07,5.5467547043285133e-06,5.5125379276000693e-05,3.4412444150251475e-08,1.2084260313646355e-09,7.5222937950622292e-07,1.8240762473456476e-06,1.1995216494126131e-11,4.6119028140474376e-07,2.0747304354212582e-09,3.480609219596588e-07,9.811613026281107e-13,1.2086647767465129e-10,7.7858767485873832e-12
5.570125491266625e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43912561550005641,0.10548024750738121,0.019332581310495044,0.0,0.00076011564045927677,0.0027933328175963642,0.0006799807483968709,0.00017038024308384164,5.2506996025770577e-14,0.0046201873699987057,2.0947453423277506e-10,0.00033539528189666389,7.3771152273270654e-09,1.1122151647549835e-05,4.1471997457011274e-11,3.5208325136731242e-12,4.6969737429922977e-05,3.5486065438260819e-06,0.0075147942772330334,0.005478016364213632,0.00012811702082159948,1.6866683598606075e-06,2.2221149100861539e-08,2.9507568566839061e-07,5.6137562349959318e-06,5.5318126036905997e-05,3.47360746622663e-08,1.2120591628601766e-09,7.535716887004094e-07,1.8250361528846155e-06,1.2072101107562175e-11,4.6451870639253063e-07,2.0890415041957245e-09,3.5246858674011535e-07,9.9298745483979311e-13,1.2221797343510794e-10,7.8616593543210129e-12
5.589063393205297e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43911610506151361,0.10546332725882421,0.019321805330423113,0.0,0.00076658674025250814,0.0028020952528022419,0.00068419853213356194,0.00017148176814564691,5.3125967805405404e-14,0.0046317393521093922,2.1175918179366552e-10,0.00033530111990637604,7.4264538219885945e-09,1.1233692352605835e-05,4.171774969508346e-11,3.5508794819053712e-12,4.7155938288636693e-05,3.5869866229230356e-06,0.0075134150036877522,0.0054885761551154624,0.00012825855234172668,1.6918190888305586e-06,2.2264293010660982e-08,2.9579623966890462e-07,5.6744805406541133e-06,5.5491261651498869e-05,3.5028656357992511e-08,1.2153275823684445e-09,7.5477941213354419e-07,1.8259043458642978e-06,1.2141455753400804e-11,4.6751913677295847e-07,2.1019540142517762e-09,3.5646494284159937e-07,1.0037054094653558e-12,1.2344099937267349e-10,7.9302024037894574e-12
5.60800129514397e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43910664544827799,0.10544641370691325,0.019311035869744607,0.0,0.00077308596989737115,0.002810841711223869,0.00068842643323976883,0.00017258497343030675,5.3749973816292587e-14,0.0046432677895137647,2.1405738712669401e-10,0.00033520718418705549,7.4758841350090956e-09,1.1345811385100063e-05,4.1964003409352563e-11,3.5810577128353704e-12,4.7341763886113855e-05,3.625620364058116e-06,0.0075120371446239891,0.005499084470855121,0.00012839961668945532,1.6969549594060085e-06,2.2307269396384197e-08,2.9651523955837285e-07,5.7356062518134342e-06,5.5664078693488806e-05,3.5322481276358013e-08,1.2185947130490944e-09,7.5598682069934152e-07,1.8267765959406072e-06,1.221096021787751e-11,4.7052411059080166e-07,2.1148972898154026e-09,3.6048926491783262e-07,1.0144939941609663e-12,1.2467034159528741e-10,7.9990663045892276e-12
5.626939197082643e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43909723658314387,0.10542950684945716,0.019300272921678394,0.0,0.00077961329235762408,0.0028195721994768871,0.00069266442925201464,0.00017368984144064422,5.4379035335283897e-14,0.004654772742486552,2.1636913868627777e-10,0.00033511347429148705,7.5254054108466272e-09,1.1458507682662119e-05,4.2210757173557582e-11,3.611367104058708e-12,4.7527212425354888e-05,3.664508211951191e-06,0.0075106606981359333,0.0055095413873821209,0.00012854021682615489,1.7020759442604109e-06,2.2350078784939232e-08,2.9723268958823827e-07,5.7971340724748177e-06,5.583657735548872e-05,3.5617547620531685e-08,1.221860589918881e-09,7.5719393477793046e-07,1.8276529071270037e-06,1.2280614180554326e-11,4.7353358054251465e-07,2.1278712640041752e-09,3.6454160898636523e-07,1.025353332348534e-12,1.25905988424757e-10,8.0682510278598496e-12
5.645877099021315e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43908787838853536,0.10541260668431544,0.019289516479454875,0.0,0.00078616867011663033,0.0028282867247118415,0.00069691249777160806,0.00017479635476203874,5.5013173623164674e-14,0.0046662542710629628,2.1869442451065955e-10,0.0003350199897705788,7.575016896731924e-09,1.1571780164879976e-05,4.2458009567812227e-11,3.6418075519645366e-12,4.77122821403028e-05,3.7036506073420369e-06,0.0075092856623160276,0.0055199469810249917,0.0001286803556953386,1.7071820167054469e-06,2.2392721701146412e-08,2.9794859399372637e-07,5.8590647003397396e-06,5.6008757840420067e-05,3.5913853573843324e-08,1.2251252479498811e-09,7.5840077463282198e-07,1.8285332833252146e-06,1.2350417322083754e-11,4.7654749955526472e-07,2.1408758701511773e-09,3.6862203060310941e-07,1.0362835463664437e-12,1.2714792798907035e-10,8.1377565414829359e-12
5.662921210766121e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43907949927227591,0.10539740225588785,0.019279841238363425,0.0,0.00079209246598909051,0.0028361161553802474,0.00070074435297248978,0.00017579360916550562,5.5588256278581866e-14,0.0046765676683496286,2.2079874333029199e-10,0.00033493604602451778,7.6197437436927428e-09,1.1674217129388928e-05,4.26809618829115e-11,3.6693159219481168e-12,4.7878519554041795e-05,3.7390967623803578e-06,0.0075080493346213941,0.0055292681976253791,0.00012880608871244093,1.7117647102477454e-06,2.2430958423964042e-08,2.9859158993721503e-07,5.9151472371698806e-06,5.6163448411414619e-05,3.61815872803332e-08,1.2280624269444977e-09,7.5948671267184193e-07,1.8293291006500522e-06,1.241336743421464e-11,4.7926379189384555e-07,2.1526061510803857e-09,3.7231846190819764e-07,1.0461814380604301e-12,1.2827104391827659e-10,8.2005857503439135e-12
5.678260911336446e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4390719930583768,0.10538372290238507,0.019271138018256678,0.0,0.00079744326251004766,0.0028431515980292467,0.00070419996947915079,0.00017669225518756102,5.6109374088816252e-14,0.0046858335806523191,2.2270198717384134e-10,0.0003348606521515414,7.6600594111560074e-09,1.1766808002064232e-05,4.2881962465568856e-11,3.6941640818660551e-12,4.802786864081287e-05,3.7711751522728616e-06,0.0075069376141808711,0.0055376218484418874,0.00012891893275655041,1.715878773446561e-06,2.246525685992706e-08,2.9916922131933124e-07,5.9659013764633777e-06,5.6302449853362756e-05,3.6423403718687803e-08,1.2307050891266133e-09,7.6046389297017953e-07,1.8300481563659005e-06,1.2470125437152001e-11,4.8171147565752817e-07,2.1631845321358354e-09,3.7566476629073013e-07,1.0551387820911544e-12,1.292861905600923e-10,8.2573541541363216e-12
5.693600611906771e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.439064519950285,0.10537004793606661,0.019262439054634629,0.0,0.00080281239785422751,0.0028501765817870784,0.00070766215494336604,0.00017759195000463971,5.6633860515684173e-14,0.0046950842301721075,2.2461408823501793e-10,0.00033478540534291802,7.7004329360942958e-09,1.1859774930168462e-05,4.308328769555076e-11,3.7190980399668629e-12,4.8176966140838631e-05,3.8034213214518044e-06,0.0075058268158824173,0.0055459419632507131,0.00012903147933895676,1.7199830072258579e-06,2.2499446999728568e-08,2.9974584609472352e-07,6.0169210175605743e-06,5.6441242933480207e-05,3.6666030170480126e-08,1.2333470136276103e-09,7.6144092891780038e-07,1.8307698857834682e-06,1.2526980751737362e-11,4.841619955078233e-07,2.1737828929846845e-09,3.7902958962754613e-07,1.0641428417442029e-12,1.3030544413010214e-10,8.3143329608119617e-12
5.708940312477097e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43905707990608045,0.10535637735588939,0.019253744343921835,0.0,0.00080819985118057178,0.0028571911114615616,0.00071113089758479612,0.00017849268452000503,5.7161726826243696e-14,0.0047043196483579665,2.265350393742966e-10,0.00033471030535696714,7.7408639237964883e-09,1.1953117305597857e-05,4.3284936830386265e-11,3.7441177389327599e-12,4.8325811173720068e-05,3.8358354965641779e-06,0.007504716938709027,0.0055542285833261301,0.0001291437299903241,1.7240773986042008e-06,2.2533529118308246e-08,3.0032146648324739e-07,6.0682065192511438e-06,5.6579827779012892e-05,3.6909465633036534e-08,1.235988218957899e-09,7.624178310252314e-07,1.8314942907984327e-06,1.2583933210170907e-11,4.8661532686979234e-07,2.1844011986068368e-09,3.8241296056395643e-07,1.0731936799725362e-12,1.3132879795468637e-10,8.3715221471470224e-12
