Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2X(49),C2H4(47),C2H6X(52),C2H4X(205),C2H4X(65)
4.452981676783055e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44424567794840936,0.11084123167946659,0.022513631306098961,0.0,8.5752371172568646e-12,7.2679094445702588e-05,0.0,2.2078305964001151e-07,0.0,0.00042674730361687887,2.8362339599990404e-15,0.00023630325567630553,8.1241189741382868e-12,1.4606615279324335e-14,0.0,0.0,8.867388052284098e-12,2.5050116930183072e-10,0.0074015362285265451,0.00061586770403617081,4.2841649830134939e-05,2.7266559275022783e-10,2.3898758640075252e-09,4.3942085229125132e-09,1.3480210699325868e-06,3.9418435176995622e-10,5.7337165292109389e-10,7.8828111337034969e-12,7.0913167831308465e-17
4.471796454510813e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44423706182196648,0.11083337697358946,0.022512353716534473,0.0,8.7052645519230235e-12,7.3289006494450576e-05,0.0,2.2360526121928184e-07,0.0,0.0004286503628918549,2.8979092665365862e-15,0.00023686535563538207,8.2317769852833342e-12,1.4902661190464797e-14,0.0,0.0,8.9724094490120174e-12,2.5488284887730217e-10,0.0074074821632562704,0.0006184228600891918,4.2944796577191322e-05,2.744607776038715e-10,2.4003985828422228e-09,4.4130955751303891e-09,1.3598816649366106e-06,4.0108872987516928e-10,5.8084399597116457e-10,8.0462735938992989e-12,7.2152159589988662e-17
4.490611232238571e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422851563188209,0.11082559078632524,0.022511076248818498,0.0,8.8364851651851624e-12,7.3900738611582507e-05,0.0,2.2645134159069985e-07,0.0,0.00043055399967141208,2.9606547370299734e-15,0.00023742495139192067,8.3403936802341637e-12,1.5203293885630691e-14,0.0,0.0,9.0781087606278924e-12,2.59322212181519e-10,0.0074133589536697006,0.00062097777243761191,4.3047356432579743e-05,2.7625755979276197e-10,2.4109233397846942e-09,4.4319880862611379e-09,1.3717807398220305e-06,4.0808412841936838e-10,5.8838084712453496e-10,8.2123887383913271e-12,7.3407443635607019e-17
4.509426009966329e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44422003858795012,0.11081787233896,0.022509798902537698,0.0,8.9689025029570759e-12,7.451428032139866e-05,0.0,2.2932139811164644e-07,0.0,0.00043245821084945203,3.0244842089388719e-15,0.00023798205346076693,8.4499733117927049e-12,1.5508562015497578e-14,0.0,0.0,9.1844862110016823e-12,2.6381976813257409e-10,0.0074191673813890835,0.00062353244190817389,4.3149337378932845e-05,2.7805594359634186e-10,2.4214501170174e-09,4.4508860267364425e-09,1.3837180687919585e-06,4.1517135159534167e-10,5.9598247563237421e-10,8.3811874926971163e-12,7.4679163546217399e-17
4.528240787694087e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44421162990893959,0.11081022086161488,0.022508521677283341,0.0,9.1025201087030826e-12,7.5129621232096193e-05,0.0,2.322155280585169e-07,0.0,0.00043436299332650047,3.0894116358357965e-15,0.00023853667231806588,8.5605201294358445e-12,1.5818514499202252e-14,0.0,0.0,9.2915420183446277e-12,2.6837602786386185e-10,0.0074249082191949331,0.00062608686931835361,4.3250747272834887e-05,2.7985593333552659e-10,2.4319788967636544e-09,4.4697893670148814e-09,1.3956934277696982e-06,4.2235120710256479e-10,6.036491505282511e-10,8.5527009957631477e-12,7.5967463523827828e-17
4.547055565421845e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420328882249394,0.11080263559314618,0.022507244572651283,0.0,9.23734152363341e-12,7.5746751035177628e-05,0.0,2.3513382862616313e-07,0.0,0.00043626834400975083,3.1554510878025706e-15,0.00023908881840129846,8.6720383792762109e-12,1.6133200524280108e-14,0.0,0.0,9.399276395279728e-12,2.7299150472209993e-10,0.007430582231126164,0.00062864105547646596,4.3351593846020608e-05,2.816575333635212e-10,2.442509661287865e-09,4.488698077583184e-09,1.4077065943939754e-06,4.2962450614408164e-10,6.113811406264633e-10,8.7269606002754545e-12,7.7272488393824671e-17
4.565870343149603e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419501456502963,0.11079511578104628,0.022505967588241908,0.0,9.3733702868888216e-12,7.6365659504840663e-05,0.0,2.380763969273375e-07,0.0,0.00043817425981310706,3.2226167518250065e-15,0.00023963850210931853,8.784532304023308e-12,1.6452669546598601e-14,0.0,0.0,9.5076895489091689e-12,2.7766671426533089e-10,0.0074361901725790523,0.00063119500118177004,4.3451884706611798e-05,2.8346074805708235e-10,2.4530423928957667e-09,4.5076121289574221e-09,1.4197573480134227e-06,4.3699206342335436e-10,6.1917871452037772e-10,8.9039978729659883e-12,7.8594383604390906e-17
4.5846851208773606e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418680638163788,0.11078766068134574,0.022504690723660088,0.0,9.510609935714823e-12,7.6986336497350557e-05,0.0,2.4104332999214128e-07,0.0,0.00044008073765722656,3.2909229321857779e-15,0.00024018573380239032,8.8980061429449642e-12,1.6776971290286839e-14,0.0,0.0,9.6167816808788283e-12,2.8240217426090585e-10,0.0074417327904050951,0.0006337487072245728,4.3551627340387954e-05,2.8526558180820523e-10,2.4635770739346511e-09,4.5265314916842228e-09,1.4318454696803482e-06,4.4445469714108177e-10,6.270421405807798e-10,9.0838445949147315e-12,7.993329522591921e-17
4.6034998986051185e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417866352598601,0.1107802695585165,0.022503413978515085,0.0,9.649064005625747e-12,7.7608771950396908e-05,0.0,2.4403472476747499e-07,0.0,0.00044198777446955979,3.3603840508554866e-15,0.00024073052380222651,9.012464131829093e-12,1.7106155747661294e-14,0.0,0.0,9.7265529874399544e-12,2.8719840468344814e-10,0.0074472108230077567,0.00063630217438633355,4.3650829112088729e-05,2.8707203901622832e-10,2.4741136867935853e-09,4.5454561363419297e-09,1.4439707421438283e-06,4.5201322899198849e-10,6.3497168695423114e-10,9.2665327618476361e-12,8.1289369950419328e-17
4.6223146763328764e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417058526022035,0.11077294168537619,0.02250213735242057,0.0,9.7887360305591488e-12,7.8232955882435372e-05,0.0,2.4705067811649266e-07,0.0,0.00044389536718439165,3.4310146478819302e-15,0.00024127288239202759,9.1279105029457961e-12,1.7440273179147551e-14,0.0,0.0,9.8370036595081413e-12,2.9205592771279829e-10,0.0074526250004381149,0.00063885540343976252,4.3749497266744868e-05,2.8888012408033799e-10,2.4846522139036343e-09,4.5643860335417464e-09,1.4561329498421677e-06,4.596684841615839e-10,6.4296762156143787e-10,9.4520945844303681e-12,8.2662755090919898e-17
4.641129454060634e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416257085487065,0.1107656763429936,0.022500860844994534,0.0,9.9296295430207614e-12,7.8858878392016712e-05,0.0,2.5009128681805854e-07,0.0,0.00044580351274288015,3.5028293817775445e-15,0.00024181281981652168,9.2443494850097865e-12,1.7779374113198233e-14,0.0,0.0,9.9481338827197129e-12,2.969752677319401e-10,0.0074579760444894259,0.00064140839514892334,4.384763893103532e-05,2.9068984139246495e-10,2.4951926377380739e-09,4.5833211539288715e-09,1.4683318788947573e-06,4.674212913228907e-10,6.5103021209562773e-10,9.6405624885578353e-12,8.4053598580864892e-17
4.659944231788392e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415461958875463,0.11075847282059506,0.022499584455859211,0.0,1.0071748074220367e-11,7.9486529657103269e-05,0.0,2.5315664756620789e-07,0.0,0.00044771220809309469,3.5758430299050286e-15,0.00024235034628200538,9.361785303143096e-12,1.812350934620704e-14,0.0,0.0,1.0059943837485625e-11,3.0195695132490855e-10,0.0074632646687906165,0.00064396115026933199,4.3945261114667703e-05,2.9250119533055768e-10,2.5057349408125894e-09,4.6022614681835973e-09,1.4805673170933691e-06,4.7527248263314464e-10,6.5915972602093706e-10,9.8319691156395903e-12,8.5462048973504781e-17
4.67875900951615e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414673074888433,0.11075133041547199,0.022498308184641099,0.0,1.02150951541989e-11,8.0115899934374784e-05,0.0,2.5624685696960969e-07,0.0,0.0004496214501900546,3.650070488861148e-15,0.00024288547195638587,9.4802221788381752e-12,1.8472729942418856e-14,0.0,0.0,1.0172433699042983e-11,3.0700150727467928e-10,0.0074684915788987127,0.00064651366954805375,4.4042370711779839e-05,2.9431419025222173e-10,2.5162791056854932e-09,4.6212069470223941e-09,1.4928390538929203e-06,4.832228937304652e-10,6.6735643057080713e-10,1.0026347322881067e-11,8.6888255441282183e-17
4.697573787243908e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413890363037323,0.11074424843288955,0.022497032030970841,0.0,1.0359674311947124e-11,8.0746979558524168e-05,0.0,2.5936201155103326e-07,0.0,0.00045153123599576435,3.7255267748586986e-15,0.00024341820696922395,9.5996643299212161e-12,1.8827087233836015e-14,0.0,0.0,1.0285603637504275e-11,3.1210946656103893e-10,0.0074736574723902318,0.00064906595372380132,4.4138974502359914e-05,2.9612883048871076e-10,2.5268251149579051e-09,4.6401575611989703e-09,1.5051468804017412e-06,4.9127336373049613e-10,6.7562059274638959e-10,1.0223730183560704e-11,8.8332367775212249e-17
4.716388564971666e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413113753634403,0.11073722618599618,0.022495755994483231,0.0,1.0505489075516163e-11,8.1379758941544899e-05,0.0,2.6250220774681798e-07,0.0,0.00045344156247925052,3.8022270241066584e-15,0.00024394856141177814,9.7201159705158584e-12,1.9186632820120698e-14,0.0,0.0,1.0399453817904448e-11,3.1728136235843872e-10,0.0074787630389515245,0.00065161800352703041,4.4235079153683058e-05,2.9794512033926256e-10,2.5373729512739603e-09,4.6591132815053155e-09,1.5174905893713777e-06,4.9942473522301835e-10,6.8395247931496199e-10,1.0424150987302902e-11,8.9794536384257948e-17
4.735203342699424e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44412343177783842,0.11073026299573424,0.022494480074817132,0.0,1.0652542972120171e-11,8.2014228572010241e-05,0.0,2.6566754190634542e-07,0.0,0.00045535242661659666,3.880186493188468e-15,0.00024447654533705018,9.8415813110071923e-12,1.9551418568493428e-14,0.0,0.0,1.0513984400245873e-11,3.2251773003382911e-10,0.0074838089604680972,0.0006541698196800335,4.4330691221762178e-05,2.9976306406576165e-10,2.5479225973209912e-09,4.6780740787727284e-09,1.5298699751859597e-06,5.0767785426853526e-10,6.9235235680835169e-10,1.0627643240346936e-11,9.1274912294700236e-17
4.754018120427182e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411578567372678,0.11072335819075174,0.022493204271615452,0.0,1.080083952823151e-11,8.2650379014346061e-05,0.0,2.6885811029151556e-07,0.0,0.00045726382539097672,3.9594205594384879e-15,0.00024500216875983182,9.9640645580060526e-12,1.9921496613627765e-14,0.0,0.0,1.0629195539541337e-11,3.2781910714447717e-10,0.0074887959111129285,0.00065672140289703472,4.4425817152811063e-05,3.0158266588772335e-10,2.558474035829704e-09,4.6970399238728098e-09,1.542284833851166e-06,5.1603357039482634e-10,7.0082049152137196e-10,1.0834240665811772e-11,9.2773647149502689e-17
4.77283289815494e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410819855061906,0.11071651110731491,0.022491928584525086,0.0,1.0950382269668616e-11,8.3288200908097755e-05,0.0,2.7207400907622556e-07,0.0,0.00045917575579268916,4.0399447213166135e-15,0.00024552544165675296,1.0087569914313647e-11,2.0296919357541078e-14,0.0,0.0,1.0745087385855129e-11,3.3318603343576639e-10,0.0074937245574337782,0.00065927275388428207,4.4520463284717685e-05,3.0340392997758484e-10,2.5690272495743727e-09,4.7160107877184391e-09,1.5547349629828103e-06,5.2449273659347773e-10,7.0935714951026383e-10,1.104397720395677e-11,9.4290893207671377e-17
4.7916476758826976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410066974277773,0.11070972108922193,0.022490653013196846,0.0,1.110117472167696e-11,8.3927684967192068e-05,0.0,2.7531533434585151e-07,0.0,0.00046108821481918914,4.1217745987810102e-15,0.00024604637396633022,1.0212101578886484e-11,2.0677739469481527e-14,0.0,0.0,1.0861660084342294e-11,3.3861905083897861e-10,0.0074985955584395119,0.00066182387334013792,4.4614635848526043e-05,3.0522686045629212e-10,2.5795822213729935e-09,4.7349866412647549e-09,1.5672201617950848e-06,5.3305620931638153e-10,7.1796259659115031e-10,1.1256887012438377e-11,9.5826803343609804e-17
4.8104624536104555e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409319859203011,0.11070298748771749,0.022489377557285473,0.0,1.1253220409003256e-11,8.4568821979195071e-05,0.0,2.7858218209673389e-07,0.0,0.00046300119947512012,4.2049259336590179e-15,0.00024656497558901865,1.0337663746801613e-11,2.1064009885811199e-14,0.0,0.0,1.0978913775286207e-11,3.4411870346905988e-10,0.0075034095656854333,0.00066437476195517139,4.4708340969924441e-05,3.070514613891746e-10,2.5901389340874695e-09,4.7539674555100778e-09,1.5797402310884747e-06,5.4172484847220905e-10,7.2663709833849906e-10,1.1473004466562768e-11,9.7381531046468598e-17
4.848092009065971e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407842666643849,0.11068968697618253,0.022486826990351459,0.0,1.1561085586487227e-11,8.5856018375904693e-05,0.0,2.8519282857939088e-07,0.0,0.00046682873372997486,4.3752565545185636e-15,0.00024759522618555583,1.0591896353363724e-11,2.185311471191796e-14,0.0,0.0,1.121546467152888e-11,3.553201017743552e-10,0.0075128691683540912,0.00066947584938660423,4.4894372870441623e-05,3.1070569057794565e-10,2.6112575139320736e-09,4.7919438503125339e-09,1.6048841921767831e-06,5.5938108297979236e-10,7.4419432691304544e-10,1.191500090269041e-11,1.0054805617933719e-16
4.881958608975936e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44406532266975235,0.11067790310172083,0.02248453187145099,0.0,1.1842485663318233e-11,8.7020057294063079e-05,0.0,2.9123065849398633e-07,0.0,0.00047027528231083793,4.5332339278634576e-15,0.00024851457931721993,1.0824272025071521e-11,2.2582485618651998e-14,0.0,0.0,1.1430690781161444e-11,3.6563475591533174e-10,0.007521194278855039,0.00067406604537061381,4.5060262276549307e-05,3.1400024931488448e-10,2.6302700186996075e-09,4.8261392811971352e-09,1.6276310478670483e-06,5.7564006049020165e-10,7.6023465883094765e-10,1.2324117161322914e-11,1.0346383724424669e-16
4.9158252088859e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405239558293175,0.1106662922590895,0.022482237121304975,0.0,1.2128001023169016e-11,8.8189311794560499e-05,0.0,2.9735267005972879e-07,0.0,0.00047372348767901306,4.6957432490491073e-15,0.00024942653326125424,1.1060051588522211e-11,2.3330350973337486e-14,0.0,0.0,1.1648125269008761e-11,3.7617386983270513e-10,0.0075293445307121317,0.00067865550382317015,4.5224727778773918e-05,3.1730028062529373e-10,2.6492878995262561e-09,4.8603503357822461e-09,1.6504878571316412e-06,5.9225330815841302e-10,7.7650284687680706e-10,1.2744170770266408e-11,1.0644300231683439e-16
4.9496918087958644e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403964182994959,0.1106548509230984,0.02247994273803491,0.0,1.2417652211894745e-11,8.9363730714508749e-05,0.0,3.0355941984116095e-07,0.0,0.00047717333262939902,4.8628807792091359e-15,0.00025033114438805469,1.1299259364659862e-11,2.4097029142452178e-14,0.0,0.0,1.1867768781435265e-11,3.8694069546186617e-10,0.0075373234651873984,0.0006832442285013789,4.5387801489872549e-05,3.2060580576002101e-10,2.6683110580706654e-09,4.8945768466091808e-09,1.6734535139080377e-06,6.0922596548873335e-10,7.9300043094392734e-10,1.3175370108007258e-11,1.0948646868661505e-16
4.983558408705829e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402705790758845,0.11064357564024553,0.022477648719799827,0.0,1.2711459774000697e-11,9.0543263604256455e-05,0.0,3.0985146342816986e-07,0.0,0.0004806248000346167,5.034744087750509e-15,0.00025122846867300512,1.1541919631035307e-11,2.4882841285881832e-14,0.0,0.0,1.2089621916144844e-11,3.979385074772927e-10,0.0075451345517788624,0.00068783222308738243,4.5549514535947832e-05,3.2391684514456321e-10,2.6873393964642886e-09,4.9288186467414807e-09,1.6965269277369946e-06,6.265632079827114e-10,8.0972894826949011e-10,1.3617925856599102e-11,1.1259516004291389e-16
5.017425008615793e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401464038395511,0.11063246302726036,0.022475355064795435,0.0,1.3009444253128503e-11,9.1727860713277721e-05,0.0,3.1622935542678603e-07,0.0,0.00048407787284548103,5.2114320590439408e-15,0.00025211856169768388,1.1788056621200049e-11,2.568811135407203e-14,0.0,0.0,1.231368522266167e-11,4.0917060324753061e-10,0.0075527811896766873,0.00069241949118990299,4.5709897084442157e-05,3.2723341834100543e-10,2.7063728173138424e-09,4.9630755697797864e-09,1.7197070234994714e-06,6.4427024706806935e-10,8.2668993340712299e-10,1.4072051005766082e-11,1.157700064617798e-16
5.0512916085257575e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400238589702656,0.11062150976967743,0.022473061771253404,0.0,1.331162619239644e-11,9.2917472976144962e-05,0.0,3.22693649450089e-07,0.0,0.00048753253409144684,5.3930448990488661e-15,0.0002530014786511236,1.2037694524110715e-11,2.6513166085051979e-14,0.0,0.0,1.2539959202776122e-11,4.206403027896328e-10,0.0075602667091893205,0.00069700603634574956,4.5868978371894366e-05,3.3055554401818692e-10,2.7254112237036136e-09,4.9973474498759104e-09,1.742992741149998e-06,6.6235233002677907e-10,8.4388491819979658e-10,1.4537960856872328e-11,1.1901194439273833e-16
5.085158208435722e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399029115322292,0.11061071262043828,0.022470768837440622,0.0,1.3618026134610565e-11,9.4112051998614815e-05,0.0,3.2924489810921863e-07,0.0,0.00049098876688103245,5.5796841418741884e-15,0.00025387727433111979,1.229085748354327e-11,2.7358335001334396e-14,0.0,0.0,1.2768444310960413e-11,4.3235094872308532e-10,0.0075675943731408945,0.00070159186202129365,4.6026786731401742e-05,3.3388323992524303e-10,2.7444545191976657e-09,5.0316341217465146e-09,1.7663830354475277e-06,6.8081473992230993e-10,8.6131543175304324e-10,1.5015873026761593e-11,1.2232191664539568e-16
5.119024808345686e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397835292601057,0.11060006839852278,0.022468476261658477,0.0,1.3928664622352694e-11,9.5311550043847542e-05,0.0,3.3588365300449195e-07,0.0,0.00049444655440221972,5.7714526562731977e-15,0.00025474600314559119,1.2547569597516741e-11,2.822395040668914e-14,0.0,0.0,1.2999140954755635e-11,4.4430590622320853e-10,0.0075747673782397447,0.00070617697161391756,4.618334961974429e-05,3.3721652287097155e-10,2.7635026078418805e-09,5.0659354206863749e-09,1.7898768756844673e-06,6.9966279552605004e-10,8.7898300040850121e-10,1.5506007451464915e-11,1.2570087237589792e-16
5.1528914082556506e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396656805453416,0.11058957398760791,0.022466184042242154,0.0,1.4243562197960236e-11,9.6515920018784348e-05,0.0,3.4261046471662752e-07,0.0,0.00049790587992283206,5.9684546520734595e-15,0.00025560771911399132,1.2807854917726841e-11,2.9110347382793961e-14,0.0,0.0,1.3232049495134228e-11,4.5650856297405231e-10,0.0075817888564191005,0.00071076136845342887,4.6338693644122598e-05,3.4055540871102568e-10,2.78255539416588e-09,5.1002511825808634e-09,1.8134732454149148e-06,7.189018512429328e-10,8.968891477177838e-10,1.6008586389779443e-11,1.2914976707324189e-16
