Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(28),CO2X(29),HX(19),CH3X(22),OX(20),OCX(21),COX(32),H2X(31),CH2X(58),CHX(26),C2H6X(34),HOX(23),C2H5X(33),CH2(48),C3H8X(38),HOCXO(25),H2OX(30),CH4OX(41),CXHO(27),C2H4OX(44)
0.0005833463283368952,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935897955843,0.099964774665646725,8.9271944015859233e-43,0.099964897663743585,1.1919811784973882e-22,1.111987543318921e-11,2.9482059984882664e-08,4.5156511930214162e-13,1.3129247537263387e-21,9.9088187667056813e-08,9.5459778435239637e-26,7.4752178802762839e-15,1.9424220218806086e-17,2.3643537569115303e-23,4.3621084535382328e-20,3.1492350449124282e-23,1.7744373469080034e-28,0.0,3.5125789448261306e-05,3.5072843883028498e-05,1.0042862854330508e-07,2.7189954565702106e-12,2.9492353685360566e-08,9.3077195540042757e-20,1.0333041889794929e-11,3.9047490968587665e-15,2.2950895245618661e-13,4.5284426416049976e-10,1.5892556797752774e-16,1.3658071581078993e-19,2.3372135894584157e-24,1.4578799886983706e-15,3.375580529036023e-29,4.3701022155144959e-23,4.1852723430603406e-26,8.3113919133238862e-27,1.2461166353531087e-23,1.1083353210201876e-26
0.000588006740731319,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935792828783,0.099964773870842474,9.0717867048366987e-43,0.099964897428361621,1.2208928773021012e-22,1.1299886270737461e-11,2.9717595579324765e-08,4.6244298342582257e-13,1.3599884390087539e-21,9.987626552275751e-08,1.0011277582540339e-25,7.5354509191861673e-15,2.0050585928612492e-17,2.4357729612960611e-23,4.4660719216868721e-20,3.2762108622961173e-23,1.802941518943508e-28,0.0,3.5125789015793761e-05,3.5072843647485068e-05,1.0123773122523611e-07,2.7406078851905852e-12,2.9727970567629508e-08,9.3820682284505873e-20,1.0415593725128662e-11,3.9679599658291124e-15,2.349566413026894e-13,4.5995365890938906e-10,1.6275396481932798e-16,1.387736684020613e-19,2.4125196548146896e-24,1.4824950870820935e-15,3.5401164910560507e-29,4.4053099004875876e-23,4.2867867983726959e-26,8.562451188590771e-27,1.2757907819297671e-23,1.1530229269611654e-26
0.0005926671531257428,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935687686863,0.09996477307603914,9.2175406894868009e-43,0.099964897192979699,1.2502707316226644e-22,1.1481364489506167e-11,2.9953131188464992e-08,4.7349376248563338e-13,1.4083306288907222e-21,1.0066429126056625e-07,1.0495310635571077e-25,7.5956912429485727e-15,2.0691955724469733e-17,2.5087297161806924e-23,4.5716290803965432e-20,3.4072268276053422e-23,1.8316745742840228e-28,0.0,3.5125788583298142e-05,3.5072843411917616e-05,1.0204693170469766e-07,2.7622188846578919e-12,2.9963587434625734e-08,9.4564169068834271e-20,1.0498145564887125e-11,4.0316861058329099e-15,2.4048794258959989e-13,4.6711381334810449e-10,1.6664321797982452e-16,1.4098422024817311e-19,2.4896281595204596e-24,1.5073153313373043e-15,3.7112767928049099e-29,4.4405218407669166e-23,4.3899380136076217e-26,8.8189153999009248e-27,1.3059194062168633e-23,1.1991324140185047e-26
0.0005973275655201666,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935582530138,0.099964772281236763,9.3644563552032592e-43,0.099964896957597763,1.2801185306193946e-22,1.1664310530778905e-11,3.0188666812531773e-08,4.847188083728199e-13,1.4579746733737921e-21,1.0145226504485897e-07,1.0998674753325131e-25,7.6559388248922784e-15,2.1348566388003321e-17,2.583243573162094e-23,4.6787899209941346e-20,3.5423771872651802e-23,1.8606365480026108e-28,0.0,3.5125788150787283e-05,3.5072843176330764e-05,1.028562296235534e-07,2.7838284594579134e-12,3.0199204286120719e-08,9.5307655893750655e-20,1.0580697409150682e-11,4.0959276718205907e-15,2.4610344361369599e-13,4.7432455200078785e-10,1.7059380324910918e-16,1.4321237401208346e-19,2.5685675252169179e-24,1.5323406843624638e-15,3.8892728065492754e-29,4.4757380207682225e-23,4.4947392931748938e-26,9.0808532767572927e-27,1.3365053466703471e-23,1.2466969510709439e-26
0.0006019879779145905,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935477358666,0.09996477148643533,9.5125337016477376e-43,0.099964896722215854,1.3104400734327285e-22,1.1848724835704917e-11,3.042420245175499e-08,4.9611947274268319e-13,1.5089441170286423e-21,1.0224018704282973e-07,1.1521981833127449e-25,7.7161936380156943e-15,2.2020656524860356e-17,2.6593341484147977e-23,4.7875644058031106e-20,3.6817575598406326e-23,1.8898274752372633e-28,0.0,3.5125787718249874e-05,3.5072842940720526e-05,1.0366562461813429e-07,2.8054366142065777e-12,3.0434821121884501e-08,9.6051142759977081e-20,1.0663249257999376e-11,4.1606848186947361e-15,2.5180362920322939e-13,4.8158569667414474e-10,1.7460619633226477e-16,1.4545813234264455e-19,2.6493663923378811e-24,1.5575711092878544e-15,4.0743209069856038e-29,4.5109584246666043e-23,4.6012039765880019e-26,9.3483337756558184e-27,1.3675514499954922e-23,1.2957501899064177e-26
0.0006066483903090143,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935372172492,0.099964770691634841,9.661772728476493e-43,0.099964896486833973,1.3412391550582647e-22,1.203460783862663e-11,3.0659738106365872e-08,5.0769710701880944e-13,1.5612627050812185e-21,1.0302805742396268e-07,1.2065858141191505e-25,7.7764556549025151e-15,2.2708466564330988e-17,2.7370211219440239e-23,4.8979623733867685e-20,3.8254649564438123e-23,1.9192473905114782e-28,0.0,3.5125787285696223e-05,3.5072842705090644e-05,1.0447511632012223e-07,2.8270433535324873e-12,3.0670437941685716e-08,9.6794629668244728e-20,1.0745801111514496e-11,4.2259576989683429e-15,2.5758906726840813e-13,4.8889706680041019e-10,1.7868087285457327e-16,1.4772149784953767e-19,2.7320536200114216e-24,1.5830065694857206e-15,4.2666425498241666e-29,4.5461830364347613e-23,4.7093453887524794e-26,9.6214260774889361e-27,1.3990605056174062e-23,1.3463262724010649e-26
0.0006113088027034381,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410493526697168,0.099964769896835337,9.8121734353403468e-43,0.099964896251452107,1.3725195736648226e-22,1.2221959972901592e-11,3.0895273776597113e-08,5.1945306239233982e-13,1.6149543728152815e-21,1.03815876360514e-07,1.2630944539180856e-25,7.8367248477885554e-15,2.3412238759491098e-17,2.8163242367898561e-23,5.0099936190069368e-20,3.9735977707682924e-23,1.9488963283454549e-28,0.0,3.5125786853117256e-05,3.507284246943794e-05,1.0528470435573955e-07,2.8486486821878437e-12,3.0906054745291594e-08,9.7538116619284956e-20,1.0828352969777131e-11,4.2917464648079686e-15,2.6346024395699852e-13,4.9625847911986137e-10,1.8281830835791913e-16,1.5000247314152457e-19,2.8166582861278119e-24,1.6086470285677859e-15,4.4664643519168597e-29,4.5814118398079042e-23,4.819176865763871e-26,9.900199584721018e-27,1.4310353165399944e-23,1.3984598270147979e-26
0.0006159692150978619,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935161756286,0.099964769102036791,9.9637358218846639e-43,0.099964896016070268,1.4042851290840903e-22,1.2410781665518638e-11,3.1130809462682752e-08,5.3138868982600792e-13,1.6700432543621272e-21,1.0460364402710862e-07,1.321789670933886e-25,7.8970011885033527e-15,2.4132217186762337e-17,2.8972632983651189e-23,5.1236678194971696e-20,4.1262558042729829e-23,1.978774322683288e-28,0.0,3.512578642052126e-05,3.5072842233765388e-05,1.060943883464197e-07,2.8702526049449448e-12,3.1141671532467992e-08,9.8281603613837418e-20,1.091090483286949e-11,4.3580512661443426e-15,2.6941770991560753e-13,5.0366974793808441e-10,1.8701897830521199e-16,1.5230106077627598e-19,2.9032096872382447e-24,1.6344924503948087e-15,4.6740181708543704e-29,4.6166448183127909e-23,4.9307117495126922e-26,1.0184723919085102e-26,1.4634786231273808e-23,1.4521859776517197e-26
0.0006206296274922857,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104935056526358,0.099964768307239257,1.0116459887749332e-42,0.099964895780688456,1.4365396192816082e-22,1.2601073341936465e-11,3.1366345164858246e-08,5.435053400538119e-13,1.7265536703631217e-21,1.0539136060113075e-07,1.3827385378689446e-25,7.9572846485132352e-15,2.4868647745190047e-17,2.9798581735968099e-23,5.238994600703731e-20,4.2835402525022946e-23,2.0088814074183514e-28,0.0,3.5125785987900951e-05,3.5072841998070475e-05,1.0690416790814686e-07,2.8918551266940358e-12,3.1377288302979354e-08,9.9025090652642454e-20,1.0993456700873693e-11,4.4248722523703677e-15,2.7546195056892243e-13,5.1113068486510155e-10,1.9128335807757606e-16,1.5461726331904583e-19,2.9917373385143829e-24,1.6605427990752295e-15,4.88954118425665e-29,4.6518819552391174e-23,5.0439633753760556e-26,1.0475068918542931e-26,1.4963931822255455e-23,1.5075403388482835e-26
0.0006252900398867095,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410493495128197,0.099964767512442695,1.0270345632568717e-42,0.099964895545306659,1.4692868479315831e-22,1.2792835421621962e-11,3.1601880883360366e-08,5.5580436358490938e-13,1.7845101378822564e-21,1.0617902626239906e-07,1.4460096545070132e-25,8.0175751988830405e-15,2.5621778155650397e-17,3.0641287903037906e-23,5.3559834746078037e-20,4.445553732001228e-23,2.0392176159026443e-28,0.0,3.5125785555263051e-05,3.5072841762355632e-05,1.0771404265199895e-07,2.9134562523524567e-12,3.1612905056588788e-08,9.9768577736448215e-20,1.1076008573872862e-11,4.4922095707754011e-15,2.8159350096692412e-13,5.1864109902537622e-10,1.9561192297814098e-16,1.5695108327689117e-19,3.0822709736095753e-24,1.6867980389733215e-15,5.1132759696917563e-29,4.6871232336630342e-23,5.1589450987392713e-26,1.0771304635116999e-26,1.5297816856491688e-23,1.5645590252431938e-26
0.0006299504522811333,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934846023171,0.099964766717647133,1.0425393055971641e-42,0.099964895309924889,1.502530613465301e-22,1.2986068321963197e-11,3.1837416618427301e-08,5.6828711070355934e-13,1.8439373569675135e-21,1.0696664119347748e-07,1.5116731705491258e-25,8.0778728103042857e-15,2.639185796024652e-17,3.1500951363278708e-23,5.4746438936556737e-20,4.6124002645640373e-23,2.0697829813889924e-28,0.0,3.5125785122601704e-05,3.5072841526618841e-05,1.0852401218362056e-07,2.935055986950065e-12,3.1848521793058022e-08,1.0051206486600392e-19,1.1158560451950121e-11,4.5600633679183645e-15,2.8781284386633786e-13,5.26200796848837e-10,2.0000514822984758e-16,1.5930252316835827e-19,3.1748405446277448e-24,1.7132581347086982e-15,5.3454705854347778e-29,4.7223686364243085e-23,5.2756702566114433e-26,1.1073501331818366e-26,1.5636468416339323e-23,1.623278646036358e-26
0.0006346108646755571,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934740750014,0.099964765922852569,1.0581602157581379e-42,0.099964895074543134,1.5362747226671986e-22,1.3180772454625121e-11,3.2072952370298522e-08,5.8095493147281368e-13,1.9048602210603531e-21,1.0775420557941867e-07,1.5798008086666078e-25,8.138177453069321e-15,2.7179138521704652e-17,3.2377772589584745e-23,5.5949851992360237e-20,4.7841853050022355e-23,2.1005775366158661e-28,0.0,3.5125784689922293e-05,3.5072841290862061e-05,1.0933407610365308e-07,2.9566543355501875e-12,3.2084138512147476e-08,1.0125555204206594e-19,1.124111233518949e-11,4.6284337883489175e-15,2.9412049990067809e-13,5.3380958223750229e-10,2.0446350897869929e-16,1.6167158545006012e-19,3.2694762220120759e-24,1.7399230511637402e-15,5.5863786519787126e-29,4.7576181461449544e-23,5.3941522153003919e-26,1.1381729480640098e-26,1.5979912929339599e-23,1.6837363147590958e-26
0.000639271277069981,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934635462577,0.099964765128059019,1.0738972937015606e-42,0.099964894839161406,1.5705229749297279e-22,1.337694822874128e-11,3.2308488139214852e-08,5.9380917573473147e-13,1.9673038032930111e-21,1.0854171960801451e-07,1.6504658876942656e-25,8.1984890970892766e-15,2.7983873022808394e-17,3.3271952640669347e-23,5.7170166662112641e-20,4.9610157248035821e-23,2.1316013141812699e-28,0.0,3.512578425722018e-05,3.5072841055083704e-05,1.1014423400730718e-07,2.9782513033237952e-12,3.2319755213616236e-08,1.019990392653922e-19,1.1323664223675066e-11,4.6973209757274317e-15,3.0051694761280236e-13,5.4146725639466928e-10,2.0898748029208468e-16,1.6405827259122594e-19,3.3662083945137528e-24,1.7667927534840138e-15,5.8362594340551135e-29,4.7928717452107073e-23,5.5144043151876039e-26,1.1696059759499761e-26,1.632817697099807e-23,1.7459696435254499e-26
0.0006439316894644048,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934530160904,0.099964764333266495,1.0897505393886393e-42,0.099964894603779705,1.6052791795455599e-22,1.3574596047939073e-11,3.2544023925418436e-08,6.0685119311390858e-13,2.0312933668414406e-21,1.0932918346959405e-07,1.723743345985294e-25,8.2588077118764187e-15,2.8806316465763439e-17,3.4183693155570648e-23,5.8407474606378971e-20,5.1429998396301865e-23,2.1628543461918577e-28,0.0,3.5125783824499711e-05,3.5072840819285358e-05,1.1095448548470224e-07,2.9998468954811662e-12,3.2555371897222037e-08,1.0274252653674717e-19,1.1406216117491777e-11,4.7667250717811408e-15,3.0700269414220129e-13,5.4917361795658799e-10,2.1357753716159392e-16,1.6646258699789694e-19,3.4650676690814898e-24,1.7938672070850116e-15,6.0953779232139542e-29,4.8281294157857346e-23,5.6364399313889854e-26,1.2016563050320839e-26,1.6681286471943505e-23,1.8100167527075064e-26
0.0006485921018588286,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934424845068,0.099964763538474957,1.1057199527800161e-42,0.099964894368397991,1.6405471371998247e-22,1.3773716312920599e-11,3.277955972915271e-08,6.200823330179522e-13,2.0968543513396381e-21,1.1011659735722439e-07,1.7997097649149188e-25,8.3191332665555944e-15,2.9646725671599421e-17,3.5113196345083039e-23,5.9661866758059911e-20,5.3302473930413901e-23,2.1943366645771953e-28,0.0,3.5125783391757138e-05,3.5072840583465774e-05,1.1176483012052206e-07,3.021441117335882e-12,3.2790988562721351e-08,1.0348601385689728e-19,1.1488768016724658e-11,4.8366462172097281e-15,3.1357821254158768e-13,5.5692846285397259e-10,2.1823415450177174e-16,1.688845310878592e-19,3.5660848708219104e-24,1.821146377653186e-15,6.3640049209407808e-29,4.8633911397976927e-23,5.7602724088229549e-26,1.2343310436009139e-26,1.7039267483454115e-23,1.8759162652090988e-26
0.0006532525142532524,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410493431951512,0.099964762743684502,1.1218055338357675e-42,0.099964894133016347,1.676330659231282e-22,1.3974309419034669e-11,3.3015095550662408e-08,6.3350394464086295e-13,2.1640123827715698e-21,1.1090396146655156e-07,1.8784433925659223e-25,8.3794657298520614e-15,3.0505359279543096e-17,3.6060664986444371e-23,6.0933432975185905e-20,5.5228695829988503e-23,2.2260483007933571e-28,0.0,3.5125782958996004e-05,3.5072840347626235e-05,1.1257526749428264e-07,3.0430339742460702e-12,3.3026605209869338e-08,1.0422950122661503e-19,1.1571319921459525e-11,4.9070845508333629e-15,3.2024399712216215e-13,5.6473158441606022e-10,2.2295780715257775e-16,1.7132410721603206e-19,3.6692910428944061e-24,1.848630231152115e-15,6.6424171224068384e-29,4.8986568989493527e-23,5.8859151297903822e-26,1.2676373198595485e-26,1.7402145430010334e-23,1.9437073157917341e-26
0.0006579129266476762,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934214171139,0.099964761948895059,1.138007282515401e-42,0.099964893897634674,1.7126335478346318e-22,1.4176375758361547e-11,3.3250631390193512e-08,6.4711737696374906e-13,2.2327932603324173e-21,1.116912759959619e-07,1.960024167571234e-25,8.4398050700986584e-15,3.1382477746431416e-17,3.7026302414942607e-23,6.2222262332533198e-20,5.7209790462689446e-23,2.2579892860869061e-28,0.0,3.5125782526213322e-05,3.5072840111765777e-05,1.1338579718005432e-07,3.0646254716693474e-12,3.3262221838419891e-08,1.049729886466751e-19,1.1653871831782341e-11,4.9780402103241886e-15,3.2700051437964098e-13,5.7258277325812199e-10,2.2774896987849737e-16,1.7378131774690507e-19,3.774717446468727e-24,1.8763187338240868e-15,6.9308972007837433e-29,4.933926674706527e-23,6.0133814445085308e-26,1.3015822816275973e-26,1.7769945822860317e-23,2.0134295455873625e-26
0.0006625733390421,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104934108813178,0.099964761154106685,1.1543251987778541e-42,0.099964893662253071,1.7494596160353785e-22,1.4379915717734993e-11,3.348616724799333e-08,6.6092397875807726e-13,2.303222965629465e-21,1.1247854114645734e-07,2.0445337431330308e-25,8.5001512552272318e-15,3.2278343346098157e-17,3.8010312518726613e-23,6.3528442837088875e-20,5.9246898835129482e-23,2.2901596512448659e-28,0.0,3.5125782093411965e-05,3.5072839875885445e-05,1.1419641874667188e-07,3.0862156151125422e-12,3.3497838448125634e-08,1.0571647611785798e-19,1.1736423747779791e-11,5.0495133315122847e-15,3.3384824627135367e-13,5.8048181736308809e-10,2.3260811737070993e-16,1.7625616498345439e-19,3.8823955606254038e-24,1.9042118521958262e-15,7.2297338921741124e-29,4.9692004483072055e-23,6.1426847412012238e-26,1.3361730961596086e-26,1.8142693569374775e-23,2.0851231109264328e-26
0.0006718941638309476,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104933898055589,0.099964759564533087,5.8553466088752341e-42,0.099964893191489851,1.824696515929709e-22,1.4791418024558901e-11,3.3957239019394299e-08,6.8912208481057934e-13,2.4491336345937058e-21,1.1405292412842384e-07,2.2226746803871951e-25,8.6208640298567345e-15,3.4127374119237462e-17,4.0034269007839418e-23,6.6193204923734011e-20,6.3493793534590656e-23,2.3551867495092943e-28,0.0,3.5125781227748101e-05,3.5072839404063638e-05,1.1581793577048223e-07,3.1293918625273359e-12,3.3969071610006994e-08,1.0720345121672818e-19,1.1901527597146704e-11,5.1940124954883338e-15,3.4781920018965601e-13,5.9642260965550299e-10,2.4253226505258385e-16,1.812587787538943e-19,4.1046339260796414e-24,1.9606118035901677e-15,7.8596630760783997e-29,5.0397599128030197e-23,6.4068557372593718e-26,1.4073210475535439e-26,1.8903130386603701e-23,2.2345874324592334e-26
0.0006812149886197953,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104933687242885,0.099964757974963792,3.2193695570054623e-39,0.099964892720726756,1.9020718423519171e-22,1.5208819348657241e-11,3.4428310866868204e-08,7.1810904884404288e-13,2.6019556961878701e-21,1.1562711207456769e-07,2.4135546533353058e-25,8.7416037892077904e-15,3.6054586106833204e-17,4.2134176345920036e-23,6.8928404548832519e-20,6.797880033516579e-23,2.4366255828257184e-28,0.0,3.5125780362005727e-05,3.5072838932161769e-05,1.174398150085466e-07,3.1725627621136404e-12,3.4440304693509662e-08,1.0869042652954086e-19,1.2066631470261396e-11,5.3405830993710096e-15,3.6216054005595957e-13,6.1255221120275695e-10,2.5273404627353224e-16,1.8633196653889625e-19,4.3362623276892278e-24,2.0178298233606302e-15,8.5346391172871221e-29,5.1103351376478816e-23,6.678535145914699e-26,1.4811388912663875e-26,1.9683650943135622e-23,2.3924318200677991e-26
0.0006905358134086429,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24104933476375606,0.099964756385398826,1.635607577680231e-39,0.09996489224996373,1.9816160797190588e-22,1.5632122626910262e-11,3.4899382792437296e-08,7.4789565367153272e-13,2.7619031630102331e-21,1.1720110669051961e-07,2.6178910722903132e-25,8.8623702622899816e-15,3.8062142851646777e-17,4.4311684849141207e-23,7.1734711367482782e-20,7.2711575048107635e-23,2.4817514665938844e-28,0.0,3.5125779496185393e-05,3.5072838460180537e-05,1.1906205281690854e-07,3.2157283606916967e-12,3.4911537696610586e-08,1.101774020626722e-19,1.2231735367831771e-11,5.4892261743918886e-15,3.7687586228417572e-13,6.2886882846405731e-10,2.6321725597098874e-16,1.9147574590863668e-19,4.5775404362180377e-24,2.0758656543047508e-15,9.2571988697898463e-29,5.180925964276294e-23,6.9578300208616372e-26,1.5576846406504932e-26,2.0484445863703722e-23,2.5589960981955799e-26
