Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),CO2X(34),CH3X(22),HX(19),OCX(21),OX(20),COX(37),H2X(36),CH2X(134),CHX(26),C2H6X(39),HOX(23),C2H5X(38),C2H4X(51),CH2(T)(29),C2H3X(50),C3H6(146),C3H6X(159),C3H5X(157),C4H8(204),C4H8X(216),C4H7X(215),C3H5X(158),C5H10(244),SX(271),C4H8(254),C4H8X(332),C4H7X(268),C3H8X(43),C5H9X(269),C6H12(397),SX(411),C4H7X(207),C4H7(219),C4H7X(457)
0.0001345984687410945,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105017635749665,0.099965236137080471,-1.9556256590741404e-38,0.099965252295962273,1.4274008049754206e-24,5.8162666888456136e-13,6.8027335596069758e-09,2.8050334812621604e-15,9.3708862759074761e-26,2.2944385398504263e-08,6.4924793128014602e-30,1.7125880241389118e-15,4.5428135846394062e-20,4.24465827910074e-26,3.6749590721660518e-23,1.3996912230273487e-24,8.8200102741964767e-30,1.4606207387581691e-24,3.4740893324410135e-05,3.4740898940105306e-05,6.3081742690320835e-13,2.3017572646701993e-08,2.1488311147710496e-20,6.8050977086623662e-09,2.3641494705467434e-12,2.0213244018125506e-16,3.3099004191135759e-15,2.4569819617307735e-11,9.7482898989375436e-19,7.1751439114403889e-21,5.400735584626289e-27,5.0760544256152506e-28,5.5100944491025835e-17,1.5501663235592356e-25,1.0485319285032575e-30,3.6439117258093765e-34,3.2042964976247209e-32,1.4688357423783243e-37,5.1045358248526281e-41,2.9857566687921608e-39,1.602154115226025e-32,6.5698477491736958e-45,2.2831509209456274e-48,1.616356047932559e-38,5.6172021808893018e-42,3.2853397194033598e-40,2.256308710889167e-33,4.8176131600412913e-47,3.7197075450679373e-53,1.2926586946026536e-56,2.5288201391209039e-47,2.0129859775542224e-40,2.3776076022337091e-47
0.00014067366241060476,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105017500764386,0.099965235100888991,1.393058017999887e-38,0.099965251989110784,1.6303256649576243e-24,6.3558636323286954e-13,7.1097795264500998e-09,3.2009399981686116e-15,1.0696602127735526e-25,2.3978841302701393e-08,8.5518738627959527e-30,1.790103395104899e-15,5.4770869656242871e-20,5.0561058858066607e-26,4.0135910458656762e-23,1.5288947114511933e-24,9.6365932322074799e-30,1.9165106276342153e-24,3.474089276976487e-05,3.4740898638924012e-05,6.5918691374889508e-13,2.4058732420791186e-08,2.2457537425251332e-20,7.1122503830994476e-09,2.4708570641945584e-12,2.2088503202519676e-16,3.7315069549948877e-15,2.6830448658436064e-11,1.1124179455558416e-18,7.8381772917327853e-21,6.5091340916050947e-27,6.6603979313071778e-28,6.1278929337357705e-17,2.1283964888064617e-25,1.5699378507173793e-30,5.4559316125032392e-34,5.0223737605595056e-32,2.5156145214892546e-37,8.7423380231798265e-41,5.3590256641433086e-39,2.5111969377302827e-32,1.2906624371784443e-44,4.4853136075578885e-48,2.7684299597818247e-38,9.6209296935857732e-42,5.8970507686749724e-40,2.9720041080965332e-33,9.9432252058121166e-47,8.3951372327139685e-53,2.9174556506300576e-56,4.5264484821852918e-47,3.6130283320095007e-40,4.2674731469007549e-47
0.000146748856080115,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105017365749848,0.0999652340646979,-7.7681155922273518e-40,0.099965251682259351,1.8516727314745763e-24,6.9195002116677548e-13,7.4168254889127028e-09,3.6324313923240721e-15,1.2141697878048863e-25,2.5013197506595523e-08,1.1130080872944607e-29,1.8676331514415626e-15,6.5501475663228802e-20,5.9778525105030671e-26,4.3670844725007041e-23,1.6638011807668201e-24,1.0489404045202442e-29,2.4846230268060389e-24,3.474089221505496e-05,3.4740898337688684e-05,6.8755366604426983e-13,2.5100085638190661e-08,2.3426763678079983e-20,7.4194030531532584e-09,2.5775646551217485e-12,2.4047307250535832e-16,4.1891994310894418e-15,2.9190348318922101e-11,1.2623736887373595e-18,8.5305722689631965e-21,7.7818891753038681e-27,8.6347462596103836e-28,6.780745392861268e-17,2.8813880372907304e-25,2.3066389937152467e-30,8.0161589062393261e-34,7.7075141454635272e-32,4.1910780238679534e-37,1.4564969813345068e-40,9.3358187342601458e-39,3.8537738457797632e-32,2.4405906060526831e-44,8.481555251796517e-48,4.6125451228924611e-38,1.6029665864098002e-41,1.0273641033879633e-39,3.8680011996959283e-33,1.9698986668762195e-46,1.802583778915678e-52,6.2642969454807712e-56,7.8656979959453965e-47,6.2941498968275599e-40,7.4342388268688965e-47
0.00015282404974962526,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501723070605,0.099965233028507142,1.7518520600718984e-38,0.099965251375407932,2.0921584418816679e-24,7.5071890008205701e-13,7.723871446994042e-09,4.1010354828516739e-15,1.3711298989395992e-25,2.6047454023958549e-08,1.4328971501512527e-29,1.9451773566700744e-15,7.7753639843948401e-20,7.0193495796452694e-26,4.7354310161579923e-23,1.8044106307518984e-24,1.1378450702259382e-29,3.1862233724298285e-24,3.474089166035953e-05,3.4740898036440908e-05,7.1591768416969848e-13,2.6141632211375022e-08,2.4395989906194021e-20,7.726555718823055e-09,2.6842722433277802e-12,2.6089699858902288e-16,4.6843441539984882e-15,3.1649483764364963e-11,1.4252271809073922e-18,9.2523368042209538e-21,9.2348080783247185e-27,1.107300270378621e-27,7.4687203315597519e-17,3.851665686477118e-25,3.334427632537659e-30,1.1587992461218538e-33,1.1615337410192229e-31,6.8328994074553503e-37,2.3745932036476746e-40,1.5875054384800775e-38,5.8076960783636506e-32,4.4930797204119404e-44,1.561439693553446e-47,7.5204668775361314e-38,2.6135390602845108e-41,1.7470698664137474e-39,4.9797029981104063e-33,3.7842779077765817e-46,3.7508414120753325e-52,1.3034859205684276e-55,1.3344921245678301e-46,1.0702839342732737e-39,1.2641494841592315e-46
0.0001588992434191355,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105017095633022,0.099965231992316883,7.5093299448183908e-38,0.09996525106855661,2.3527620704316898e-24,8.1189447311161335e-13,8.0309174006933703e-09,4.6082795778759203e-15,1.541052776385835e-25,2.7081610870441568e-08,1.8264901753285304e-29,2.0227358654033325e-15,9.1667384274567066e-20,8.1904207875274367e-26,5.1186222061325591e-23,1.9507230611840917e-24,1.2303747426528252e-29,4.0454218163743392e-24,3.4740891105520193e-05,3.4740897735097472e-05,7.442789685581208e-13,2.7183372048209044e-08,2.5365216109580701e-20,8.0337083801080887e-09,2.7909798288117854e-12,2.8215732222161978e-16,5.2188676489411483e-15,3.4207817720446652e-11,1.6015092086771591e-18,1.0003479368195546e-20,1.0884446316843365e-26,1.4058957275717552e-27,8.1918703429803671e-17,5.0896549004348093e-25,4.7508284414899062e-30,1.6510356186381121e-33,1.7223305385078779e-31,1.0933427487112361e-36,3.7996254474659289e-40,2.6435201973895648e-38,8.6116965362318748e-32,8.0859872768290957e-44,2.8100527106187813e-47,1.2034291476975468e-37,4.1822017933242586e-41,2.9093818144859196e-39,6.3475466711863425e-33,7.0852520141836586e-46,7.5996075734877995e-52,2.6410046892731926e-55,2.2176185453905315e-46,1.7822373166209704e-39,2.1050623084525206e-46
0.00016497443708864576,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016960530753,0.099965230956126958,6.4471610704158379e-38,0.099965250761705288,2.6341181170480523e-24,8.7547793332239413e-13,8.337963350009945e-09,5.1556903867579812e-15,1.7244502850053585e-25,2.8115668064163707e-08,2.3071995967789776e-29,2.1003088269833724e-15,1.0738953700772908e-19,9.501285097167725e-26,5.5166494271527598e-23,2.1027384718410607e-24,1.326530004539886e-29,5.08976036217132e-24,3.4740890550724828e-05,3.4740897433757051e-05,7.7263751970914965e-13,2.8225305052883547e-08,2.633444228824234e-20,8.340861037007616e-09,2.8976874115733869e-12,3.0425445801423308e-16,5.7938789311868235e-15,3.6865311262290286e-11,1.7917503465622093e-18,1.0784007672899027e-20,1.2748163130801613e-26,1.7688325934048906e-27,8.9502374735572485e-17,6.6560583359070184e-25,6.6847214952857733e-30,2.323114402985793e-33,2.5195463894641225e-31,1.7251408136740654e-36,5.995277449122727e-40,4.3366912031647049e-38,1.2597801195893772e-31,1.4373420847715369e-43,4.9950738971081819e-47,1.8989494689672902e-37,6.5993041350315886e-41,4.7730968995283253e-39,8.0181440238240176e-33,1.3086325760121309e-45,1.5302944506723634e-51,5.3180622275495877e-55,3.6309423700377734e-46,2.9237518228560452e-39,3.4533446599523156e-46
0.00017104963075815601,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.2410501682539927,0.099965229919937476,6.1504458625544773e-39,0.099965250454854021,2.9370926438400842e-24,9.4147065157938647e-13,8.6450092949430217e-09,5.7447943031878816e-15,1.9218340733092561e-25,2.9149625624810663e-08,2.8897165565272414e-29,2.1778961651611276e-15,1.2507132107124164e-19,1.0962413509613574e-25,5.9295039707147826e-23,2.2604568625004607e-24,1.426312022222644e-29,6.3492177296048612e-24,3.4740889995886128e-05,3.4740897132373824e-05,8.0099333816644828e-13,2.9267431125480283e-08,2.7303668442169334e-20,8.6480136895208956e-09,3.0043949916118186e-12,3.2718888236882141e-16,6.4111358806199771e-15,3.9621923248736881e-11,1.9964810625319587e-18,1.1593930021983743e-20,1.4843836800577315e-26,2.2065293516343244e-27,9.7438589571461094e-17,8.6193095185529393e-25,9.2898218215217142e-30,3.2284557530515969e-33,3.6360649029856622e-31,2.6785257337809649e-36,9.308524449456905e-40,6.994976959023457e-38,1.818043214282582e-31,2.5047831416479852e-43,8.7046705357018876e-47,2.9485580128561778e-37,1.0246951877292028e-40,7.6993082736156718e-39,1.0042551033147641e-32,2.3697878874605199e-45,3.0083249453290451e-51,1.0454512261292193e-54,5.8458943087551344e-46,4.71593043543638e-39,5.5701489334122785e-46
0.00017712482442766627,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016690238598,0.099965228883748425,-3.7785664310846487e-38,0.09996525014800281,3.2625138540066362e-24,1.0098739722378209e-12,8.9520552354918558e-09,6.3771173791925427e-15,2.1337155513092468e-25,3.0183483573882217e-08,3.5901873376657364e-29,2.2554978540300045e-15,1.4486890953536686e-19,1.2584561889758253e-25,6.3571770230822856e-23,2.4238782329399283e-24,1.5297218529462804e-29,7.8565566549646501e-24,3.4740889440981928e-05,3.4740896830936144e-05,8.2934642452208838e-13,3.0309750162653584e-08,2.8272894571354709e-20,8.9551663376471783e-09,3.1111025689263914e-12,3.5096106247487803e-16,7.0722420332052448e-15,4.2477610877709536e-11,2.2162317050572419e-18,1.2433254569575579e-20,1.7189930173930427e-26,2.7303719976357627e-27,1.0572765117803572e-16,1.1056529688582554e-24,1.2748916446766489e-29,4.4305831333324768e-33,5.1737986547184215e-31,4.0821171217254339e-36,1.4186352533520558e-39,1.1058459886863282e-37,2.5869157467093832e-31,4.246954507607297e-43,1.4759112496802066e-46,4.4939080144475554e-37,1.5617426278712941e-40,1.2172590765857329e-38,1.2476880634782492e-32,4.172238911173027e-45,5.6804581258360565e-51,1.9740723939360732e-54,9.2261503598826843e-46,7.4554667749744906e-39,8.805910243473234e-46
0.00018320001809717652,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016555048733,0.099965227847559887,-1.8942028188015856e-38,0.09996524984115164,3.6111722469405418e-24,1.0806892071282379e-12,9.2591011716557063e-09,7.0541851566462924e-15,2.3606057731403705e-25,3.1217241935547892e-08,4.4269991571476087e-29,2.3331139005689153e-15,1.6694570746461413e-19,1.4378901539801831e-25,6.7996596164931741e-23,2.5930025829370855e-24,1.6367604608611243e-29,9.6488055130978265e-24,3.4740888886032132e-05,3.4740896529454519e-05,8.5769677944389317e-13,3.1352262055902579e-08,2.9242120675793696e-20,9.262318981385721e-09,3.2178101435165063e-12,3.7557145421826008e-16,7.7787006905002891e-15,4.5432328775951965e-11,2.4515324448240229e-18,1.3301989371804479e-20,1.9805760156210146e-26,3.3532289524422051e-27,1.1436976979759684e-16,1.4058441532780778e-24,1.7294221497444415e-29,6.0101979863686468e-33,7.2665631151749503e-31,6.1186004679257186e-36,2.1263639789372592e-39,1.7168509197445908e-37,3.6333061930754512e-31,7.0375280496243396e-43,2.4456993806394331e-46,6.7362069837667242e-37,2.3409974110528852e-40,1.8899206905123853e-38,1.5385033615821355e-32,7.1679873831094069e-45,1.0403377039536131e-50,3.6153837936326402e-54,1.4301234159823015e-45,1.1574756117240953e-38,1.3671345601564452e-45
0.00018927521176668677,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016419829706,0.099965226811371821,6.3385917939755152e-39,0.09996524953430054,3.9838761885831543e-24,1.1539176814901836e-12,9.5661471034338286e-09,7.7775226191007464e-15,2.6030154001160921e-25,3.2250900736959073e-08,5.4211616114526121e-29,2.4107442982416648e-15,1.9147285411843141e-19,1.6357045589004265e-25,7.2569426180872858e-23,2.7678299122695348e-24,1.7474288485390367e-29,1.1767919551857828e-23,3.4740888331038418e-05,3.474089622792975e-05,8.8604440367834339e-13,3.239496669070173e-08,3.021134675548027e-20,9.5694716207357844e-09,3.3245177153815034e-12,4.010205181450637e-16,8.5320570201376891e-15,4.8486028544779937e-11,2.7029132586755442e-18,1.4200142511496679e-20,2.2711557016983268e-26,4.0896808712146923e-27,1.2336507649945667e-16,1.7732340984976776e-24,2.3225241900579431e-29,8.0713864617511357e-33,1.0092312205288739e-30,9.0567085681624889e-36,3.1474301406884821e-39,2.6282513681470607e-37,5.0461926043788931e-31,1.1503838813329793e-42,3.9978451312506021e-46,9.9714414481623377e-37,3.4653224247892438e-40,2.8933483089999938e-38,1.8840024300788604e-32,1.2115117345988387e-44,1.8820497898901042e-50,6.5405073326185308e-54,2.1861170368613698e-45,1.7719245538224694e-38,2.0928814870479633e-45
0.00019535040543619702,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016284581524,0.099965225775184241,-6.0217013656780521e-39,0.099965249227449468,4.381425714652062e-24,1.229560711689522e-12,9.8731930308254799e-09,8.5486543299707078e-15,2.8614547934212578e-25,3.3284460007646924e-08,6.5958250802702931e-29,2.4883890450759053e-15,2.1862721321736409e-19,1.8530930948322058e-25,7.7290167728185937e-23,2.9483602207148663e-24,1.8617279987207027e-29,1.4259806040051347e-23,3.4740887776010599e-05,3.4740895926367108e-05,9.1438929804109727e-13,3.343786394777185e-08,3.1180572810409291e-20,9.8766242556966257e-09,3.431225284520776e-12,4.2730871171727828e-16,9.3338372493577362e-15,5.163865942349687e-11,2.9709039773402949e-18,1.5127722051708987e-20,2.5928227055219046e-26,4.9556818529517224e-27,1.3271366128488318e-16,2.2199759644724232e-24,3.0900613046866082e-29,1.0738784357659518e-32,1.3872388064391202e-30,1.3247315300871857e-35,4.6037717944200773e-39,3.9709793883571287e-37,6.9362474766347547e-31,1.8537213325646269e-42,6.4421071578213787e-46,1.4586107340010469e-36,5.0690353401912552e-40,4.3717387509415447e-38,2.2922306861443274e-32,2.0155060564504982e-44,3.346597393980236e-50,1.1630122355311976e-53,3.2984677224827094e-45,2.6771643187677738e-38,3.1620915235077788e-45
0.00020142559910570727,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016149304212,0.099965224738997188,-1.4406702664878503e-38,0.099965248920598451,4.8046391245816828e-24,1.307619626564429e-12,1.0180238953829922e-08,9.3691044930401507e-15,3.1364340506905601e-25,3.431791977928178e-08,7.9761971944338732e-29,2.5660481213316551e-15,2.4859051609103138e-19,2.0912766272870846e-25,8.2158727218039868e-23,3.1345935080506615e-24,1.9796589377575364e-29,1.7174103551151177e-23,3.474088722093204e-05,3.4740895624757642e-05,9.4273146340089016e-13,3.4480953703463143e-08,3.2149798840573719e-20,1.0183776886267495e-08,3.5379328509336164e-12,4.544364967314697e-16,1.0185627678226862e-14,5.489016845110381e-11,3.256034306857186e-18,1.6084736096144917e-20,2.9477251404343577e-26,5.9684827344372703e-27,1.4241559443691398e-16,2.7596580945140736e-24,4.0742254859392528e-29,1.4159020366407893e-32,1.887838761549165e-30,1.9141032281676865e-35,6.6519879260617109e-39,5.9219009247697167e-37,9.439271106797914e-31,2.9393888702319404e-42,1.0215056908831645e-45,2.1076618993044234e-36,7.3246527519010584e-40,6.5198895812717567e-38,2.7719485015555423e-32,3.2987432042143992e-44,5.8272885145513052e-50,2.0251054546285244e-53,4.9126500235348827e-45,3.9924325874515996e-38,4.7156004132242906e-45
0.00020750079277521752,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105016013997776,0.099965223702810663,1.2824873590483483e-38,0.099965248613747476,5.2543115822228454e-24,1.388095735854088e-12,1.048728487244641e-08,1.0240396893998995e-14,3.4284629600351715e-25,3.5351280086118237e-08,9.5899862132891249e-29,2.6437215335575655e-15,2.8155021922126056e-19,2.3515079708181769e-25,8.7175009839376879e-23,3.3265297740544864e-24,2.1012226293844715e-29,2.0564985823206638e-23,3.4740886665830692e-05,3.4740895323116504e-05,9.7107090070903488e-13,3.5524235829067305e-08,3.3119024845969898e-20,1.0490929512447657e-08,3.6446404146195077e-12,4.8240432834673127e-16,1.1088910668613014e-14,5.8240500185106583e-11,3.5588338074430816e-18,1.7071192657120597e-20,3.3380787312215532e-26,7.1469104527547903e-27,1.5247091929071869e-16,3.4076139421225739e-24,5.3255430587592362e-29,1.8507687705446931e-32,2.5446583733641734e-30,2.7331552535508159e-35,9.4984029508652604e-39,8.7213106814390091e-37,1.2723402353698836e-30,4.5899410334809917e-42,1.5951118461255396e-45,3.0097059030123213e-36,1.0459486095049707e-39,9.6024774774739467e-38,3.3327852879927362e-32,5.3147601760109362e-44,9.9549330430441948e-50,3.4595521539148569e-53,7.2261181735477088e-45,5.8797281790230808e-38,6.9447505741158924e-45
0.00021357598644472777,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105015878662253,0.099965222666624706,6.5323781767969993e-38,0.099965248306896543,5.7312734497076652e-24,1.4709903727168934e-12,1.0794330786674206e-08,1.1164054835943865e-14,3.7380509506283602e-25,3.6384540965270862e-08,1.1467856558069297e-28,2.7214092423423551e-15,3.1770042426044384e-19,2.6350770713033591e-25,9.2338919360343255e-23,3.5241690185038921e-24,2.2264201300070289e-29,2.4491985028426195e-23,3.4740886110653084e-05,3.4740895021414773e-05,9.9940761097306913e-13,3.6567710189982218e-08,3.4088250826587936e-20,1.0798082134236367e-08,3.7513479755775758e-12,5.1121266986073035e-16,1.2045354966841005e-14,6.1689596135085426e-11,3.8798318725199565e-18,1.8087099883986199e-20,3.7661776772145566e-26,8.5116541583775729e-27,1.6287964277522069e-16,4.1812431190486613e-24,6.9050677150461522e-29,2.3996964364006146e-32,3.399399903748627e-30,3.8605895746401535e-35,1.3416525765190719e-38,1.2694633405767042e-36,1.6997155739311803e-30,7.0703949380074335e-42,2.4571286429510895e-45,4.2514541117848299e-36,1.4774878917425092e-39,1.3977970875843465e-37,3.9853978095815261e-32,8.4390055413636388e-44,1.6731195591933556e-49,5.814451185934407e-53,1.0506103276225622e-44,8.5584412084864406e-38,1.0108671234576077e-44
0.00021965118011423802,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105015743297645,0.099965221630439277,1.5572762117326237e-38,0.099965248000045637,6.236305528199434e-24,1.5563048346274876e-12,1.1101376696512566e-08,1.2141601145759885e-14,4.0657070928227374e-25,3.7417702456990338e-08,1.3643564753184803e-28,2.7991112877801079e-15,3.5724176215810839e-19,2.9433101716280943e-25,9.7650358151557831e-23,3.7275112411764177e-24,2.3552523506042495e-29,2.902017657124167e-23,3.4740885555497241e-05,3.4740894719705472e-05,1.0277415953282666e-12,3.7611376645659228e-08,3.5057476782429535e-20,1.1105234751632888e-08,3.8580555338076161e-12,5.408619721709546e-16,1.3056278991425842e-14,6.5237395023352693e-11,4.2195577282630584e-18,1.9132465639960374e-20,4.2343932873202719e-26,1.0085329434034074e-26,1.7364174205183718e-16,5.1001685524451908e-24,8.8857742406381638e-29,3.0880458939378957e-32,4.5033101110610342e-30,5.3989846230537319e-35,1.8762845537749966e-38,1.8277718966844492e-36,2.2516769247636702e-30,1.0757102764638851e-41,3.7383487050913763e-45,5.945931241951608e-36,2.0663624185795225e-39,2.0126504825728419e-37,4.7415174244063611e-32,1.3220204537459946e-43,2.7706020268811961e-49,9.6284479633153468e-53,1.5110223112695754e-44,1.2322405838499348e-37,1.4554420118625168e-44
0.00022572637378374827,0.08314471999999999,0.80000000000000004,0.0,0.0,0.0,0.24105015607904001,0.099965220594254528,-3.9755872763585842e-38,0.099965247693194842,6.770260741129361e-24,1.6440404644171298e-12,1.1408422601960755e-08,1.3174558218231011e-14,4.4119401238979855e-25,3.8450764604092611e-08,1.6153939212823629e-28,2.8768275722215359e-15,4.0038075053217991e-19,3.2775658578893756e-25,1.0310922732344201e-22,3.9365564418495852e-24,2.4877204189924183e-29,3.4220048212837616e-23,3.4740885000183085e-05,3.4740894417891275e-05,1.0560728549017903e-12,3.8655235049856872e-08,3.6026702713474894e-20,1.1412387364636475e-08,3.9647630893081654e-12,5.7135270193520509e-16,1.4123640899395794e-14,6.8883832365969364e-11,4.5785404538546571e-18,2.0207298284377559e-20,4.7451663844751397e-26,1.1892432820038303e-26,1.8475717867287473e-16,6.1863172681362814e-24,1.1353609229630554e-28,3.9456858095333745e-32,5.9187053188854885e-30,7.479728877565771e-35,2.5993968366042603e-38,2.6047587319168217e-36,2.9593829874085786e-30,1.6174982883386083e-41,5.621192577541532e-45,8.237917380426284e-36,2.8628867018379034e-39,2.8683767211896177e-37,5.6139430642077762e-32,2.044967058467496e-43,4.5234469786466779e-49,1.5719973428281089e-52,2.151146992735463e-44,1.7560626757743268e-37,2.0741464037026136e-44
