Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(55),OX(20),CH3X(21),HOX(22),HX(19),CH3OO(84),H2X(56)
8.54201886821432e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31893027439581112,0.11283353917098801,0.016302158706278498,2.687153009700662e-21,1.4179368564499454e-08,0.0001180349648827914,7.6466161785971437e-13,3.659572127089872e-07,4.6336278870300692e-08,0.00027354029582848921,2.5464376925795287e-10,7.2694196091594131e-08,3.9651768203525376e-08,1.3238805738884699e-11,4.2472375387393478e-12,1.8045030445409716e-15,1.6533686080931143e-08,8.3580991169557645e-09,0.0055619629506716136,0.013038671444297182,1.3989506444150973e-08,3.2097477324669283e-10,3.490117009488531e-05,3.457034624351633e-08,1.7389286467625566e-06
8.592354552727515e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31886912811612178,0.11283241838539951,0.016271077393112135,2.8283767507058582e-21,1.4417967165760857e-08,0.00011909562501848036,7.9197615063988905e-13,3.7479269003730296e-07,4.6982726775126636e-08,0.00027576859928625188,2.6456050038783456e-10,7.3210709289960709e-08,4.0553969262341311e-08,1.3573919799574119e-11,4.3684068759344457e-12,1.8849046540820711e-15,1.6680269761346553e-08,8.6104160707163796e-09,0.0055608344914764322,0.013100832605434992,1.4058868649719859e-08,3.2347348826323303e-10,3.4999336957916588e-05,3.4785637410344335e-08,1.754267669462393e-06
8.642690237240711e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31880812237436656,0.11283129769644656,0.016240067204447539,2.9759165643853264e-21,1.4658662590994441e-08,0.00012015539992437183,8.2006786510184182e-13,3.837720372361228e-07,4.7633172615337291e-08,0.00027799399832306108,2.7478413913693323e-10,7.372928373389639e-08,4.1469081480103279e-08,1.3914700775677287e-11,4.4920782739285561e-12,1.9682615696605376e-15,1.6826492087439581e-08,8.8684537742121575e-09,0.0055597085117896896,0.013162851514400227,1.4127862809072383e-08,3.2597116620177533e-10,3.5096756937013568e-05,3.4999642440536688e-08,1.7695886752799351e-06
8.693025921753906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31874725674750354,0.1128301772233764,0.016209127930000494,3.1300027193568709e-21,1.4901449425466062e-08,0.0001212142293107637,8.4895279693807265e-13,3.9289622249997897e-07,4.8287592288969708e-08,0.00028021637294679564,2.8532146564142518e-10,7.4249915229711566e-08,4.2397143614746306e-08,1.4261184865060201e-11,4.6182803700883108e-12,2.0546576532842569e-15,1.6972340749237866e-08,9.132293742562095e-09,0.0055585850101933882,0.013224728591822697,1.4196488302094293e-08,3.2846773056197531e-10,3.5193434731225946e-05,3.5212351557882257e-08,1.7848907957338418e-06
8.743361606267102e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31868653081419429,0.11282905708386129,0.016178259360308422,3.2908717881429111e-21,1.5146322078836697e-08,0.00012227205369840814,8.7864716605161757e-13,4.0216620153531873e-07,4.8945961514596018e-08,0.0002824356048205942,2.9617933526381353e-10,7.4772598977430309e-08,4.3338192463686127e-08,1.461340759292562e-11,4.7470417166101144e-12,2.144178341069908e-15,1.711780361981827e-08,9.4020177314613657e-09,0.0055574639852172709,0.013286464256688477,1.4264744560365056e-08,3.3096310595749003e-10,3.5289375020029103e-05,3.5423755286572989e-08,1.8001731748916589e-06
8.793697290780297e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31862594415479456,0.11282793739400228,0.016147461286726301,3.4587667509311042e-21,1.539327478781276e-08,0.00012332881441658001,9.0916737603541288e-13,4.1158291742858907e-07,4.9608255836896995e-08,0.00028465157725934826,3.0736467784496199e-10,7.5297329579315457e-08,4.4292262859784315e-08,1.4971403805280492e-11,4.8783907745263262e-12,2.2369106520749043e-15,1.7262868755261237e-08,9.6777077248226564e-09,0.005556345435338895,0.013348058926348157,1.4332631066334596e-08,3.3345721810681863e-10,3.5384582463430547e-05,3.5633844448248515e-08,1.815434969327238e-06
8.844032975293493e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3185654963513464,0.11282681826833313,0.016116733501422537,3.6339370992383629e-21,1.5642301618795144e-08,0.00012438445360099998,9.4053001361292127e-13,4.2114730051925685e-07,5.0274450632180144e-08,0.00028686417522588443,3.1888449692751545e-10,7.5824101048442238e-08,4.5259387668016785e-08,1.5335207662693477e-11,5.0123559077595102e-12,2.3329431967511326e-15,1.7407524394554849e-08,9.9594459223927568e-09,0.0055552293589837621,0.013409513016524995,1.4400147352513401e-08,3.3594999382416053e-10,3.5479061702073217e-05,3.5842610159014203e-08,1.8306753480761386e-06
8.894368659806688e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31850518698756997,0.11282569981982458,0.016086075797374911,3.8166389394359525e-21,1.5893396470526355e-08,0.00012543891419161568,9.7275184803986945e-13,4.3086026827780261e-07,5.0944521113841427e-08,0.00028907328532683696,3.3074586895078056e-10,7.6352906817320301e-08,4.6239597782846567e-08,1.570485263434475e-11,5.1489653772270887e-12,2.4323661850119355e-15,1.7551758959449065e-08,1.0247314727348424e-08,0.0055541157545254067,0.013470826941323075,1.4467293000661517e-08,3.3844136101023111e-10,3.5572817357325856e-05,3.6050043826444758e-08,1.8458934925890577e-06
8.944704344319884e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31844501564885486,0.11282458215988904,0.01605548796836653,4.0071350960899774e-21,1.6146553076734943e-08,0.00012649213993024629,1.0058498304677746e-12,4.4072272518862003e-07,5.1618442337770833e-08,0.00029127879580821475,3.4295594241777617e-10,7.6883739746562235e-08,4.7232922126285815e-08,1.6080371492364217e-11,5.2882473349979518e-12,2.5352714339110012e-15,1.7695561054261868e-08,1.054139673387648e-08,0.0055530046202855437,0.013532001113235374,1.4534067640987024e-08,3.4093124864303364e-10,3.5665854031359377e-05,3.6256137146573888e-08,1.861088596683343e-06
8.995040028833079e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31838498192225245,0.11282346539838527,0.01602496980898184,4.2056952150722789e-21,1.6401765008776474e-08,0.00012754407535809289,1.0398410932699652e-12,4.5073556263775066e-07,5.2296189207702039e-08,0.00029348059655067853,3.5552193703518832e-10,7.7416592133593256e-08,4.8239387646632218e-08,1.6461796306453819e-11,5.4302298185024077e-12,2.6417523749323255e-15,1.7838919465639077e-08,1.0841774714742975e-08,0.0055518959545342167,0.013593035943151794,1.4600470951345216e-08,3.4341958676862553e-10,3.5758176307214954e-05,3.6460882100868998e-08,1.8762598664926566e-06
9.045375713346275e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31832508539646731,0.11282234964362356,0.015994521114602596,4.4125958663987847e-21,1.6659025678270485e-08,0.00012859466581311663,1.0747429493304026e-12,4.6089965880542863e-07,5.2977736480505911e-08,0.00029567857906453315,3.6845114282666151e-10,7.7951455721400376e-08,4.9259019317871885e-08,1.6849158438792568e-11,5.5749407447972614e-12,2.7519040608872394e-15,1.798182316226875e-08,1.1148531608855624e-08,0.0055507897554899523,0.013653931840367138,1.4666502656447179e-08,3.4590630649189492e-10,3.5849788748867105e-05,3.6664270953193482e-08,1.891406520414818e-06
9.09571139785947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3182653256618494,0.11282123500237107,0.015964141681403914,4.6281206467527098e-21,1.6918328339732704e-08,0.00012964385742728901,1.110572891295444e-12,4.7121587856343444e-07,5.3663058771427145e-08,0.00029787263648444232,3.8175091921973574e-10,7.8488321707319251e-08,5.0291840139744124e-08,1.7242488539224299e-11,5.7224079048878236e-12,2.8658231724130836e-15,1.8124261294551146e-08,1.1461750508823293e-08,0.0055496860213199335,0.013714689212589054,1.4732162527069727e-08,3.4839133996734332e-10,3.5940695901280853e-05,3.6866296246758091e-08,1.906527789057871e-06
9.146047082372666e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31820570231038592,0.11282012157985735,0.01593383130635033,4.8525602816493076e-21,1.7179666093201992e-08,0.00013069159712371698,1.1473485907888252e-12,4.8168507337723718e-07,5.4352130559264122e-08,0.00030006266356387201,3.9542869410684845e-10,7.9027180751856793e-08,5.1337871138460963e-08,1.7641816540726546e-11,5.8726589581086083e-12,2.9836080240693993e-15,1.8266223194225103e-08,1.178151464851671e-08,0.0055485847501401944,0.013775308465945921,1.4797450379274753e-08,3.5087462038986077e-10,3.6030902290461251e-05,3.7066950801061962e-08,1.921622915184428e-06
9.196382766885861e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31814621493569284,0.1128190094797803,0.01590358978719187,5.0862127271981808e-21,1.7443031886861289e-08,0.00013173783261364629,1.1850878975902837e-12,4.9230808121288661e-07,5.5044926191491641e-08,0.00030224855666926718,4.0949196288094082e-10,7.9568022987546649e-08,5.239713136807126e-08,1.8047171655158562e-11,6.0257214265641722e-12,3.1053585700289057e-15,1.8407698373952157e-08,1.210790739063462e-08,0.0055474859400158087,0.013835790004994677,1.4862366073630124e-08,3.5335608198549891e-10,3.6120412423495562e-05,3.7266227708824038e-08,1.9366911536543516e-06
9.246718451399057e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31808686313300782,0.11281789880431205,0.015873416922460169,5.3293832714194937e-21,1.7708418519652006e-08,0.00013278251239334641,1.2238088387782684e-12,5.0308572644861278e-07,5.5741419889326468e-08,0.00030443021377397282,4.2394828744621438e-10,8.0110838027834975e-08,5.3469637912459236e-08,1.845858236928571e-11,6.1816226896316436e-12,3.2311764093608184e-15,1.8548676526859439e-08,1.2441012214279415e-08,0.005546389588961107,0.01389613423272861,1.4926909514440656e-08,3.5583566000224495e-10,3.6209230788590053e-05,3.746412033290684e-08,1.9517317713658137e-06
9.297054135912252e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31802764649918136,0.11281678965410548,0.015843312511464584,5.5823846350708485e-21,1.7975818643881316e-08,0.00013382558574087937,1.2635296178371062e-12,5.1401881979110172e-07,5.6441585752735516e-08,0.0003066075344519029,4.3880529520454479e-10,8.0655614975992662e-08,5.4555405887968628e-08,1.8876076441078268e-11,6.3403899785263709e-12,3.3611647909036334e-15,1.868914752604249e-08,1.2780912702546317e-08,0.0055452956949399081,0.013956341550585109,1.4991080648980363e-08,3.5831329070080944e-10,3.6297361855101955e-05,3.7660622303233263e-08,1.9667440471947663e-06
9.347389820425447e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3179685646326697,0.11281568212830054,0.015813276354288357,5.8455370719417433e-21,1.8245224767821696e-08,0.00013486700271275628,1.3042686137289766e-12,5.251081581964134e-07,5.714539776538681e-08,0.00030878041987096626,4.5407067801803849e-10,8.1202342434052886e-08,5.5654448446643597e-08,1.9299680896282648e-11,6.5020503709321628e-12,3.4954286177244837e-15,1.8829101424028911e-08,1.3127692530129923e-08,0.0055442042558657388,0.014016412358453353,1.5054879466735717e-08,3.607889113454177e-10,3.6384810073566849e-05,3.7855727513697432e-08,1.9817272719328941e-06
9.397725504938643e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31790961713352617,0.11281457632453111,0.015783308251784783,6.1191684685725744e-21,1.8516629258302211e-08,0.0001359067141404839,1.3460443799310865e-12,5.3635452479550768e-07,5.7852829799542573e-08,0.0003109487727862552,4.697521911482551e-10,8.1751008511770058e-08,5.6766776780077331e-08,1.9729422025262766e-11,6.666630785697514e-12,3.634074451162603e-15,1.8968528452203916e-08,1.3481435450951937e-08,0.0055431152696020962,0.014076347054681962,1.5118305998649312e-08,3.6326246019461651e-10,3.6471579875721229e-05,3.8049430119070886e-08,1.9966807482240689e-06
9.448061189451838e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31785080360339418,0.11281347233893184,0.015753408005573396,6.4036144433551622e-21,1.8790024343291021e-08,0.00013694467162700603,1.3888756434384667e-12,5.4775868882433663e-07,5.8563855620894802e-08,0.00031311249753300264,4.8585765217264209e-10,8.2301600835598158e-08,5.7892400123858499e-08,2.0165325380109062e-11,6.834157977599147e-12,3.7772105144548754e-15,1.9107419020198849e-08,1.3842225285814024e-08,0.0055420287339626945,0.014136146036086598,1.5181360316376263e-08,3.6573387649208533e-10,3.655767567452071e-05,3.8241724531904799e-08,2.0116037904993767e-06
9.498396873965034e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31779212364549864,0.11281237026614548,0.015723575418036241,6.6992184449720457e-21,1.906540211446854e-08,0.00013798082754304007,1.4327813037328179e-12,5.5932140555846028e-07,5.9278448893343237e-08,0.00031527150001931539,5.0239493987873754e-10,8.2854106557684649e-08,5.9031325762605476e-08,2.0607415772012439e-11,7.0046585321740899e-12,3.924946695941641e-15,1.92457637152436e-08,1.421014591007942e-08,0.0055409446467117422,0.014195809697957532,1.5244042531539205e-08,3.6820310045746804e-10,3.6643101864154388e-05,3.8432605419429567e-08,2.0264957249107545e-06
9.548732558478228e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31773357686463904,0.1128112701993299,0.015693810292314044,7.0063318501320768e-21,1.9342754529790714e-08,0.00013901513502331421,1.4777804317178323e-12,5.7104341625214685e-07,5.9996583183715425e-08,0.00031742568771869019,5.1937199313669381e-10,8.3408512364878175e-08,6.0183559035578739e-08,2.1055717268900645e-11,7.1781588606215968e-12,4.0773945518510824e-15,1.9383553301484e-08,1.4585281241387077e-08,0.0055398630055642157,0.014255338434067137,1.5306352794998897e-08,3.7067007327721175e-10,3.6727862820056073e-05,3.8622067700452431e-08,2.041355889263274e-06
9.599068242991423e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31767516286718117,0.11281017223016604,0.015664112432302542,7.3253140605600973e-21,1.9622073416042019e-08,0.00014004754796270686,1.5238922686214196e-12,5.8292544808191174e-07,6.0718231966429076e-08,0.00031957496966231853,5.3679680975068156e-10,8.3964804487745753e-08,6.1349103342861314e-08,2.1510253193334245e-11,7.3546851947759951e-12,4.2346673086606715e-15,1.9520778719265143e-08,1.496771522740191e-08,0.0055387838081861519,0.014314732636677376,1.5368291296120011e-08,3.7313473709543599e-10,3.6811962898912132e-05,3.8810106542254375e-08,2.0561836329461242e-06
9.649403927504617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31761688126104964,0.11280907644886522,0.015634481642648735,7.6565325991987402e-21,1.9903350471377636e-08,0.00014107802101229173,1.5711362248652796e-12,5.9496821409445213e-07,6.1443368628096663e-08,0.00032171925643118671,5.5467744528973912e-10,8.4522968709597932e-08,6.2527960152097329e-08,2.1971046120659488e-11,7.5342635821516908e-12,4.3968798650344068e-15,1.9657431084381578e-08,1.5357531833604752e-08,0.0055377070521949439,0.0143739926965472,1.542985826205738e-08,3.7559703500480509e-10,3.6895406438666663e-05,3.8996717357487106e-08,2.0709783168623374e-06
9.699739612017812e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31755873165572029,0.11280798294417735,0.015604917728747211,8.0003632055806799e-21,2.0186577267854269e-08,0.00014210650957529138,1.6195318789022691e-12,6.071724131589313e-07,6.2171966472072245e-08,0.00032385846014797702,5.7302201189865156e-10,8.5082990375518066e-08,6.3720129005778521e-08,2.2438117877415111e-11,7.7169198810613422e-12,4.5641487933348567e-15,1.9793501687295416e-08,1.5754815031125428e-08,0.0055366327351596585,0.014433119002939948,1.5491053957031408e-08,3.7805691103743868e-10,3.6978197758523543e-05,3.9181895801070831e-08,2.0857393133573111e-06
9.750075296531006e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3175007136622125,0.11280689180339881,0.01557542049673648,8.3571899303300191e-21,2.047174525394927e-08,0.00014313296980294219,1.6690989760220316e-12,6.1953872992356475e-07,6.2903998722940369e-08,0.00032599249446877771,5.9183867708943733e-10,8.5644854401392989e-08,6.4925607529068213e-08,2.2911489539990055e-11,7.9026797558082335e-12,4.736592340709232e-15,1.9928981992323172e-08,1.6159648784622498e-08,0.0055355608546013369,0.014492111943630669,1.5551878681632337e-08,3.8051431015582432e-10,3.7060341158946858e-05,3.9365637767094289e-08,2.1004660061461396e-06
9.8004109810442e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31744282689308201,0.11280580311238081,0.015545989753495327,8.7274052287518042e-21,2.0758845757067604e-08,0.00014415735859027378,1.7198574271253453e-12,6.3206783477646086e-07,6.363943853094764e-08,0.00032812127457460644,6.1113566251403817e-10,8.6208545282942322e-08,6.6144391438152332e-08,2.3391181433529052e-11,8.0915686719538861e-12,4.9143304297489027e-15,2.0063863636792421e-08,1.6572117040212954e-08,0.0055344914079933404,0.014550971904913402,1.5612332772102597e-08,3.8296917824377902e-10,3.7141840921658224e-05,3.954793938571718e-08,2.1151577902398404e-06
9.850746665557395e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31738507096241297,0.11280471695553763,0.015516625306639185,9.1114100534690827e-21,2.1047869986036125e-08,0.00014517963357180529,1.7718273074676662e-12,6.4476038381066551e-07,6.4378258976376234e-08,0.00033024471716275354,6.309212427188012e-10,8.6774047104743199e-08,6.7376474549107233e-08,2.3877213131082965e-11,8.2836118916617726e-12,5.0974846587219855e-15,2.0198138430169058e-08,1.6992303713455208e-08,0.0055334243927616699,0.014609699271608439,1.5672416599663599e-08,3.8542146209740308e-10,3.7222701309633708e-05,3.9728797020076424e-08,2.1298140718704816e-06
9.90108235007059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3173274454858106,0.11280363341585538,0.015487326964516547,9.5096139460673841e-21,2.1338809033584885e-08,0.00014619975311716161,1.8250288553723439e-12,6.576170187933595e-07,6.5120433073859975e-08,0.00033236274043795162,6.5120374388135219e-10,8.7341343549247901e-08,6.8621848787273564e-08,2.4369603453000667e-11,8.4788344691180603e-12,5.2861783013788426e-15,2.0331798353156198e-08,1.742029267738862e-08,0.0055323598062853212,0.014668294427069507,1.5732130569798974e-08,3.8787110941610614e-10,3.7302926567096882e-05,3.9908207263196654e-08,2.1444342684152718e-06
9.951418034583784e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.31726995008039394,0.11280255257490064,0.015458094536205376,9.9224351277067492e-21,2.163165387881497e-08,0.00014721767632661258,1.8794824709139889e-12,6.7063836713916225e-07,6.5865933776643197e-08,0.00033447526410337891,6.7199154253046834e-10,8.7910417905790936e-08,6.9880504197125851e-08,2.4868370466559153e-11,8.6772612460302278e-12,5.4805363063305926e-15,2.0464835556765535e-08,1.7856167750632662e-08,0.0055312976458966245,0.014726757753190951,1.579147512161323e-08,3.9031806879359868e-10,3.7382520919513602e-05,4.0086166934906454e-08,2.1590178083196505e-06
