Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
3.611561342277762e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629748194261663,0.076290798082869996,9.0926169435447999e-08,6.5560476444681118e-09,1.2444765301602488e-08,0.074761066462871104,0.029243345779061462,4.8151315930147807e-08,1.8977822035926281e-10,2.5015305289433422e-06,9.7393173235582619e-17,1.2495861258104287e-06,4.5188994387526613e-14,1.2828524228157632e-14,4.7170811990431078e-11,1.6191810406179682e-12,8.4564743737915415e-15,2.4515930786631798e-11,0.0036098434970384579,0.016376566166806869,3.6679701814227306e-07,0.00069951926254430369,2.6172137771949886e-07,0.0027233953627121012,0.0067763349497620608,6.3085206768323261e-10,2.2991227724662973e-05,0.001060777707677885,2.2071346241523098e-08,1.8625181327957119e-09,5.0780547136861495e-15
3.6142352037618e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629782091618574,0.076276143539531965,9.0079803149156424e-08,6.5564659502569427e-09,1.245413696207305e-08,0.07478999948898811,0.02925111186986485,4.8314702523318948e-08,1.9007122146050328e-10,2.504272786810495e-06,9.7931398882499472e-17,1.2498510423109608e-06,4.5352194381399474e-14,1.2850302056666018e-14,4.7193336471163454e-11,1.6221276246108971e-12,8.454704826802614e-15,2.4624058743259464e-11,0.0036091538971280892,0.016368795638124999,3.67271692182473e-07,0.00069965370149542897,2.6201563720245561e-07,0.0027259364719138747,0.0067813619338212327,6.3067321696721934e-10,2.2997341250686848e-05,0.0010611894414710844,2.2077232113780041e-08,1.8633693751566525e-09,5.0769892562916767e-15
3.616909065245837e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629815252775866,0.076261500510794847,8.9241313250480343e-08,6.55687969091782e-09,1.2463503678479884e-08,0.074818909234070155,0.02925886826592549,4.8478494902273595e-08,1.9036436136721484e-10,2.5070155825644385e-06,9.847215623381003e-17,1.2501157212013385e-06,4.5515834241411326e-14,1.2872100521865678e-14,4.7215841636111885e-11,1.6250777353753029e-12,8.4529465710551496e-15,2.4732576694429096e-11,0.0036084647539854323,0.016361034796588344,3.6774645599790365e-07,0.00069978799147798923,2.6230989531978566e-07,0.0027284771125641728,0.0067863871165132284,6.3049450583990262e-10,2.3003446643944269e-05,0.0010616008202877355,2.2083110151121165e-08,1.8642197948949427e-09,5.0759238525017603e-15
3.6195829267298745e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629847679469674,0.076246868982154756,8.8410626497507822e-08,6.5572888783691433e-09,1.2472865451535846e-08,0.074847795727881417,0.029266614983589529,4.8642693629162109e-08,1.9065763987223645e-10,2.5097589141721026e-06,9.9015454878187609e-17,1.2503801628525066e-06,4.5679914676383884e-14,1.2893919614835356e-14,4.7238327508617397e-11,1.6280313742914157e-12,8.4511995202365161e-15,2.4841485689030305e-11,0.003607776067180182,0.016353283625983563,3.6822130921699024e-07,0.00069992213273301746,2.6260415189737265e-07,0.0027310172837298214,0.0067914104973470649,6.3031593424820288e-10,2.3009543918077295e-05,0.0010620118445799991,2.2088980366669998e-08,1.8650693930702951e-09,5.074858504558858e-15
3.622256788213912e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629879373432317,0.076232248939133246,8.7587670328409825e-08,6.557693524507262e-09,1.2482222281961608e-08,0.074876659000134363,0.029274352039169841,4.8807299266011552e-08,1.9095105676859481e-10,2.5125027796035458e-06,9.956130443059455e-17,1.2506443676345874e-06,4.5844436395223542e-14,1.2915759326642911e-14,4.7260794111990186e-11,1.6309885427358647e-12,8.4494635887721617e-15,2.4950786777634365e-11,0.0036070878362825455,0.016345542110129275,3.6869625145753519e-07,0.00070005612550123344,2.6289840675826219e-07,0.0027335569844800095,0.0067964320758367525,6.3013750214735589e-10,2.3015633086646894e-05,0.0010624225147988892,2.20948427736212e-08,1.8659181705027281e-09,5.0737932162066465e-15
3.6249306496979494e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629910336392274,0.076217640367277295,8.6772372855124273e-08,6.5580936412065067e-09,1.2491574170485619e-08,0.074905499080488977,0.029282079448946015,4.8972312374725242e-08,1.912446118495048e-10,2.5152471768319487e-06,1.0010971453232056e-16,1.2509083359168799e-06,4.6009400106920559e-14,1.2937619648345338e-14,4.7283241469510657e-11,1.6339492420817008e-12,8.4477386918191934e-15,2.5060481012494406e-11,0.0036064000608632464,0.016337810232876039,3.6917128235280056e-07,0.00070018997002284106,2.6319265973015058e-07,0.0027360962138866076,0.0068014518515009271,6.299592094808734e-10,2.3021714163279883e-05,0.0010628328313947244,2.210069738500486e-08,1.8667661283543768e-09,5.0727279890107482e-15
3.627337125033583e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629937579474437,0.076204502448528569,8.6045094436628832e-08,6.5584498833619843e-09,1.2499986645439524e-08,0.074931435348206468,0.029289025884010542,4.9121173025324067e-08,1.9150892939935951e-10,2.5177175873512476e-06,1.0060548088331344e-16,1.251145705468178e-06,4.6158245937387084e-14,1.2957311551937544e-14,4.7303427655292812e-11,1.6366168915455867e-12,8.4461956495306702e-15,2.515954283495994e-11,0.0036057814520654725,0.016330859771030028,3.6959888565120068e-07,0.00070031030353932323,2.6345748564633753e-07,0.002738381116589853,0.0068059681077875722,6.2979886525348489e-10,2.3027180224843548e-05,0.0010632018143551794,2.2105959880839322e-08,1.8675285905144871e-09,5.0717693388818513e-15
3.629502952835653e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629961594223915,0.076192686247339547,8.5395756016887436e-08,6.5587673797765272e-09,1.2507554451341606e-08,0.074954761965917924,0.029295271016389443,4.925543053297531e-08,1.917469106264862e-10,2.5199413224954516e-06,1.010534564423781e-16,1.2513591747531583e-06,4.6292514205300785e-14,1.2975048526951552e-14,4.732158192387661e-11,1.6390202231604428e-12,8.4448144448779901e-15,2.5248972114458294e-11,0.0036052250190340032,0.016324611009725456,3.6998378953215498e-07,0.00070041850134593066,2.6369582743689172e-07,0.0027404372013982181,0.0068100314892820162,6.296546519487143e-10,2.3032094093693597e-05,0.0010635336547001255,2.2110690745215463e-08,1.868214240071889e-09,5.0709065999379238e-15
3.631668780637723e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30629985132423299,0.076180877546767486,8.4751316826144874e-08,6.55908192546699e-09,1.2515119016182458e-08,0.074978073419989633,0.029301509848993764,4.9389956381586609e-08,1.9198498214944425e-10,2.5221654029580779e-06,1.0150312920689722e-16,1.2515724895245466e-06,4.6427073725599846e-14,1.2992799008181367e-14,4.7339723606552101e-11,1.6414258738292889e-12,8.4434403314821061e-15,2.5338661213670219e-11,0.0036046688840802891,0.016318368543696678,3.7036875091870725e-07,0.00070052660231320987,2.6393416767988882e-07,0.0027424929753184315,0.0068140936870995719,6.2951053003287424e-10,2.3037002677487985e-05,0.0010638652638315471,2.2115416518112624e-08,1.8688993536989559e-09,5.0700439055304852e-15
3.633834608439793e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630008194983832,0.076169076339180061,8.4111739927273634e-08,6.5593935267016217e-09,1.2522680340363993e-08,0.075001369726083747,0.029307742390411791,4.9524750869533605e-08,1.9222314385870102e-10,2.5243898276679583e-06,1.0195450435139498e-16,1.2517856499770237e-06,4.6561924875224242e-14,1.3010562990853739e-14,4.7357852715634014e-11,1.6438338442749405e-12,8.442073265631901e-15,2.5428610695037985e-11,0.0036041130469771799,0.016312132364422065,3.7075376961400039e-07,0.00070063460656765917,2.6417250628356948e-07,0.0027445484378633448,0.006818154700992121,6.2936649947720799e-10,2.3041905983390697e-05,0.0010641966419875169,2.2120137206441268e-08,1.8695839319263345e-09,5.0691812569953304e-15
3.6360004362418634e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3063003078281516,0.076157282616955799,8.3476988661234811e-08,6.5597021897392231e-09,1.2530238424291403e-08,0.07502465089984002,0.029313968649217807,4.9659814295136477e-08,1.9246139564480477e-10,2.5266145955552519e-06,1.0240758706180289e-16,1.2519986563049181e-06,4.669706803114699e-14,1.3028340470190866e-14,4.7375969263424256e-11,1.6462441352186729e-12,8.4407132039190681e-15,2.5518821121728139e-11,0.003603557507497749,0.016305902463393543,3.7113884541560161e-07,0.00070074251423564568,2.6441084315467045e-07,0.0027466035885471505,0.0068222145307132347,6.2922256025733987e-10,2.3046804018519944e-05,0.00106452778940582,2.2124852817154982e-08,1.8702679751511401e-09,5.068318656504703e-15
3.6381662640439335e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630052896825238,0.076145496372484051,8.284702664497946e-08,6.5600079208291454e-09,1.2537793268373133e-08,0.075047916956876515,0.029320188633971865,4.9795146956659892e-08,1.9269973739838503e-10,2.5288397055514686e-06,1.0286238253547318e-16,1.2522115087022133e-06,4.6832503570373772e-14,1.3046131441410407e-14,4.7394073262211546e-11,1.6486567473802307e-12,8.4393601032359657e-15,2.5609293057631578e-11,0.0036030022654152832,0.016299678832116572,3.7152397813475099e-07,0.00070085032544376421,2.6464917820403469e-07,0.0027486584268844147,0.0068262731760191878,6.2907871233920898e-10,2.3051696790083731e-05,0.0010648587063235297,2.2129563357060121e-08,1.8709514841073678e-09,5.0674561041118764e-15
3.6403320918460036e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630074537920476,0.076133717598164993,8.2221817769386196e-08,6.5603107262112934e-09,1.2545344873020897e-08,0.075071167912788492,0.029326402353219958,4.9930749152312407e-08,1.9293816901015243e-10,2.5310651565894469e-06,1.0331889598119207e-16,1.2524242073625376e-06,4.6968231869942298e-14,1.3063935899725511e-14,4.7412164724271941e-11,1.6510716814778235e-12,8.4380139207734853e-15,2.570002706736361e-11,0.0036024473205032962,0.016293461462110245,3.7190916757362214e-07,0.00070095804031764691,2.6488751133984921e-07,0.0027507129523920092,0.0068303306366670705,6.2893495569449874e-10,2.3056584305194751e-05,0.0010651893929778139,2.2134268833055191e-08,1.8716344592734204e-09,5.0665936014498848e-15
3.642262213539595e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630093426044647,0.076123226991557449,8.166862636230239e-08,6.5605781170455681e-09,1.2552071910320274e-08,0.07509187576443381,0.029331934563201822,5.0051821191816755e-08,1.9315072784491623e-10,2.5330486992704626e-06,1.0372717920057012e-16,1.252613628725384e-06,4.7089435925824241e-14,1.3079814067879499e-14,4.7428276745835637e-11,1.6532257565613885e-12,8.4368200380676597e-15,2.5781107836669925e-11,0.0036019530202426168,0.016287925995164074,3.7225248464256859e-07,0.00070105395155149915,2.6509990509464956e-07,0.0027525436207659587,0.0068339455271365993,6.2880692091859291e-10,2.3060935490385836e-05,0.0010654838973002986,2.2138457952513851e-08,1.8722426570157598e-09,5.0658250084813535e-15
3.644192335233187e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630111939944865,0.076112742306239864,8.1119156178617328e-08,6.5608431936789906e-09,1.2558796375535998e-08,0.075112571646371973,0.029337461810019894,5.0173107738980395e-08,1.9336335787970892e-10,2.5350325112016889e-06,1.0413683465510844e-16,1.2528029282827452e-06,4.72108730538563e-14,1.3095702940079697e-14,4.7444378829332465e-11,1.6553816767664827e-12,8.4356315860487857e-15,2.5862397590591043e-11,0.0036014589556504933,0.016282395488114644,3.7259584646358506e-07,0.0007011497864670604,2.6531229719308688e-07,0.0027543740399717529,0.0068375594764083546,6.2867895858669581e-10,2.3065282511678548e-05,0.0010657782191064483,2.2142643060593078e-08,1.8728504316405323e-09,5.0650564568836801e-15
3.6461224569267786e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630130080259355,0.07610226353685505,8.0573382204081709e-08,6.5611059605089416e-09,1.2565518268965957e-08,0.07513325556959613,0.029342984099694464,5.0294609004747295e-08,1.9357605903734286e-10,2.5370165916305069e-06,1.0454786605435317e-16,1.2529921061709663e-06,4.7332543520950901e-14,1.3111602512929219e-14,4.7460470983424997e-11,1.6575394425983294e-12,8.4344485350099853e-15,2.5943896730190261e-11,0.0036009651265670713,0.016276869934986653,3.7293925289638854e-07,0.00070124554515298132,2.6552468757029947e-07,0.0027562042096697637,0.0068411724843142523,6.2855106867925775e-10,2.306962537408573e-05,0.0010660723585633946,2.2146824162157748e-08,1.8734577834751986e-09,5.0642879478718328e-15
3.647859566451011e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630146087653254,0.076092837698108928,8.0085325346873127e-08,6.561340479403576e-09,1.2571565774423915e-08,0.07515186088487194,0.029347949927012593,5.040414390265929e-08,1.9376755082548842e-10,2.5388024929605213e-06,1.0491897381817414e-16,1.2531622623557619e-06,4.7442246666853069e-14,1.3125921274739195e-14,4.7474945439620688e-11,1.659483010274655e-12,8.4333883825080419e-15,2.6017425312431424e-11,0.0036005208816199162,0.016271901167842519,3.7324835671470555e-07,0.0007013316628672069,2.6571583738508353e-07,0.0027578511487887365,0.0068444233864237113,6.2843602966818255e-10,2.3073530398553515e-05,0.0010663369283041271,2.2150583731996169e-08,1.8740040389493699e-09,5.063596326934871e-15
3.649596675975244e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630161793422672,0.076083416643038609,7.9600224293974514e-08,6.5615731341117802e-09,1.2577611197198325e-08,0.075170456530476909,0.029352911748290255,5.051385304720211e-08,1.9395910010445714e-10,2.5405886106171654e-06,1.0529120182227464e-16,1.2533323201979017e-06,4.7552139228216466e-14,1.3140248698841128e-14,4.7489411866312671e-11,1.6614280736840441e-12,8.4323325594871124e-15,2.609112411532228e-11,0.0036000768271890931,0.016266936404197501,3.7355749645653026e-07,0.00070141771897171427,2.6590698570713026e-07,0.0027594978852853815,0.0068476735257706148,6.283210492881757e-10,2.3077432062048268e-05,0.0010666013505988459,2.21543400639951e-08,1.8745499525535668e-09,5.0629047418113976e-15
3.651333785499477e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630177198030778,0.076074000367752678,7.9118061156729382e-08,6.561803927826904e-09,1.2583654537510544e-08,0.075189042514396204,0.029357869567897987,5.0623736592078087e-08,1.941507068180854e-10,2.5423749440535216e-06,1.0566455278597721e-16,1.2535022797963286e-06,4.7662221399659515e-14,1.3154584782752923e-14,4.7503870269799182e-11,1.6633746331927945e-12,8.4312810446696194e-15,2.6164993432187537e-11,0.0035996329631583484,0.016261975639713176,3.7386667202004874e-07,0.00070150371353085541,2.6609813248939984e-07,0.0027611444189137272,0.0068509229022347545,6.2820612752467378e-10,2.308133036821058e-05,0.0010668656255689636,2.215809316168587e-08,1.8750955245286639e-09,5.0622131933626254e-15
3.6530708950237096e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3063019230194004,0.076064588868364286,7.8638818154596703e-08,6.5620328637384046e-09,1.2589695795583231e-08,0.075207618844605695,0.029362823390200563,5.0733794690965403e-08,1.9434237091024326e-10,2.5441614927232177e-06,1.0603902943337044e-16,1.2536721412498409e-06,4.7772493375812534e-14,1.3168929523990657e-14,4.7518320656373096e-11,1.6653226891665679e-12,8.4302338168961927e-15,2.6239033556651812e-11,0.0035991892894115247,0.016257018870056691,3.7417588330546547e-07,0.00070158964660897716,2.6628927768550007e-07,0.0027627907494282814,0.0068541715156966764,6.2809126436170949e-10,2.3085225320690532e-05,0.0010671297533358347,2.2161843028576254e-08,1.875640755163255e-09,5.0615216821474726e-15
3.6548080045479423e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630207105612273,0.076055182140990801,7.8162477614498374e-08,6.562259945031842e-09,1.259573497164037e-08,0.075226185529072301,0.029367773219557008,5.0844027497517891e-08,1.9453409232483402e-10,2.5459482560804344e-06,1.0641463449331336e-16,1.2538419046570961e-06,4.7882955351317757e-14,1.3183282920068602e-14,4.7532763032322039e-11,1.6672722419703919e-12,8.4291908551249854e-15,2.6313244782639637e-11,0.0035987458058325517,0.016252066090900692,3.7448513021367897e-07,0.00070167551827035439,2.6648042124927098e-07,0.0027644368765840548,0.0068574193660376629,6.2797645978284626e-10,2.308911692313742e-05,0.0010673937340206457,2.2165589668163997e-08,1.8761856447592808e-09,5.0608302086375431e-15
3.656545114072175e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630221609508657,0.076045780181754216,7.7689021970171565e-08,6.5624851748888872e-09,1.2601772065907244e-08,0.075244742575753823,0.029372719060320608,5.0954435165364995e-08,1.9472587100579472e-10,2.5477352335798982e-06,1.0679137069943985e-16,1.2540115701166094e-06,4.7993607520829149e-14,1.3197644968499241e-14,4.7547197403928265e-11,1.6692232919686618e-12,8.4281521384310076e-15,2.6387627404375481e-11,0.0035983025123054492,0.016247117297923386,3.747944126426791e-07,0.00070176132857905781,2.6667156313371638e-07,0.0027660828001366444,0.0068606664531396808,6.2786171377367417e-10,2.3093005179174212e-05,0.0010676575677444119,2.2169333083972539e-08,1.8767301935436688e-09,5.0601387737711642e-15
3.658282223596408e-05,0.11640260799999998,0.8585084662769803,0.0,0.0,0.30630235814089662,0.07603638298678074,7.7218433761524607e-08,6.5627085564873264e-09,1.2607807078610452e-08,0.075263289992598972,0.029377660916838938,5.1065017848111594e-08,1.9491770689709574e-10,2.5495224246768826e-06,1.0716924079016304e-16,1.2541811377267535e-06,4.8104450079012212e-14,1.3212015666793261e-14,4.7561623777468798e-11,1.6711758395251352e-12,8.4271176460054892e-15,2.6462181716383725e-11,0.0035978594087143281,0.016242172486808495,3.7510373049266744e-07,0.00070184707759915531,2.6686270329254915e-07,0.0027677285198420892,0.0068639127768854663,6.2774702631821944e-10,2.3096890092435122e-05,0.0010679212546280922,2.2173073279499557e-08,1.8772744017966907e-09,5.0594473781490762e-15
