Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3OO(77),COX(50),CHOX(53),CO2X(24)
2.8099966756241023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175511141506918,0.10796465747228264,0.020974728162684746,1.1406900878518176e-11,3.7468593799787735e-10,0.0029840893787306277,0.0011677043697651082,1.8534650928087319e-05,6.0157450674541844e-14,0.0017018395781454049,6.1696818136455448e-12,0.00039036035111150285,7.7901581399377732e-10,2.1651924442230469e-11,8.2676542815517947e-11,3.2838877781056165e-12,5.1646787302138493e-10,2.0239221102179159e-07,0.0077388767494220136,0.0025258845849685219,0.00016957955472818282,7.2569951606130953e-10,1.7757817218754379e-08,2.8529644545062492e-11,5.8446519575287426e-07,5.8090182666742695e-05,6.698474970427509e-08,5.9060737967912873e-05,3.20081329906039e-07,8.8803636199047937e-09,3.6088579725199062e-09,4.3241496368641179e-12,3.3823989538980462e-15
2.8233882373583964e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174810143788068,0.10795140041536827,0.020966352564892203,1.1581327945134738e-11,3.8007215230562826e-10,0.0030053902065478749,0.0011773801474238071,1.8689947736797193e-05,6.1227585787006332e-14,0.0017059814472453346,6.261726328186644e-12,0.00039047179737638224,7.8567883798574988e-10,2.2026135814799895e-11,8.3386915120402463e-11,3.3234409960279308e-12,5.2125941860721254e-10,2.0539030653046813e-07,0.007737796170213561,0.0025329594441542216,0.00016997762589544013,7.294516299695302e-10,1.7800896773595275e-08,2.8712874537783021e-11,5.877626837635577e-07,5.8280215659411943e-05,6.7462081227511013e-08,5.9484479297273184e-05,3.2482412638296864e-07,8.8984224143344216e-09,3.6387044376285991e-09,4.3652555180549679e-12,3.4160974696735205e-15
2.8367797990926905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174112184762071,0.10793814486145364,0.020957980576814479,1.1757477986330212e-11,3.8550578794333267e-10,0.0030267255696670024,0.0011870795946216455,1.8845290027397813e-05,6.2311417447013061e-14,0.0017100971721316477,6.3544239558658574e-12,0.00039058278403896835,7.9234562998683235e-10,2.2404417762029297e-11,8.4099265763587608e-11,3.3632205855154021e-12,5.2606416490884551e-10,2.0841378695753329e-07,0.0077367162984203104,0.0025400034136599851,0.00017037476329003761,7.3320041925586007e-10,1.7843707304497035e-08,2.8896627140619205e-11,5.9106632936109479e-07,5.8470284131523987e-05,6.7940288334347579e-08,5.9908907422050345e-05,3.2960709463044746e-07,8.9163291636633546e-09,3.6686233598083743e-09,4.4065397084496251e-12,3.4499343497817554e-15
2.8501713608269845e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44173417248936125,0.10792489081028848,0.020949612195645045,1.1935357885825478e-11,3.9098696899204667e-10,0.0030480952401207486,0.0011968025619199221,1.9000670539265884e-05,6.3409052289014261e-14,0.0017141869192080729,6.4477707004947519e-12,0.0003906933261810783,7.9901588570047057e-10,2.2786783473136894e-11,8.4813586385715358e-11,3.4032259041718086e-12,5.30881992080866e-10,2.1146266319048203e-07,0.0077356371311749911,0.0025470166485415022,0.000170770973602129,7.3694586120837324e-10,1.7886250510638387e-08,2.9080903576028625e-11,5.9437613286618966e-07,5.8660388703922928e-05,6.841936547339013e-08,6.0334017774762546e-05,3.344302519620277e-07,8.934084908462112e-09,3.6986142786293005e-09,4.4480019103727067e-12,3.4839090086901979e-15
2.862223766387849e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172794378807795,0.10791296344882216,0.020942083734186434,1.2096934488252208e-11,3.9596078498873771e-10,0.0030673570892611073,0.0012055732194359294,1.9140539734420185e-05,6.4408813699829779e-14,0.0017178456172758491,6.5323344147229425e-12,0.00039079244611822623,8.0502182805237653e-10,2.3134414975962323e-11,8.5458152404965553e-11,3.4394231546672589e-12,5.3522912216418524e-10,2.1422837326766186e-07,0.0077346664806698653,0.0025533024091980981,0.00017112677569032058,7.403138785287224e-10,1.7924312229612135e-08,2.9247201237633541e-11,5.9736022124314949e-07,5.8831514188657682e-05,6.885127421694507e-08,6.0717196650062914e-05,3.3880546804086195e-07,8.9499368244882044e-09,3.7256672845588735e-09,4.4854698449992241e-12,3.5146035179767466e-15
2.874276171948713e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172173933858083,0.10790103730402993,0.020934558190023208,1.2259922800129067e-11,4.0097330145732363e-10,0.0030866463802762677,0.001214362700370627,1.9280428869408101e-05,6.5419920344993173e-14,0.0017214835271943769,6.6174176320409817e-12,0.00039089122813883962,8.1103011385742838e-10,2.3485374196017086e-11,8.610430134188883e-11,3.4758022467714586e-12,5.3958666478743405e-10,2.1701466810899265e-07,0.0077336963964283589,0.0025595635112783538,0.00017148183695553303,7.4367915041304457e-10,1.7962160007849928e-08,2.9413925057093268e-11,6.003492978895937e-07,5.9002669844677869e-05,6.928387922331862e-08,6.1100921177461602e-05,3.432132598158601e-07,8.9656680133035267e-09,3.752777905782378e-09,4.5230815095783074e-12,3.5454087263055944e-15
2.8863285775095776e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171555903006987,0.10788911237557564,0.020927035561127079,1.2424327774322302e-11,4.0602460673314346e-10,0.0031059629504894479,0.001223170897763786,1.9420332796075196e-05,6.6442450470009657e-14,0.0017251007681968204,6.7030173177317428e-12,0.00039098968225887912,8.1704052705049437e-10,2.3839670346381502e-11,8.6752027195216716e-11,3.5123627026108766e-12,5.4395453396583089e-10,2.1982155323606701e-07,0.0077327268763548425,0.0025658000658019212,0.0001718361621060327,7.4704166110822721e-10,1.7999795062826048e-08,2.958107592294073e-11,6.0334336293180778e-07,5.9173856101119687e-05,6.9717176520509917e-08,6.1485188098708198e-05,3.4765363608456536e-07,8.9812792195153289e-09,3.7799458128197724e-09,4.560836687342424e-12,3.5763242075125099e-15
2.898380983070442e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44170940275241066,0.10787718866307794,0.020919515845475245,1.2590154343069788e-11,4.1111478848929174e-10,0.0031253066383102597,0.0012319977052731544,1.9560246411964064e-05,6.7476482478460796e-14,0.0017286974588634168,6.7891304002730783e-12,0.00039108781820324287,8.2305285338743101e-10,2.4197312513760586e-11,8.740132399231719e-11,3.5491040414266104e-12,5.4833264415054466e-10,2.2264903342113333e-07,0.0077317579183534208,0.0025720121831594471,0.00017218975579850963,7.5040139507935756e-10,1.8037218605336617e-08,2.9748654693974218e-11,6.0634241644175843e-07,5.9345073380064823e-05,7.0151162159444578e-08,6.1869994177648382e-05,3.5212660445812251e-07,8.9967711833255767e-09,3.8071706781165138e-09,4.5987351597994382e-12,3.6073495340715752e-15
2.9080436387335093e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44170448442305799,0.10786763006115331,0.020913489241064689,1.27241308772019e-11,4.1522382623056668e-10,0.003140834338490793,0.001239087703769626,1.9672421554171528e-05,6.8313846789263215e-14,0.001731566235365701,6.8585376881225623e-12,0.0003911662723408759,8.2787429459900968e-10,2.4486464091581439e-11,8.7923008862772937e-11,3.5786906252670024e-12,5.5185000205511308e-10,2.249307583553153e-07,0.0077309814897940938,0.0025769749870600549,0.00017247271378711122,7.5309294553688615e-10,1.8067069861321213e-08,2.9883315588607712e-11,6.0875042078431284e-07,5.9482364398102578e-05,7.0499591662446258e-08,6.2178888172829337e-05,3.5573621668508143e-07,9.0091057770443951e-09,3.8290383172395744e-09,4.6292224720897651e-12,3.6323022079545222e-15
2.9177062943965767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169958141317289,0.10785807224027993,0.020907464506823004,1.285902682728399e-11,4.1935795250419413e-10,0.0031563792832406219,0.0012461895418456102,1.9784597088392064e-05,6.9158695041641008e-14,0.0017344219393142094,6.9282713498776858e-12,0.00039124453278127484,8.326967203036641e-10,2.4777776659843263e-11,8.8445696594010559e-11,3.6083929113147909e-12,5.553738440457515e-10,2.2722572520611788e-07,0.0077302054200831119,0.0025819222106858771,0.00017275520693894341,7.5578269367443869e-10,1.8096786558074914e-08,3.0018252534177823e-11,6.1116163154671404e-07,5.9619675833749654e-05,7.0848459065056257e-08,6.2488125001683079e-05,3.5936678458625543e-07,9.02136457730435e-09,3.8509421903072149e-09,4.6598016362358666e-12,3.6573249920262625e-15
2.927368950059644e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169469366691638,0.10784851520020222,0.020901441641715417,1.299484470624007e-11,4.2351721157539306e-10,0.0031719413907771812,0.0012533031655534833,1.9896770448827811e-05,7.0011067854656802e-14,0.001737264630908541,6.9983297533906695e-12,0.00039132260415105361,8.3752002263350723e-10,2.5071254725714371e-11,8.896938414743106e-11,3.6382106479734746e-12,5.5890412664438881e-10,2.2953393540549889e-07,0.0077294297081416117,0.0025868539100555067,0.000173037237583816,7.5847063179913539e-10,1.812636931029951e-08,3.0153465972338807e-11,6.1357604871307075e-07,5.9757007895051296e-05,7.1197762364009031e-08,6.2797703026812426e-05,3.630183104573531e-07,9.0335479594861129e-09,3.8728821311842746e-09,4.6904725396596157e-12,3.6824176662746438e-15
2.936065340156405e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169030769975348,0.10783991453148802,0.020896022660374793,1.3117871116562892e-11,4.2728206965018141e-10,0.0031859618944988983,0.0012597154592196337,1.9997722509166331e-05,7.078467050849904e-14,0.0017398119773198461,7.0616586104154096e-12,0.00039139271046493011,8.4186165569750967e-10,2.533724016889101e-11,8.9441555291263945e-11,3.6651451124084249e-12,5.6208685191297583e-10,2.3162264858961191e-07,0.0077287318723960868,0.0025912792123433852,0.00017329067163007471,7.6088822230655775e-10,1.8152879770517525e-08,3.0275394823134951e-11,6.1575176563035804e-07,5.9880624554912415e-05,7.1512506377035046e-08,6.3076613626038657e-05,3.6632260432019072e-07,9.044448829762945e-09,3.8926587792604191e-09,4.718154696530775e-12,3.7050606471948479e-15
2.9438920912434896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416863708283108,0.10783217447002419,0.020891146870301046,1.3229236606425256e-11,4.3068790446861226e-10,0.0031985921288197857,0.0012654946162528797,2.0088574569801549e-05,7.1486176752598598e-14,0.0017420956548536296,7.1188773420288499e-12,0.00039145568099968142,8.4576959424980831e-10,2.5578132524812842e-11,8.9867197833357015e-11,3.6894657578712051e-12,5.6495570912128448e-10,2.3351166343888398e-07,0.0077281040666026162,0.0025952513051583272,0.00017351844494272654,7.6306279050027363e-10,1.8176647212413124e-08,3.0385322845525597e-11,6.1771213143102584e-07,5.9991894097536746e-05,7.1796075292596584e-08,6.3327867356489134e-05,3.6931098533815423e-07,9.0542078650348899e-09,3.9104825275600085e-09,4.7431320263755422e-12,3.725487448062998e-15
2.9517188423305743e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44168244387292765,0.10782443492033285,0.020886272304733614,1.3341211413983016e-11,4.3411030674185938e-10,0.0032112334796491043,0.0012712814107365259,2.0179420703822082e-05,7.2192692290177209e-14,0.0017443709011416015,7.1763061888887849e-12,0.00039151853536016667,8.4967791862579466e-10,2.5820453507937652e-11,9.0293490993329782e-11,3.713861699567096e-12,5.6782871529523809e-10,2.3540936881499662e-07,0.0077274764936261751,0.0025992133112790975,0.00017374591888134877,7.652361578350817e-10,1.8200327857232705e-08,3.0495433058901798e-11,6.1967460091208704e-07,6.0103177533759168e-05,7.2079926669668368e-08,6.3579342063252515e-05,3.7231311941024682e-07,9.0639180800442839e-09,3.9283296470950059e-09,4.7681693467117865e-12,3.7459597134370527e-15
2.959545593417659e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167852680443986,0.10781669588224767,0.020881398963126834,1.3453796858370978e-11,4.375492994811617e-10,0.0032238859043491734,0.0012770758144780693,2.0270259583758335e-05,7.2904238828723654e-14,0.0017466377476632799,7.2339442571111112e-12,0.00039158127580277683,8.5358657294148473e-10,2.606420541431205e-11,9.0720433178054099e-11,3.7383328017266453e-12,5.7070584767304882e-10,2.3731576490772413e-07,0.0077268491528952243,0.0026031652599902669,0.00017397309464597092,7.674083204242873e-10,1.8223922026378111e-08,3.0605725689120413e-11,6.216391740493813e-07,6.0214474969059813e-05,7.2364059461979989e-08,6.3831036892913359e-05,3.7532900685217106e-07,9.0735796708331954e-09,3.9462000510574788e-09,4.7932665974740157e-12,3.7664773263555724e-15
2.967372344504744e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167461959379573,0.10780895735559604,0.020876526844935978,1.35669942550674e-11,4.4100490558385293e-10,0.003236549360464074,0.0012828777993908838,2.0361089890209249e-05,7.3620838102412529e-14,0.0017488962257837389,7.2917906471067899e-12,0.00039164390454083357,8.5749550163543802e-10,2.6309390517843421e-11,9.1148022799185717e-11,3.7628789281377679e-12,5.7358708356986957e-10,2.3923085178088192e-07,0.007726222043838782,0.002607107180468634,0.00017419997342831003,7.695792744134112e-10,1.824743004010958e-08,3.0716200976597984e-11,6.2360585081422905e-07,6.0325786507824108e-05,7.2648472627050915e-08,6.4082950995749015e-05,3.7835864778018984e-07,9.083192832704165e-09,3.96409365297239e-09,4.8184237193869177e-12,3.7870401706176924e-15
2.9751990955918285e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167072221205661,0.10780121934019905,0.020871655949617287,1.3680804915895612e-11,4.4447714783374867e-10,0.0032492238057185607,0.0012886873374938199,2.0451910311833462e-05,7.4342511871962149e-14,0.001751146366753811,7.3498444536654989e-12,0.00039170642374537534,8.6140464946831247e-10,2.6556011070337773e-11,9.1576258273143808e-11,3.7874999421525724e-12,5.764724003777154e-10,2.4115462937306584e-07,0.0077255951658864626,0.0026110391017836409,0.00017442655641185614,7.7174901598290398e-10,1.8270852217519283e-08,3.0826859154775433e-11,6.2557463116911127e-07,6.0437112253362514e-05,7.2933165126297164e-08,6.4335083525706981e-05,3.8140204211228497e-07,9.0927577601962406e-09,3.9820103666933382e-09,4.8436406527875867e-12,3.8076481297197735e-15
2.983025846678913e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44166683463039536,0.10779348183587179,0.020866786276627906,1.3795230149025707e-11,4.4796604890153489e-10,0.0032619091980169868,0.0012945044009108043,2.0542719545340006e-05,7.5069281924491817e-14,0.0017533882017102872,7.4081047660390093e-12,0.00039176883554592896,8.6531396152250796e-10,2.6804069301538249e-11,9.2005138021080761e-11,3.8121957066941176e-12,5.7936177556538043e-10,2.430870974983594e-07,0.0077249685184685229,0.0026149610528977689,0.0001746528447719454,7.7391754136665804e-10,1.8294188876499932e-08,3.0937700443919629e-11,6.2754551507516492e-07,6.0548452307918066e-05,7.3218135925389081e-08,6.4587433640382754e-05,3.8445918956934808e-07,9.102274647061441e-09,3.9999501063969004e-09,4.8689173374081828e-12,3.8283010866544181e-15
2.990852597765998e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44166295682009638,0.10778574484242337,0.020861917825425944,1.3910271258976256e-11,4.5147163134515441e-10,0.0032746054954422249,0.0013003289618704406,2.0633516295478789e-05,7.5801170073380997e-14,0.001755621761676124,7.4665706680243986e-12,0.00039183114203127079,8.6922338320204974e-10,2.7053567419163895e-11,9.2434660468849396e-11,3.8369660842631358e-12,5.8225518667835584e-10,2.4502825584708762e-07,0.0077243421010159069,0.0026188730626669527,0.00017487883967584115,7.760848468289761e-10,1.8317440333815019e-08,3.1048725083719285e-11,6.2951850249023806e-07,6.0659806772683446e-05,7.3503383993710274e-08,6.4840000500997609e-05,3.8753008967632143e-07,9.1117436863222379e-09,4.0179127865892618e-09,4.894253714037525e-12,3.848998925419899e-15
2.9986793488530827e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165908875255439,0.10777800835965713,0.020857050595470418,1.4025929546616007e-11,4.5499391761019103e-10,0.0032873126562546142,0.0013061609927056093,2.0724299275030674e-05,7.6538198158128535e-14,0.001757847077560652,7.5252412380470348e-12,0.00039189334525018075,8.7313286023225462e-10,2.7304507608949012e-11,9.2864824046976617e-11,3.8618109369447387e-12,5.8515261133874078e-10,2.4697810398656411e-07,0.0077237159129602872,0.0026227751598409863,0.00017510454228281954,7.782509286627918e-10,1.8340606905076706e-08,3.1159933308930089e-11,6.3149359336165211e-07,6.077117574782297e-05,7.3788908304386448e-08,6.5092783272376571e-05,3.9061474176334527e-07,9.121165070251393e-09,4.035898322102761e-09,4.9196497231565349e-12,3.8697415297882699e-15
3.0065060999401674e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44165523039927512,0.10777027238737086,0.020852184586221286,1.4142206309165683e-11,4.5853293003025391e-10,0.0033000306388908988,0.0013120004658530718,2.0815067204797232e-05,7.7280388044209588e-14,0.0017600641801597877,7.5841155492432675e-12,0.00039195544721218057,8.7704233865927349e-10,2.7556892034682984e-11,9.3295627190641433e-11,3.8867301264150411e-12,5.8805402724515636e-10,2.4893664136178931e-07,0.0077230899537341071,0.0026266673730639244,0.00017532995374423715,7.8041578321826591e-10,1.8363688904689068e-08,3.1271325333443376e-11,6.3347078763586781e-07,6.0882559332476946e-05,7.407470783485967e-08,6.5345781122926803e-05,3.9371314496695044e-07,9.1305389903283506e-09,4.0539066280872886e-09,4.9451053042514594e-12,3.8905287826777993e-15
3.014332851027252e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416513817318739,0.10776253692535676,0.020847319797139434,1.4259102840199853e-11,4.6208869082736245e-10,0.0033127594019631938,0.0013178473538530736,2.0905818813589845e-05,7.8027761622935477e-14,0.0017622731001562533,7.6431926695428659e-12,0.00039201744988825549,8.8095176484983461e-10,2.781072283825087e-11,9.372706833965067e-11,3.9117235139477545e-12,5.9095941217265083e-10,2.5090386729619625e-07,0.0077224642227706128,0.0026305497308744858,0.00017555507520360773,7.825794068757637e-10,1.8386686645937459e-08,3.1382901395804353e-11,6.3545008525811252e-07,6.0993957624776653e-05,7.4360781566238573e-08,6.5598993224615961e-05,3.9682529823120376e-07,9.1398656373110284e-09,4.0719376200187014e-09,4.9706203981617845e-12,3.9113605682846697e-15
3.022159602114337e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44164754272207513,0.10775480197340179,0.02084245622768665,1.4376620429648826e-11,4.6566122211232747e-10,0.0033254989042579529,0.0013237016293489482,2.0996552838218452e-05,7.8780340811315631e-14,0.0017644738681197958,7.702471661751125e-12,0.00039207935521156306,8.848610854909485e-10,2.8066002139674615e-11,9.4159145938411982e-11,3.9367909604207022e-12,5.9386874397260594e-10,2.5287978099240802e-07,0.0077218387195038991,0.002634422261706456,0.00017577990779668831,7.847417960364312e-10,1.8409600440978004e-08,3.1494661733859816e-11,6.3743148616123791e-07,6.1105370721869549e-05,7.4647128483184473e-08,6.585241875295094e-05,3.9995120030883694e-07,9.1491452012254992e-09,4.0899912136971095e-09,4.9961949456068005e-12,3.9322367707529133e-15
