Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),C2H4(47),H2X(49),H2OX(23),C2H6X(52),C2H4X(205),CH2X(27),CHX(28),CX(26),OCX(25),COX(50),C2H4X(65),CH4OX(60),C3H7(36),C2H3(46),C2H2(244),C2H2(264),C2H2X(266),C4H6(280)
6.571905432746208e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43774366009918259,0.10465339742560359,0.018776861515644897,0.0,0.00090005242134422159,0.0023352549509054882,0.00014441027561200889,0.00028147025992659373,1.1894625923180326e-14,0.0058196975637057309,4.5287374484255743e-10,0.00031423336606176009,1.2236330127048472e-08,1.775369447803912e-05,8.2541857820929372e-12,8.1685178275750356e-13,5.1610839523042043e-05,6.8732468121629976e-06,0.0074325129312079801,0.0069736851160972051,0.00010728526369074001,1.8040467123156551e-06,2.7185714761509623e-08,1.5151813368582511e-07,1.0873789972732854e-05,4.6165726043782783e-05,4.0943457241913485e-08,7.653091970956744e-07,6.9421903729796796e-07,8.7177107801335229e-10,2.470681434258944e-07,2.6276218480767036e-07,3.4239088963438935e-13,4.4226306516630811e-10,1.9172523775230797e-12,1.9447680520733013e-10,5.1327618505711188e-12,3.9120202123341079e-11,6.1955676655800243e-08,1.206639688720674e-11,2.8614769986943893e-10,3.9106242094569772e-20
6.577821102259552e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.437739790655992,0.10464831692772941,0.018773614224354147,0.0,0.00090195498544757104,0.0023364647605428677,0.00014465155194736862,0.00028196250283166831,1.1929595135010377e-14,0.0058238269251231203,4.5418602126720457e-10,0.00031419255364063364,1.2258465718371538e-08,1.7798842217178399e-05,8.2669127688588431e-12,8.1869367892612384e-13,5.1659304600820432e-05,6.892961456863627e-06,0.007432083785572933,0.0069779407737209998,0.00010729951038708359,1.8054024957836698e-06,2.720029971617956e-08,1.5162293840454828e-07,1.0904983072375325e-05,4.618938270949629e-05,4.102896295782363e-08,7.6664345902467586e-07,6.9628790131245622e-07,8.7211009325600487e-10,2.4712295618551047e-07,2.6278325789018931e-07,3.4292615025390056e-13,4.4299807519284571e-10,1.922734668184832e-12,1.949696415123833e-10,5.1511354494029622e-12,3.9240947615677272e-11,6.220701230342753e-08,1.2115346837105196e-11,2.8730893575511134e-10,3.9377521638028557e-20
6.583736771772896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43773592446080717,0.10464323710533405,0.018770367559671874,0.0,0.00090385939656007213,0.0023376727083155441,0.00014489299478907231,0.00028245499834357411,1.1964631411572934e-14,0.0058279545791920509,4.5550045991849124e-10,0.00031415176323929602,1.2280614584266782e-08,1.7844046792693351e-05,8.2796462786465753e-12,8.2053775172748953e-13,5.1707736913665558e-05,6.9127113167841643e-06,0.0074316547508277422,0.0069821931416334153,0.00010731372154276979,1.8067571325859324e-06,2.7214870934425301e-08,1.5172769645777541e-07,1.0936231897960734e-05,4.6213002345398716e-05,4.1114549171956277e-08,7.6797839361790087e-07,6.9836062503465683e-07,8.7244867951251448e-10,2.4717771083782885e-07,2.6280435155380582e-07,3.4346174850265156e-13,4.4373358538171001e-10,1.9282266988433275e-12,1.9546309312130993e-10,5.169554753554693e-12,3.936193961094766e-11,6.2459114206735921e-08,1.2164446023007117e-11,2.8847371069196142e-10,3.9650399855316159e-20
6.589652441286241e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43773206151175925,0.10463815795826263,0.018767121521419818,0.0,0.00090576565332557647,0.0023388787956038358,0.00014513460406587251,0.00028294774601767095,1.1999734802982448e-14,0.0058320805270086025,4.5681706091862002e-10,0.00031411099484364137,1.230277670591307e-08,1.7889308167826443e-05,8.2923863061953718e-12,8.2238400094632912e-13,5.1756136452613691e-05,6.9324964118147287e-06,0.0074312258269202958,0.0069864422216640906,0.00010732789721921351,1.8081106227588506e-06,2.7229428427149927e-08,1.5183240787845477e-07,1.0967536480975506e-05,4.6236584980055453e-05,4.1200215819051456e-08,7.6931399966900308e-07,7.0043721080801213e-07,8.7278683705536681e-10,2.4723240749425873e-07,2.6282546577892752e-07,3.4399768424138829e-13,4.444695955156912e-10,1.9337284749010659e-12,1.9595715962509549e-10,5.1880198216974493e-12,3.9483178329355268e-11,6.2711983892718441e-08,1.2213694742311121e-11,2.8964203172094155e-10,3.9924884383700351e-20
6.595568110799585e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43772820180697847,0.10463307948636048,0.018763876109419823,0.0,0.00090767375438639971,0.0023400830237894589,0.00014537637970657536,0.00028344074540984418,1.2034905359286291e-14,0.0058362047696677386,4.5813582438620484e-10,0.00031407024843956792,1.232495206450669e-08,1.7934626305720873e-05,8.3051328462512835e-12,8.2423242636617219e-13,5.1804503208845633e-05,6.9523167618176668e-06,0.0074307970137984861,0.0069906880156439463,0.00010734203747774495,1.8094629663253402e-06,2.7243972205299634e-08,1.519370726997851e-07,1.0998896852852309e-05,4.6260130642056818e-05,4.1285962834816334e-08,7.7065027597312008e-07,7.0251766097230356e-07,8.7312456670623449e-10,2.4728704626282354e-07,2.6284660054839497e-07,3.4453395732178541e-13,4.452061053779831e-10,1.9392400017523196e-12,1.9645184061396179e-10,5.2065307128163797e-12,3.9604663990938438e-11,6.2965622889618417e-08,1.2263093292658747e-11,2.9081390588873921e-10,4.0200983024011849e-20
6.601483780312929e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43772434534459348,0.10462800168947338,0.018760631323493777,0.0,0.00090958369838333244,0.0023412853942555096,0.00014561832164004012,0.0002839339960765041,1.2070143130464731e-14,0.005840327308263304,4.5945675043628373e-10,0.00031402952401297869,1.2347140641261385e-08,1.7980001169421196e-05,8.3178858935671548e-12,8.2608302776935473e-13,5.1852837173685909e-05,6.972172386621028e-06,0.0074303683114102124,0.006994930525405149,0.00010735614237958359,1.8108141633172694e-06,2.7258502279770969e-08,1.5204169095468392e-07,1.1030313044976705e-05,4.6283639360017814e-05,4.1371790158193303e-08,7.7198722132686948e-07,7.0460197786365583e-07,8.7346186904457523e-10,2.4734162725382667e-07,2.6286775584270713e-07,3.4507056760189284e-13,4.4594311475171076e-10,1.9447612847822769e-12,1.9694713567671807e-10,5.2250874856392347e-12,3.9726396815583936e-11,6.3220032726927781e-08,1.2312641971935716e-11,2.9198934024776866e-10,4.0478703527850088e-20
6.607399449826273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43772049212273217,0.10462292456744718,0.018757387163463691,0.0,0.0009114954839556567,0.0023424859083864564,0.00014586042979517874,0.00028442749757458577,1.2105448166430916e-14,0.0058444481438880347,4.6077983918033117e-10,0.00031398882154978113,1.2369342417408337e-08,1.8025432721873861e-05,8.3306454429026365e-12,8.2793580493702517e-13,5.1901138338601903e-05,6.9920633060203669e-06,0.0074299397197033819,0.0069991697527810983,0.00010737021198583847,1.8121642137768748e-06,2.7273018661434219e-08,1.5214626267597045e-07,1.1061785088685453e-05,4.6307111162577836e-05,4.1457697726124856e-08,7.7332483452834914e-07,7.0669016381454293e-07,8.737987444272461e-10,2.4739615057806871e-07,2.6288893164189907e-07,3.4560751494262326e-13,4.4668062342014887e-10,1.9502923293674287e-12,1.9744304440111215e-10,5.2436901987857606e-12,3.9848377023021939e-11,6.3475214935385088e-08,1.2362341078270509e-11,2.9316834185616241e-10,4.0758053628541368e-20
6.613315119339617e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43771664213952105,0.10461784812012809,0.018754143629151645,0.0,0.00091340910974114793,0.0023436845675681383,0.00014610270410095658,0.00028492124946154825,1.2140820517030863e-14,0.0058485672776335531,4.6210509072625663e-10,0.00031394814103588765,1.2391557374196164e-08,1.8070920925927139e-05,8.343411489024136e-12,8.2979075764914427e-13,5.1949406695204003e-05,7.0119895397825934e-06,0.007429511238625907,0.0070034056996064378,0.00010738424635752362,1.8135131177437304e-06,2.728752136119104e-08,1.5225078789670608e-07,1.1093313015262653e-05,4.6330546078400826e-05,4.1543685471309639e-08,7.7466311437713623e-07,7.0878222115378824e-07,8.7413519346062344e-10,2.4745061634318288e-07,2.6291012792855849e-07,3.4614479919805927e-13,4.4741863116703474e-10,1.9558331408760548e-12,1.9793956637427122e-10,5.2623389111018771e-12,3.9970604832818958e-11,6.373117104697584e-08,1.241219091003322e-11,2.943509177777725e-10,4.103904117267294e-20
6.619230788852961e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43771279539308533,0.1046127723473626,0.018750900720379795,0.0,0.00091532457437607591,0.0023448813731877572,0.00014634514448639196,0.00028541525129537559,1.2176260232043433e-14,0.0058526847105903716,4.6343250517841682e-10,0.00031390748245721485,1.2413785492890944e-08,1.8116465744331696e-05,8.3561840267048491e-12,8.3164788568448859e-13,5.1997642235244773e-05,7.0319511076435133e-06,0.0074290828681257024,0.0070076383677170591,0.00010739824555556154,1.8148608752495603e-06,2.7302010389937432e-08,1.5235526664988839e-07,1.1124896855942324e-05,4.6353944136174936e-05,4.1629753332644648e-08,7.7600205967428684e-07,7.1087815220656888e-07,8.7447121704177852e-10,2.4750502465680626e-07,2.6293134468454015e-07,3.4668242022111868e-13,4.4815713777617792e-10,1.9613837246676669e-12,1.9843670118208116e-10,5.2810336814491175e-12,4.0093080464384858e-11,6.3987902594930523e-08,1.246219176583726e-11,2.9553707508216172e-10,4.1321674078258638e-20
6.625146458366305e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4377089518815494,0.10460769724899742,0.018747658436970391,0.0,0.0009172418764952251,0.0023460763266338631,0.00014658775088055581,0.00028590950263457501,1.2211767361180322e-14,0.0058568004438478965,4.6476208263762784e-10,0.00031386684579968479,1.2436026754776209e-08,1.8162067139741144e-05,8.3689630507247234e-12,8.3350718882065841e-13,5.2045844950618242e-05,7.0519480293036154e-06,0.0074286546081506928,0.0070118677589500441,0.00010741220964074889,1.8162074863507328e-06,2.7316485758495055e-08,1.5245969896814415e-07,1.1156536641912732e-05,4.6377305364612347e-05,4.1715901246979613e-08,7.7734166922233346e-07,7.1297795929442079e-07,8.7480681535578039e-10,2.4755937562987359e-07,2.6295258188888241e-07,3.4722037787600533e-13,4.4889614303131026e-10,1.9669440860928717e-12,1.9893444840907283e-10,5.2997745683272329e-12,4.0215804136978097e-11,6.4245411113723066e-08,1.2512343944538876e-11,2.9672682084459578e-10,4.1605960121452577e-20
6.631062127879649e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43770511160303627,0.10460262282487955,0.018744416778745783,0.0,0.00091916101473189771,0.0023472694292963536,0.00014683052321257201,0.00028640400303817733,1.2247341954086035e-14,0.0058609144784944178,4.6609382320116865e-10,0.00031382623104922388,1.2458281141152939e-08,1.8207725074712175e-05,8.3817485558704546e-12,8.3536866683407698e-13,5.209401483335959e-05,7.0719803244351484e-06,0.0074282264586488077,0.0070160938751437077,0.00010742613867379838,1.8175529510909145e-06,2.7330947477732089e-08,1.5256408488440058e-07,1.1188232404309354e-05,4.6400629792449226e-05,4.1802129149944774e-08,7.7868194182528504e-07,7.1508164473524255e-07,8.7514198914314306e-10,2.476136693694484e-07,2.629738395236988e-07,3.4775867201667019e-13,4.4963564671663789e-10,1.9725142304938699e-12,1.9943280763916184e-10,5.3185616304896545e-12,4.033877606969304e-11,6.4503698139070034e-08,1.2562647745235278e-11,2.9792016214604098e-10,4.1891907254385416e-20
6.636977797392993e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43770127455566787,0.1045975490748562,0.018741175745528367,0.0,0.00092108198771791898,0.002348460682566464,0.00014707346141161712,0.00028689875206573678,1.2282984060337872e-14,0.0058650268156171248,4.6742772696278845e-10,0.00031378563819176378,1.248054863333956e-08,1.8253439511704923e-05,8.3945405369354789e-12,8.3723231949999612e-13,5.2142151875644761e-05,7.0920480126777332e-06,0.0074277984195679856,0.0070203167181375602,0.00010744003271530853,1.8188972695274555e-06,2.7345395558471197e-08,1.5266842443135061e-07,1.1219984174219324e-05,4.642391744844561e-05,4.1888436977811053e-08,7.8002287628862586e-07,7.1718921084329512e-07,8.7547673876627233e-10,2.4766790598476285e-07,2.6299511756898769e-07,3.4829730250417737e-13,4.5037564861636254e-10,1.9780941632043577e-12,1.9993177845497974e-10,5.3373949265616061e-12,4.0461996481469197e-11,6.4762765207929718e-08,1.2613103467266189e-11,2.9911710607315872e-10,4.2179523358499002e-20
6.642893466906338e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43769744073756517,0.10459247599877494,0.01873793533714066,0.0,0.00092300479408364763,0.0023496500878367635,0.00014731656540692046,0.00028739374927733055,1.2318693729445932e-14,0.0058691374563021002,4.687637940127164e-10,0.00031374506721324125,1.2502829212671977e-08,1.8299210413083362e-05,8.4073389887199692e-12,8.3909814659249861e-13,5.2190256069789796e-05,7.1121511136412644e-06,0.0074273704908561682,0.0070245362897723299,0.00010745389182579357,1.8202404417056456e-06,2.7359830011568948e-08,1.5277271764190517e-07,1.1251791982678643e-05,4.6447168361385134e-05,4.1974824666581386e-08,7.8136447141931489e-07,7.1930065992920943e-07,8.7581106511266798e-10,2.4772208558159801e-07,2.630164160073432e-07,3.488362691903801e-13,4.5111614851508424e-10,1.9836838895492686e-12,2.0043136043844738e-10,5.356274515287244e-12,4.0585465591085105e-11,6.502261385850066e-08,1.2663711410212108e-11,3.0031765971829979e-10,4.2468816479493085e-20
6.648809136419682e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43769361014684754,0.10458740359648352,0.018734695553405248,0.0,0.00092492943245798208,0.0023508376465011423,0.00014755983512776378,0.00028788899423355815,1.2354471010853071e-14,0.0058732464016343156,4.7010202443766906e-10,0.00031370451809959799,1.2525122860503543e-08,1.8345037741115695e-05,8.4201439060308066e-12,8.4096614788450204e-13,5.2238327408250363e-05,7.1322896469023478e-06,0.0074269426724613025,0.0070287525918899096,0.00010746771606564461,1.8215824676930261e-06,2.7374250847813939e-08,1.5287696454861893e-07,1.128365586067579e-05,4.6470382560075023e-05,4.2061292152738347e-08,7.8270672602578366e-07,7.2141599429998708e-07,8.7614496839530378e-10,2.4777620826961855e-07,2.6303773481781205e-07,3.4937557193936887e-13,4.5185714619729185e-10,1.989283414845188e-12,2.0093155317006167e-10,5.3752004552192134e-12,4.0709183617165324e-11,6.5283245630220576e-08,1.2714471873895925e-11,3.0152183017949829e-10,4.275979451738093e-20
6.654724805933026e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43768978278163395,0.10458233186783002,0.018731456394144787,0.0,0.00092685590146837128,0.0023520233599548081,0.00014780327050348155,0.00028838448649554191,1.2390315953934901e-14,0.0058773536526976469,4.7144241832085883e-10,0.00031366399083678089,1.2547429558205081e-08,1.83909214579747e-05,8.4329552836815862e-12,8.4283632314776375e-13,5.2286365883621246e-05,7.1524636320079934e-06,0.0074265149643313443,0.0070329656263334013,0.0001074815054951752,1.8229233475396034e-06,2.7388658078042126e-08,1.5298116518434214e-07,1.131557583914815e-05,4.6493560073345845e-05,4.214783937201818e-08,7.8404963891793637e-07,7.2353521625900615e-07,8.7647844955183797e-10,2.478302741537025e-07,2.6305907398323611e-07,3.4991521060218534e-13,4.525986414479515e-10,1.9948927443997374e-12,2.0143235622973676e-10,5.3941728050339064e-12,4.0833150778173113e-11,6.5544662063764945e-08,1.2765385158380462e-11,3.0272962456046645e-10,4.3052465590455564e-20
6.66064047544637e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43768595864004151,0.10457726081266271,0.018728217859182064,0.0,0.00092878419974064242,0.0023532072295944372,0.00014804687146346691,0.00028888022562498954,1.2426228607991515e-14,0.0058814592105747273,4.7278497574157427e-10,0.00031362348541074292,1.2569749287167438e-08,1.8436861525726452e-05,8.4457731164932819e-12,8.4470867215274092e-13,5.2334371488652744e-05,7.1726730884687867e-06,0.0074260873664142597,0.0070371753949472074,0.00010749526017456363,1.8242630813193616e-06,2.7403051713021139e-08,1.5308531958156844e-07,1.1347551948978984e-05,4.6516700930054327e-05,4.2234466260717346e-08,7.8539320890732725e-07,7.2565832810557845e-07,8.7681150877143082e-10,2.4788428334309519e-07,2.6308043348247667e-07,3.5045518504354934e-13,4.5334063405193009e-10,2.0005118835114003e-12,2.0193376919582531e-10,5.4131916232686993e-12,4.0957367292399602e-11,6.580686470119784e-08,1.2816451564000143e-11,3.0394104997128754e-10,4.3346837651171109e-20
6.66596457800838e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43768251966724764,0.10457269743871761,0.018725303711343733,0.0,0.00093052123106792404,0.0023542711369642843,0.00014826625384367973,0.00028932660155125956,1.2458607930229362e-14,0.0058851527658839468,4.7399512730810348e-10,0.00031358704918614836,1.2589848169591908e-08,1.8478255735303351e-05,8.4573146809102256e-12,8.463956446159317e-13,5.2377548423137344e-05,7.1908919433984893e-06,0.0074257026224778819,0.0070409613959404073,0.00010750760972433001,1.825467861884311e-06,2.7415994369491243e-08,1.5317901903219026e-07,1.1376378465630857e-05,4.6537496383595989e-05,4.2312498524846326e-08,7.8660298273460842e-07,7.2757245651941793e-07,8.7711090195284921e-10,2.4793284322669546e-07,2.6309967440224997e-07,3.509414490109324e-13,4.5400885245509265e-10,2.0055775002566366e-12,2.0238556198642855e-10,5.4303483386183349e-12,4.106937553251789e-11,6.604352055451868e-08,1.2862542496008032e-11,3.0503444325166173e-10,4.3613233573661675e-20
6.671288680570389e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43767908330268757,0.10456813461006341,0.01872239006891396,0.0,0.00093225974197975829,0.0023553335529967138,0.000148485770238585,0.0002897731767666347,1.2491042174101811e-14,0.0058888449513763855,4.7520703145543252e-10,0.00031355063062773645,1.2609957578730149e-08,1.8519695530543418e-05,8.468861466049974e-12,8.4808437745445567e-13,5.2420698721751745e-05,7.2091395600946641e-06,0.0074253179677338582,0.0070447447544523239,0.00010751993121892428,1.8266717142363215e-06,2.7428926030411239e-08,1.5327268107986857e-07,1.1405250496117454e-05,4.655826218977633e-05,4.2390595222531006e-08,7.8781328698442859e-07,7.2948973927394772e-07,8.7740995436160793e-10,2.4798135735083006e-07,2.6311893176351706e-07,3.5142798473817591e-13,4.5467747338396975e-10,2.0106510708808303e-12,2.0283784815081348e-10,5.4475427835512942e-12,4.1181586084384201e-11,6.6280815608572037e-08,1.2908757918805929e-11,3.0613078861939478e-10,4.3881019785376822e-20
