Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77),C2H6X(52),C2H4(47),H2X(49),C2H4X(65),CH4OX(60)
2.930458420643529e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755081368661,0.1186699542120726,0.022821567408951957,0.0,1.4158849373384452e-28,6.6714159584940303e-23,0.0,9.8491309713067138e-29,0.0,3.0546530770146899e-15,1.9661980109665766e-62,2.9798560293774099e-15,4.1998452450479598e-42,6.8215939029393716e-33,0.0,0.0,1.3580574564658076e-26,3.3255837828981031e-48,1.1817670724370544e-08,5.6820466729597747e-10,2.1894250540256862e-13,5.1690920055032968e-19,2.1901678544073205e-13,2.8548299164200132e-26,3.3281566071590379e-23,2.3162274656964089e-36,6.4350643439174588e-56,6.9887584144554588e-30,6.8170444924777554e-56,1.4534130316461563e-40
5.4054496972102394e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756754035253772,0.11866994423099728,0.02282156716900631,0.0,1.7203205072149811e-27,2.2682279109324465e-22,0.0,6.3505120380979634e-28,0.0,5.7508117629380696e-15,9.1593328754220483e-61,5.4965661415402667e-15,5.2518402816634865e-41,8.0781793654408862e-32,0.0,0.0,8.5464944029480396e-26,8.1808526792496723e-47,2.1798558554568809e-08,1.0480959605703288e-09,4.0374034579265391e-13,1.7138213850605858e-18,4.0399287725349204e-13,1.7883039918523649e-25,1.1500540719228019e-22,2.8963853163208615e-35,3.1389374432510797e-54,4.4999478606633729e-29,3.1220008237525597e-54,3.3797211229946628e-39
1.035543225034366e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756751943029212,0.11866992426889836,0.022821566689115069,0.0,2.3047301067786344e-26,8.3226904565756856e-22,0.0,4.538990437124584e-27,0.0,1.1462443357905954e-14,5.1260358496426818e-59,1.0529983235146876e-14,7.4075567178420103e-40,1.0667336699963834e-30,0.0,0.0,5.8448254829557301e-25,2.2922422638044187e-45,4.1760282470192438e-08,2.0078784408721643e-09,7.7301890517182909e-13,5.9876540744138495e-18,7.7394537640845231e-13,1.2117161643465584e-24,4.3562558348614853e-22,4.0852026856282728e-34,1.7529675036727729e-52,3.217792328436165e-28,1.5532978781995202e-52,8.8464778695849196e-38
2.0255397356610503e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756747758600947,0.11866988434490754,0.022821565729332791,0.0,3.1376556180001504e-25,3.1841064879706275e-21,0.0,3.423400841406984e-26,0.0,2.4160932127947222e-14,3.2314845968080738e-57,2.0596804899510426e-14,1.1105641530650149e-38,1.4490060433518116e-29,0.0,0.0,4.0602973446272646e-24,6.8525305375741605e-44,8.1683523323268399e-08,3.927442977663043e-09,1.510309569572409e-12,2.0882261995350785e-17,1.513852809920358e-12,8.2639585016843975e-24,1.7710092514581911e-21,6.124488981092528e-33,1.046328618794032e-50,2.4315754017696042e-27,7.6091901465761864e-51,2.3881764724744932e-36
3.0155362462877345e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674357420051,0.11866984442119266,0.022821564769550797,0.0,1.2414519939816208e-24,7.0572412644549209e-21,0.0,1.0682480418636972e-25,0.0,3.8557073425887694e-14,2.318590793183662e-56,3.0663609866782414e-14,4.6292167079426625e-38,5.9540031092236404e-29,0.0,0.0,1.200733187325926e-23,3.6434704503350773e-43,1.216064882067225e-07,5.8470069508957761e-09,2.2459142763191145e-12,4.294357263516779e-17,2.2537647860862197e-12,2.412515275181865e-23,4.11721120932902e-21,2.5528590628723311e-32,6.8370863308014465e-50,7.5996857771900258e-27,4.6301912750539436e-50,1.2490561193109514e-35
4.005532756914419e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739389827894,0.11866980449775372,0.022821563809769078,0.0,3.3149734760785714e-24,1.2451725547395189e-20,0.0,2.413822351212907e-25,0.0,5.4647172594494884e-14,1.0511445779766485e-55,4.0730398137024197e-14,1.2972178093640949e-37,1.6317284495988705e-28,0.0,0.0,2.582037061058935e-23,1.2300508909967007e-42,1.6152917712235451e-07,7.7665703620140263e-09,2.9798367199424009e-12,7.0623598044345389e-17,2.9936828529539567e-12,5.1233156149484913e-23,7.5931921176088764e-21,7.1536172323468531e-32,2.7157904388922048e-49,1.71999624813633e-26,1.7249776128273633e-49,4.1378605632319982e-35
4.995529267541103e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375673520548309,0.11866976457459075,0.022821562849987636,0.0,7.1536830348697533e-24,1.9367613208317164e-20,0.0,4.574977033998569e-25,0.0,7.2427417734032187e-14,3.6511730740481874e-55,5.0797169710302811e-14,2.9342763234389799e-37,3.5761776189859128e-28,0.0,0.0,4.6650604054225632e-23,3.2537733004120145e-42,2.0145159007203736e-07,9.6861332121708453e-09,3.7120807122100373e-12,1.0264493101819059e-16,3.7336082880046922e-12,9.1400762042792504e-23,1.2321640034021391e-20,1.6181071953229166e-31,8.2574870893771218e-49,3.2652718006946499e-26,4.9363155159897154e-49,1.0679423084017121e-34
6.975522288794471e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756726836876944,0.11866968472909264,0.022821560930425592,0.0,2.2772519531446589e-23,3.7763798330453938e-20,0.0,1.20630017227349e-24,0.0,1.1304425668454932e-13,2.7305452088770968e-54,7.0930662766232741e-14,1.0253040090940181e-36,1.1555438707337167e-27,0.0,0.0,1.1235338276764962e-22,1.4769284688904229e-41,2.8129558808051942e-07,1.3525257232546412e-08,5.1715474314285769e-12,1.7639415750186068e-16,5.2134845802318729e-12,2.1458780984216711e-22,2.598914247903341e-20,5.6538655206641501e-31,4.7833994460134049e-48,8.6381989806139179e-26,2.5339831934027396e-48,4.5409335811440229e-34
8.95551531004784e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756718468382063,0.11866960488469837,0.022821559010864655,0.0,5.3982306372429436e-23,6.2246228541705689e-20,0.0,2.5080248586417506e-24,0.0,1.6037716030097225e-13,1.1577883709322576e-53,9.1064089035147951e-14,2.6412166386239237e-36,2.761421493311345e-27,0.0,0.0,2.1470430703162073e-22,4.6005620109570043e-41,3.6113848224723035e-07,1.7364379018127125e-08,6.6243448628912265e-12,2.5799349502151292e-16,6.6933998604964071e-12,3.9961006732225895e-22,4.6098287103770982e-20,1.4564132172924692e-30,1.7607713160038236e-47,1.8017880366314454e-25,8.531606973143036e-48,1.3330768085514271e-33
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756714053883674,0.11866956276567774,0.022821557998259513,0.0,7.8958646361121168e-23,7.7613475494570816e-20,0.0,3.4721265289933174e-24,0.0,1.8804124374511609e-13,2.2582284083202118e-53,1.0168483465924835e-13,4.0365969938893022e-36,4.0481299827207635e-27,0.0,0.0,2.8466865783159894e-22,7.6962011592980098e-41,4.0325671150387799e-07,1.9389589261187657e-08,7.3880474488982475e-12,3.0286449925404448e-16,7.474100896003472e-12,5.2244524464381997e-22,5.9649580187370027e-20,2.2258161675493038e-30,3.1999113325312469e-47,2.4987230391496952e-25,1.47787550019054e-47,2.1556674628490223e-33
1.093550833130121e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671009999846,0.11866952504140785,0.022821557091304834,0.0,1.0735557980008592e-22,9.2815358576000434e-20,0.0,4.5236566762851724e-24,0.0,2.1439422414931375e-13,3.788304226625012e-53,1.1119744851767771e-13,5.6914140053231096e-36,5.5112553198779147e-27,0.0,0.0,3.5725856742199968e-22,1.1620935356551359e-40,4.409802725880324e-07,2.120349857293708e-08,8.0705049099167501e-12,3.4350408706976267e-16,8.1733580675040827e-12,6.4740750114151566e-22,7.3674292771101901e-20,3.1382576102535915e-30,5.1241639670050151e-47,3.2603549631448733e-25,2.2872814627379841e-47,3.1700157625164976e-33
1.2915501352554579e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756701731726113,0.1186694451992211,0.022821555171746128,0.0,1.8947713737218153e-22,1.2947163936625619e-19,0.0,7.4102891195628566e-24,0.0,2.7506398451661527e-13,1.0586666930887795e-52,1.3133074121446653e-13,1.088903798924885e-35,9.749467840600431e-27,0.0,0.0,5.4148136892870393e-22,2.5649111586555764e-40,5.2082095911865816e-07,2.5042615898824417e-08,9.5100590351143467e-12,4.3130820427830062e-16,9.6533608187392647e-12,9.5449265655707079e-22,1.0972721932973966e-19,6.0040624330443582e-30,1.2887794088182834e-46,5.3584273057393929e-25,5.3044778506972874e-47,6.5600783769794922e-33
1.4895494373807948e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375669336356501,0.1186693653581381,0.022821553252188535,0.0,3.0637282809893426e-22,1.7221551018316628e-19,0.0,1.1318358053992231e-23,0.0,3.4235596886142988e-13,2.6249683668945414e-52,1.5146396712615193e-13,1.9096546583505153e-35,1.582385601005673e-26,0.0,0.0,7.6781302718112083e-22,5.1278620373497018e-40,6.0066054185443245e-07,2.8881730996727171e-08,1.0943037709955137e-11,5.2092614618792865e-16,1.1133408593503577e-11,1.3157719176048e-21,1.5523429485132833e-19,1.0529243032152685e-29,2.9123439395754724e-46,8.2118170591437985e-25,1.105811596828156e-46,1.2259886556899661e-32
1.6875487395061318e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756684995515163,0.11866928551815881,0.022821551332632056,0.0,4.6325330622907463e-22,2.2104740223898987e-19,0.0,1.6392945151468546e-23,0.0,4.1624043895605578e-13,5.9548146354618665e-52,1.7159712625336003e-13,3.1322543665583637e-35,2.408111389260671e-26,0.0,0.0,1.0366284186915642e-21,9.5061750973422026e-40,6.8049902081039594e-07,3.272084386747913e-08,1.2369470671622776e-11,6.1195071988743259e-16,1.2613501798614942e-11,1.7268286268130644e-21,2.1114820112585389e-19,1.7269714558668906e-29,6.0825985276779633e-46,1.1934187986314564e-24,2.1253694370023542e-46,2.1188397747590555e-32
1.8855480416314685e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756676627576571,0.11866920567928327,0.022821549413076684,0.0,6.6487932153218214e-22,2.759677482208736e-19,0.0,2.2777991407284633e-23,0.0,4.9668766494409832e-13,1.2387739147930072e-51,1.9173021859671706e-13,4.8678346031007189e-35,3.4854120659789437e-26,0.0,0.0,1.3485012540560506e-21,1.6521887939748628e-39,7.6033639600163662e-07,3.6559954511669856e-08,1.378938764892991e-11,7.037539305999749e-16,1.4093641062016899e-11,2.1841160169624242e-21,2.784207260396196e-19,2.6837953301364502e-29,1.1799921625040659e-45,1.6639575665409678e-24,3.8074750868177535e-46,3.4374185202677354e-32
2.0835473437568055e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756668259749212,0.11866912584151142,0.022821547493522429,0.0,9.158698034684979e-22,3.3697698783014005e-19,0.0,3.0618497136998343e-23,0.0,5.8366752250910317e-13,2.3905680723202489e-51,2.1186324415685979e-13,7.2370841107913911e-35,4.8456544282282084e-26,0.0,0.0,1.7039764503001367e-21,2.7168769839208808e-39,8.4017266744348578e-07,4.0399062929395662e-08,1.5202818765134601e-11,7.9573990952666561e-16,1.5573826979847719e-11,2.6841682204624315e-21,3.5801578662621706e-19,3.989905508122385e-29,2.1432335808825977e-45,2.2443851301651054e-24,6.4200742445117159e-46,5.2934205507944285e-32
2.2815466458821424e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756659892033086,0.11866904600484325,0.022821545573969287,0.0,1.2206121783620754e-21,4.040755638569988e-19,0.0,4.0058566370461752e-23,0.0,6.7714980977155837e-13,4.3431000150613897e-51,2.3199620293443297e-13,1.0373668668571316e-34,6.5198017234378565e-26,0.0,0.0,2.1032316739523828e-21,4.2663008053145027e-39,9.2000783515138165e-07,4.4238169120517092e-08,1.6609794221055009e-11,8.8772073321203682e-16,1.705405974018075e-11,3.2229750255367487e-21,4.5089900754797835e-19,5.7189570563654832e-29,3.6842425288773747e-45,2.9463683952305529e-24,1.0295096787080795e-45,7.8098964041167941e-32
2.4795459480074794e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756651524428205,0.11866896616927876,0.02282154365441726,0.0,1.5829787562655736e-21,4.7726391575002703e-19,0.0,5.1238629473694583e-23,0.0,7.7710473357991878e-13,7.5161974445521789e-51,2.5212909493007946e-13,1.4426663576465199e-34,8.5402591332752785e-26,0.0,0.0,2.5461511699012591e-21,6.4495999483172207e-39,9.9984189914064388e-07,4.8077273085170545e-08,1.8010343808796719e-11,9.798342918046416e-16,1.8534339204857334e-11,3.796421558298815e-21,5.5802189534047429e-19,7.9530893493928057e-29,6.0525623018477116e-45,3.7814841228459068e-24,1.5843807665939386e-45,1.1124058142767537e-31
2.6775452501328163e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756643156934546,0.11866888633481792,0.022821541734866346,0.0,2.0062667195931646e-21,5.5654247887130661e-19,0.0,6.4295346881995402e-23,0.0,8.8350294919481158e-13,1.2489632637412846e-50,2.7226192014443516e-13,1.9559078525706314e-34,1.0940322665393829e-25,0.0,0.0,3.0326741023019045e-21,9.4453962997562829e-39,1.0796748594264487e-06,5.1916374823758566e-08,1.9404496872070082e-11,1.0721573939348884e-15,2.0014665296657789e-11,4.4010841543238872e-21,6.8032063794768497e-19,1.0782111523925733e-28,9.5726004013869707e-45,4.7611992726757709e-24,2.3563311932519622e-45,1.5386807543066207e-31
2.8755445522581533e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756634789552109,0.11866880650146074,0.022821539815316545,0.0,2.4934310032000273e-21,6.4191168887972572e-19,0.0,7.9363664991948917e-23,0.0,9.9631521782493258e-13,2.003753931426108e-50,2.9239467857813473e-13,2.594490690259881e-34,1.3751859397979133e-25,0.0,0.0,3.5629310106210018e-21,1.3461524416371044e-38,1.1595067160239785e-06,5.5755474336447678e-08,2.0792282648641105e-11,1.1645543053439723e-15,2.1495038151217765e-11,5.0342856225409218e-21,8.187273109165649e-19,1.4301875289054352e-28,1.4654074478939277e-44,5.8969868276831248e-24,3.4036735277731962e-45,2.0759751887147835e-31
3.271543156508827e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756618055120891,0.11866864683805721,0.022821535976220275,0.0,3.6701986938917434e-21,8.3092381102339372e-19,0.0,1.1606949231001168e-22,0.0,1.2410644999567337e-12,4.7779647034546258e-50,3.326599951061339e-13,4.3248403431964726e-34,2.0728987595734276e-25,0.0,0.0,4.754885577505257e-21,2.5609496342580342e-38,1.3191671182155929e-06,6.3433666683232012e-08,2.3548869751731219e-11,1.3493416912630271e-15,2.4455924376955444e-11,6.3760070814864058e-21,1.1476026825122344e-18,2.3838627868813986e-28,3.1900367494718866e-44,8.6831560175432177e-24,6.6238488096190879e-45,3.5542006502134924e-31
3.667541760759501e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756601321134516,0.11866848717906807,0.02282153213712846,0.0,5.1328998159667255e-21,1.0443037892648026e-18,0.0,1.624072799471636e-22,0.0,1.5111197267247539e-12,1.0282993148859814e-49,3.7292504451919267e-13,6.7952667122231079e-34,2.9717855798331307e-25,0.0,0.0,6.1221793927046445e-21,4.5215947563310201e-38,1.4788231058376806e-06,7.1111850125591078e-08,2.6280337963155388e-11,1.534088151630213e-15,2.7416997989779295e-11,7.8023310406337421e-21,1.5520561690958796e-18,3.7453120394766734e-28,6.3370745901651676e-44,1.2232316855908487e-23,1.1906498226894495e-44,5.6943612390909611e-31
4.0635403650101746e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756584587592936,0.11866832752449319,0.022821528298041096,0.0,6.8976291041317569e-21,1.2820551318401804e-18,0.0,2.193988978005985e-22,0.0,1.8062501121598755e-12,2.0387471681004711e-49,4.1318982682242932e-13,1.0185446519679535e-33,4.0962326634508123e-25,0.0,0.0,7.664801936428627e-21,7.5195858016918987e-38,1.6384746790124472e-06,7.879002466370299e-08,2.8986918060799862e-11,1.7188798123896915e-15,3.0378258902761577e-11,9.2971561322754179e-21,2.0394174936973916e-18,5.613478411941764e-28,1.1693316738686448e-43,1.6636796724839914e-23,2.0089066149690423e-44,8.6583227913738178e-31
4.4595389692608485e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756567854496133,0.11866816787433244,0.02282152445895819,0.0,8.9773336108241764e-21,1.5441813475821166e-18,0.0,2.8803590445882399e-22,0.0,2.1262270602807344e-12,3.7883108912239116e-49,4.5345434202096148e-13,1.4693536792811537e-33,5.4703325344519884e-25,0.0,0.0,9.3827691184956359e-21,1.1914543353329785e-37,1.7981218378620889e-06,8.64681902978019e-08,3.1668838632646189e-11,1.9037734498482874e-15,3.3339707058305722e-11,1.0847584539678911e-20,2.6169335568246171e-18,8.0974620465014749e-28,2.0337920624208262e-43,2.1988909136552474e-23,3.2211947002574391e-44,1.2622329385484609e-30
4.855537573511522e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756551121844069,0.11866800822858571,0.022821520619879732,0.0,1.1382440392895553e-20,1.8306859458989771e-18,0.0,3.6928038857807396e-22,0.0,2.4708241321104208e-12,6.6778341056625022e-49,4.937185901199056e-13,2.053550826620808e-33,7.1178489521134589e-25,0.0,0.0,1.1276146397916702e-20,1.8140461612540014e-37,1.9577645825087917e-06,9.4146347028139364e-08,3.4326326109753042e-11,2.0887708126063397e-15,3.6301342453869452e-11,1.2443343128167916e-20,3.2917697146284987e-18,1.1316149265964456e-27,3.3705203989780651e-43,2.8380953343622021e-23,4.9537890273419906e-44,1.7775848070433958e-30
5.64753478201287e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756517657873991,0.11866768895033381,0.02282151294173617,0.0,1.7202349724158031e-20,2.4768443312562807e-18,0.0,5.7330761486403401e-22,0.0,3.2329827765211833e-12,1.8333335367292743e-48,5.7424628503949591e-13,3.7164273526609901e-33,1.1326657693546915e-24,0.0,0.0,1.5589429964504451e-20,3.8216837745415591e-37,2.2770368296821055e-06,1.0950263377847433e-07,3.9568897618825321e-11,2.4590427780450671e-15,4.2225174995888963e-11,1.573805554227545e-20,4.961689929348447e-18,2.0476708735192261e-27,8.255181296820022e-43,4.4653985273461944e-23,1.0603805216941376e-43,3.246346782691864e-30
6.439531990514218e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756484195682451,0.11866736968973648,0.022821505263610414,0.0,2.4407398133689246e-20,3.2205583771766977e-18,0.0,8.3862173538980317e-22,0.0,4.0909560997609221e-12,4.4111518929371664e-48,6.5477291162212924e-13,6.2130899571891622e-33,1.6906370959059528e-24,0.0,0.0,2.060530293030818e-20,7.2921167966196462e-37,2.5962914215097746e-06,1.2485888491651469e-07,4.4716402471878053e-11,2.8295691869245485e-15,4.8149756649236851e-11,1.9132751376120807e-20,7.1049294114506161e-18,3.4228138924022967e-27,1.7950208794658894e-42,6.6194075667924413e-23,2.0480066184309856e-43,5.4460355644695444e-30
7.231529199015566e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756450735269178,0.11866705044679282,0.022821497585502462,0.0,3.3030632600868215e-20,4.061856184908476e-18,0.0,1.1719388505915438e-21,0.0,5.0430067511956573e-12,9.5851110908377365e-48,7.3529846990873416e-13,9.7743793247244713e-33,2.4035678477475363e-24,0.0,0.0,2.6324305464120983e-20,1.2897651967378815e-36,2.915528358969126e-06,1.4021510044389983e-07,4.9770577959012183e-11,3.2003459385989017e-15,5.4075087411941725e-11,2.2595650146263024e-20,9.7760074576452503e-18,5.384008899486993e-27,3.5630585682227089e-42,9.3739259530556897e-23,3.6571312293399762e-43,8.5655873494310467e-30
8.023526407516914e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756417276633877,0.11866673122150176,0.022821489907412316,0.0,4.3094925507691611e-20,5.0007658677329793e-18,0.0,1.5795742216354892e-21,0.0,6.0874289744133107e-12,1.9211913924121491e-47,8.1582295994023824e-13,1.4654202360225709e-32,3.2888722169580713e-24,0.0,0.0,3.2746931812250365e-20,2.1482411443050358e-36,3.2347476430374417e-06,1.5557128036224944e-07,5.4733129777299907e-11,3.5714200526808175e-15,6.0001167230894047e-11,2.6105049225110087e-20,1.302824987207031e-17,8.0708538503346985e-27,6.5810419008457899e-42,1.2802743034424522e-22,6.1385945374738153e-43,1.2806169882033926e-29
8.815523616018261e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756383819776298,0.11866641201386238,0.022821482229339975,0.0,5.4616448926223028e-20,6.0373155508443259e-18,0.0,2.0674604296075245e-21,0.0,7.2225479989763448e-12,3.6066325535605968e-47,8.9634638175756774e-13,2.1128083148418068e-32,4.3635055604433022e-24,0.0,0.0,3.9873710818833547e-20,3.4078408996610687e-36,3.5539492746919503e-06,1.709274246732484e-07,5.960573263901387e-11,3.9428002366642007e-15,6.5927996091278869e-11,2.9646019552054674e-20,1.6913812676689464e-17,1.1634772378457159e-26,1.1466313863512457e-41,1.6979633732801218e-22,9.8001844348741493e-43,1.8379031600314441e-29
