Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(33),OX(20),CH3X(22),HX(19),CH2X(134),CHX(26),HOX(23),H2X(36),CXHO(27),OCX(21),H2OX(35),CX(24),CO2X(34),COX(37),HOCXO(25)
2.363887389294591e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285862725877378,0.099970700310101038,0.099996225713868195,2.8164588096367185e-29,1.1076844851782388e-18,1.4444390480663531e-15,2.0830411662390944e-25,1.9478936025690344e-21,2.3681032232237111e-33,9.0820822978834951e-19,0.0,9.877114393083772e-21,6.6853664674079713e-45,9.183326499660519e-26,1.5122738766227919e-30,4.3603049396659151e-34,1.0302898571281134e-24,2.6190650575707655e-65,2.9207967439159727e-05,7.5485664848491192e-06,1.4123648139781352e-10,2.74879063195112e-07,7.1540581518479493e-14,9.1581141407096435e-08,5.7790365179583443e-12,2.999999902043288e-19,2.8830377379606829e-20,2.4410814392879539e-17,1.1182703736839341e-22,1.0310210375909519e-14,1.5303847057798246e-33,1.567676612493816e-29,6.4614116844390394e-31
2.382129765592781e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285848103219669,0.099970614450090561,0.099996196592280581,2.9235699241651553e-29,1.1358678570090226e-18,1.4781693168629089e-15,2.1481540603845894e-25,1.9629620427716397e-21,2.442133496228063e-33,9.1522592291558783e-19,0.0,1.0030237886776022e-20,6.8862563069835296e-45,9.3471605895722899e-26,1.5475943257924869e-30,4.462152066898392e-34,1.0486677829523384e-24,2.739395074862685e-65,2.9293119634598562e-05,7.6068096068297129e-06,1.4123676065375272e-10,2.7700245461646292e-07,7.1540753351437824e-14,9.2288956008245653e-08,5.8322728985345464e-12,3.0807679210029766e-19,2.9277564895424158e-20,2.4980959097615778e-17,1.1538208025650278e-22,1.0470192496317465e-14,1.5991868372393557e-33,1.6268506757253237e-29,6.6236693320929216e-31
2.4003721418909715e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285833591484361,0.099970529699201796,0.099996167470745426,3.0338943221688315e-29,1.164528530550307e-18,1.5124206247703469e-15,2.2147815029843816e-25,1.9780305428068594e-21,2.5178860717198544e-33,9.2224359603600762e-19,0.0,1.0184538235169068e-20,7.0916321294049992e-45,9.5124974891221071e-26,1.583460469361001e-30,4.5655730388033666e-34,1.0672141965659009e-24,2.8642971782879964e-65,2.9377162707441111e-05,7.6650526238518283e-06,1.4123704229320694e-10,2.7912584865960548e-07,7.1540926622082496e-14,9.2996771485088687e-08,5.8855208738619112e-12,3.1630158431912974e-19,2.9728193973268146e-20,2.5559912842410958e-17,1.190183257659548e-22,1.0631406283577866e-14,1.6705099364628846e-33,1.6877648962958388e-29,6.7886251389188482e-31
2.4186145181891617e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285819189226927,0.099970446042990158,0.099996138349262437,3.1475031787208172e-29,1.1936705398884607e-18,1.5471969651365072e-15,2.282946794395811e-25,1.9930991031800864e-21,2.5953874583687238e-33,9.2926124926754225e-19,0.0,1.0340015417660783e-20,7.3015600968748655e-45,9.6793375313535304e-26,1.6198764899491364e-30,4.6705799277794746e-34,1.0859291333833771e-24,2.9939093923271383e-65,2.9460111102246336e-05,7.7232955365814086e-06,1.4123732628513116e-10,2.812492453724348e-07,7.1541101318093053e-14,9.3704587853534986e-08,5.9387802385447937e-12,3.246757833840733e-19,3.0182264620193659e-20,2.6147743159334826e-17,1.2273688213424896e-22,1.0793851739422866e-14,1.7444256754498236e-33,1.7504559504729574e-29,6.9563014448845674e-31
2.436856894487352e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285804895021655,0.09997036346719923,0.099996109227831267,3.2644687017447604e-29,1.2232979194105709e-18,1.5825023313187825e-15,2.3526734126937825e-25,2.0081677243901343e-21,2.6746643673492788e-33,9.3627888272658932e-19,0.0,1.0496669413675866e-20,7.5161068547385536e-45,9.8476810436947691e-26,1.6568465701717781e-30,4.7771848063792431e-34,1.1048126281844674e-24,3.128372850277917e-65,2.9541979075455798e-05,7.7815383456757303e-06,1.4123761259888472e-10,2.8337264480221404e-07,7.1541277429482213e-14,9.4412405129286661e-08,5.9920507970380607e-12,3.3320080622698937e-19,3.0639776843376484e-20,2.674451758061493e-17,1.2653886170510075e-22,1.095752886562097e-14,1.8210071813096689e-33,1.8149609778119536e-29,7.1267205966663966e-31
2.455099270785542e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285790707461398,0.099970281957758172,0.099996080106451557,3.3848641393756565e-29,1.2534147038227683e-18,1.6183407166843358e-15,2.4239850136678587e-25,2.0232364069293264e-21,2.7557437123430891e-33,9.4329649652803171e-19,0.0,1.06545002026655e-20,7.735339531479983e-45,1.0017528348229116e-25,1.6943748926380399e-30,4.8853997473096181e-34,1.1238647151444411e-24,3.2678318409228755e-65,2.9622780697843519e-05,7.8397810517834901e-06,1.4123790120422592e-10,2.854960469955847e-07,7.1541454931323083e-14,9.5120223327841345e-08,6.0453323631758399e-12,3.4187807017361297e-19,3.110073065011001e-20,2.7350303638639259e-17,1.3042538087933427e-22,1.11224376639765e-14,1.9003290539986744e-33,1.8813175828538241e-29,7.2999049476949347e-31
2.4733416470837324e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285776625157319,0.099970201500779496,0.099996050985123042,3.5087637873207583e-29,1.2840249281680102e-18,1.6547161146103089e-15,2.496905430819375e-25,2.0383051512835756e-21,2.8386526095406998e-33,9.5031409078525991e-19,0.0,1.0813507764107012e-20,7.9593257387171462e-45,1.0188879761952428e-25,1.7324656399514057e-30,4.9952368234324866e-34,1.1430854278631225e-24,3.4124338555552066e-65,2.9702529856934066e-05,7.8980236555449416e-06,1.4123819207130683e-10,2.8761945199857328e-07,7.1541633811175653e-14,9.5828042464494812e-08,6.0986247597233147e-12,3.5070899292935104e-19,3.1565126047804823e-20,2.7965168865958759e-17,1.3439756006645734e-22,1.1288578136329043e-14,1.9824673841241406e-33,1.949563836806468e-29,7.4758768581940057e-31
2.4915840233819227e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285762646738702,0.099970122082556484,0.099996021863845361,3.6362429962206156e-29,1.3151326278433693e-18,1.6916325184840314e-15,2.5714586753585517e-25,2.0533739579324732e-21,2.9234183776436737e-33,9.5733166561018699e-19,0.0,1.0973692077503538e-20,8.1881335711977188e-45,1.0361735597018291e-25,1.7711229947098749e-30,5.1067081077651893e-34,1.1624747993924968e-24,3.5623296353634804e-65,2.9781240259389063e-05,7.95626615759199e-06,1.4123848517066855e-10,2.8974285985660097e-07,7.1541814063264037e-14,9.6535862554343559e-08,6.1519278179507765e-12,3.5969499256559883e-19,3.2032963043987609e-20,2.8589180795289831e-17,1.3845652363690909e-22,1.1455950284552893e-14,2.0674997708157588e-33,2.0197382792091722e-29,7.6546586952213017e-31
2.509826399680113e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285748770852648,0.099970043689560986,0.099995992742618209,3.7673781790102337e-29,1.3467418386168136e-18,1.7290939217032207e-15,2.6476689362016195e-25,2.0684428273493652e-21,3.0100685378666162e-33,9.6434922111327237e-19,0.0,1.1135053122383671e-20,8.4218316067946671e-45,1.0536096160971439e-25,1.8103511395060947e-30,5.219825673481014e-34,1.1820328622629933e-24,3.7176732191754037e-65,2.985892543336262e-05,8.0145085585483022e-06,1.4123878047323565e-10,2.9186627061449117e-07,7.1541995660587532e-14,9.724368361228737e-08,6.2052413772264317e-12,3.6883748750655529e-19,3.2504241646297539e-20,2.9222406959516741e-17,1.4260339987496905e-22,1.1624554110556501e-14,2.1555053396635131e-33,2.0918799195805659e-29,7.836272832703617e-31
2.528068775978303e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.192857349961639,0.099969966308441016,0.099995963621441322,3.902246818280333e-29,1.3788565966434728e-18,1.7671043176761813e-15,2.7255605799679556e-25,2.0835117600014409e-21,3.0986308139392211e-33,9.7136675740353639e-19,0.0,1.1297590878301148e-20,8.6604889065019196e-45,1.0711961756969994e-25,1.8501542569275038e-30,5.3346015939096736e-34,1.2017596485085153e-24,3.878621991560896e-65,2.9935598730826173e-05,8.0727508590294206e-06,1.4123907795031118e-10,2.9398968431647752e-07,7.1542178589483105e-14,9.7951505653032048e-08,6.2585652846290812e-12,3.7813789651651869e-19,3.2978961862485589e-20,2.9864914891694059e-17,1.4683932093231687e-22,1.179438961628197e-14,2.2465647607216044e-33,2.1660282390502064e-29,8.0207416514634891e-31
2.5463111522764934e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285721321354579,0.099969889926018463,0.099995934500314354,4.0409274736387159e-29,1.4114809384814367e-18,1.8056676998219999e-15,2.805158150977222e-25,2.0985807563498053e-21,3.1891331321083396e-33,9.7838427458858229e-19,0.0,1.1461305324834512e-20,8.9041750144300319e-45,1.0889332683997079e-25,1.8905365295564647e-30,5.4510479425377791e-34,1.2216551896902687e-24,4.0453367312946969e-65,3.0011273329862929e-05,8.1309930596428608e-06,1.4123937757357212e-10,2.9611310100621208e-07,7.1542362849792378e-14,9.8659328691091795e-08,6.3118993945808125e-12,3.8759763868764615e-19,3.3457123700414104e-20,3.0516772125048966e-17,1.5116542278223403e-22,1.1965456803704509e-14,2.3407602665778753e-33,2.2422231919739613e-29,8.208087539249697e-31
2.5645535285746836e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285707745123981,0.099969814529286896,0.099995905379237013,4.1834997890717145e-29,1.4446189011070799e-18,1.8447880615707326e-15,2.8864863712465165e-25,2.1136498168495637e-21,3.2816036211400486e-33,9.8540177277461413e-19,0.0,1.1626196441586802e-20,9.152959957801873e-45,1.1068209237062245e-25,1.9315021399703959e-30,5.5691767930092981e-34,1.2417195169194598e-24,4.2179816601787772e-65,3.0085962236932475e-05,8.1892351609882324e-06,1.4123967931506459e-10,2.982365207267732e-07,7.1542548412335815e-14,9.9367152740791684e-08,6.3652435684951216e-12,3.972181334281592e-19,3.3938727168053227e-20,3.1178046192983626e-17,1.5558284517443567e-22,1.213775567483193e-14,2.4381756704882319e-33,2.3205052075333436e-29,8.3983328907646424e-31
2.582795904872874e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285694266188325,0.099969740105409155,0.099995876258208993,4.3300445003057176e-29,1.478274521929891e-18,1.8844693963635959e-15,2.9695701404875268e-25,2.1287189419498994e-21,3.3760706123217126e-33,9.9241925206645374e-19,0.0,1.1792264208185223e-20,9.4069142469483538e-45,1.1248591707393321e-25,1.9730552707419047e-30,5.6890002191260055e-34,1.261952660878899e-24,4.3967244922247774e-65,3.015967828910597e-05,8.247477163657315e-06,1.4123998314719815e-10,3.0035994352067288e-07,7.1542735260533983e-14,1.000749778162703e-07,6.4185976744420081e-12,4.0700080045097943e-19,3.4423772273479626e-20,3.1848804629077364e-17,1.6009273159052434e-22,1.2311286231704128e-14,2.5388963845755547e-33,2.4009151913189609e-29,8.5915001076799766e-31
2.601038281171064e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285680883280565,0.099969666641715402,0.099995847137230046,4.4806434421687763e-29,1.5124518388068656e-18,1.9247156976531461e-15,3.0544345361036938e-25,2.1437881320941478e-21,3.4725626394640904e-33,9.9943671256755937e-19,0.0,1.1959508604280842e-20,9.6661088753041581e-45,1.1430480382619014e-25,2.0152001044389155e-30,5.8105302948479035e-34,1.2823546518435789e-24,4.5817364831967627e-65,3.0232434156272095e-05,8.3057190682341937e-06,1.4124028904274195e-10,3.0248336942986486e-07,7.1542923401568648e-14,1.007828039314819e-07,6.4719615868314675e-12,4.1694705976277925e-19,3.4912259024876615e-20,3.2529114967088995e-17,1.6469622920005505e-22,1.2486048476392601e-14,2.6430094380925715e-33,2.4834945268982318e-29,8.787611598658172e-31
2.6192806574692544e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285667595150147,0.099969594125700681,0.099995818016299809,4.6353795559522679e-29,1.5471548900564681e-18,1.9655309589034629e-15,3.1411048131873892e-25,2.1588573877198742e-21,3.5711084389034303e-33,1.0064541543800433e-18,0.0,1.2127929609548279e-20,9.9306153194034911e-45,1.1613875546942779e-25,2.0579408236247968e-30,5.9337790942936583e-34,1.3029255197002644e-24,4.7731924805144878e-65,3.0304242343314351e-05,8.363960875295332e-06,1.4124059697482013e-10,3.0460679849575177e-07,7.1543112804390685e-14,1.0149063110019913e-07,6.525335186109472e-12,4.2705833165343142e-19,3.5404187430530988e-20,3.3219044740958872e-17,1.6939448881720195e-22,1.2662042410999924e-14,2.7506034957482167e-33,2.5682850773675319e-29,8.9866897793745198e-31
2.6375230337674446e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285654400562799,0.099969522545023018,0.099995788895418047,4.7943368967726205e-29,1.5823877144721093e-18,2.0069191735903182e-15,3.2296064045170857e-25,2.1739267092589522e-21,3.6717369495035629e-33,1.0134715776046905e-18,0.0,1.2297527203685398e-20,1.0200505538875872e-44,1.1798777481308343e-25,2.1012816108584879e-30,6.0587586917410114e-34,1.323665293966147e-24,4.9712709735174667e-65,3.0375115192260027e-05,8.4222025854096835e-06,1.4124090691690628e-10,3.067302307591927e-07,7.1543303447018479e-14,1.0219845933601512e-07,6.5787183584680353e-12,4.3733603668584324e-19,3.5899557498831002e-20,3.3918661484811159e-17,1.7418866485801857e-22,1.2839268037659303e-14,2.8617688760969618e-33,2.6553291868889152e-29,9.1887570725231123e-31
2.655765410065635e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285641298300346,0.099969451887501087,0.099995759774584511,4.9576006409330806e-29,1.6181543513352237e-18,2.0488843352013531e-15,3.3199649205545526e-25,2.1889960971376323e-21,3.7744773126580251e-33,1.0204889823409745e-18,0.0,1.2468301366413011e-20,1.0475851976441921e-44,1.1985186463557308e-25,2.1452266486946209e-30,6.1854811616271739e-34,1.3445740038066084e-24,5.1761541440900728e-65,3.0445064884401106e-05,8.4804441991387957e-06,1.4124121884281972e-10,3.088536662605102e-07,7.1543495345970916e-14,1.0290628865234598e-07,6.6321109955727899e-12,4.4778159568616301e-19,3.6398369238266829e-20,3.4628032732955831e-17,1.7907991529828078e-22,1.3017725358534071e-14,2.9765975699906234e-33,2.7446696822115687e-29,9.3938359078299555e-31
2.674007786363825e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285628287160447,0.099969382141112187,0.099995730653798839,5.1252570932855356e-29,1.6544588404279632e-18,2.0914304372362468e-15,3.4122061494420374e-25,2.2040655517766167e-21,3.879358872292197e-33,1.027506368687075e-18,0.0,1.264025207747457e-20,1.0756727557909179e-44,1.2173102768579212e-25,2.1897801196836436e-30,6.3139585785492223e-34,1.3656516780521328e-24,5.3880279176479188e-65,3.0514103442387586e-05,8.538685717036889e-06,1.4124153272672074e-10,3.1097710503949781e-07,7.1543688469342763e-14,1.0361411906243297e-07,6.6855129943004473e-12,4.5839642973434184e-19,3.6900622657428075e-20,3.5347226019890775e-17,1.8406940163190458e-22,1.3197414375817223e-14,3.095183259092164e-33,2.8363498741781487e-29,9.601948722072207e-31
2.6922501626620154e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285615365956446,0.099969313293990281,0.099995701533060838,5.2973936945923714e-29,1.6913052220454111e-18,2.1345614732068823e-15,3.5063560569994771e-25,2.2191350735911368e-21,3.9864111748654065e-33,1.0345237367398948e-18,0.0,1.2813379316635903e-20,1.1043205692167931e-44,1.2362526668454339e-25,2.234946206371939e-30,6.4442030172644784e-34,1.3868983452144104e-24,5.6070820144857706e-65,3.0582242732293595e-05,8.5969271396509636e-06,1.4124184854310609e-10,3.1310054713542695e-07,7.1543882786237935e-14,1.0432195057934505e-07,6.7389242564872974e-12,4.6918196015504089e-19,3.7406317765001038e-20,3.6076308880303827e-17,1.8915828882992937e-22,1.3378335091730962e-14,3.2176213344509909e-33,2.9304135592161476e-29,9.8131179590757519e-31
2.7104925389602056e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285602533517121,0.099969245334423765,0.099995672412370187,5.4740990288883548e-29,1.7286975370074376e-18,2.1782814366375022e-15,3.6024407867216965e-25,2.2342046629910148e-21,4.09566396937309e-33,1.0415410865950766e-18,0.0,1.2987683063684891e-20,1.133536027118707e-44,1.2553458432589721e-25,2.2807290913019429e-30,6.5762265526908763e-34,1.4083140335016721e-24,5.8335100014872466e-65,3.0649494465656433e-05,8.6551684675208997e-06,1.4124216626680467e-10,3.1522399258705409e-07,7.1544078324658711e-14,1.0502978321598064e-07,6.7923446886950773e-12,4.801396085088716e-19,3.7915454569769146e-20,3.6815348849074686e-17,1.9434774530005857e-22,1.3560487508526223e-14,3.3440089151392758e-33,3.0269050208144435e-29,1.0027366069719817e-30
2.728734915258396e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285589788686514,0.099969178250853677,0.099995643291726638,5.655462830842542e-29,1.7666398266702108e-18,2.2225943210648767e-15,3.7004866597756268e-25,2.2492743203807451e-21,4.2071472073489403e-33,1.0485584183470178e-18,0.0,1.3163163298431201e-20,1.1633265670009967e-44,1.274589832784862e-25,2.3271329570122612e-30,6.7100412599073266e-34,1.4298987708332886e-24,6.067509344196526e-65,3.0715870201489317e-05,8.7134097011795471e-06,1.4124248587297313e-10,3.17347441432627e-07,7.1544275053971273e-14,1.0573761698507043e-07,6.8457742019845568e-12,4.9127079658395185e-19,3.8428033080611441e-20,3.7564413461276965e-17,1.9963894284674768e-22,1.3743871628482249e-14,3.4744448669488025e-33,3.1258690309851744e-29,1.024471551195601e-30
2.746977291556586e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285577130323725,0.09996911203187149,0.099995614171129926,5.8415759931202457e-29,1.8051361329372531e-18,2.2675041200384486e-15,3.8005201749975208e-25,2.2643440461595525e-21,4.3208910428670588e-33,1.0555757320888901e-18,0.0,1.3339820000706005e-20,1.193699674675034e-44,1.2939846618673776e-25,2.3741619860377826e-30,6.8456592141540671e-34,1.4516525848536719e-24,6.3092814592523637e-65,3.0781381348267603e-05,8.7716508411527964e-06,1.4124280733709181e-10,3.1947089370989254e-07,7.1544472929576418e-14,1.0644545189917917e-07,6.8992127116966558e-12,5.0257694638777555e-19,3.8944053306499397e-20,3.8323570252179952e-17,2.0503305663183288e-22,1.392848745390613e-14,3.6090298211478921e-33,3.2273508517110807e-29,1.0465188750799036e-30
2.7652196678547763e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285564557302706,0.099969046666217268,0.099995585050579788,6.0325305737449588e-29,1.844190498270143e-18,2.3130148271204995e-15,3.9025680088901871e-25,2.2794138407214711e-21,4.4369258325441159e-33,1.0625930279126523e-18,0.0,1.3517653150361701e-20,1.2246628842588175e-44,1.3135303567204742e-25,2.4218203609097971e-30,6.9830924908329982e-34,1.4735755029455127e-24,6.5590317671845925e-65,3.0846039165889447e-05,8.8298918879596958e-06,1.4124313063496015e-10,3.2159434945610226e-07,7.1544671992999177e-14,1.0715328797070786e-07,6.9526601372515821e-12,5.1405948013937318e-19,3.9463515256496569e-20,3.9092886757250636e-17,2.105312651356914e-22,1.4114334987132367e-14,3.7478661932978931e-33,3.3313962363784609e-29,1.0688808258321706e-30
2.7834620441529666e-10,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.19285552068512068,0.099968982142777787,0.099995555930075988,6.2284198034603568e-29,1.8838069656989585e-18,2.3591304358862829e-15,4.0066570156202147e-25,2.2944837044554048e-21,4.5552821355415279e-33,1.0696103059090673e-18,0.0,1.3696662727271645e-20,1.2562237781765639e-44,1.3332269433389586e-25,2.470112264156097e-30,7.1223531655080221e-34,1.4956675522423811e-24,6.8169697455734279e-65,3.0909854767610708e-05,8.8881328421125359e-06,1.4124345574269293e-10,3.2371780870801994e-07,7.1544872218676633e-14,1.0786112521189598e-07,7.0061164019541213e-12,5.2571982026176382e-19,3.998641893975841e-20,3.9872430512155421e-17,2.1613475011892479e-22,1.4301414230522458e-14,3.8910582021288133e-33,3.4380514311958948e-29,1.0915596513676609e-30
