Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(46),CHOX(50),H2OX(23),CO2X(24)
9.452529983739215e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13140568866758479,0.095369974497238927,0.070652530558533294,2.3975503298600478e-15,4.6723136133710051e-05,0.0041621085829263047,2.7128287309842264e-12,4.773424681977087e-20,2.3898411758374543e-24,2.8870325655423113e-15,6.4446185006005387e-45,2.2043746208116652e-13,2.2989456876995113e-32,6.0067039079374346e-21,6.0925690918231421e-26,1.2921258315166431e-30,4.7546796720170253e-19,1.4387321521550849e-35,0.0024096924199908864,0.056431070596587828,3.9044129670905304e-10,0.00039473591704640291,1.4581114405074121e-14,5.5334166915531145e-07,6.2028744365107714e-06,8.1010877251659379e-08,0.0022135764374269563,3.0661044734827601e-05,3.6063469966719916e-11,3.4876631261065165e-06,3.5517482399796828e-19
9.468543432296186e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13134794090042867,0.09536830221240182,0.070623043811968503,2.4083483658958704e-15,4.6864078052230509e-05,0.0041674973045571296,2.7177870572525082e-12,4.7796574584032108e-20,2.398303344093208e-24,2.891329052756432e-15,6.4900568607607826e-45,2.2054714850309473e-13,2.3073244388298028e-32,6.0248323055328033e-21,6.1100978363512693e-26,1.2962849208378199e-30,4.766478018054336e-19,1.4465882030412526e-35,0.0024085826875332637,0.056487111860442765,3.9031307434836621e-10,0.0003947356333278085,1.459089755222045e-14,5.5347946130386725e-07,6.201697102333438e-06,8.1126922416033603e-08,0.0022163594943257702,3.0687316531296501e-05,3.6124660840898255e-11,3.4957774720748308e-06,3.5613104444351466e-19
9.484556880853158e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13129026833920046,0.095366630606530167,0.070593595255167549,2.4191751665207204e-15,4.7005116696433713e-05,0.0041728817786540282,2.7227453249844419e-12,4.7858861423857023e-20,2.4067798479452186e-24,2.8956225170507053e-15,6.5357284667722011e-45,2.2065668471724607e-13,2.3157182756314529e-32,6.0429806832346414e-21,6.1276408805335278e-26,1.3004496925768502e-30,4.7782803500006661e-19,1.4544728598006394e-35,0.0024074744109619166,0.056543078785119244,3.901850162791689e-10,0.00039473521164632005,1.460066933907321e-14,5.5361698764299444e-07,6.2005211502057164e-06,8.1242887804283507e-08,0.0022191404152564413,3.0713539613457578e-05,3.6185837274325287e-11,3.503890791087865e-06,3.5708797605199589e-19
9.50057032941013e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13123267082097326,0.095364959679229935,0.070564184805590152,2.4300307519649251e-15,4.7146251759362678e-05,0.0041782620122401484,2.7277035336804469e-12,4.7921107405081021e-20,2.4152706810166618e-24,2.89991296501057e-15,6.5816340612011242e-45,2.2076607117064648e-13,2.324127196021935e-32,6.0611490138340232e-21,6.1451981948035092e-26,1.3046201421957994e-30,4.790086644985167e-19,1.4623861738873213e-35,0.0024063675871103221,0.056598971532452746,3.9005712215013755e-10,0.00039473465258714691,1.4610429793868202e-14,5.5375424889502387e-07,6.1993465767321885e-06,8.1358773484025878e-08,0.0022219192037822438,3.0739714104603756e-05,3.6246999253593863e-11,3.5120030718650428e-06,3.5804561738322124e-19
9.514982433111404e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13118089708207406,0.095363456424512077,0.07053774791462826,2.439825406569625e-15,4.7273355501522717e-05,0.0041831006026211365,2.7321658706197423e-12,4.7977093908359606e-20,2.4229246769884058e-24,2.9037717946380579e-15,6.6231497707161737e-45,2.2086439130077697e-13,2.3317081191170537e-32,6.0775175486517766e-21,6.1610119542078145e-26,1.3083783976936581e-30,4.8007156800343839e-19,1.469532701101238e-35,0.0024053726851099109,0.05664921171678524,3.899421573122438e-10,0.00039473403245744558,1.4619204528191699e-14,5.5387755796945897e-07,6.1982906365471146e-06,8.1463002493951459e-08,0.0022244182931870572,3.0763229702886984e-05,3.6302032661916786e-11,3.5193032276214955e-06,3.5890810018044817e-19
9.529394536812678e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13112918387835698,0.095361953718829301,0.070511341764041363,2.4496434079134431e-15,4.740053687377871e-05,0.0041879357689573078,2.7366281589752424e-12,4.8033047417128595e-20,2.4305902698009943e-24,2.9076281911329508e-15,6.664856155588339e-45,2.2096259080730432e-13,2.3393012567043355e-32,6.0939022035495569e-21,6.1768372270810933e-26,1.3121412453015949e-30,4.8113478901340839e-19,1.4767025199223027e-35,0.0024043789549605789,0.056699392065444491,3.89827324724807e-10,0.00039473330194639218,1.4627970114504043e-14,5.5400065343825574e-07,6.1972358078571454e-06,8.1567167040411415e-08,0.0022269156608077296,3.0786706131282508e-05,3.6357054339256292e-11,3.5266025252433991e-06,3.5977115562212597e-19
9.543806640513953e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1310775310920719,0.095360451561893073,0.070484966294174445,2.4594847706517105e-15,4.7527795655469306e-05,0.0041927675163314299,2.7410903983866398e-12,4.808896797904233e-20,2.4382674547936679e-24,2.9114821592616618e-15,6.7067537589539277e-45,2.2106067001111066e-13,2.3469066072564845e-32,6.1103029587926586e-21,6.1926739920568179e-26,1.3159086817219682e-30,4.8219832587868583e-19,1.4838956678457345e-35,0.0024033863943738825,0.056749512695390157,3.8971262413319247e-10,0.0003947324614749454,1.4636726568713992e-14,5.5412353582460283e-07,6.1961820882110564e-06,8.1671267170241135e-08,0.0022294113092231217,3.0810143478817719e-05,3.6412064274608075e-11,3.5339009566944783e-06,3.6063478265526215e-19
9.556777533845099e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1310310951442577,0.095359100089590032,0.070461254554135627,2.4683619831976025e-15,4.764239456246302e-05,0.004197113169947116,2.7451063717128769e-12,4.8139268354503855e-20,2.4451868287459224e-24,2.914948658255117e-15,6.744625543155493e-45,2.211488386996665e-13,2.353761863573763e-32,6.12507738802147e-21,6.2069368886704379e-26,1.3193032952121101e-30,4.8315577775464546e-19,1.4903894783453642e-35,0.0024024940879355493,0.056794570299251043,3.8960950624703291e-10,0.00039473161138100306,1.4644599582593834e-14,5.5423394821882867e-07,6.1952346867417766e-06,8.1764902250508756e-08,0.0022316559250031404,3.0831203750829641e-05,3.6461563168339953e-11,3.5404687978295354e-06,3.6141253482940412e-19
9.569748427176244e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13098470795405712,0.095357749061326935,0.070437567574030246,2.4772581409630748e-15,4.7757055833651596e-05,0.0042014560620001152,2.749122304842575e-12,4.8189542116116367e-20,2.4521155851828877e-24,2.9184131975834128e-15,6.7826530514855312e-45,2.2123691043341574e-13,2.3606270100357349e-32,6.1398648282284836e-21,6.2212090611340675e-26,1.3227016205726162e-30,4.8411348294664487e-19,1.4969022431126365e-35,0.0024016027253348981,0.056839579710247237,3.8950649488661818e-10,0.0003947306728630772,1.4652465223922725e-14,5.5434418881997419e-07,6.1942881798432905e-06,8.1858485227734962e-08,0.0022338991521826893,3.0852232503765524e-05,3.651105253520276e-11,3.5470359251275541e-06,3.6219074838271518e-19
9.58271932050739e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13093836943629478,0.095356398476892659,0.070413905310705488,2.4861732545715796e-15,4.7871779310180884e-05,0.0042057961961716461,2.7531381975155892e-12,4.8239789298399024e-20,2.459053720699192e-24,2.9218757806987395e-15,6.8208366810714773e-45,2.2132488544307508e-13,2.3675020455230786e-32,6.154665265092765e-21,6.235490493993059e-26,1.3261036554063992e-30,4.8507144026341558e-19,1.5034339894717989e-35,0.0024007123049166047,0.056884541012981182,3.894035898677062e-10,0.00039472964622439059,1.4660323504122467e-14,5.5445425800608131e-07,6.1933425657478706e-06,8.1952016136222032e-08,0.0022361409926295547,3.0873229801972977e-05,3.6560532367361836e-11,3.553602332850342e-06,3.6296942255285622e-19
9.595690213838536e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13089207950600376,0.095355048336075915,0.070390267721113828,2.4951073346276207e-15,4.7986564833824614e-05,0.0042101335761353578,2.7571540494725643e-12,4.8290009935801682e-20,2.4660012318870866e-24,2.9253364110461804e-15,6.859176829413051e-45,2.2141276395836303e-13,2.3743869689146172e-32,6.1694786843140633e-21,6.2497811718308888e-26,1.3295093973185475e-30,4.8602964851726269e-19,1.5099847447440037e-35,0.0023998228250294083,0.056929454291847911,3.8930079100624349e-10,0.00039472853176701986,1.4668174434634691e-14,5.5456415615521249e-07,6.1923978426920579e-06,8.2045495011452269e-08,0.0022383814482076917,3.0894195709626056e-05,3.6610002657493329e-11,3.5601680152973398e-06,3.6374855658173112e-19
9.608661107169682e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13084583807842487,0.095353698638665163,0.07036665476231263,2.5040603917167923e-15,4.8101412246981424e-05,0.0042144682055573427,2.7611698604549312e-12,4.8340204062705019e-20,2.472958115336467e-24,2.9287950920637137e-15,6.897673894381929e-45,2.215005462080068e-13,2.3812817790873249e-32,6.1843050716127641e-21,6.2640810792690201e-26,1.3329188439163265e-30,4.8698810652405562e-19,1.5165545362473043e-35,0.002398934284026101,0.056974319631035712,3.8919809811855337e-10,0.00039472732979189967,1.467601802713651e-14,5.5467388364478518e-07,6.1914540089189858e-06,8.2138921889549564e-08,0.0022406205207772321,3.0915130290725845e-05,3.6659463398598665e-11,3.5667329668066151e-06,3.6452814971454792e-19
9.621632000500827e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13079964506900618,0.095352349384448629,0.070343066391463982,2.5130324364058291e-15,4.8216321392671971e-05,0.004218800088096164,2.7651856302049045e-12,4.8390371713420764e-20,2.4799243676348935e-24,2.932251827182218e-15,6.9363282742214263e-45,2.215882324197485e-13,2.3881864749163319e-32,6.1991444127298667e-21,6.2783902009667832e-26,1.3363319928091754e-30,4.8794681310321521e-19,1.5231433912966459e-35,0.0023980466802635074,0.057019137114526733,3.8909551102181356e-10,0.00039472604059883568,1.4683854292965267e-14,5.5478344084918137e-07,6.1905110626795076e-06,8.2232296804565567e-08,0.0022428582121944989,3.0936033609101115e-05,3.6708914582870158e-11,3.5732971817529348e-06,3.6530820119316252e-19
9.634602893831973e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13075350039340211,0.095351000573214301,0.070319502565834163,2.5220234792426415e-15,4.8331292114535911e-05,0.0042231292274028795,2.7692013584654786e-12,4.8440512922191863e-20,2.4868999853676095e-24,2.9357066198254747e-15,6.9751403675461557e-45,2.2167582282035219e-13,2.3951010552749346e-32,6.21399669342695e-21,6.2927085216212278e-26,1.3397488416087098e-30,4.8890576707770378e-19,1.5297513372038665e-35,0.002397160012102482,0.057063906826097723,3.8899302953335047e-10,0.00039472466448650558,1.4691683243400301e-14,5.5489282814293099e-07,6.1895690022282483e-06,8.2325619791783741e-08,0.0022450945243120174,3.0956905728408838e-05,3.6758356203021308e-11,3.5798606545467115e-06,3.6608871026368498e-19
9.647573787163119e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1307074039674731,0.095349652204749932,0.070295963242793538,2.5310335307563592e-15,4.8446324256829039e-05,0.0042274556271210571,2.7732170449804278e-12,4.8490627723192653e-20,2.4938849651175688e-24,2.9391594734101719e-15,7.0141105733417222e-45,2.2176331763561033e-13,2.4020255190345988e-32,6.2288618994861438e-21,6.3070360259670167e-26,1.343169387928719e-30,4.8986496727401457e-19,1.5363784012776865e-35,0.0023962742779078867,0.057108628849320532,3.888906534707103e-10,0.00039472320175245712,1.469950489012173e-14,5.5500204590068538e-07,6.1886278258259375e-06,8.2418890887971588e-08,0.0022473294589785181,3.0977746712134798e-05,3.680778825244096e-11,3.5864233796369225e-06,3.6686967617756394e-19
9.660544680494264e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13066135570728463,0.09534830427884311,0.070272448379816013,2.540062601457376e-15,4.8561417664420334e-05,0.0042317792908867936,2.7772326894943e-12,4.8540716150529085e-20,2.5008793034654536e-24,2.9426103913459101e-15,7.0532392909643937e-45,2.218507170903502e-13,2.4089598650649688e-32,6.2437400167100952e-21,6.3213726987763014e-26,1.346593629385167e-30,4.9082441252215997e-19,1.5430246108237061e-35,0.0023953894760485889,0.057153303267562947,3.8878838265246664e-10,0.0003947216526931259,1.4707319244411308e-14,5.5511109449326169e-07,6.1876875317416263e-06,8.2512110127006959e-08,0.0022495630180389588,3.0998556623594185e-05,3.6857210723381654e-11,3.5929853515088915e-06,3.6765109818102036e-19
9.67351557382541e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1306153555291068,0.095346956795281115,0.070248957934478939,2.549110701837386e-15,4.8676572182788989e-05,0.0042361002223287418,2.7812482917524155e-12,4.8590778238238907e-20,2.5078829969896918e-24,2.9460593770352025e-15,7.0925269201407746e-45,2.2193802140844023e-13,2.4159040922338727e-32,6.2586310309219361e-21,6.3357185248585713e-26,1.3500215635961906e-30,4.9178410165566015e-19,1.5496899931444016e-35,0.0023945056048974363,0.057197930163989164,3.8868621689733863e-10,0.00039472001760383689,1.4715126317353195e-14,5.5521997429156931e-07,6.1867481182477578e-06,8.2605277543827395e-08,0.0022517952033345241,3.1019335525932093e-05,3.6906623608531884e-11,3.5995465646817221e-06,3.6843297552397525e-19
9.686486467156556e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13056940334941361,0.095345609753851063,0.070225491864462516,2.5581778423694322e-15,4.8791787658021604e-05,0.004240418425068131,2.7852638515008631e-12,4.8640814020291781e-20,2.5148960422664868e-24,2.9495064338734833e-15,7.1319738609674737e-45,2.2202523081279671e-13,2.4228581994073289e-32,6.2735349279652569e-21,6.3500734890605563e-26,1.3534531881821005e-30,4.9274403351153394e-19,1.5563745755391149e-35,0.0023936226628312545,0.057242509621560501,3.8858415602402361e-10,0.00039471829677879529,1.4722926120656947e-14,5.5532868566780594e-07,6.1858095836222955e-06,8.2698393176116295e-08,0.0022540260167026429,3.1040083482124175e-05,3.6956026901776517e-11,3.6061070137137299e-06,3.6921530746471328e-19
9.699457360487702e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13052349908488231,0.095344263154339789,0.070202050127549792,2.5672640335079436e-15,4.8907063936809363e-05,0.0042447339027187796,2.7892793684865e-12,4.8690823530589543e-20,2.5219184358698316e-24,2.9529515652491098e-15,7.1715805139108066e-45,2.2211234552539002e-13,2.429822185449554e-32,6.2884516937040725e-21,6.3644375762660993e-26,1.3568885007653797e-30,4.9370420693028793e-19,1.5630783853040561e-35,0.0023927406482308314,0.057287041723036052,3.8848219985247923e-10,0.00039471649051110995,1.4730718665593444e-14,5.5543722898926964e-07,6.1848719261522405e-06,8.2791457057621898e-08,0.0022562554599769944,3.1060800554977186e-05,3.7005420595450516e-11,3.6126666931995994e-06,3.6999809325393651e-19
9.712428253818847e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13047764265239278,0.095342916996533994,0.070178632681626038,2.5763692856887736e-15,4.9022400866444991e-05,0.0042490466588871222,2.7932948424569457e-12,4.8740806802966396e-20,2.5289501743715288e-24,2.9563947745433661e-15,7.2113472798064536e-45,2.2219936576725049e-13,2.4367960492229696e-32,6.3033813140227933e-21,6.3788107713960023e-26,1.3603274989706836e-30,4.9466462075590241e-19,1.5698014497322926e-35,0.0023918595594809022,0.057331526550973268,3.8838034820288546e-10,0.00039471459909280033,1.4738503962977183e-14,5.5554560462289221e-07,6.1839351441276748e-06,8.288446922250871e-08,0.002258483534987523,3.1081486807129542e-05,3.705480468204058e-11,3.6192255977644112e-06,3.7078133214432019e-19
9.725399147149993e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13043183396902691,0.095341571280220139,0.070155239484678639,2.5854936093292496e-15,4.9137798294820012e-05,0.0042533566971722329,2.797310273160581e-12,4.8790763871189002e-20,2.5359912543412145e-24,2.9598360651304736e-15,7.2512745598591568e-45,2.2228629175847537e-13,2.443779789588207e-32,6.3183237748261888e-21,6.3931930594079441e-26,1.3637701804248395e-30,4.9562527383582542e-19,1.576543796113747e-35,0.0023909793949701409,0.057375964187728577,3.8827860089500833e-10,0.00039471262281477477,1.4746282024557657e-14,5.5565381293878471e-07,6.1829992358434422e-06,8.2977429709680556e-08,0.0022607102435604422,3.1102142301051864e-05,3.7104179156046506e-11,3.6257837220732401e-06,3.7156502340162915e-19
9.738370040481139e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13038607295206806,0.095340226005184464,0.070131870494796647,2.5946370148282082e-15,4.9253256070421938e-05,0.004257664021165836,2.8013256603465472e-12,4.8840694768956734e-20,2.5430416723463845e-24,2.9632754403775858e-15,7.2913627556423749e-45,2.2237312371823419e-13,2.4507734054041156e-32,6.3332790620393642e-21,6.4075844252963466e-26,1.3672165427568442e-30,4.9658616502096036e-19,1.583305451735191e-35,0.002390100153091144,0.057420354715458137,3.881769577501454e-10,0.00039471056196685689,1.4754052861682226e-14,5.557618543009337e-07,6.1820641996042156e-06,8.3070338552983683e-08,0.0022629355875182495,3.112276709904759e-05,3.7153544009984748e-11,3.6323410608291701e-06,3.7234916628161476e-19
9.751340933812285e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13034035951900014,0.095338881171212975,0.070108525670170591,2.6037995125660355e-15,4.9368774042331308e-05,0.0042619686344523341,2.8053410037647365e-12,4.8890599529901848e-20,2.5501014249523982e-24,2.9667129036448027e-15,7.3316122690979913e-45,2.2245986186477556e-13,2.4577768955277688e-32,6.3482471616077233e-21,6.4219848540922145e-26,1.3706665835978669e-30,4.9754729316565127e-19,1.5900864438802425e-35,0.002389221832240425,0.057464698216118305,3.8807541859005259e-10,0.00039470841683780821,1.4761816484794589e-14,5.5586972907170858e-07,6.1811300337175419e-06,8.3163195785157767e-08,0.0022651595686797375,3.1143361263253528e-05,3.7202899235872889e-11,3.6388976087606913e-06,3.7313376003812834e-19
9.76431182714343e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.13029469358750714,0.095337536778091467,0.070085204969091999,2.6129811129047143e-15,4.9484352060218546e-05,0.0042662705406088328,2.8093563031657987e-12,4.8940478187589675e-20,2.5571705087225158e-24,2.9701484582851744e-15,7.3720235025359444e-45,2.2254650641543339e-13,2.4647902588144728e-32,6.3632280594969393e-21,6.4363943308630526e-26,1.3741203005812455e-30,4.9850865712767742e-19,1.5968867998293556e-35,0.0023883444308183894,0.057508994771466378,3.8797398323544113e-10,0.00039470618771528216,1.4769572905840424e-14,5.5597743761974187e-07,6.1801967364950566e-06,8.3256001446964362e-08,0.0022673821888599998,3.1163924855640388e-05,3.7252244829091946e-11,3.6454533606379622e-06,3.7391880394595736e-19
