Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CH4OX(60),C2H6X(52),C2H4X(210),C2H4X(65),CH2OH(40),CH2OX(54),acetyl(43)
4.3109657626964295e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45041906877578042,0.11680296531153112,0.02279283051268843,1.0046516366722336e-15,1.1115549217967392e-09,6.5338201284622502e-07,4.7039104163681092e-09,1.9207270052151028e-10,2.1291126068697145e-16,3.835319412388065e-05,1.8211334998802605e-20,3.5843269691924882e-05,5.5511744433604723e-15,1.6532640491563055e-12,2.024205317215588e-17,1.8637316482130383e-19,1.4334753299160134e-07,1.7227160334646979e-14,0.0018283432786294479,5.7315987484031864e-05,2.2345405570128143e-06,8.7740455791624727e-09,2.1717779645352078e-10,5.2234018957608712e-09,1.5990847898476019e-13,2.3984811447041433e-12,7.6003749443986752e-10,2.9295221365549171e-07,1.7756276318030435e-14,6.5049534418311541e-09,3.5731780814508903e-17,2.5763985383684903e-14,1.4764073032837213e-14,1.8543487309113252e-17,3.0567502091623004e-13,6.3698397855017295e-17,4.9441209297995872e-21,8.2302577973894574e-17,1.8815702835022882e-19,4.5112148319953411e-19
4.3459005064868176e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45040568394094749,0.11678969993595402,0.022792626978970391,1.0539578963578928e-15,1.1527513775260384e-09,6.6377339837394034e-07,4.8357191064270263e-09,1.9677655044873199e-10,2.2464341497192337e-16,3.8665442253823356e-05,1.898102497961638e-20,3.6116818214608356e-05,5.692579614110908e-15,1.7267921840957408e-12,2.1026896123398509e-17,1.9308870930733723e-19,1.4740266415969275e-07,1.7807166653234745e-14,0.0018412924829421769,5.7718648359206396e-05,2.2634213966770892e-06,8.9488539346573715e-09,2.1894641067017603e-10,5.2550036541036464e-09,1.6449328438644065e-13,2.4132028615358357e-12,7.79656917118293e-10,2.9668103228540465e-07,1.8113153117029729e-14,6.6388818969331488e-09,3.7178924909556848e-17,2.6643467062903909e-14,1.5177810629938926e-14,1.936837293699671e-17,3.1433667278885918e-13,6.6403777325264822e-17,5.1104320994216509e-21,8.6147054385368176e-17,1.9932959265057427e-19,4.6754086608395518e-19
4.380835250277206e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45039232771143783,0.11677646193315994,0.022792424070198193,1.105252277178226e-15,1.1951370560859143e-09,6.7424424645243548e-07,4.9701323504593921e-09,2.0155652464330326e-10,2.3692125355137985e-16,3.8977712747550097e-05,1.9776579034545066e-20,3.639011111324722e-05,5.8363879168300016e-15,1.8029748319980319e-12,2.1835211721087377e-17,1.9999050968885251e-19,1.5153780396480633e-07,1.8401754286401529e-14,0.0018542142686585154,5.8119973666239401e-05,2.2924270018308015e-06,9.1255333627957109e-09,2.2071512612062023e-10,5.2866022437600003e-09,1.691818339464596e-13,2.4279312018385971e-12,7.9962460703193786e-10,3.004301953889036e-07,1.8474213509216585e-14,6.7743251168862216e-09,3.8671594398364905e-17,2.754536757620742e-14,1.5599718399501526e-14,2.022303741698793e-17,3.2316540215221964e-13,6.9200249605808251e-17,5.2809184230015471e-21,9.013796169359815e-17,2.1106603565456644e-19,4.8442036701875947e-19
4.415769994067594e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45037900003561576,0.11676325124508842,0.022792221788522853,1.1585970243436441e-15,1.2387362736791996e-09,6.8479452817344465e-07,5.1071795851905413e-09,2.064132324632428e-10,2.4976546975772602e-16,3.9290005592027192e-05,2.0598646085456871e-20,3.6663148744013279e-05,5.9826202535221868e-15,1.8818853431505902e-12,2.2667490425947559e-17,2.0708219187714423e-19,1.5575379091201444e-07,1.901116765891952e-14,0.0018671086938540707,5.8519958213899144e-05,2.3215561580813748e-06,9.3040807272865255e-09,2.2248394289402149e-10,5.3181976483355275e-09,1.7397582701493629e-13,2.4426663377874182e-12,8.199437450718457e-10,3.0419966698243062e-07,1.8839466882600732e-14,6.9112848835714532e-09,4.021077913983376e-17,2.8470067981748079e-14,1.6029888425588212e-14,2.1108303211149395e-17,3.321628915400088e-13,7.2090091135089257e-17,5.4556497074057306e-21,9.4279600773484809e-17,2.2338977705772451e-19,5.0176900641710335e-19
4.450704737857982e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.450365700861866,0.11675006781380194,0.022792020136045359,1.2140557285758487e-15,1.283573618409556e-09,6.9542421541070066e-07,5.2468902912801808e-09,2.1134728322631446e-10,2.6319736190539234e-16,3.9602320774407339e-05,2.1447885911152894e-20,3.6935931462032103e-05,6.1312975413388079e-15,1.9635984482363602e-12,2.3524228235571439e-17,2.143674215552815e-19,1.6005146171716182e-07,1.9635653288539197e-14,0.0018799758164812904,5.8918596912699073e-05,2.3508076522449012e-06,9.4844926704906532e-09,2.2425286108080714e-10,5.3497898517896863e-09,1.7887697666846938e-13,2.4574084438044879e-12,8.4061750412805846e-10,3.0798941103883172e-07,1.920892235317433e-14,7.0497629310616601e-09,4.17974789172336e-17,2.9417952645549446e-14,1.6468412923619253e-14,2.2025008236773704e-17,3.4133082385640053e-13,7.5075615715626231e-17,5.6346963533851447e-21,9.8576359952765566e-17,2.3632499695059815e-19,5.1959590192944834e-19
4.48563948164837e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45035243013859338,0.11673691158148573,0.022791819114816755,1.2716933394409457e-15,1.3296739497104273e-09,7.0613328081155468e-07,5.3892939912265259e-09,2.1635928621000922e-10,2.7723884552751248e-16,3.9914658282029104e-05,2.2324969240219694e-20,3.7208459621385128e-05,6.2824407125666728e-15,2.048190270597692e-12,2.4405926677999814e-17,2.218499042167491e-19,1.6443165120552866e-07,2.0275459787396246e-14,0.0018928156943697231,5.931588477483077e-05,2.3801802724592601e-06,9.6667656156873723e-09,2.2602188077264282e-10,5.3813788384355976e-09,1.8388700954954985e-13,2.4721576965512281e-12,8.6164904881727961e-10,3.1179939148997557e-07,1.9582588766115633e-14,7.1897609468660502e-09,4.3432703309670505e-17,3.0389409243735871e-14,1.6915384233792043e-14,2.2974006002902957e-17,3.5067088235401815e-13,7.8159174809174249e-17,5.8181293559300246e-21,1.0303271591159164e-16,2.4989665334962674e-19,5.3791026842201791e-19
4.520574225438758e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45033918781422266,0.11672378249044743,0.022791618726838256,1.3315761785062676e-15,1.3770623977287681e-09,7.1692169778855634e-07,5.5344202472815736e-09,2.214498506515286e-10,2.9191246573741282e-16,4.0227018102416423e-05,2.3230577843945629e-20,3.7480733575111795e-05,6.4360707146168664e-15,2.1357383384126963e-12,2.5313092804666241e-17,2.2953338520119056e-19,1.6889519221158493e-07,2.0930837863417471e-14,0.0019056283852262783,5.9711816914081606e-05,2.4096728082962765e-06,9.8508957693723953e-09,2.2779100206241111e-10,5.4129645929397625e-09,1.8900766570242306e-13,2.4869142749198329e-12,8.8304153521500936e-10,3.1562957222935631e-07,1.9960474697029157e-14,7.3312805731473447e-09,4.5117471560077907e-17,3.1384828764760709e-14,1.7370894814537248e-14,2.3956165745852599e-17,3.6018475061273106e-13,8.1343157831666145e-17,6.0060203046247678e-21,1.0765323457787909e-16,2.6413049995009347e-19,5.5672141794658171e-19
4.555508969229146e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45032597383719863,0.11671068048311693,0.022791418974061301,1.393771952316251e-15,1.4257643626638905e-09,7.277894405109944e-07,5.6822986593777864e-09,2.2661958574776872e-10,3.0724140971433328e-16,4.0539400223278041e-05,2.4165404629300846e-20,3.775275367521188e-05,6.5922085100138092e-15,2.2263215967823032e-12,2.6246239182711143e-17,2.3742164972727053e-19,1.7344291547985071e-07,2.1602040321725639e-14,0.0019184139466354834,6.010638854573781e-05,2.4392840508729022e-06,1.0036879123586235e-08,2.2956022504419008e-10,5.4445471003217556e-09,1.9424069840549808e-13,2.5016783600243843e-12,9.0479811059217196e-10,3.194799171146806e-07,2.0342588453221974e-14,7.4743234079119215e-09,4.6852812439802651e-17,3.240460551163284e-14,1.7835037236011876e-14,2.4972372563719913e-17,3.6987411251924757e-13,8.462999244793504e-17,6.1984413840028271e-21,1.1244257201829366e-16,2.7905310410078362e-19,5.7603875970164851e-19
4.590443713019534e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4503127881559848,0.11669760550204605,0.022791219858387685,1.458349765182822e-15,1.4758055140617882e-09,7.3873648389640418e-07,5.8329588630664487e-09,2.3186910065530553e-10,3.2324951931276091e-16,4.0851804632507012e-05,2.5130153731981012e-20,3.8024520272647657e-05,6.7508750763845588e-15,2.3200204197262416e-12,2.720588388667222e-17,2.4551852292267626e-19,1.7807564956687541e-07,2.2289322066043382e-14,0.0019311724360597431,6.049959498647251e-05,2.4690127929613847e-06,1.0224711458272028e-08,2.3132954981323172e-10,5.4761263459538463e-09,1.9958787400040564e-13,2.5164501351914923e-12,9.2692191315625028e-10,3.2335038997043731e-07,2.0728938075015291e-14,7.6188910061734411e-09,4.863976410986637e-17,3.3449137104141513e-14,1.830790417362994e-14,2.6023527549857431e-17,3.7974065224747277e-13,8.8022144866218664e-17,6.3954653739016554e-21,1.1740547532473032e-16,2.9469186499991588e-19,5.9587179998515905e-19
4.625378456809922e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45029963071906431,0.11668455748990826,0.022791021381669684,1.5253801317858321e-15,1.5272117900653058e-09,7.4976280360203901e-07,5.9864305274679316e-09,2.3719900449038093e-10,3.3996130379473489e-16,4.11642313181801e-05,2.6125540609514593e-20,3.8296033717346292e-05,6.9120914064483577e-15,2.4169166220862428e-12,2.8192550489557684e-17,2.5382786985127586e-19,1.8279422074434915e-07,2.299294010009612e-14,0.0019439039108395955,6.0891431654219181e-05,2.4988578290984347e-06,1.0414388343661653e-08,2.3309897646594105e-10,5.507702315560584e-09,2.0505097171780054e-13,2.5312297859505051e-12,9.4941607179695546e-10,3.2724095459045145e-07,2.1119531337090724e-14,7.7649848810904979e-09,5.0479373978971356e-17,3.4518824481079639e-14,1.8789588401631711e-14,2.7110547925292317e-17,3.8978605423960562e-13,9.1522120132445759e-17,6.5971656498177274e-21,1.2254678349615097e-16,3.110750321118765e-19,6.16230142138766e-19
4.66031320060031e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4502865014749392,0.11667153638949852,0.022790823545710156,1.5949349895792024e-15,1.5800093966205352e-09,7.6086837601630988e-07,6.1427433532341373e-09,2.4260990632888964e-10,3.5740195268446974e-16,4.1476680268557197e-05,2.7152292134433818e-20,3.8567294358202166e-05,7.0758785080064069e-15,2.5170934713347733e-12,2.9206768053309104e-17,2.6235359553745454e-19,1.8759945290335856e-07,2.3713153529013996e-14,0.001956608428193971,6.128189406803079e-05,2.5288179556933526e-06,1.0605905142689339e-08,2.3486850509985502e-10,5.5392749952183344e-09,2.1063178350002068e-13,2.5460175000232817e-12,9.7228370583644849e-10,3.3115157474042087e-07,2.1514375749870766e-14,7.9126065050787845e-09,5.2372698558332009e-17,3.56140719024654e-14,1.928018278669221e-14,2.823436717007296e-17,4.0001200318794663e-13,9.5132462424305103e-17,6.8036161832615944e-21,1.278714283156458e-16,3.2823172380424692e-19,6.3712348648378518e-19
4.6952479443906985e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45027340037212993,0.11665854214373295,0.022790626352262641,1.6670877109985329e-15,1.6342248066398349e-09,7.7205317825019667e-07,6.3019270705233683e-09,2.4810241520636704e-10,3.7559734874461569e-16,4.1789151472080758e-05,2.8211146687509048e-20,3.8838302543079229e-05,7.242257403931891e-15,2.6206356992876395e-12,3.0249071118660544e-17,2.7109964498764795e-19,1.9249216745979926e-07,2.4450223560732896e-14,0.0019692860452204444,6.1670977847924348e-05,2.5588919711351068e-06,1.0799257013431691e-08,2.3663813581362016e-10,5.570844371354756e-09,2.1633211382069808e-13,2.5608134673135222e-12,9.9552792478412461e-10,3.3508221416043486e-07,2.191347856093255e-14,8.0617573108982138e-09,5.43208033134128e-17,3.6735286951762493e-14,1.9779780281569698e-14,2.9395935153524423e-17,4.1042018401739265e-13,9.8855755345097242e-17,7.0148915421130009e-21,1.3338443522258657e-16,3.4619194620457662e-19,6.5856163024891874e-19
4.7301826881810866e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45026032735917543,0.11664557469564854,0.022790429803031552,1.7419131154660495e-15,1.689884759121878e-09,7.8331718812862764e-07,6.4640114369878355e-09,2.5367714011797899e-10,3.9457408107346592e-16,4.2101644917375141e-05,2.9302854251046836e-20,3.9109058618813458e-05,7.411249132160216e-15,2.7276295137188844e-12,3.1319999694400859e-17,2.8007000320909195e-19,1.9747318326095699e-07,2.5204413507394602e-14,0.0019819368188954993,6.2058678714711462e-05,2.5890786758983489e-06,1.0994438911573122e-08,2.384078687069726e-10,5.6024104307482402e-09,2.2215377950142778e-13,2.5756178798956962e-12,1.0191518280959789e-09,3.3903283656747587e-07,2.2316846756454376e-14,8.2124386927155136e-09,5.6324762512648314e-17,3.7882880538098758e-14,2.0288473918794906e-14,3.0596218263395104e-17,4.2101228186859175e-13,1.0269462221736937e-16,7.2310668909760999e-21,1.3909092417974084e-16,3.649866122763136e-19,6.8055446748982773e-19
4.765117431971475e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45024728238463335,0.11663263398840297,0.022790233899672267,1.8194874811888552e-15,1.7470162582291541e-09,7.9466038418183528e-07,6.6290262357740745e-09,2.5933469001851104e-10,4.1435945832239675e-16,4.2414160593246022e-05,3.0428176502251295e-20,3.9379562931215352e-05,7.5828747456794775e-15,2.8381626098763745e-12,3.2420099246046059e-17,2.8926869522581024e-19,2.0254331649326723e-07,2.597598878674606e-14,0.0019945608060747727,6.2444992489814807e-05,2.6193768726483493e-06,1.119144559289579e-08,2.4017770388071643e-10,5.6339731605272968e-09,2.2809860952560303e-13,2.5904309320035339e-12,1.0431585049385734e-09,3.4300340565790331e-07,2.2724487062694481e-14,8.3646520071427533e-09,5.8385659073229325e-17,3.9057266898483377e-14,2.0806356804401823e-14,3.1836199533877083e-17,4.3178998208173567e-13,1.0665172637633385e-16,7.4522179915347313e-21,1.4499611053522105e-16,3.846475611132689e-19,7.0311198900065948e-19
4.800052175761863e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45023426539707917,0.11661971996527438,0.022790038643791279,1.8998885567465839e-15,1.805646572323354e-09,8.0608274563668807e-07,6.7970012735364615e-09,2.6507567382235955e-10,4.3498152203280989e-16,4.2726698488679667e-05,3.1587886906649063e-20,3.964981582507236e-05,7.7571553125211561e-15,2.9523241818965712e-12,3.3549920683928754e-17,2.9869978609186083e-19,2.0770338059126586e-07,2.6765216923537712e-14,0.0020071580634933171,6.2829915095070633e-05,2.6497853663448348e-06,1.1390271615792948e-08,2.4194764143670184e-10,5.6655325481698993e-09,2.3416844484951873e-13,2.605252820018121e-12,1.067551033957599e-09,3.4699388510991843e-07,2.313640594750107e-14,8.5183985742522203e-09,6.0504584404039348e-17,4.0258863600022687e-14,2.1333522111700586e-14,3.3116878772483094e-17,4.4275497018096657e-13,1.1072977146307046e-16,7.6784212029077414e-21,1.5110530587914183e-16,4.0520757745195258e-19,7.2624428221761025e-19
4.834986919552251e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45022127634510628,0.11660683256966101,0.022789844036946377,1.9831955724646507e-15,1.8658032329590778e-09,8.1758425240799646e-07,6.9679663784640988e-09,2.7090070040352448e-10,4.5646906009183245e-16,4.3039258592842281e-05,3.278277081157762e-20,3.9919817644151463e-05,7.9341119157510267e-15,3.070204934116971e-12,3.4710020350711631e-17,3.0836738090186072e-19,2.1295418614773965e-07,2.7572367550921106e-14,0.0020197286477658511,6.3213442552517791e-05,2.6803029643447273e-06,1.1590911343804847e-08,2.4371768147780466e-10,5.6970885815027664e-09,2.4036513821085115e-13,2.6200837424555821e-12,1.0923324830510668e-09,3.5100423858601183e-07,2.3552609621853295e-14,8.6736796785681814e-09,6.2682638245819886e-17,4.1488091542134653e-14,2.1870063075093317e-14,3.4439272685763739e-17,4.5390893185937546e-13,1.1493150171751309e-16,7.9097534820044314e-21,1.5742391889486342e-16,4.2670041140108097e-19,7.4996153111462928e-19
4.869921663342639e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45020831517732607,0.116593971745081,0.022789650080646758,2.0694892515694082e-15,1.927514033836333e-09,8.2916488508980141e-07,7.1419513983212384e-09,2.7681037859560178e-10,4.7885162030600781e-16,4.3351840895079431e-05,3.4013625539736958e-20,4.0189568731201772e-05,8.113765653460288e-15,3.1918970922847726e-12,3.5900960008332191e-17,3.1827562479881147e-19,2.1829654082508676e-07,2.8397712411845623e-14,0.0020322726153870164,6.3595570984172924e-05,2.7109284765037446e-06,1.1793358948176065e-08,2.4548782410790533e-10,5.7286412487006243e-09,2.4669055393462014e-13,2.6349238999543824e-12,1.117505909147106e-09,3.5503442973539061e-07,2.3973104041432184e-14,8.8304965700358503e-09,6.492092850865573e-17,4.2745374958761735e-14,2.2416072983933485e-14,3.5804415003848758e-17,4.6525355296457108e-13,1.1925970227122086e-16,8.1462923838801001e-21,1.6395745620469973e-16,4.4916079838752045e-19,7.7427401609135074e-19
4.904856407133027e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45019538184236774,0.11658113743517218,0.022789456776353228,2.158851821121647e-15,1.990807029712275e-09,8.4082462494664172e-07,7.3189861985014984e-09,2.8280531719177803e-10,5.0215952409219805e-16,4.3664445384915168e-05,3.5281260482804751e-20,4.0459069427957036e-05,8.2961376387568842e-15,3.3174944146603546e-12,3.7123306824385725e-17,3.2842870297924754e-19,2.2373124926789657e-07,2.9241525360454422e-14,0.0020447900227316259,6.3976296611792499e-05,2.7416607152768797e-06,1.1997608410433423e-08,2.472580694318673e-10,5.7601905382853932e-09,2.5314656773674169e-13,2.6497734952622281e-12,1.1430743579864133e-09,3.5908442219638873e-07,2.4397894908221179e-14,8.9888504649681043e-09,6.7220571106859248e-17,4.4031141420582844e-14,2.297164517642947e-14,3.7213356603796626e-17,4.7679051948479905e-13,1.2371719943993398e-16,8.3881160620916238e-21,1.7071152320997399e-16,4.7262447931789417e-19,7.9919211385334904e-19
4.939791150923415e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45018247628887781,0.11656832958369175,0.02278926412547835,2.2513670227249826e-15,2.0557105352726782e-09,8.5256345390480683e-07,7.4991006600960517e-09,2.8888612494482527e-10,5.2642388028490202e-16,4.3977072052051401e-05,3.6586497195114689e-20,4.0728320075138472e-05,8.4812489997570542e-15,3.4470922030141634e-12,3.837763335795409e-17,3.3883084069572677e-19,2.292591130167583e-07,3.0104082363479592e-14,0.0020572809260549223,6.4355615756621422e-05,2.7724984958177255e-06,1.2203653524983425e-08,2.4902841755551597e-10,5.791736439125357e-09,2.5973506652527905e-13,2.6646327332225983e-12,1.1690408639093176e-09,3.6315417959885598e-07,2.4826987672135296e-14,9.1487425469703364e-09,6.9582689791346682e-17,4.5345821837223713e-14,2.353687303359304e-14,3.8667165631737236e-17,4.885215175355897e-13,1.2830686101591557e-16,8.6353032690531705e-21,1.7769182492530471e-16,4.9712822095504513e-19,8.2472629728481976e-19
4.974725894713803e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45016959846552074,0.11655554813451603,0.02278907212938662,2.3471201230057819e-15,2.1222531239636233e-09,8.643813545435718e-07,7.68232467797601e-09,2.9505341056709794e-10,5.5167659905917337e-16,4.4289720886367184e-05,3.7930169487398285e-20,4.0997321012457204e-05,8.6691208795770788e-15,3.5807873135156996e-12,3.9664517544887141e-17,3.494863032566883e-19,2.3488093042330541e-07,3.0985661501636619e-14,0.0020697453814928221,6.4733524839128868e-05,2.8034406360766316e-06,1.2411487901728273e-08,2.5079886858561828e-10,5.8232789404342665e-09,2.6645794819949669e-13,2.679501820760902e-12,1.1954084496475007e-09,3.6724366556652889e-07,2.5260387532678561e-14,9.3101739678438098e-09,7.2008415979587023e-17,4.6689850459466054e-14,2.4111849973233235e-14,4.016692762379294e-17,5.0044823334691915e-13,1.3303159656007844e-16,8.8879333563920372e-21,1.8490416680700923e-16,5.2270983650850965e-19,8.5088713531377948e-19
