Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),CHOX(50),COX(47),CO2X(24),C2H6X(49),CH4OX(57)
9.375709132456263e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18007156434337304,0.09664553678959957,0.095262892660224585,5.4524768168756949e-10,2.7471422713427706e-06,1.6859194424996043e-10,2.2744564900985431e-07,6.3554935885301563e-10,6.9405308227563215e-27,7.7684938165728961e-11,2.0674839150741413e-33,4.3224681102649002e-17,5.9372996812942412e-24,9.2050919412666289e-12,4.1585446770356822e-25,3.8214502319678249e-23,3.2332061088638027e-16,1.6970152463717768e-28,0.0033526650585237383,0.0094692017203872342,1.2322641034068862e-07,3.1644893122082004e-08,1.4860637000424275e-07,7.8035053440220056e-14,3.502984247908817e-09,6.6688863988002459e-09,1.4351322942556463e-06,5.7022604524145796e-07,1.3766307765130195e-13,2.6559208043693688e-10,1.131882230085472e-12,2.5797577871794532e-12,3.1672656243956289e-13
9.409038471558804e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18004096637545222,0.096645994457797271,0.095247347364581264,5.5255662147845314e-10,2.767976061553134e-06,1.6889186485475464e-10,2.295958012288245e-07,6.422672461420792e-10,6.9948423521133424e-27,7.8217440661538675e-11,2.1339609399480879e-33,4.3288782106025023e-17,6.0636935683895903e-24,9.28784493934949e-12,4.199404080659926e-25,3.869529808033008e-23,3.2508489683331383e-16,1.7396145607157024e-28,0.0033521952383227245,0.0095002567788139633,1.2364302596186383e-07,3.1707017421437408e-08,1.4839040625444487e-07,7.8295686493413979e-14,3.4982503658757765e-09,6.6684296947036463e-09,1.444698803808967e-06,5.7312911621879752e-07,1.3840285363479812e-13,2.6807784274149453e-10,1.1427660098593853e-12,2.6073372769532611e-12,3.2045823419540964e-13
9.442367810661345e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.18001038596494456,0.096646453932131102,0.09523180988580783,5.5993566024488013e-10,2.7888795853091095e-06,1.6919020898511015e-10,2.3175723279760595e-07,6.4903054707298589e-10,7.0493660345676785e-27,7.8751527877053008e-11,2.2023149016335362e-33,4.3352408562579698e-17,6.1922902626729737e-24,9.37103144670949e-12,4.2405171461850697e-25,3.9180303903121166e-23,3.2685156265938939e-16,1.7831190132028202e-28,0.0033517235745121271,0.0095312960914059001,1.2405942383441347e-07,3.1769081005179038e-08,1.4817572750261009e-07,7.8556192948476029e-14,3.4935432157133501e-09,6.6679685826618771e-09,1.4542915269295593e-06,5.7603696316994817e-07,1.3914391425132613e-13,2.7057616745786368e-10,1.1537128459992e-12,2.6351024318173941e-12,3.2421832587037545e-13
9.475697149763886e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17997982304702326,0.096646915161676519,0.095216280216985541,5.6738520269185888e-10,2.8098527910400163e-06,1.6948698822226518e-10,2.3392995029762409e-07,6.5583939081931428e-10,7.1041020018146068e-27,7.9287197596076982e-11,2.2725914410280126e-33,4.3415563785298163e-17,6.3231196157509458e-24,9.454652191995248e-12,4.2818845773651688e-25,3.9669540838171032e-23,3.2862060246068114e-16,1.8275443485422873e-28,0.0033512501180487033,0.0095623196720915835,1.244756041072033e-07,3.1831084326237528e-08,1.4796232218727924e-07,7.8816572761411093e-14,3.4888625698760445e-09,6.6675031115986597e-09,1.4639104241328171e-06,5.7894957817480551e-07,1.3988625852971311e-13,2.7308705645758602e-10,1.1647228558031075e-12,2.6630537336639016e-12,3.2800693353385549e-13
9.505693554956173e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17995233132449917,0.09664733172788012,0.095202310186849076,5.7415040663016534e-10,2.8287882116309062e-06,1.6975276102826881e-10,2.3589505087991726e-07,6.6200639588047766e-10,7.1535459851360974e-27,7.9770651554518948e-11,2.3375226022198998e-33,4.3472003297236929e-17,6.4427998605146719e-24,9.5302827375489753e-12,4.3193333288767236e-25,4.011348910164132e-23,3.3021476318023242e-16,1.8683276897611779e-28,0.0033508225156333601,0.0095902274554134428,1.2484998042820672e-07,3.1886836163366702e-08,1.4777133675659681e-07,7.9050806390994208e-14,3.4846724611278458e-09,6.6670805029732025e-09,1.4725897779245682e-06,5.815750018432299e-07,1.4055546419901438e-13,2.7535760047214511e-10,1.1746859748128401e-12,2.6883694582404543e-12,3.3144114087949531e-13
9.53568996014846e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17992485367399708,0.096647749640153435,0.095188346472162635,5.8097334304245218e-10,2.8477799951664221e-06,1.700172838321207e-10,2.378693029797928e-07,6.682104889258118e-10,7.2031621231323889e-27,8.025538393697424e-11,2.4040833670659548e-33,4.352806614874376e-17,6.5643351386571558e-24,9.6062661348568653e-12,4.3569891973294709e-25,4.0560897024455143e-23,3.3181083781372008e-16,1.9098816509982994e-28,0.0033503935368705069,0.0096181225172522877,1.2522418072319273e-07,3.1942539877206225e-08,1.4758136534121881e-07,7.9284937448816725e-14,3.4805034769874958e-09,6.66665443459404e-09,1.4812902722385835e-06,5.842042755123085e-07,1.412257075508135e-13,2.7763832417764115e-10,1.1847004442578593e-12,2.7138367006458833e-12,3.3489859368786473e-13
9.565686365340746e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17989739005083699,0.096648168863882153,0.095174389067917212,5.8785430850238543e-10,2.8668281039716427e-06,1.7028056483315642e-10,2.398527111943009e-07,6.7445176366032691e-10,7.2529505130880095e-27,8.0741393134289108e-11,2.4723089702109805e-33,4.3583754699450614e-17,6.6877478116224433e-24,9.6826029129097424e-12,4.3948526935784969e-25,4.1011780009557881e-23,3.3340882213190384e-16,1.9522181564845052e-28,0.003349963216397953,0.0096460048676924245,1.2559820510131802e-07,3.1998195790679778e-08,1.4739239981479269e-07,7.9518965911279939e-14,3.4763554565119512e-09,6.6662249402261502e-09,1.4900118785526731e-06,5.8683739346970438e-07,1.4189698786862269e-13,2.7992922869736085e-10,1.1947663488758128e-12,2.7394558095063442e-12,3.3837936167626867e-13
9.592683130013804e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17987268474706938,0.096648547258533626,0.095161832795392184,5.9409703776070441e-10,2.8840195288449932e-06,1.7051646270908319e-10,2.4164561081449191e-07,6.8010077859549904e-10,7.297907420199183e-27,8.1179891760251018e-11,2.5351650858958668e-33,4.3633556304289063e-17,6.8004430257544861e-24,9.7516085903567719e-12,4.4291077836282201e-25,4.1420558619588123e-23,3.3484863732196874e-16,1.9910000577426083e-28,0.0033495748088289497,0.0096710881231600824,1.2593467672308837e-07,3.2048245509496504e-08,1.4722318423368199e-07,7.9729503850970663e-14,3.472640029233113e-09,6.6658354952384453e-09,1.4978793514870772e-06,5.8921048179203882e-07,1.4250202566932137e-13,2.8199974822934021e-10,1.20386971000171e-12,2.762643140761953e-12,3.4153204488533415e-13
9.619679894686862e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17984799073840146,0.096648926663860796,0.095149281626639257,6.0038722804878433e-10,2.9012565191544675e-06,1.7075136717799009e-10,2.4344593382410143e-07,6.8578005458801993e-10,7.3430040019853661e-27,8.1619422134273399e-11,2.5994253702241687e-33,4.3683058318935185e-17,6.9146937690442371e-24,9.8209013188177868e-12,4.4635318368490919e-25,4.1832175775740998e-23,3.3628999289935052e-16,2.0304344903919378e-28,0.003349185366114314,0.0096961610978672265,1.2627100602061927e-07,3.2098257002294149e-08,1.4705477111769785e-07,7.9939958701033846e-14,3.4689413393157669e-09,6.6654433262955434e-09,1.5057638814257444e-06,5.9158667523881959e-07,1.4310790192930786e-13,2.8407851578389489e-10,1.2130148635935827e-12,2.7859540185179419e-12,3.4470372046273437e-13
9.64667665935992e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1798233079938461,0.096649307056170836,0.095136735558028887,6.0672509657309187e-10,2.9185390473888584e-06,1.7098528406340165e-10,2.4525368344545645e-07,6.914896596467642e-10,7.3882403301689092e-27,8.2059983087505765e-11,2.6651168544463919e-33,4.3732262428174353e-17,7.0305167422669258e-24,9.8904814825230301e-12,4.4981252241977991e-25,4.2246642744835034e-23,3.3773288582895909e-16,2.0705304476592002e-28,0.0033487949119639093,0.0097212237991213379,1.2660719307388028e-07,3.2148230499863006e-08,1.4688715473101417e-07,8.0150330463246117e-14,3.4652592731421898e-09,6.6650484572406421e-09,1.5136654477443051e-06,5.9396596968464927e-07,1.4371461600244216e-13,2.8616553202552874e-10,1.2222018709455537e-12,2.8093886951796676e-12,3.4789443902407955e-13
9.673673424032979e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17979863648289648,0.096649688412237755,0.095124194585938293,6.131108608555292e-10,2.9358670860235623e-06,1.7121821914140111e-10,2.4706886286072508e-07,6.9722966168548619e-10,7.4336164767350874e-27,8.2501573452429004e-11,2.7322670062940568e-33,4.3781170305818895e-17,7.1479287734491315e-24,9.9603494652659092e-12,4.5328883161651331e-25,4.2663970805484091e-23,3.3917731309067943e-16,2.1112970191769843e-28,0.0033484034696207696,0.0097462762342163441,1.269432379629616e-07,3.2198166231638221e-08,1.4672032939540896e-07,8.0360619136298523e-14,3.461593718420113e-09,6.6646509114142032e-09,1.5215840298711187e-06,5.963483610160679e-07,1.4432216727583629e-13,2.8826079757073297e-10,1.2314307932153414e-12,2.8329474226041462e-12,3.5110425111918301e-13
9.700670188706037e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17977397617551683,0.096650070709293281,0.095111658706751395,6.1954473873264415e-10,2.9532406075211226e-06,1.7145017814115416e-10,2.4889147521217556e-07,7.0300012852295229e-10,7.4791325139306459e-27,8.2944192062853994e-11,2.8009037356558358e-33,4.3829783614802353e-17,7.2669468184247613e-24,1.0030505650406258e-11,4.5678214827737209e-25,4.3084171248114748e-23,3.4062327167928199e-16,2.1527433917169786e-28,0.0033480110618702538,0.0097713184104327427,1.2727914076807181e-07,3.2248064425365188e-08,1.4655428948979251e-07,8.0570824718904664e-14,3.4579445640696291e-09,6.6642507119184135e-09,1.5295196072868659e-06,5.9873384513148359e-07,1.449305551482775e-13,2.9036431298833548e-10,1.240701691418824e-12,2.8566304521010597e-12,3.5433320723205453e-13
9.727666953379095e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17974932704213314,0.096650453925017726,0.095099127916858775,6.2602694835485772e-10,2.9706595843317601e-06,1.7168116674542475e-10,2.5072152360243511e-07,7.088011278830697e-10,7.5247885142588465e-27,8.3387837753921007e-11,2.8710554003138115e-33,4.3878104007272532e-17,7.3875879613914436e-24,1.0100950420873515e-11,4.602925093575764e-25,4.3507255375024438e-23,3.420707586043299e-16,2.1948788499266771e-28,0.0033476177110490142,0.009796350335037755,1.2761490156953599e-07,3.2297925307447114e-08,1.4638902944936964e-07,8.0780947211032495e-14,3.4543116999678942e-09,6.6638478817049921e-09,1.5374721595244726e-06,6.0112241794103482e-07,1.4553977901946492e-13,2.9247607879984646e-10,1.2500146264105076e-12,2.8804380344337637e-12,3.5758135778089745e-13
9.754663718052153e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17972468905362429,0.096650838037531384,0.095086602212657523,6.3255770818566243e-10,2.9881239888938921e-06,1.719111905910845e-10,2.525590110947456e-07,7.1463272739501862e-10,7.570584550476539e-27,8.3832509362098291e-11,2.9427508117361946e-33,4.3926133124683518e-17,7.5098694154672723e-24,1.017168415916974e-11,4.6381995176506753e-25,4.3933234500402746e-23,3.4351977089008695e-16,2.2377127770692857e-28,0.0033472234390537819,0.0098213720152854726,1.2795052044779364e-07,3.23477491028112e-08,1.4622454376497336e-07,8.099098661291288e-14,3.4506950170813993e-09,6.6634424433866243e-09,1.5454416661689196e-06,6.0351407536641665e-07,1.4614983829723408e-13,2.9459609547980138e-10,1.2593696588911252e-12,2.904370419820289e-12,3.6084875311810635e-13
9.781660482725211e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17970006218131351,0.096651223025385827,0.095074081590551265,6.3913723700082119e-10,3.0056337936346608e-06,1.7214025526961472e-10,2.5440394071321932e-07,7.2049499459338105e-10,7.6165206955947795e-27,8.427820572518111e-11,3.0160192409242901e-33,4.3973872597886762e-17,7.6338085232478726e-24,1.0242707247372592e-11,4.6736451236026384e-25,4.4362119950297963e-23,3.4497030557542759e-16,2.2812546557667029e-28,0.0033468282673499885,0.009846383458416973,1.2828599748339676e-07,3.2397536034965561e-08,1.4606082698241102e-07,8.1200942925520472e-14,3.4470944073998846e-09,6.663034419377519e-09,1.5534281068569196e-06,6.0590881334071285e-07,1.4676073239448729e-13,2.9672436345610212e-10,1.2687668494157906e-12,2.9284278579343462e-12,3.6413544353026687e-13
9.808657247398269e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17967544639695954,0.096651608867555347,0.095061566046950069,6.4576575388758336e-10,3.0231889709704318e-06,1.7236836632760134e-10,2.5625631544309333e-07,7.26387996918271e-10,7.6625970228799484e-27,8.4724925682290751e-11,3.0908904243150905e-33,4.4021324047221016e-17,7.7594227573638539e-24,1.0314020067138389e-11,4.7092622795581686e-25,4.47939230625762e-23,3.4642235971374933e-16,2.3255140687456452e-28,0.0033464322169802314,0.0098713846716604933,1.2862133275700776e-07,3.2447286326006939e-08,1.4589787370166424e-07,8.1410816150442232e-14,3.4435097639461842e-09,6.6626238319000713e-09,1.5614314612766588e-06,6.0830662780829248e-07,1.4737246072962396e-13,2.9886088311035573e-10,1.2782062583904374e-12,2.9526105979063261e-12,3.6744147923815649e-13
9.862650776744385e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17962624798128485,0.096652383032802422,0.095036550180934612,6.5917062977766773e-10,3.0584353330415533e-06,1.7282174954671383e-10,2.5998341198512162e-07,7.3826647623653274e-10,7.7551705182853561e-27,8.5621431741698569e-11,3.2455623626032079e-33,4.4115369303603858e-17,8.0157471486471257e-24,1.0457516425895425e-11,4.7810127115840015e-25,4.5666327684831727e-23,3.49331014635013e-16,2.4162243334870341e-28,0.0033456375623481614,0.0099213564373329781,1.2929157834144377e-07,3.2546677866053959e-08,1.4557423631214378e-07,8.1830313346530519e-14,3.4363879528987541e-09,6.661795054303549e-09,1.5774888303202524e-06,6.1311147005653225e-07,1.4859841781514075e-13,3.0315867874969167e-10,1.2972119725554598e-12,3.0013529772350146e-12,3.7411178709521624e-13
9.916644306090501e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1795770935890659,0.096653160373213295,0.095011554586017483,6.7277409475392885e-10,3.0938628542415017e-06,1.7327138374156506e-10,2.6374032383476702e-07,7.5026870298630051e-10,7.8483056278998945e-27,8.6522018279769418e-11,3.4070140548421207e-33,4.4208281649640179e-17,8.278984992265918e-24,1.0602176280378328e-11,4.8534537490994316e-25,4.6550539306098001e-23,3.5224571236817433e-16,2.5099222637652562e-28,0.0033448396353523303,0.0099712873698765223,1.2996125784853512e-07,3.2645925471565145e-08,1.4525358945290791e-07,8.2249478225744257e-14,3.4293287482127206e-09,6.6609562840677844e-09,1.5936136118264653e-06,6.1792856988733236e-07,1.4982770501087902e-13,3.0748948453752102e-10,1.3163872816300352e-12,3.0505995400210273e-12,3.8086007713949442e-13
9.970637835436617e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1795279830092153,0.096653940734979765,0.094986579233703614,6.8657791264818256e-10,3.1294713135632484e-06,1.7371731171751813e-10,2.6752707349994562e-07,7.6239521330089219e-10,7.9420029469624979e-27,8.7426676057096293e-11,3.5755007636088247e-33,4.4300073678522335e-17,8.5492808074609822e-24,1.074800266897237e-11,4.9265883196866781e-25,4.7446649053806655e-23,3.5516642985428557e-16,2.6066882020166841e-28,0.0033440385899363581,0.01002117752666724,1.3063037192735472e-07,3.274503086901053e-08,1.4493589180318843e-07,8.2668310821913651e-14,3.4223313296979745e-09,6.6601076911776243e-09,1.6098056451315945e-06,6.2275789524965347e-07,1.5106031785965846e-13,3.1185330189417612e-10,1.3357326634925555e-12,3.1003522598497023e-12,3.8768674876860598e-13
9.999999999999998e-08,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.1795012945541791,0.096654366318119231,0.094973005900653371,6.9416928359761827e-10,3.1489113859101159e-06,1.7395827061156134e-10,2.6959887466319103e-07,7.6904207884665786e-10,7.9931925987535744e-27,8.792034275041141e-11,3.6701718077437812e-33,4.4349525163429252e-17,8.699284918048029e-24,1.0827795118187456e-11,4.9666517167509737e-25,4.7938988510244065e-23,3.5675726093328665e-16,2.6606273628616117e-28,0.0033436017181466037,0.010048291144486986,1.3099400503528181e-07,3.2798866184399342e-08,1.4476434850878445e-07,8.2895936269663232e-14,3.4185517196398002e-09,6.6596421549856912e-09,1.6186391910384663e-06,6.2538924614880329e-07,1.5173201820486342e-13,3.1424024233448352e-10,1.346324415874911e-12,3.1276214028118542e-12,3.9143219786098206e-13
1.0024631364782734e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17947891603684604,0.096654723970301962,0.094961624095594513,7.0058385220127698e-10,3.165260489873239e-06,1.7415957560681312e-10,2.7134368289039956e-07,7.7464654181458477e-10,8.0362630747213744e-27,8.8335395855382082e-11,3.7512857849998909e-33,4.4390757823527355e-17,8.8267812476625945e-24,1.0894998623602181e-11,5.0004193430677572e-25,4.8354748243528424e-23,3.5809314425840236e-16,2.7066041650891384e-28,0.0033432345740351905,0.01007102696488768,1.312989212285519e-07,3.2843995763040685e-08,1.4462110284395587e-07,8.3086811177878266e-14,3.4153948923870731e-09,6.6592494423275362e-09,1.6260647703739899e-06,6.275994142613945e-07,1.522962519884865e-13,3.1625013153106621e-10,1.3552485936673608e-12,3.1506131017087708e-12,3.9459220032788012e-13
1.007862489412885e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17942989247303509,0.096655509937155576,0.094936689143386627,7.147936870384873e-10,3.2012301619256198e-06,1.7459821688281908e-10,2.75190173325445e-07,7.8702322166674392e-10,8.1310866144176362e-27,8.9248168477403741e-11,3.9346406516752023e-33,4.4480346360655969e-17,9.1116351184091046e-24,1.1043167169821696e-11,5.0749497310347222e-25,4.9274928378514369e-23,3.6102583296687375e-16,2.8097538688982114e-28,0.0033424277298079929,0.010120835741530594,1.3196690640428865e-07,3.2942821836733521e-08,1.4430918283742629e-07,8.3504979345232496e-14,3.4085186461704289e-09,6.6583817010737202e-09,1.6423908284867493e-06,6.324530952058562e-07,1.5353550310660273e-13,3.2067997346099652e-10,1.3749355453342599e-12,3.2013840220199673e-12,4.0157682911076263e-13
1.0132618423474966e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17938091212459534,0.096656298499067733,0.094911774348869174,7.2920919564505368e-10,3.2373801083760047e-06,1.7503327637390998e-10,2.7906656554162659e-07,7.995257845059435e-10,8.2264741732677359e-27,9.0164984746976143e-11,4.1258453396465527e-33,4.4568851411214381e-17,9.4039933952849287e-24,1.1192511326902441e-11,5.1501823873814664e-25,5.0207281149258976e-23,3.6396447358466564e-16,2.9162227532842064e-28,0.0033416181938623175,0.01017060391340259,1.3263432810817706e-07,3.3041510751873648e-08,1.4400009280718088e-07,8.3922815384071625e-14,3.4017018154241814e-09,6.65750462783845e-09,1.6587836611906436e-06,6.3731890652832398e-07,1.5477806700392817e-13,3.2514282700835725e-10,1.3947939893474821e-12,3.2526669686705295e-12,4.0864103135930568e-13
1.0186611952821082e-07,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.17933197480385663,0.096657089524901221,0.094886879683922745,7.4383216134186998e-10,3.2737101077947787e-06,1.7546479427697734e-10,2.829728797002781e-07,8.1215476049407388e-10,8.3224263624420865e-27,9.1085835508915413e-11,4.3251884788683986e-33,4.4656284944340081e-17,9.7040092418775328e-24,1.1343034107920026e-11,5.2261202078371397e-25,5.1151898433125004e-23,3.669090439327134e-16,3.0260980070705861e-28,0.0033408060974698083,0.010220331537127621,1.3330118699521715e-07,3.3140064149234253e-08,1.436937945190915e-07,8.4340319362744002e-14,3.3949436386219022e-09,6.656618379950097e-09,1.6752431109871021e-06,6.4219681683267421e-07,1.5602393954937319e-13,3.2963869081918091e-10,1.414824394251127e-12,3.3044638810445893e-12,4.1578520226474322e-13
