Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),C2H4X(210),CHOX(53)
2.4248050810085777e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44234098447449949,0.088659254194975792,0.011077821445601139,0.0,0.0053065381126067256,0.035991219833741518,0.018119382480861309,8.6073047113831554e-05,6.808416584124371e-11,0.0027937042865251185,1.1735663609458443e-10,0.00047564320788388864,4.638090570362614e-09,2.4015815904230015e-05,1.5673686937802341e-09,1.0974634967248146e-10,2.3612168395894089e-05,2.1323877070309855e-05,0.0063615402689624467,1.3530840178105312e-05,0.00044395624150766181,8.6139053242288317e-08,7.6993653210870331e-09,4.887954110875711e-07,2.3801345626214178e-07,2.631607564970596e-07,0.00039264710457209191,0.0020314723537113093,1.5686139166724384e-08,0.00071958597906738914,3.3744730112906854e-05,5.6074925801917097e-08,2.411648304465887e-06,1.9455601469673003e-11
2.431613887623613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44233229972946869,0.088608413626158705,0.011055289241166374,0.0,0.0053103368075371089,0.036089211966887205,0.018160985453609991,8.6201649467152513e-05,6.8613727860110707e-11,0.0027961626122135954,1.1765404062177319e-10,0.00047580365679251893,4.6469670320988045e-09,2.3873917294594781e-05,1.5714973577467317e-09,1.1003903086781961e-10,2.3495928448819594e-05,2.1396844466881002e-05,0.006357763601728024,1.3451802865380615e-05,0.00044449434400596128,8.5740781421094819e-08,7.6904661150243538e-09,4.9148847947865197e-07,2.3817908181609222e-07,2.6484902117552422e-07,0.00039468066000635378,0.0020394814695140835,1.5720977956175645e-08,0.00072153308226807701,3.3860202016936299e-05,5.6202573448552064e-08,2.419909705896433e-06,1.9522828894884165e-11
2.4384226942386483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44232361469568526,0.08855762314193745,0.011032803745456551,0.0,0.0053141193437430435,0.036187075410938879,0.018202508460733888,8.6331736201982064e-05,6.9145426538877665e-11,0.0027986423927162467,1.1795456706959691e-10,0.00047596323294043434,4.6559161740137209e-09,2.3733162662472855e-05,1.5756186308919285e-09,1.1033166803886242e-10,2.3380576412103628e-05,2.1469925887623041e-05,0.0063539906470914242,1.3373438696981368e-05,0.00044503099954481997,8.5345307091409059e-08,7.681630757845973e-09,4.9419259614640276e-07,2.3834397633092013e-07,2.6654121711117522e-07,0.00039671634123759165,0.0020474884322156566,1.5755747656631086e-08,0.00072347753381624494,3.3975854349200414e-05,5.6329968538241202e-08,2.4281833096910296e-06,1.959001412699266e-11
2.4452315008536837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44231492950299761,0.088506882793658842,0.011010364859940131,0.0,0.0053178858160925343,0.036284810060922365,0.018243951628676869,8.6463307935248876e-05,6.9679259736037617e-11,0.0028011435765061292,1.1825822490056148e-10,0.00047612193938962113,4.6649380672648865e-09,2.3593543427932976e-05,1.5797325075928123e-09,1.1062426415022047e-10,2.3266104070134211e-05,2.1543122615960147e-05,0.0063502214104062685,1.3295740241883057e-05,0.00044556621316854781,8.4952604082800276e-08,7.6728587661379868e-09,4.9690772511432459e-07,2.3850814416842475e-07,2.6823731817170134e-07,0.0003987541168131462,0.0020554931421371617,1.5790448385205599e-08,0.00072541933196493096,3.4091689140756649e-05,5.6457111493172876e-08,2.4364692624601731e-06,1.9657156793759585e-11
2.452040307468719e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423062442807702,0.088456192632710637,0.010987972486283066,0.0,0.0053216363187062092,0.036382415813254076,0.018285315083995838,8.6596365268778205e-05,7.0215225278588854e-11,0.0028036661114994631,1.1856502362248972e-10,0.00047627977920047592,4.6740327825971008e-09,2.345505105849919e-05,1.5838389824138168e-09,1.1091682214027987e-10,2.3152503298015268e-05,2.1616435935887423e-05,0.0063464558970189999,1.321870016998816e-05,0.00044609998989211585,8.4562646532938003e-08,7.6641496574987601e-09,4.9963383007426251e-07,2.3867158965656361e-07,2.6993729815322184e-07,0.00040079395530585535,0.0020634954999642812,1.5825080259106184e-08,0.00072735847499667415,3.4207708423566092e-05,5.6584002735943888e-08,2.4447677108792069e-06,1.9724256525995568e-11
2.4588491140837543e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44229755915787883,0.088405552710515187,0.010965626526348559,0.0,0.0053253709449648089,0.036479892565740468,0.018326598953356501,8.6730908789239451e-05,7.07533209622326e-11,0.0028062099450599002,1.1887497278823367e-10,0.00047643675543183948,4.6832003903358717e-09,2.3317677069272864e-05,1.5879380501058911e-09,1.1120934492110346e-10,2.3039766060289108e-05,2.1689867131961154e-05,0.0063426941122683737,1.314231125048089e-05,0.00044663233470114264,8.4175408882694433e-08,7.6555029505552934e-09,5.0237087438993719e-07,2.3883431708978503e-07,2.7164113078264736e-07,0.00040283582531624415,0.0020714954067519282,1.5859643395627636e-08,0.00072929496122347615,3.4323914230478089e-05,5.6710642689544266e-08,2.4530788016871982e-06,1.979131295754908e-11
2.4656579206987897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44228887426270547,0.088354963078523086,0.010943326882196788,0.0,0.0053290897875165628,0.036577240217577744,0.018367803363529393,8.6866939068088974e-05,7.1293544551569924e-11,0.0028087750240028179,1.1918808199537329e-10,0.00047659287114103558,4.6924409603806922e-09,2.3181413023042857e-05,1.5920297056055776e-09,1.1150183537833554e-10,2.2927884409684951e-05,2.1763417489288984e-05,0.0063389360614849342,1.306656635017729e-05,0.0004471632525527182,8.3790865872178138e-08,7.646918164979437e-09,5.0511882110011953e-07,2.3899633072935512e-07,2.7334878971877294e-07,0.00040487969547361823,0.0020794927639298764,1.5894137912149615e-08,0.00073122878898676459,3.4440308595214692e-05,5.6837031777342982e-08,2.461402681685816e-06,1.9858325725279182e-11
2.472466727313825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44228018972313426,0.088304423788206923,0.010921073456084649,0.0,0.0053327929382844894,0.03667445866935122,0.018408928441385673,8.7004456661508693e-05,7.1835893780298466e-11,0.0028113612945996134,1.1950436088590031e-10,0.00047674812938389562,4.7017545621981993e-09,2.3046250530384208e-05,1.5961139440340866e-09,1.1179429637110947e-10,2.2816850485889281e-05,2.1837088293520042e-05,0.0063351817499905129,1.2991458431968385e-05,0.00044769274837489832,8.3408992535520937e-08,7.6383948215039402e-09,5.0787763292237929e-07,2.3915763480368183e-07,2.7506024855535077e-07,0.00040692553443884088,0.0020874874733066312,1.5928563926131468e-08,0.00073315995665735321,3.4556893552354998e-05,5.6963170423072747e-08,2.4697394977381929e-06,1.9925294469053267e-11
2.4792755339288604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44227150566654538,0.08825393489105493,0.010898866150465505,0.0,0.0053364804884735682,0.036771547823035031,0.018449974313893336,8.7143462110340434e-05,7.2380366351408856e-11,0.0028139687025820251,1.1982381914588943e-10,0.00047690253321480008,4.7111412648151757e-09,2.2912181249745698e-05,1.6001907606963631e-09,1.1208673073195881e-10,2.2706656514343187e-05,2.1910880830834814e-05,0.006331431183097736,1.2916980553194123e-05,0.00044822082706830164,8.3029764197864554e-08,7.6299324419383394e-09,5.1064727225595799e-07,2.393182335086328e-07,2.7677548082098794e-07,0.00040897331090437958,0.0020954794370758277,1.5962921555110841e-08,0.00073508846263540574,3.4673671137319152e-05,5.7089059050816344e-08,2.4780893967677758e-06,1.9992218831704897e-11
2.4860843405438957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44226282221981261,0.088203496438564816,0.010876704867988916,0.0,0.0053401525285778307,0.036868507581991262,0.018490941108113074,8.7283955940016582e-05,7.2926959937380725e-11,0.0028165971931464607,1.201464665051552e-10,0.00047705608568668735,4.7206011368114645e-09,2.2779196887526526e-05,1.6042601510801741e-09,1.1237914126673167e-10,2.2597294805056527e-05,2.1984796387935038e-05,0.0063276843661095152,1.2843125864214906e-05,0.00044874749350431504,8.2653156469024195e-08,7.6215305491847081e-09,5.1342770118604119e-07,2.3947813100785016e-07,2.7849445998414188e-07,0.00041102299359870633,0.0021034685578182914,1.59972109166963e-08,0.00073701430535039203,3.4790643386352371e-05,5.7214698084991626e-08,2.4864525257571664e-06,2.0059098459056708e-11
2.4922122664974276e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44225500774362714,0.088158145004075442,0.010856798983244639,0.0,0.0053434441777750925,0.036955660653807024,0.018527743716062136,8.7411673374141773e-05,7.3420705684333982e-11,0.0028189808145389567,1.2043958388503499e-10,0.00047719355752155474,4.7291776377427724e-09,2.2660431750809875e-05,1.6079162493747108e-09,1.1264229267419586e-10,2.2499574562388799e-05,2.2051426635112691e-05,0.0063243154413631627,1.277718388383614e-05,0.00044922028982217235,8.2316430203959213e-08,7.6140201685019443e-09,5.159392807401901e-07,2.3962144264177099e-07,2.8004472284911796e-07,0.00041286931203029744,0.0021106562555005823,1.6028013070764117e-08,0.00073874528542950389,3.4896086531869946e-05,5.7327560164289439e-08,2.4939907749911128e-06,2.0119251584611079e-11
2.4983401924509595e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44224719395554324,0.08811283450902084,0.010836930227858086,0.0,0.0053467234015165651,0.037042708770246409,0.018564482466339387,8.7540597170990058e-05,7.3916165804135585e-11,0.0028213814273048629,1.207352995055345e-10,0.00047733034445100557,4.7378135104032836e-09,2.2542532740733664e-05,1.6115663258423113e-09,1.1290542904129629e-10,2.2402516801590787e-05,2.2118158509677491e-05,0.0063209495621777594,1.2711736347442048e-05,0.00044969194964881727,8.1981789719393792e-08,7.6065580503517094e-09,5.1845954082777626e-07,2.3976419263628028e-07,2.8159797973424777e-07,0.0004147171264593805,0.0021178415012806573,1.6058760109396801e-08,0.00074047410591340519,3.500169049084862e-05,5.7440220726680842e-08,2.5015399668266042e-06,2.0179367935989445e-11
2.5038553258091383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44224016221015799,0.08807209009771344,0.010819080035289006,0.0,0.0053496641324548297,0.037120962282332026,0.018597492819981583,8.7657660318368077e-05,7.436354424702262e-11,0.0028235564725003809,1.2100367099544593e-10,0.00047745286893047706,4.745636599161769e-09,2.2437159254778861e-05,1.6148462435908668e-09,1.1314224055702805e-10,2.2315726745868216e-05,2.2178304864317801e-05,0.0063179228780425103,1.2653252340807759e-05,0.00045011547468200866,8.1682382404807328e-08,7.5998831229329565e-09,5.2073517339333188e-07,2.3989218988441152e-07,2.8299845473156392e-07,0.00041638141974486539,0.0021243060680872891,1.608638539144502e-08,0.00074202819699853884,3.5096872777666427e-05,5.7541443192124157e-08,2.508343684059553e-06,2.0233441001896631e-11
2.509370459167317e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442233131162593,0.088031378905112534,0.010801259808992032,0.0,0.0053525948977656678,0.037199130677195033,0.018630451591771211,8.7775701152313488e-05,7.4812308610957758e-11,0.0028257452173060522,1.2127415813295361e-10,0.0004775748420567205,4.7535078542772196e-09,2.2332478201715746e-05,1.6181212792559948e-09,1.1337904294018158e-10,2.2229464972033969e-05,2.2238534982550393e-05,0.0063148986667220051,1.259516147609274e-05,0.0004505380845244308,8.1384638219827477e-08,7.593246756995874e-09,5.2301779353385371e-07,2.4001973676092262e-07,2.8440132490509194e-07,0.00041804688984054439,0.0021307685410086111,1.6113966162181687e-08,0.00074358053715599685,3.5192187610792161e-05,5.7642502906154962e-08,2.5151564299103917e-06,2.028748389401056e-11
2.514885592525496e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44222610087902664,0.087990700958569215,0.010783469497700208,0.0,0.0053555157438808535,0.037277213906805266,0.018663358849431141,8.7894719914578305e-05,7.5262457587078396e-11,0.0028279476313412552,1.2154676619139133e-10,0.00047769626544891968,4.7614273110748848e-09,2.2228485289399291e-05,1.6213914308722277e-09,1.1361583761734981e-10,2.2143727588754316e-05,2.2298849549363247e-05,0.0063118769310079722,1.2537460326431823e-05,0.00045095978169977312,8.1088544861658989e-08,7.5866487017140664e-09,5.2530738036688571e-07,2.4014683540323591e-07,2.8580657601738097e-07,0.00041971352022040901,0.0021372288692347672,1.6141502484259992e-08,0.0007451311256211965,3.5287636074240841e-05,5.7743400095040423e-08,2.5219782826258108e-06,2.0341496431093149e-11
2.5204007258836748e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44221907142540812,0.087950056285424627,0.010765709050230426,0.0,0.0053584267169419775,0.037355211923728468,0.018696214660715409,8.8014716840092901e-05,7.571398985384249e-11,0.0028301636840051382,1.2182150046202815e-10,0.00047781714072568762,4.7693950046702797e-09,2.2125176246429275e-05,1.62465669655069e-09,1.1385262600346261e-10,2.2058510738501142e-05,2.2359249249944127e-05,0.0063088576736868573,1.2480145501616144e-05,0.00045138056872114465,8.0794090142157047e-08,7.5800887067670314e-09,5.2760391288257735e-07,2.4027348793560439e-07,2.8721419380783433e-07,0.00042138129437653137,0.002143687002133971,1.6168994420357992e-08,0.00074667996164207455,3.5383219252343667e-05,5.7844134985160067e-08,2.5288093204751674e-06,2.039547843314123e-11
2.5259158592418536e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44221204286745697,0.087909444913008186,0.010747978415483344,0.0,0.0053613278628027025,0.037433124681126043,0.018729019093407937,8.8135692156934167e-05,7.6166904077096157e-11,0.0028323933444781815,1.2209836625392245e-10,0.00047793746950506319,4.7774109699662406e-09,2.2022546822155573e-05,1.6279170744786142e-09,1.1408940950176371e-10,2.1973810597183971e-05,2.2419734769676723e-05,0.0063058408975396659,1.2423213647642298e-05,0.00045180044809023942,8.0501261985903517e-08,7.5735665223453111e-09,5.2990736994793537e-07,2.4039969646921254e-07,2.8862416399520396e-07,0.00042305019582074109,0.0021501428892527867,1.6196442033179743e-08,0.00074822704447906937,3.5478938229742014e-05,5.7944707803001438e-08,2.535649621750053e-06,2.044942972140771e-11
2.5314309926000324e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220501527066142,0.087868866868635265,0.010730277542443283,0.0,0.0053642192270310397,0.037510952132755335,0.018761772215321392,8.8257646086293155e-05,7.6621198910140776e-11,0.0028346365817237145,1.2237736889377132e-10,0.00047805725340453975,4.7854752416504129e-09,2.1920592786680426e-05,1.6311725629190746e-09,1.1432618950378925e-10,2.1889623373794295e-05,2.2480306794136778e-05,0.0063028266053417985,1.2366661446201784e-05,0.00045221942229693485,8.0210048427478977e-08,7.5670818991554971e-09,5.3221773030183321e-07,2.4052546310227865e-07,2.9003647227636809e-07,0.00042472020808444883,0.0021565964803182402,1.6223845385444666e-08,0.00074977237340511239,3.5574794091381317e-05,5.8045118775155888e-08,2.5424992647638493e-06,2.0503350118346729e-11
2.5369461259582113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219798870027643,0.087828322179605525,0.010712606380178138,0.0,0.0053671008549115509,0.03758869423296899,0.018794474094295851,8.838057884244177e-05,7.7076872993800609e-11,0.0028368933644894651,1.2265851372575835e-10,0.00047817649404105581,4.7935878541927369e-09,2.1819309930859079e-05,1.6344231602108564e-09,1.1456296738934633e-10,2.1805945310049062e-05,2.2540966009088261e-05,0.0062998147998629015,1.231048561426342e-05,0.00045263749382078535,7.9920437612144094e-08,7.5606345884254222e-09,5.3453497255578707e-07,2.4065078992015151e-07,2.9145110432581939e-07,0.00042639131471847977,0.0021630477252399258,1.6251204539889589e-08,0.00075131594770561083,3.5670787922504845e-05,5.8145368128313428e-08,2.5493583278512993e-06,2.0557239447603473e-11
2.54246125931639e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219096322132295,0.087787810873200853,0.010694964877839287,0.0,0.0053699727914475592,0.03766635093671411,0.018827124798197672,8.8504490632699038e-05,7.7533924956489809e-11,0.0028391636613091442,1.2294180611139803e-10,0.00047829519303098215,4.8017488418420982e-09,2.1718694066297661e-05,1.6376688647678993e-09,1.147997445264932e-10,2.1722772680035883e-05,2.2601713100479425e-05,0.0062968054838667105,1.2254682903578667e-05,0.00045305466513001686,7.9632417794387307e-08,7.55422434190916e-09,5.3685907520874956e-07,2.4077567899540507e-07,2.9286804580149381e-07,0.00042806349929586736,0.0021694965741089868,1.6278519559282225e-08,0.00075285776667843049,3.5766920808647534e-05,5.8245456089258449e-08,2.5562268893680559e-06,2.0611097534104896e-11
2.547976392674569e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44218393889858715,0.087747332976683232,0.010677352984661504,0.0,0.005372835081363333,0.037743922199532876,0.018859724394918228,8.8629381657396328e-05,7.7992353414279517e-11,0.0028414474405039723,1.2322725142937684e-10,0.00047841335199015752,4.8099582386236176e-09,2.1618741025349212e-05,1.6409096750788522e-09,1.1503652227151966e-10,2.1640101789872812e-05,2.2662548754438724e-05,0.0062937986601109032,1.2199250100264837e-05,0.00045347093868167848,7.9345977334819972e-08,7.5478509118917334e-09,5.3919001663590782e-07,2.4090013238794262e-07,2.9428728234124433e-07,0.00042973674541046453,0.002175942977201431,1.630579050640185e-08,0.00075439782963388012,3.5863193835629803e-05,5.8345382884866276e-08,2.5631050276902368e-06,2.0664924203973687e-11
2.55294001269693e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44217761805004491,0.087710931457785468,0.010661527554743875,0.0,0.0053754029311686774,0.037813663247812566,0.018889020391458216,8.8742620984985464e-05,7.8406114775890487e-11,0.002843514342857571,1.2348599743190283e-10,0.00047851923466217403,4.8173881134750359e-09,2.1529346574838157e-05,1.643822218589497e-09,1.1524962387325613e-10,2.1566123948843607e-05,2.2717377131225191e-05,0.0062910946518704158,1.2149674219166345e-05,0.0004538448193182574,7.9089521738301338e-08,7.5421460986783118e-09,5.4129369308823701e-07,2.4101176962487793e-07,2.9556654561672946e-07,0.00043124356098458674,0.00218174260789958,1.633029672890204e-08,0.00075578238433891441,3.5949960277987211e-05,5.8435179392131277e-08,2.5693036051428355e-06,2.0713341202801368e-11
