Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(45),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),C2H6X(49),CO2X(24),CH4OX(57),COX(47),CH3OO(75),SX(187),CH3OX(55),DME(215),DMEX(217),CH3OX(56),CH2OX(181),CHOX(183),C2H5X(48),C3H8X(54),C2H6O(121),SX(246)
4.618608862461765e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026877382996666577,0.095437619056614353,0.014805129046521415,0.00050188962008166553,0.0017517527917887501,8.5590705902336822e-13,5.9967441652623063e-06,0.00066567334466159569,6.3801383570555683e-23,9.2091001709046956e-06,1.3683477374384582e-07,2.1540777432776808e-12,1.5185536428202371e-09,0.0020113170616916712,1.8645041544663072e-18,1.2114513654579546e-19,8.8170056042982341e-12,1.6247351996249628e-10,0.00049124898379687861,0.16546306696183877,2.0989122747286827e-06,3.2734311885184171e-07,1.6724436610946715e-10,2.3334727599177753e-05,1.3989383372138785e-12,5.0634002706725842e-11,8.6242698632123719e-11,9.2134661676222159e-11,4.3557247109175214e-07,6.9225183396211029e-10,3.6106020503947325e-05,1.0643794760429098e-09,4.8083234187624917e-06,3.2517759687773528e-08,2.1894390653397813e-07,8.2411222018215858e-05,4.6102098447601269e-11,1.2951025606917473e-10,2.3100770618881983e-12,1.4949161250446901e-06,1.1758156767685478e-10,5.3578738501277997e-11,2.5152338506174766e-07,5.3887945660658231e-13
4.622719793243292e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026867389062012727,0.095435390940187673,0.014798463895777561,0.00050221634053158578,0.0017526870189575894,8.5706635985670903e-13,5.9962864728707369e-06,0.00066591492495921489,6.3909235138179753e-23,9.2098137326981937e-06,1.3690095938217618e-07,2.155241420973528e-12,1.5188243140888023e-09,0.0020128316323327271,1.8653811159487531e-18,1.2133726585292944e-19,8.8206950665198475e-12,1.6266679900900788e-10,0.00049105478552033822,0.16547323691049526,2.0981389503220558e-06,3.273787824228842e-07,1.6718706048232051e-10,2.3338417979062741e-05,1.3984256852035789e-12,5.0615398437759175e-11,8.6208056716801226e-11,9.2093333986485382e-11,4.3556852545588337e-07,6.9219036253015743e-10,3.6119795941061959e-05,1.0639024895883639e-09,4.8070846867834943e-06,3.2509381279292845e-08,2.1888862280296807e-07,8.2453134534076836e-05,4.6108393887966386e-11,1.2950684044365425e-10,2.3112090590351707e-12,1.4964405631583726e-06,1.1754962966830482e-10,5.3584722285770845e-11,2.5170690225790338e-07,5.3907211529047224e-13
4.626830724024819e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026857409675472059,0.095433163459527015,0.014791806687944649,0.00050254295005527764,0.0017536208236030202,8.5822607372205162e-13,5.9958287452455454e-06,0.00066615632841018457,6.4017156633539788e-23,9.2105260823837734e-06,1.3696710290605453e-07,2.1564044483076916e-12,1.5190947410551886e-09,0.0020143458135671718,1.86625733796498e-18,1.2152950034868556e-19,8.8243824100980769e-12,1.6286011715732963e-10,0.00049086086510868041,0.16548339204194285,2.0973666020408399e-06,3.274144158848388e-07,1.6712984130905391e-10,2.3342106209376866e-05,1.3979136775634619e-12,5.0596820666231607e-11,8.6173461549667074e-11,9.205206088105289e-11,4.3556458256798648e-07,6.9212901115903565e-10,3.6133563712843705e-05,1.0634261333525997e-09,4.8058464690195331e-06,3.2501006348630697e-08,2.1883337808703185e-07,8.2495021023644443e-05,4.6114682322634287e-11,1.2950343839774623e-10,2.3123413196296827e-12,1.4979650547718905e-06,1.1751773129191128e-10,5.3590699347734692e-11,2.518903666961495e-07,5.3926466074082456e-13
4.630941654806346e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026847444804932102,0.095430936614020231,0.01478515740600495,0.00050286944878423858,0.0017545542063046847,8.5938620006398055e-13,5.9953709822999896e-06,0.00066639755530251664,6.4125148014614959e-23,9.2112372221414754e-06,1.3703320438138435e-07,2.1575668260526175e-12,1.5193649242603274e-09,0.0020158596058263995,1.8671328212887746e-18,1.2172183994561464e-19,8.8280676381415511e-12,1.6305347437014512e-10,0.00049066722194902814,0.16549353238888617,2.0965952278758551e-06,3.2745001931192692e-07,1.6707270840130976e-10,2.3345792296180453e-05,1.3974023129723737e-12,5.0578268815138087e-11,8.6138913024733319e-11,9.2010842236073116e-11,4.3556064248062769e-07,6.9206777962536329e-10,3.6147323835792774e-05,1.0629504059238894e-09,4.8046087651546056e-06,3.2492634893653622e-08,2.1877817232781283e-07,8.2536881521646136e-05,4.6120963770083577e-11,1.2950004992737769e-10,2.3134738436724727e-12,1.4994895999038454e-06,1.1748587248228982e-10,5.3596669709244229e-11,2.5207377845038669e-07,5.3945709323435784e-13
4.635052585587873e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026837494418363982,0.0954287104030557,0.014778516032984444,0.00050319583684974782,0.0017554871676411618,8.6054673832752295e-13,5.994913183948992e-06,0.00066663860592362572,6.4233209239414878e-23,9.2119471541464956e-06,1.3709926387394263e-07,2.1587285549793635e-12,1.5196348642436723e-09,0.0020173730095412313,1.8680075666926207e-18,1.2191428455632869e-19,8.8317507537525172e-12,1.6324687061020278e-10,0.00049047385543010561,0.1655036579839449,2.0958248258229959e-06,3.2748559277806925e-07,1.6701566156898392e-10,2.3349476245503303e-05,1.3968915901123786e-12,5.0559741247854509e-11,8.6104411027851041e-11,9.1969677923727022e-11,4.3555670524586807e-07,6.9200666765671729e-10,3.6161076326362733e-05,1.0624753058944692e-09,4.8033715748724347e-06,3.24842669122264e-08,2.1872300546705771e-07,8.2578716062746323e-05,4.6127238248706348e-11,1.2949667502827008e-10,2.3146066311619617e-12,1.5010141985730821e-06,1.174540531741308e-10,5.3602633392262129e-11,2.5225713759440908e-07,5.3964941304667489e-13
4.6391635163693997e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026827558483844244,0.095426484826022492,0.014771882551964167,0.00050352211438281188,0.0017564197081896616,8.6170768795824983e-13,5.9944553501062518e-06,0.00066687948056017162,6.4341340265987574e-23,9.2126558805676857e-06,1.3716528144934744e-07,2.159889635856984e-12,1.5199045615428237e-09,0.0020188860251417391,1.8688815749473307e-18,1.2210683409351665e-19,8.8354317600251316e-12,1.6344030584033293e-10,0.00049028076494264422,0.16551376885963121,2.095055393884434e-06,3.2752113635701984e-07,1.6695870062795981e-10,2.3353158063364848e-05,1.3963815076699309e-12,5.0541239200452783e-11,8.6069955466225489e-11,9.1928567826868901e-11,4.3555277091591064e-07,6.9194567505873059e-10,3.617482120097099e-05,1.0620008318607618e-09,4.8021348978565096e-06,3.2475902402212186e-08,2.1866787744666518e-07,8.2620524681530148e-05,4.6133505776927368e-11,1.2949331369636172e-10,2.3157396820992673e-12,1.5025388507987626e-06,1.1742227330229924e-10,5.3608590418753719e-11,2.5244044420187783e-07,5.3984162045379695e-13
4.6432744471509266e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026817636969536776,0.095424259882310333,0.014765256946070804,0.00050384828151420831,0.0017573518285262711,8.6286904840219694e-13,5.993997480685607e-06,0.0006671201794981892,6.4449541052413097e-23,9.2133634035688589e-06,1.3723125717308433e-07,2.161050069453132e-12,1.5201740166938392e-09,0.0020203986530574008,1.8697548468223489e-18,1.2229948846993153e-19,8.8391106600468685e-12,1.6363378002343394e-10,0.00049008794987904418,0.16552386504836841,2.0942869300677188e-06,3.2755665012227691e-07,1.6690182539580587e-10,2.3356837755760981e-05,1.395872064335101e-12,5.0522764709911272e-11,8.6035546251759795e-11,9.1887511831226673e-11,4.3554883954261225e-07,6.918848016832907e-10,3.6188558475980813e-05,1.0615269824231786e-09,4.8008987337900077e-06,3.2467541361472143e-08,2.1861278820863729e-07,8.2662307412516669e-05,4.613976637308816e-11,1.294899659274681e-10,2.3168729964848787e-12,1.5040635566003021e-06,1.1739053280174172e-10,5.3614540810600242e-11,2.5262369834634221e-07,5.4003371573069251e-13
4.6473853779324536e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026807729843711069,0.095422035571309655,0.014758639198486205,0.00050417433837444264,0.0017582835292257199,8.6403081910594916e-13,5.993539575604743e-06,0.00066736070302295743,6.4557811556810041e-23,9.2140697253075117e-06,1.3729719111047916e-07,2.1622098565334722e-12,1.5204432302309167e-09,0.0020219108937169486,1.8706273830854281e-18,1.22492247598404e-19,8.8427874568971098e-12,1.6382729312248622e-10,0.00048989540963371135,0.16553394658247209,2.0935194323863166e-06,3.2759213414707371e-07,1.6684503568306562e-10,2.336051532866639e-05,1.3953632588013674e-12,5.0504315105422453e-11,8.6001183267320881e-11,9.1846509808115268e-11,4.3554491117719243e-07,6.9182404725757041e-10,3.6202288167716208e-05,1.0610537561875371e-09,4.7996630823558746e-06,3.2459183787865772e-08,2.185577376951239e-07,8.2704064290145432e-05,4.6146020055357841e-11,1.2948663171721409e-10,2.3180065743171783e-12,1.5055883159974324e-06,1.1735883160758179e-10,5.3620484589519266e-11,2.5280690010121761e-07,5.4022569915012418e-13
4.6514963087139805e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026797837074731608,0.095419811892411485,0.014752029292441848,0.00050450028509377233,0.0017592148108615086,8.6519299951659279e-13,5.9930816347819829e-06,0.00066760105141907395,6.4666151737331889e-23,9.2147748479355718e-06,1.3736308332671418e-07,2.1633689978620335e-12,1.5207122026865789e-09,0.0020234227475484498,1.8714991845028269e-18,1.226851113918344e-19,8.8464621536479443e-12,1.6402084510054412e-10,0.00048970314360286113,0.16554401349416129,2.0927528988592816e-06,3.2762758850441496e-07,1.6678833130248692e-10,2.3364190788035468e-05,1.394855089765886e-12,5.0485888344867659e-11,8.5966866402795989e-11,9.1805561632143567e-11,4.3554098587074751e-07,6.9176341149102851e-10,3.6216010292454924e-05,1.0605811517635838e-09,4.7984279432367727e-06,3.2450829679250635e-08,2.1850272584839499e-07,8.2745795348784128e-05,4.6152266841930044e-11,1.2948331106126576e-10,2.3191404155946458e-12,1.5071131290101634e-06,1.1732716965507631e-10,5.3626421777188532e-11,2.5299004953979801e-07,5.4041757098514758e-13
4.6556072394955075e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026787958631055105,0.095417588845007617,0.014745427211217407,0.00050482612180221154,0.0017601456740059416,8.6635558908170649e-13,5.9926236581321855e-06,0.00066784122497047451,6.4774561552166094e-23,9.2154787735996206e-06,1.3742893388683121e-07,2.164527494201323e-12,1.5209809345917158e-09,0.0020249342149793246,1.8723702518393714e-18,1.2287807976319149e-19,8.8501347533644011e-12,1.642144359207341e-10,0.00048951115118447031,0.16555406581556112,2.0919873275113241e-06,3.2766301326710017e-07,1.667317120756099e-10,2.3367864139806256e-05,1.3943475559302537e-12,5.0467489073603015e-11,8.5932595578762558e-11,9.1764667194744722e-11,4.3553706367448337e-07,6.9170289428819906e-10,3.6229724866428127e-05,1.0601091677646951e-09,4.7971933161150672e-06,3.2442479033482283e-08,2.1844775261083437e-07,8.2787500622730667e-05,4.6158506751020842e-11,1.2948000395541425e-10,2.3202745203184699e-12,1.5086379956587762e-06,1.1729554687960758e-10,5.3632352395295896e-11,2.5317314673525913e-07,5.4060933150913096e-13
4.6597181702770344e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026778094481236941,0.095415366428490356,0.01473883293814413,0.00050515184862951975,0.0017610761192300482,8.6751858724938852e-13,5.9921656455750547e-06,0.0006680812239603874,6.4883040959536469e-23,9.2161815044404019e-06,1.3749474285572244e-07,2.1656853463120657e-12,1.521249426475479e-09,0.0020264452964363017,1.8732405858583248e-18,1.2307115262551686e-19,8.8538052591039174e-12,1.644080655462595e-10,0.00048931943177839266,0.165564103578696,2.0912227163728612e-06,3.2769840850768444e-07,1.6667517781706938e-10,2.3371535389896456e-05,1.3938406559991254e-12,5.0449115374346962e-11,8.5898370689501904e-11,9.1723826372932886e-11,4.3553314463894909e-07,6.9164249540178132e-10,3.6243431905826301e-05,1.0596378028094135e-09,4.79595920067287e-06,3.2434131848414554e-08,2.1839281792495877e-07,8.2829180146208256e-05,4.6164739800645868e-11,1.294767103952453e-10,2.321408888487306e-12,1.5101629159638407e-06,1.1726396321670616e-10,5.3638276465359471e-11,2.5335619176065045e-07,5.4080098099286844e-13
4.6638291010585614e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026768244593930984,0.095413144642252867,0.014732246456604696,0.00050547746570519842,0.0017620061471035845,8.6868199346825648e-13,5.9917075970316546e-06,0.00066832104867133328,6.4991589917703044e-23,9.2168830425927756e-06,1.3756051029813052e-07,2.1668425549531841e-12,1.5215176788652868e-09,0.0020279559923454069,1.8741101873213791e-18,1.2326432989192515e-19,8.8574736739163695e-12,1.6460173394040051e-10,0.00048912798478635588,0.16557412681549022,2.0904590634800186e-06,3.2773377429848596e-07,1.6661872834098019e-10,2.3375204544204232e-05,1.3933343886807696e-12,5.0430764516582237e-11,8.5864191624849634e-11,9.1683039041952717e-11,4.3552922881441031e-07,6.9158221455394735e-10,3.6257131426799458e-05,1.0591670555206562e-09,4.794725596592066e-06,3.2425788121899675e-08,2.1833792173341913e-07,8.2870833953365536e-05,4.6170966008786761e-11,1.2947343037630894e-10,2.3225435200994342e-12,1.5116878899462193e-06,1.1723241860205338e-10,5.3644194008819354e-11,2.5353918468889559e-07,5.4099251970671318e-13
4.667940031840088e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026758408937886193,0.095410923485688831,0.014725667750031505,0.00050580297315849917,0.0017629357581950677,8.6984580718743229e-13,5.9912495124195892e-06,0.0006685606993851493,6.5100208384961183e-23,9.2175833901860099e-06,1.3762623627865341e-07,2.1679991208819269e-12,1.5217856922868798e-09,0.0020294663031319945,1.8749790569887215e-18,1.2345761147560168e-19,8.8611400008443199e-12,1.647954410665118e-10,0.00048893680961189893,0.16558413555777116,2.0896963668745757e-06,3.2776911071159881e-07,1.6656236346779056e-10,2.3378871608609515e-05,1.3928287526878502e-12,5.0412440218901055e-11,8.5830058294404628e-11,9.1642305089005227e-11,4.3552531625120391e-07,6.915220515982534e-10,3.627082344545471e-05,1.0586969245249296e-09,4.7934925035542818e-06,3.2417447851788109e-08,2.1828306397899085e-07,8.2912462078278928e-05,4.6177185393498774e-11,1.2947016389426932e-10,2.3236784151551487e-12,1.5132129176270542e-06,1.1720091297147036e-10,5.3650105047121597e-11,2.5372212559279538e-07,5.411839479219687e-13
4.672050962621615e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026748587481946823,0.095408702958192718,0.014719096801906757,0.00050612837111842311,0.0017638649530717779,8.710100278565442e-13,5.9907913916579533e-06,0.00066880017638298742,6.5208896319641398e-23,9.2182825493437264e-06,1.3769192086174396e-07,2.1691550448538392e-12,1.5220534672643207e-09,0.0020309762292207456,1.875847195619005e-18,1.2365099728980264e-19,8.8648042429229852e-12,1.649891868880223e-10,0.00048874590566037586,0.1655941298372692,2.0889346246039373e-06,3.2780441781890652e-07,1.6650608301741419e-10,2.3382536588975283e-05,1.3923237467366368e-12,5.0394144757437236e-11,8.5795970606124507e-11,9.1601624399401218e-11,4.355214069993355e-07,6.914620063708901e-10,3.6284507977856868e-05,1.058227408453365e-09,4.7922599212409043e-06,3.2409111035928704e-08,2.1822824460457604e-07,8.2954064554952535e-05,4.6183397972688667e-11,1.2946691094473661e-10,2.3248135736544903e-12,1.5147379990277672e-06,1.1716944626091988e-10,5.365600960161305e-11,2.5390501454502885e-07,5.4137526590804466e-13
4.676161893403142e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026738780195050969,0.095406483059159553,0.014712533595761669,0.00050645365971372963,0.0017647937322997822,8.7217465492572248e-13,5.990333234672967e-06,0.00066903947994532455,6.5317653680109173e-23,9.2189805221840328e-06,1.3775756411171223e-07,2.1703103276228306e-12,1.5223210043200147e-09,0.0020324857710356738,1.8767146039694191e-18,1.2384448724785449e-19,8.8684664031803826e-12,1.651829713684346e-10,0.00048855527233892843,0.16560410968561906,2.088173834720985e-06,3.2783969569206478e-07,1.6644988680381853e-10,2.3386199491144838e-05,1.3918193695459215e-12,5.0375871005890339e-11,8.5761928447650474e-11,9.156099684564557e-11,4.3551750110816067e-07,6.9140207853818416e-10,3.6298185040027568e-05,1.0577585059421651e-09,4.7910278493330712e-06,3.2400777672168579e-08,2.1817346355319882e-07,8.2995641417319188e-05,4.618960376404995e-11,1.2946367152311783e-10,2.3259489955948028e-12,1.5162631341700547e-06,1.1713801840649664e-10,5.3661907693471217e-11,2.5408785161815322e-07,5.4156647393160604e-13
4.6800370983179526e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026729548215960137,0.095404391026786828,0.014706353806050461,0.00050676019583542977,0.0017656688741015806,8.7327287245469782e-13,5.9899013157402245e-06,0.00066926490299295041,6.5420238289838487e-23,9.2196373880635303e-06,1.3781940550805463e-07,2.1713987786154238e-12,1.5225729830882243e-09,0.0020339084023785424,1.8775316060608221e-18,1.2402697753154765e-19,8.8719166671598122e-12,1.6536567937115409e-10,0.00048837581743515959,0.16561350409179773,2.0874575397659221e-06,3.2787292398464208e-07,1.6639698991811051e-10,2.3389650460328611e-05,1.3913444885350291e-12,5.0358665487589819e-11,8.5729879905414216e-11,9.1522747473402173e-11,4.3551382230715798e-07,6.9134569434192824e-10,3.6311071016868057e-05,1.0573170514557156e-09,4.7898668930127806e-06,3.239292531273413e-08,2.1812185875395585e-07,8.3034810787990557e-05,4.619544750855419e-11,1.2946063023649264e-10,2.327019552247596e-12,1.5177008654000475e-06,1.1710842818484984e-10,5.3667461683071282e-11,2.5426015714974721e-07,5.4174661740660351e-13
4.683912303232763e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.02672032877417797,0.095402299551827177,0.014700180867600813,0.0005070666349967606,0.0017665436475297006,8.7437145016508107e-13,5.9894693644818604e-06,0.00066949017240728378,6.5522884519924196e-23,9.2202932034170677e-06,1.3788121028620633e-07,2.1724866611287299e-12,1.5228247513354494e-09,0.0020353306929838232,1.8783479605247835e-18,1.242095602086016e-19,8.8753650864300366e-12,1.6554842166357116e-10,0.00048819660199590109,0.16562288572874462,2.0867420877607535e-06,3.2790612642266108e-07,1.6634416757682021e-10,2.3393099592850342e-05,1.3908701640437325e-12,5.0341485640723571e-11,8.5697871656823971e-11,9.1484545121465292e-11,4.3551014657774075e-07,6.9128941419024837e-10,3.6323950383170319e-05,1.0568761398368958e-09,4.7887063896906501e-06,3.2385076017133736e-08,2.1807028791073835e-07,8.3073957456041692e-05,4.6201285252189673e-11,1.294576009631188e-10,2.3280903429947736e-12,1.5191386444232547e-06,1.1707887238100941e-10,5.3673009966502733e-11,2.5443241670622194e-07,5.4192666363234572e-13
4.687787508147573e-05,0.066515776,0.80000000000000004,0.0,0.0,0.0,0.026711121843915303,0.09540020863377556,0.014694014766737783,0.00050737297730497259,0.0017674180530553138,8.7547038759750222e-13,5.9890373808366672e-06,0.00066971528842160949,6.5625592335576707e-23,9.220947970005279e-06,1.3794297849968568e-07,2.1735739757901682e-12,1.5230763094952329e-09,0.0020367526432050536,1.8791636679919042e-18,1.243922352065866e-19,8.8788116635097512e-12,1.6573119821529403e-10,0.00048801762552892232,0.16563225462272435,2.0860274770880601e-06,3.2793930306562544e-07,1.6629141962860001e-10,2.3396546893561837e-05,1.3903963950080667e-12,5.0324327343339838e-11,8.5665903624019154e-11,9.1446389689831713e-11,4.3550647396076356e-07,6.9123323786108191e-10,3.6336823152252367e-05,1.0564357699537886e-09,4.7875463390990088e-06,3.2377229783560119e-08,2.1801875097612525e-07,8.3113081449721359e-05,4.6207117009570742e-11,1.2945458369914713e-10,2.3291613678350727e-12,1.5205764712585244e-06,1.1704935094178504e-10,5.3678552561346587e-11,2.546046303480581e-07,5.4210661282957408e-13
