Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),CH3X(21),CH3OO(77),H2X(49),C2H4(47),CH2X(27),CHX(28),CX(26),C2H6X(52)
4.9580620732863105e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727433888651,0.11866996359613377,0.022821567657675575,0.0,4.5975184779573602e-41,9.3700891644390351e-19,0.0,3.1460533594443314e-28,0.0,4.3758871666859148e-11,5.0646823560820357e-55,4.3758826434995408e-11,1.0173099683348912e-37,1.0229014843023415e-49,0.0,0.0,5.2474801813827667e-33,9.3490596288870852e-43,2.3897894479662008e-09,7.0757415480917248e-11,2.8327330761447799e-13,2.8321840759125924e-13,1.0520981697139154e-19,1.9197661992331454e-26,2.7759511770379622e-47,5.4570180079925407e-18,1.4961860310347041e-19,1.8518100577882747e-20,1.3182746002441732e-36
6.374651238422642e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727363571138,0.11866996290075348,0.022821567647567383,0.0,1.1938195061660518e-40,1.536692206187735e-18,0.0,6.6322541188266579e-28,0.0,5.626142133664176e-11,2.0932032424549274e-54,5.6261347158643274e-11,2.7022276067535553e-37,3.38133318153602e-49,0.0,0.0,1.0879340269447982e-32,3.0896894897149639e-42,3.072586303785277e-09,9.0973809040085966e-11,3.6421131520456038e-13,3.6412119496957184e-13,1.7253021372738519e-19,3.9801551899265685e-26,1.126792318153368e-46,8.8785020817908166e-18,2.9971360033247634e-19,4.6735812783417279e-20,3.5016710309520643e-36
7.791240403558973e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727293253642,0.11866996220537322,0.022821567637459191,0.0,2.5556207958071293e-40,2.2863071822170742e-18,0.0,1.2008074979543476e-27,0.0,6.8763977733081559e-11,6.3997206172317508e-54,6.8763867373397413e-11,5.8601534478617129e-37,8.7094833829225648e-49,0.0,0.0,1.9519004503680597e-32,7.9282220171027763e-42,3.7553831009082493e-09,1.111901946952355e-10,4.4515062324558721e-13,4.4501641499675355e-13,2.5667235153394272e-19,7.1409341039299265e-26,3.3811998301488527e-46,1.3106629374700068e-17,5.2047657110194204e-19,9.7454307858779064e-20,7.5938704182383524e-36
9.207829568695303e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727222936146,0.11866996150999302,0.022821567627351002,0.0,4.830786720179695e-40,3.1858485758931375e-18,0.0,1.9685330454210686e-27,0.0,8.1266540855324774e-11,1.6392986011884629e-53,8.1266387079275758e-11,1.1168983749166649e-36,1.9257460492034181e-48,0.0,0.0,3.1821909290664956e-32,1.7393917057025908e-41,4.4381798393371845e-09,1.3140657073943716e-10,5.2609125957889392e-13,5.2590406864301424e-13,3.5763171626829246e-19,1.1641890533246499e-25,8.4576268307334423e-46,1.8122253218311303e-17,8.220063809310331e-19,1.7960683255769997e-19,1.4473334891902108e-35
1.2041007898967966e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727082301181,0.11866996011923281,0.022821567607134642,0.0,1.3470610742376985e-39,5.4347075800146241e-18,0.0,4.3469076856924045e-27,0.0,1.0627168727479926e-10,7.6989173619128857e-53,1.0627142496441553e-10,3.1441968118280406e-36,6.9951322363247562e-48,0.0,0.0,6.9844717186046994e-32,6.1736538754696955e-41,5.8037731401141518e-09,1.7183928767427305e-10,6.8797662343889343e-13,6.8765667955345006e-13,6.0998726476627108e-19,2.5552339988492574e-25,3.7474001924061584e-45,3.0447538717916589e-17,1.6969738288519072e-18,4.7673322939400972e-19,4.0744236222690298e-35
1.487418622924063e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726941666244,0.11866995872847283,0.022821567586918313,0.0,3.0329083459776558e-39,8.2832621610742293e-18,0.0,8.1282094252722946e-27,0.0,1.3127686058980426e-10,2.5249834978292091e-52,1.312764608140869e-10,7.1153366728513193e-36,1.9210370059228172e-47,0.0,0.0,1.3019825361739614e-31,1.6658367928493766e-40,7.1693662061189805e-09,2.1227194617211983e-10,8.4986763868531947e-13,8.4937903369687811e-13,9.295646614869997e-19,4.7632361502295038e-25,1.187021095876348e-44,4.5708597972954241e-17,2.9821038863428175e-18,1.0256811783056302e-18,9.2204753797621894e-35
1.770736455951329e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072680103134,0.11866995733771309,0.02282156756670202,0.0,5.9644772491119913e-39,1.1731509157017412e-17,0.0,1.3659661587723349e-26,0.0,1.5628206079499458e-10,6.7753539586757641e-52,1.562814946283009e-10,1.4036267246062145e-35,4.4508880662032636e-47,0.0,0.0,2.1840945412552255e-31,3.8084153097521221e-40,8.5349590373529405e-09,2.5270453184074273e-10,1.011764554254975e-12,1.01107113716835e-12,1.3163305071832713e-18,7.9903946105710599e-25,3.1049388294774684e-44,6.3758598025290317e-17,4.7199653043298204e-18,1.9299969578092644e-18,1.8189085576176159e-34
2.3373721220058617e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726519761638,0.11866995455619431,0.022821567526269567,0.0,1.8024638098671378e-38,2.0427089921579516e-17,0.0,3.132421688518962e-26,0.0,2.0629254185611865e-10,3.8216415496329467e-51,2.0629155615032597e-10,4.2565365125659974e-35,1.8234040103143888e-46,0.0,0.0,4.9991331046211179e-31,1.5492650014273485e-39,1.1266143995504658e-08,3.3356942868330746e-10,1.3355770573626078e-12,1.3343646147011369e-12,2.2913001594413725e-18,1.8289049939742265e-24,1.7332395721503309e-43,1.0771222524037061e-16,9.601296856031481e-18,5.267851190126179e-18,5.515933693912728e-34
2.904007788060394e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726238492086,0.11866995177467647,0.02282156748583735,0.0,4.2787959957702307e-38,3.1521449763099779e-17,0.0,6.0030044000425054e-26,0.0,2.563031304178851e-10,1.393582377766402e-50,2.5630160953049375e-10,1.0121560118028221e-34,5.3819426307041955e-46,0.0,0.0,9.5716747849783239e-31,4.563552968907376e-39,1.3997328014569602e-08,4.1443386672402905e-10,1.6594160281864887e-12,1.6575371581053249e-12,3.5346405866537133e-18,3.501741112100099e-24,6.3023926512793155e-43,1.6130777324531806e-16,1.6430599761296116e-17,1.1395900337690293e-17,1.3116360847009546e-33
3.470643454114926e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725957222695,0.11866994899315955,0.022821567445405415,0.0,8.6935032004014683e-38,4.5014589032435447e-17,0.0,1.0244910441764493e-25,0.0,3.0631382644030645e-10,3.9714832512810853e-50,3.0631165476880584e-10,2.0584099140989663e-34,1.3001309264159602e-45,0.0,0.0,1.6327053677831857e-30,1.1005137295121975e-38,1.6728511094547869e-08,4.9529773521080902e-10,1.9832832758319974e-12,1.9805888129933024e-12,5.0460981096029258e-18,5.973152195837844e-24,1.7906207321821789e-42,2.23642891417696e-16,2.5187370146871271e-17,2.1231627666503505e-17,2.667478141218907e-33
4.0372791201694585e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725675953465,0.11866994621164359,0.022821567404973819,0.0,1.5864535809582023e-37,6.0906507803433215e-17,0.0,1.6125139017679934e-25,0.0,3.5632462988342922e-10,9.6626768576065594e-50,3.5632169186526436e-10,3.7585210486964871e-34,2.7462633990064426e-45,0.0,0.0,2.5690299828132711e-30,2.3203357347467443e-38,1.9459693235439639e-08,5.761609234738561e-10,2.3071805014884071e-12,2.3035196249386958e-12,6.8254194521658648e-18,9.3986308865924125e-24,4.3339924799446623e-42,2.9390276488657112e-16,3.5783934241528204e-17,3.567215514131869e-17,4.8706739595657482e-33
5.170550452278524e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230725113415571,0.11866994064861446,0.02282156732411187,0.0,4.2747880264331915e-37,9.9886682525886385e-17,0.0,3.3869765134140036e-25,0.0,4.5634655887181949e-10,4.3923196159306476e-49,4.5634174163263548e-10,1.0134107637920878e-33,9.5631269721147078e-45,0.0,0.0,5.3942493751647001e-30,8.079589843042092e-38,2.4922054699964976e-08,7.3788481616035902e-10,2.955070861222468e-12,2.9490189024592743e-12,1.1186640798136451e-17,1.9734482548389957e-23,1.9677141043108169e-41,4.5542609199126469e-16,6.1998931443418837e-17,8.1614322379049758e-17,1.31330095387342e-32
6.303821784387589e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230724550878476,0.11866993508558905,0.022821567243251944,0.0,9.4360559729824287e-37,1.4846197135335711e-16,0.0,6.1375398066246146e-25,0.0,5.5636891706321772e-10,1.4313379804628524e-48,5.5636175883263589e-10,2.2376942730074119e-33,2.5688089969215223e-44,0.0,0.0,9.7732690567358004e-30,2.1700732452484119e-37,3.0384412408148075e-08,8.996046584188164e-10,3.6030983201220385e-12,3.5940353554894969e-12,1.6616280372758567e-17,3.5754761758031078e-23,6.4080258183148077e-41,6.406884313810827e-16,9.41125889947503e-17,1.553317665496344e-16,2.8999192031165307e-32
7.437093116496653e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723988342286,0.11866992952256744,0.022821567162394484,0.0,1.824293367354439e-36,2.0663237077124908e-16,0.0,1.0078112212973101e-24,0.0,6.5639170413790222e-10,3.7972669885365039e-48,6.5638174346529705e-10,4.326946744861288e-33,5.8319750376021188e-44,0.0,0.0,1.6046637241651786e-29,4.9227606256255934e-37,3.5846766359991545e-08,1.0613195636980951e-09,4.2512722905049117e-12,4.2385693487166465e-12,2.3112317009242007e-17,5.870530992157489e-23,1.6965067521404556e-40,8.4540077130728358e-16,1.3116175855308291e-16,2.6203370258275675e-16,5.6075470712605248e-32
8.570364448605718e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230723425807084,0.11866992395954956,0.022821567081539935,0.0,3.210740677068976e-36,2.7439787674851105e-16,0.0,1.54226094177869e-24,0.0,7.5641491977636652e-10,8.7693841867394323e-48,7.5640169553065187e-10,7.6161733595392723e-33,1.1778711273506783e-43,0.0,0.0,2.4554928496200841e-29,9.9304094095439381e-37,4.130911655549811e-08,1.2230286454868162e-09,4.8996005044529759e-12,4.8826212465790003e-12,3.0672733290294187e-17,8.9832056815966783e-23,3.903420167251041e-40,1.0660646696180937e-15,1.7228247146645089e-16,4.0603962544100347e-16,9.8703911654507753e-32
9.703635780714783e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230722863272943,0.11866991839653543,0.022821567000688742,0.0,5.267960228280948e-36,3.5175848493128129e-16,0.0,2.238493637957962e-24,0.0,8.5643856365935117e-10,1.8284278314525615e-47,8.5642161502873489e-10,1.2496855988395441e-32,2.1811384513900085e-43,0.0,0.0,3.5638715000308373e-29,1.8365079265648123e-36,4.6771462994670423e-08,1.3847310174077376e-09,5.5480892724492198e-12,5.526191413230856e-12,3.9295515706140235e-17,1.3038091548967596e-22,8.1040711130443584e-40,1.2998235908325236e-15,2.1674864030099175e-16,5.9088927564111106e-16,1.6195876551270976e-31
1.1970178444932913e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230721738208246,0.11866990727051845,0.022821566838998188,0.0,1.2166379040368927e-35,5.3526498944891117e-16,0.0,4.2018637183253535e-24,0.0,1.0564871348830163e-09,6.3853579699618295e-47,1.0564613563232235e-09,2.8863156821265136e-32,6.1925448052394697e-43,0.0,0.0,6.6895031959605301e-29,5.2013455886723588e-36,5.7696144604023048e-08,1.7081120869720702e-09,6.845568795777039e-12,6.8118880081698582e-12,5.9720143276266271e-17,2.4472847123770811e-22,2.8076938367576653e-39,1.797372951113441e-15,3.1338502726332699e-16,1.0945342568406879e-15,3.7407601348728304e-31
1.4010066842729229e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720725654572,0.11866989725711599,0.022821566693492598,0.0,2.2800025799216368e-35,7.3323604487495586e-16,0.0,6.7367599968775082e-24,0.0,1.2365323103827189e-09,1.6298622441215916e-46,1.2364970121085456e-09,5.40906583810345e-32,1.3554762770954913e-42,0.0,0.0,1.0725044058830392e-28,1.1365689151293385e-35,6.7528345205804298e-08,1.9991232132129825e-09,8.0138923229639842e-12,7.9673710703664311e-12,8.1715478756778177e-17,3.9236340258092898e-22,7.1303902289251495e-39,2.2703668895876605e-15,4.0681994481095869e-16,1.7116355170915035e-15,7.0105066204505359e-31
1.6049955240525544e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719713105744,0.11866988724372567,0.022821566548004768,0.0,3.92434275149196e-35,9.6229515438082659e-16,0.0,1.0128446937183548e-23,0.0,1.4165788684406349e-09,3.6669557039638862e-46,1.4165325623764579e-09,9.3100025809401185e-32,2.6694649161189539e-42,0.0,0.0,1.6124687380198588e-28,2.2356121830874953e-35,7.7360533637104501e-08,2.2900988228267933e-09,9.1827923630585182e-12,9.1212989739984726e-12,1.0712174147013524e-16,5.8990147629539428e-22,1.5987540749962414e-38,2.7599190923397238e-15,5.0451890357342361e-16,2.4928498966453681e-15,1.2066687814978302e-30
1.808984363832186e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230718700562289,0.11866987723034751,0.022821566402537276,0.0,6.3308051291319427e-35,1.2224422865317129e-15,0.0,1.4501636776058104e-23,0.0,1.5966268072035722e-09,7.4917385720719159e-46,1.5965680071271747e-09,1.5018716525107959e-31,4.8496948823069251e-42,0.0,0.0,2.3087047627464681e-28,4.0580946599913434e-35,8.7192709897939623e-08,2.581033753806713e-09,1.0352279385244336e-11,1.0273673832763189e-11,1.3592732682857096e-16,8.4460830767728313e-22,3.2584644562600606e-38,3.2610504730002474e-15,6.0522400203165789e-16,3.4441654768422483e-15,1.9466248405871627e-30
2.0129732036118176e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717688024707,0.11866986721698151,0.022821566257092692,0.0,9.704879470847613e-35,1.513677409143078e-15,0.0,1.9981032478807526e-23,0.0,1.776676124820809e-09,1.4188135311254963e-45,1.7766033463609116e-09,2.3022472488374189e-31,8.2678331598007309e-42,0.0,0.0,3.1810739242465977e-28,6.9142813057772888e-35,9.7024873988325692e-08,2.8719228470267061e-09,1.1522360826494337e-11,1.1424497757512691e-11,1.6812066942176349e-16,1.1637494293342583e-21,6.1601972803744106e-38,3.770132962604365e-15,7.080085194957826e-16,4.5698884758311565e-15,2.9840946225562577e-30
2.2169620433914492e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716675493521,0.11866985720362767,0.022821566111673609,0.0,1.4276530699693929e-34,1.8360004894648196e-15,0.0,2.6691327674643745e-23,0.0,1.9567268194441069e-09,2.5273459545782196e-45,1.9566385800778851e-09,3.3866510012034554e-31,1.3389318051741546e-41,0.0,0.0,4.2494376563847187e-28,1.1192619460504987e-34,1.0685702590827882e-07,3.1627609466088956e-09,1.2693041802138619e-11,1.2573772856240905e-11,2.0369024310702161e-16,1.5545902879025057e-21,1.0958860833255219e-37,4.2845715300131707e-15,8.122023105533057e-16,5.8730358352438239e-15,4.3897751396423158e-30
2.4209508831710807e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715662969234,0.11866984719028599,0.022821565966282591,0.0,2.0300277833148116e-34,2.1894114943291771e-15,0.0,3.4757206577489166e-23,0.0,2.1367788892277148e-09,4.2802126689942301e-45,2.1366737082783146e-09,4.8154217441196862e-31,2.0784103816934247e-41,0.0,0.0,5.5336573693084466e-28,1.7368625002060246e-34,1.1668916565781529e-07,3.4535429002977128e-09,1.3864325681487278e-11,1.3721501234076419e-11,2.4262456101264467e-16,2.0243962388810381e-21,1.8540971881429251e-37,4.8025442750871417e-15,9.1733600084812109e-16,7.3556509320810783e-15,6.2419081789450981e-30
2.828928562730344e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230713637943454,0.11866982716363907,0.022821565675595065,0.0,3.7844961044308677e-34,2.9894971435392957e-15,0.0,5.5454405403126476e-23,0.0,2.4968871469052911e-09,1.0877471080752606e-44,2.4967436481304144e-09,8.9764994403739428e-31,4.5256377357089394e-41,0.0,0.0,8.8291102504529243e-28,3.7801232414529225e-34,1.3635340864570386e-07,4.0349177811656869e-09,1.6208709464998227e-11,1.601232623327228e-11,3.3054167768399371e-16,3.2299643808835039e-21,4.7052317289770462e-37,5.8445352065135868e-15,1.1292531569680013e-15,1.0864021447295169e-14,1.163623555679931e-29
3.236906242289607e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230711612951463,0.11866980713704074,0.022821565385050667,0.0,6.486656637935668e-34,3.9139340869298702e-15,0.0,8.3069915032164294e-23,0.0,2.8570008831372299e-09,2.4381631007833157e-44,2.856813165918963e-09,1.5384535306539429e-30,8.8730816149347482e-41,0.0,0.0,1.322632330002595e-27,7.4086511339669668e-34,1.5601760295212364e-07,4.6160063576839456e-09,1.8555520236622537e-11,1.8296989538913779e-11,4.3178090558465748e-16,4.8385748480124832e-21,1.0536507383227047e-36,6.88989519033675e-15,1.3421908192209055e-15,1.5100803314471057e-14,1.9944003646566739e-29
3.64488392184887e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230709587997381,0.11866978711049107,0.022821565094669944,0.0,1.0428586328484574e-33,4.9627220532831428e-15,0.0,1.1860087259655889e-22,0.0,3.2171200832468614e-09,4.9662707020287845e-44,3.2168822616457158e-09,2.4731600890072879e-30,1.6061208687191549e-40,0.0,0.0,1.888418680393576e-27,1.3406116330354006e-33,1.7568174857720868e-07,5.1967675794587038e-09,2.0904760267318803e-11,2.0575507889184219e-11,5.4625175103235055e-16,6.9083471494022398e-21,2.1446919816623454e-36,7.9349970047849213e-15,1.5552178986539738e-15,2.0068583775636185e-14,3.2062891230672903e-29
4.0528616014081333e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230707563085298,0.11866976708399,0.022821564804473359,0.0,1.5941612991337432e-33,6.1358607702610389e-15,0.0,1.6304426821351557e-22,0.0,3.5772447325969738e-09,9.3820355963486045e-44,3.5769509353124231e-09,3.78025953652289e-30,2.7299641274054459e-40,0.0,0.0,2.596159070418059e-27,2.2779980759139504e-33,1.9534584552109475e-07,5.7771604889866238e-09,2.3256427281451588e-11,2.2847897976845559e-11,6.738643352719294e-16,9.4973993502790486e-21,4.0496495989120962e-36,8.9782431608122845e-15,1.7679064849510212e-15,2.5767422510349966e-14,4.9011114874223157e-29
4.4608392809673964e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230705538219285,0.11866974705753755,0.022821564514481352,0.0,2.3396298626571591e-33,7.4333499644688205e-15,0.0,2.1739694629419439e-22,0.0,3.937374816589694e-09,1.6677717529155905e-43,3.9370191869208388e-09,5.5475166720007558e-30,4.4099194930245563e-40,0.0,0.0,3.461742463877076e-27,3.6787912114938255e-33,2.1500989378391957e-07,6.3571442325114455e-09,2.5610514752704959e-11,2.5114176449379812e-11,8.1452939022825854e-16,1.2663848087150675e-20,7.196090449674632e-36,1.0019916745880616e-14,1.9803341857165748e-15,3.2194998435993333e-14,7.1927356293078791e-29
4.86881696052666e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230703513403442,0.11866972703113374,0.022821564224714274,0.0,3.3202509093050145e-33,8.8551893625388868e-15,0.0,2.8265560562358656e-22,0.0,4.2975103206664641e-09,2.8193116723294786e-43,4.2970870164727162e-09,7.871983597419041e-30,6.8305593153171043e-40,0.0,0.0,4.5010577830078025e-27,5.6965516642244674e-33,2.3467389336582261e-07,6.9366780714490409e-09,2.7967016212737206e-11,2.7374359909014661e-11,9.681582555946931e-16,1.6465808524644058e-20,1.2160917251680009e-35,1.1060279474548535e-14,2.1925793674360561e-15,3.9349016413202216e-14,1.0207095429981966e-28
5.276794640085923e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307014886418,0.11866970700477852,0.022821563935192447,0.0,4.5809476932970538e-33,1.0401378692087149e-14,0.0,3.5981679949366833e-22,0.0,4.65765123030801e-09,4.5688027928473772e-43,4.6571544239698061e-09,1.0860010192112696e-29,1.0213576649048684e-39,0.0,0.0,5.729993896535832e-27,8.515625081250238e-33,2.5433784426694503e-07,7.5157213946495441e-09,3.032592902171878e-11,2.9628464912765679e-11,1.134662875495241e-15,2.0961394309711553e-20,1.9701256932190108e-35,1.209791081974706e-14,2.4042723456634717e-15,4.7229316919433201e-14,1.4082207395607007e-28
5.684772319645186e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230699463938423,0.11866968697847192,0.022821563645936106,0.0,6.1705712587042925e-33,1.2071917680490264e-14,0.0,4.4987693794572941e-22,0.0,5.0177975310341273e-09,7.1425121418158245e-43,5.0172214094138512e-09,1.4627218705968661e-29,1.4821331365153333e-39,0.0,0.0,7.1644396328640913e-27,1.235406971991103e-32,2.7400174648742953e-07,8.0942337301993811e-09,3.2687249517549559e-11,3.1876507972686778e-11,1.3139557926151101e-15,2.6208717622889281e-20,3.0790322559060001e-35,1.3131850605772887e-14,2.6151608923228352e-15,5.5835167919169422e-14,1.8968141011710035e-28
6.092749999204449e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069743929734,0.11866966695221394,0.022821563356965398,0.0,8.1418933767147397e-33,1.3866806054103916e-14,0.0,5.538322898068432e-22,0.0,5.377949208403498e-09,1.082545748435088e-42,5.3772879728065887e-09,1.9298483131748404e-29,2.0960038258575191e-39,0.0,0.0,8.8202837929039839e-27,1.7466271660294766e-32,2.9366560002742098e-07,8.6721747559417592e-09,3.5050969997901141e-11,3.4118505556084888e-11,1.5059501431269878e-15,3.2265889227633379e-20,4.6653961429061686e-35,1.4162931970012406e-14,2.8254621980711751e-15,6.5163579914540599e-14,2.5026994945610965e-28
6.500727678763712e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230695414722549,0.1186696469260046,0.022821563068300414,0.0,1.0551610233692178e-32,1.5786043539089299e-14,0.0,6.7267898324852067e-22,0.0,5.7381062480136389e-09,1.5970571749469963e-42,5.7373541141497622e-09,2.500793435121831e-29,2.8982778141904018e-39,0.0,0.0,1.0713415146782096e-26,2.4145391074966154e-32,3.1332940488706565e-07,9.249504309320998e-09,3.7417082103530172e-11,3.6354474085579576e-11,1.7105596537794776e-15,3.9191018457052695e-20,6.8809668364185344e-35,1.5192286662655815e-14,3.0354689395376666e-15,7.521119457136625e-14,3.2432906462986298e-28
6.908705358322975e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069339021808,0.11866962689984385,0.022821562779961158,0.0,1.3460353572223721e-32,1.7829629862757866e-14,0.0,8.0741300524221662e-22,0.0,6.0982686355009258e-09,2.3009103764596494e-42,6.0974198334451122e-09,3.1898982470748337e-29,3.9292916171499613e-39,0.0,0.0,1.2859722415604018e-26,3.2726146704177283e-32,3.3299316106651188e-07,9.8261823985345106e-09,3.9785582068378764e-11,3.858442993906984e-11,1.9276986398184886e-15,4.7042213143473178e-20,9.9110316424079774e-35,1.6219020382648309e-14,3.2449485020694625e-15,8.5977210164371009e-14,4.1372083498367318e-28
7.316683037882238e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069136578789,0.11866960687373172,0.022821562491967512,0.0,1.693269062799364e-32,1.9997564752676815e-14,0.0,9.5903020247473758e-22,0.0,6.4584363565404906e-09,3.2462204103815101e-42,6.4574851306943749e-09,4.0124311721889763e-29,5.234816590509931e-39,0.0,0.0,1.5275094266754889e-26,4.3588167547342539e-32,3.5265686856590954e-07,1.0402169215757722e-08,4.2156466907191178e-11,4.0808389449875495e-11,2.157282000123031e-15,5.5877579601294125e-20,1.3979346100763068e-34,1.724189883092844e-14,3.4535831983057684e-15,9.7461255288734618e-14,5.2042801808160253e-28
7.724660717441502e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230689341435948,0.11866958684766821,0.022821562204339303,0.0,2.103711438453388e-32,2.2289847935482128e-14,0.0,1.1285262836972391e-21,0.0,6.8186093968459828e-09,4.4951922865572615e-42,6.8175500058992824e-09,4.9845853141426384e-29,6.8664053178388918e-39,0.0,0.0,1.7975419329064073e-26,5.715883619238718e-32,3.723205273854101e-07,1.0977425148267424e-08,4.4529729768454808e-11,4.3026368906996113e-11,2.3992252113956797e-15,6.5755222685763312e-20,1.9352904824345797e-34,1.8261406866809354e-14,3.6614989462225603e-15,1.0966080099514821e-13,6.465537276532382e-28
8.132638397000765e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230687317166191,0.11866956682165333,0.022821561917096229,0.0,2.5846034521366634e-32,2.4706479137067055e-14,0.0,1.3168968220851875e-21,0.0,7.1787877421693801e-09,6.1212313388312031e-42,7.1776144590615586e-09,6.123475994138273e-29,8.8816585859193788e-39,0.0,0.0,2.0976586212419854e-26,7.3915436227620575e-32,3.9198413752516701e-07,1.1551910786714945e-08,4.6905361090324452e-11,4.5238384555336927e-11,2.6534443235297475e-15,7.6733245867792492e-20,2.6346769275855015e-34,1.9279238416966832e-14,3.869129480305226e-15,1.2257180664302255e-13,7.9432113870172675e-28
8.540616076560028e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230685292982536,0.11866954679568706,0.022821561630257899,0.0,3.1435784527874238e-32,2.7247458084227557e-14,0.0,1.5251372553062827e-21,0.0,7.5389713783009942e-09,8.2102432615821927e-42,7.537678490182929e-09,7.4471421046414587e-29,1.1344512324554856e-38,0.0,0.0,2.429448349990849e-26,9.4387440497731324e-32,4.1164769898533535e-07,1.2125586933892206e-08,4.9283355286536503e-11,4.7444452595714369e-11,2.9198559576501506e-15,8.8869751202824922e-20,3.5329536384322788e-34,2.0295332953749313e-14,4.0764574576325792e-15,1.3619244231546906e-13,9.6607368882281236e-28
8.948593756119291e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230683268888883,0.1186695267697694,0.022821561343843767,0.0,3.7886639122033777e-32,2.9912784505070245e-14,0.0,1.7542428839733972e-21,0.0,7.8991602910695463e-09,1.0862155808012049e-41,7.8977420992651256e-09,8.9745497577872104e-29,1.4325643426859895e-38,0.0,0.0,2.7944999715076986e-26,1.1915981550839181e-31,4.3131121176607223e-07,1.2698414617428256e-08,5.1663711822422401e-11,4.9644589184751858e-11,3.1983773044866644e-15,1.0222283920524267e-19,4.6729602984595922e-34,2.1307397005861538e-14,4.2828953883768409e-15,1.5052368639043938e-13,1.1642755882044607e-27
