Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),COX(50),CHOX(53),H2OX(23),CO2X(24)
6.967129281478635e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33054603142866201,0.11294380019523538,0.022176249043249666,7.5645864367143829e-12,1.718289283490197e-11,1.0330456903126598e-06,2.9881608201238004e-06,5.1799579570078508e-16,9.5822005042578574e-21,6.8152731936727073e-09,3.1285341399236103e-31,9.5535960282479476e-09,1.9314320327648996e-23,7.7937962462990974e-19,3.2611443666681177e-17,1.1705000334085047e-19,3.0748283351187163e-14,2.8427176858809197e-23,0.0057229580095172605,0.0012876430946739783,5.7779472925966736e-10,1.070325408402636e-05,4.1601414717072327e-14,1.1702758444592737e-09,2.0520687158532595e-07,1.2519744754633612e-10,5.8841265556959522e-09,1.4446309356466045e-08,2.4336395764301325e-12,6.7584386834895227e-15,2.0993552629841558e-15,2.8852389927043522e-15
7.001162753458339e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305388835386196,0.11294281637279667,0.022173175133531911,7.6860589817533613e-12,1.7517768684673771e-11,1.0531240157538546e-06,3.0166629103442445e-06,5.2509483348212575e-16,9.8317180330537204e-21,6.8486585852584977e-09,3.2095247686946018e-31,9.6244055778726036e-09,1.9626655028270068e-23,7.96086122194938e-19,3.3184023378572017e-17,1.1881053119305647e-19,3.1262001330326887e-14,2.902088282943087e-23,0.0057239133424703392,0.0012937623714985877,5.8031035566248395e-10,1.0776290739366515e-05,4.179675598016211e-14,1.1777420256740589e-09,2.051122907804671e-07,1.2665240403386802e-10,5.9225906023945006e-09,1.4734575204547413e-08,2.4568004469502465e-12,6.8491858614168584e-15,2.131325291360342e-15,2.9179627307243527e-15
7.035196225438043e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33053176170490889,0.11294185720249351,0.022170101782569743,7.8089050339763932e-12,1.785746594962107e-11,1.0734676916513385e-06,3.0452868173759219e-06,5.3225839806208281e-16,1.0086294338197448e-20,6.8820559004156662e-09,3.2922243447232497e-31,9.6954445560494435e-09,1.9942601688466596e-23,8.1305976242595906e-19,3.3763808521522263e-17,1.2058779211230765e-19,3.1781350587727799e-14,2.9624167849548449e-23,0.0057248439002906461,0.0012998804088780336,5.8282555899803572e-10,1.0849280525004056e-05,4.1992192142050003e-14,1.1852021530576873e-09,2.0501878144617039e-07,1.2811484805508066e-10,5.9611566611480379e-09,1.5026782367740167e-08,2.4800597243709955e-12,6.9406281762224659e-15,2.1636279849746574e-15,2.9509145878299387e-15
7.069229697417747e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33052466534863623,0.11294092210367965,0.022167028989767038,7.933134130292464e-12,1.8202026083559788e-11,1.0940781361481987e-06,3.0740325371658333e-06,5.3948678430120936e-16,1.0345999502459419e-20,6.9154652440799664e-09,3.3766610142397897e-31,9.7667114467357192e-09,2.0262186576782839e-23,8.303032199175398e-19,3.4350851915338964e-17,1.2238185762576504e-19,3.2306353854994488e-14,3.023714245917833e-23,0.0057257502636482585,0.0013059972080086831,5.8534033833060956e-10,1.0922220465381356e-05,4.2187721964065102e-14,1.1926559204814676e-09,2.0492632409540177e-07,1.2958473456888301e-10,5.9998246568774843e-09,1.5322953602489747e-08,2.5034174001109868e-12,7.0327654748662574e-15,2.1962649948031814e-15,2.9840951998221953e-15
7.103263169397451e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33051759390449414,0.11294001050931031,0.022163956754538621,8.0587558339562148e-12,1.8551490541907565e-11,1.1149567493657292e-06,3.1029000651073073e-06,5.4678028716206927e-16,1.0610904004897234e-20,6.9488867201393277e-09,3.462863263967536e-31,9.8382047177689356e-09,2.058543605603887e-23,8.4781917575724498e-19,3.4945206333310343e-17,1.2419279925800303e-19,3.2837033611070028e-14,3.0859918000782992e-23,0.005726632999611808,0.0013121127700655383,5.8785469273592076e-10,1.0995107621262995e-05,4.2383344197192598e-14,1.2001030259775792e-09,2.0483489972392923e-07,1.3106201830794706e-10,6.0385945158564883e-09,1.5623111400837037e-08,2.5268734651241563e-12,7.1255975745042799e-15,2.2292379655820526e-15,3.0175052022656129e-15
7.137296641377155e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305105468204419,0.11293912186562365,0.022160885076310033,8.1857797345570628e-12,1.8905900778380079e-11,1.1361049132608058e-06,3.1318893960553757e-06,5.5413920170993659e-16,1.0881078715975613e-20,6.9823204314311672e-09,3.5508599238926785e-31,9.9099228212417608e-09,2.0912376583197667e-23,8.6561031738733893e-19,3.5546924498007006e-17,1.2602068853065441e-19,3.3373412081742245e-14,3.1492606622143791e-23,0.0057274926619671025,0.0013182270962027384,5.9036862130115185e-10,1.1067939090029443e-05,4.2579057582559105e-14,1.2075431717596253e-09,2.0474448979584007e-07,1.3254665379256703e-10,6.0774661656746112e-09,1.5927277987757224e-08,2.5504279099129818e-12,7.2191242631272715e-15,2.2625485357887788e-15,3.0511452304866873e-15
7.17133011335686e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33050352355739404,0.11293825563182949,0.022157813954517252,8.3142154480081833e-12,1.9265298241724252e-11,1.1575239914901879e-06,3.1610005243417271e-06,5.6156382311348135e-16,1.1156594892671671e-20,7.0157664797398104e-09,3.6406801700462885e-31,9.9818641938772598e-09,2.1243034709223293e-23,8.8367933846776695e-19,3.6156059077125308e-17,1.2786559696206519e-19,3.3915511239214322e-14,3.2135321279229487e-23,0.0057283297915283185,0.0013243401875540489,5.9288212312498222e-10,1.1140712005956694e-05,4.2774860851917239e-14,1.214976064241422e-09,2.0465507622948551e-07,1.3403859534444269e-10,6.1164395352009202e-09,1.6235475318603474e-08,2.5740807245413521e-12,7.3133453001977008e-15,2.2961983376265941e-15,3.0850159195707872e-15
7.205363585336563e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33049652358891507,0.11293741127980546,0.022154743388606447,8.4440726165354397e-12,1.9629724372489766e-11,1.1792153292817351e-06,3.1902334437892258e-06,5.6905444664543944e-16,1.1437524173616885e-20,7.049224965794001e-09,3.7323535272984589e-31,1.0054027257404335e-08,2.1577437078930394e-23,9.020289387404604e-19,3.6772662679373762e-17,1.2972759606696025e-19,3.446335280173913e-14,3.2788175739060354e-23,0.0057291449164418619,0.0013304520452333385,5.9539519731761318e-10,1.1213423540481801e-05,4.2970752728128772e-14,1.2224014140541128e-09,2.045666413838508e-07,1.3553779710038211e-10,6.1555145545472126e-09,1.6547725076655657e-08,2.5978318986470382e-12,7.4082604172866018e-15,2.3301889970117687e-15,3.1191179043576642e-15
7.239397057316267e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048954640092243,0.11293658829380032,0.022151673378033785,8.5753609086661645e-12,1.9999220599839842e-11,1.2011802533125427e-06,3.2195881477260253e-06,5.7661136768326764e-16,1.1723938574247858e-20,7.0826959892645302e-09,3.8259098721645497e-31,1.0126410418933254e-08,2.1915610430825024e-23,9.2066182389499784e-19,3.739678785040285e-17,1.3160675735611763e-19,3.5016958233316641e-14,3.3451284582567589e-23,0.0057299385524831265,0.0013365626703350456,5.9790784300078312e-10,1.1286070902454421e-05,4.3166731925646492e-14,1.2298189360616633e-09,2.0447916804534344e-07,1.3704421302591825e-10,6.1946911550313933e-09,1.6864048670774282e-08,2.6216814214538349e-12,7.5038693187160187e-15,2.364522133563919e-15,3.1534518194375355e-15
7.273430529295971e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33048259149139619,0.11293578617014408,0.022148603922265114,8.7080900192177457e-12,2.037382833840236e-11,1.2234200715939807e-06,3.2490646289992545e-06,5.8423488170978278e-16,1.2015910481931238e-20,7.1161796487619406e-09,3.9213794356234728e-31,1.0199012071331154e-08,2.2257581596936966e-23,9.3958070543565583e-19,3.8028487068778893e-17,1.3350315233605321e-19,3.5576348743454159e-14,3.4124763207447661e-23,0.0057307112033463071,0.0013426720639346337,6.004200593077755e-10,1.1358651338374297e-05,4.3362797150994464e-14,1.2372283493747883e-09,2.0439263941499509e-07,1.3855779692883323e-10,6.2339692691414465e-09,1.7184467233159907e-08,2.6456292817833341e-12,7.6001716822036083e-15,2.3991993605992276e-15,3.188018299146882e-15
7.307464001275675e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33047565837009496,0.11293500441696497,0.022145535020775819,8.8422696692859828e-12,2.0753588985162393e-11,1.2459360733636218e-06,3.2786628799883068e-06,5.9192528431378834e-16,1.2313512651064905e-20,7.1496760418343638e-09,4.018792805947981e-31,1.027183059359744e-08,2.2603377502643561e-23,9.5878830054988576e-19,3.8667812742002651e-17,1.354168525087138e-19,3.6141545286988523e-14,3.4808727831011536e-23,0.0057314633609274,0.0013487802270890357,6.0293184538342071e-10,1.143116213261474e-05,4.3558947103246367e-14,1.2446293773633845e-09,2.0430703909606909e-07,1.4007850247258656e-10,6.2733488304998305e-09,1.7509001617217995e-08,2.6696754680663389e-12,7.6971671595076499e-15,2.4342222851265817e-15,3.2228179775635129e-15
7.34149747325538e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33046874655827896,0.11293424255391313,0.022142466673050545,8.9779096062332416e-12,2.1138543916397215e-11,1.2687295289840469e-06,3.3083828926177248e-06,5.9968287119068337e-16,1.2616818198176715e-20,7.1831852649654476e-09,4.1181809315468826e-31,1.0344864351238913e-08,2.2953025166485199e-23,9.7828733197824952e-19,3.9314817202573338e-17,1.3734792937117965e-19,3.6712568563969997e-14,3.5503295493028268e-23,0.0057321955056005985,0.0013548871608370875,6.0544320038409234e-10,1.1503600607632183e-05,4.375518047450206e-14,1.2520217476675005e-09,2.0422235108206586e-07,1.4160628318964126e-10,6.3128297738283921e-09,1.7837672395529243e-08,2.6938199683539506e-12,7.7948553770743853e-15,2.4695925078466041e-15,3.2578514885016013e-15
7.375530945235084e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33046185558843971,0.11293350011189064,0.022139398878582978,9.115019603676434e-12,2.1528734484654703e-11,1.2918016898484923e-06,3.3382246583696947e-06,6.0750793814305679e-16,1.2925900597031428e-20,7.2167074135723973e-09,4.2195751238191671e-31,1.0418111696644574e-08,2.3306551699972584e-23,9.980805278858428e-19,3.9969552704098949e-17,1.3929645441537516e-19,3.7289439019606902e-14,3.6208584058562924e-23,0.0057329081064881899,0.0013609928661999541,6.0795412347769498e-10,1.1575964124161749e-05,4.395149595036171e-14,1.2594051922068798e-09,2.0413855974511674e-07,1.431410924946829e-10,6.3524120349139522e-09,1.817049985792546e-08,2.7180627703283151e-12,7.8932359366873754e-15,2.5053116231535052e-15,3.2931194655067191e-15
7.409564417214788e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33045498500403597,0.11293277663278797,0.022136331636875669,9.2536094614747657e-12,2.1924202015776137e-11,1.3151537882933351e-06,3.3681881682961567e-06,6.1540078108126715e-16,1.3240833673742365e-20,7.2502425820041315e-09,4.3230070600199413e-31,1.0491570969459985e-08,2.366398430738591e-23,1.0181706217352473e-18,4.0632071417453276e-17,1.4126249912778774e-19,3.7872176844270804e-14,3.692471222080851e-23,0.0057336016217241458,0.0013670973441815403,6.1046461384364799e-10,1.1648250081399019e-05,4.4147892210397547e-14,1.2667794471891392e-09,2.0405564982475805e-07,1.4468288369772726e-10,6.3920955505746474e-09,1.8507504009670698e-08,2.7424038613130309e-12,7.9923084161177664e-15,2.5413812191397843e-15,3.3286225418506365e-15
7.443597889194492e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3304481343592352,0.11293207166922656,0.022133264947439824,9.3936890057172635e-12,2.2324987805964338e-11,1.3387870375173591e-06,3.3982734130305488e-06,6.2336169602400479e-16,1.3561691601883766e-20,7.2837908635395309e-09,4.4285087861381548e-31,1.0565240496961054e-08,2.4025350285565876e-23,1.0385603521610274e-18,4.1302425426980482e-17,1.4324613498919583e-19,3.8460801973561177e-14,3.7651799503911589e-23,0.0057342764987115234,0.0013732005957688982,6.1297467067286296e-10,1.1720455917167922e-05,4.4344367928623284e-14,1.2741442531165974e-09,2.0397360641707481e-07,1.4623161001711218e-10,6.4318802586270157e-09,1.8848704569747633e-08,2.7668432282832549e-12,8.0920723697755542e-15,2.5778028776036891e-15,3.3643613505260644e-15
7.477631361174196e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33044130321866222,0.11293138478430739,0.022130198809795023,9.5352680887100983e-12,2.2731133118897898e-11,1.3627026315077939e-06,3.4284803827991727e-06,6.3139097909884269e-16,1.3888548897606612e-20,7.3173523503858261e-09,4.5361127197860527e-31,1.0639118594427152e-08,2.4390677023696965e-23,1.0592524628458143e-18,4.1980666726747666e-17,1.4524743347440323e-19,3.9055334088429086e-14,3.8389966265791491e-23,0.0057349331743738498,0.0013793026219326196,6.1548429316771598e-10,1.179257910807492e-05,4.4540921773960247e-14,1.2814993547917824e-09,2.0389241496420495e-07,1.4778722459236724e-10,6.4717660978539021e-09,1.9194120969248808e-08,2.7913808578754766e-12,8.1925273293617456e-15,2.6145781740594371e-15,3.4003365242413649e-15
7.5116648331539e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33043449115715295,0.11293071555136559,0.022127133223469139,9.6783565889636533e-12,2.3142679182892528e-11,1.3869017449730786e-06,3.458809067432225e-06,6.3948892654276537e-16,1.42214804147638e-20,7.3509271336770819e-09,4.6458516531002727e-31,1.0713203565513492e-08,2.4759992003082819e-23,1.0802497023979919e-18,4.2666847216846229e-17,1.4726646605198237e-19,3.9655792615359398e-14,3.9139333700952668e-23,0.0057355720754006002,0.0013854034236272226,6.179934805420148e-10,1.1864617169649483e-05,4.4737552410701043e-14,1.2888445013216694e-09,2.0381206124419362e-07,1.4934968049695928e-10,6.5117530079732052e-09,1.9543772349872656e-08,2.8160167363970028e-12,8.2936728045213121e-15,2.651708677750129e-15,3.4365486954153463e-15
7.545698305133604e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33042769775951414,0.11293006355373073,0.022124068187998048,9.8229644111794107e-12,2.3559667188110183e-11,1.4113855332823009e-06,3.4892594563744649e-06,6.4765583470268919e-16,1.4560561340048391e-20,7.384515303472801e-09,4.7577587556545647e-31,1.0787493702622624e-08,2.5133322796913976e-23,1.1015548242310207e-18,4.3361018699742749e-17,1.4930330418402376e-19,4.0262196726610395e-14,3.9900023843290285e-23,0.0057361936184869384,0.0013915030017915286,6.2050223202096238e-10,1.1936567656471007e-05,4.4934258498969588e-14,1.2961794461206439e-09,2.0373253136118677e-07,1.5091893075090784e-10,6.5518409296075076e-09,1.9897677562523679e-08,2.8407508498351387e-12,8.3955082834960976e-15,2.6891959516633601e-15,3.4729984961719626e-15
7.579731777113308e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33042092262028905,0.11292942838449248,0.022121003702925503,9.9691014862366004e-12,2.3982138283816836e-11,1.4361551324112885e-06,3.5198315386955627e-06,6.5589200003596153e-16,1.4905867188146214e-20,7.4181169487566382e-09,4.8718675773840361e-31,1.0861987287274926e-08,2.5510697070028074e-23,1.1231705864444223e-18,4.4063232876679626e-17,1.5135801932589397e-19,4.0874565340510363e-14,4.0672159568888339e-23,0.0057367982105678336,0.0013976013573490276,6.2301054684111136e-10,1.2008428162282204e-05,4.5131038695177868e-14,1.3035039469122433e-09,2.0365381173595512e-07,1.5249492833326632e-10,6.5920298042545786e-09,2.0255855166016631e-08,2.8655831838660884e-12,8.4980332337780103e-15,2.7270415525494375e-15,3.5096865583351421e-15
7.613765249093012e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33041416534352802,0.11292880964627222,0.022117939767802904,1.0116777771178631e-11,2.4410133575689578e-11,1.4612116588952861e-06,3.5505253031001165e-06,6.6419771911084701e-16,1.5257473796903989e-20,7.4517321574352496e-09,4.9882120515209002e-31,1.0936682590478078e-08,2.5892142578662554e-23,1.1450997517064453e-18,4.4773541344126484e-17,1.5343068292599906e-19,4.1492917121810505e-14,4.1455864598810659e-23,0.0057373862490466953,0.0014036984912082402,6.2551842425032119e-10,1.2080196320089067e-05,4.5327891652479213e-14,1.3108177657296716e-09,2.0357588909673626e-07,1.5407762619446575e-10,6.63231957425877e-09,2.061832342588404e-08,2.8905137238635678e-12,8.6012471027620012e-15,2.7652470309421996e-15,3.5466135134236788e-15
7.647798721072716e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33040742554256514,0.11292820695099964,0.022114876382189154,1.0266003249199315e-11,2.4843694123173789e-11,1.48655620978818e-06,3.5813407379373569e-06,6.7257328860699707e-16,1.5615457322515519e-20,7.4853610163372305e-09,5.1068264975416249e-31,1.1011577873095333e-08,2.6277687170200181e-23,1.1673450871384383e-18,4.5491995590282742e-17,1.5552136642555567e-19,4.2117270482092987e-14,4.2251263501883986e-23,0.0057379581220186405,0.0014097944042630655,6.2802586350770604e-10,1.215186980224755e-05,4.5524816021217621e-14,1.3181206689151291e-09,2.0349875047038671e-07,1.5566697726851645e-10,6.6727101827833124e-09,2.0985100313286704e-08,2.9155424549071606e-12,8.7051493183983528e-15,2.8038139311823891e-15,3.5837799926461527e-15
7.68183219305242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3304007028397995,0.11292761991969473,0.022111813545650453,1.0416787929628889e-11,2.5282860936891024e-11,1.5121898626282087e-06,3.6122778312105485e-06,6.8101900531590364e-16,1.5979894234728762e-20,7.5190036112122071e-09,5.2277456241254628e-31,1.1086671386212514e-08,2.6667358782907256e-23,1.1899093642009545e-18,4.6218646991631814e-17,1.5763014125836847e-19,4.2747643580233982e-14,4.3058481697473333e-23,0.0057385142084885573,0.0014158890973931255,6.3053286388357959e-10,1.2223446320537047e-05,4.5721810449373172e-14,1.3254124271179641e-09,2.0342238317383169e-07,1.5726293448506384e-10,6.7132015737835064e-09,2.1356203504026467e-08,2.9406693617903997e-12,8.8097392898445869e-15,2.8427437914435214e-15,3.621186626896042e-15
7.715865665032124e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33039399686648163,0.11292704818225487,0.022108751257760156,1.0569141847919808e-11,2.5727674976098238e-11,1.5381136754101044e-06,3.643336570586097e-06,6.895351661413383e-16,1.6350861312076345e-20,7.5526600267300047e-09,5.3510045321242534e-31,1.116196137150366e-08,2.7061185445664891e-23,1.2127953585816018e-18,4.6953546809547705e-17,1.5975707885061319e-19,4.3384054322920284e-14,4.3877645458249214e-23,0.0057390548785840184,0.0014219825714640972,6.3303942465939757e-10,1.2294923626220744e-05,4.5918873583003205e-14,1.3326928152916659e-09,2.0334677480580457e-07,1.5886545078129552e-10,6.7537936919807843e-09,2.1731650377660664e-08,2.965894429028602e-12,8.915016408115936e-15,2.8820381437602161e-15,3.658834046746835e-15
