Time (s),Volume (m^3),N2,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(56),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(57),CHOX(61),CO2X(24),COX(58),H2OX(23)
9.463290366861384e-08,0.09977366400000001,0.80000000000000004,0.0,0.27709577245214839,0.095819819801989017,0.095969736461154087,1.9068434826475444e-10,1.8749452521300026e-10,7.8196661448328704e-06,1.1123721953970625e-05,1.56668582974633e-14,9.4079489851967044e-15,2.4737077043267312e-10,1.5656674926249604e-30,6.4447824102654918e-10,2.2625945821272047e-21,1.294473715648713e-17,8.9803227201004607e-18,1.1866129936024878e-21,1.4777868762468137e-14,8.8810873673819261e-24,0.0041688677011059733,0.0080492984658839337,2.9510414869203305e-09,7.2132592228399214e-10,2.9400625148323847e-05,8.3448690367460935e-14,4.098634399980458e-09,7.768750505814351e-08,1.0359489234832965e-07,9.7297511348265115e-08,1.6081224473428932e-13,2.987382362983293e-14,4.5077926855179824e-12,1.9928850151629803e-14
9.470789563371418e-08,0.09977366400000001,0.80000000000000004,0.0,0.27708977316703604,0.095819868024035901,0.095966707930879178,1.9118606802057368e-10,1.8811766100860059e-10,7.8416023833694007e-06,1.1140847447134765e-05,1.5702750628216165e-14,9.4293355487934865e-15,2.4774130394549443e-10,1.5752344854409075e-30,6.4553990993328131e-10,2.2711978019547634e-21,1.2988001872289086e-17,9.0065196150393758e-18,1.1898296883782846e-21,1.4812507423217529e-14,8.9219577547527703e-24,0.0041688022341536393,0.0080553382833741163,2.9532393429273095e-09,7.2248512959482251e-10,2.9425162338654808e-05,8.3521856980855804e-14,4.1020459321447265e-09,7.7685655038483623e-08,1.0370966564961534e-07,9.7575196226230557e-08,1.6112825783722489e-13,2.9929992948328556e-14,4.5146350870204071e-12,1.9983336331199748e-14
9.478288759881452e-08,0.09977366400000001,0.80000000000000004,0.0,0.27708377448326699,0.095819916350110113,0.095963679627302123,1.9168872982276354e-10,1.8874225990037933e-10,7.8635728447966012e-06,1.1157985355822532e-05,1.5738696417785199e-14,9.4507534553894395e-15,2.4811208943143114e-10,1.5848522197220774e-30,6.46601987315814e-10,2.2798267937526385e-21,1.3031368331775727e-17,9.0327676579104165e-18,1.1930527321427997e-21,1.4847195111123978e-14,8.9629834839226793e-24,0.0041687366507111231,0.0080613776350012736,2.9554370346341889e-09,7.2364476599157079e-10,2.9449680051565345e-05,8.359501351292222e-14,4.1054547796788479e-09,7.7683805981766114e-08,1.0382448694681439e-07,9.7853321917806172e-08,1.6144454958070722e-13,2.998622643934537e-14,4.521482229255389e-12,2.0037922015412166e-14
9.485787956391486e-08,0.09977366400000001,0.80000000000000004,0.0,0.27707777640009301,0.095819964779538191,0.095960651550391546,1.9219233474369607e-10,1.8936832364352688e-10,7.8855775217097505e-06,1.1175135678565751e-05,1.5774695701947917e-14,9.4722027247702315e-15,2.4848312682575038e-10,1.5945209233788221e-30,6.4766447173240476e-10,2.2884816135829847e-21,1.307483666184487e-17,9.05906689284442e-18,1.1962821326495021e-21,1.4881931840584784e-14,9.0041650200462124e-24,0.0041686709514533868,0.0080674165208296841,2.9576345620499813e-09,7.2480483209163043e-10,2.9474178296164514e-05,8.3668165536844226e-14,4.1088609419540879e-09,7.7681957887270595e-08,1.0393935623043675e-07,9.8131888316225443e-08,1.6176111975764874e-13,3.0042524093135945e-14,4.5283341113011119e-12,2.0092607536743071e-14
9.492537233250516e-08,0.09977366400000001,0.80000000000000004,0.0,0.27707237863812978,0.095820008453837369,0.095957926474945901,1.9264638642573194e-10,1.8993303491043289e-10,7.905410979002618e-06,1.1190581581838702e-05,1.5807140825135047e-14,9.4915338987408304e-15,2.4881727580878152e-10,1.6032665245277704e-30,6.4862105453137408e-10,2.2962930807929268e-21,1.3114045363134819e-17,9.0827800099561854e-18,1.1991940345308252e-21,1.4913236839499301e-14,9.041362002768101e-24,0.0041686117236542676,0.0080728511198704164,2.959612196263225e-09,7.2584926115558708e-10,2.9496210078525407e-05,8.3734006399169372e-14,4.111924191534075e-09,7.7680295424379775e-08,1.0404277960626961e-07,9.8382974790193476e-08,1.6204627091034294e-13,3.0093246778397843e-14,4.534504856814728e-12,2.014191033985887e-14
9.499286510109547e-08,0.09977366400000001,0.80000000000000004,0.0,0.27706698136150498,0.09582005221082493,0.095955201583051805,1.931012036853054e-10,1.9049893540764094e-10,7.9252721393072536e-06,1.1206037538237312e-05,1.5839629333985335e-14,9.5108905070007817e-15,2.4915162873791991e-10,1.6120537634815805e-30,6.4957796481327057e-10,2.3041255551526601e-21,1.3153336774886043e-17,9.1065346605101071e-18,1.2021110973127505e-21,1.4944581584151781e-14,9.0786859072402813e-24,0.0041685524030753464,0.0080782853417129975,2.961589697415378e-09,7.268940367346315e-10,2.9518226105849343e-05,8.3799842681599081e-14,4.1149852684931647e-09,7.7678633736403757e-08,1.0414624183654741e-07,9.8634418070416591e-08,1.6233164745544349e-13,3.0144021476517495e-14,4.5406794401806303e-12,2.0191294150982879e-14
9.506035786968577e-08,0.09977366400000001,0.80000000000000004,0.0,0.27706158456968077,0.095820096050017622,0.095952476874686402,1.9355678730509193e-10,1.9106602641381345e-10,7.9451609970986696e-06,1.1221503546691526e-05,1.5872161254562519e-14,9.5302725639583664e-15,2.4948618556592032e-10,1.6208828081282308e-30,6.5053520153098541e-10,2.3119790776849422e-21,1.3192710989594216e-17,9.1303308766344374e-18,1.2050333266539816e-21,1.4975966084964403e-14,9.1161370746642326e-24,0.0041684929902009813,0.0080837191864042077,2.9635670655132978e-09,7.2793915904722375e-10,2.9540226385035164e-05,8.3865676952905385e-14,4.1180441731559882e-09,7.7676972822079918e-08,1.0424974291436713e-07,9.8886218077218316e-08,1.6261724930299007e-13,3.0194848183653376e-14,4.5468578607438906e-12,2.0240759078107317e-14
9.512785063827608e-08,0.09977366400000001,0.80000000000000004,0.0,0.27705618826212158,0.095820139970934498,0.095949752349826875,1.9401313806805616e-10,1.9163430920723825e-10,7.9650775468121918e-06,1.1236979606131387e-05,1.5904736612924615e-14,9.5496800840169872e-15,2.4982094624552069e-10,1.6297538269085834e-30,6.5149276363865459e-10,2.3198536894610157e-21,1.3232168099748454e-17,9.1541686904439303e-18,1.2079607282152583e-21,1.5007390352336251e-14,9.1537158469074798e-24,0.0041684334855131289,0.0080891526539907943,2.9655443005638731e-09,7.2898462742945616e-10,2.9562210923062835e-05,8.3931509195850801e-14,4.1211009064916961e-09,7.7675312679523453e-08,1.0435328283282654e-07,9.9138374730345719e-08,1.6290307636985446e-13,3.0245726918378698e-14,4.5530401178403336e-12,2.0290305233796663e-14
9.519534340686639e-08,0.09977366400000001,0.80000000000000004,0.0,0.277050792438294,0.09582018397309712,0.095947028008450397,1.9447025675745238e-10,1.9220378506589437e-10,7.9850217828437043e-06,1.1252465715487013e-05,1.5937355435123949e-14,9.5691130815751636e-15,2.5015591072944144e-10,1.6386669888178329e-30,6.524506500916616e-10,2.3277494316006277e-21,1.3271708197830796e-17,9.1780481340398766e-18,1.2108933076593518e-21,1.503885439664339e-14,9.1914225665043922e-24,0.004168373889491356,0.0080945857445194752,2.9675214025740807e-09,7.3003044121592521e-10,2.9584179726992827e-05,8.3997339382657923e-14,4.1241554694807703e-09,7.7673653306857759e-08,1.0445686158502517e-07,9.939088794897235e-08,1.6318912857328977e-13,3.0296657700533434e-14,4.5592262108267457e-12,2.0339932658377276e-14
9.526283617545669e-08,0.09977366400000001,0.80000000000000004,0.0,0.27704539709766718,0.095820228056029355,0.095944303850534124,1.9492814415682433e-10,1.9277445526739269e-10,8.0049936995497944e-06,1.1267961873688594e-05,1.5970017747207157e-14,9.5885715710265195e-15,2.504910789703863e-10,1.6476224634068921e-30,6.5340885984664134e-10,2.3356663452720392e-21,1.3311331376317556e-17,9.2019692395101815e-18,1.2138310706510684e-21,1.5070358228238937e-14,9.2292575766569879e-24,0.0041683142026128512,0.0081000184580369509,2.9694983715509063e-09,7.3107659974721482e-10,2.9606132803965654e-05,8.4063167495187555e-14,4.1272078631158655e-09,7.7671994702210576e-08,1.0456047916406701e-07,9.9643757651700738e-08,1.6347540583085783e-13,3.034764054940965e-14,4.5654161390569405e-12,2.0389641408948854e-14
9.53978217126373e-08,0.09977366400000001,0.80000000000000004,0.0,0.27703460786390366,0.095820316462310012,0.0959388560849911,1.9584622822111628e-10,1.9391938380759778e-10,8.0450205522173428e-06,1.1298984332350837e-05,1.6035472945183165e-14,9.6275650831588551e-15,2.5116202653407693e-10,1.6656610316179556e-30,6.5532624509533419e-10,2.3515638521259866e-21,1.3390827344381171e-17,9.2499365643588967e-18,1.2197221699467603e-21,1.5133485294593505e-14,9.3053138447817512e-24,0.0041681945581826139,0.0081108827542249236,2.9734519104323871e-09,7.3316994841232251e-10,2.9649991805999139e-05,8.4194817406419147e-14,4.1333061463461469e-09,7.7668679789517312e-08,1.0476783077510754e-07,1.0015056618103993e-07,1.6404863518057106e-13,3.0449762525005913e-14,4.5778074986573514e-12,2.0489303128062747e-14
9.553280724981792e-08,0.09977366400000001,0.80000000000000004,0.0,0.27702382055662972,0.095820405186014701,0.095933409053015561,1.9676739653506623e-10,1.9506910504169347e-10,8.0851580588896474e-06,1.1330046973561339e-05,1.6101102415111687e-14,9.6666607354652708e-15,2.5183378855788063e-10,1.6838708991167769e-30,6.5724491106293541e-10,2.3675465403397625e-21,1.3470656743634354e-17,9.2980709214273093e-18,1.225634071461469e-21,1.5196771633768275e-14,9.3818874102803773e-24,0.0041680745559928151,0.0081217455429277528,2.9774049172645655e-09,7.3526466818838546e-10,2.9693787987874046e-05,8.4326458755348579e-14,4.1393957643377394e-09,7.7665367926598639e-08,1.0497533761082593e-07,1.0065879965586694e-07,1.6462276376700822e-13,3.0552093000374704e-14,4.5902141914644271e-12,2.058929085898375e-14
9.580277832417914e-08,0.09977366400000001,0.80000000000000004,0.0,0.27700225170492565,0.095820583570834394,0.095922517189039214,1.9861901103159283e-10,1.973829664188265e-10,8.1657648474860426e-06,1.1392292769406678e-05,1.6232885003406953e-14,9.745158920414179e-15,2.5317975446962874e-10,1.7208100473122693e-30,6.6108605196891953e-10,2.3997687860012126e-21,1.3631318794024359e-17,9.3948417569219119e-18,1.2375204627474482e-21,1.5323822458241403e-14,9.5365975231266055e-24,0.0041678334932306717,0.0081434665993680225,2.9853093350079843e-09,7.3945820032801909e-10,2.9781192132235525e-05,8.4589715080406487e-14,4.1515490380920277e-09,7.7658753291251086e-08,1.0539081673593989e-07,1.0167953874742412e-07,1.6577371607130371e-13,3.0757380070702995e-14,4.6150735560023114e-12,2.079024621217087e-14
9.602106183160918e-08,0.09977366400000001,0.80000000000000004,0.0,0.27698481793756713,0.095820728700172636,0.095913712781009922,2.001251958294891e-10,1.9926792758097617e-10,8.2312622071394302e-06,1.1442738682661469e-05,1.6339948451186479e-14,9.8089278430248306e-15,2.542704059708413e-10,1.7511895935115808e-30,6.6419545960890506e-10,2.4260737983654386e-21,1.376220249662715e-17,9.4735758896685005e-18,1.2471923530040363e-21,1.5427015138330055e-14,9.663223697909649e-24,0.0041676375681226341,0.008161024624813008,2.991698849450434e-09,7.4285282241459214e-10,2.9851679025514225e-05,8.4802542945573399e-14,4.161350224619465e-09,7.7653413863561276e-08,1.0572720341655062e-07,1.025090129175901e-07,1.667069362226112e-13,3.0923974786403023e-14,4.6352182470912463e-12,2.0953684817042568e-14
9.623934533903923e-08,0.09977366400000001,0.80000000000000004,0.0,0.27696738915843655,0.09582087461541039,0.095904910289047587,2.0163952176942065e-10,2.0116554463886054e-10,8.2970483488225012e-06,1.1493289568968635e-05,1.6447470126892946e-14,9.8729652459286723e-15,2.5536318268241591e-10,1.782033904068418e-30,6.6730811651760069e-10,2.4526055725137522e-21,1.3893967040712294e-17,9.5527498962755549e-18,1.2569191892853637e-21,1.5530625294818609e-14,9.7912362715972297e-24,0.0041674407517426522,0.0081785787127131929,2.998086973290107e-09,7.462509680663168e-10,2.9922002397048637e-05,8.5015346380445077e-14,4.1711288561257484e-09,7.7648082235383879e-08,1.0606399534115027e-07,1.0334220498102001e-07,1.6764250018398027e-13,3.1091116593866604e-14,4.6554029716755109e-12,2.1117981547069093e-14
9.645762884646928e-08,0.09977366400000001,0.80000000000000004,0.0,0.27694996535065963,0.095821021301552595,0.095896109712386907,2.0316201549816214e-10,2.0307586064436935e-10,8.3631230632855051e-06,1.1543945392178317e-05,1.6555450908898868e-14,9.9372716136746959e-15,2.5645808299621019e-10,1.8133489898229689e-30,6.7042398801668222e-10,2.4793655247376118e-21,1.4026615551918908e-17,9.6323648559414106e-18,1.2667011642167942e-21,1.5634653267035867e-14,9.9206471814891046e-24,0.0041672430591221214,0.0081961288646356708,3.0044737067743363e-09,7.4965261613692393e-10,2.9992162525801675e-05,8.5228124690941611e-14,4.1808849713507675e-09,7.7642758346586981e-08,1.0640119227741338e-07,1.0417911191692967e-07,1.6858040534605634e-13,3.1258806146841495e-14,4.6756277079067148e-12,2.1283138366633176e-14
9.667591235389932e-08,0.09977366400000001,0.80000000000000004,0.0,0.27693254649759652,0.095821168743843721,0.095887311050263782,2.0469270369398019e-10,2.0499891861261373e-10,8.4294861373366409e-06,1.1594706116150078e-05,1.6663891674955495e-14,1.0001847430275914e-14,2.5755510530228845e-10,1.8451409250161208e-30,6.7354303956973201e-10,2.5063550766611556e-21,1.4160151155301281e-17,9.7124218464948455e-18,1.2765384706474734e-21,1.5739099391913667e-14,1.005146843937051e-23,0.0041670445050529577,0.0082136750821447946,3.0108590501529761e-09,7.5305774574850071e-10,3.006215969877989e-05,8.5440877193515935e-14,4.1906186101487626e-09,7.7637442137733061e-08,1.0673879399323076e-07,1.050197306469523e-07,1.6952064913978128e-13,3.1427044098386815e-14,4.6958924339479094e-12,2.1449157240553408e-14
9.689419586132937e-08,0.09977366400000001,0.80000000000000004,0.0,0.27691513258283834,0.095821316927764258,0.095878514301915532,2.06231613066603e-10,2.0693476152236505e-10,8.4961373539029855e-06,1.164557170475294e-05,1.6772793302193263e-14,1.0066693179209158e-14,2.5865424798893491e-10,1.8774158477516839e-30,6.7666523678304817e-10,2.5335756552454079e-21,1.4294576975342607e-17,9.7929219444120194e-18,1.2864313016505924e-21,1.5843964004006604e-14,1.0183712131764025e-23,0.0041668451040910246,0.0082312173668022074,3.0172430036783265e-09,7.5646633629024561e-10,3.0131994210910166e-05,8.5653603215387825e-14,4.2003298134712149e-09,7.7632133550069227e-08,1.0707680025670831e-07,1.058640580359798e-07,1.7046322903634562e-13,3.1595831100874773e-14,4.7161971279724473e-12,2.16160401366628e-14
9.711247936875941e-08,0.09977366400000001,0.80000000000000004,0.0,0.27689772359020282,0.095821465839026718,0.095869719466580877,2.0777877035718407e-10,2.0888343231656998e-10,8.5630764921026783e-06,1.1696542121865504e-05,1.6882156667122262e-14,1.0131809343414806e-14,2.5975550944266974e-10,1.910179960547697e-30,6.7979054540658909e-10,2.5610286927932656e-21,1.4429896135970687e-17,9.8738662248364428e-18,1.2963798505236881e-21,1.5949247435515222e-14,1.0317390420229699e-23,0.0041666448705601506,0.0082487557201668654,3.0236255676051059e-09,7.5987836741784482e-10,3.020166636489358e-05,8.586630209436353e-14,4.2100186233468124e-09,7.7626832525518057e-08,1.0741521083616428e-07,1.0671209089316106e-07,1.7140814254750604e-13,3.1765167806007339e-14,4.7365417681647684e-12,2.1783789019995575e-14
9.733076287618946e-08,0.09977366400000001,0.80000000000000004,0.0,0.27688031950373237,0.095821615463572735,0.095860926543499758,2.0933420233827546e-10,2.108449739027421e-10,8.6303033272976466e-06,1.1747617331376002e-05,1.6991982645632642e-14,1.0197196405296606e-14,2.6085888804826175e-10,1.9434395307441602e-30,6.8291893133464345e-10,2.5887156269531173e-21,1.4566111760570058e-17,9.9552557615937956e-18,1.3063843107888888e-21,1.605495001630306e-14,1.0452515541585324e-23,0.0041664438185550446,0.0082662901437950652,3.0300067421905189e-09,7.6329381905304954e-10,3.0271176471098716e-05,8.6078973178543179e-14,4.2196850828667523e-09,7.7621539006670411e-08,1.0775402550012818e-07,1.0756382597263088e-07,1.7235538722586965e-13,3.1935054864805606e-14,4.7569263327214559e-12,2.1952405853171673e-14
9.75490463836195e-08,0.09977366400000001,0.80000000000000004,0.0,0.27686292030768828,0.095821765787568014,0.095852135531913463,2.1089793581378193e-10,2.1281942915363212e-10,8.6978176311847202e-06,1.1798797297182419e-05,1.7102272112995233e-14,1.026285484672135e-14,2.6196438218874804e-10,1.9772008912140178e-30,6.860503606069696e-10,2.6166379007251197e-21,1.4703226972002998e-17,1.0037091627217473e-17,1.3164448761933343e-21,1.6161072073925976e-14,1.0589099808289834e-23,0.0041662419619462694,0.0082838206392404981,3.0363865276941378e-09,7.6671267137955015e-10,3.0340524847377206e-05,8.6291615826547173e-14,4.2293292361586777e-09,7.7616252936774605e-08,1.0809324401733958e-07,1.0841925997477216e-07,1.7330496066399151e-13,3.2105492927598339e-14,4.7773507998496939e-12,2.2121892602983839e-14
9.776732989104955e-08,0.09977366400000001,0.80000000000000004,0.0,0.27684552598654877,0.095821916797399834,0.095843346431064583,2.1246999761893514e-10,2.148068409076174e-10,8.7656191718456918e-06,1.1850081983192535e-05,1.7213025943861911e-14,1.032878514901872e-14,2.6307199024544659e-10,2.0114704407592264e-30,6.8918479940940253e-10,2.6447969624646176e-21,1.4841244892621556e-17,1.0119374892962795e-17,1.3265617407094248e-21,1.6267613933648332e-14,1.0727155608655265e-23,0.0041660393143829371,0.0083013472080542463,3.0427649243778182e-09,7.7013490484282683e-10,3.0409711818962375e-05,8.6504229407769055e-14,4.2389511283729833e-09,7.7610974259728761e-08,1.0843286615674895e-07,1.0927838954690946e-07,1.7425686049468154e-13,3.2276482644041068e-14,4.7978151477663477e-12,2.2292251238513257e-14
9.79856133984796e-08,0.09977366400000001,0.80000000000000004,0.0,0.27682813652500454,0.095822068479672437,0.095834559240196959,2.1405041462025199e-10,2.1680725196934002e-10,8.8337077138287804e-06,1.1901471353324039e-05,1.7324245012266176e-14,1.0394987792980989e-14,2.6418171059797468e-10,2.0462546447618507e-30,6.923222140748208e-10,2.6731942658877632e-21,1.4980168644286953e-17,1.020210662883001e-17,1.3367350985352153e-21,1.6374575918469238e-14,1.0866695407195101e-23,0.0041658358892970662,0.0083188698517848419,3.0491419325058144e-09,7.7356050015138472e-10,3.0478737718304341e-05,8.6716813301483296e-14,4.2485508056604859e-09,7.7605702920070154e-08,1.0877289168751611e-07,1.1014121128444015e-07,1.7521108439221276e-13,3.2448024663129464e-14,4.8183193547017189e-12,2.2463483719496316e-14
